A,D,N_step,S,S_noisy
1.188821044964950602e+01,2.754959822658855728e+02,3.377617838694404462e+00,3.593700004723598518e+00,3.571367672996200948e+00
1.023192934499391527e+00,1.348418637929212878e+02,2.919754058864844737e+00,2.006799652769564180e+00,2.156880930757678172e+00
1.387204661707688969e+00,3.999986719987779793e+02,1.609406198926897069e+00,4.023385459499516092e-01,5.210345176781207011e-01
9.244386752069459590e+01,4.869582983955104964e+02,2.391116262718369967e+00,1.523053026858478987e+00,1.783724361120314628e+00
2.622518359541394375e+02,1.809789605067356888e+02,1.548544297680620740e-01,3.315942840784321888e+00,3.546296515640344982e+00
2.806462431449679116e+02,3.916272675478434167e+02,4.976598746278141583e+00,6.118451175262555886e+00,5.815819137205584965e+00
3.037290904550068671e+00,1.898405734739307889e+02,4.840957625021022004e+00,4.342276843425525001e+00,4.343239024018424210e+00
6.894778095687836128e+01,4.002592039498754275e+02,1.634483123042847375e+00,1.454572386790676575e+00,1.020091283462192022e+00
2.565774778115987829e+02,9.939884314557146183e+01,1.749707987018647160e+00,1.173717380369043006e+01,1.164041840736078903e+01
4.016337130402212185e-01,3.618080844928276747e+02,2.957587818242231492e+00,1.489733954077006317e-01,2.846579326264658261e-01
6.341831077690518459e-01,4.598621135904641619e+02,3.791048433579701005e+00,2.946262011641841427e-01,4.702855317243033184e-01
3.906979858958952434e+01,1.643268384449462189e+02,2.115638918855143658e+00,5.996446546526446930e+00,6.247211738169338169e+00
1.153988390458236424e+00,1.860101103573336090e+01,2.833814414399220993e+00,4.285015931382763377e+00,4.202660401452825489e+00
5.898052245041390806e-01,4.699378533188192932e+02,7.435144981671204523e-01,3.719069369967943628e-02,9.438350992325290900e-02
2.951759089715095818e+00,2.808148266186921660e+02,1.686537406264621008e-02,3.556595158051313876e-01,3.683942419715225403e-01
1.158598571476390643e-01,1.201862876176866877e+02,1.116771996215795149e+00,2.425638264200289870e-02,2.709937449971937529e-01
5.666006988447322534e+00,2.089513478095883414e+01,2.525339096376785886e+00,9.613084080955783151e+00,9.924144079093215609e+00
1.545538289511685648e-01,1.723170116454918457e+02,3.188271023497503798e+00,5.235164602182138666e-02,-2.595501371409251329e-02
9.524473846459875492e-01,2.840354676486066978e+02,1.905013639242540524e+00,6.196883609119532288e-01,1.370015354365224924e+00
7.415984329550118215e-01,2.575919062813655387e+02,3.262345647272131721e+00,7.646519817635569760e-01,7.574438349276799709e-01
2.078647922217401245e+00,1.575707138569767949e+02,4.860503861863742614e+00,4.095612707073184922e+00,4.015835020414322720e+00
3.173655818450953348e-01,3.075837236881283161e+02,2.783214084005225519e+00,1.135768322452003348e-01,2.271448395946439325e-01
7.669828722770134277e+00,3.858744600672097818e+02,2.283699132530201403e+00,1.360592098048953646e+00,1.506030575060520960e+00
5.641915447236953440e+01,2.022904879110030834e+02,2.533806468295915160e+00,5.789253754412907682e+00,5.892376605365338804e+00
2.268379396736524001e+00,3.626747238848637949e+02,7.962278261772837151e-01,3.820299339996522381e-01,2.460946072974804222e-01
5.114143090462751502e+02,4.695518059092416365e+02,1.993720066654347089e+00,1.880934194488129707e+00,2.169694388791610695e+00
2.748321374777925143e+02,4.929632644557818821e+01,1.806657393053670457e+00,1.637400085370173031e+01,1.637916562648069174e+01
1.675176383507714251e+00,1.054058444327652921e+02,5.667864370418301823e-01,2.266826264905378974e+00,2.568920298241790690e+00
1.430874730694548791e-01,3.184742481046681633e+02,1.302879975995453465e+00,9.960185354570282729e-03,2.832725576573957849e-01
1.182406485266459697e+02,3.627638371910022670e+02,3.373335426920263114e+00,4.027139205035646263e+00,3.767368159168874353e+00
9.121142727647573167e-01,4.383649484405648877e+02,2.294812497224726577e+00,3.064785118378477446e-01,1.056158864516788809e-01
2.131297925949844796e+00,1.583614744395960940e+02,3.794730337179185398e+00,3.716935771892907248e+00,3.512089144330822865e+00
2.076542888584904389e+01,4.102646792894126406e+02,1.175445480025554712e+00,7.528628747823268297e-01,7.982783869005953825e-01
9.897344964795505575e+02,4.913713889960148435e+02,1.930046843344840335e-01,2.486514365177364960e-01,2.550742610178961534e-01
1.580193483334166205e+00,7.039672647906026270e+01,9.871243099976884094e-01,3.363119131694072284e+00,3.412634179600870343e+00
7.483280280550832053e+00,4.702031317419351808e+02,1.860162863191534122e+00,6.889318655373312117e-01,5.223897036607650923e-01
3.234473009426169199e+01,4.371845456899423539e+02,5.404252399223336001e-01,3.456664032354502258e-01,4.270958764185313616e-01
5.413641798123325088e+01,1.524246335065556650e+02,3.195372373871621541e+00,8.206732400510622583e+00,8.483753322464274049e+00
7.057725023860748070e-01,3.072948110165923481e+02,2.344089446819221045e+00,4.254562487016577133e-01,1.547373057725097145e-01
2.405952173513833614e+01,3.078685172106669938e+02,2.071539139290017317e+00,2.423394140681218722e+00,2.380635091951705640e+00
1.501155810557436610e+01,6.151920607562711041e+01,1.857911627485910877e+00,8.863722107897810787e+00,8.909923258798462697e+00
4.308434067105380194e+01,1.870291302225724621e+02,4.424310914395340966e+00,7.893371916812063738e+00,7.863961801095992854e+00
2.883951152320970990e-01,1.696267571184288840e+02,3.668892325115149067e+00,2.162490062397146584e-01,1.734235172879356468e-01
3.200206947769655419e-01,3.901341137313954732e+02,3.790289678931466177e+00,1.075619599209186733e-01,4.580147568299728911e-01
7.981967619821698463e+02,4.814366051360902361e+02,3.796025050691780756e+00,4.194187159272795284e+00,4.447600660229755754e+00
1.928440564258904431e+02,2.514356969281422849e+01,1.310629095381415921e+00,1.754064770414618835e+01,1.770732669281141725e+01
2.042816045388431974e+02,4.154422270575076368e+02,1.523760727235120571e+00,1.553357758161553193e+00,1.397917845483261257e+00
5.450265170289724210e+02,2.996057478743715592e+02,6.740807703949319718e-01,2.134229058302074211e+00,2.579350402296444855e+00
6.959708340441783321e+02,3.691951661129908757e+02,1.287120552422145625e+00,2.225735228603963556e+00,2.294915761148440758e+00
3.749299452167221602e+00,3.566896592754726498e+02,1.202125880138182445e+00,6.990426579597442958e-01,5.804474693916120698e-01
1.038170549884768832e+02,3.900664807901763425e+02,3.522979345796918960e+00,3.665932257011530471e+00,3.595456800717763191e+00
3.685363839137556852e+01,3.695816484727550346e+02,1.608681113688454900e+00,1.495143409403441925e+00,1.394277685571901682e+00
1.735405932850699529e+01,2.041182580320480895e+02,2.913828352229295149e+00,4.889998650976872696e+00,5.311305979769139540e+00
5.216672025422065673e+01,4.613327060463964813e+02,3.079806733699514965e+00,2.059343126233586396e+00,2.097580521368934914e+00
1.895543714683490588e+00,1.392977393134432589e+02,1.503031014648142927e-01,1.408384834176971578e+00,1.418248770765520694e+00
2.810055333185071618e+02,4.226026160055920968e+02,3.899368500269664306e+00,4.373139195455798323e+00,3.939816763592149051e+00
4.247068961055969538e+00,3.054022238625307182e+02,2.591165203776543358e+00,1.942552593358611412e+00,2.087314643814064397e+00
3.914846614257183055e-01,3.738309618670015766e+01,8.809024651193614330e-01,6.262925178294193040e-01,4.119933264123811778e-01
1.106428627411747551e-01,2.740849240556134419e+02,3.324197232948802316e+00,1.590318988598900946e-02,-2.126881368632902169e-01
3.603772179363015482e+01,7.548579439224390342e+01,1.868035273020320464e+00,9.627355890217890177e+00,9.747267429810692718e+00
8.443582592294531786e-01,4.080824432808026359e+02,2.600500442844932980e-01,5.380722683189477495e-02,-1.214744766053991037e-01
6.672095281109583311e+02,3.307011449359580979e+02,2.232021944505163669e-01,1.049268932859154901e+00,1.213835922960339042e+00
6.025843242337440842e-01,3.490923614739311347e+02,2.736614211656709816e+00,3.078427416198361022e-01,5.296213592095352363e-01
1.839575564917472761e+00,4.527433042633700211e+02,2.902967584994474048e+00,7.461478303352072627e-01,3.856688462370320147e-01
8.640258480117579438e+02,4.655027256608987614e+02,3.640658418810005070e+00,4.305424063978052551e+00,4.275602057004393330e+00
1.200655683913371874e+01,3.788314685408009268e+02,1.007996875246170543e+00,7.100130029936335685e-01,3.926494092114018453e-01
4.876389593913013982e+02,4.584732355646805217e+02,2.779433309914635331e+00,2.915856199320264075e+00,2.900869402757312532e+00
1.335828470416928155e+02,4.813381422983941320e+02,2.460750097778055423e+00,1.750467068012245164e+00,1.930306663713490245e+00
2.991319305676893303e-01,4.169617070274006778e+02,1.609238997672775007e+00,3.221403183044876245e-02,-2.431514413505961036e-01
7.310275559571491888e-01,4.148240551346427196e+01,3.762513107994842620e+00,2.184742122265222353e+00,2.542574084413004254e+00
3.537612254251968569e+00,1.190025610224421655e+02,3.187241817641602637e+00,5.188458546403913907e+00,5.123530318628040980e+00
3.340604046874628352e+02,3.979747139196171588e+02,4.911364340759894809e+00,6.128052027996543138e+00,5.888538467988614578e+00
2.167470171037006565e+00,1.497294335272852379e+02,1.544322837134433524e+00,2.593726774099574861e+00,2.565863303703403986e+00
7.117511118040632745e+00,3.545931140801830566e+02,3.609711376136413463e+00,2.420065357462256372e+00,2.575420303007236900e+00
8.376487178517372456e+00,1.834416017416227191e+02,3.063057615533729461e+00,4.730475213969138615e+00,4.451888554763545613e+00
1.990769545777093086e+00,3.081975767267024366e+02,6.650375902483868229e-01,4.759612635432258210e-01,4.731080713135670246e-01
1.399397642473564076e+02,4.981707792051392403e+02,1.102574814589758478e+00,6.001249842676464885e-01,3.221624850130905826e-01
1.656940488127000843e-01,3.979303892302644385e+02,4.975358171564933762e+00,3.380411935121770128e-02,2.713133536561179171e-01
8.010149928526140162e-01,1.874747389933295096e+02,3.365726749322551115e+00,1.207136019987291364e+00,1.234710598553820038e+00
1.996828784139542563e+02,2.961547411597331703e+01,1.798255473644742031e+00,1.755921400055470372e+01,1.747067702969202330e+01
2.919892170852686775e+01,3.470341128071574417e+02,7.073506937837470421e-01,8.297119567368048676e-01,1.033209251613019575e+00
1.115062778762282392e+01,2.441961696873972016e+02,1.233652065664962549e+00,2.047061741202732765e+00,1.785739489283166836e+00
3.006296803305474441e+00,4.732836679385317780e+02,3.442589957151042768e+00,1.087173041743586976e+00,1.004835683022437642e+00
3.315570807570025202e-01,3.957672194504987715e+02,1.553294105450249596e+00,4.350496770413837117e-02,4.090086811057593863e-01
6.716410575945793937e+00,3.067096988759802230e+02,2.294381243704077811e+00,1.982019725212498029e+00,1.953406449119684307e+00
8.879283106962325292e+02,2.880957146419802370e+02,4.970383097457507837e+00,1.048173823539757343e+01,1.074925042156905697e+01
2.400788483074781254e+01,3.394762591071032034e+02,4.770665257588720287e+00,4.285537893024056189e+00,4.320685083088349643e+00
2.024498237278595525e+01,3.136467107629282509e+02,4.915772663972605372e+00,4.619455923799458574e+00,4.475530931462511575e+00
9.130074888934874480e+02,1.112888017600227641e+02,1.184094551708533283e+00,1.213737650114875066e+01,1.208413222692593614e+01
3.480274672908347497e+02,4.196855751277286117e+02,9.247560945163335600e-01,1.025183057394431829e+00,1.036569865707710481e+00
9.926525740976858287e+02,1.533819215971521430e+02,1.489247980083548972e+00,1.008958175412329439e+01,1.000357901099471292e+01
6.524291522880680532e+02,9.211535502862666647e+01,1.706059954738007978e+00,1.438684834451487404e+01,1.421790799856282561e+01
4.677215787741690889e+01,1.784271176380285908e+02,2.125696020939227715e+00,5.755297672013806043e+00,5.594819336394375675e+00
1.664365767317069755e+00,2.792947329180934730e+02,4.917456739094927087e+00,2.294495304713595196e+00,1.993601717360856007e+00
3.255162787650108669e+01,1.948998646341177903e+02,3.037471648993545159e+00,5.950489349288965002e+00,5.968310003276735998e+00
2.470809959521199861e+00,3.821132933686715916e+01,8.292462815604229043e-01,5.731648029811563738e+00,5.806064198792531883e+00
1.750161488531476550e+02,2.914174746787900858e+02,2.923925538393826074e+00,5.222487340984925730e+00,5.367947321394670901e+00
3.541619044301042574e-01,3.721450358436169950e+02,4.454076567238750783e+00,1.658732340808726502e-01,-1.996440150653139567e-01
7.082479626724314414e+00,4.563539991272332941e+02,9.578716956023208828e-01,3.469183092989855388e-01,5.036918536048691220e-01
2.307300119605569364e+02,1.114201185411584127e+01,1.042862012301523089e+00,1.993424350814213142e+01,1.992642229359043071e+01
6.577310521418653799e+00,1.477063164735687906e+02,2.321725066615236699e+00,4.691329631779539433e+00,4.401206441406090519e+00
2.535545437959639870e+01,1.046539415443764653e+02,3.023308883677924719e+00,8.704277209001745064e+00,8.719444231491365827e+00
2.472474105845906545e-01,2.283962964846230648e+02,3.094774158535925856e+00,1.076377449760110294e-01,2.661567072086269414e-01
1.381719649718172960e+00,6.560585102946042468e+01,3.254871757388062115e+00,4.028235190186241432e+00,4.128319336422742403e+00
6.575683698728283844e+02,2.167275854392676706e+02,4.421721898226905978e+00,1.177012654216311915e+01,1.191079198968958863e+01
4.243831981599193170e+01,3.288347930049807815e+02,2.441618484072848538e+00,2.830373153504871286e+00,3.015040040526180576e+00
2.882416099912261664e+00,9.272644082335207827e+01,1.136252439072471976e+00,4.062058957487669986e+00,4.236850408459659434e+00
1.168220179544733561e+01,3.851717989267057760e+02,1.277800616967461611e+00,8.411660687477814369e-01,8.296760589779652584e-01
1.257402479858859294e+02,3.454614129902050479e+01,1.042759829848850517e+00,1.483310185497678546e+01,1.441225573327787579e+01
1.412151851533579361e+02,2.360995245316255193e+02,2.781579055384633570e+00,6.225128114344557595e+00,6.068881799859928705e+00
2.050556574585316980e+02,3.156083121987630875e+02,4.036349879297665311e+00,6.271055894910446682e+00,6.337975122586832377e+00
1.440690575543450258e+00,4.561785599803268383e+02,2.762798028415462515e+00,5.749091008921121126e-01,4.767345366172215382e-01
8.978912827398221053e-01,1.775390370802631423e+02,1.627074111634824183e-01,4.653258855602194766e-01,5.982023272220075016e-01
3.581244150903789603e+01,3.218705502602947632e+01,1.046939371170346744e-01,1.067823147432638464e+01,1.083359509532306930e+01
1.284702559910589237e+01,4.065680934255935313e+02,2.735859887110425603e-01,2.440389420987539026e-01,2.495100643645854488e-01
1.817803795982001347e+01,4.395634430943542839e+02,2.169766801267951184e+00,1.201051479507173614e+00,1.572888899980796396e+00
7.218711292019187598e-01,2.189305140805143424e+02,2.950441450300933965e+00,8.232375548914918628e-01,6.241309665811967111e-01
1.881466598181466665e+00,4.003868610984104635e+02,2.062197727491303034e+00,6.616019149276920475e-01,8.438135814464571283e-01
1.019090427646901702e+02,4.504309797131530217e+02,4.236077126574913088e+00,3.527292518925717157e+00,3.428775318235064429e+00
2.712020879730345335e+00,6.388308403425696724e+01,4.132595541204521439e+00,6.487936326973234635e+00,6.327843064151011276e+00
1.071376712928667700e+02,4.404366765263380330e+02,1.321327889623382212e+00,1.003227196218893891e+00,1.116990250203896862e+00
1.536663059845590207e-01,5.008753233471219701e+00,3.338546846229053067e+00,1.237577556328493950e-01,-3.364998237544339355e-03
6.360111345148612827e+02,2.007466957640003500e+02,1.825899190155405583e+00,7.728206023789757850e+00,7.896063820132980915e+00
6.796606942157146225e-01,2.162474036686191710e+02,1.905033176230242375e+00,5.733762626846365951e-01,3.361175252409919767e-01
8.181454740023092143e+00,3.916042905309552111e+02,3.862389776069461433e+00,2.309957758492090285e+00,2.313074545303269947e+00
4.825485477462264043e+02,4.508153579201917864e+02,2.077324498336080572e-01,3.213326048306419658e-01,1.487466203699395750e-01
1.032568163392523664e+00,4.713565698474148462e+02,1.156494091293457371e+00,1.322024040915239784e-01,8.130679216828107236e-02
8.119645907079560132e-01,3.277506353306483788e+02,2.356346538328258244e+00,4.729702846151070950e-01,3.946880162851061358e-01
