t,n,p,T_e,dn_dt,dn_dt_noisy
3.008601720344068919e+00,4.842039936521298771e-02,-8.533269092261606958e-02,5.300417170458585764e-02,-9.201364777489973168e-02,-7.850530134607207333e-02
3.010602120424084926e+00,4.823658641435754624e-02,-8.521045177170979978e-02,5.291411469426447745e-02,-9.176264308444662121e-02,-1.033596462972128927e-01
3.012602520504100934e+00,4.805327500753086428e-02,-8.508827348740803653e-02,5.282418613888824332e-02,-9.151220369377921493e-02,-9.555419762379453730e-02
3.014602920584116941e+00,4.787046401483311536e-02,-8.496615644904351172e-02,5.273438592409831344e-02,-9.126232851320850714e-02,-8.878586708309546549e-02
3.016603320664132948e+00,4.768815230855492915e-02,-8.484410103406099524e-02,5.264471393546350103e-02,-9.101301645478643287e-02,-7.033174141482330388e-02
3.018603720744148955e+00,4.750633876317737758e-02,-8.472210761801725332e-02,5.255517005848027445e-02,-9.076426643230531277e-02,-8.399806310633353701e-02
3.020604120824164962e+00,4.732502225537197488e-02,-8.460017657458109019e-02,5.246575417857275020e-02,-9.051607736129738124e-02,-7.848235331526950964e-02
3.022604520904180969e+00,4.714420166400069834e-02,-8.447830827553333422e-02,5.237646618109273455e-02,-9.026844815903439789e-02,-9.200796697515241374e-02
3.024604920984196976e+00,4.696387587011598141e-02,-8.435650309076682396e-02,5.228730595131966113e-02,-9.002137774452695362e-02,-8.411853278142028545e-02
3.026605321064212983e+00,4.678404375696067902e-02,-8.423476138828642212e-02,5.219827337446063947e-02,-8.977486503852410982e-02,-8.259294247882180418e-02
3.028605721144228990e+00,4.660470420996811608e-02,-8.411308353420901551e-02,5.210936833565042031e-02,-8.952890896351275996e-02,-9.409199391814367097e-02
3.030606121224244998e+00,4.642585611676205981e-02,-8.399146989276351505e-02,5.202059071995143724e-02,-8.928350844371714390e-02,-8.151022880717366526e-02
3.032606521304261005e+00,4.624749836715673357e-02,-8.386992082629085576e-02,5.193194041235376507e-02,-8.903866240509833441e-02,-7.833055646783571024e-02
3.034606921384277012e+00,4.606962985315680298e-02,-8.374843669524398293e-02,5.184341729777514063e-02,-8.879436977535364039e-02,-9.037802712291180540e-02
3.036607321464293019e+00,4.589224946895737595e-02,-8.362701785818786593e-02,5.175502126106095585e-02,-8.855062948391599631e-02,-7.836916414272776521e-02
3.038607721544309026e+00,4.571535611094403040e-02,-8.350566467179951213e-02,5.166675218698427163e-02,-8.830744046195353192e-02,-7.182789335875240655e-02
3.040608121624325033e+00,4.553894867769277266e-02,-8.338437749086793915e-02,5.157860996024579703e-02,-8.806480164236883679e-02,-8.740180225760071919e-02
3.042608521704341040e+00,4.536302606997007214e-02,-8.326315666829416096e-02,5.149059446547389618e-02,-8.782271195979851619e-02,-8.781949018203129287e-02
3.044608921784357047e+00,4.518758719072737268e-02,-8.314200255509945903e-02,5.140270558722528221e-02,-8.758117035061092903e-02,-9.067734330087531824e-02
3.046609321864373054e+00,4.501263094243294904e-02,-8.302091550428467026e-02,5.131494321039214296e-02,-8.734017575209877815e-02,-9.353327032235850269e-02
3.048609721944389062e+00,4.483815623038123199e-02,-8.289989586551446688e-02,5.122730722000488207e-02,-8.709972710321584044e-02,-8.553821563675913231e-02
3.050610122024405069e+00,4.466416196426100521e-02,-8.277894398316945623e-02,5.113979750081244086e-02,-8.685982334521037684e-02,-9.097809186348204680e-02
3.052610522104421076e+00,4.449064705579976881e-02,-8.265806019999155652e-02,5.105241393750512696e-02,-8.662046342103049690e-02,-8.974027000503373430e-02
3.054610922184437083e+00,4.431761041876369767e-02,-8.253724485708412162e-02,5.096515641471460051e-02,-8.638164627532367301e-02,-9.411655901692690673e-02
3.056611322264453090e+00,4.414505096895767616e-02,-8.241649829391183013e-02,5.087802481701387408e-02,-8.614337085443610209e-02,-1.015038518540125057e-01
3.058611722344469097e+00,4.397296762422527039e-02,-8.229582084830078248e-02,5.079101902891731968e-02,-8.590563610641210879e-02,-9.527807702367516174e-02
3.060612122424485104e+00,4.380135930444875592e-02,-8.217521285643843154e-02,5.070413893488066176e-02,-8.566844098099360427e-02,-8.237846668142279061e-02
3.062612522504501111e+00,4.363022493154909004e-02,-8.205467465287361040e-02,5.061738441930099808e-02,-8.543178442961932295e-02,-9.726316816888752603e-02
3.064612922584517118e+00,4.345956342948593260e-02,-8.193420657051650458e-02,5.053075536651675109e-02,-8.519566540542439226e-02,-9.167540434113057024e-02
3.066613322664533126e+00,4.328937372425763208e-02,-8.181380894063870757e-02,5.044425166080772349e-02,-8.496008286323955550e-02,-6.853848159373877869e-02
3.068613722744549133e+00,4.311965474390123954e-02,-8.169348209287317919e-02,5.035787318639507737e-02,-8.472503575959056121e-02,-7.345987811481864693e-02
3.070614122824565140e+00,4.295040541849250160e-02,-8.157322635521424559e-02,5.027161982744130647e-02,-8.449052305269760810e-02,-9.142468357634390974e-02
3.072614522904580703e+00,4.278162468014588826e-02,-8.145304205401765474e-02,5.018549146805030559e-02,-8.425654370247462333e-02,-7.822274943472154463e-02
3.074614922984596710e+00,4.261331146301444717e-02,-8.133292951400040993e-02,5.009948799226725258e-02,-8.402309667052845765e-02,-9.052595611559993705e-02
3.076615323064612717e+00,4.244546470329006033e-02,-8.121288905824100568e-02,5.001360928407874024e-02,-8.379018092015855235e-02,-6.751428925418360982e-02
3.078615723144628724e+00,4.227808333920323597e-02,-8.109292100817928894e-02,4.992785522741270687e-02,-8.355779541635605101e-02,-8.941473236973161709e-02
3.080616123224644731e+00,4.211116631102319874e-02,-8.097302568361645914e-02,4.984222570613844328e-02,-8.332593912580310569e-02,-8.250877212219423495e-02
3.082616523304660738e+00,4.194471256105784807e-02,-8.085320340271508199e-02,4.975672060406658576e-02,-8.309461101687221074e-02,-6.924652485437482463e-02
3.084616923384676745e+00,4.177872103365380674e-02,-8.073345448199914509e-02,4.967133980494914391e-02,-8.286381005962563384e-02,-9.114257765448864623e-02
3.086617323464692753e+00,4.161319067519635845e-02,-8.061377923635397458e-02,4.958608319247947982e-02,-8.263353522581454169e-02,-6.958819314942801815e-02
3.088617723544708760e+00,4.144812043410951025e-02,-8.049417797902626293e-02,4.950095065029229413e-02,-8.240378548887838939e-02,-9.057829888459276169e-02
3.090618123624724767e+00,4.128350926085595091e-02,-8.037465102162412445e-02,4.941594206196366773e-02,-8.217455982394418490e-02,-7.979260237524055110e-02
3.092618523704740774e+00,4.111935610793705786e-02,-8.025519867411699815e-02,4.933105731101102703e-02,-8.194585720782576743e-02,-8.490200413628176679e-02
3.094618923784756781e+00,4.095565992989292498e-02,-8.013582124483571711e-02,4.924629628089314398e-02,-8.171767661902308577e-02,-8.260272698505863320e-02
3.096619323864772788e+00,4.079241968330231394e-02,-8.001651904047250852e-02,4.916165885501016380e-02,-8.149001703772146277e-02,-7.988911403743281792e-02
3.098619723944788795e+00,4.062963432678270981e-02,-7.989729236608096585e-02,4.907714491670358420e-02,-8.126287744579087369e-02,-8.200632136637590885e-02
3.100620124024804802e+00,4.046730282099025855e-02,-7.977814152507602119e-02,4.899275434925625533e-02,-8.103625682678511355e-02,-9.120959091802113838e-02
3.102620524104820809e+00,4.030542412861982948e-02,-7.965906681923402843e-02,4.890848703589237290e-02,-8.081015416594118650e-02,-7.214435593185582196e-02
3.104620924184836817e+00,4.014399721440498059e-02,-7.954006854869270782e-02,4.882434285977751975e-02,-8.058456845017844539e-02,-7.337917516069070167e-02
3.106621324264852824e+00,3.998302104511795851e-02,-7.942114701195114590e-02,4.874032170401859654e-02,-8.035949866809787012e-02,-6.746113342576647021e-02
3.108621724344868831e+00,3.982249458956970550e-02,-7.930230250586979557e-02,4.865642345166389104e-02,-8.013494380998126276e-02,-6.628546224168838097e-02
3.110622124424884838e+00,3.966241681860985940e-02,-7.918353532567050379e-02,4.857264798570302272e-02,-7.991090286779048424e-02,-9.335058113054252316e-02
3.112622524504900845e+00,3.950278670512675366e-02,-7.906484576493648386e-02,4.848899518906699124e-02,-7.968737483516671882e-02,-6.683226196968103383e-02
3.114622924584916852e+00,3.934360322404742427e-02,-7.894623411561232929e-02,4.840546494462813487e-02,-7.946435870742962759e-02,-6.648701196962465698e-02
3.116623324664932859e+00,3.918486535233758200e-02,-7.882770066800398601e-02,4.832205713520015822e-02,-7.924185348157657127e-02,-8.456428541715253766e-02
3.118623724744948866e+00,3.902657206900165404e-02,-7.870924571077882181e-02,4.823877164353811142e-02,-7.901985815628181919e-02,-6.864581209758213731e-02
3.120624124824964873e+00,3.886872235508274931e-02,-7.859086953096554307e-02,4.815560835233840403e-02,-7.879837173189574440e-02,-6.411606001594127857e-02
3.122624524904980881e+00,3.871131519366268620e-02,-7.847257241395422245e-02,4.807256714423881888e-02,-7.857739321044399095e-02,-8.396574824549779548e-02
3.124624924984996888e+00,3.855434956986195094e-02,-7.835435464349635448e-02,4.798964790181846352e-02,-7.835692159562671066e-02,-9.214451508786124234e-02
3.126625325065012895e+00,3.839782447083975314e-02,-7.823621650170477226e-02,4.790685050759783264e-02,-7.813695589281771658e-02,-8.173232115491781136e-02
3.128625725145028902e+00,3.824173888579398412e-02,-7.811815826905367521e-02,4.782417484403875263e-02,-7.791749510906359477e-02,-4.999042446494014053e-02
3.130626125225044909e+00,3.808609180596122384e-02,-7.800018022437868459e-02,4.774162079354442312e-02,-7.769853825308298267e-02,-7.533593372508000374e-02
3.132626525305060916e+00,3.793088222461676179e-02,-7.788228264487674635e-02,4.765918823845939623e-02,-7.748008433526562544e-02,-8.962217885271028806e-02
3.134626925385076923e+00,3.777610913593263536e-02,-7.776446580765566940e-02,4.757687706125102167e-02,-7.726213236727849654e-02,-7.979160509134848589e-02
3.136627325465092930e+00,3.762177153399463153e-02,-7.764672999075449000e-02,4.749468714486089482e-02,-7.704468136157033298e-02,-8.698520350753688457e-02
3.138627725545108937e+00,3.746786841818761787e-02,-7.752907546583034937e-02,4.741261837185752059e-02,-7.682773033322223832e-02,-8.082053629138918893e-02
3.140628125625124945e+00,3.731439879002410726e-02,-7.741150250279441036e-02,4.733067062473590020e-02,-7.661127829902029951e-02,-7.565983711345194984e-02
3.142628525705140952e+00,3.716136165290886972e-02,-7.729401137014187129e-02,4.724884378594838841e-02,-7.639532427737910636e-02,-1.020112943267977579e-01
3.144628925785156959e+00,3.700875601213889088e-02,-7.717660233495203526e-02,4.716713773790463804e-02,-7.617986728834091892e-02,-7.257585947354706912e-02
3.146629325865172966e+00,3.685658087490342044e-02,-7.705927566288831021e-02,4.708555236297165547e-02,-7.596490635357484866e-02,-6.181820998326054140e-02
3.148629725945188973e+00,3.670483525028393756e-02,-7.694203161819816728e-02,4.700408754347373819e-02,-7.575044049637602583e-02,-7.772412854984105113e-02
3.150630126025204980e+00,3.655351814925417164e-02,-7.682487046371314077e-02,4.692274316169254417e-02,-7.553646874166480840e-02,-7.936341797071448656e-02
3.152630526105220987e+00,3.640262858468010232e-02,-7.670779246084891145e-02,4.684151909986702250e-02,-7.532299011598589389e-02,-6.438708565683756713e-02
3.154630926185236994e+00,3.625216557131992479e-02,-7.659079786960520941e-02,4.676041524019346890e-02,-7.511000364750744507e-02,-8.777638990810218700e-02
3.156631326265253001e+00,3.610212812582410530e-02,-7.647388694856582791e-02,4.667943146482549099e-02,-7.489750836602036832e-02,-8.735641017710610301e-02
3.158631726345269009e+00,3.595251526673533260e-02,-7.635705995489867892e-02,4.659856765587404304e-02,-7.468550330293735606e-02,-8.859086392990260517e-02
3.160632126425285016e+00,3.580332601448855956e-02,-7.624031714435575147e-02,4.651782369540737733e-02,-7.447398749129205409e-02,-7.604776705994863162e-02
3.162632526505301023e+00,3.565455939141096153e-02,-7.612365877127311165e-02,4.643719946545107891e-02,-7.426295996573822888e-02,-7.032269018956621709e-02
3.164632926585317030e+00,3.550621442172197106e-02,-7.600708508857091650e-02,4.635669484798806556e-02,-7.405241976254886560e-02,-7.495814920314755603e-02
3.166633326665333037e+00,3.535829013153324318e-02,-7.589059634775342789e-02,4.627630972495858086e-02,-7.384236591961534923e-02,-6.834460368663440588e-02
3.168633726745349044e+00,3.521078554884869705e-02,-7.577419279890894310e-02,4.619604397826018033e-02,-7.363279747644654871e-02,-6.532532547682201596e-02
3.170634126825365051e+00,3.506369970356448817e-02,-7.565787469070990590e-02,4.611589748974775221e-02,-7.342371347416794258e-02,-6.845786080145277452e-02
3.172634526905381058e+00,3.491703162746900846e-02,-7.554164227041278157e-02,4.603587014123351057e-02,-7.321511295552074472e-02,-8.130165102093336871e-02
3.174634926985397065e+00,3.477078035424290697e-02,-7.542549578385816800e-02,4.595596181448699524e-02,-7.300699496486107165e-02,-7.568787185622437297e-02
3.176635327065413072e+00,3.462494491945904834e-02,-7.530943547547074013e-02,4.587617239123505802e-02,-7.279935854815894336e-02,-6.031688659605466407e-02
3.178635727145429080e+00,3.447952436058256825e-02,-7.519346158825924997e-02,4.579650175316189731e-02,-7.259220275299750613e-02,-8.305906868523378617e-02
3.180636127225445087e+00,3.433451771697082489e-02,-7.507757436381651273e-02,4.571694978190901648e-02,-7.238552662857203335e-02,-7.491976367343143595e-02
3.182636527305461094e+00,3.418992402987344054e-02,-7.496177404231947616e-02,4.563751635907525167e-02,-7.217932922568913445e-02,-7.635206736233747515e-02
3.184636927385477101e+00,3.404574234243226000e-02,-7.484606086252915125e-02,4.555820136621677174e-02,-7.197360959676574188e-02,-7.377449618637561823e-02
3.186637327465493108e+00,3.390197169968137136e-02,-7.473043506179061213e-02,4.547900468484705055e-02,-7.176836679582823675e-02,-8.252505171314740429e-02
3.188637727545509115e+00,3.375861114854711992e-02,-7.461489687603303778e-02,4.539992619643690858e-02,-7.156359987851163007e-02,-8.505693490438473447e-02
3.190638127625525122e+00,3.361565973784808731e-02,-7.449944653976971198e-02,4.532096578241447127e-02,-7.135930790205848029e-02,-4.579966810456358173e-02
3.192638527705541129e+00,3.347311651829508461e-02,-7.438408428609796785e-02,4.524212332416521071e-02,-7.115548992531811612e-02,-6.169647907444143764e-02
3.194638927785557136e+00,3.333098054249119396e-02,-7.426881034669924331e-02,4.516339870303190396e-02,-7.095214500874563734e-02,-7.807831735851937516e-02
3.196639327865573144e+00,3.318925086493170612e-02,-7.415362495183905334e-02,4.508479180031466083e-02,-7.074927221440099889e-02,-7.133892197881588904e-02
3.198639727945589151e+00,3.304792654200418289e-02,-7.403852833036701775e-02,4.500630249727090998e-02,-7.054687060594816428e-02,-6.377978545301521418e-02
3.200640128025605158e+00,3.290700663198841552e-02,-7.392352070971680567e-02,4.492793067511541977e-02,-7.034493924865398151e-02,-7.378154903747081994e-02
3.202640528105621165e+00,3.276649019505643856e-02,-7.380860231590620490e-02,4.484967621502027740e-02,-7.014347720938746145e-02,-6.397824154985552736e-02
3.204640928185637172e+00,3.262637629327252292e-02,-7.369377337353706647e-02,4.477153899811487509e-02,-6.994248355661872307e-02,-7.609533048972016989e-02
3.206641328265653179e+00,3.248666399059319670e-02,-7.357903410579534620e-02,4.469351890548596551e-02,-6.974195736041807758e-02,-7.332724885861549580e-02
3.208641728345669186e+00,3.234735235286723132e-02,-7.346438473445107697e-02,4.461561581817758554e-02,-6.954189769245502917e-02,-7.038958525086902451e-02
3.210642128425685193e+00,3.220844044783561372e-02,-7.334982547985835488e-02,4.453782961719113948e-02,-6.934230362599741460e-02,-7.391725873356828902e-02
3.212642528505701200e+00,3.206992734513160886e-02,-7.323535656095538082e-02,4.446016018348532273e-02,-6.914317423591040401e-02,-9.367139914215216745e-02
3.214642928585717208e+00,3.193181211628070421e-02,-7.312097819526446052e-02,4.438260739797616344e-02,-6.894450859865554337e-02,-6.873298775835734453e-02
3.216643328665733215e+00,3.179409383470063050e-02,-7.300669059889194901e-02,4.430517114153702946e-02,-6.874630579228982463e-02,-6.613008563500662185e-02
3.218643728745749222e+00,3.165677157570136180e-02,-7.289249398652832002e-02,4.422785129499859358e-02,-6.854856489646465878e-02,-6.378660021151510984e-02
3.220644128825765229e+00,3.151984441648512936e-02,-7.277838857144808271e-02,4.415064773914887525e-02,-6.835128499242504319e-02,-7.829113507540855221e-02
3.222644528905781236e+00,3.138331143604630724e-02,-7.266437456563856756e-02,4.407356035474912365e-02,-6.815446516297064827e-02,-6.471199150701020808e-02
3.224644928985797243e+00,3.124717171240113528e-02,-7.255045218322492273e-02,4.399658902306701619e-02,-6.795810449134248588e-02,-6.580109862244026830e-02
