t,x,v,F_relax,T_int,dx_dt
5.065013002600519343e+00,-4.079521538515979429e-01,-2.441749182424743717e-02,-8.538630467137048319e-02,9.960240788035321646e-01,-2.441749182424743717e-02
5.071014202840567364e+00,-4.080967935642066391e-01,-2.378668221915778563e-02,-8.571621227084676164e-02,9.951712317475818192e-01,-2.378668221915778563e-02
5.077015403080615386e+00,-4.082376580768761198e-01,-2.315934144750192436e-02,-8.604466269566785064e-02,9.943179246770401658e-01,-2.315934144750192436e-02
5.083016603320663407e+00,-4.083747681747181835e-01,-2.253545866618375873e-02,-8.637165909890731630e-02,9.934641559960504242e-01,-2.253545866618375873e-02
5.089017803560711428e+00,-4.085081445773708353e-01,-2.191502302002155261e-02,-8.669720463985707004e-02,9.926099241093121472e-01,-2.191502302002155261e-02
5.095019003800759450e+00,-4.086378079389983431e-01,-2.129802364174792836e-02,-8.702130248402732693e-02,9.917552274220812203e-01,-2.129802364174792836e-02
5.101020204040807471e+00,-4.087637788482910706e-01,-2.068444965200987723e-02,-8.734395580314655017e-02,9.909000643401704167e-01,-2.068444965200987723e-02
5.107021404280855492e+00,-4.088860778284655328e-01,-2.007429015936874200e-02,-8.766516777516157599e-02,9.900444332699485095e-01,-2.007429015936874200e-02
5.113022604520903514e+00,-4.090047253372644520e-01,-1.946753426030023090e-02,-8.798494158423748879e-02,9.891883326183410485e-01,-1.946753426030023090e-02
5.119023804760951535e+00,-4.091197417669568126e-01,-1.886417103919441410e-02,-8.830328042075769046e-02,9.883317607928300275e-01,-1.886417103919441410e-02
5.125025005000999556e+00,-4.092311474443376951e-01,-1.826418956835572024e-02,-8.862018748132388657e-02,9.874747162014538837e-01,-1.826418956835572024e-02
5.131026205241047577e+00,-4.093389626307283868e-01,-1.766757890800293995e-02,-8.893566596875607244e-02,9.866171972528074985e-01,-1.766757890800293995e-02
5.137027405481095599e+00,-4.094432075219763267e-01,-1.707432810626923272e-02,-8.924971909209256093e-02,9.857592023560421968e-01,-1.707432810626923272e-02
5.143028605721143620e+00,-4.095439022484551050e-01,-1.648442619920209920e-02,-8.956235006658994080e-02,9.849007299208659694e-01,-1.648442619920209920e-02
5.149029805961191641e+00,-4.096410668750646300e-01,-1.589786221076341932e-02,-8.987356211372314607e-02,9.840417783575430288e-01,-1.589786221076341932e-02
5.155031006201239663e+00,-4.097347214012309058e-01,-1.531462515282943325e-02,-9.018335846118537280e-02,9.831823460768942535e-01,-1.531462515282943325e-02
5.161032206441287684e+00,-4.098248857609059770e-01,-1.473470402519073269e-02,-9.049174234288812069e-02,9.823224314902968546e-01,-1.473470402519073269e-02
5.167033406681335705e+00,-4.099115798225683727e-01,-1.415808781555227304e-02,-9.079871699896120696e-02,9.814620330096845979e-01,-1.415808781555227304e-02
5.173034606921383727e+00,-4.099948233883829452e-01,-1.358476551245455660e-02,-9.110428567224633511e-02,9.806011490533081965e-01,-1.358476551245455660e-02
5.179035807161431748e+00,-4.100746361918793381e-01,-1.301472610225766491e-02,-9.140845160991294127e-02,9.797397780457890448e-01,-1.301472610225766491e-02
5.185037007401479769e+00,-4.101510379001802598e-01,-1.244795854079533415e-02,-9.171121807097142031e-02,9.788779184048336246e-01,-1.244795854079533415e-02
5.191038207641527791e+00,-4.102240481141568029e-01,-1.188445177932774890e-02,-9.201258831861956755e-02,9.780155685515669051e-01,-1.188445177932774890e-02
5.197039407881575812e+00,-4.102936863684134572e-01,-1.132419476507478574e-02,-9.231256562009136635e-02,9.771527269107569413e-01,-1.132419476507478574e-02
5.203040608121623833e+00,-4.103599721312881643e-01,-1.076717644121601841e-02,-9.261115324665700199e-02,9.762893919108153185e-01,-1.076717644121601841e-02
5.209041808361671855e+00,-4.104229248048523182e-01,-1.021338574689071438e-02,-9.290835447362283395e-02,9.754255619837974844e-01,-1.021338574689071438e-02
5.215043008601719876e+00,-4.104825637249109316e-01,-9.662811617197834824e-03,-9.320417258033143748e-02,9.745612355654019732e-01,-9.662811617197834824e-03
5.221044208841767897e+00,-4.105389081610023583e-01,-9.115442983196036381e-03,-9.349861085016158979e-02,9.736964110949708484e-01,-9.115442983196036381e-03
5.227045409081815919e+00,-4.105919773163984599e-01,-8.571268771903665928e-03,-9.379167257052824225e-02,9.728310870154898149e-01,-8.571268771903665928e-03
5.233046609321863940e+00,-4.106417903281046611e-01,-8.030277906298772736e-03,-9.408336103288253427e-02,9.719652617735878852e-01,-8.030277906298772736e-03
5.239047809561911961e+00,-4.106883662668596724e-01,-7.492459305319089380e-03,-9.437367953271183496e-02,9.710989338195377130e-01,-7.492459305319089380e-03
5.245049009801959983e+00,-4.107317241371359340e-01,-6.957801883862051694e-03,-9.466263136953968760e-02,9.702321016072552595e-01,-6.957801883862051694e-03
5.251050210042008004e+00,-4.107718828771391162e-01,-6.426294552784784890e-03,-9.495021984692582351e-02,9.693647635943001273e-01,-6.426294552784784890e-03
5.257051410282056025e+00,-4.108088613588085636e-01,-5.897926218904111367e-03,-9.523644827246617595e-02,9.684969182418752265e-01,-5.897926218904111367e-03
5.263052610522104047e+00,-4.108426783878169619e-01,-5.372685784996543770e-03,-9.552131995779288010e-02,9.676285640148271083e-01,-5.372685784996543770e-03
5.269053810762152068e+00,-4.108733527035705602e-01,-4.850562149798294531e-03,-9.580483821857427307e-02,9.667596993816457429e-01,-4.850562149798294531e-03
5.275055011002200089e+00,-4.109009029792090040e-01,-4.331544208005268931e-03,-9.608700637451483839e-02,9.658903228144645192e-01,-4.331544208005268931e-03
5.281056211242248111e+00,-4.109253478242333446e-01,-3.815620923839794631e-03,-9.636782774643906646e-02,9.650204327946069194e-01,-3.815620923839794631e-03
5.287057411482296132e+00,-4.109467057779786492e-01,-3.302781239033533711e-03,-9.664730565800462581e-02,9.641500278111062583e-01,-3.302781239033533711e-03
5.293058611722344153e+00,-4.109649953063208572e-01,-2.793013962037406775e-03,-9.692544344045996019e-02,9.632791063506426221e-01,-2.793013962037406775e-03
5.299059811962392175e+00,-4.109802348095945579e-01,-2.286307931551873410e-03,-9.720224442738716053e-02,9.624076669061126799e-01,-2.286307931551873410e-03
5.305061012202440196e+00,-4.109924426226624350e-01,-1.782652018131870159e-03,-9.747771195464566274e-02,9.615357079767294923e-01,-1.782652018131870159e-03
5.311062212442488217e+00,-4.110016370149155440e-01,-1.282035124186810086e-03,-9.775184936037226158e-02,9.606632280680216240e-01,-1.282035124186810086e-03
5.317063412682536239e+00,-4.110078361902729793e-01,-7.844461839805832136e-04,-9.802465998498111066e-02,9.597902256918344754e-01,-7.844461839805832136e-04
5.323064612922584260e+00,-4.110110582871821516e-01,-2.898741636315526130e-04,-9.829614717116366696e-02,9.589166993663288396e-01,-2.898741636315526130e-04
5.329065813162632281e+00,-4.110113213786185105e-01,2.016919388874403862e-04,-9.856631426388874628e-02,9.580426476159821236e-01,2.016919388874403862e-04
5.335067013402680303e+00,-4.110086434720858772e-01,6.902630937490779328e-04,-9.883516461040253720e-02,9.571680689715875712e-01,6.902630937490779328e-04
5.341068213642728324e+00,-4.110030425096161677e-01,1.175850239271566955e-03,-9.910270156022853161e-02,9.562929619702545958e-01,1.175850239271566955e-03
5.347069413882776345e+00,-4.109945363677694474e-01,1.658464281918637859e-03,-9.936892846516756639e-02,9.554173251554087809e-01,1.658464281918637859e-03
5.353070614122824367e+00,-4.109831428576341539e-01,2.138116096299545396e-03,-9.963384867929786504e-02,9.545411570767915466e-01,2.138116096299545396e-03
5.359071814362872388e+00,-4.109688797248267633e-01,2.614816525169068664e-03,-9.989746555897495439e-02,9.536644562904607048e-01,2.614816525169068664e-03
5.365073014602920409e+00,-4.109517646494919574e-01,3.088576379427507637e-03,-1.001597824628317202e-01,9.527872213587901262e-01,3.088576379427507637e-03
5.371074214842968431e+00,-4.109318152463026785e-01,3.559406438120690103e-03,-1.004208027517783791e-01,9.519094508504694074e-01,3.559406438120690103e-03
5.377075415083016452e+00,-4.109090490644599636e-01,4.027317448439962991e-03,-1.006805297890025069e-01,9.510311433405047588e-01,4.027317448439962991e-03
5.383076615323064473e+00,-4.108834835876984393e-01,4.492320125843082650e-03,-1.009389669399666928e-01,9.501522974102230013e-01,4.492320125843082650e-03
5.389077815563112495e+00,-4.108551362401640650e-01,4.954425329686539502e-03,-1.011961175701338034e-01,9.492729116531117839e-01,4.954425329686539502e-03
5.395079015803160516e+00,-4.108240243794311630e-01,5.413644011477264893e-03,-1.014519850486458735e-01,9.483929846697711774e-01,5.413644011477264893e-03
5.401080216043208537e+00,-4.107901652927789526e-01,5.869987022977018847e-03,-1.017065727482771992e-01,9.475125150642418337e-01,5.869987022977018847e-03
5.407081416283256559e+00,-4.107535762028199922e-01,6.323465213850883518e-03,-1.019598840425134517e-01,9.466315014490558344e-01,6.323465213850883518e-03
5.413082616523304580e+00,-4.107142742675001235e-01,6.774089431667259728e-03,-1.022119223055517334e-01,9.457499424452360248e-01,6.774089431667259728e-03
5.419083816763352601e+00,-4.106722765800985275e-01,7.221870521897872167e-03,-1.024626909123004942e-01,9.448678366822964581e-01,7.221870521897872167e-03
5.425085017003400623e+00,-4.106276001692275024e-01,7.666819327917767657e-03,-1.027121932383796427e-01,9.439851827982421728e-01,7.666819327917767657e-03
5.431086217243448644e+00,-4.105802619988328517e-01,8.108946691005309085e-03,-1.029604326601204212e-01,9.431019794395693046e-01,8.108946691005309085e-03
5.437087417483496665e+00,-4.105302789681934406e-01,8.548263450342187542e-03,-1.032074125545655030e-01,9.422182252612650855e-01,8.548263450342187542e-03
5.443088617723544687e+00,-4.104776679119215288e-01,8.984780443013406712e-03,-1.034531362994689785e-01,9.413339189268075113e-01,8.984780443013406712e-03
5.449089817963592708e+00,-4.104224455999627152e-01,9.418508504007300219e-03,-1.036976072732962856e-01,9.404490591081660078e-01,9.418508504007300219e-03
5.455091018203640729e+00,-4.103646287375957158e-01,9.849458466215519487e-03,-1.039408288552242932e-01,9.395636444858008751e-01,9.849458466215519487e-03
5.461092218443688751e+00,-4.103042339654327519e-01,1.027764116043303547e-02,-1.041828044251412594e-01,9.386776737486633992e-01,1.027764116043303547e-02
5.467093418683736772e+00,-4.102412778594191067e-01,1.070306741535814038e-02,-1.044235373636468317e-01,9.377911455941960739e-01,1.070306741535814038e-02
5.473094618923784793e+00,-4.101757769308334578e-01,1.112574805759245292e-02,-1.046630310520520746e-01,9.369040587283323784e-01,1.112574805759245292e-02
5.479095819163832815e+00,-4.101077476262877664e-01,1.154569391164090436e-02,-1.049012888723794279e-01,9.360164118654967780e-01,1.154569391164090436e-02
5.485097019403880836e+00,-4.100372063282794466e-01,1.196291579860931514e-02,-1.051383142069706872e-01,9.351282037289998517e-01,1.196291579860931514e-02
5.491098219643927969e+00,-4.099641693638730322e-01,1.237742450971464521e-02,-1.053741104311231719e-01,9.342394330589677276e-01,1.237742450971464521e-02
5.497099419883975990e+00,-4.098886529813068336e-01,1.278923085021291435e-02,-1.056086809274351668e-01,9.333500985987847054e-01,1.278923085021291435e-02
5.503100620124024012e+00,-4.098106733586763806e-01,1.319834562897355228e-02,-1.058420290816234483e-01,9.324601990983684141e-01,1.319834562897355228e-02
5.509101820364072033e+00,-4.097302466102974439e-01,1.360477964543693741e-02,-1.060741582783956971e-01,9.315697333181517381e-01,1.360477964543693741e-02
5.515103020604120054e+00,-4.096473887867060903e-01,1.400854368961433095e-02,-1.063050719014505541e-01,9.306787000290835943e-01,1.400854368961433095e-02
5.521104220844168076e+00,-4.095621158746586277e-01,1.440964854208788212e-02,-1.065347733334775643e-01,9.297870980126282658e-01,1.440964854208788212e-02
5.527105421084216097e+00,-4.094744437971316597e-01,1.480810497401063332e-02,-1.067632659561571634e-01,9.288949260607660685e-01,1.480810497401063332e-02
5.533106621324264118e+00,-4.093843884133220867e-01,1.520392374710649933e-02,-1.069905531501607332e-01,9.280021829759927954e-01,1.520392374710649933e-02
5.539107821564312140e+00,-4.092919655186469940e-01,1.559711561367029681e-02,-1.072166382951505736e-01,9.271088675713200500e-01,1.559711561367029681e-02
5.545109021804360161e+00,-4.091971908447439299e-01,1.598769131656771827e-02,-1.074415247697799031e-01,9.262149786702751353e-01,1.598769131656771827e-02
5.551110222044408182e+00,-4.091000800594705167e-01,1.637566158923534423e-02,-1.076652159516928442e-01,9.253205151069009426e-01,1.637566158923534423e-02
5.557111422284456204e+00,-4.090006487669047841e-01,1.676103715568064492e-02,-1.078877152175244380e-01,9.244254757257562849e-01,1.676103715568064492e-02
5.563112622524504225e+00,-4.088989125073450026e-01,1.714382873048197684e-02,-1.081090259429006578e-01,9.235298593819153412e-01,1.714382873048197684e-02
5.569113822764552246e+00,-4.087948867573096279e-01,1.752404701878857926e-02,-1.083291515024383950e-01,9.226336649409684343e-01,1.752404701878857926e-02
5.575115023004600268e+00,-4.086885869295376339e-01,1.790170271632058122e-02,-1.085480952697454315e-01,9.217368912790213642e-01,1.790170271632058122e-02
5.581116223244648289e+00,-4.085800283729879578e-01,1.827680650936899798e-02,-1.087658606174204956e-01,9.208395372826954084e-01,1.827680650936899798e-02
5.587117423484696310e+00,-4.084692263728401107e-01,1.864936907479572761e-02,-1.089824509170532474e-01,9.199416018491279878e-01,1.864936907479572761e-02
5.593118623724744332e+00,-4.083561961504936222e-01,1.901940108003355792e-02,-1.091978695392242099e-01,9.190430838859720009e-01,1.901940108003355792e-02
5.599119823964792353e+00,-4.082409528635684848e-01,1.938691318308616296e-02,-1.094121198535048661e-01,9.181439823113959342e-01,1.938691318308616296e-02
5.605121024204840374e+00,-4.081235116059049317e-01,1.975191603252810651e-02,-1.096252052284576173e-01,9.172442960540843071e-01,1.975191603252810651e-02
5.611122224444888396e+00,-4.080038874075633815e-01,2.011442026750482823e-02,-1.098371290316357690e-01,9.163440240532368941e-01,2.011442026750482823e-02
5.617123424684936417e+00,-4.078820952366928876e-01,2.047443651462714162e-02,-1.100478946286677084e-01,9.154431652595843572e-01,2.047443651462714162e-02
5.623124624924984438e+00,-4.077581500137177350e-01,2.083197535395691843e-02,-1.102575053745088463e-01,9.145417186459955383e-01,2.083197535395691843e-02
5.629125825165032460e+00,-4.076320665687407918e-01,2.118704737683161157e-02,-1.104659646320490518e-01,9.136396831878929037e-01,2.118704737683161157e-02
5.635127025405080481e+00,-4.075038596617998055e-01,2.153966316979109147e-02,-1.106732757651628374e-01,9.127370578692883818e-01,2.153966316979109147e-02
5.641128225645128502e+00,-4.073735439911924661e-01,2.188983330313268999e-02,-1.108794421350365600e-01,9.118338416866339502e-01,2.188983330313268999e-02
5.647129425885176524e+00,-4.072411341934765727e-01,2.223756833091117963e-02,-1.110844671001684492e-01,9.109300336488210803e-01,2.223756833091117963e-02
5.653130626125224545e+00,-4.071066448434700336e-01,2.258287879093879777e-02,-1.112883540163685930e-01,9.100256327771816256e-01,2.258287879093879777e-02
5.659131826365272566e+00,-4.069700904542505882e-01,2.292577520478523284e-02,-1.114911062367589384e-01,9.091206381054870445e-01,2.292577520478523284e-02
5.665133026605320588e+00,-4.068314854771562517e-01,2.326626807777762429e-02,-1.116927271117732906e-01,9.082150486799489553e-01,2.326626807777762429e-02
5.671134226845368609e+00,-4.066908443017848707e-01,2.360436789900057300e-02,-1.118932199891573276e-01,9.073088635592186924e-01,2.360436789900057300e-02
5.677135427085416630e+00,-4.065481812559944008e-01,2.394008514129612741e-02,-1.120925882139685997e-01,9.064020818143876390e-01,2.394008514129612741e-02
5.683136627325464652e+00,-4.064035106059029623e-01,2.427343026126379394e-02,-1.122908351285764605e-01,9.054947025289868945e-01,2.427343026126379394e-02
5.689137827565512673e+00,-4.062568465558885622e-01,2.460441369926053695e-02,-1.124879640726622054e-01,9.045867247989878290e-01,2.460441369926053695e-02
5.695139027805560694e+00,-4.061082032485892057e-01,2.493304587940076492e-02,-1.126839783832189190e-01,9.036781477328014178e-01,2.493304587940076492e-02
5.701140228045608715e+00,-4.059575947649031180e-01,2.525933720955635120e-02,-1.128788813945516140e-01,9.027689704512786850e-01,2.525933720955635120e-02
5.707141428285656737e+00,-4.058050351239884113e-01,2.558329808135662020e-02,-1.130726764382770921e-01,9.018591920877105927e-01,2.558329808135662020e-02
5.713142628525704758e+00,-4.056505382832633622e-01,2.590493887018834734e-02,-1.132653668433240696e-01,9.009488117878279301e-01,2.590493887018834734e-02
