t,k,L,dk_dt,dk_dt_noisy
1.171234246849369942e+00,6.760817414854193297e-01,5.799468621923165035e-01,-6.959561128143844089e-01,-6.657673052226542598e-01
1.172234446889377946e+00,6.753862405612918174e-01,5.799872157066429113e-01,-6.947675605398820897e-01,-7.220553386567529763e-01
1.173234646929385949e+00,6.746919269426634447e-01,5.800275477008823843e-01,-6.935818712899061156e-01,-7.030501903423620469e-01
1.174234846969393953e+00,6.739987977821966236e-01,5.800678582006464357e-01,-6.923990361901970481e-01,-6.747355053901933353e-01
1.175235047009401956e+00,6.733068502404522260e-01,5.801081472315019472e-01,-6.912190463986253031e-01,-6.688999350227595730e-01
1.176235247049409960e+00,6.726160814858900272e-01,5.801484148189711698e-01,-6.900418931051028881e-01,-7.069508270282626183e-01
1.177235447089417963e+00,6.719264886948683735e-01,5.801886609885319457e-01,-6.888675675314903657e-01,-6.895076012494548712e-01
1.178235647129425967e+00,6.712380690516447368e-01,5.802288857656178189e-01,-6.876960609315092565e-01,-6.928676297728962874e-01
1.179235847169433971e+00,6.705508197483749377e-01,5.802690891756173697e-01,-6.865273645906494471e-01,-6.628961930790021606e-01
1.180236047209441974e+00,6.698647379851140338e-01,5.803092712438751022e-01,-6.853614698260819260e-01,-6.352688023424635233e-01
1.181236247249449978e+00,6.691798209698155420e-01,5.803494319956905567e-01,-6.841983679865683010e-01,-7.207961044969669606e-01
1.182236447289457981e+00,6.684960659183317722e-01,5.803895714563193087e-01,-6.830380504523707597e-01,-6.647095922526853329e-01
1.183236647329465985e+00,6.678134700544139379e-01,5.804296896509718584e-01,-6.818805086351653610e-01,-7.390440161732998448e-01
1.184236847369473988e+00,6.671320306097120456e-01,5.804697866048144084e-01,-6.807257339779519967e-01,-6.804444065346590964e-01
1.185237047409481992e+00,6.664517448237747832e-01,5.805098623429688631e-01,-6.795737179549660167e-01,-7.017494084339497284e-01
1.186237247449489995e+00,6.657726099440496315e-01,5.805499168905121632e-01,-6.784244520715914106e-01,-6.385880762693904034e-01
1.187237447489497999e+00,6.650946232258828639e-01,5.805899502724771732e-01,-6.772779278642715450e-01,-6.739505572982503745e-01
1.188237647529506003e+00,6.644177819325194356e-01,5.806299625138519049e-01,-6.761341369004227886e-01,-6.908695718595385671e-01
1.189237847569514006e+00,6.637420833351033167e-01,5.806699536395800720e-01,-6.749930707783469153e-01,-6.849793278725233581e-01
1.190238047609522010e+00,6.630675247126771588e-01,5.807099236745607573e-01,-6.738547211271445070e-01,-6.853606361679890346e-01
1.191238247649530013e+00,6.623941033521820732e-01,5.807498726436485237e-01,-6.727190796066270240e-01,-6.689528474353733101e-01
1.192238447689538017e+00,6.617218165484585191e-01,5.807898005716535250e-01,-6.715861379072323167e-01,-6.747491073148265128e-01
1.193238647729546020e+00,6.610506616042451933e-01,5.808297074833410623e-01,-6.704558877499371405e-01,-6.573381762703066622e-01
1.194238847769554024e+00,6.603806358301799184e-01,5.808695934034324715e-01,-6.693283208861714462e-01,-6.385230992476775835e-01
1.195239047809561805e+00,6.597117365447994208e-01,5.809094583566040138e-01,-6.682034290977337809e-01,-6.541751881595840867e-01
1.196239247849569809e+00,6.590439610745385535e-01,5.809493023674878742e-01,-6.670812041967036921e-01,-6.916012651507855713e-01
1.197239447889577812e+00,6.583773067537315171e-01,5.809891254606713851e-01,-6.659616380253591261e-01,-6.984377741550787944e-01
1.198239647929585816e+00,6.577117709246110833e-01,5.810289276606975806e-01,-6.648447224560900537e-01,-6.799531129692041320e-01
1.199239847969593820e+00,6.570473509373090382e-01,5.810687089920648640e-01,-6.637304493913150916e-01,-6.426661441051204626e-01
1.200240048009601823e+00,6.563840441498556277e-01,5.811084694792271188e-01,-6.626188107633957936e-01,-6.693197738367028249e-01
1.201240248049609827e+00,6.557218479281800017e-01,5.811482091465938193e-01,-6.615097985345531617e-01,-6.748612549160848406e-01
1.202240448089617830e+00,6.550607596461101023e-01,5.811879280185296981e-01,-6.604034046967847127e-01,-6.576377535406671138e-01
1.203240648129625834e+00,6.544007766853727759e-01,5.812276261193553006e-01,-6.592996212717798787e-01,-6.876101402636081161e-01
1.204240848169633837e+00,6.537418964355932172e-01,5.812673034733463195e-01,-6.581984403108367410e-01,-6.809849947442225826e-01
1.205241048209641841e+00,6.530841162942959688e-01,5.813069601047340385e-01,-6.570998538947799839e-01,-6.468933453905905129e-01
1.206241248249649844e+00,6.524274336669040331e-01,5.813465960377054431e-01,-6.560038541338769624e-01,-6.620669239920413673e-01
1.207241448289657848e+00,6.517718459667390940e-01,5.813862112964026663e-01,-6.549104331677559898e-01,-6.639751580095663019e-01
1.208241648329665852e+00,6.511173506150217394e-01,5.814258059049234317e-01,-6.538195831653238477e-01,-6.474668826589937698e-01
1.209241848369673855e+00,6.504639450408715717e-01,5.814653798873211654e-01,-6.527312963246834077e-01,-6.644287203882995874e-01
1.210242048409681859e+00,6.498116266813065423e-01,5.815049332676044402e-01,-6.516455648730529182e-01,-6.653713858043064366e-01
1.211242248449689862e+00,6.491603929812436169e-01,5.815444660697374202e-01,-6.505623810666834039e-01,-6.597585843173568998e-01
1.212242448489697866e+00,6.485102413934984433e-01,5.815839783176398603e-01,-6.494817371907772863e-01,-6.374293254085453553e-01
1.213242648529705869e+00,6.478611693787856840e-01,5.816234700351869957e-01,-6.484036255594091136e-01,-6.472072268449849952e-01
1.214242848569713873e+00,6.472131744057184610e-01,5.816629412462093196e-01,-6.473280385154426275e-01,-6.712199902089688308e-01
1.215243048609721876e+00,6.465662539508089113e-01,5.817023919744930271e-01,-6.462549684304519371e-01,-6.523161067210361264e-01
1.216243248649729880e+00,6.459204054984677423e-01,5.817418222437797937e-01,-6.451844077046398063e-01,-6.322199291756136486e-01
1.217243448689737884e+00,6.452756265410046765e-01,5.817812320777665525e-01,-6.441163487667597165e-01,-6.067013099036221435e-01
1.218243648729745887e+00,6.446319145786278959e-01,5.818206215001059389e-01,-6.430507840740331549e-01,-6.658978639164722102e-01
1.219243848769753891e+00,6.439892671194447082e-01,5.818599905344060685e-01,-6.419877061120728978e-01,-6.352170002311023911e-01
1.220244048809761894e+00,6.433476816794609920e-01,5.818993392042304258e-01,-6.409271073948027420e-01,-6.461020729311098831e-01
1.221244248849769898e+00,6.427071557825814185e-01,5.819386675330979752e-01,-6.398689804643773460e-01,-6.233585917281322386e-01
1.222244448889777901e+00,6.420676869606095627e-01,5.819779755444832725e-01,-6.388133178911054033e-01,-6.298222183447840239e-01
1.223244648929785905e+00,6.414292727532475702e-01,5.820172632618162423e-01,-6.377601122733698169e-01,-6.083165741185535547e-01
1.224244848969793908e+00,6.407919107080964904e-01,5.820565307084824003e-01,-6.367093562375493176e-01,-6.263203381920571244e-01
1.225245049009801912e+00,6.401555983806562766e-01,5.820957779078225203e-01,-6.356610424379418589e-01,-6.465633086825199882e-01
1.226245249049809916e+00,6.395203333343253416e-01,5.821350048831331891e-01,-6.346151635566843474e-01,-6.453870271202700737e-01
1.227245449089817919e+00,6.388861131404011129e-01,5.821742116576662518e-01,-6.335717123036773701e-01,-6.254607101093347943e-01
1.228245649129825923e+00,6.382529353780796999e-01,5.822133982546290332e-01,-6.325306814165070346e-01,-6.246318176280152290e-01
1.229245849169833926e+00,6.376207976344561157e-01,5.822525646971844493e-01,-6.314920636603673643e-01,-5.835333183086592879e-01
1.230246049209841930e+00,6.369896975045240550e-01,5.822917110084507852e-01,-6.304558518279839152e-01,-5.969291974346719876e-01
1.231246249249849933e+00,6.363596325911760054e-01,5.823308372115018061e-01,-6.294220387395372818e-01,-6.528936057870383669e-01
1.232246449289857937e+00,6.357306005052030251e-01,5.823699433293669792e-01,-6.283906172425863801e-01,-6.213861213271152373e-01
1.233246649329865940e+00,6.351025988652954091e-01,5.824090293850309186e-01,-6.273615802119921758e-01,-6.539813574393640305e-01
1.234246849369873944e+00,6.344756252980418010e-01,5.824480954014340517e-01,-6.263349205498423000e-01,-6.594484584642288372e-01
1.235247049409881948e+00,6.338496774379298593e-01,5.824871414014718418e-01,-6.253106311853755539e-01,-6.104397111565214029e-01
1.236247249449889951e+00,6.332247529273459241e-01,5.825261674079957874e-01,-6.242887050749043043e-01,-6.132537544140012065e-01
1.237247449489897955e+00,6.326008494064138121e-01,5.825651734438523910e-01,-6.232691351858755668e-01,-6.440404910726157395e-01
1.238247649529905958e+00,6.319779644306295907e-01,5.826041595321984623e-01,-6.222519143683301612e-01,-5.893781796063595202e-01
1.239247849569913962e+00,6.313560956392432200e-01,5.826431256958334304e-01,-6.212370356179038877e-01,-6.407884342079097628e-01
1.240248049609921965e+00,6.307352407045386800e-01,5.826820719574123952e-01,-6.202244919962907055e-01,-6.435790596192241253e-01
1.241248249649929969e+00,6.301153973049287149e-01,5.827209983395528203e-01,-6.192142765891361922e-01,-6.061619121607356719e-01
1.242248449689937972e+00,6.294965631249538340e-01,5.827599048648348656e-01,-6.182063825059697093e-01,-6.137876115916587327e-01
1.243248649729945976e+00,6.288787358552827556e-01,5.827987915558010545e-01,-6.172008028801417856e-01,-6.204109628995184700e-01
1.244248849769953980e+00,6.282619131927125178e-01,5.828376584349566070e-01,-6.161975308687587249e-01,-6.175388475267780120e-01
1.245249049809961983e+00,6.276460928401682571e-01,5.828765055247691063e-01,-6.151965596526197677e-01,-6.107205438274492248e-01
1.246249249849969987e+00,6.270312725067034298e-01,5.829153328476691653e-01,-6.141978824361511435e-01,-6.169894821511278105e-01
1.247249449889977990e+00,6.264174499074993685e-01,5.829541404260492055e-01,-6.132014924473442319e-01,-6.166515898129649731e-01
1.248249649929985994e+00,6.258046227638658365e-01,5.829929282822648995e-01,-6.122073829376908360e-01,-6.501265167110198417e-01
1.249249849969993997e+00,6.251927888032406955e-01,5.830316964386340617e-01,-6.112155471821205666e-01,-6.380547745023139594e-01
1.250250050010002001e+00,6.245819457591900159e-01,5.830704449174373138e-01,-6.102259784789370034e-01,-5.980069870724817882e-01
1.251250250050010004e+00,6.239720913714079664e-01,5.831091737409174192e-01,-6.092386701497548573e-01,-6.233246879586887834e-01
1.252250450090018008e+00,6.233632233857170357e-01,5.831478829312801704e-01,-6.082536155394376864e-01,-5.973497503572036127e-01
1.253250650130026012e+00,6.227553395540676995e-01,5.831865725106936127e-01,-6.072708080160342803e-01,-5.825615300311210998e-01
1.254250850170034015e+00,6.221484376345386424e-01,5.832252425012884878e-01,-6.062902409707164875e-01,-6.133892574996850922e-01
1.255251050210042019e+00,6.215425153913369805e-01,5.832638929251580118e-01,-6.053119078177184864e-01,-5.996525121908568012e-01
1.256251250250050022e+00,6.209375705947977053e-01,5.833025238043579863e-01,-6.043358019942717263e-01,-5.628062730586980145e-01
1.257251450290058026e+00,6.203336010213840179e-01,5.833411351609067985e-01,-6.033619169605454191e-01,-5.894632041142745527e-01
1.258251650330066029e+00,6.197306044536875502e-01,5.833797270167851989e-01,-6.023902461995845892e-01,-5.655527695845578018e-01
1.259251850370074033e+00,6.191285786804279212e-01,5.834182993939367456e-01,-6.014207832172472346e-01,-5.707526421389655935e-01
1.260252050410082036e+00,6.185275214964528478e-01,5.834568523142673602e-01,-6.004535215421440419e-01,-5.853863145517212985e-01
1.261252250450090040e+00,6.179274307027383673e-01,5.834953857996457716e-01,-5.994884547255764362e-01,-6.017263299540513977e-01
1.262252450490098044e+00,6.173283041063886145e-01,5.835338998719028503e-01,-5.985255763414766284e-01,-6.153654470061876713e-01
1.263252650530106047e+00,6.167301395206360448e-01,5.835723945528322743e-01,-5.975648799863464422e-01,-6.197988397767937307e-01
1.264252850570114051e+00,6.161329347648411003e-01,5.836108698641904180e-01,-5.966063592791952530e-01,-5.868797805855698879e-01
1.265253050610122054e+00,6.155366876644925433e-01,5.836493258276959084e-01,-5.956500078614817006e-01,-5.862863403279858776e-01
1.266253250650130058e+00,6.149413960512071231e-01,5.836877624650299579e-01,-5.946958193970519613e-01,-5.981882635577060459e-01
1.267253450690138061e+00,6.143470577627300200e-01,5.837261797978365863e-01,-5.937437875720800173e-01,-5.767744599503480396e-01
1.268253650730146065e+00,6.137536706429344013e-01,5.837645778477221770e-01,-5.927939060950079275e-01,-6.048846483818708375e-01
1.269253850770154068e+00,6.131612325418216436e-01,5.838029566362556988e-01,-5.918461686964855417e-01,-5.696417873342617400e-01
1.270254050810162072e+00,6.125697413155215543e-01,5.838413161849684840e-01,-5.909005691293124363e-01,-5.901004278335900688e-01
1.271254250850170076e+00,6.119791948262915948e-01,5.838796565153547835e-01,-5.899571011683752975e-01,-5.906836326839866036e-01
1.272254450890178079e+00,6.113895909425179909e-01,5.839179776488712115e-01,-5.890157586105926324e-01,-5.890212245501819099e-01
1.273254650930186083e+00,6.108009275387147330e-01,5.839562796069367456e-01,-5.880765352748529295e-01,-5.900483608105433486e-01
1.274254850970194086e+00,6.102132024955240208e-01,5.839945624109332822e-01,-5.871394250019563721e-01,-5.373741392353819091e-01
1.275255051010202090e+00,6.096264136997164851e-01,5.840328260822050810e-01,-5.862044216545569952e-01,-6.184348182375090097e-01
1.276255251050210093e+00,6.090405590441907435e-01,5.840710706420587650e-01,-5.852715191171035114e-01,-5.817270682414675820e-01
1.277255451090218097e+00,6.084556364279736229e-01,5.841092961117639870e-01,-5.843407112957803573e-01,-5.594585875089992388e-01
1.278255651130226100e+00,6.078716437562200481e-01,5.841475025125524301e-01,-5.834119921184507396e-01,-5.690617310670003093e-01
1.279255851170234104e+00,6.072885789402133749e-01,5.841856898656186958e-01,-5.824853555345980149e-01,-5.885269949687433888e-01
1.280256051210242108e+00,6.067064398973648354e-01,5.842238581921197493e-01,-5.815607955152670705e-01,-5.467583750309303880e-01
1.281256251250250111e+00,6.061252245512139813e-01,5.842620075131751411e-01,-5.806383060530082574e-01,-6.020081632083218448e-01
1.282256451290258115e+00,6.055449308314286849e-01,5.843001378498671183e-01,-5.797178811618185490e-01,-6.058438037561831857e-01
1.283256651330266118e+00,6.049655566738045831e-01,5.843382492232401804e-01,-5.787995148770844756e-01,-5.674381036184362737e-01
1.284256851370274122e+00,6.043871000202658550e-01,5.843763416543017453e-01,-5.778832012555251696e-01,-6.069725972801857106e-01
1.285257051410282125e+00,6.038095588188648888e-01,5.844144151640214835e-01,-5.769689343751359667e-01,-6.245279294344683318e-01
1.286257251450290129e+00,6.032329310237819486e-01,5.844524697733316509e-01,-5.760567083351301187e-01,-5.583989755805701671e-01
1.287257451490298132e+00,6.026572145953257298e-01,5.844905055031273111e-01,-5.751465172558827277e-01,-5.599195110034740352e-01
1.288257651530306136e+00,6.020824074999329145e-01,5.845285223742657799e-01,-5.742383552788753454e-01,-5.595926180200063715e-01
1.289257851570314140e+00,6.015085077101686162e-01,5.845665204075670696e-01,-5.733322165666380199e-01,-5.830816394603205444e-01
1.290258051610322143e+00,6.009355132047258241e-01,5.846044996238136671e-01,-5.724280953026936736e-01,-5.687691727489068150e-01
1.291258251650330147e+00,6.003634219684259588e-01,5.846424600437507557e-01,-5.715259856915027026e-01,-5.908325172563516636e-01
1.292258451690338150e+00,5.997922319922184275e-01,5.846804016880859933e-01,-5.706258819584062447e-01,-5.359388578261531366e-01
1.293258651730346154e+00,5.992219412731810690e-01,5.847183245774894012e-01,-5.697277783495713344e-01,-5.539072933194824078e-01
1.294258851770354157e+00,5.986525478145194867e-01,5.847562287325938080e-01,-5.688316691319341700e-01,-5.539865476845298176e-01
1.295259051810362161e+00,5.980840496255678262e-01,5.847941141739945170e-01,-5.679375485931464906e-01,-6.069372434112791925e-01
1.296259251850370164e+00,5.975164447217883312e-01,5.848319809222494170e-01,-5.670454110415185101e-01,-5.508993701617208583e-01
1.297259451890378168e+00,5.969497311247713434e-01,5.848698289978788711e-01,-5.661552508059654043e-01,-5.362758103663382014e-01
1.298259651930386172e+00,5.963839068622354134e-01,5.849076584213657171e-01,-5.652670622359519115e-01,-5.409418205230044352e-01
1.299259851970394175e+00,5.958189699680273010e-01,5.849454692131557110e-01,-5.643808397014370426e-01,-5.485982329855070283e-01
1.300260052010402179e+00,5.952549184821218642e-01,5.849832613936566394e-01,-5.634965775928205689e-01,-5.635157209734138473e-01
