T,H,P,m,m_noisy
4.179174213910241775e+01,9.721722675348786424e+00,-7.879593350821751940e-01,8.391827188918229430e-01,8.495031493727315253e-01
2.909907268162256955e+01,8.128666882287458151e+00,-1.880141203792412785e+00,8.740539316221461741e-01,8.883587466950889633e-01
1.610583390697280493e+01,6.449212511048894925e+00,-9.864297549582445868e-02,9.996138915048050633e-01,1.012054779912907820e+00
7.545769706982349589e+01,9.089307922800118789e+00,8.801758049146046758e-01,6.929948212876752001e-01,7.005488931052601398e-01
9.554463077835350759e+01,8.924233039815172575e+00,1.912122464463006821e+00,5.396958120600966469e-01,5.256697922952965341e-01
7.117756592164187168e+01,4.008927933315442615e+00,1.918685293702595107e+00,8.049014118901278714e-01,8.257137389655911930e-01
9.076149054845649289e+01,8.915100628506637648e+00,9.157639655206528673e-02,4.417424348548448787e-01,4.469093957505913539e-01
8.746265777522572193e+01,6.965506506209269588e+00,-1.767029047117230078e-03,4.817950797313771405e-01,4.807104472814089924e-01
6.749883885613215284e+01,3.166314277220029005e+00,1.786690075366304864e+00,8.245885141908729787e-01,8.248035201520201865e-01
5.651254912569805811e+01,7.863066087458273401e+00,-1.801529447793204675e+00,7.021124375985327015e-01,6.987172462620167002e-01
4.185322392963603022e+01,2.775201220555890913e+00,-8.601717061534657205e-01,8.332392034754183552e-01,8.374780092026564704e-01
5.405287962593424567e+01,6.627067804828790099e-01,-9.821770073312836580e-01,7.582535382733275320e-01,7.613552163544335949e-01
3.859142368363339415e+01,1.460803186230869022e+00,-1.730001681082458997e+00,8.293027426573871264e-01,8.257017422007201235e-01
2.531393428130260048e+01,4.787282935642578341e-01,-6.254170687352385016e-01,9.461315734778525943e-01,9.204326591100978616e-01
5.408410345730823110e+01,6.656072179927374766e-01,-1.075762591622775322e+00,7.541099678718612420e-01,7.537587545213815243e-01
6.884301823822532640e+01,1.895126757889381564e+00,-3.623038091378028014e-02,6.851658297553199217e-01,6.899341893177148854e-01
6.209304568479922892e+01,1.145459610085584057e+00,5.559376057342642063e-01,7.805022878811951337e-01,7.857639663301183575e-01
7.566622858041060340e+01,4.541455869132741796e+00,1.337671212825318090e+00,7.169998259826041442e-01,7.154651759748472672e-01
3.990135343805452806e+01,1.523013226260960806e+00,1.831610065821728472e+00,1.020829499607966095e+00,1.025362647302600072e+00
1.000854760983961533e+01,7.663557351674622709e+00,1.124392124804215243e+00,1.107030204793877148e+00,1.117313394198246934e+00
2.892669761015378427e+01,6.426880953255605711e+00,1.074426094773216267e+00,1.010625464110904925e+00,1.005922961285266259e+00
3.578288835463160211e+01,2.566657255626504153e+00,-5.918845457472996507e-01,8.802027988746937703e-01,8.948655893288800511e-01
5.922633316392479941e+01,9.308648519699637802e+00,8.180584157654791078e-01,8.181403174727525096e-01,7.985887344545432587e-01
4.466118486593578041e+01,9.255239248753166503e-01,-1.031883089606365989e+00,8.171451531474553942e-01,8.045346678102647253e-01
6.853279734160514636e+01,2.446478408924730452e+00,1.930577441380954440e+00,8.300434944637917756e-01,8.209920449600376369e-01
2.993091975380389869e+01,3.687846737233331229e+00,9.487420495332616888e-01,9.975921612423384044e-01,9.731474941475829477e-01
5.165353833199011291e+01,8.981855960259379046e+00,-1.383804923278537657e-01,8.084937613647750210e-01,7.984961351544471730e-01
1.019990686404872982e+01,5.604137669137534417e+00,-1.837744754952415960e+00,9.680887522310063220e-01,9.805724719873701867e-01
7.108073540625434816e+01,6.896720445916209918e+00,-4.759709447533753135e-01,6.390104902478270787e-01,6.514257809003528576e-01
8.701693009311449600e+01,6.664562055423203013e+00,1.084788165718891140e+00,5.769033247510467755e-01,5.778769093783088229e-01
8.642052826623499584e+01,8.823060240582657698e+00,1.562848734344764789e+00,6.320927027675624643e-01,6.493027224349422477e-01
8.784682251853247692e+01,2.788872557767749782e+00,-1.477629365861068855e+00,3.298318224365041074e-01,3.322267246359660309e-01
2.745574710478779323e+01,7.825996790433952022e+00,-9.704197131731522319e-01,9.073408050481185372e-01,9.023626854819559728e-01
9.734649468807374717e+01,4.524405493156091751e-01,-1.111425665432404841e+00,nan,nan
5.907193494287452040e+01,2.243396577252717350e+00,1.173634536445181009e+00,8.413647051298893675e-01,8.399932390262503379e-01
2.651660135297657561e+01,4.114375023510000062e+00,-1.573834926451382898e-01,9.467320709552771163e-01,9.540914055602770505e-01
1.810381155848754986e+01,3.351150461502129474e+00,1.386372866367735490e+00,1.091826165496460277e+00,1.076795659098926272e+00
1.631683526625794656e+01,7.995473319017865066e-01,9.820850734963735285e-01,1.081812363714442560e+00,1.091806513147754787e+00
6.669009290309418247e+01,9.322265920476169754e+00,3.067389525118096039e-01,7.288031947398755372e-01,7.242079274279903389e-01
6.594432715361205055e+01,7.205170483522596925e+00,3.248974600795575540e-01,7.311988575486284558e-01,7.397520877137310213e-01
8.002144556210961923e+01,4.228964916352058623e+00,-3.853047251693548780e-01,5.480938012877214494e-01,5.326833992692575626e-01
6.861672413630456902e+01,2.991884650718357186e+00,1.413171584854181262e+00,7.851957620272992378e-01,7.810031754727763120e-01
5.622692096980165388e+01,8.793579960317166044e-01,3.837782741305546530e-01,8.134812322153944786e-01,8.142618644188965860e-01
2.449112647667314491e+01,8.282422507392803723e+00,4.077867493087223849e-01,9.897038031996149288e-01,9.987183294891265328e-01
7.536817238707151034e+01,2.630308237729819254e+00,-1.408550365633832957e+00,5.407780928095146100e-01,5.286027821177959884e-01
1.036140934659809432e+01,9.459995547785153391e+00,5.004142533509132740e-01,1.063877731564351947e+00,1.080552174123439624e+00
6.876720130340871151e+01,2.774748710102075133e+00,1.853137013596657834e+00,8.206415637395605422e-01,8.254681984895957392e-01
2.471264701652673779e+01,9.858572364748017236e+00,-1.779964624569820408e+00,9.019292234122204821e-01,8.966714692281894106e-01
2.413431254397596604e+01,8.292966879819065440e+00,8.657402708430694815e-02,9.726667516957309134e-01,9.848397720376117492e-01
9.064218642665954917e+01,7.078583917375249612e+00,-9.805342149101154980e-01,3.243749193885051563e-01,3.254020296187314365e-01
9.252692308702032165e+01,9.838555537871881640e+00,9.025082031215374556e-01,4.918839057427171202e-01,5.034668755498293846e-01
7.410540187950550717e+01,4.804143764329241506e+00,1.677440619214909390e-02,6.376256771798125556e-01,6.608571552672802829e-01
3.034658147070896916e+01,3.502824047626252657e+00,-7.528613789458207251e-01,9.007830745737099853e-01,9.084683583502958237e-01
5.177449714524752267e+01,9.420588167270316227e-01,7.729673116101847263e-01,8.687445142370008311e-01,8.634777196013004863e-01
4.081164523558575041e+01,8.637164473134756548e+00,4.602974529008680982e-01,9.075665019747880535e-01,9.033094276208765150e-01
2.046680477997193748e+01,1.241804115209771409e+00,-1.011822350994096009e+00,9.505574563075811501e-01,9.563829997713657605e-01
3.107663678573996435e+01,7.754891821177367639e-01,1.240606907391445191e+00,1.026385484971795270e+00,1.029264539142732859e+00
1.515922962341302238e+01,5.811986737379304380e+00,4.307062124443796769e-01,1.034107875408285082e+00,1.025777575772755190e+00
9.653460558144382730e+01,6.961387125524831632e-01,-5.674198528829470511e-01,1.557977254770993025e-01,1.491166303208395216e-01
3.103027130180564441e+01,1.499627357958643881e+00,4.116159461003880971e-01,9.636229481211445735e-01,9.702807684139664879e-01
4.445459699637444828e+01,3.020052926665108828e+00,4.721460291811587773e-01,8.857559185860310880e-01,9.092229022946440864e-01
3.194856042467588608e+01,2.694854303018006103e+00,-8.290590599173008890e-01,8.911289837244152912e-01,8.648253099113358822e-01
6.796179253492323369e+01,1.021405975070055483e+00,6.623473856349004762e-01,7.419544996423327321e-01,7.491936610205599534e-01
6.006510984637256456e+01,4.940902356589441879e+00,-1.286732910985597833e+00,6.904721190358211746e-01,6.883616472056044433e-01
7.814425576377583127e+01,3.609801181708101048e+00,-1.658321256200787186e+00,4.901769147577682006e-01,4.979705618951700830e-01
1.101611144130798792e+01,4.257215109120130236e+00,7.814245310639851283e-01,1.077738792311260241e+00,1.086416006091913022e+00
2.821610625803852557e+01,6.508163357674089156e+00,9.834318628263227779e-02,9.509851420601141969e-01,9.515135229104997316e-01
6.328765783557705049e+01,2.461857224794888666e+00,1.293830230865858688e+00,8.189526630973160692e-01,8.087929276270940937e-01
6.131445678317395220e+01,8.533053955215549990e+00,-9.370449392590005644e-01,7.004788841948534905e-01,6.865083652598235053e-01
8.337503152186231148e+01,9.897673963986153289e-01,3.982932253402315936e-01,5.678864324034005318e-01,5.491446455174688879e-01
1.716867094720686993e+01,3.831688533410218866e+00,9.470509610918327326e-01,1.061335699274599031e+00,1.073559155276948118e+00
4.303257188581903137e+01,6.908807825906036371e+00,-2.818021427420123182e-01,8.504923623171550817e-01,8.483953386595851631e-01
4.593429640677801729e+01,6.213634409070392550e+00,1.693350870842017741e+00,9.648483882953177160e-01,9.594456386217321553e-01
5.565939603828727655e+01,7.094772592868397787e+00,-5.496041271731955113e-01,7.574924324161065314e-01,7.547152383078425952e-01
4.127720051137680457e+01,9.464557924557864155e+00,1.308962818461075539e+00,9.663351417132675092e-01,9.529404645293018117e-01
7.538561143880427551e+01,4.052419632831352203e+00,1.928585051917484972e+00,7.685007448766298932e-01,7.715468906718404574e-01
1.928382758044744349e+01,4.366361696541966708e+00,3.943220685424706495e-01,1.013187787871100642e+00,1.026374802831538702e+00
1.539576284082116864e+01,9.535748508315140981e+00,-1.734751830116523230e-01,1.002558645741229437e+00,1.013943252048939092e+00
3.790122994679882140e+01,2.340306627604478162e+00,-9.796127833881072000e-01,8.531711881139264486e-01,8.375131974016492009e-01
1.795378389368578809e+01,9.675754262506086611e-01,-7.214701009357726846e-02,1.005561711402360947e+00,1.019196830240450380e+00
4.492460665632397365e+01,7.007641279211832774e+00,1.579366111177509246e-01,8.630905335402803136e-01,8.554481645930169798e-01
6.148030882857855062e+01,8.403280034098862927e+00,-3.260103600092945086e-02,7.457866136077185848e-01,7.266570909552909630e-01
1.749287738918800628e+01,2.556837739524489006e+00,1.824605871893052012e+00,1.135297585629043704e+00,1.123002863274937591e+00
5.092183414547176312e+01,5.845542323024743858e-01,-1.613913121121444583e+00,7.574108828371606261e-01,7.477457417247100890e-01
5.942326982008776781e+01,6.762947100235090048e+00,8.543023484033218651e-02,7.646384289666587897e-01,7.645689505632583538e-01
6.024399647264575464e+01,8.817389819805921292e+00,-3.386266768453620735e-01,7.387424640855763114e-01,7.284227093557138488e-01
1.268804131320343842e+01,8.684129141970942101e+00,-1.331347493906805735e+00,9.691715912081126927e-01,9.540691366003134499e-01
7.881785195436842173e+01,1.211929269167366652e+00,1.011825143412427241e+00,6.654681632551399106e-01,6.628232229038268919e-01
7.425750267482924016e+01,3.679048296970750531e+00,-1.336146075435990621e+00,5.567255258101325710e-01,5.759645652380682712e-01
3.643399488425711752e+01,5.315515616026700307e+00,-1.965129345811690076e+00,8.289767111159801471e-01,8.219532022920941206e-01
5.194974331037435178e+01,7.574454983115330720e-01,-5.189345556966156181e-01,7.931571100104694017e-01,7.977996451649668197e-01
7.578718727093803409e+01,3.009524002022526901e+00,1.122656203846037926e+00,6.992234352025270550e-01,7.000229035148216594e-01
8.423265104102881651e+01,3.606636217624508145e+00,-1.608836280764615712e+00,3.959877213844539279e-01,4.225683985263996578e-01
3.204676119736705431e+01,2.414474202498422262e+00,1.971528540678391117e+00,1.073410258421743313e+00,1.054427676825148597e+00
7.860405657718283123e+01,4.822473776567588466e+00,-3.058591359376672258e-02,5.884907336928740795e-01,5.994445501650238484e-01
4.775365489175202782e+01,5.341685038817564291e+00,1.847550039491717033e+00,9.663899752663613896e-01,9.535761253083602229e-01
9.483128343529639892e+01,6.253160145168392248e+00,-2.473305866719677226e-01,3.073371909774161304e-01,3.014130384372147864e-01
8.817452905646089789e+01,8.294577453653278809e+00,2.590766659133856287e-01,4.964889386747579070e-01,4.955221221408238064e-01
4.186124555661851332e+01,3.075931133002399953e+00,-1.792431731530987449e+00,8.020951436505703303e-01,8.339560056685507705e-01
4.202509376579990885e+01,5.579478441673834332e+00,2.613757038039188352e-01,8.849699065398035636e-01,8.773398534369702961e-01
5.323939166450225713e+01,1.493993466315890473e+00,-5.056569541546971358e-01,7.808374062007018557e-01,7.619485650682185085e-01
9.549738690387027873e+01,5.835635583089084477e+00,2.136314516816084641e-01,3.499780940587082223e-01,3.629517300621205034e-01
2.281426816661622681e+01,1.269086786885158524e+00,-1.163549211169887521e-01,9.773059600735507502e-01,9.689135989902497581e-01
5.885221271960298850e+01,6.993026103723347653e+00,-1.553245551706674554e+00,6.914190892005197542e-01,6.889895856636127913e-01
6.764625714545874757e+01,2.056872545380320716e+00,-1.065629135336852773e+00,6.392455885291300488e-01,6.390051702996875083e-01
7.408490162378866728e+01,4.418769807055669574e+00,-2.283759032493937191e-01,6.222200841875187294e-01,6.231899720433276002e-01
1.597322171568330873e+01,9.061623593932841558e+00,-8.862884077879731315e-01,9.683607527475800447e-01,9.666593664640111827e-01
6.333906326906122786e+01,1.950145720243682268e+00,8.846589921190988193e-01,7.898865579724996255e-01,7.925641223322401618e-01
5.008925206488230231e+01,1.259066478187899074e+00,-6.010845049754864888e-01,7.986229973325513765e-01,8.024965933549088604e-01
4.020810343575271872e+01,7.327663891609200064e+00,-9.746837999886421855e-01,8.370200103676007641e-01,8.455592385497802121e-01
9.637768134021952449e+01,5.906910105382845444e+00,-7.545106754525803261e-01,nan,nan
1.943659184292744158e+01,8.769394900882836907e+00,1.927074683489308882e+00,1.132005870064000108e+00,1.124518568630451076e+00
7.307356863996992047e+01,1.516301383790569224e+00,-1.519764556478186979e+00,5.637405344128659790e-01,5.531050316261953981e-01
2.818808114561403499e+01,9.615097820402016993e+00,-4.331790654570308874e-01,9.282813268778314919e-01,9.342084158795235238e-01
9.438110376315208327e+01,6.317530587180526069e+00,1.404212039860129657e+00,4.973635659902977402e-01,4.969005845383365760e-01
5.452799575928925435e+01,9.425907316711446882e+00,-1.912390067438420438e+00,7.164175027218822045e-01,7.219495484361605486e-01
5.035149562800093292e+01,1.878778445291622301e+00,-1.133608967222436537e+00,7.714300936575263501e-01,7.768120560756850423e-01
3.211664952105667226e+01,8.616211915128188181e+00,1.561915634400610653e+00,1.035124877613888605e+00,1.051983646947434625e+00
5.750636591789004370e+01,6.374822336810430201e+00,-9.766859471543609672e-02,7.672207455251306429e-01,7.692957964808010418e-01
8.692527708764842487e+01,5.699658066427084613e+00,8.630507572642422964e-01,5.572301070762458730e-01,5.647538202431464649e-01
1.641452202782592451e+01,9.015554686585980804e+00,1.673410788096799884e+00,1.124244631879072864e+00,1.112218733616124666e+00
6.858215865607770922e+01,8.920110759253912391e+00,1.396702169758374801e+00,7.911607096512409676e-01,7.803576928893414255e-01
2.304334043954549927e+01,9.334189633894592220e+00,1.062535389794268426e+00,1.043210958830922630e+00,1.040093581372879106e+00
3.003127218500731033e+01,9.165084160844514827e+00,-9.380766139572571660e-01,8.971327941655922178e-01,8.849656174074477244e-01
8.599287228936087502e+01,4.221607474135247173e+00,1.763699190761744084e+00,6.424940598375343814e-01,6.493899920154458938e-01
1.643216910966239652e+01,5.689896116275962257e+00,1.069256685431776877e+00,1.072011027273207295e+00,1.058680499390464158e+00
7.511870860496009072e+01,8.927708882155330983e+00,-1.258053652593327687e+00,5.583692794249317526e-01,5.590531096122889343e-01
1.514892801433555292e+01,1.598091707653032101e+00,9.573527553287233260e-01,1.080135861339009518e+00,1.055554905124013398e+00
5.534935156584656113e+01,3.556955976770392880e-01,-4.062439548381435728e-01,7.783121935072896402e-01,7.672643962732361711e-01
