t,v,w,s_ca,c_ca,dv_dt,dv_dt_noisy
1.326665333066613357e+02,-4.217691277395515215e+01,-5.183834227073230494e+01,9.079476400160736704e-02,1.392093994800324142e+00,-7.672527180027088889e-04,5.742844698959402860e-01
1.327465493098619902e+02,-4.217697408987800145e+01,-5.183838230130621128e+01,9.080007269543985404e-02,1.392093702705179181e+00,-7.649579855737442813e-04,3.491645981625213224e-01
1.328265653130626163e+02,-4.217703518937928919e+01,-5.183842251975071491e+01,9.080535298645638076e-02,1.392093531189718014e+00,-7.627131187959435010e-04,2.311192073408938619e-01
1.329065813162632708e+02,-4.217709607540383132e+01,-5.183846292376964016e+01,9.081060495208985450e-02,1.392093479407282341e+00,-7.605124080747316384e-04,-2.126285473249811819e-01
1.329865973194638968e+02,-4.217715675231869454e+01,-5.183850351101417431e+01,9.081582866993560821e-02,1.392093546515198232e+00,-7.583474953420932252e-04,-3.617145076060033770e-01
1.330666133226645513e+02,-4.217721722591317501e+01,-5.183854427908283924e+01,9.082102421775142820e-02,1.392093731674773460e+00,-7.562073741880226407e-04,1.587612044891004853e-02
1.331466293258651774e+02,-4.217727750339881965e+01,-5.183858522552150561e+01,9.082619167345755418e-02,1.392094034051299722e+00,-7.540783896473612913e-04,6.807928676283989122e-02
1.332266453290658319e+02,-4.217733759340939059e+01,-5.183862634782337864e+01,9.083133111513672087e-02,1.392094452814051309e+00,-7.519442383241425887e-04,1.273536604452653320e-01
1.333066613322664580e+02,-4.217739750600089366e+01,-5.183866764342899813e+01,9.083644262103404698e-02,1.392094987136285100e+00,-7.497859682317198349e-04,1.850242761209877906e-01
1.333866773354671125e+02,-4.217745725265157830e+01,-5.183870910972626689e+01,9.084152626955717402e-02,1.392095636195241903e+00,-7.475819787785553672e-04,-5.955455804841382900e-02
1.334666933386677385e+02,-4.217751684626191633e+01,-5.183875074405041516e+01,9.084658213927614134e-02,1.392096399172144672e+00,-7.453080207184825667e-04,-9.630734557868203538e-01
1.335467093418683930e+02,-4.217757630115463030e+01,-5.183879254368400780e+01,9.085161030892351108e-02,1.392097275252199839e+00,-7.429371961826802817e-04,-5.583624527481990674e-01
1.336267253450690191e+02,-4.217763563090682055e+01,-5.183883450595286035e+01,9.085661085729766773e-02,1.392098263623376964e+00,-7.404440100664544389e-04,-4.135476125962205818e-01
1.337067413482696736e+02,-4.217769481058218162e+01,-5.183887662989742040e+01,9.086158386169040924e-02,1.392099363455315819e+00,-7.378749603361711706e-04,8.476284776888405315e-01
1.337867573514702997e+02,-4.217775381886134056e+01,-5.183891891440993049e+01,9.086652939987578670e-02,1.392100573923177320e+00,-7.352698022842218961e-04,-2.143715056887539050e-01
1.338667733546709542e+02,-4.217781264464660751e+01,-5.183896135794057614e+01,9.087144755016253461e-02,1.392101894211023705e+00,-7.326491969905646329e-04,3.367844156652344823e-01
1.339467893578715803e+02,-4.217787127826196780e+01,-5.183900395888649371e+01,9.087633839096889710e-02,1.392103323506822754e+00,-7.300311570155315621e-04,7.313892071304293196e-01
1.340268053610722347e+02,-4.217792971145306780e+01,-5.183904671559178468e+01,9.088120200082264177e-02,1.392104861002447125e+00,-7.274310464389088793e-04,1.659543944546450489e-01
1.341068213642728608e+02,-4.217798793738720775e+01,-5.183908962634750850e+01,9.088603845836101813e-02,1.392106505893675017e+00,-7.248615807853298065e-04,-1.971206439030661617e-01
1.341868373674734869e+02,-4.217804595065334894e+01,-5.183913268939167551e+01,9.089084784233082692e-02,1.392108257380190173e+00,-7.223328269745366015e-04,-1.473328370200921444e-01
1.342668533706741414e+02,-4.217810374726211364e+01,-5.183917590290926825e+01,9.089563023158833688e-02,1.392110114665581433e+00,-7.198522032609844246e-04,-5.119161951468933491e-01
1.343468693738747675e+02,-4.217816132464578516e+01,-5.183921926503221300e+01,9.090038570509934024e-02,1.392112076957342737e+00,-7.174244792054196296e-04,1.525520226087742903e-01
1.344268853770754220e+02,-4.217821868165830779e+01,-5.183926277383940118e+01,9.090511434193913887e-02,1.392114143466874010e+00,-7.150517756500107680e-04,5.633198474979380643e-01
1.345069013802760480e+02,-4.217827581857528685e+01,-5.183930642735669636e+01,9.090981622129253037e-02,1.392116313409479833e+00,-7.127335646046617512e-04,2.841929721533864583e-01
1.345869173834767025e+02,-4.217833273709398867e+01,-5.183935022355689171e+01,9.091449142245384973e-02,1.392118586004370551e+00,-7.104666692150374274e-04,3.849481170619737380e-01
1.346669333866773286e+02,-4.217838944033332638e+01,-5.183939416035976677e+01,9.091914002482689994e-02,1.392120960474661384e+00,-7.082452638300651415e-04,3.581322304212146146e-01
1.347469493898779831e+02,-4.217844593283390253e+01,-5.183943823563205200e+01,9.092376210792503521e-02,1.392123436047373541e+00,-7.060608737674556323e-04,1.001305472189160328e+00
1.348269653930786092e+02,-4.217850222055795228e+01,-5.183948244718742160e+01,9.092835775137107779e-02,1.392126011953433107e+00,-7.039023754629170071e-04,-3.176104543324646534e-01
1.349069813962792637e+02,-4.217855831088938601e+01,-5.183952679278652909e+01,9.093292703489738726e-02,1.392128687427671263e+00,-7.017559962321229250e-04,7.806017025734715564e-02
1.349869973994798897e+02,-4.217861421263377508e+01,-5.183957127013697885e+01,9.093747003834580511e-02,1.392131461708825180e+00,-6.996053143666358665e-04,3.520384133239448654e-01
1.350670134026805442e+02,-4.217866993601833059e+01,-5.183961587689332617e+01,9.094198684166771018e-02,1.392134334039536681e+00,-6.974312590699582870e-04,6.229357267750559313e-01
1.351470294058811703e+02,-4.217872549269196014e+01,-5.183966061065709852e+01,9.094647752492397708e-02,1.392137303666353576e+00,-6.952121103545039205e-04,-1.214516428562600447e+00
1.352270454090818248e+02,-4.217878089572519684e+01,-5.183970546897677423e+01,9.095094216828497613e-02,1.392140369839728553e+00,-6.929234990629140611e-04,-2.618637237573291365e-01
1.353070614122824509e+02,-4.217883615961025612e+01,-5.183975044934778964e+01,9.095538085203060119e-02,1.392143531814019397e+00,-6.905384067579234397e-04,-1.049373741261698245e-01
1.353870774154831054e+02,-4.217889129771495504e+01,-5.183979554932514588e+01,9.095979365643973302e-02,1.392146788846049255e+00,-6.880319247173360964e-04,-5.153981896678925256e-01
1.354670934186837314e+02,-4.217894628425133874e+01,-5.183984076820625830e+01,9.096418066023753690e-02,1.392150140173782580e+00,-6.854523435890769179e-04,4.228817120595341761e-01
1.355471094218843859e+02,-4.217900109853323443e+01,-5.183988610507451966e+01,9.096854194260815818e-02,1.392153585041560726e+00,-6.828384331676318197e-04,1.088119197072960481e-01
1.356271254250850120e+02,-4.217905572957059945e+01,-5.183993155859415225e+01,9.097287758318495232e-02,1.392157122702269323e+00,-6.802108479426749454e-04,-1.989050271683699411e-01
1.357071414282856665e+02,-4.217911016779848410e+01,-5.183997712737571106e+01,9.097718766166466853e-02,1.392160752412602953e+00,-6.775875860185465172e-04,-8.177378354158648666e-01
1.357871574314862926e+02,-4.217916440507706000e+01,-5.184002280997609091e+01,9.098147225780740810e-02,1.392164473433063820e+00,-6.749839889259590109e-04,-6.625611459872523534e-01
1.358671734346869471e+02,-4.217921843469159171e+01,-5.184006860489853352e+01,9.098573145143670771e-02,1.392168285027963082e+00,-6.724127417285785668e-04,-4.933397682180651889e-01
1.359471894378875731e+02,-4.217927225135247227e+01,-5.184011451059262754e+01,9.098996532243941449e-02,1.392172186465419959e+00,-6.698838728347311644e-04,2.267361323132247308e-01
1.360272054410882276e+02,-4.217932585119517341e+01,-5.184016052545428010e+01,9.099417395076582482e-02,1.392176177017362626e+00,-6.674047540720096094e-04,-6.102978568004133741e-01
1.361072214442888537e+02,-4.217937923178028825e+01,-5.184020664782576659e+01,9.099835741642955944e-02,1.392180255959527102e+00,-6.649801005913502649e-04,-1.035378911366966248e+00
1.361872374474895082e+02,-4.217943239209352413e+01,-5.184025287599568799e+01,9.100251579950766057e-02,1.392184422571457914e+00,-6.626119707284772176e-04,-7.269213712959645690e-01
1.362672534506901343e+02,-4.217948533254568133e+01,-5.184029920819899218e+01,9.100664918014050864e-02,1.392188676136507874e+00,-6.602997661495635384e-04,-2.966414143437037243e-01
1.363472694538907888e+02,-4.217953805497267439e+01,-5.184034564261697398e+01,9.101075763853191947e-02,1.392193015941838752e+00,-6.580402316487266035e-04,8.359797530976539326e-01
1.364272854570914149e+02,-4.217959056263551787e+01,-5.184039217737725380e+01,9.101484125494903321e-02,1.392197441278419934e+00,-6.558274551764498028e-04,1.250309407024536634e+00
1.365073014602920694e+02,-4.217964286022034770e+01,-5.184043881055381320e+01,9.101890010972241152e-02,1.392201951441029761e+00,-6.536528677365538442e-04,-2.413430882296314361e-01
1.365873174634926954e+02,-4.217969495383838563e+01,-5.184048554016695931e+01,9.102293428324596813e-02,1.392206545728254863e+00,-6.515052434394874581e-04,4.712776832074045408e-01
1.366673334666933499e+02,-4.217974685102598187e+01,-5.184053236418334620e+01,9.102694385597702442e-02,1.392211223442490153e+00,-6.493706993389025683e-04,6.999561217339129726e-01
1.367473494698939760e+02,-4.217979856074457956e+01,-5.184057928051598196e+01,9.103092890843623997e-02,1.392215983889938835e+00,-6.472326954849449976e-04,6.416237635568353692e-01
1.368273654730946305e+02,-4.217985009338072899e+01,-5.184062628702419318e+01,9.103488952120770972e-02,1.392220826380612841e+00,-6.450720348425420525e-04,-5.903791106786244330e-02
1.369073814762952566e+02,-4.217990146074609470e+01,-5.184067338151366044e+01,9.103882577493885297e-02,1.392225750228332393e+00,-6.428668632452172460e-04,-6.516825172474950412e-01
1.369873974794959111e+02,-4.217995267607744125e+01,-5.184072056173641130e+01,9.104273775034052441e-02,1.392230754750725774e+00,-6.405926693453523058e-04,-2.447927720688526654e-01
1.370674134826965371e+02,-4.218000375403664037e+01,-5.184076782539080597e+01,9.104662552818691690e-02,1.392235839269230002e+00,-6.382222846248453152e-04,-9.316294072963925421e-01
1.371474294858971916e+02,-4.218005470784897426e+01,-5.184081517024808505e+01,9.105048918919438072e-02,1.392241003107463237e+00,-6.357312327232023108e-04,1.186821122696080782e-01
1.372274454890978177e+02,-4.218010551108074679e+01,-5.184086259584353229e+01,9.105432881248880228e-02,1.392246245569736196e+00,-6.331691829473129474e-04,3.881138273517598658e-01
1.373074614922984722e+02,-4.218015614349422293e+01,-5.184091010144975087e+01,9.105814447762210218e-02,1.392251565967334237e+00,-6.305742353731602634e-04,-9.471258098057192543e-01
1.373874774954990983e+02,-4.218020659416699658e+01,-5.184095768593657994e+01,9.106193626452553647e-02,1.392256963619783239e+00,-6.279670835809270102e-04,-2.653757903169383717e-02
1.374674934986997528e+02,-4.218025685360855448e+01,-5.184100534811938132e+01,9.106570425315407835e-02,1.392262437850304790e+00,-6.253657505865817257e-04,1.455524770211239494e-01
1.375475095019003788e+02,-4.218030691376025487e+01,-5.184105308675903956e+01,9.106944852348639041e-02,1.392267987985816191e+00,-6.227855888063515977e-04,6.240376585638214291e-01
1.376275255051010333e+02,-4.218035676799533462e+01,-5.184110090056199738e+01,9.107316915552482461e-02,1.392273613356930673e+00,-6.202392800531697503e-04,6.886913188017812493e-01
1.377075415083016594e+02,-4.218040641111890920e+01,-5.184114878818021310e+01,9.107686622929545006e-02,1.392279313297957843e+00,-6.177368354229884062e-04,4.000192337932093056e-01
1.377875575115023139e+02,-4.218045583936796561e+01,-5.184119674821118195e+01,9.108053982484802524e-02,1.392285087146902578e+00,-6.152855953054370275e-04,-3.439823191282840864e-01
1.378675735147029400e+02,-4.218050505041137654e+01,-5.184124477919794316e+01,9.108419002225599803e-02,1.392290934245466127e+00,-6.128902293056626149e-04,-1.847867209624737828e-01
1.379475895179035945e+02,-4.218055404334990044e+01,-5.184129287962905153e+01,9.108781690161653344e-02,1.392296853939045231e+00,-6.105527361910390027e-04,6.015357934959045805e-01
1.380276055211042205e+02,-4.218060281871615302e+01,-5.184134104793862008e+01,9.109142054305047198e-02,1.392302845576733006e+00,-6.082724438982722859e-04,-3.035615455800783069e-01
1.381076215243048750e+02,-4.218065137847464285e+01,-5.184138928250627743e+01,9.109500102670238519e-02,1.392308908511317833e+00,-6.060460094481356919e-04,-2.173000234144003770e-02
1.381876375275055011e+02,-4.218069972602176421e+01,-5.184143758165719618e+01,9.109855843274050624e-02,1.392315042099284694e+00,-6.038674188921788755e-04,7.798014007713377493e-01
1.382676535307061556e+02,-4.218074786618576155e+01,-5.184148594366206453e+01,9.110209284135679930e-02,1.392321245700813837e+00,-6.017279873269387735e-04,6.333904142322367703e-02
1.383476695339067817e+02,-4.218079580522678640e+01,-5.184153436673713600e+01,9.110560433276689019e-02,1.392327518679781884e+00,-5.996163587518310578e-04,-6.878572762371910621e-01
1.384276855371074362e+02,-4.218084355083685466e+01,-5.184158284904417258e+01,9.110909298721014959e-02,1.392333860403761170e+00,-5.975185061473098358e-04,-1.483923872869216953e-01
1.385077015403080622e+02,-4.218089111213986797e+01,-5.184163138869047316e+01,9.111255888494960986e-02,1.392340270244019962e+00,-5.954177313363118174e-04,3.190655646662114431e-01
1.385877175435087167e+02,-4.218093849969159237e+01,-5.184167998372888775e+01,9.111600210627202046e-02,1.392346747575522237e+00,-5.932946649913617421e-04,-9.575875555711939324e-02
1.386677335467093428e+02,-4.218098572547967962e+01,-5.184172863215778193e+01,9.111942273148782023e-02,1.392353291776927904e+00,-5.911272666132560971e-04,5.800649102787585054e-01
1.387477495499099973e+02,-4.218103280292366719e+01,-5.184177733192106530e+01,9.112282084093115131e-02,1.392359902230593249e+00,-5.888908243854018565e-04,6.404158884326291989e-01
1.388277655531106234e+02,-4.218107974687497119e+01,-5.184182608090817013e+01,9.112619651495984519e-02,1.392366578322569826e+00,-5.865579552732924640e-04,-3.259955297567745380e-01
1.389077815563112779e+02,-4.218112657020584777e+01,-5.184187487710489251e+01,9.112954983381436891e-02,1.392373319440659785e+00,-5.841049817938426258e-04,-2.524134573328093434e-01
1.389877975595119040e+02,-4.218117324542379265e+01,-5.184192372029166052e+01,9.113288087610599275e-02,1.392380124952802944e+00,-5.815836969667032008e-04,-5.273488157597807507e-02
1.390678135627125585e+02,-4.218121975296399739e+01,-5.184197260990928413e+01,9.113618972087085546e-02,1.392386994234836139e+00,-5.790310841007340059e-04,-6.014610132112643281e-01
1.391478295659131845e+02,-4.218126608198218719e+01,-5.184202154502155224e+01,9.113947644745280796e-02,1.392393926670381754e+00,-5.764678292266012249e-04,1.883326888350826678e-01
1.392278455691138390e+02,-4.218131222307285100e+01,-5.184207052463696641e+01,9.114274113518569531e-02,1.392400921646631984e+00,-5.739119335501641217e-04,-9.068747355678455357e-02
1.393078615723144651e+02,-4.218135816826921314e+01,-5.184211954770871245e+01,9.114598386339325953e-02,1.392407978554349279e+00,-5.713787135910308734e-04,3.920303730414937959e-01
1.393878775755151196e+02,-4.218140391104322617e+01,-5.184216861313466751e+01,9.114920471138922287e-02,1.392415096787865458e+00,-5.688808010333445964e-04,-3.006205934333831542e-01
1.394678935787157457e+02,-4.218144944630559934e+01,-5.184221771975738591e+01,9.115240375847724619e-02,1.392422275745082372e+00,-5.664281427719686235e-04,-4.404497679157278189e-01
1.395479095819164002e+02,-4.218149477040577722e+01,-5.184226686636414172e+01,9.115558108395094283e-02,1.392429514827471904e+00,-5.640280007703779575e-04,9.183277212437215287e-01
1.396279255851170262e+02,-4.218153988113193975e+01,-5.184231605168687196e+01,9.115873676709386475e-02,1.392436813440075305e+00,-5.616849520890809799e-04,-4.402247500472468156e-01
1.397079415883176807e+02,-4.218158477771100934e+01,-5.184236527440223341e+01,9.116187088717951637e-02,1.392444170991504082e+00,-5.594008887861434687e-04,-2.933707663254014331e-01
1.397879575915183068e+02,-4.218162946080864373e+01,-5.184241453313154580e+01,9.116498352347134071e-02,1.392451586893939330e+00,-5.571750179917955847e-04,-3.668009737328165598e-01
1.398679735947189613e+02,-4.218167393252926445e+01,-5.184246382644084150e+01,9.116807475522276105e-02,1.392459060563131956e+00,-5.550038616597419150e-04,-1.528668741578727841e-01
1.399479895979195874e+02,-4.218171819641599285e+01,-5.184251315284083006e+01,9.117114466167711151e-02,1.392466591418403121e+00,-5.528812567519025833e-04,-4.585760181068043173e-01
1.400280056011202419e+02,-4.218176225745073538e+01,-5.184256251078692657e+01,9.117419332206770644e-02,1.392474178882643132e+00,-5.507983550394612848e-04,-2.304390918249300119e-02
1.401080216043208679e+02,-4.218180612205410540e+01,-5.184261189867922326e+01,9.117722081561777103e-02,1.392481822382312551e+00,-5.487436231454978497e-04,-3.529869206689028038e-01
