t,C,L,phi,dC_dt,dC_dt_noisy
8.701740348069613162e+00,1.974673289884943950e+00,3.025326710115054052e+00,7.103883552411032198e-01,-7.197969797405612269e-04,-2.701757075476684741e-02
8.707741548309661184e+00,1.974668980190058765e+00,3.025331019809939459e+00,7.103929721920103635e-01,-7.164491916999971011e-04,-8.560735253908902109e-02
8.713742748549709205e+00,1.974664690532345723e+00,3.025335309467652500e+00,7.103975677213049122e-01,-7.131169930278957736e-04,9.287095137217026355e-03
8.719743948789757226e+00,1.974660420819880358e+00,3.025339579180117866e+00,7.104021419269872517e-01,-7.098003121384088843e-04,3.467867089318817791e-02
8.725745149029805248e+00,1.974656170961087254e+00,3.025343829038910748e+00,7.104066949066847325e-01,-7.064990777156943125e-04,-1.368126915639703289e-01
8.731746349269853269e+00,1.974651940864740718e+00,3.025348059135257284e+00,7.104112267576516704e-01,-7.032132187112516419e-04,6.214588762897688655e-03
8.737747549509901290e+00,1.974647730439964111e+00,3.025352269560033669e+00,7.104157375767690130e-01,-6.999426643443662499e-04,1.075194063196976829e-01
8.743748749749949312e+00,1.974643539596230291e+00,3.025356460403767489e+00,7.104202274605446732e-01,-6.966873441029974856e-04,4.033569312738143758e-02
8.749749949989997333e+00,1.974639368243361170e+00,3.025360631756636831e+00,7.104246965051130847e-01,-6.934471877446668486e-04,2.682949285837812892e-02
8.755751150230045354e+00,1.974635216291528161e+00,3.025364783708469840e+00,7.104291448062359793e-01,-6.902221252951257213e-04,1.941584174095818335e-02
8.761752350470093376e+00,1.974631083651252172e+00,3.025368916348745607e+00,7.104335724593016099e-01,-6.870120870492435472e-04,5.240792897768375980e-02
8.767753550710141397e+00,1.974626970233403167e+00,3.025373029766595057e+00,7.104379795593251945e-01,-6.838170035683432957e-04,-4.774217969391564287e-02
8.773754750950189418e+00,1.974622875949200385e+00,3.025377124050797395e+00,7.104423662009484719e-01,-6.806368056859746218e-04,-4.294752692753563139e-02
8.779755951190237440e+00,1.974618800710212785e+00,3.025381199289784995e+00,7.104467324784404791e-01,-6.774714245021407066e-04,1.970099402020468113e-02
8.785757151430285461e+00,1.974614744428358604e+00,3.025385255571639398e+00,7.104510784856966632e-01,-6.743207913850746138e-04,-3.494078801590354971e-02
8.791758351670333482e+00,1.974610707015904687e+00,3.025389292984093537e+00,7.104554043162396582e-01,-6.711848379747920035e-04,1.226393617276492001e-02
8.797759551910381504e+00,1.974606688385468045e+00,3.025393311614529956e+00,7.104597100632186191e-01,-6.680634961759857049e-04,-9.629618767769562715e-02
8.803760752150429525e+00,1.974602688450014965e+00,3.025397311549983037e+00,7.104639958194096661e-01,-6.649566981677956790e-04,3.723277648756386643e-02
8.809761952390477546e+00,1.974598707122860342e+00,3.025401292877137660e+00,7.104682616772157733e-01,-6.618643763922626988e-04,4.168670623359947702e-02
8.815763152630525568e+00,1.974594744317669237e+00,3.025405255682328765e+00,7.104725077286666579e-01,-6.587864635658746693e-04,1.525108641297037455e-03
8.821764352870573589e+00,1.974590799948455544e+00,3.025409200051542680e+00,7.104767340654190022e-01,-6.557228926684643966e-04,7.565424164736272647e-03
8.827765553110621610e+00,1.974586873929582431e+00,3.025413126070415348e+00,7.104809407787561204e-01,-6.526735969556440864e-04,8.037988068820650644e-02
8.833766753350669632e+00,1.974582966175763010e+00,3.025417033824234991e+00,7.104851279595882918e-01,-6.496385099459267565e-04,-5.480436990404614905e-02
8.839767953590717653e+00,1.974579076602059224e+00,3.025420923397938999e+00,7.104892956984526498e-01,-6.466175654309402887e-04,-4.630445037969203870e-02
8.845769153830765674e+00,1.974575205123882071e+00,3.025424794876116152e+00,7.104934440855129596e-01,-6.436106974692101801e-04,-5.533392539324186177e-02
8.851770354070813696e+00,1.974571351656992491e+00,3.025428648343005733e+00,7.104975732105600628e-01,-6.406178403892681672e-04,-2.187712640316658366e-02
8.857771554310861717e+00,1.974567516117500476e+00,3.025432483882497525e+00,7.105016831630114327e-01,-6.376389287896522262e-04,-5.119513497920820388e-02
8.863772754550909738e+00,1.974563698421865299e+00,3.025436301578132703e+00,7.105057740319115078e-01,-6.346738975371302161e-04,1.217749961909843836e-03
8.869773954790957760e+00,1.974559898486895726e+00,3.025440101513102498e+00,7.105098459059313587e-01,-6.317226817680321460e-04,-3.316856298172232015e-02
8.875775155031005781e+00,1.974556116229749581e+00,3.025443883770248643e+00,7.105138988733692429e-01,-6.287852168878060866e-04,-7.308624119965649590e-02
8.881776355271053802e+00,1.974552351567934183e+00,3.025447648432063819e+00,7.105179330221498279e-01,-6.258614385719063478e-04,-7.813474824730870516e-02
8.887777555511101824e+00,1.974548604419306574e+00,3.025451395580691649e+00,7.105219484398249685e-01,-6.229512827657934793e-04,5.995990406130588535e-02
8.893778755751149845e+00,1.974544874702072406e+00,3.025455125297925818e+00,7.105259452135729292e-01,-6.200546856813815566e-04,-4.063995583358591401e-03
8.899779955991197866e+00,1.974541162334786826e+00,3.025458837665210954e+00,7.105299234301992728e-01,-6.171715838036995194e-04,-1.198406280053191005e-02
8.905781156231245888e+00,1.974537467236354926e+00,3.025462532763643075e+00,7.105338831761361940e-01,-6.143019138837857440e-04,7.141773562668080229e-04
8.911782356471293909e+00,1.974533789326030186e+00,3.025466210673967815e+00,7.105378245374425195e-01,-6.114456129444612031e-04,-4.729551405151814249e-03
8.917783556711341930e+00,1.974530128523416250e+00,3.025469871476581751e+00,7.105417475998040411e-01,-6.086026182781090199e-04,3.719704416084013837e-02
8.923784756951389951e+00,1.974526484748465815e+00,3.025473515251532408e+00,7.105456524485336267e-01,-6.057728674480067355e-04,2.750717854231372189e-02
8.929785957191437973e+00,1.974522857921480634e+00,3.025477142078517367e+00,7.105495391685705542e-01,-6.029562982829972384e-04,-3.008834361597653370e-02
8.935787157431485994e+00,1.974519247963111734e+00,3.025480752036886045e+00,7.105534078444812884e-01,-6.001528488828178354e-04,-4.177650570954685727e-02
8.941788357671534015e+00,1.974515654794360309e+00,3.025484345205637471e+00,7.105572585604588154e-01,-5.973624576198766079e-04,-5.493340188567466531e-02
8.947789557911582037e+00,1.974512078336575938e+00,3.025487921663422064e+00,7.105610914003231970e-01,-5.945850631330351632e-04,-6.315114987371218958e-02
8.953790758151630058e+00,1.974508518511457922e+00,3.025491481488539858e+00,7.105649064475211274e-01,-5.918206043329377053e-04,6.951546139918425571e-02
8.959791958391678079e+00,1.974504975241055060e+00,3.025495024758942719e+00,7.105687037851262655e-01,-5.890690203997905883e-04,-4.641603075362067676e-02
8.965793158631726101e+00,1.974501448447764984e+00,3.025498551552233018e+00,7.105724834958391245e-01,-5.863302507806977815e-04,-1.015386199278630469e-01
8.971794358871774122e+00,1.974497938054335267e+00,3.025502061945662735e+00,7.105762456619867384e-01,-5.836042351967662967e-04,-4.275782732807329595e-02
8.977795559111822143e+00,1.974494443983862313e+00,3.025505556016135689e+00,7.105799903655234395e-01,-5.808909136355566716e-04,-3.999897562922007793e-02
8.983796759351870165e+00,1.974490966159792027e+00,3.025509033840206197e+00,7.105837176880300810e-01,-5.781902263577443080e-04,1.591439048163224498e-02
8.989797959591918186e+00,1.974487504505919588e+00,3.025512495494078191e+00,7.105874277107143699e-01,-5.755021138904581335e-04,-4.487463140315943455e-02
8.995799159831966207e+00,1.974484058946389897e+00,3.025515941053608326e+00,7.105911205144108678e-01,-5.728265170326096722e-04,2.616482683480093191e-02
9.001800360072014229e+00,1.974480629405696464e+00,3.025519370594301538e+00,7.105947961795809897e-01,-5.701633768540048663e-04,1.885618535322373598e-02
9.007801560312062250e+00,1.974477215808682740e+00,3.025522784191315040e+00,7.105984547863130052e-01,-5.675126346926795406e-04,6.277396326705513008e-02
9.013802760552110271e+00,1.974473818080541232e+00,3.025526181919456548e+00,7.106020964143218155e-01,-5.648742321557875812e-04,1.077847797215204378e-01
9.019803960792158293e+00,1.974470436146813945e+00,3.025529563853183834e+00,7.106057211429495091e-01,-5.622481111235977380e-04,1.418829581454227884e-01
9.025805161032206314e+00,1.974467069933392160e+00,3.025532930066606063e+00,7.106093290511648064e-01,-5.596342137463850008e-04,6.698209793039187898e-02
9.031806361272254335e+00,1.974463719366515990e+00,3.025536280633482011e+00,7.106129202175629489e-01,-5.570324824395456176e-04,-5.854204854627090282e-02
9.037807561512302357e+00,1.974460384372775712e+00,3.025539615627222290e+00,7.106164947203665871e-01,-5.544428598942552355e-04,-2.076441250997086707e-02
9.043808761752350378e+00,1.974457064879110435e+00,3.025542935120887567e+00,7.106200526374248927e-01,-5.518652890685871171e-04,1.183044186149662808e-02
9.049809961992398399e+00,1.974453760812808767e+00,3.025546239187189013e+00,7.106235940462136691e-01,-5.492997131928412102e-04,1.028570754866228176e-01
9.055811162232446421e+00,1.974450472101508369e+00,3.025549527898489632e+00,7.106271190238360180e-01,-5.467460757651032566e-04,3.328427055409374780e-02
9.061812362472494442e+00,1.974447198673196624e+00,3.025552801326801156e+00,7.106306276470213401e-01,-5.442043205570179509e-04,5.962441590958237475e-02
9.067813562712542463e+00,1.974443940456210189e+00,3.025556059543788034e+00,7.106341199921264451e-01,-5.416743916075716925e-04,-9.239268472197635293e-03
9.073814762952590485e+00,1.974440697379234555e+00,3.025559302620763447e+00,7.106375961351343307e-01,-5.391562332262012092e-04,2.897506858230713619e-02
9.079815963192638506e+00,1.974437469371305154e+00,3.025562530628692848e+00,7.106410561516554036e-01,-5.366497899927935578e-04,3.537296300851874159e-02
9.085817163432686527e+00,1.974434256361806250e+00,3.025565743638191751e+00,7.106445001169264808e-01,-5.341550067607947483e-04,-2.334957977991534636e-02
9.091818363672734549e+00,1.974431058280472051e+00,3.025568941719525728e+00,7.106479281058114550e-01,-5.316718286501043167e-04,3.833472635406728890e-02
9.097819563912782570e+00,1.974427875057385595e+00,3.025572124942612628e+00,7.106513401928009621e-01,-5.292002010510721277e-04,5.301132948526207644e-02
9.103820764152830591e+00,1.974424706622979198e+00,3.025575293377018582e+00,7.106547364520123811e-01,-5.267400696276069993e-04,-8.445026807418402545e-03
9.109821964392878613e+00,1.974421552908020239e+00,3.025578447091977985e+00,7.106581169572072643e-01,-5.242913803003013129e-04,5.038303532564088194e-02
9.115823164632926634e+00,1.974418413839775566e+00,3.025581586160222436e+00,7.106614817862945133e-01,-5.218540767439883155e-04,8.187588143926162465e-02
9.121824364872974655e+00,1.974415289348106395e+00,3.025584710651891829e+00,7.106648310144658698e-01,-5.194281047176119159e-04,2.795568819123008149e-03
9.127825565113022677e+00,1.974412179366773046e+00,3.025587820633225178e+00,7.106681647124833967e-01,-5.170134127103764854e-04,-5.009045238742737549e-04
9.133826765353070698e+00,1.974409083829776757e+00,3.025590916170221245e+00,7.106714829508510300e-01,-5.146099493953393278e-04,-1.599547470071732008e-02
9.139827965593118719e+00,1.974406002671359683e+00,3.025593997328638096e+00,7.106747857998148010e-01,-5.122176636311870368e-04,-3.147769051492980280e-02
9.145829165833166741e+00,1.974402935826005789e+00,3.025597064173992212e+00,7.106780733293625030e-01,-5.098365044617914066e-04,7.297720827821755317e-03
9.151830366073214762e+00,1.974399883228438624e+00,3.025600116771559378e+00,7.106813456092240244e-01,-5.074664211184298779e-04,-2.109880901247675189e-02
9.157831566313262783e+00,1.974396844813624430e+00,3.025603155186373794e+00,7.106846027088711271e-01,-5.051073630131241998e-04,-1.610414028302928693e-02
9.163832766553310805e+00,1.974393820516769038e+00,3.025606179483228964e+00,7.106878446975176677e-01,-5.027592797470781250e-04,-3.917732298776327449e-02
9.169833966793358826e+00,1.974390810273320085e+00,3.025609189726677695e+00,7.106910716441191544e-01,-5.004221211066806063e-04,-7.730282711898872616e-02
9.175835167033406847e+00,1.974387814018966347e+00,3.025612185981031654e+00,7.106942836173734124e-01,-4.980958370639498867e-04,-4.736030042337922852e-02
9.181836367273454869e+00,1.974384831689637299e+00,3.025615168310360925e+00,7.106974806857199178e-01,-4.957803777738689632e-04,1.595409112008016814e-02
9.187837567513502890e+00,1.974381863221503330e+00,3.025618136778494893e+00,7.107006629173403534e-01,-4.934756935792705690e-04,-5.965039438992029291e-02
9.193838767753550911e+00,1.974378908550976197e+00,3.025621091449021804e+00,7.107038303801580525e-01,-4.911817350095049051e-04,-3.288987641354039482e-02
9.199839967993598933e+00,1.974375967614708571e+00,3.025624032385289652e+00,7.107069831418384442e-01,-4.888984527751105702e-04,8.161910789472877348e-02
9.205841168233646954e+00,1.974373040349594044e+00,3.025626959650403958e+00,7.107101212697891635e-01,-4.866257977758081665e-04,5.583916242608375630e-02
9.211842368473694975e+00,1.974370126692767347e+00,3.025629873307230433e+00,7.107132448311593853e-01,-4.843637210973916751e-04,-3.515516633932887908e-02
9.217843568713742997e+00,1.974367226581604573e+00,3.025632773418393651e+00,7.107163538928404911e-01,-4.821121740077316531e-04,2.968685916475763409e-02
9.223844768953789242e+00,1.974364339953722070e+00,3.025635660046276154e+00,7.107194485214657353e-01,-4.798711079634365717e-04,-3.299416833332081966e-02
9.229845969193837263e+00,1.974361466746977767e+00,3.025638533253020235e+00,7.107225287834102456e-01,-4.776404746058560136e-04,8.090181785526884273e-02
9.235847169433885284e+00,1.974358606899470736e+00,3.025641393100527488e+00,7.107255947447913558e-01,-4.754202257619688510e-04,-2.976010499263980272e-02
9.241848369673933306e+00,1.974355760349540745e+00,3.025644239650457479e+00,7.107286464714679397e-01,-4.732103134430509783e-04,3.612624704601274071e-03
9.247849569913981327e+00,1.974352927035768701e+00,3.025647072964229523e+00,7.107316840290412996e-01,-4.710106898495602934e-04,6.876942012263739801e-02
9.253850770154029348e+00,1.974350106896976431e+00,3.025649893103021348e+00,7.107347074828542777e-01,-4.688213073626990024e-04,-4.186265928167776096e-02
9.259851970394077370e+00,1.974347299872227346e+00,3.025652700127770878e+00,7.107377168979920334e-01,-4.666421185550717610e-04,6.476006826337754596e-02
9.265853170634125391e+00,1.974344505900824887e+00,3.025655494099173115e+00,7.107407123392812665e-01,-4.644730761791393547e-04,-4.133704005475102167e-02
9.271854370874173412e+00,1.974341724922314745e+00,3.025658275077683257e+00,7.107436938712908825e-01,-4.623141331774327512e-04,1.144747311034073102e-02
9.277855571114221434e+00,1.974338956876482420e+00,3.025661043123515359e+00,7.107466615583318825e-01,-4.601652426763358505e-04,-1.524089988495633263e-02
9.283856771354269455e+00,1.974336201703355664e+00,3.025663798296642337e+00,7.107496154644568076e-01,-4.580263579878618430e-04,-4.883278188165632826e-03
9.289857971594317476e+00,1.974333459343202035e+00,3.025666540656795966e+00,7.107525556534605160e-01,-4.558974326123177434e-04,7.548617568830878755e-03
9.295859171834365497e+00,1.974330729736531120e+00,3.025669270263466881e+00,7.107554821888797392e-01,-4.537784202338634998e-04,-4.170998023159049745e-03
9.301860372074413519e+00,1.974328012824092982e+00,3.025671987175905020e+00,7.107583951339929706e-01,-4.516692747209560821e-04,-5.131833973090110107e-02
9.307861572314461540e+00,1.974325308546878821e+00,3.025674691453119181e+00,7.107612945518209102e-01,-4.495699501299021961e-04,4.287942122029691355e-02
9.313862772554509561e+00,1.974322616846121203e+00,3.025677383153877020e+00,7.107641805051260198e-01,-4.474804007030819264e-04,3.557948604673564358e-02
9.319863972794557583e+00,1.974319937663293167e+00,3.025680062336704612e+00,7.107670530564127453e-01,-4.454005808680605583e-04,6.404642563078896678e-02
9.325865173034605604e+00,1.974317270940109337e+00,3.025682729059888665e+00,7.107699122679276282e-01,-4.433304452384767558e-04,6.880407739622593222e-02
9.331866373274653625e+00,1.974314616618524809e+00,3.025685383381472970e+00,7.107727582016589718e-01,-4.412699486140425620e-04,-6.763966126237425103e-02
9.337867573514701647e+00,1.974311974640736489e+00,3.025688025359261513e+00,7.107755909193371746e-01,-4.392190459800993096e-04,6.383634528144831177e-02
9.343868773754749668e+00,1.974309344949181311e+00,3.025690655050816691e+00,7.107784104824343974e-01,-4.371776925071735320e-04,6.444955599651767952e-02
