t,v,a_int,T_oil,dv_dt,dv_dt_noisy
2.146429285857171632e+00,1.839222140836221930e+00,1.147130944347291015e+00,2.995212095543769806e+02,8.565383293356065852e-02,3.344810757983594784e-02
2.148429685937187639e+00,1.839393165416579823e+00,1.146436287902043993e+00,2.995282184528725793e+02,8.533662916301187895e-02,1.095769966382572486e-01
2.150430086017203646e+00,1.839563556398974953e+00,1.145743532166378476e+00,2.995352228558430738e+02,8.502036946509783366e-02,1.152937132906820816e-01
2.152430486097219653e+00,1.839733315668131919e+00,1.145052672459538012e+00,2.995422227587117732e+02,8.470505126857952316e-02,7.017889477117034147e-02
2.154430886177235660e+00,1.839902445103906325e+00,1.144363704111534652e+00,2.995492181569303511e+02,8.439067200790650869e-02,1.004411939620610400e-01
2.156431286257251667e+00,1.840070946581283673e+00,1.143676622463150272e+00,2.995562090459791307e+02,8.407722912322124209e-02,1.833495864285207555e-02
2.158431686337267674e+00,1.840238821970381355e+00,1.142991422865935469e+00,2.995631954213666290e+02,8.376472006037782858e-02,7.051659148427244506e-03
2.160432086417283681e+00,1.840406073136446441e+00,1.142308100682210448e+00,2.995701772786300694e+02,8.345314227093902915e-02,7.183001788308585045e-02
2.162432486497299244e+00,1.840572701939857225e+00,1.141626651285065241e+00,2.995771546133348693e+02,8.314249321220024136e-02,4.507319376833177765e-02
2.164432886577315251e+00,1.840738710236123010e+00,1.140947070058358159e+00,2.995841274210750385e+02,8.283277034718683485e-02,1.108483686630654802e-01
2.166433286657331259e+00,1.840904099875883215e+00,1.140269352396717339e+00,2.995910956974730084e+02,8.252397114466891725e-02,8.245955623220418973e-02
2.168433686737347266e+00,1.841068872704908266e+00,1.139593493705540306e+00,2.995980594381795186e+02,8.221609307917254750e-02,1.114912416475865170e-01
2.170434086817363273e+00,1.841233030564099815e+00,1.138919489400993967e+00,2.996050186388739576e+02,8.190913363098206723e-02,9.628077470670012850e-02
2.172434486897379280e+00,1.841396575289489412e+00,1.138247334910014175e+00,2.996119732952639652e+02,8.160309028615830851e-02,9.021908474063357330e-02
2.174434886977395287e+00,1.841559508712239834e+00,1.137577025670306163e+00,2.996189234030857165e+02,8.129796053654048116e-02,8.437270927052605007e-02
2.176435287057411294e+00,1.841721832658644642e+00,1.136908557130344555e+00,2.996258689581038084e+02,8.099374187976038364e-02,6.076606914254813196e-02
2.178435687137427301e+00,1.841883548950127958e+00,1.136241924749373355e+00,2.996328099561113163e+02,8.069043181924606678e-02,5.586275017460154424e-02
2.180436087217443308e+00,1.842044659403244689e+00,1.135577123997405735e+00,2.996397463929296805e+02,8.038802786423704383e-02,1.805513415889287154e-01
2.182436487297459315e+00,1.842205165829680302e+00,1.134914150355224027e+00,2.996466782644088198e+02,8.008652752979239509e-02,-9.574037560698994698e-03
2.184436887377475323e+00,1.842365070036251495e+00,1.134252999314380395e+00,2.996536055664270748e+02,7.978592833679287732e-02,6.883554953393197784e-02
2.186437287457491330e+00,1.842524373824905526e+00,1.133593666377195719e+00,2.996605282948912077e+02,7.948622781196024167e-02,1.280585085353970753e-01
2.188437687537507337e+00,1.842683078992719770e+00,1.132936147056760268e+00,2.996674464457365730e+02,7.918742348785789975e-02,9.852480529137014331e-02
2.190438087617523344e+00,1.842841187331903274e+00,1.132280436876933916e+00,2.996743600149266626e+02,7.888951290290613372e-02,1.476984398442026669e-01
2.192438487697539351e+00,1.842998700629795206e+00,1.131626531372345479e+00,2.996812689984537315e+02,7.859249360138587104e-02,1.044094025481868693e-01
2.194438887777555358e+00,1.843155620668865735e+00,1.130974426088393603e+00,2.996881733923382853e+02,7.829636313345000875e-02,1.347264380770812897e-02
2.196439287857571365e+00,1.843311949226715818e+00,1.130324116581245653e+00,2.996950731926293088e+02,7.800111905513296140e-02,5.983770848538300102e-02
2.198439687937587372e+00,1.843467688076076749e+00,1.129675598417838378e+00,2.997019683954042080e+02,7.770675892836043097e-02,5.769737925062759509e-03
2.200440088017603379e+00,1.843622838984811274e+00,1.129028867175878137e+00,2.997088589967688108e+02,7.741328032095173839e-02,1.249524829314246077e-01
2.202440488097619387e+00,1.843777403717587582e+00,1.128383918431569821e+00,2.997157449928424171e+02,7.712068080670386738e-02,1.475453608383254234e-01
2.204440888177635394e+00,1.843931384034589005e+00,1.127740747724928605e+00,2.997226263797523416e+02,7.682895797889766065e-02,5.297847618459213676e-02
2.206441288257651401e+00,1.844084781683126506e+00,1.127099350618825380e+00,2.997295031537090608e+02,7.653810945069805527e-02,1.018713104354775079e-01
2.208441688337667408e+00,1.844237598405609635e+00,1.126459722688281317e+00,2.997363753109520985e+02,7.624813284085940612e-02,5.384031873410458080e-02
2.210442088417683415e+00,1.844389835940037692e+00,1.125821859518499002e+00,2.997432428477463873e+02,7.595902577324575855e-02,2.113778939495922216e-03
2.212442488497699422e+00,1.844541496020000171e+00,1.125185756704862650e+00,2.997501057603823256e+02,7.567078587683662150e-02,5.137694282505787108e-02
2.214442888577715429e+00,1.844692580374676094e+00,1.124551409852938111e+00,2.997569640451754935e+02,7.538341078574406495e-02,-5.745976504739944146e-03
2.216443288657731436e+00,1.844843090728834900e+00,1.123918814578472425e+00,2.997638176984669940e+02,7.509689813921172075e-02,4.463478347484539643e-02
2.218443688737747443e+00,1.844993028802835555e+00,1.123287966507394930e+00,2.997706667166231114e+02,7.481124558163132487e-02,8.332449933210250848e-02
2.220444088817763451e+00,1.845142396312626998e+00,1.122658861275815489e+00,2.997775110960357665e+02,7.452645076254160728e-02,1.087576885863204279e-01
2.222444488897779458e+00,1.845291194969748139e+00,1.122031494530026707e+00,2.997843508331219482e+02,7.424251133664627744e-02,1.369092927347206889e-01
2.224444888977795465e+00,1.845439426481328082e+00,1.121405861926501712e+00,2.997911859243242247e+02,7.395942496381435749e-02,5.515641791680826744e-02
2.226445289057811472e+00,1.845587092550085240e+00,1.120781959131895933e+00,2.997980163661104598e+02,7.367718930909117336e-02,8.329118738289408019e-02
2.228445689137827479e+00,1.845734194874328660e+00,1.120159781823045986e+00,2.998048421549737554e+02,7.339580204271034525e-02,9.225957093236755724e-02
2.230446089217843486e+00,1.845880735147956697e+00,1.119539325686969899e+00,2.998116632874328502e+02,7.311526084009178916e-02,9.867798060553341355e-02
2.232446489297859493e+00,1.846026715060457901e+00,1.118920586420868002e+00,2.998184797600315505e+02,7.283556338186192303e-02,-7.197810366140963700e-02
2.234446889377875500e+00,1.846172136296910793e+00,1.118303559732121144e+00,2.998252915693392424e+02,7.255670735385066905e-02,3.135423728833500179e-02
2.236447289457891507e+00,1.846317000537983866e+00,1.117688241338292920e+00,2.998320987119506071e+02,7.227869044710588664e-02,1.097640151671358394e-01
2.238447689537907515e+00,1.846461309459935141e+00,1.117074626967127227e+00,2.998389011844856213e+02,7.200151035790169907e-02,1.365380013440361390e-02
2.240448089617923522e+00,1.846605064734613055e+00,1.116462712356550480e+00,2.998456989835897275e+02,7.172516478774004778e-02,8.169878607766468959e-02
2.242448489697939529e+00,1.846748268029455575e+00,1.115852493254670286e+00,2.998524921059336066e+02,7.144965144336723473e-02,1.107057441135630982e-01
2.244448889777955536e+00,1.846890921007490860e+00,1.115243965419775884e+00,2.998592805482135191e+02,7.117496803677336725e-02,-2.613283999394544477e-02
2.246449289857971543e+00,1.847033025327337041e+00,1.114637124620338149e+00,2.998660643071508503e+02,7.090111228520490361e-02,5.885535047706905859e-02
2.248449689937987550e+00,1.847174582643201557e+00,1.114031966635009363e+00,2.998728433794924513e+02,7.062808191117464496e-02,7.993952219516427260e-02
2.250450090018003557e+00,1.847315594604882705e+00,1.113428487252623222e+00,2.998796177620105823e+02,7.035587464246084721e-02,6.831514224316849460e-02
2.252450490098019564e+00,1.847456062857767867e+00,1.112826682272195500e+00,2.998863874515028556e+02,7.008448821212331925e-02,-9.047951591371186653e-03
2.254450890178035571e+00,1.847595989042834841e+00,1.112226547502922935e+00,2.998931524447921220e+02,6.981392035850886302e-02,8.448882424735389141e-02
2.256451290258051579e+00,1.847735374796651397e+00,1.111628078764184568e+00,2.998999127387267549e+02,6.954416882525582544e-02,3.878289761490515131e-02
2.258451690338067586e+00,1.847874221751374613e+00,1.111031271885540184e+00,2.999066683301803664e+02,6.927523136130664394e-02,1.076551935781690228e-01
2.260452090418083593e+00,1.848012531534752201e+00,1.110436122706731865e+00,2.999134192160520342e+02,6.900710572090917871e-02,8.772101609066368377e-02
2.262452490498099600e+00,1.848150305770121626e+00,1.109842627077682442e+00,2.999201653932661316e+02,6.873978966363025744e-02,3.838052061517081837e-02
2.264452890578115607e+00,1.848287546076409660e+00,1.109250780858497265e+00,2.999269068587724405e+02,6.847328095436100437e-02,7.434349420219012183e-02
2.266453290658131614e+00,1.848424254068133932e+00,1.108660579919462430e+00,2.999336436095460954e+02,6.820757736332083709e-02,3.068892113924445719e-02
2.268453690738147621e+00,1.848560431355401379e+00,1.108072020141046110e+00,2.999403756425875258e+02,6.794267666607256562e-02,2.986725841023366024e-02
2.270454090818163628e+00,1.848696079543908910e+00,1.107485097413897668e+00,2.999471029549226273e+02,6.767857664352239233e-02,-1.445436646112056855e-02
2.272454490898179635e+00,1.848831200234943850e+00,1.106899807638848321e+00,2.999538255436026475e+02,6.741527508192945994e-02,5.226935245995903423e-02
2.274454890978195643e+00,1.848965795025382386e+00,1.106316146726910921e+00,2.999605434057040725e+02,6.715276977291873006e-02,1.040764727679307500e-01
2.276455291058211650e+00,1.849099865507692009e+00,1.105734110599279729e+00,2.999672565383289680e+02,6.689105851347509901e-02,6.915123637474851481e-02
2.278455691138227657e+00,1.849233413269929072e+00,1.105153695187330198e+00,2.999739649386045244e+02,6.663013910596982114e-02,6.192412259929885171e-02
2.280456091218243664e+00,1.849366439897594416e+00,1.104574896419653562e+00,2.999806686036667998e+02,6.637000935802850332e-02,3.108609728626453989e-02
2.282456491298259671e+00,1.849498946972398361e+00,1.103997710190729231e+00,2.999873675306563996e+02,6.611066709489854532e-02,3.592446168363409853e-02
2.284456891378275678e+00,1.849630936063627384e+00,1.103422132420480262e+00,2.999940617167952155e+02,6.585211016027636699e-02,9.898308033362916702e-02
2.286457291458291685e+00,1.849762408736133512e+00,1.102848159040252130e+00,3.000007511593312302e+02,6.559433640293599321e-02,-1.328235810236390313e-02
2.288457691538307692e+00,1.849893366550792173e+00,1.102275785990922463e+00,3.000074358555348226e+02,6.533734367630616990e-02,1.642357521872391257e-01
2.290458091618323699e+00,1.850023811064502199e+00,1.101705009222901266e+00,3.000141158026987682e+02,6.508112983847746946e-02,5.755361872620758795e-02
2.292458491698339706e+00,1.850153743830186048e+00,1.101135824696130916e+00,3.000207909981381817e+02,6.482569275220961824e-02,1.690437637304788021e-01
2.294458891778355714e+00,1.850283166396789358e+00,1.100568228380086611e+00,3.000274614391906880e+02,6.457103028493349495e-02,1.188131856143518628e-01
2.296459291858371721e+00,1.850412080309281393e+00,1.100002216253775922e+00,3.000341271232162512e+02,6.431714030876656274e-02,3.882437671786033440e-02
2.298459691938387728e+00,1.850540487108655041e+00,1.099437784305738797e+00,3.000407880475972888e+02,6.406402070050842834e-02,9.610186721523533704e-02
2.300460092018403735e+00,1.850668388331926151e+00,1.098874928534047779e+00,3.000474442097385008e+02,6.381166934165982685e-02,7.185664286958833025e-02
2.302460492098419742e+00,1.850795785512134861e+00,1.098313644946307566e+00,3.000540956070670973e+02,6.356008411841962413e-02,8.178847421431396925e-02
2.304460892178435749e+00,1.850922680178343604e+00,1.097753929559655672e+00,3.000607422370326844e+02,6.330926292169714031e-02,9.802211389826953614e-02
2.306461292258451756e+00,1.851049073855639548e+00,1.097195778400762434e+00,3.000673840971072082e+02,6.305920364711414816e-02,3.060385303746852859e-02
2.308461692338467763e+00,1.851174968065132376e+00,1.096639187505829671e+00,3.000740211847851242e+02,6.280990419501641941e-02,2.670574934386446553e-02
2.310462092418483770e+00,1.851300364323955394e+00,1.096084152920592469e+00,3.000806534975831710e+02,6.256136247047872079e-02,3.636441344201631759e-02
2.312462492498499778e+00,1.851425264145265981e+00,1.095530670700318288e+00,3.000872810330404832e+02,6.231357638330903281e-02,-1.139558730178417967e-02
2.314462892578515785e+00,1.851549669038244028e+00,1.094978736909806738e+00,3.000939037887187624e+02,6.206654384805632141e-02,4.350785130103837495e-02
2.316463292658531792e+00,1.851673580508093719e+00,1.094428347623390474e+00,3.001005217622019927e+02,6.182026278401864250e-02,6.778407177929129945e-02
2.318463692738547799e+00,1.851797000056041975e+00,1.093879498924933857e+00,3.001071349510964978e+02,6.157473111525035847e-02,6.850247532019709817e-02
2.320464092818563806e+00,1.851919929179340008e+00,1.093332186907834513e+00,3.001137433530311114e+02,6.132994677056413657e-02,6.532325996624660513e-02
2.322464492898579813e+00,1.852042369371261543e+00,1.092786407675021998e+00,3.001203469656570633e+02,6.108590768354071887e-02,3.556910487678166533e-02
2.324464892978595820e+00,1.852164322121104600e+00,1.092242157338958686e+00,3.001269457866479229e+02,6.084261179253602769e-02,9.440388222245968408e-02
2.326465293058611827e+00,1.852285788914190157e+00,1.091699432021639105e+00,3.001335398136997128e+02,6.060005704068482935e-02,-4.790639604678635644e-02
2.328465693138627834e+00,1.852406771231862592e+00,1.091158227854590379e+00,3.001401290445308518e+02,6.035824137590983796e-02,3.446382527652218364e-02
2.330466093218643842e+00,1.852527270551490357e+00,1.090618540978872453e+00,3.001467134768820983e+02,6.011716275092637840e-02,3.752891384686299348e-02
2.332466493298659849e+00,1.852647288346464638e+00,1.090080367545077422e+00,3.001532931085167206e+02,5.987681912324882560e-02,9.843882130347736403e-02
2.334466893378675856e+00,1.852766826086200247e+00,1.089543703713329759e+00,3.001598679372202696e+02,5.963720845519837610e-02,8.649471660813126683e-02
2.336467293458691863e+00,1.852885885236135843e+00,1.089008545653286752e+00,3.001664379608008630e+02,5.939832871390626767e-02,9.295874291540623391e-02
2.338467693538707870e+00,1.853004467257733268e+00,1.088474889544137625e+00,3.001730031770888445e+02,5.916017787132277217e-02,5.328611687336429897e-02
2.340468093618723877e+00,1.853122573608477763e+00,1.087942731574604860e+00,3.001795635839370107e+02,5.892275390422696546e-02,9.966907845451630776e-02
2.342468493698739884e+00,1.853240205741878199e+00,1.087412067942942651e+00,3.001861191792206682e+02,5.868605479422073223e-02,1.674529366104890449e-03
2.344468893778755891e+00,1.853357365107466626e+00,1.086882894856938453e+00,3.001926699608373497e+02,5.845007852774986024e-02,5.504580509889950984e-02
2.346469293858771898e+00,1.853474053150798939e+00,1.086355208533911210e+00,3.001992159267071543e+02,5.821482309609893324e-02,-5.450710219530333078e-02
2.348469693938787906e+00,1.853590271313454219e+00,1.085829005200713349e+00,3.002057570747724640e+02,5.798028649540554191e-02,1.364494760435991383e-01
2.350470094018803913e+00,1.853706021033034723e+00,1.085304281093729228e+00,3.002122934029981138e+02,5.774646672665939562e-02,1.300571489174374151e-01
2.352470494098819920e+00,1.853821303743167004e+00,1.084781032458875583e+00,3.002188249093713921e+02,5.751336179571253648e-02,2.023730383352227019e-02
2.354470894178835927e+00,1.853936120873500348e+00,1.084259255551602186e+00,3.002253515919018128e+02,5.728096971328666687e-02,7.443779767996448749e-03
2.356471294258851934e+00,1.854050473849707892e+00,1.083738946636890521e+00,3.002318734486215703e+02,5.704928849497248322e-02,-5.532291301573950826e-02
2.358471694338867941e+00,1.854164364093485728e+00,1.083220101989255335e+00,3.002383904775849714e+02,5.681831616124644047e-02,-2.727759200341209334e-02
