S,g,g_noisy
7.049989762343907840e-01,2.642471096086028703e-01,2.687430474336213182e-01
7.060822616261434037e-01,2.646826297903149827e-01,2.417511553622326281e-01
7.071672115695895044e-01,2.651184666822423153e-01,2.612917049005243353e-01
7.082538286224417945e-01,2.655546206940756493e-01,2.510704819560297674e-01
7.093421153463423945e-01,2.659910922362276331e-01,2.529252509070669674e-01
7.104320743068701649e-01,2.664278817198335592e-01,2.623708777847308382e-01
7.115237080735454800e-01,2.668649895567496433e-01,2.838740411383726125e-01
7.126170192198376663e-01,2.673024161595549675e-01,2.623914012840546928e-01
7.137120103231698875e-01,2.677401619415480383e-01,2.602934793087384180e-01
7.148086839649260282e-01,2.681782273167485631e-01,2.748271556742523103e-01
7.159070427304565776e-01,2.686166126998964510e-01,2.581295326893524034e-01
7.170070892090839587e-01,2.690553185064502584e-01,2.688386696750007521e-01
7.181088259941100782e-01,2.694943451525885214e-01,2.787827182650898794e-01
7.192122556828211000e-01,2.699336930552073688e-01,2.532448255984546814e-01
7.203173808764945507e-01,2.703733626319215211e-01,2.755975018023786860e-01
7.214242041804044270e-01,2.708133543010624034e-01,2.772178591020956206e-01
7.225327282038287446e-01,2.712536684816792554e-01,2.681481209549262390e-01
7.236429555600539798e-01,2.716943055935366336e-01,2.786570222550550091e-01
7.247548888663829514e-01,2.721352660571154103e-01,2.919894726355350967e-01
7.258685307441394841e-01,2.725765502936110529e-01,2.621421003343229472e-01
7.269838838186758467e-01,2.730181587249335684e-01,2.743868045601803307e-01
7.281009507193777486e-01,2.734600917737066705e-01,2.883507080154552593e-01
7.292197340796718885e-01,2.739023498632671694e-01,2.797923239685533026e-01
7.303402365370307292e-01,2.743449334176649157e-01,2.761183375842534704e-01
7.314624607329799355e-01,2.747878428616598034e-01,2.554796276806077238e-01
7.325864093131035926e-01,2.752310786207244897e-01,2.706529798284618704e-01
7.337120849270515333e-01,2.756746411210412306e-01,2.720430261719057330e-01
7.348394902285444452e-01,2.761185307895014374e-01,2.714109629779861144e-01
7.359686278753807542e-01,2.765627480537054539e-01,2.888587452730958516e-01
7.370995005294432856e-01,2.770072933419619465e-01,2.816255039790416803e-01
7.382321108567043710e-01,2.774521670832862386e-01,2.951765106813169504e-01
7.393664615272332874e-01,2.778973697074004212e-01,2.726385193090344328e-01
7.405025552152018076e-01,2.783429016447316884e-01,2.654229619197977508e-01
7.416403945988909729e-01,2.787887633264117260e-01,2.872063589924268578e-01
7.427799823606969776e-01,2.792349551842764344e-01,2.647890882788639932e-01
7.439213211871381626e-01,2.796814776508642075e-01,2.850640369802908691e-01
7.450644137688601232e-01,2.801283311594159886e-01,2.688853404773418609e-01
7.462092628006439243e-01,2.805755161438728829e-01,2.789140256550889929e-01
7.473558709814103196e-01,2.810230330388765463e-01,2.851604585682884774e-01
7.485042410142278557e-01,2.814708822797673538e-01,2.671953463993666511e-01
7.496543756063182018e-01,2.819190643025846210e-01,2.800023654767506698e-01
7.508062774690631436e-01,2.823675795440637737e-01,2.916675990930492346e-01
7.519599493180103567e-01,2.828164284416367358e-01,2.832458820701037050e-01
7.531153938728807340e-01,2.832656114334308195e-01,2.791444158989980773e-01
7.542726138575734929e-01,2.837151289582666158e-01,2.789542170546528976e-01
7.554316120001738355e-01,2.841649814556579390e-01,2.980340700649410923e-01
7.565923910329589441e-01,2.846151693658106052e-01,2.914291402474123993e-01
7.577549536924038653e-01,2.850656931296203789e-01,2.813497160676288189e-01
7.589193027191891705e-01,2.855165531886740271e-01,2.969350980252231653e-01
7.600854408582057298e-01,2.859677499852448235e-01,2.891547637798838055e-01
7.612533708585632608e-01,2.864192839622941578e-01,2.935775542186280229e-01
7.624230954735947696e-01,2.868711555634695376e-01,2.939113438050368621e-01
7.635946174608645443e-01,2.873233652331030341e-01,2.866214574115074076e-01
7.647679395821737058e-01,2.877759134162101717e-01,2.867770388135384985e-01
7.659430646035675361e-01,2.882288005584888180e-01,2.838506206011155997e-01
7.671199952953410284e-01,2.886820271063179066e-01,2.965347672868318685e-01
7.682987344320464373e-01,2.891355935067553840e-01,2.971736970243015197e-01
7.694792847924988299e-01,2.895895002075383751e-01,2.837443920364194350e-01
7.706616491597837459e-01,2.900437476570812967e-01,2.992706531804290027e-01
7.718458303212625271e-01,2.904983363044725819e-01,3.046075770696377027e-01
7.730318310685801997e-01,2.909532665994765677e-01,2.697320470032065765e-01
7.742196541976704705e-01,2.914085389925296643e-01,2.920957531741394941e-01
7.754093025087642754e-01,2.918641539347397451e-01,2.791479424348273786e-01
7.766007788063942208e-01,2.923201118778848695e-01,2.929615581853646789e-01
7.777940858994030204e-01,2.927764132744117287e-01,2.844190754634555174e-01
7.789892266009496025e-01,2.932330585774330922e-01,2.969091081392788434e-01
7.801862037285145490e-01,2.936900482407284740e-01,2.892765463651410518e-01
7.813850201039088672e-01,2.941473827187405243e-01,2.887039172246805840e-01
7.825856785532784299e-01,2.946050624665746409e-01,2.995765132560517796e-01
7.837881819071125244e-01,2.950630879399968043e-01,2.991276333252871900e-01
7.849925330002492929e-01,2.955214595954321899e-01,2.998250546762859514e-01
7.861987346718830594e-01,2.959801778899639468e-01,3.013415267852277979e-01
7.874067897655703252e-01,2.964392432813304223e-01,3.029283708003649433e-01
7.886167011292376516e-01,2.968986562279251618e-01,3.029721704678994265e-01
7.898284716151868778e-01,2.973584171887936334e-01,2.997731224067982092e-01
7.910421040801034476e-01,2.978185266236325623e-01,3.254946345755049264e-01
7.922576013850614052e-01,2.982789849927871551e-01,2.947454116777543098e-01
7.934749663955320553e-01,2.987397927572507661e-01,2.996204384321713432e-01
7.946942019813887370e-01,2.992009503786617342e-01,3.002469262294219510e-01
7.959153110169153722e-01,2.996624583193021607e-01,2.989466066502182162e-01
7.971382963808119060e-01,3.001243170420964113e-01,3.024471646399485847e-01
7.983631609562020781e-01,3.005865270106092835e-01,2.977130955985826666e-01
7.995899076306391962e-01,3.010490886890426210e-01,2.962197189169612499e-01
8.008185392961140181e-01,3.015120025422357575e-01,3.137550372065853743e-01
8.020490588490610806e-01,3.019752690356611868e-01,3.197916222095226746e-01
8.032814691903650273e-01,3.024388886354249517e-01,2.958946375253905248e-01
8.045157732253686023e-01,3.029028618082635349e-01,3.122284241334406518e-01
8.057519738638779794e-01,3.033671890215405842e-01,2.845804479019380384e-01
8.069900740201714218e-01,3.038318707432474119e-01,2.965378356639279955e-01
8.082300766130043890e-01,3.042969074419988873e-01,3.096220837474781828e-01
8.094719845656179746e-01,3.047622995870329365e-01,3.127698641548010694e-01
8.107158008057442355e-01,3.052280476482071014e-01,3.187478400652358212e-01
8.119615282656148514e-01,3.056941520959975400e-01,2.990711645821701459e-01
8.132091698819661207e-01,3.061606134014959180e-01,3.029913202704920816e-01
8.144587285960478429e-01,3.066274320364073547e-01,3.046289643361566046e-01
8.157102073536283138e-01,3.070946084730490355e-01,3.221386344254299483e-01
8.169636091050030968e-01,3.075621431843474363e-01,3.073915997931938038e-01
8.182189368050003520e-01,3.080300366438364912e-01,3.186200672108726040e-01
8.194761934129893843e-01,3.084982893256540404e-01,2.974748149567124633e-01
8.207353818928858624e-01,3.089669017045407196e-01,2.905685624390063060e-01
8.219965052131603667e-01,3.094358742558381836e-01,3.198246461490916737e-01
8.232595663468449398e-01,3.099052074554848324e-01,3.166750518707150408e-01
8.245245682715391933e-01,3.103749017800146448e-01,3.029728073085134477e-01
8.257915139694187445e-01,3.108449577065557912e-01,3.120954687265455885e-01
8.270604064272408795e-01,3.113153757128256927e-01,3.094520022325965014e-01
8.283312486363531013e-01,3.117861562771307438e-01,3.168895900672387689e-01
8.296040435926984591e-01,3.122572998783624265e-01,3.262169307318010247e-01
8.308787942968243190e-01,3.127288069959960337e-01,3.397580256512113261e-01
8.321555037538879152e-01,3.132006781100869497e-01,3.143240423427442476e-01
8.334341749736647875e-01,3.136729137012693736e-01,3.298976442403821485e-01
8.347148109705545549e-01,3.141455142507514342e-01,2.972140015563697335e-01
8.359974147635893527e-01,3.146184802403162450e-01,3.124300428766632609e-01
8.372819893764397170e-01,3.150918121523153537e-01,3.227523512242675419e-01
8.385685378374228005e-01,3.155655104696689639e-01,3.218825897582157647e-01
8.398570631795083674e-01,3.160395756758609953e-01,3.210986074749695995e-01
8.411475684403275643e-01,3.165140082549388612e-01,3.079631801132005076e-01
8.424400566621778053e-01,3.169888086915079728e-01,3.105206188051135574e-01
8.437345308920324305e-01,3.174639774707313511e-01,3.223455349838806883e-01
8.450309941815458137e-01,3.179395150783251855e-01,3.048300776071735663e-01
8.463294495870619105e-01,3.184154220005570579e-01,3.191407069286723575e-01
8.476299001696211421e-01,3.188916987242417234e-01,3.373677174360889541e-01
8.489323489949666124e-01,3.193683457367396672e-01,3.170727241266692586e-01
8.502367991335533226e-01,3.198453635259539962e-01,3.138792975132224661e-01
8.515432536605531677e-01,3.203227525803258868e-01,3.241736506987471511e-01
8.528517156558642620e-01,3.208005133888340854e-01,3.181185561445180054e-01
8.541621882041162683e-01,3.212786464409894682e-01,3.165726540306353365e-01
8.554746743946796128e-01,3.217571522268344308e-01,3.150312323655138913e-01
8.567891773216708140e-01,3.222360312369366708e-01,3.373052358685215690e-01
8.581057000839615867e-01,3.227152839623897984e-01,3.229271717850007439e-01
8.594242457851845041e-01,3.231949108948071192e-01,3.224245016990751056e-01
8.607448175337418794e-01,3.236749125263197469e-01,3.063215412499737944e-01
8.620674184428116504e-01,3.241552893495740495e-01,3.335182724906874396e-01
8.633920516303561499e-01,3.246360418577275975e-01,3.177580995955806009e-01
8.647187202191277677e-01,3.251171705444445004e-01,3.271943121470778371e-01
8.660474273366780551e-01,3.255986759038966283e-01,3.098545287992410247e-01
8.673781761153637193e-01,3.260805584307546745e-01,3.343416290891942366e-01
8.687109696923551727e-01,3.265628186201883221e-01,3.202172094551339887e-01
8.700458112096426389e-01,3.270454569678620249e-01,3.120760385674936077e-01
8.713827038140445902e-01,3.275284739699321213e-01,3.164385604555329246e-01
8.727216506572152976e-01,3.280118701230422262e-01,3.205897938880926668e-01
8.740626548956508257e-01,3.284956459243207338e-01,3.454429658637373501e-01
8.754057196906982474e-01,3.289798018713768202e-01,3.272797874118102412e-01
8.767508482085617505e-01,3.294643384622970017e-01,3.283263330785138323e-01
8.780980436203110751e-01,3.299492561956419712e-01,3.313297551584450940e-01
8.794473091018881750e-01,3.304345555704426562e-01,3.457604548375070030e-01
8.807986478341155445e-01,3.309202370861964448e-01,3.151923721121777100e-01
8.821520630027025467e-01,3.314063012428639654e-01,3.282075488390038820e-01
8.835075577982546280e-01,3.318927485408652567e-01,3.344643037358708826e-01
8.848651354162786475e-01,3.323795794810750492e-01,3.269379395923867615e-01
8.862247990571927581e-01,3.328667945648213222e-01,3.385892868126199606e-01
8.875865519263319570e-01,3.333543942938796412e-01,3.348146348783481718e-01
8.889503972339570792e-01,3.338423791704689392e-01,3.173823378594400890e-01
8.903163381952612365e-01,3.343307496972494075e-01,3.440940956817931662e-01
8.916843780303784772e-01,3.348195063773181102e-01,3.248057369053454768e-01
8.930545199643903365e-01,3.353086497142040989e-01,3.397812751497827355e-01
8.944267672273341629e-01,3.357981802118649717e-01,3.440990753135705349e-01
8.958011230542108905e-01,3.362880983746835972e-01,3.317453573644699727e-01
8.971775906849913662e-01,3.367784047074627307e-01,3.281415475621950462e-01
8.985561733646258986e-01,3.372690997154226822e-01,3.406667635577778630e-01
8.999368743430500306e-01,3.377601839041959320e-01,3.300162283531331009e-01
9.013196968751938654e-01,3.382516577798231894e-01,3.426677067721317638e-01
9.027046442209882837e-01,3.387435218487495070e-01,3.482468603633283033e-01
9.040917196453739368e-01,3.392357766178204503e-01,3.394357844810533820e-01
9.054809264183075745e-01,3.397284225942772129e-01,3.390950997408261336e-01
9.068722678147714822e-01,3.402214602857522308e-01,3.532827272212503145e-01
9.082657471147789208e-01,3.407148902002666291e-01,3.491776000935026825e-01
9.096613676033844520e-01,3.412087128462232277e-01,3.330594562034245310e-01
9.110591325706893784e-01,3.417029287324037656e-01,3.286125610241537043e-01
9.124590453118512912e-01,3.421975383679652372e-01,3.584686109724486425e-01
9.138611091270900655e-01,3.426925422624335082e-01,3.555226282269262073e-01
9.152653273216978524e-01,3.431879409257003744e-01,3.618420078051784450e-01
9.166717032060444081e-01,3.436837348680184534e-01,3.370790050691554463e-01
9.180802400955871967e-01,3.441799245999964119e-01,3.352956879852919680e-01
9.194909413108771634e-01,3.446765106325961336e-01,3.569653517400596110e-01
9.209038101775683938e-01,3.451734934771257812e-01,3.428690126989334397e-01
9.223188500264247747e-01,3.456708736452359654e-01,3.419308349265816616e-01
9.237360641933277661e-01,3.461686516489155818e-01,3.559839052687223115e-01
9.251554560192855048e-01,3.466668280004867597e-01,3.336627548417470113e-01
9.265770288504387997e-01,3.471654032126010314e-01,3.469876693111880739e-01
9.280007860380711238e-01,3.476643777982321715e-01,3.579263199738926815e-01
9.294267309386146092e-01,3.481637522706739762e-01,3.387431279499053538e-01
9.308548669136594844e-01,3.486635271435342687e-01,3.502861751845048888e-01
9.322851973299605133e-01,3.491637029307297913e-01,3.586990093438603422e-01
9.337177255594467651e-01,3.496642801464815986e-01,3.472448565222268080e-01
9.351524549792276098e-01,3.501652593053103391e-01,3.531148751332342517e-01
9.365893889716022658e-01,3.506666409220313141e-01,3.572012113760190677e-01
9.380285309240664615e-01,3.511684255117484832e-01,3.492651669727613317e-01
9.394698842293219831e-01,3.516706135898508001e-01,3.516875539795785710e-01
9.409134522852825588e-01,3.521732056720062731e-01,3.490370043013601431e-01
9.423592384950844059e-01,3.526762022741559699e-01,3.526570366945638857e-01
9.438072462670917817e-01,3.531796039125112419e-01,3.554196716324249383e-01
9.452574790149068651e-01,3.536834111035461747e-01,3.555893352435468002e-01
9.467099401573769724e-01,3.541876243639939248e-01,3.516867471616063612e-01
9.481646331186023291e-01,3.546922442108401685e-01,3.520324774192025719e-01
9.496215613279453960e-01,3.551972711613188838e-01,3.613647310607362440e-01
9.510807282200368640e-01,3.557027057329059105e-01,3.547875432980343025e-01
9.525421372347864235e-01,3.562085484433146765e-01,3.375057796369834162e-01
9.540057918173882046e-01,3.567147998104898687e-01,3.585567273375595554e-01
9.554716954183312128e-01,3.572214603526026599e-01,3.696883182058910422e-01
9.569398514934053246e-01,3.577285305880438804e-01,3.448903670155869516e-01
9.584102635037116125e-01,3.582360110354206872e-01,3.638728964467894955e-01
9.598829349156683399e-01,3.587439022135486821e-01,3.475628198921085210e-01
9.613578692010210647e-01,3.592522046414482473e-01,3.571750659162628572e-01
9.628350698368492999e-01,3.597609188383366075e-01,3.474819565107299391e-01
9.643145403055759513e-01,3.602700453236247768e-01,3.698454378982886093e-01
9.657962840949742001e-01,3.607795846169095100e-01,3.501247731503466798e-01
9.672803046981774955e-01,3.612895372379686387e-01,3.734314485381995952e-01
9.687666056136853276e-01,3.617999037067557433e-01,3.627680032206299643e-01
9.702551903453745519e-01,3.623106845433929912e-01,3.645197350205444109e-01
9.717460624025044957e-01,3.628218802681655308e-01,3.755731187800185333e-01
9.732392252997277282e-01,3.633334914015165507e-01,3.543073855878299816e-01
9.747346825570971651e-01,3.638455184640406737e-01,3.554195463865876259e-01
