p,v,F_index,F_index_noisy
4.108575315373717562e-01,4.759051066051039197e-02,6.555268711583316366e-01,6.488295325663487878e-01
6.408018748683435017e-01,2.323588834774108908e-02,5.166337812247457917e-01,5.181568541223511293e-01
2.625876016659378642e-01,2.464862763443885496e-02,5.803826292836515854e-01,5.869761367638706151e-01
2.363759292639629472e-01,4.791086828741814019e-02,8.230558735421114047e-01,8.287481766959662322e-01
3.880981794166212806e-01,1.553137982422015187e-02,4.436315704128414583e-01,4.358025750567028345e-01
2.536210150136120611e-01,9.354089418127740224e-03,4.262773914160451483e-01,4.330949508350899202e-01
4.354467864471279759e-01,3.653438575645324982e-02,5.816716758737612292e-01,5.778504914001295623e-01
5.470582617656981617e-01,4.281476015344488212e-02,6.194644981431075559e-01,6.098997368168936895e-01
2.505137801518292906e-01,1.650576982786020053e-02,5.081451097770705028e-01,5.019977486000174460e-01
4.758775335649782501e-01,7.630494045361134806e-03,3.778940390025942730e-01,3.730614684463690045e-01
5.331905830567715832e-01,3.543326195105790666e-02,5.721932400926312834e-01,5.721585008909311210e-01
5.387235717257017331e-01,4.467825418912665242e-02,6.290638596763168389e-01,6.239039823113855521e-01
2.181216268305850026e-01,4.407858113886924112e-02,8.305508926130100722e-01,8.229996653091103953e-01
6.639405749732703033e-01,1.045368171125314952e-02,4.196840606687139430e-01,4.183615904930574336e-01
6.331966472460399675e-01,2.155571733636837961e-02,5.010676681153140022e-01,5.106871878292819078e-01
3.782067070848794677e-01,2.891982027212015513e-02,5.455298759822764243e-01,5.420181215703334665e-01
4.828072582721866790e-01,8.408504742401899310e-03,3.838250729125355365e-01,3.861463404897842455e-01
6.435091276692452844e-01,1.854285800910137130e-02,4.811192728470453650e-01,4.815190070031926672e-01
7.004448384788459769e-01,2.122986297931029123e-02,5.301512437395559108e-01,5.434415823105287480e-01
3.486298507687666803e-01,1.586513391124290059e-02,4.547424258868983937e-01,4.452511350886009800e-01
6.624992578237045571e-01,2.670113199455415032e-02,5.530562368857719902e-01,5.585331451218469301e-01
4.545190217421485324e-01,2.903758267467904108e-02,5.305678013699919315e-01,5.241608763909914037e-01
7.718962928222230513e-01,3.313922065325777128e-02,7.207486929512920693e-01,7.177866166811913695e-01
7.270192970098487972e-01,4.232559854143976008e-02,7.300363471068580523e-01,7.295529388398910298e-01
4.147949138648439060e-01,1.884169009851080143e-02,4.644836269427637387e-01,4.804140579517539589e-01
4.158995085334825648e-01,3.010765298753225599e-02,5.435387232441314387e-01,5.397236966927148050e-01
4.915015168393411238e-01,1.172297059842150775e-02,4.085933908483892485e-01,3.991489702821475749e-01
7.763868780036200512e-01,3.126036012390088353e-02,7.102782300504096868e-01,7.167650480521158274e-01
2.863883247187610781e-01,1.071089054098321378e-02,4.275979133757795148e-01,4.234017328341290187e-01
5.293407599074360093e-01,3.646861746675506694e-02,5.782161255963909063e-01,5.770013738279374804e-01
5.886264526660140994e-01,1.425592645421144486e-02,4.349986983502615034e-01,4.348784892355402332e-01
6.320330446547551828e-01,2.488446413175051525e-02,5.256777519105648722e-01,5.261626958384693076e-01
2.402689104428088473e-01,4.577730617269779034e-02,7.986646603302697267e-01,7.978139671884852957e-01
5.595891905779408759e-01,1.377565574109657076e-02,4.276047896247893720e-01,4.289435718046596402e-01
4.702646206621279301e-01,1.066579915184554667e-02,4.007006005491873801e-01,4.026373985603661221e-01
4.036501355219284659e-01,3.797448751224139635e-02,5.985139661940608313e-01,6.027835802851505553e-01
7.823214472374351303e-01,3.158109547422280339e-02,7.247873907712418795e-01,7.226512250917436209e-01
2.636174730983872339e-01,4.446227705397277213e-02,7.498299156357820516e-01,7.460862649190075357e-01
6.252150694829432531e-01,1.182335622705756213e-02,4.224863388608249837e-01,4.171685874674896932e-01
3.226162773861620536e-01,4.826794019180907780e-02,7.099482296011675464e-01,7.129117741020135623e-01
7.688613736841714008e-01,3.342888764231237431e-02,7.181451314046891632e-01,7.179136406787085534e-01
5.001887354558827159e-01,4.741658292520151141e-02,6.414169147807849969e-01,6.441829376379241134e-01
4.720325547955119272e-01,1.345450300381230077e-02,4.212536710956835684e-01,4.239446523047629145e-01
3.491010080071236255e-01,4.377295361807684998e-02,6.608640270777459413e-01,6.692934117445189512e-01
5.202676354015058902e-01,3.368670051564694179e-02,5.598919817152775424e-01,5.609295071931127419e-01
7.185973736245960808e-01,3.064846129892188561e-02,6.261891230188605384e-01,6.299509796023108343e-01
2.432439687269163653e-01,4.556999608963691745e-02,7.915492362860332420e-01,7.855362871545591430e-01
5.949359010522092817e-01,4.514049841664261042e-02,6.467744409228596281e-01,6.413729325419098570e-01
2.879326321767112784e-01,4.700385335252567354e-02,7.366090949672112753e-01,7.350504062381895132e-01
3.350422843933077433e-01,4.624287872380031944e-02,6.866846036135880738e-01,6.806010152345158826e-01
7.123114985799610110e-01,2.399723363360861672e-02,5.629683565690755120e-01,5.664163226580312127e-01
2.433629378179487657e-01,3.060453252324183207e-02,6.602085685307406138e-01,6.535433045893690451e-01
6.390025299210793097e-01,4.517468996969899175e-02,6.686086281653494945e-01,6.689505432590280298e-01
2.347118742539475722e-01,1.219141268443864508e-02,4.707935058686888441e-01,4.585030277611908400e-01
5.057259656124488689e-01,6.600630189546676657e-03,3.706169821945179410e-01,3.650930835774912064e-01
5.741047925006741437e-01,1.273761267379570038e-02,4.215112690256504480e-01,4.198160923443057246e-01
2.881991219973454310e-01,2.668962311660679973e-02,5.764031168503176428e-01,5.751079184159915147e-01
6.812657561274053641e-01,1.576254984524088493e-02,4.720957127076826354e-01,4.631374839908512508e-01
3.326064679886878706e-01,2.972992912856610437e-02,5.714090319598797985e-01,5.719523773553421009e-01
4.854094914783266823e-01,1.797131019049840600e-02,4.536021380283200566e-01,4.584764581718364651e-01
3.441687267758811730e-01,1.586272007659463371e-02,4.559497946498544119e-01,4.591909966760424067e-01
6.581515534464413841e-01,1.652665418335495795e-02,4.697782774687602192e-01,4.664853621465706590e-01
3.506847918782398654e-01,1.441120037010263505e-02,4.421781336990596167e-01,4.392416495082169248e-01
3.573095591160332374e-01,4.963356596624095285e-02,6.929056363296258736e-01,6.869741349211286874e-01
2.073060660764102503e-01,2.164055296978981482e-02,6.184411575963588703e-01,6.215900975694186315e-01
7.399025589058794150e-01,1.928838052337382772e-02,5.411408357133736802e-01,5.483491299021334697e-01
2.201581776541355895e-01,7.173902618095568881e-03,4.154557556939058038e-01,4.128259783164031638e-01
3.887518685878776914e-01,2.475695326537934518e-02,5.125753563761824561e-01,5.040862660414435759e-01
5.882042973239343109e-01,3.862811752908680563e-02,6.041322846912733358e-01,6.051323059042977848e-01
3.992514402886516711e-01,1.422715952276218387e-02,4.319231757938616356e-01,4.354620229143942867e-01
5.583236599347847218e-01,4.768071706971365592e-02,6.504019631888686703e-01,6.367913439402431708e-01
4.187389238691769933e-01,3.757373734673821741e-02,5.918088756537140949e-01,5.925006558518749467e-01
7.279706738552300660e-01,4.096975930306996638e-02,7.208453260517183603e-01,7.316672609501225777e-01
2.953875297753872919e-01,3.097471593580621366e-02,6.066897190865586653e-01,6.107929571337070707e-01
2.110462587096167686e-01,4.231731402673741954e-02,8.317374569904463222e-01,8.344897509950586212e-01
2.598200021987737141e-01,1.321060723512544263e-02,4.660364609635128108e-01,4.680470673501381240e-01
5.143952222150081077e-01,2.727389487165531382e-02,5.179405856845926692e-01,5.232500797910659696e-01
5.553612197718656995e-01,6.381959145040531217e-03,3.712202599623501964e-01,3.665144236933154387e-01
7.003416910246516025e-01,3.001667815230726899e-02,6.044395563045538156e-01,6.002128672923688901e-01
7.727887891392120068e-01,2.040288719460168002e-02,5.879808430531222596e-01,5.900186895975929602e-01
4.407826549249484471e-01,3.024578358797975347e-02,5.401389762849924114e-01,5.367123295625405577e-01
6.942171046748180085e-01,4.458620204365020684e-02,7.084917940622812438e-01,7.097853061633552230e-01
4.431018481096047901e-01,2.347920168851603748e-02,4.940726836882559647e-01,4.845098712701039756e-01
4.223942143681393979e-01,2.974908136900190209e-02,5.398230921828914841e-01,5.436128655014647038e-01
2.796165728355258784e-01,4.860263254033279912e-02,7.582599125995344025e-01,7.624947696605335334e-01
7.211920301079151052e-01,3.179467840436599191e-02,6.385099163002561085e-01,6.387283058107423583e-01
4.016643582891541442e-01,4.229332638004414807e-02,6.264739029368053824e-01,6.272960176425458334e-01
5.880146606678101628e-01,3.615069586349826253e-02,5.882456449982834679e-01,5.963489004267996663e-01
5.102992873407052876e-01,1.442684929247146225e-02,4.287873160175063036e-01,4.233718428780962606e-01
7.981025149589491274e-01,4.604662228525493312e-02,9.007948180725244836e-01,8.962290347910983890e-01
3.533803893346245673e-01,2.105717979947186597e-02,4.951348107671979526e-01,4.896657792976206736e-01
5.308991873596042854e-01,4.372357142625497850e-02,6.223369497872541789e-01,6.202132989309764310e-01
6.737793542728881535e-01,2.491294013334765731e-02,5.451500251181227163e-01,5.400942755130808681e-01
3.146485997887551456e-01,1.538669250229074761e-02,4.614803665659000798e-01,4.616656089518447748e-01
6.939042806897944837e-01,3.372722625130268603e-02,6.284913255783282082e-01,6.252376415483328342e-01
5.349018393933326898e-01,1.467214664304290761e-02,4.319408442426843076e-01,4.246950986444074649e-01
2.621114416316384643e-01,3.726918294567866524e-02,6.941852342452506930e-01,6.864343455643769909e-01
7.808340604508916538e-01,6.722247042189146045e-03,4.242975849426033896e-01,4.303558704770105714e-01
4.471109396963405258e-01,3.249737334094995184e-02,5.540322975520035609e-01,5.536879034622358420e-01
4.852437096614402590e-01,3.721783777243968527e-02,5.809165749391148603e-01,5.797798858174419978e-01
6.706773698962007479e-01,1.453477387607510565e-02,4.573252740211148359e-01,4.574581219481299033e-01
7.787823753302747232e-01,7.789221655524421889e-03,4.375974678970345755e-01,4.371856573178138361e-01
3.473231157537707836e-01,3.297841291324267454e-02,5.875911148712096299e-01,5.913716795491215095e-01
2.816992929933966328e-01,4.689397153537086527e-02,7.434299329888833796e-01,7.462412281298596017e-01
6.468385371804930006e-01,4.703882702874238875e-02,6.853905954239852827e-01,6.824420566922159148e-01
6.062225047359846020e-01,1.516681976115507799e-02,4.450534250725330931e-01,4.409357897864666920e-01
4.679123259192221052e-01,4.872233226777427512e-02,6.500684264599126960e-01,6.446348225171072421e-01
5.885641395737681858e-01,1.312366969442055678e-02,4.263827593157697993e-01,4.201271028347118852e-01
7.664899883837010819e-01,2.803528763492704398e-02,6.610838453056193664e-01,6.680945735059711232e-01
7.051465870339819197e-01,1.230203285332175447e-02,4.503753065352864016e-01,4.457926103619643254e-01
5.409318279995225520e-01,4.029593265390547796e-02,6.032696000634237832e-01,5.931743710957155802e-01
7.451760613123854515e-01,4.662267798352089099e-02,7.897573679148273129e-01,7.855399456055396357e-01
7.477468830931122135e-01,1.962919123901436108e-02,5.517578700231294819e-01,5.478160615515710319e-01
6.626933737658107226e-01,4.806922975158345324e-02,7.034731207514789419e-01,7.051223788222779065e-01
2.711365733419213164e-01,3.485806249747148977e-02,6.627825214038185475e-01,6.583526084748916318e-01
5.370253524105861320e-01,3.851574703805640820e-02,5.918267523863257606e-01,5.945005177215091363e-01
5.643601331640568652e-01,4.024690406420999150e-02,6.075730464019153398e-01,6.095156812749230602e-01
7.276008723610940532e-01,4.788970395759897802e-02,7.720289453129616231e-01,7.783630929031364332e-01
5.097379396593545442e-01,3.493553756148030237e-02,5.670746242641224732e-01,5.779095896594901305e-01
5.675538654695722052e-01,3.530894949837588837e-02,5.773884485902525121e-01,5.916329692159071341e-01
6.290983362186892691e-01,1.675536651990551865e-02,4.626872291062105180e-01,4.694414023206243680e-01
2.503227762091044806e-01,4.626415133998486306e-02,7.846204124312810002e-01,7.788219108248978229e-01
2.338057662340178311e-01,3.954261168630157641e-02,7.582070908451168378e-01,7.561860938801091558e-01
2.182386958552929856e-01,4.742404468095552661e-02,8.586091202518026932e-01,8.598473509668592696e-01
2.641012780568887663e-01,3.356239998863069784e-02,6.600454025182391771e-01,6.703860400382207763e-01
3.532904877612411676e-01,1.541792529431173023e-02,4.498582326766038531e-01,4.532413343395897409e-01
2.290320746129259899e-01,3.380496609751152542e-02,7.137294940461322845e-01,7.197463560691462758e-01
5.578678059788967358e-01,2.994052616428962907e-02,5.405474849264023662e-01,5.396777255183433653e-01
5.433735105698176415e-01,1.308188188893886009e-02,4.209686100064727876e-01,4.239200324880261217e-01
4.731748756462649252e-01,1.885867145581231197e-02,4.600099794563974331e-01,4.636009407362485790e-01
2.053696121853261780e-01,4.876751875887528481e-02,9.028060268446128633e-01,9.005244843672973731e-01
5.115096566942930467e-01,4.935787696077254677e-02,6.528865308072265838e-01,6.567731706254983370e-01
2.758211739117478745e-01,2.913461641283765155e-02,6.086454837936343676e-01,6.139995367622657074e-01
2.030634077288924200e-01,2.202550890676937059e-02,6.305349282997163574e-01,6.297430996259373304e-01
6.777364342306559930e-01,3.738882333791645335e-02,6.427888454929056028e-01,6.478795781634997253e-01
7.463918068717410037e-01,6.629615482644276268e-03,4.072280564247423573e-01,4.154678299763429061e-01
2.433920584462113956e-01,4.695097479442061211e-02,8.021725617574768652e-01,8.025040614498609726e-01
5.953988897486144349e-01,2.479715667129834059e-02,5.135898141961218188e-01,5.135914250850054374e-01
2.319721364083471293e-01,8.573737166034390775e-03,4.275963212171887684e-01,4.260482347420565530e-01
5.493132535775983039e-01,2.324994845922680534e-02,4.940814903642818945e-01,4.909849430791520253e-01
5.743469784330180739e-01,3.890767122993200877e-02,6.018114087058463735e-01,6.025921644390747067e-01
5.520512117992122381e-01,5.932015224422268647e-03,3.675299080739494739e-01,3.654707738148136320e-01
7.941800643128209547e-01,4.480022368509854053e-02,8.790424491208244095e-01,8.774825458288227908e-01
5.681908120707972465e-01,2.146692820247543196e-02,4.844110934582496197e-01,4.805436370874480168e-01
2.996800780038382239e-01,2.662439512636076075e-02,5.672304683178013285e-01,5.595502278180131128e-01
7.596865464542030821e-01,1.944895465259037504e-02,5.619229486860867206e-01,5.572367282274551803e-01
3.794067990279620384e-01,3.172331128415793733e-02,5.648126204449606114e-01,5.664576075947460598e-01
5.236556159500662666e-01,2.079943724493654722e-02,4.746238665007693758e-01,4.687081746311352881e-01
4.595073091214707528e-01,1.963715755544327007e-02,4.660035013206419441e-01,4.627636318527888482e-01
6.840433168581336876e-01,2.888517907550092884e-02,5.831177973141965509e-01,5.913285979489469879e-01
2.504018291735220503e-01,2.307860431851374225e-02,5.772667019303566738e-01,5.828992807527426656e-01
4.205677860173425153e-01,4.439427295668756102e-02,6.335533101637554898e-01,6.300862299019323043e-01
4.656293259696559494e-01,2.029610819756530113e-02,4.703455539961641785e-01,4.733624511300407178e-01
5.584482968621848897e-01,1.048985442196586834e-02,4.029066317749184778e-01,3.996552020523827520e-01
7.447447495034626996e-01,3.579856127732623794e-02,7.015041707759249734e-01,7.096421166089124100e-01
3.808988821200295360e-01,3.945307135970348156e-02,6.162380615250625526e-01,6.133095930483747349e-01
4.073220124775555062e-01,4.710732026289553981e-02,6.538444411095840625e-01,6.542530246113884562e-01
6.032036764887075408e-01,2.203602092746762692e-02,4.957611253122869988e-01,5.026851683935357196e-01
3.253744505861589920e-01,2.525184830265114061e-02,5.402670953417585409e-01,5.361277115443270347e-01
