M,T_body,Q,Q_noisy
1.261740540932919027e-02,2.691849272161908289e+02,5.391969282158914911e-02,7.179912584743584902e-02
2.674395302005332445e-02,2.944256886346896636e+02,6.151508314408003081e-02,6.543898199936096227e-02
1.669496571240818028e+01,2.721091164889676861e+02,1.460437349163536291e+00,1.470472814952875407e+00
1.557530076670995446e-02,3.138435403155851304e+02,4.683482072899275428e-02,1.674140133732314809e-02
2.301844107705782516e+00,3.106425816423670199e+02,1.072440158100209207e+00,1.091414906362951243e+00
6.685474630473218838e+01,2.862403576633544162e+02,2.618060933876713015e-01,2.304272098977078465e-01
8.382787637470419995e+00,3.012858519478859876e+02,1.550244278344845128e+00,1.554045707625428152e+00
4.555481665996991225e+00,3.013623462981755097e+02,1.435492787292431016e+00,1.462717935110190881e+00
3.518845348517642829e-02,2.970639591695900208e+02,7.243056219544687091e-02,1.100175699923861689e-01
5.243434070546487864e-03,3.136732312833971150e+02,2.446053941233436099e-02,3.469127041326058869e-02
1.597567064339301506e-03,3.010400768229568484e+02,1.158117570055912718e-02,2.920055973972496624e-02
1.896883074417151076e-03,2.886748098174625738e+02,1.319322651264095633e-02,1.066593829205819688e-03
2.457959729112100047e-02,2.854473099525699240e+02,6.161289413836089357e-02,5.198401149364254015e-02
2.218687183525981599e+00,2.760258464843070669e+02,1.214251082950345451e+00,1.237639550378096809e+00
3.484027441030289052e-01,2.668988961770203332e+02,4.564536860122954121e-01,4.564858136617446771e-01
1.677233719661407052e-02,2.794750539038919328e+02,5.239613385810405755e-02,4.984985738088410639e-02
6.548213518440126890e-02,2.980735390172944221e+02,1.064209868541621806e-01,7.820982485042074495e-02
5.854741766563912320e-01,3.057040533254467505e+02,4.392473791842680386e-01,4.422591987421628512e-01
6.218038109191935092e+01,2.651053441449256525e+02,4.228313430494610725e-01,4.357486111911138549e-01
8.621342395400388270e+00,3.173194912556692771e+02,1.690463812731972659e+00,1.674580423227163717e+00
1.759677921674042064e-03,3.152754066251284257e+02,1.315865118683215776e-02,3.017054737857478158e-03
7.746650745066305799e-01,3.000856044855929099e+02,5.203831660977487061e-01,5.519922980181666272e-01
1.306119294809706538e-02,3.183377677862951600e+02,4.386275741816701018e-02,4.742808040114426804e-02
1.345851696480347641e+02,2.679501994016700905e+02,1.476189445307860004e-01,1.418470716190859682e-01
2.039038390322187411e+02,2.787079020890605534e+02,6.976056781085737679e-02,4.702091202407062548e-02
2.128081550889811879e+00,2.704444681562770256e+02,1.328677242648254264e+00,1.316285662022633307e+00
2.620886747911584180e+01,3.053777992694095929e+02,7.521592685470475104e-01,7.471593435262172678e-01
1.320340713125543530e+01,3.142769776101306434e+02,1.406646203393876027e+00,1.434028760418150306e+00
7.961762293499502618e+01,3.175814997212927437e+02,2.196583607986506703e-01,2.074484668350057293e-01
4.708628923054498233e-02,2.991366046084699519e+02,8.663832081216153724e-02,1.225250361614826367e-01
2.375362439050385938e-02,2.875672897490282480e+02,5.927174616151057590e-02,4.069798982249333424e-02
3.005068206387749541e+01,2.716036536313572469e+02,8.429982396288167035e-01,8.358465035322956149e-01
5.681873449064127044e+02,2.756431889166836413e+02,1.988566001417316556e-02,3.675653297239152295e-02
2.392802958675604996e-02,2.852406000969214119e+02,6.072815678784519028e-02,5.592425816514352138e-02
2.550609078978830269e+00,2.775596229598538116e+02,1.281236525436124207e+00,1.264631284588112026e+00
1.842116426218824987e+00,3.186317563771161758e+02,1.003922059393570931e+00,1.001285191163937549e+00
1.743208521990695647e-01,2.765718396206825673e+02,2.355890345760800475e-01,2.445632844446587184e-01
3.172683283931812426e+01,2.671330267323031649e+02,8.870958981231490403e-01,8.527812138261680053e-01
6.174447269527106805e-03,2.736005154357767424e+02,3.190882794081478790e-02,2.693810102584138014e-02
1.700836013269179103e-01,2.666946259083137534e+02,2.891246043685214429e-01,2.869378718794885486e-01
3.858365552551789035e-01,2.665792079055900672e+02,4.921123246967762377e-01,4.840373694982629260e-01
5.223945962540207120e+02,2.719772321800916188e+02,2.380466447087865520e-02,3.851178579845846578e-02
1.275917935358681454e+01,3.080549206971714398e+02,1.375590994525672350e+00,1.364219951135354769e+00
1.843967539964174662e+01,3.029853734774506506e+02,1.042884129779194202e+00,1.035593832807467418e+00
9.971187011755085905e+02,2.691347541848584228e+02,1.118367369473796495e-02,1.193652544198850821e-02
2.294416357388976563e-02,2.932542570886596991e+02,5.622887668376439635e-02,7.080585857007359873e-02
4.179841315473139751e+00,2.955380556758524904e+02,1.393201626176243213e+00,1.388778373823289058e+00
4.425579783928692591e-03,3.108890399805771949e+02,2.170589390334793506e-02,5.203783932138307533e-02
9.440174993876220000e-03,2.951940521198863507e+02,3.273824359353470770e-02,1.458387759306014123e-02
1.502335901799964191e+01,3.179889347659693613e+02,1.340801866848721824e+00,1.366532153895403612e+00
9.034426022469070006e+01,3.168137580212589910e+02,1.860075482800378766e-01,1.688511172578245900e-01
6.528081046654462760e+00,3.017664664020428518e+02,1.557986553976416166e+00,1.554725224336898748e+00
3.010907180326149124e+00,3.054299378070173248e+02,1.210181379251651368e+00,1.217462302959002374e+00
5.543503904758804879e+01,3.068853272750225187e+02,3.190093049223950983e-01,3.601061021475891466e-01
5.462916053227992279e+02,3.192276857113748747e+02,1.930172274533888122e-02,3.721824567840076314e-02
3.573823000203568085e+02,2.968815426806837081e+02,2.967582717289040176e-02,2.155857018175152962e-02
7.122985183582619584e+01,2.741558374050532620e+02,2.859086587245928124e-01,3.118910410364272301e-01
3.914780595592653456e-01,2.877313818699921626e+02,3.470665847055111053e-01,3.427924866076369481e-01
3.962817279426920436e+01,2.971707879475312097e+02,4.691912579360583702e-01,4.533623408100654339e-01
2.529262318830047956e-02,2.812734361448597156e+02,6.563711682416160931e-02,7.461081065989526306e-02
2.656391420730641926e+02,2.770757254501693296e+02,5.109882393273905421e-02,5.298824089340499477e-02
4.768763941444503079e-02,3.050734361571966815e+02,8.830102841369570632e-02,1.073743557589604131e-01
7.626201343134155195e+02,3.160896246057466215e+02,1.224757751990205278e-02,1.252810236955784889e-03
6.458022142999145232e-02,2.990758691451331401e+02,1.054830137140811558e-01,1.131130836672996631e-01
3.841489588976226832e-02,2.862127516682017472e+02,8.049092907189128732e-02,9.318191572858666727e-02
1.042232597329510180e-01,3.185284728290849330e+02,1.582142229218009843e-01,1.637751341128145799e-01
8.144255144161836046e-01,3.039299302341078715e+02,5.414083231228670190e-01,5.408286524810398399e-01
1.589292598431986045e-02,3.187428747277824073e+02,4.956853421237313040e-02,3.561616673055310878e-02
3.822426578403814029e-02,3.167482022168875346e+02,8.307049524689752440e-02,1.011455310740052710e-01
2.020316497919548624e+02,2.903996975679044681e+02,6.273438530574550198e-02,6.547887531199417244e-02
3.871853302417219993e+02,2.973518888983472266e+02,2.678325332049269480e-02,3.670933277066983080e-02
8.556167849038323961e-03,2.869046896925107717e+02,3.221593029634103184e-02,2.520036547912919006e-02
4.447411948880623522e-01,2.933311995807180210e+02,3.657380839623993185e-01,3.659983177772423435e-01
3.304292246061057425e-01,2.989910915697731753e+02,2.986569162422135215e-01,2.779123564081191766e-01
9.326843632103280868e+01,2.813137235861459544e+02,1.817323866142001032e-01,1.834428925169161451e-01
9.172414991799831441e+00,2.884838874934399087e+02,1.577081802734700000e+00,1.592386009207786168e+00
2.807049388259950096e-01,3.106070604011158593e+02,2.793292540058281426e-01,2.811891197274247745e-01
5.397277624499392346e+01,3.050200697748784364e+02,3.271708915445671884e-01,3.443587477549320819e-01
4.274702872267119425e+00,2.735809744578820641e+02,1.763633416166557888e+00,1.769891625809011382e+00
1.803709436857226997e-02,2.716773640236339702e+02,6.306996926129876391e-02,9.034710186168512513e-02
5.698610006069555567e+01,3.106882612058029736e+02,3.148688730934495195e-01,3.110678804503934636e-01
6.220497199437092783e-01,2.841967500248200622e+02,4.842362373455071922e-01,4.514636328144490118e-01
2.097504983527688580e+02,3.160865760569311647e+02,6.339011165009068860e-02,7.203987623180209410e-02
9.803296582799609027e+00,2.822901427679128119e+02,1.643184538001269512e+00,1.639880748243718322e+00
8.070057752394766554e-03,2.710049403163546344e+02,3.953170923684549976e-02,2.004584159119230519e-02
3.467801093806083657e+01,3.143748168604359421e+02,5.844301925485373417e-01,5.974554997069926321e-01
3.070679694470021648e+00,2.878424425841062089e+02,1.255711866214060279e+00,1.260998448999153032e+00
1.776138175268578978e+00,2.991822212394865232e+02,8.836413843441437432e-01,8.925481563828361331e-01
3.299326752817885455e-01,2.826269595572143203e+02,3.260110710589565475e-01,3.193635520432226982e-01
9.491644604626378268e+00,2.992299003694365069e+02,1.511059582259057565e+00,1.515000525544012655e+00
2.397390220178429853e-03,3.049901802985845620e+02,1.475886225034835943e-02,1.984564313345685629e-02
1.054390234309111607e+00,3.187740521355246983e+02,7.069352473748228283e-01,7.424283495056568372e-01
4.102421814832578093e+02,2.679475901661546686e+02,3.568757533943884425e-02,2.200838005026514721e-02
1.695129271362857959e-02,3.169450258632459736e+02,5.063751960244923522e-02,5.042763561130132050e-02
6.638659030654337455e-03,2.956038984261915630e+02,2.654228380817443000e-02,3.381948005356735787e-02
2.904839002590505204e-01,2.731951037255518600e+02,3.487206425372023078e-01,3.142249040152943484e-01
1.309370800245075683e+00,3.181645463244004191e+02,8.073204679423201524e-01,7.752611005937563027e-01
1.816163768353554475e-01,3.079853746770105545e+02,2.078951415269984504e-01,2.512115089435546511e-01
8.010251969164631225e-01,2.760088630975639603e+02,6.395015123866959472e-01,6.041591333134626041e-01
1.116885785769420814e+01,3.033722863219117016e+02,1.439670549158932555e+00,1.451169132052037680e+00
5.710464175244722895e+01,3.131664748022617459e+02,3.195885472351874812e-01,3.026240391138960151e-01
2.039618400453896592e-03,2.866762919091411277e+02,1.396315032192512080e-02,-1.300051733097506296e-03
1.951071946684693470e-01,2.678888487431114527e+02,3.055986701231174218e-01,2.659481720376705716e-01
5.192607497302142328e+00,2.668913794191327042e+02,2.202270499932572623e+00,2.184255728486065529e+00
1.335039030836182887e-03,2.667463505227947280e+02,1.548212985384275070e-02,3.116970216391638793e-02
4.956516027179466164e+02,3.183581864091779039e+02,2.165277575571683544e-02,-6.122081062613419361e-03
6.997225335691234172e+00,2.934581985060365810e+02,1.575275749925992841e+00,1.587184287532828586e+00
8.128717790693554823e-01,2.665159130806744088e+02,8.011203679976430791e-01,8.073863229846147682e-01
4.896500592514962391e-01,2.673561658328025601e+02,5.624552986098447782e-01,6.028213445968926276e-01
7.647968519612071900e-03,2.996787577676208230e+02,2.877298349362988200e-02,1.928231182847557623e-02
2.497641020580102823e-03,3.076293063603981750e+02,1.527981859563607402e-02,4.054809937969217071e-02
1.218429048080619914e+01,3.133303131781314050e+02,1.457493816477939186e+00,1.475271195562767979e+00
3.498781624313817815e+02,2.718526385810270085e+02,3.977104159819160045e-02,3.403767325182589787e-02
5.678204261018137089e+01,2.918930955330337156e+02,3.087801309848020037e-01,2.755210112060786920e-01
1.345011536879767112e-03,2.798570929718677576e+02,1.186797674457792245e-02,4.205678433630807844e-02
1.713211147772656165e-03,3.148559791453601520e+02,1.291231876452022913e-02,-1.437545935235060891e-02
1.191107580324420878e+00,3.142207634365383910e+02,7.332987353297155675e-01,7.238304162772596362e-01
2.751596533764290253e+00,2.739375326597149183e+02,1.425194304159164149e+00,1.442857834959167862e+00
4.345886934271388391e+00,3.197025727471474283e+02,1.583135942657751372e+00,1.605455054033616991e+00
1.803636239061906679e+02,2.940309757092438190e+02,7.137395431822847469e-02,5.446502039506869591e-02
2.438904127987142658e+02,3.140156876897801794e+02,5.139009023726449216e-02,5.075005651930000056e-02
8.625148584562797396e+02,2.726137027509983568e+02,1.240908699900601826e-02,7.237518157619039424e-03
1.004194154318080734e-01,2.799533220137538478e+02,1.573998825750053121e-01,1.810310540866525708e-01
6.475349984145447602e-01,2.722183829719293158e+02,5.996152187302312697e-01,6.497078862138496724e-01
9.157477865998953348e+02,2.868982609940237012e+02,9.378511871719561951e-03,-2.721922463867908204e-02
1.592856936008251800e+01,2.991454046448671420e+02,1.165078588545165550e+00,1.183407046744850977e+00
2.211105628661978479e-03,2.835194092375709261e+02,1.507435688540008888e-02,-4.208915065273440004e-02
2.866220226495591419e+02,2.796858073183675515e+02,4.455602651027571609e-02,4.483735395356866493e-02
5.012292651846574465e+00,3.082670842744559536e+02,1.514185643640235002e+00,1.492009953161251179e+00
1.453026418568603359e-02,3.070678924242917560e+02,4.303728871694807029e-02,8.287366451914912613e-02
1.220040726871377545e-01,3.018203735216224004e+02,1.579184217318379269e-01,1.612457922978591252e-01
2.923854470770370639e+00,3.004848313216351698e+02,1.178059275130589834e+00,1.163323840171474055e+00
8.252749533218343814e+00,3.185041561188326682e+02,1.720627133383174412e+00,1.710640876288997969e+00
2.913203696090591599e-01,3.176383955492884752e+02,3.028310732364298263e-01,2.913251581955853542e-01
2.925193338071006366e+01,3.016600103740220220e+02,6.625909464193865395e-01,6.663571785906402534e-01
1.573834837416245636e+00,2.841972518220463826e+02,8.806148175946749701e-01,8.774518481870807740e-01
7.055809343743668478e+02,2.902928417237622511e+02,1.276314559619527202e-02,2.588085707582571393e-02
1.321223769572931701e+02,3.020171556382634890e+02,1.056033315426847530e-01,1.364085531811785601e-01
7.953884125559348983e-03,3.098529543123783583e+02,3.046382487671138450e-02,4.449206581486106482e-02
4.154570647779929314e-03,2.858147247543291201e+02,2.124286029882646240e-02,-3.277200655255402967e-03
1.321835946910225630e+02,3.039443556639720896e+02,1.060266246547236502e-01,7.355048852500395418e-02
4.429799142591464900e+00,3.045846368242289373e+02,1.432413416392774641e+00,1.417305025879660674e+00
7.200147589815122728e+02,2.942464436916053501e+02,1.223186267645606957e-02,3.329616796265073148e-02
4.121057524818516615e-01,2.986646239314465561e+02,3.447369658603090525e-01,3.380360027870020767e-01
1.190666788567355978e-02,3.171773310790878782e+02,4.102550617078442458e-02,2.767404978925274567e-02
1.666978806064387496e-03,2.783558757229666298e+02,1.371303917938548715e-02,1.647869033550313986e-02
4.087975932384591005e+01,3.124783980179273613e+02,4.758584550127891166e-01,4.475479360209608237e-01
3.170352672793263354e-03,3.074815072214220208e+02,1.752922397572078891e-02,-5.257330457665045781e-03
7.301614771119146141e+00,2.722696306537806663e+02,2.021551083043556130e+00,2.031757591547745712e+00
2.405810417027548720e+00,2.789759375027893498e+02,1.212895992566703773e+00,1.206832922708539257e+00
2.737851713952910160e+01,2.784839922337063740e+02,8.196871717918752243e-01,8.106224469500649121e-01
4.606250772232057784e+02,2.934845761082402760e+02,2.164720241242512958e-02,2.799990291875521092e-02
2.624997791195378405e-02,2.840568161370567850e+02,6.502022050226133332e-02,5.332279643864515362e-02
7.863656894281770837e-01,2.952578528684053936e+02,5.273633276489589905e-01,5.136375067177054721e-01
3.231263778876009241e+01,2.955547875242452847e+02,5.943911389295426506e-01,5.851949356788691547e-01
1.637378228809021133e-02,3.194910535237383442e+02,5.086224715669689089e-02,6.291465893892887740e-02
3.565083785451589327e-03,2.925345970257189947e+02,1.860508314144706729e-02,1.980148185587113016e-02
6.731904085708392133e-03,3.148867276319376174e+02,2.862294739278234065e-02,4.730995699256123482e-03
3.891597490528484400e+02,3.172847615379341732e+02,2.915651766910625636e-02,2.309537937852209483e-02
5.451941888363780464e+01,3.121970428730010667e+02,3.358543753625445327e-01,3.488188538915706904e-01
