t,C,Q,dC_dt,dC_dt_noisy
3.231046209241848377e+00,4.575882736354192626e-01,7.928233542191399918e-02,-2.957489768743391534e-01,-3.503306754907611342e-01
3.234846969393878613e+00,4.564658551649848350e-01,7.926804663856791555e-02,-2.948800976492133574e-01,-3.160792328281713526e-01
3.238647729545908849e+00,4.553467329608543168e-01,7.925367738731112222e-02,-2.940144185802840981e-01,-2.921312276702261457e-01
3.242448489697939529e+00,4.542308948832325943e-01,7.923922824570711620e-02,-2.931519247082223223e-01,-3.547554798892154637e-01
3.246249249849969765e+00,4.531183288513073726e-01,7.922469978773041821e-02,-2.922926011619184083e-01,-2.994353620854899312e-01
3.250050010002000445e+00,4.520090228432482871e-01,7.921009258376653095e-02,-2.914364331581029144e-01,-2.980782403333631092e-01
3.253850770154030680e+00,4.509029648962079029e-01,7.919540720061202244e-02,-2.905834060009706010e-01,-3.191125253803561712e-01
3.257651530306060916e+00,4.498001431063208266e-01,7.918064420147444271e-02,-2.897335050818063418e-01,-3.193835743737624688e-01
3.261452290458091596e+00,4.487005456287040950e-01,7.916580414597237936e-02,-2.888867158786140310e-01,-2.981359548405995152e-01
3.265253050610121832e+00,4.476041606774575077e-01,7.915088759013540198e-02,-2.880430239557483230e-01,-2.989850273484445653e-01
3.269053810762152512e+00,4.465109765256627949e-01,7.913589508640414549e-02,-2.872024149635478696e-01,-2.620040447757151503e-01
3.272854570914182748e+00,4.454209815053846166e-01,7.912082718363024070e-02,-2.863648746379727772e-01,-2.788676137353167661e-01
3.276655331066212984e+00,4.443341640076697296e-01,7.910568442707631431e-02,-2.855303888002427848e-01,-3.171474977103543869e-01
3.280456091218243664e+00,4.432505124754401726e-01,7.909046735887464985e-02,-2.846989433515932366e-01,-3.017919727483280856e-01
3.284256851370273900e+00,4.421700152422768371e-01,7.907517652841106193e-02,-2.838705241621565234e-01,-2.697676936197158648e-01
3.288057611522304136e+00,4.410926607968322921e-01,7.905981247523732880e-02,-2.830451172524915404e-01,-2.451255818733334702e-01
3.291858371674334816e+00,4.400184377518709389e-01,7.904437573111172677e-02,-2.822227087718131577e-01,-2.744927188969286669e-01
3.295659131826365051e+00,4.389473347677698700e-01,7.902886682494239534e-02,-2.814032849450454066e-01,-2.751890340518556854e-01
3.299459891978395731e+00,4.378793405525183702e-01,7.901328628278742050e-02,-2.805868320724941856e-01,-2.433717827890540530e-01
3.303260652130425967e+00,4.368144438617186376e-01,7.899763462785480694e-02,-2.797733365295224095e-01,-2.802267654099027117e-01
3.307061412282456203e+00,4.357526334985850625e-01,7.898191238050245033e-02,-2.789627847662278226e-01,-2.851448039329224637e-01
3.310862172434486883e+00,4.346938983139446711e-01,7.896612005823817892e-02,-2.781551633071218665e-01,-3.064201389529552233e-01
3.314662932586517119e+00,4.336382272062372367e-01,7.895025817571972582e-02,-2.773504587508124897e-01,-2.876107803953665831e-01
3.318463692738547799e+00,4.325856091215146138e-01,7.893432724475472895e-02,-2.765486577696866233e-01,-2.329744029177235609e-01
3.322264452890578035e+00,4.315360330534418476e-01,7.891832777430077273e-02,-2.757497471095980979e-01,-3.041845749593724557e-01
3.326065213042608271e+00,4.304894880432958981e-01,7.890226027046531865e-02,-2.749537135895542828e-01,-2.747298794532893051e-01
3.329865973194638951e+00,4.294459631799664723e-01,7.888612523650574693e-02,-2.741605441014072775e-01,-3.023270926604536002e-01
3.333666733346669186e+00,4.284054475999560241e-01,7.886992317282938425e-02,-2.733702256095462690e-01,-2.708007106485111337e-01
3.337467493498699422e+00,4.273679304873792550e-01,7.885365457699343439e-02,-2.725827451505921095e-01,-2.548298010815496784e-01
3.341268253650730102e+00,4.263334010739634472e-01,7.883731994370501983e-02,-2.717980898330938921e-01,-2.766710762293576598e-01
3.345069013802760338e+00,4.253018486390485742e-01,7.882091976482120954e-02,-2.710162468372274147e-01,-2.564093014312374685e-01
3.348869773954791018e+00,4.242732625095869681e-01,7.880445452934893569e-02,-2.702372034144964741e-01,-2.558203269043197170e-01
3.352670534106821254e+00,4.232476320601437081e-01,7.878792472344509079e-02,-2.694609468874352709e-01,-2.605204505652969904e-01
3.356471294258851490e+00,4.222249467128961764e-01,7.877133083041644446e-02,-2.686874646493130347e-01,-2.343625046609939810e-01
3.360272054410882170e+00,4.212051959376342802e-01,7.875467333071971276e-02,-2.679167441638410918e-01,-2.523399930838799987e-01
3.364072814562912406e+00,4.201883692517608404e-01,7.873795270196148888e-02,-2.671487729648817089e-01,-2.732479642875680348e-01
3.367873574714942642e+00,4.191744562202907032e-01,7.872116941889831243e-02,-2.663835386561580476e-01,-2.800000096260003568e-01
3.371674334866973322e+00,4.181634464558515174e-01,7.870432395343661403e-02,-2.656210289109677825e-01,-2.825271558610547573e-01
3.375475095019003557e+00,4.171553296186835680e-01,7.868741677463275686e-02,-2.648612314718971628e-01,-2.553438827191969462e-01
3.379275855171034237e+00,4.161500954166392763e-01,7.867044834869300896e-02,-2.641041341505373508e-01,-2.705785704355407328e-01
3.383076615323064473e+00,4.151477336051842548e-01,7.865341913897354320e-02,-2.633497248272035351e-01,-2.087663840471176147e-01
3.386877375475094709e+00,4.141482339873959750e-01,7.863632960598046506e-02,-2.625979914506542667e-01,-2.257490393382911298e-01
3.390678135627125389e+00,4.131515864139646554e-01,7.861918020736978485e-02,-2.618489220378141247e-01,-2.661394020279405637e-01
3.394478895779155625e+00,4.121577807831933726e-01,7.860197139794740384e-02,-2.611025046734981592e-01,-2.676851297567579557e-01
3.398279655931186305e+00,4.111668070409972842e-01,7.858470362966918366e-02,-2.603587275101368892e-01,-2.265551964438084487e-01
3.402080416083216541e+00,4.101786551809044057e-01,7.856737735164086300e-02,-2.596175787675044089e-01,-2.972847743936041232e-01
3.405881176235246777e+00,4.091933152440551669e-01,7.854999301011811319e-02,-2.588790467324481592e-01,-2.679100679185503209e-01
3.409681936387277457e+00,4.082107773192023559e-01,7.853255104850649648e-02,-2.581431197586195880e-01,-2.391279807387121370e-01
3.413482696539307693e+00,4.072310315427116745e-01,7.851505190736150774e-02,-2.574097862662079739e-01,-2.756517376845872280e-01
3.417283456691337928e+00,4.062540680985610164e-01,7.849749602438856055e-02,-2.566790347416745832e-01,-2.662156342035442713e-01
3.421084216843368608e+00,4.052798772183409115e-01,7.847988383444297333e-02,-2.559508537374899917e-01,-2.629736770593837369e-01
3.424884976995398844e+00,4.043084491528738389e-01,7.846221577136548719e-02,-2.552252318527148955e-01,-2.420090619225836182e-01
3.428685737147429524e+00,4.033397740686834321e-01,7.844449227466671060e-02,-2.545021576629336590e-01,-2.517516199664711074e-01
3.432486497299459760e+00,4.023738423107359741e-01,7.842671377253079834e-02,-2.537816198973906201e-01,-2.457398716916279480e-01
3.436287257451489996e+00,4.014106442879645242e-01,7.840888068923693166e-02,-2.530636073613626302e-01,-2.411579328576958225e-01
3.440088017603520676e+00,4.004501704478978796e-01,7.839099344680140746e-02,-2.523481089187844528e-01,-2.517493443552418220e-01
3.443888777755550912e+00,3.994924112766606861e-01,7.837305246497767997e-02,-2.516351134920101762e-01,-2.294237895270367367e-01
3.447689537907581592e+00,3.985373572989731050e-01,7.835505816125636069e-02,-2.509246100615746267e-01,-2.655037874836873035e-01
3.451490298059611828e+00,3.975849990781512577e-01,7.833701095086517685e-02,-2.502165876659584454e-01,-2.789390175784912107e-01
3.455291058211642063e+00,3.966353272161067256e-01,7.831891124676899907e-02,-2.495110354013527765e-01,-2.850484714976016520e-01
3.459091818363672743e+00,3.956883323533467167e-01,7.830075945966984141e-02,-2.488079424214263702e-01,-2.812281380006755316e-01
3.462892578515702979e+00,3.947440051689746210e-01,7.828255599800687525e-02,-2.481072979370946840e-01,-2.591176125280461595e-01
3.466693338667733215e+00,3.938023363806890664e-01,7.826430126795640152e-02,-2.474090912162894840e-01,-2.268081533511630832e-01
3.470494098819763895e+00,3.928633167447844188e-01,7.824599567343183681e-02,-2.467133115837304991e-01,-2.432299764362909622e-01
3.474294858971794131e+00,3.919269370561511145e-01,7.822763961608378280e-02,-2.460199484206987974e-01,-2.579908806114060704e-01
3.478095619123824811e+00,3.909931881482748284e-01,7.820923349529994295e-02,-2.453289911648109112e-01,-2.667261030251241727e-01
3.481896379275855047e+00,3.900620608932373612e-01,7.819077770820519191e-02,-2.446404293097952931e-01,-2.552181423364069945e-01
3.485697139427885283e+00,3.891335462017159186e-01,7.817227264966153388e-02,-2.439542524052693284e-01,-2.520275801131980908e-01
3.489497899579915963e+00,3.882076350229834993e-01,7.815371871226810263e-02,-2.432704500565187333e-01,-2.545724378745023997e-01
3.493298659731946199e+00,3.872843183449088955e-01,7.813511628636118922e-02,-2.425890119242776755e-01,-2.712398983391324236e-01
3.497099419883976879e+00,3.863635871939564148e-01,7.811646576001421427e-02,-2.419099277245103929e-01,-2.514260841469557750e-01
3.500900180036007114e+00,3.854454326351863802e-01,7.809776751903775571e-02,-2.412331872281950340e-01,-2.208904645606134809e-01
3.504700940188037350e+00,3.845298457722545749e-01,7.807902194697949327e-02,-2.405587802611074966e-01,-2.840509590930169193e-01
3.508501700340068030e+00,3.836168177474122976e-01,7.806022942512429175e-02,-2.398866967036077380e-01,-2.446988701524952514e-01
3.512302460492098266e+00,3.827063397415071400e-01,7.804139033249414548e-02,-2.392169264904275561e-01,-2.816438935870780869e-01
3.516103220644128502e+00,3.817984029739818763e-01,7.802250504584816448e-02,-2.385494596104586751e-01,-2.348885073989006311e-01
3.519903980796159182e+00,3.808929987028750741e-01,7.800357393968264386e-02,-2.378842861065432746e-01,-2.528340739247093572e-01
3.523704740948189418e+00,3.799901182248213716e-01,7.798459738623096660e-02,-2.372213960752656559e-01,-2.789351494371190010e-01
3.527505501100220098e+00,3.790897528750505341e-01,7.796557575546368690e-02,-2.365607796667442420e-01,-2.345467358680757564e-01
3.531306261252250334e+00,3.781918940273885643e-01,7.794650941508851627e-02,-2.359024270844268523e-01,-1.995543200133790274e-01
3.535107021404280569e+00,3.772965330942568696e-01,7.792739873055026800e-02,-2.352463285848852836e-01,-2.330684979178420380e-01
3.538907781556311249e+00,3.764036615266725394e-01,7.790824406503092658e-02,-2.345924744776124171e-01,-2.113566448019654764e-01
3.542708541708341485e+00,3.755132708142486231e-01,7.788904577944960606e-02,-2.339408551248206014e-01,-2.353709431681987874e-01
3.546509301860371721e+00,3.746253524851936301e-01,7.786980423246256389e-02,-2.332914609412403695e-01,-2.764432775044822765e-01
3.550310062012402401e+00,3.737398981063118075e-01,7.785051978046317323e-02,-2.326442823939217641e-01,-2.228346125814415768e-01
3.554110822164432637e+00,3.728568992830032514e-01,7.783119277758199228e-02,-2.319993100020358578e-01,-2.403648961382801319e-01
3.557911582316463317e+00,3.719763476592635731e-01,7.781182357568669494e-02,-2.313565343366782434e-01,-2.605982328901358391e-01
3.561712342468493553e+00,3.710982349176843997e-01,7.779241252438209853e-02,-2.307159460206734125e-01,-2.150192125422110412e-01
3.565513102620523789e+00,3.702225527794526516e-01,7.777295997101016378e-02,-2.300775357283802447e-01,-2.243403844193037067e-01
3.569313862772554469e+00,3.693492930043511535e-01,7.775346626064998101e-02,-2.294412941854992727e-01,-2.399494869998627933e-01
3.573114622924584705e+00,3.684784473085441769e-01,7.773393174143333750e-02,-2.288072121143477633e-01,-2.114458236063058438e-01
3.576915383076615385e+00,3.676100074337607104e-01,7.771435676007298898e-02,-2.281752802796565005e-01,-2.456167196355171500e-01
3.580716143228645620e+00,3.667439652495778635e-01,7.769474165525118436e-02,-2.275454895561847546e-01,-2.146768427813828262e-01
3.584516903380675856e+00,3.658803126571101294e-01,7.767508676384654587e-02,-2.269178308646037645e-01,-2.457270402494697581e-01
3.588317663532706536e+00,3.650190415888902584e-01,7.765539242094177119e-02,-2.262922951712406094e-01,-2.156131999371190267e-01
3.592118423684736772e+00,3.641601440088694241e-01,7.763565895982370291e-02,-2.256688734879028768e-01,-2.476838323788893015e-01
3.595919183836767008e+00,3.633036119124166130e-01,7.761588671198327294e-02,-2.250475568717033026e-01,-1.952637928112810617e-01
3.599719943988797688e+00,3.624494373263189018e-01,7.759607600711554420e-02,-2.244283364248869372e-01,-2.193421864245688468e-01
3.603520704140827924e+00,3.615976123087818461e-01,7.757622717311965510e-02,-2.238112032946586727e-01,-1.951537009747964235e-01
3.607321464292858604e+00,3.607481289494288146e-01,7.755634053609890277e-02,-2.231961486730116850e-01,-2.396450682234086693e-01
3.611122224444888840e+00,3.599009793693015991e-01,7.753641642036064596e-02,-2.225831637965575427e-01,-2.321052112559081060e-01
3.614922984596919076e+00,3.590561557208599153e-01,7.751645514841637441e-02,-2.219722399463566198e-01,-2.051789439760605960e-01
3.618723744748949755e+00,3.582136501879815693e-01,7.749645704098169496e-02,-2.213633684477503138e-01,-2.762377114139368262e-01
3.622524504900979991e+00,3.573734549859627907e-01,7.747642241697630383e-02,-2.207565406701940958e-01,-2.420923577631391432e-01
3.626325265053010671e+00,3.565355623615176217e-01,7.745635159352402821e-02,-2.201517480270911153e-01,-1.994882089814576098e-01
3.630126025205040907e+00,3.556999645927785836e-01,7.743624488595279853e-02,-2.195489819756276106e-01,-2.102467954977401132e-01
3.633926785357071143e+00,3.548666539892960103e-01,7.741610260779463459e-02,-2.189482340166088170e-01,-1.993728471682526537e-01
3.637727545509101823e+00,3.540356228920384374e-01,7.739592507078570105e-02,-2.183494956942959031e-01,-2.245447134359903896e-01
3.641528305661132059e+00,3.532068636733928235e-01,7.737571258486625192e-02,-2.177527585962446555e-01,-2.064727709641822340e-01
3.645329065813162295e+00,3.523803687371639404e-01,7.735546545818064446e-02,-2.171580143531437745e-01,-2.317748997574802239e-01
3.649129825965192975e+00,3.515561305185747609e-01,7.733518399707735302e-02,-2.165652546386557242e-01,-2.440044619911036494e-01
3.652930586117223211e+00,3.507341414842666261e-01,7.731486850610898298e-02,-2.159744711692574426e-01,-2.498703706435898564e-01
3.656731346269253891e+00,3.499143941322985785e-01,7.729451928803220129e-02,-2.153856557040824682e-01,-2.264198471246909594e-01
3.660532106421284126e+00,3.490968809921483063e-01,7.727413664380783365e-02,-2.147988000447643708e-01,-2.257776284932543898e-01
3.664332866573314362e+00,3.482815946247113659e-01,7.725372087260078124e-02,-2.142138960352803767e-01,-2.268014439872146071e-01
3.668133626725345042e+00,3.474685276223012376e-01,7.723327227178009013e-02,-2.136309355617964367e-01,-2.846070349817552136e-01
3.671934386877375278e+00,3.466576726086501026e-01,7.721279113691886797e-02,-2.130499105525137105e-01,-2.530219825532445399e-01
3.675735147029405958e+00,3.458490222389076774e-01,7.719227776179436729e-02,-2.124708129775147725e-01,-2.231234627613838672e-01
3.679535907181436194e+00,3.450425691996423239e-01,7.717173243838794383e-02,-2.118936348486122334e-01,-2.061533022966612061e-01
3.683336667333466430e+00,3.442383062088402168e-01,7.715115545688507048e-02,-2.113183682191968338e-01,-2.228942207201377590e-01
3.687137427485497110e+00,3.434362260159057323e-01,7.713054710567529559e-02,-2.107450051840878136e-01,-2.282829491911018971e-01
3.690938187637527346e+00,3.426363214016615033e-01,7.710990767135232626e-02,-2.101735378793832820e-01,-2.563430045424160419e-01
3.694738947789557582e+00,3.418385851783481977e-01,7.708923743871394507e-02,-2.096039584823119195e-01,-1.691739777027933267e-01
3.698539707941588262e+00,3.410430101896245181e-01,7.706853669076205171e-02,-2.090362592110853179e-01,-2.310584848004238467e-01
3.702340468093618497e+00,3.402495893105675906e-01,7.704780570870266299e-02,-2.084704323247518476e-01,-1.748024995707699591e-01
3.706141228245649177e+00,3.394583154476724651e-01,7.702704477194588506e-02,-2.079064701230504686e-01,-1.766927517831795302e-01
3.709941988397679413e+00,3.386691815388523930e-01,7.700625415810596897e-02,-2.073443649462663463e-01,-2.018657836282476969e-01
3.713742748549709649e+00,3.378821805534387712e-01,7.698543414300125509e-02,-2.067841091750866334e-01,-2.182362972763401965e-01
3.717543508701740329e+00,3.370973054921810319e-01,7.696458500065417319e-02,-2.062256952304576674e-01,-2.035813846068123822e-01
3.721344268853770565e+00,3.363145493596303437e-01,7.694370700507061067e-02,-2.056691155554209449e-01,-2.287299550362080491e-01
