t,Q,I,core_flux_linkage,dielectric_memory_charge,dI_dt
2.676535307061412173e-03,3.391401946103114902e-05,4.371596132733993230e-03,-5.808597029155026896e-05,7.639879770588029666e-05,1.358837392411159044e+02
2.678535707141428430e-03,3.392303552772896598e-05,4.642288520329024282e-03,-5.776406304901154578e-05,7.638180558001804324e-05,1.347519518194970942e+02
2.680536107221444253e-03,3.393259080948232362e-05,4.910701654706942261e-03,-5.743805999713395095e-05,7.636482396555069915e-05,1.336049944032788517e+02
2.682536507301460510e-03,3.394268071803790813e-05,5.176805418820446675e-03,-5.710802330425214653e-05,7.634785307301277576e-05,1.324430929883477290e+02
2.684536907381476333e-03,3.395330060592660344e-05,5.440570152550535180e-03,-5.677401548028567537e-05,7.633089311098197570e-05,1.312664748187432622e+02
2.686537307461492156e-03,3.396444576646354536e-05,5.701966652706912109e-03,-5.643609937673843254e-05,7.631394428607924708e-05,1.300753683871461135e+02
2.688537707541508413e-03,3.397611143374810132e-05,5.960966173027812398e-03,-5.609433818669889570e-05,7.629700680296867506e-05,1.288700034353869341e+02
2.690538107621524237e-03,3.398829278623593701e-05,6.217540430259982723e-03,-5.574879540548355241e-05,7.628008086428852660e-05,1.276506108129416646e+02
2.692538507701540493e-03,3.400098494565240864e-05,6.471661594274167283e-03,-5.539953484652642503e-05,7.626316667071567914e-05,1.264174225365246826e+02
2.694538907781556317e-03,3.401418297120637250e-05,6.723302282783559167e-03,-5.504662070272615699e-05,7.624626442105246526e-05,1.251706720117394127e+02
2.696539307861572140e-03,3.402788187111932652e-05,6.972435589663691924e-03,-5.469011741508285107e-05,7.622937431195642166e-05,1.239105935581186202e+02
2.698539707941588397e-03,3.404207660294047272e-05,7.219035085622210225e-03,-5.433008966916071754e-05,7.621249653793349941e-05,1.226374223968997796e+02
2.700540108021604220e-03,3.405676207354669681e-05,7.463074818198708535e-03,-5.396660239508835192e-05,7.619563129133803681e-05,1.213513946516013107e+02
2.702540508101620477e-03,3.407193313914262244e-05,7.704529311765112749e-03,-5.359972076755813874e-05,7.617877876237278648e-05,1.200527473486078947e+02
2.704540908181636300e-03,3.408758460526053666e-05,7.943373567525245649e-03,-5.322951020582693591e-05,7.616193913908890186e-05,1.187417184177687233e+02
2.706541308261652557e-03,3.410371122676045767e-05,8.179583063515254507e-03,-5.285603637371539707e-05,7.614511260738596426e-05,1.174185466930051689e+02
2.708541708341668380e-03,3.412030770908849376e-05,8.413133756004687394e-03,-5.247936516619528625e-05,7.612829935099181674e-05,1.160834718643200603e+02
2.710542108421684204e-03,3.413736871543100553e-05,8.644002081778824620e-03,-5.209956263595819938e-05,7.611149955137918894e-05,1.147367342132869652e+02
2.712542508501700460e-03,3.415488885017391591e-05,8.872164936519521747e-03,-5.171669517120563189e-05,7.609471338804727793e-05,1.133785752589177633e+02
2.714542908581716284e-03,3.417286267300742830e-05,9.097599702022139689e-03,-5.133082933947016397e-05,7.607794103823347243e-05,1.120092371908687454e+02
2.716543308661732541e-03,3.419128470244984618e-05,9.320284251285084615e-03,-5.094203184946876934e-05,7.606118267685057751e-05,1.106289627316769923e+02
2.718543708741748364e-03,3.421014941584751221e-05,9.540196948509421099e-03,-5.055036955110354035e-05,7.604443847648693650e-05,1.092379951374077507e+02
2.720544108821764187e-03,3.422945124937483527e-05,9.757316649099212133e-03,-5.015590943546109165e-05,7.602770860740630911e-05,1.078365781983027603e+02
2.722544508901780444e-03,3.424918459803431760e-05,9.971622699661362998e-03,-4.975871863481276346e-05,7.601099323754795267e-05,1.064249562394367672e+02
2.724544908981796267e-03,3.426934381565649381e-05,1.018309493800549290e-02,-4.935886442261495363e-05,7.599429253252660860e-05,1.050033741213810714e+02
2.726545309061812524e-03,3.428992321489997150e-05,1.039171369314425934e-02,-4.895641421350845356e-05,7.597760665563244823e-05,1.035720772408656813e+02
2.728545709141828347e-03,3.431091706826087099e-05,1.059745978570995027e-02,-4.855143555298041107e-05,7.596093576781902455e-05,1.021313114938284343e+02
2.730546109221844604e-03,3.433231961871685133e-05,1.080031452655376770e-02,-4.814399601130102640e-05,7.594428002760694090e-05,1.006813228907377891e+02
2.732546509301860427e-03,3.435412505696070786e-05,1.100025970164038996e-02,-4.773416341952826974e-05,7.592763959138872857e-05,9.922235841707640702e+01
2.734546909381876251e-03,3.437632753680082030e-05,1.119727759136289295e-02,-4.732200570508427140e-05,7.591101461317264988e-05,9.775466543457594071e+01
2.736547309461892508e-03,3.439892118141455986e-05,1.139135097487976693e-02,-4.690759082680650242e-05,7.589440524449773734e-05,9.627849144534773984e+01
2.738547709541908331e-03,3.442190008334826212e-05,1.158246313011480032e-02,-4.649098677494797107e-05,7.587781163443391565e-05,9.479408409255405843e+01
2.740548109621924588e-03,3.444525830451729476e-05,1.177059783375736246e-02,-4.607226157117664682e-05,7.586123392958193392e-05,9.330169116106728211e+01
2.742548509701940411e-03,3.446898987620598988e-05,1.195573936126208270e-02,-4.565148326857615835e-05,7.584467227407336570e-05,9.180156057813799464e+01
2.744548909781956234e-03,3.449308879906767778e-05,1.213787248684912619e-02,-4.522871995164517013e-05,7.582812680957063604e-05,9.029394041405953431e+01
2.746549309861972491e-03,3.451754904312469383e-05,1.231698248350407768e-02,-4.480403973629765342e-05,7.581159767526703510e-05,8.877907888283215243e+01
2.748549709941988314e-03,3.454236454776835806e-05,1.249305512297782701e-02,-4.437751076986314383e-05,7.579508500788663676e-05,8.725722434282403128e+01
2.750550110022004571e-03,3.456752922319419462e-05,1.266607667538893756e-02,-4.394920121697817427e-05,7.577858894167275195e-05,8.572862524584985522e+01
2.752550510102020394e-03,3.459303696591948049e-05,1.283603389784515603e-02,-4.351917911077352979e-05,7.576210960830067741e-05,8.419352959394288405e+01
2.754550910182036651e-03,3.461888162422165169e-05,1.300291403622242173e-02,-4.308751269667094143e-05,7.574564713720172311e-05,8.265218619754325857e+01
2.756551310262052475e-03,3.464505701854175493e-05,1.316670483452455319e-02,-4.265427022388009192e-05,7.572920165531444204e-05,8.110484391340013133e+01
2.758551710342068298e-03,3.467155695052248561e-05,1.332739453448255479e-02,-4.221951985544550556e-05,7.571277328699960163e-05,7.955175131622736728e+01
2.760552110422084555e-03,3.469837520300822178e-05,1.348497187555450227e-02,-4.178332966824688710e-05,7.569636215404015672e-05,7.799315669931976913e+01
2.762552510502100378e-03,3.472550554004493595e-05,1.363942609492543520e-02,-4.134576765299935209e-05,7.567996837564126302e-05,7.642930807517393532e+01
2.764552910582116635e-03,3.475294170688031039e-05,1.379074692750760847e-02,-4.090690171425280346e-05,7.566359206843025007e-05,7.486045317608957816e+01
2.766553310662132458e-03,3.478067742996362186e-05,1.393892460594021131e-02,-4.046679967039266339e-05,7.564723334645668900e-05,7.328683945477934003e+01
2.768553710742148281e-03,3.480870641694584327e-05,1.408394986058960664e-02,-4.002552925363923631e-05,7.563089232119231116e-05,7.170871408496113020e+01
2.770554110822164538e-03,3.483702235667958272e-05,1.422581391954922531e-02,-3.958315811004796641e-05,7.561456910153103528e-05,7.012632396194959483e+01
2.772554510902180362e-03,3.486561891921906992e-05,1.436450850863948275e-02,-3.913975379950972904e-05,7.559826379378900812e-05,6.853991570324234317e+01
2.774554910982196618e-03,3.489448975582023750e-05,1.450002585140798203e-02,-3.869538379575019368e-05,7.558197650170455023e-05,6.694973564908958963e+01
2.776555311062212442e-03,3.492362852311014891e-05,1.463235864908965164e-02,-3.825011525679877599e-05,7.556570732631709127e-05,6.535602901996630010e+01
2.778555711142228265e-03,3.495302885902912135e-05,1.476150008010161489e-02,-3.780401526455552864e-05,7.554945636620120854e-05,6.375904079624137211e+01
2.780556111222244522e-03,3.498268434649765414e-05,1.488744383537541835e-02,-3.735715116704197298e-05,7.553322371761985192e-05,6.215901697598567210e+01
2.782556511302260345e-03,3.501258856354621016e-05,1.501018409031354070e-02,-3.690959009501040746e-05,7.551700947419822936e-05,6.055620280044278303e+01
2.784556911382276602e-03,3.504273508381434873e-05,1.512971550445391805e-02,-3.646139895716109881e-05,7.550081372692089312e-05,5.895084273696273414e+01
2.786557311462292425e-03,3.507311747655069166e-05,1.524603322146973403e-02,-3.601264444014300712e-05,7.548463656413171262e-05,5.734318047949198416e+01
2.788557711542308682e-03,3.510372930661293683e-05,1.535913286916963313e-02,-3.556339300855304722e-05,7.546847807153384739e-05,5.573345894904628750e+01
2.790558111622324505e-03,3.513456413446786498e-05,1.546901055949750567e-02,-3.511371090493686792e-05,7.545233833218985546e-05,5.412192029418189776e+01
2.792558511702340329e-03,3.516561551619131257e-05,1.557566288853267332e-02,-3.466366414978813378e-05,7.543621742652154428e-05,5.250880589144699684e+01
2.794558911782356585e-03,3.519687700346823281e-05,1.567908693648980764e-02,-3.421331854154885036e-05,7.542011543231010625e-05,5.089435634582868317e+01
2.796559311862372409e-03,3.522834214359260075e-05,1.577928026771886066e-02,-3.376273965660964876e-05,7.540403242469603741e-05,4.927881149118575621e+01
2.798559711942388666e-03,3.526000447946752174e-05,1.587624093070523490e-02,-3.331199284930910808e-05,7.538796847617915099e-05,4.766241039066844820e+01
2.800560112022404489e-03,3.529185754960511618e-05,1.596996745806959425e-02,-3.286114325193450076e-05,7.537192365661859095e-05,4.604539133713189614e+01
2.802560512102420312e-03,3.532389488812662801e-05,1.606045886656801494e-02,-3.241025577472117595e-05,7.535589803323284556e-05,4.442799185352990321e+01
2.804560912182436569e-03,3.535611002476237721e-05,1.614771465709193346e-02,-3.195939510585278989e-05,7.533989167059969316e-05,4.281044869330187908e+01
2.806561312262452392e-03,3.538849648485171241e-05,1.623173481466807372e-02,-3.150862571146162443e-05,7.532390463065628350e-05,4.119299784074957671e+01
2.808561712342468649e-03,3.542104779659953535e-05,1.631251975708905566e-02,-3.105801179214367732e-05,7.530793697291576132e-05,3.957587434648768010e+01
2.810562112422484472e-03,3.545375748961832003e-05,1.639007031339169071e-02,-3.060761730961333215e-05,7.529198875460187004e-05,3.795931242286783203e+01
2.812562512502500729e-03,3.548661908241452226e-05,1.646438785894485668e-02,-3.015750603574090784e-05,7.527606003001587260e-05,3.634354563812803462e+01
2.814562912582516552e-03,3.551962610142686490e-05,1.653547422731367622e-02,-2.970774141233332362e-05,7.526015085084479007e-05,3.472880639324956320e+01
2.816563312662532376e-03,3.555277208147254123e-05,1.660333170763093891e-02,-2.925838654816206367e-05,7.524426126617170165e-05,3.311532591105897438e+01
2.818563712742548633e-03,3.558605056574725567e-05,1.666796304459704225e-02,-2.880950421896348208e-05,7.522839132247573105e-05,3.150333423648270426e+01
2.820564112822564456e-03,3.561945510582515594e-05,1.672937143847996050e-02,-2.836115686743906711e-05,7.521254106363211428e-05,2.989306023679761992e+01
2.822564512902580713e-03,3.565297926165891443e-05,1.678756054511532786e-02,-2.791340660325479067e-05,7.519671053091214546e-05,2.828473160185816937e+01
2.824564912982596536e-03,3.568661660157964010e-05,1.684253447590634487e-02,-2.746631520304186050e-05,7.518089976298320389e-05,2.667857484431690906e+01
2.826565313062612359e-03,3.572036070229697333e-05,1.689429779782385815e-02,-2.701994411039605607e-05,7.516510879590871340e-05,2.507481529982475976e+01
2.828565713142628616e-03,3.575420514889901817e-05,1.694285553340632577e-02,-2.657435443587801661e-05,7.514933766314819659e-05,2.347367712722425281e+01
2.830566113222644439e-03,3.578814353485234911e-05,1.698821316075978943e-02,-2.612960695701351888e-05,7.513358639555724769e-05,2.187538330872627057e+01
2.832566513302660696e-03,3.582216946837948478e-05,1.703037658684181457e-02,-2.568576206985425151e-05,7.511785502147532584e-05,2.028015546917531609e+01
2.834566913382676519e-03,3.585627656943261540e-05,1.706935214254298033e-02,-2.524287982214503325e-05,7.510214356678321780e-05,1.868821399616140511e+01
2.836567313462692776e-03,3.589045845599474221e-05,1.710514665003334128e-02,-2.480102001175595326e-05,7.508645205465879434e-05,1.709977840935277271e+01
2.838567713542708600e-03,3.592470876435027369e-05,1.713776735713978816e-02,-2.436024202163697132e-05,7.507078050574759586e-05,1.551506674817389353e+01
2.840568113622724423e-03,3.595902114967987979e-05,1.716722193516267286e-02,-2.392060481512245506e-05,7.505512893816932405e-05,1.393429555441044165e+01
2.842568513702740680e-03,3.599338928606043102e-05,1.719351847887578069e-02,-2.348216693593146461e-05,7.503949736751780127e-05,1.235767987227283093e+01
2.844568913782756503e-03,3.602780686646499838e-05,1.721666550652631647e-02,-2.304498650816803713e-05,7.502388580686099762e-05,1.078543324844284435e+01
2.846569313862772760e-03,3.606226760276292118e-05,1.723667195983494965e-02,-2.260912123632052281e-05,7.500829426674100384e-05,9.217767732107912337e+00
2.848569713942788583e-03,3.609676522571969858e-05,1.725354720399576922e-02,-2.217462840526234036e-05,7.499272275517408553e-05,7.654893874982532154e+00
2.850570114022804406e-03,3.613129348499708447e-05,1.726730102767631142e-02,-2.174156488025132315e-05,7.497717127765060185e-05,6.097020731313384623e+00
2.852570514102820663e-03,3.616584614915306037e-05,1.727794364301755287e-02,-2.130998710692999021e-05,7.496163983713508678e-05,4.544355857873344284e+00
2.854570914182836486e-03,3.620041700564179479e-05,1.728548568563390356e-02,-2.087995111132584446e-05,7.494612843406618142e-05,2.997105313943615457e+00
2.856571314262852743e-03,3.623499986635172755e-05,1.728993818115207720e-02,-2.045151246353206013e-05,7.493063706649023478e-05,1.455473524130740381e+00
2.858571714342868567e-03,3.626958856186215111e-05,1.729131256011030501e-02,-2.002472632689484869e-05,7.491516573003452397e-05,-8.033654105613075025e-02
2.860572114422884824e-03,3.630417693750670965e-05,1.728962070064619938e-02,-1.959964747304125991e-05,7.489971441770631089e-05,-1.610123304501515085e+00
2.862572514502900647e-03,3.633875886661989659e-05,1.728487486746470292e-02,-1.917633018404495533e-05,7.488428312010527810e-05,-3.133686947496949760e+00
2.864572914582916470e-03,3.637332825065027920e-05,1.727708771124610021e-02,-1.875482825162977713e-05,7.486887182542565657e-05,-4.650829412839257770e+00
2.866573314662932727e-03,3.640787901916050536e-05,1.726627226864601780e-02,-1.833519497717003266e-05,7.485348051945625277e-05,-6.161354404950968977e+00
2.868573714742948550e-03,3.644240512982728324e-05,1.725244196229542767e-02,-1.791748317169077911e-05,7.483810918558047578e-05,-7.665067390019414617e+00
2.870574114822964807e-03,3.647690056844140840e-05,1.723561060080064031e-02,-1.750174515586716615e-05,7.482275780477633731e-05,-9.161775596140470768e+00
2.872574514902980630e-03,3.651135934890773670e-05,1.721579237874331161e-02,-1.708803276002518140e-05,7.480742635561641099e-05,-1.065128801348433285e+01
2.874574914982996453e-03,3.654577551324519782e-05,1.719300187668043947e-02,-1.667639732414099302e-05,7.479211481426784600e-05,-1.213341539446197714e+01
2.876575315063012710e-03,3.658014313158682241e-05,1.716725406114436026e-02,-1.626688969784125476e-05,7.477682315449239411e-05,-1.360797025391009463e+01
2.878575715143028534e-03,3.661445630569183879e-05,1.713856425977806908e-02,-1.585956021930811624e-05,7.476155134775118428e-05,-1.507476694915321147e+01
2.880576115223044791e-03,3.664870916636853122e-05,1.710694816350011999e-02,-1.545445874005930739e-05,7.474629936321855982e-05,-1.653362159040267443e+01
2.882576515303060614e-03,3.668289586851387939e-05,1.707242187433660741e-02,-1.505163464754685720e-05,7.473106716756286623e-05,-1.798435195289493294e+01
2.884576915383076437e-03,3.671701060273868585e-05,1.703500184152322364e-02,-1.465113678477131564e-05,7.471585472518971910e-05,-1.942677777723063670e+01
2.886577315463092694e-03,3.675104759563311066e-05,1.699470485986388432e-02,-1.425301344854985761e-05,7.470066199824856347e-05,-2.086072077613682652e+01
2.888577715543108517e-03,3.678500110976664429e-05,1.695154806973076314e-02,-1.385731238951653533e-05,7.468548894663272811e-05,-2.228600463473117088e+01
