R0,q,d,a,Reff,Reff_noisy
2.091303725960416582e+00,3.618388095154745354e-01,1.455754524690507701e+00,9.968263975774211971e+00,2.293712910013146367e+00,2.276166773917722264e+00
2.706510231739875039e+00,5.451285014829970743e-01,2.164601667771976601e+00,4.804267789479887085e+00,1.984231879583971292e+00,1.963643148187091070e+00
3.378905171823649578e+00,5.499874322149225225e-01,7.123492132526211940e+00,6.137103385821268020e+00,2.119246928941576069e+00,2.105452624065565992e+00
2.005895421479454654e+00,9.416717849338998025e-01,6.584681586358720473e-01,8.043155519998332892e+00,9.913519808169530823e-01,1.009430598490301145e+00
1.730029058732060587e+00,5.005661331481285892e-01,6.121324411572383717e+00,1.881679687967078518e+00,1.059345544520604587e+00,1.061140142592240654e+00
1.845057466517179279e+00,8.663282703407972907e-01,8.542202614930687332e+00,8.080759643092275013e+00,4.837011392270996191e-01,4.478632116868103141e-01
3.829219964445289559e+00,9.055688251661957455e-01,6.926590197525153147e-01,8.618826435711093303e-01,1.509086917278565698e+00,1.499995209842689414e+00
3.473563007538001735e+00,8.223152470127447211e-01,3.671680256687489763e+00,6.130691572016835345e-01,1.147952226012555865e+00,1.167398943806094991e+00
2.001027126872103601e+00,7.750754820590640692e-01,2.844580274663774500e+00,4.606963945426810980e+00,9.712055480412926656e-01,1.027328106335998914e+00
1.539724324589971882e+00,7.551774725429339918e-01,4.285158690453503283e+00,1.105007726098469201e+00,5.756736222280025572e-01,5.414030024643440298e-01
3.094547529182433365e+00,4.019132130145600668e-01,1.010906986454731538e+00,9.633612783791775769e+00,3.195177469231957001e+00,3.205333528053412540e+00
2.304767200226921275e+00,7.327188253851988353e-01,1.648964872098040546e+00,4.174592429435564966e+00,1.286817723019989534e+00,1.279055274715528823e+00
2.069886534331365269e+00,8.003904115116824425e-01,7.595760530217908091e+00,5.951015220051658616e+00,6.908757644969443223e-01,7.156413476013119279e-01
1.998889093234520020e+00,4.528909082958130217e-01,3.055544346817046453e+00,1.831558532138880535e+00,1.459235862277403761e+00,1.472722511596885830e+00
2.680563408951023963e+00,6.831188803306443846e-01,9.481973772977712045e+00,4.939460625586052700e+00,1.114224883797956700e+00,1.158390191030181038e+00
2.355628634975949431e+00,2.611370109268846829e-01,7.728810227190634485e+00,1.225779919262654172e+00,2.346291904786244054e+00,2.361875431854482343e+00
3.850543229723675687e+00,1.760015057573942610e-01,3.651274434795085622e+00,6.199760855738129628e+00,5.982284130550059587e+00,5.965930731183192393e+00
2.914718693487341028e+00,9.147719266528757665e-01,3.307817131265485155e+00,1.914014155368842562e+00,9.590483655462878065e-01,9.428905702009091616e-01
3.750315361744700482e+00,5.523980527098705240e-01,8.186341655913219384e+00,1.968825410580533175e+00,1.969303036112999949e+00,1.981469539404513869e+00
3.811596663161413989e+00,7.908747423480816385e-01,1.274463919319394511e+00,1.446524240206081835e+00,1.751051490107134345e+00,1.762899785789872054e+00
3.750331225137125024e+00,9.065231437416750859e-01,4.658080659990880612e+00,5.153187317198733020e+00,1.233669233680633859e+00,1.305607351708195862e+00
2.745863726321832843e+00,6.729671342295689973e-01,6.593342144626294754e+00,2.463496465758071352e+00,1.179097388048982342e+00,1.229387369638950123e+00
2.958223911729765732e+00,7.409825017193526486e-01,8.409317937693721490e+00,5.798143505571874634e+00,1.109851677840377970e+00,1.074644327269126398e+00
2.835647254309246357e+00,2.760897160153691354e-01,8.995794838893820256e+00,5.055019185949553240e+00,3.263295382218523333e+00,3.273802126091729825e+00
1.550658701843321996e+00,7.051780155122058247e-01,4.461611647033801198e+00,6.331221287150240684e+00,7.861632178687499861e-01,7.462335520276922596e-01
3.866025144225141208e+00,8.417336366335645970e-01,9.078686693951993902e+00,9.096875504152601266e+00,1.068618389493597221e+00,1.018948082622017415e+00
1.877725882757001141e+00,2.621691102092739700e-01,8.089580979076599121e+00,1.066901879966937861e+00,1.835821520859366451e+00,1.858127900902647678e+00
2.883639776464533622e+00,1.604846461819594006e-01,9.341474971673250138e+00,7.213299753470691300e+00,4.720146765238439457e+00,4.736699191229794437e+00
3.206619641972094925e+00,7.488627471573925387e-01,6.727057449158198033e+00,7.990704321062323423e+00,1.322296632515854720e+00,1.291139598685744350e+00
3.465765282905214129e+00,6.830908486934469948e-02,5.828711833105446161e+00,1.394433315939690443e+00,6.149545905257680189e+00,6.198856507400636318e+00
2.855557949027113018e+00,1.681602476158711168e-01,7.762621637953177611e-01,1.499075424597700934e+00,3.662290494779528505e+00,3.632963396894519637e+00
3.097777197575349639e+00,3.654505594923218581e-01,4.744245206147127192e+00,8.639195983051719541e-01,2.387447765864074700e+00,2.352415914429674793e+00
3.567773398748166347e+00,2.313978459688694755e-01,7.405480762410530993e+00,8.765463359412866140e+00,4.876651897824483939e+00,4.896230444467084553e+00
3.108820892149038784e+00,9.063055907709963721e-01,7.678540673208588352e+00,8.253335391875870286e+00,7.719026423281858396e-01,7.785307986996523599e-01
3.167104538846241990e+00,5.308283347025820609e-01,7.706447779630321016e+00,9.997000779967507578e-01,1.629730671465613456e+00,1.624915431436548374e+00
3.635130140126109577e+00,3.023826157075415466e-01,8.286531018599047727e+00,3.962778042946810686e+00,3.802643034026574220e+00,3.800631059039545345e+00
1.683529167288831729e+00,6.971522695494239419e-02,5.654854490071963724e+00,2.010036311862887892e+00,3.111488227796284534e+00,3.118202251534040403e+00
2.796302627022894782e+00,5.462886208798236609e-01,9.021435560785935337e+00,3.738637488903223893e+00,1.606485252431292254e+00,1.602297852858827198e+00
1.566380059403104763e+00,5.357260805939455528e-01,7.257044977330065372e+00,3.487715433687260003e+00,9.429832922557265240e-01,9.378081462072954677e-01
1.878465428357823708e+00,3.672811605761417963e-01,7.980148899967869802e+00,1.238255597625011140e+00,1.440621712202855731e+00,1.383743011542862167e+00
1.571266035542399297e+00,5.146513042339458943e-01,7.275420285126002362e+00,3.820103540733741365e+00,1.004191289474757109e+00,9.639324484944671312e-01
3.665603741294719775e+00,5.163995153924749726e-01,4.655359362721026351e+00,7.567725352892914259e+00,2.693225495583037254e+00,2.711553982692719966e+00
2.324345545006847757e+00,2.308600734591697567e-01,7.676365324864711681e+00,4.279666583519223799e+00,2.956662445393545724e+00,2.935533418680144724e+00
2.802828018365815854e+00,8.498362644964773116e-01,5.378177575351315909e+00,1.666061278268926360e+00,8.311378274243471642e-01,8.474936251976983304e-01
3.468144844972726126e+00,4.480277542045333350e-01,7.359683992813500275e+00,9.100662543444096642e+00,2.817048186075408189e+00,2.854112103052778071e+00
3.222242061874462493e+00,3.875555283946545693e-01,9.002810440469646736e+00,9.406907673569422812e+00,2.977390787435832742e+00,2.966742262642379835e+00
3.815786401239019465e+00,1.999099813408642401e-01,5.886174888875655320e+00,4.496996207362350617e+00,5.335329129601322329e+00,5.343818223041615134e+00
2.724509221807478898e+00,2.632870836390892588e-01,4.358217369196268010e+00,2.227161171706658394e+00,2.969422512162494421e+00,3.031716805565855211e+00
3.256094537585985105e+00,6.305390491595076474e-01,5.732791275429502065e+00,6.437519481647118624e+00,1.799470895470741461e+00,1.820318964740147871e+00
3.669386672227510360e+00,3.160417929610011001e-01,2.276373088895311092e+00,2.354922820532959093e+00,3.676567336000470920e+00,3.731823550923011101e+00
1.767992557596370640e+00,2.314394725199839242e-01,5.877018956054429921e+00,8.337489386757880538e+00,2.422610532463472133e+00,2.468612744080894483e+00
2.674637897186804558e+00,5.129241537462879696e-01,4.884438712072307176e+00,4.780130678738026440e+00,1.873279802595006593e+00,1.895880613080640709e+00
1.719985646011250147e+00,7.212418298478516787e-01,3.098568005090953204e+00,7.137770571827555699e+00,9.368279272072261854e-01,9.334711143645137987e-01
2.892410905335634830e+00,2.738797699665604379e-01,9.626247527169868867e-01,7.019993986424515775e+00,3.665559876250778615e+00,3.640300070253712050e+00
2.283383366084117849e+00,3.539555442130529195e-01,2.170313418865490895e+00,1.939209926253439686e+00,2.071795353521286742e+00,2.038444413835615698e+00
3.601245682879955723e+00,5.015773295684534949e-02,6.281419594396251416e-01,8.466615382759824726e+00,7.433785896740373822e+00,7.448375764780811537e+00
2.670952173757104475e+00,4.838331028986226912e-01,5.158149773106970315e+00,3.900585856775421245e+00,1.918624555336379878e+00,1.932670056636623723e+00
1.907238251719350242e+00,8.465197608669307039e-01,6.901452537212623639e+00,1.655764337936213915e+00,4.986747087842609005e-01,4.934360425432798292e-01
3.683447837867586561e+00,8.661189252668497485e-01,4.538552559499461125e+00,4.481448092569383590e+00,1.308459921285452854e+00,1.333913912718050820e+00
2.564663741721389556e+00,7.662076927638714618e-01,3.619965731789412278e+00,4.077409005398344277e+00,1.170692331964007682e+00,1.152556218533713261e+00
1.549278105468614442e+00,2.355595234039664643e-01,4.003891074250008231e+00,5.433475070070090673e-01,1.564515635565586926e+00,1.597822207608922573e+00
2.171722146467524261e+00,3.505151287993226727e-01,8.210169567181855754e+00,1.208675461362122672e+00,1.726678402447723082e+00,1.727878614391306744e+00
2.457748554525003737e+00,1.241647460617097548e-01,5.853765449709689150e+00,9.705846410486795861e+00,4.584738260696183509e+00,4.583648463422766106e+00
1.565610801837055810e+00,5.455267363585504237e-01,6.208201999851257646e+00,3.280611381635392565e+00,9.380405606056323453e-01,9.380323616962483735e-01
1.850278837978830415e+00,6.492203492411571242e-01,1.916561609689493295e+00,4.748782993210361347e+00,1.165560310334589289e+00,1.162602572031053549e+00
2.241272171968442528e+00,2.542041244936268374e-01,1.772364026103172785e+00,2.654674690637825574e+00,2.606331043173017115e+00,2.680978971822878698e+00
2.343958237896028862e+00,8.714024525471303351e-01,6.421930575408857145e+00,4.964613104364837604e+00,6.943793925994999894e-01,6.460337977250718566e-01
2.593948661054121363e+00,5.541882505944029091e-01,1.164052988383498022e+00,1.131650773528085407e+00,1.627468451033093455e+00,1.632785127346547460e+00
2.244044536017200109e+00,2.794386045721954925e-01,9.414576405363304090e+00,3.943755584746930332e+00,2.478493869676379191e+00,2.515817055356551091e+00
2.301670603173509910e+00,3.370903806372121947e-01,2.629185429796425222e+00,3.386909984128185336e+00,2.312632967768809333e+00,2.334158359345984923e+00
2.655196937061638618e+00,6.571666402509829252e-01,1.938079279399927746e+00,9.715881730059894750e+00,1.762052733902363943e+00,1.752990274751145883e+00
2.379831865775718924e+00,3.900162773377617853e-01,9.561566589426582219e-01,9.319539430414922165e+00,2.505500852656863842e+00,2.557704483383369087e+00
3.374464869416602841e+00,2.018481216778132969e-01,9.575278319130696048e+00,1.431775383954039027e+00,3.995568641990136172e+00,3.963513856257165902e+00
3.452677037289495043e+00,4.742745957441981686e-01,6.050468025950427986e+00,4.173851610874164564e+00,2.501553144844589127e+00,2.462364260953042283e+00
1.544164909617641968e+00,2.402539809968737283e-01,8.741417666781789109e+00,7.357914423106489465e+00,2.028585296595452725e+00,2.045627413483424917e+00
1.905230529782051541e+00,6.644636171180131612e-01,6.559076962246779274e-01,7.368936066005368879e+00,1.328267028030017505e+00,1.284632933993026693e+00
1.754547859732186410e+00,4.321992479088291872e-01,7.809020914622039733e+00,5.246511186769883928e+00,1.398817402743653293e+00,1.327478910154654912e+00
2.382171751646436242e+00,2.876784481290023954e-01,6.304784185319337375e+00,7.581641503548556260e-01,2.135379159993622267e+00,2.161865759125462194e+00
2.390651383419642340e+00,1.879538020220718475e-01,5.854354297242396754e+00,4.227544117690953840e+00,3.425597144723604881e+00,3.448437654102217920e+00
3.373232738615006276e+00,1.573775991888642367e-01,1.116098366591534052e+00,3.629057593875103294e+00,5.032471991205688333e+00,5.054440597093991627e+00
3.323800314185817228e+00,1.727174681887871377e-01,9.514095788579234991e+00,4.108473368211153165e+00,4.928084166084153672e+00,4.913460031743629663e+00
3.706036831403480836e+00,3.834960535113796087e-01,1.201647010126339454e+00,5.771177975567296947e+00,3.766306210696862333e+00,3.771794594527542621e+00
3.207495050772423362e+00,3.989338499181416808e-01,1.452757508003970521e+00,5.896608483988705629e-01,2.414970427829383315e+00,2.386010630482109818e+00
2.988835350752238273e+00,7.515807932561923144e-01,6.425351032911907012e+00,1.229263010281108626e+00,9.889859984582408670e-01,1.041016534656620474e+00
3.985833003725224088e+00,3.538843589526809441e-01,8.767709606241508524e+00,8.421153599287499958e+00,3.971983842022938305e+00,3.995714569568071806e+00
3.104916787671754719e+00,7.407692872759548408e-02,4.747694122484562129e+00,8.460711798125375438e+00,6.700327689220224592e+00,6.722595371391331120e+00
2.473679395516625412e+00,3.088631151892856086e-01,2.345246094677779780e+00,9.299456891817333926e+00,2.945260588661802625e+00,2.886761046434603628e+00
2.261917862637349508e+00,1.111053682180354885e-01,1.993312259549772314e+00,6.035719280992242197e+00,4.099898671617915547e+00,4.124117732937611969e+00
1.589378339727741452e+00,3.505623298949849254e-01,7.783145256123262357e+00,4.503187055608369072e+00,1.507101883934613751e+00,1.551921044594054555e+00
3.860345955254836703e+00,5.000385922155279328e-01,1.707443061771957149e+00,6.140205098533155770e+00,3.194993799382784605e+00,3.231481661952205986e+00
3.381599008463587186e+00,2.988666320359792961e-01,4.662535621585940149e+00,2.795240492807594901e+00,3.490024342475165575e+00,3.513698252549060541e+00
2.442686185096285101e+00,1.343661688358924189e-01,4.968628416452800067e+00,6.873560523521882182e-01,3.277526506129261552e+00,3.277497791058371579e+00
3.687566022096931295e+00,5.834234507356828026e-01,1.596502889377786838e+00,6.145519276897841721e+00,2.690563853379940085e+00,2.680308867962288844e+00
3.407308825644647321e+00,7.794569480099711178e-01,2.548138059902388619e+00,5.454197121745787413e+00,1.716055411108300843e+00,1.734104661676867387e+00
2.662933416151728405e+00,7.762314284517951579e-01,5.452954165634094963e+00,7.142748224021984171e+00,1.109466980137005843e+00,1.120950060810926630e+00
3.889458362033103800e+00,4.016487220376800393e-01,4.024639521231017980e+00,9.791552054106027470e+00,3.722463508736897797e+00,3.729554744648473363e+00
3.730998812740187187e+00,4.572555817097407882e-01,3.346393049744893933e+00,2.446237018517939621e+00,2.784959780334660184e+00,2.775683037930989805e+00
2.615115556619533432e+00,7.996385767281684043e-01,5.065605588857987840e+00,4.704375868254086157e+00,1.020808661807986351e+00,1.071246357645749381e+00
2.567524838794947861e+00,5.673678890372881867e-01,8.785529627381219342e+00,3.608533292252648739e+00,1.399951517249473643e+00,1.364916218483594124e+00
1.879239625072034681e+00,3.174285986775895463e-01,2.542144763055665724e+00,7.736525377375461865e+00,2.164815749446891591e+00,2.164136775772528942e+00
1.756017820544136132e+00,8.242550094436432717e-01,6.509746528451312741e+00,6.364452398748038142e+00,5.987688865780550485e-01,5.813634603943761414e-01
2.393026464581528678e+00,9.249550407813906805e-01,3.378596579179833803e+00,6.076743925311866690e+00,8.945880896252393910e-01,9.255493810679651379e-01
2.036490805663555115e+00,7.815800194058711847e-01,7.846646409930195798e-01,4.375211831770558391e+00,1.140501167211489753e+00,1.183415612430318120e+00
1.671512188398112553e+00,6.304291259944005965e-01,5.015722933197416467e+00,3.352136589619064022e+00,8.792797639270525378e-01,9.166024291513605871e-01
3.338699355893918419e+00,8.680377130520107176e-01,7.340417536672186216e+00,3.534051916906353785e+00,8.779680951753437990e-01,9.006303106280986182e-01
3.902939066807682877e+00,8.531809735833655317e-01,9.791290853099640756e+00,3.467613185623159566e+00,8.904380413367438685e-01,8.483599820423436411e-01
