t,G,I,Ia,dG_dt,dG_dt_noisy
1.738347669533906981e+01,3.806989788734368996e-01,8.330320012756160519e-01,3.192416773849513945e+00,-4.815706253145252136e-02,2.736644580265046311e-02
1.740348069613922988e+01,3.797427872082776434e-01,8.298206465403576981e-01,3.189360085712587001e+00,-4.744404890285386367e-02,2.088404417285251446e-02
1.742348469693938995e+01,3.788007958291972344e-01,8.266215451034643058e-01,3.186296695433612935e+00,-4.673729802716222737e-02,-1.116800594938551910e-01
1.744348869773955002e+01,3.778728800673669674e-01,8.234346578556224205e-01,3.183226665304656144e+00,-4.603674897737133898e-02,-9.625240532391354797e-02
1.746349269853971009e+01,3.769589163128083120e-01,8.202599457587345100e-01,3.180150057348948955e+00,-4.534234120939062418e-02,-9.655399809991169202e-02
1.748349669933987016e+01,3.760587824119076550e-01,8.170973697611797482e-01,3.177066933285479511e+00,-4.465401474167365881e-02,-3.330013671210652754e-02
1.750350070014003023e+01,3.751723574639402869e-01,8.139468908221566545e-01,3.173977354548856766e+00,-4.397171006873426546e-02,-4.236600394369435113e-02
1.752350470094019030e+01,3.742995216986564899e-01,8.108084699387788641e-01,3.170881382299872264e+00,-4.329536811049089495e-02,-3.091660613379141470e-02
1.754350870174035038e+01,3.734401564762819259e-01,8.076820681460759044e-01,3.167779077425501022e+00,-4.262493021575702867e-02,-8.426047068489855851e-02
1.756351270254051045e+01,3.725941442875172482e-01,8.045676465169925295e-01,3.164670500538901976e+00,-4.196033816563293772e-02,-2.160296986986265377e-02
1.758351670334067052e+01,3.717613687535384348e-01,8.014651661623890533e-01,3.161555711979417094e+00,-4.130153417679993666e-02,2.795369631161302715e-02
1.760352070414083059e+01,3.709417146259966214e-01,7.983745882310413489e-01,3.158434771812571817e+00,-4.064846090471754825e-02,-1.083281966370045479e-01
1.762352470494099066e+01,3.701350677870180461e-01,7.952958739096407381e-01,3.155307739830075064e+00,-4.000106144672488373e-02,-5.069082362910319606e-02
1.764352870574115073e+01,3.693413152492042717e-01,7.922289844227938804e-01,3.152174675549819227e+00,-3.935927934504751535e-02,-2.780899161988455853e-02
1.766353270654131080e+01,3.685603451556318522e-01,7.891738810330232168e-01,3.149035638215879729e+00,-3.872305858970945258e-02,-4.607558751872722902e-02
1.768353670734147087e+01,3.677920467798527770e-01,7.861305250407664147e-01,3.145890686798515912e+00,-3.809234362135319185e-02,-4.879871585929794475e-02
1.770354070814162739e+01,3.670363105258940828e-01,7.830988777843772564e-01,3.142739879994170593e+00,-3.746707933396650758e-02,5.014611989329705033e-02
1.772354470894178746e+01,3.662930279242642695e-01,7.800789006408712645e-01,3.139583276225843544e+00,-3.684721107576938159e-02,2.650616416347083282e-02
1.774354870974194753e+01,3.655620914262526222e-01,7.770705550717462717e-01,3.136420933660733823e+00,-3.623268456157549555e-02,5.437062604732117999e-03
1.776355271054210760e+01,3.648433947636341435e-01,7.740738025704057002e-01,3.133252910172774186e+00,-3.562344603258243980e-02,-7.448342420215542381e-02
1.778355671134226768e+01,3.641368328458365333e-01,7.710886046632351443e-01,3.130079263355796559e+00,-3.501944221387781608e-02,7.626089378471484492e-02
1.780356071214242775e+01,3.634423015890357322e-01,7.681149229374687470e-01,3.126900050540428300e+00,-3.442062024208131232e-02,-1.712548710596197704e-02
1.782356471294258782e+01,3.627596979161558655e-01,7.651527190411880897e-01,3.123715328794093971e+00,-3.382692766774314519e-02,-6.347572480977620168e-02
1.784356871374274789e+01,3.620889197568692430e-01,7.622019546833234127e-01,3.120525154921013566e+00,-3.323831245766234455e-02,-5.085717653110415071e-02
1.786357271454290796e+01,3.614298660475963043e-01,7.592625916336526171e-01,3.117329585462203401e+00,-3.265472299712535165e-02,-5.787115395501042647e-02
1.788357671534306803e+01,3.607824367315057845e-01,7.563345917228018189e-01,3.114128676695476550e+00,-3.207610809206626334e-02,7.325072410600036443e-02
1.790358071614322810e+01,3.601465327585145482e-01,7.534179168422451278e-01,3.110922484635441521e+00,-3.150241697114847250e-02,-2.194306818731133618e-02
1.792358471694338817e+01,3.595220560852876446e-01,7.505125289443047576e-01,3.107711065033503139e+00,-3.093359928776998058e-02,-2.846761514063270160e-02
1.794358871774354824e+01,3.589089096752382524e-01,7.476183900421511375e-01,3.104494473377862551e+00,-3.036960512199202156e-02,-1.387002130879043393e-01
1.796359271854370832e+01,3.583069974985279016e-01,7.447354622098024679e-01,3.101272764893516776e+00,-2.981038498239191314e-02,6.380127631471312066e-03
1.798359671934386839e+01,3.577162245320661960e-01,7.418637075821251647e-01,3.098045994542259152e+00,-2.925588980784246673e-02,-8.283068766210199829e-02
1.800360072014402846e+01,3.571364967595109241e-01,7.390030883548337481e-01,3.094814217022679337e+00,-2.870607096921587442e-02,-8.585390265653568276e-02
1.802360472094418853e+01,3.565677210932808872e-01,7.361535667959429041e-01,3.091577486778108952e+00,-2.816088023730742296e-02,1.817004660893035278e-03
1.804360872174434860e+01,3.560098052894852261e-01,7.333151052692155059e-01,3.088335858001133527e+00,-2.762026974741751961e-02,-7.144069560674098929e-02
1.806361272254450867e+01,3.554626583510647198e-01,7.304876661765032919e-01,3.085089384591408912e+00,-2.708419217499768994e-02,1.405755535029835218e-02
1.808361672334466874e+01,3.549261901968271404e-01,7.276712119933410605e-01,3.081838120193934660e+00,-2.655260059435507469e-02,2.889205380306971577e-02
1.810362072414482881e+01,3.544003116319380253e-01,7.248657052727183192e-01,3.078582118202266127e+00,-2.602544846747334439e-02,-1.161451944920171564e-01
1.812362472494498888e+01,3.538849343479207876e-01,7.220711086450796179e-01,3.075321431758513135e+00,-2.550268964551663520e-02,-3.295819138893151673e-02
1.814362872574514896e+01,3.533799709226563834e-01,7.192873848183238827e-01,3.072056113753339091e+00,-2.498427837026848120e-02,-1.043251768158264120e-01
1.816363272654530903e+01,3.528853348203838114e-01,7.165144965778054154e-01,3.068786216825964086e+00,-2.447016927550951793e-02,-2.821686841624737596e-02
1.818363672734546910e+01,3.524009403916995020e-01,7.137524067863326716e-01,3.065511793364161353e+00,-2.396031738833104274e-02,2.099958153698025520e-02
1.820364072814562917e+01,3.519267028735578173e-01,7.110010783841693716e-01,3.062232895504259478e+00,-2.345467813038817906e-02,-9.229604642564939732e-02
1.822364472894578924e+01,3.514625383892708288e-01,7.082604743890337229e-01,3.058949575131141518e+00,-2.295320731909150647e-02,6.650478321785396885e-02
1.824364872974594931e+01,3.510083639485084284e-01,7.055305578960988644e-01,3.055661883878245888e+00,-2.245586116873873883e-02,-3.868791811270688719e-02
1.826365273054610938e+01,3.505640974472981064e-01,7.028112920779927553e-01,3.052369873127565025e+00,-2.196259629158639481e-02,-8.184098629356854893e-02
1.828365673134626945e+01,3.501296576680251738e-01,7.001026401847978420e-01,3.049073594009645838e+00,-2.147336969886312619e-02,-2.843923729790581029e-02
1.830366073214642952e+01,3.497049642794328173e-01,6.974045655440518354e-01,3.045773097403590590e+00,-2.098813880172456514e-02,1.785059758452060136e-02
1.832366473294658960e+01,3.492899377467240662e-01,6.947170315701876042e-01,3.042468433947275841e+00,-2.050686137389817754e-02,-9.015352617529635848e-02
1.834366873374674967e+01,3.488844992602226913e-01,6.920400017803940429e-01,3.039159654040509473e+00,-2.002949552192342941e-02,-2.074279357933813545e-02
1.836367273454690974e+01,3.484885711353004623e-01,6.893734397532150782e-01,3.035846807798780578e+00,-1.955599985604478119e-02,-8.904662466968375767e-02
1.838367673534706981e+01,3.481020764831611047e-01,6.867173091539453544e-01,3.032529945095836066e+00,-1.908633335124332309e-02,4.029097522498173434e-02
1.840368073614722988e+01,3.477249391867885397e-01,6.840715737368265881e-01,3.029209115566602328e+00,-1.862045533791414909e-02,-1.172681069628196508e-02
1.842368473694738995e+01,3.473570839009462174e-01,6.814361973450477894e-01,3.025884368607185682e+00,-1.815832550271975765e-02,-4.029256821838961972e-02
1.844368873774755002e+01,3.469984360521775613e-01,6.788111439107453737e-01,3.022555753374871923e+00,-1.769990388939421400e-02,3.317441982965949054e-02
1.846369273854771009e+01,3.466489218388057458e-01,6.761963774550027173e-01,3.019223318788126331e+00,-1.724515089949751889e-02,-8.257571387938900109e-02
1.848369673934787016e+01,3.463084682309339746e-01,6.735918620878508234e-01,3.015887113526594554e+00,-1.679402729312196030e-02,-3.737836697340932157e-02
1.850370074014803023e+01,3.459770029704450356e-01,6.709975620082676562e-01,3.012547186031101276e+00,-1.634649418954955968e-02,7.502943416085569583e-02
1.852370474094819031e+01,3.456544545710016902e-01,6.684134415041786959e-01,3.009203584503651996e+00,-1.590251306786308327e-02,-2.305583209106650336e-02
1.854370874174835038e+01,3.453407523180465621e-01,6.658394649524563835e-01,3.005856356907429916e+00,-1.546204576750906390e-02,5.141600077536163937e-02
1.856371274254851045e+01,3.450358262688020261e-01,6.632755968189206763e-01,3.002505550966799941e+00,-1.502505448881513717e-02,-6.238256972741806558e-03
1.858371674334867052e+01,3.447396072522703192e-01,6.607218016583387143e-01,2.999151214167305568e+00,-1.459150179346146992e-02,-5.057274987769810881e-02
1.860372074414883059e+01,3.444520268692335963e-01,6.581780441144247096e-01,2.995793393755670220e+00,-1.416135060490686381e-02,-2.747241916061070668e-02
1.862372474494899066e+01,3.441730174845138990e-01,6.556442889203465407e-01,2.992432136740815984e+00,-1.373456420553706425e-02,-1.088786212721742745e-02
1.864372874574915073e+01,3.439025119873111991e-01,6.531205009175399256e-01,2.989067489922679677e+00,-1.331110613675973164e-02,-3.481179191890491909e-02
1.866373274654931080e+01,3.436404441943942123e-01,6.506066450350658226e-01,2.985699499834032711e+00,-1.289094036743801408e-02,-5.512602685544999714e-02
1.868373674734947087e+01,3.433867487413660435e-01,6.481026862896741569e-01,2.982328212760609443e+00,-1.247403124905988037e-02,-5.259361515391738906e-02
1.870374074814963095e+01,3.431413609285811628e-01,6.456085897944482399e-01,2.978953674762588211e+00,-1.206034345185688639e-02,-8.728374029004169754e-02
1.872374474894979102e+01,3.429042167211452941e-01,6.431243207588048794e-01,2.975575931674591335e+00,-1.164984196520371662e-02,-7.194678468261034472e-03
1.874374874974995109e+01,3.426752527489154709e-01,6.406498444884939358e-01,2.972195029105684672e+00,-1.124249209797920090e-02,7.361550147262835297e-03
1.876375275055011116e+01,3.424544063065000921e-01,6.381851263855989886e-01,2.968811012439378949e+00,-1.083825947889033303e-02,2.552673562354593195e-02
1.878375675135027123e+01,3.422416153532587546e-01,6.357301319485368918e-01,2.965423926833628432e+00,-1.043711005675723724e-02,-1.018164223433038890e-01
1.880376075215043130e+01,3.420368185133025318e-01,6.332848267720579960e-01,2.962033817220830922e+00,-1.003901010076227451e-02,2.915437597570863515e-02
1.882376475295059137e+01,3.418399550754935845e-01,6.308491765472459267e-01,2.958640728307829537e+00,-9.643926200662455983e-03,-1.159922983858774868e-02
1.884376875375075144e+01,3.416509649934454940e-01,6.284231470615175841e-01,2.955244704575910486e+00,-9.251825266965107986e-03,-8.178262286032736417e-02
1.886377275455091151e+01,3.414697888855232066e-01,6.260067041986235870e-01,2.951845790280803516e+00,-8.862674531068676087e-03,-5.070918908663376960e-03
1.888377675535107159e+01,3.412963680348428674e-01,6.235998139386478289e-01,2.948444029452684134e+00,-8.476441545368057495e-03,3.115329901278591357e-02
1.890378075615123166e+01,3.411306443892719309e-01,6.212024423580072563e-01,2.945039465896170050e+00,-8.093094183324656132e-03,1.692794237580061076e-02
1.892378475695139173e+01,3.409725605614292165e-01,6.188145556294527561e-01,2.941632143190324289e+00,-7.712600639503353062e-03,2.745376124211396790e-02
1.894378875775155180e+01,3.408220598253167699e-01,6.164361200221916137e-01,2.938222104689152125e+00,-7.334929428196301782e-03,3.883179232713102058e-02
1.896379275855171187e+01,3.406790858814175427e-01,6.140671019127461605e-01,2.934809393553679868e+00,-6.960049287145941843e-03,3.673781345585150349e-02
1.898379675935187194e+01,3.405435832096836979e-01,6.117074677770095725e-01,2.931394052693625962e+00,-6.587929321571706076e-03,-9.460431764025738557e-03
1.900380076015203201e+01,3.404154970355768861e-01,6.093571841860836447e-01,2.927976124778779443e+00,-6.218538990548583278e-03,-1.114300694152759869e-01
1.902380476095219208e+01,3.402947731509556872e-01,6.070162178115163787e-01,2.924555652267092576e+00,-5.851848033882528499e-03,-4.491342665503985504e-02
1.904380876175235215e+01,3.401813579140754440e-01,6.046845354253024274e-01,2.921132677404679967e+00,-5.487826472177576020e-03,1.124198044691883738e-02
1.906381276255251223e+01,3.400751982495883174e-01,6.023621038998820953e-01,2.917707242225818565e+00,-5.126444606874946963e-03,-2.967008567559759405e-02
1.908381676335267230e+01,3.399762416485432870e-01,6.000488902081425602e-01,2.914279388552948991e+00,-4.767673020262874761e-03,2.845143739518412457e-02
1.910382076415283237e+01,3.398844361683860393e-01,5.977448614234166513e-01,2.910849157996673764e+00,-4.411482575458480770e-03,3.442942267371265630e-02
1.912382476495299244e+01,3.397997304329593016e-01,5.954499847194840711e-01,2.907416591955758189e+00,-4.057844416362171858e-03,-2.690063849904287922e-03
1.914382876575315251e+01,3.397220736325022861e-01,5.931642273705701740e-01,2.903981731617129913e+00,-3.706729967583616281e-03,8.925262515082209303e-02
1.916383276655331258e+01,3.396514155236512456e-01,5.908875567513470761e-01,2.900544617955880256e+00,-3.358110934341740350e-03,-5.313475801191554215e-02
1.918383676735347265e+01,3.395877064294391956e-01,5.886199403369328786e-01,2.897105291735261545e+00,-3.011959302337052780e-03,4.254095732735423130e-02
1.920384076815363272e+01,3.395308972392958591e-01,5.863613457028920006e-01,2.893663793506691118e+00,-2.668247337598295132e-03,-2.729754751026150852e-02
1.922384476895379279e+01,3.394809394090478327e-01,5.841117405252351791e-01,2.890220163609746429e+00,-2.326947586302169357e-03,-4.235026329185801602e-02
1.924384876975395287e+01,3.394377849609185871e-01,5.818710925804192469e-01,2.886774442172169497e+00,-1.988032874568224084e-03,2.645273062168253253e-02
1.926385277055411294e+01,3.394013864835283001e-01,5.796393697453474658e-01,2.883326669109864238e+00,-1.651476308227983747e-03,-3.343216477582641732e-02
1.928385677135427301e+01,3.393716970991622617e-01,5.774165399978029578e-01,2.879876884132245518e+00,-1.317251259484036874e-03,4.064719782632172929e-02
1.930386077215443308e+01,3.393486702439429958e-01,5.752025714223683028e-01,2.876425126773468843e+00,-9.853312784983692119e-04,-6.030001563940952380e-02
1.932386477295459315e+01,3.393322601454491494e-01,5.729974322069235626e-01,2.872971436309983861e+00,-6.556902837564770881e-04,1.235064190384179035e-04
1.934386877375475322e+01,3.393224215895998541e-01,5.708010906407934293e-01,2.869515851806335061e+00,-3.283024690618474573e-04,-4.347479858423744514e-02
1.936387277455491329e+01,3.393191098396571292e-01,5.686135151152739153e-01,2.866058412129252275e+00,-3.142271060990742271e-06,-1.272704525187171726e-02
1.938387677535507336e+01,3.393222806362254929e-01,5.664346741236316873e-01,2.862599155947648910e+00,3.198156309150157472e-04,-1.925075145158522405e-02
1.940388077615523343e+01,3.393318901972523505e-01,5.642645362611047322e-01,2.859138121732621940e+00,6.405963150296067887e-04,-5.675787274013788242e-02
1.942388477695539351e+01,3.393478952180278285e-01,5.621030702249021349e-01,2.855675347757452354e+00,9.592246171412910360e-04,3.277320793223114509e-02
1.944388877775555358e+01,3.393702528711846078e-01,5.599502448142038569e-01,2.852210872097605598e+00,1.275725131024280090e-03,-6.193645192901604812e-02
1.946389277855571365e+01,3.393989208066982566e-01,5.578060289301609576e-01,2.848744732630730692e+00,1.590122208610322829e-03,-4.836435613918596554e-02
1.948389677935587372e+01,3.394338571518869530e-01,5.556703915758958168e-01,2.845276967036660221e+00,1.902439960250273954e-03,4.553999839336306255e-02
1.950390078015603379e+01,3.394750205114116515e-01,5.535433018565013574e-01,2.841807612797411675e+00,2.212702254995368989e-03,4.994971980538533834e-02
1.952390478095619386e+01,3.395223699672759166e-01,5.514247289790420448e-01,2.838336707197186115e+00,2.520932720898927393e-03,3.499319648793788179e-02
1.954390878175635393e+01,3.395758650788262001e-01,5.493146422525531092e-01,2.834864287322367726e+00,2.827154745336568631e-03,1.892918429411949086e-02
