K,r,r_noisy
2.423960880195598744e+00,6.129490524267702245e-01,6.139938301996418213e-01
2.425672371638141644e+00,6.132180865949125037e-01,6.081104763973018690e-01
2.427383863080684545e+00,6.134866785614014884e-01,6.333273399343579690e-01
2.429095354523227002e+00,6.137548292535414118e-01,6.189114211752764216e-01
2.430806845965769902e+00,6.140225395966274480e-01,6.076008226166313975e-01
2.432518337408312803e+00,6.142898105139451559e-01,6.030014168149141485e-01
2.434229828850855704e+00,6.145566429267740327e-01,6.038662940600024731e-01
2.435941320293398160e+00,6.148230377543892899e-01,6.248424736284430292e-01
2.437652811735941061e+00,6.150889959140641849e-01,6.232936002940667741e-01
2.439364303178483961e+00,6.153545183210717973e-01,6.155440188176503069e-01
2.441075794621026862e+00,6.156196058886879152e-01,6.343291213767852099e-01
2.442787286063569319e+00,6.158842595281929233e-01,6.217264348136883889e-01
2.444498777506112219e+00,6.161484801488738006e-01,6.222619459679012976e-01
2.446210268948655120e+00,6.164122686580266741e-01,6.324249129282741855e-01
2.447921760391198021e+00,6.166756259609595947e-01,6.481136649609747780e-01
2.449633251833740477e+00,6.169385529609939800e-01,6.127813557793874155e-01
2.451344743276283378e+00,6.172010505594678342e-01,6.204455194574958199e-01
2.453056234718826278e+00,6.174631196557375246e-01,5.858658981187122583e-01
2.454767726161368735e+00,6.177247611471801125e-01,6.267048889289577041e-01
2.456479217603911636e+00,6.179859759291971288e-01,6.238452963221551295e-01
2.458190709046454536e+00,6.182467648952151285e-01,6.149623658851924857e-01
2.459902200488997437e+00,6.185071289366887992e-01,6.221964693673196489e-01
2.461613691931539893e+00,6.187670689431048476e-01,6.239256285264916935e-01
2.463325183374082794e+00,6.190265858019824430e-01,6.203700534992983018e-01
2.465036674816625695e+00,6.192856803988768810e-01,6.201542554798290530e-01
2.466748166259168595e+00,6.195443536173821375e-01,6.048905416955059344e-01
2.468459657701711052e+00,6.198026063391329776e-01,6.316791487836392882e-01
2.470171149144253953e+00,6.200604394438082867e-01,6.182361727849853272e-01
2.471882640586796853e+00,6.203178538091327354e-01,6.062390029786192125e-01
2.473594132029339754e+00,6.205748503108804437e-01,6.268351353490292377e-01
2.475305623471882210e+00,6.208314298228766459e-01,6.113477700417736527e-01
2.477017114914425111e+00,6.210875932170007996e-01,6.161321135007327143e-01
2.478728606356968012e+00,6.213433413631900271e-01,6.177883848295723235e-01
2.480440097799510912e+00,6.215986751294402257e-01,6.462834614538746081e-01
2.482151589242053369e+00,6.218535953818100648e-01,6.362384761138203393e-01
2.483863080684596270e+00,6.221081029844237609e-01,6.226872378710980316e-01
2.485574572127139170e+00,6.223621987994726323e-01,6.183758322399142138e-01
2.487286063569682071e+00,6.226158836872190960e-01,6.276477821368090515e-01
2.488997555012224527e+00,6.228691585059988878e-01,6.205835249339353155e-01
2.490709046454767428e+00,6.231220241122245040e-01,6.265636626799300224e-01
2.492420537897310329e+00,6.233744813603867563e-01,6.119434961471885703e-01
2.494132029339853229e+00,6.236265311030585456e-01,6.168048527528944280e-01
2.495843520782395686e+00,6.238781741908984158e-01,6.306117105519771782e-01
2.497555012224938586e+00,6.241294114726516629e-01,6.221036058502360522e-01
2.499266503667481487e+00,6.243802437951542217e-01,6.244071345799124817e-01
2.500977995110024388e+00,6.246306720033358850e-01,6.262795290055193087e-01
2.502689486552566844e+00,6.248806969402224132e-01,6.197961271338732203e-01
2.504400977995109745e+00,6.251303194469393087e-01,6.117105517508403256e-01
2.506112469437652646e+00,6.253795403627140370e-01,6.267378877048387364e-01
2.507823960880195546e+00,6.256283605248791346e-01,6.316353249860550134e-01
2.509535452322738003e+00,6.258767807688754292e-01,6.309474633846541280e-01
2.511246943765280903e+00,6.261248019282550370e-01,6.294835582167165322e-01
2.512958435207823804e+00,6.263724248346838053e-01,6.260752936585690653e-01
2.514669926650366705e+00,6.266196503179455313e-01,6.359618414519213614e-01
2.516381418092909161e+00,6.268664792059431834e-01,6.252138638271655946e-01
2.518092909535452062e+00,6.271129123247036752e-01,6.410428041143833022e-01
2.519804400977994963e+00,6.273589504983798637e-01,6.049433824104579749e-01
2.521515892420537863e+00,6.276045945492538802e-01,6.387561089841112816e-01
2.523227383863080320e+00,6.278498452977401278e-01,6.310700032066222098e-01
2.524938875305623220e+00,6.280947035623890562e-01,6.360459861077130128e-01
2.526650366748166121e+00,6.283391701598890489e-01,6.206144910262461067e-01
2.528361858190709022e+00,6.285832459050699761e-01,6.442926108506151772e-01
2.530073349633251478e+00,6.288269316109073026e-01,6.177115639853850704e-01
2.531784841075794379e+00,6.290702280885234199e-01,6.345993869882619043e-01
2.533496332518337280e+00,6.293131361471925311e-01,6.227531737138150003e-01
2.535207823960879736e+00,6.295556565943422056e-01,6.453879393925588959e-01
2.536919315403422637e+00,6.297977902355581525e-01,6.225279393030482833e-01
2.538630806845965537e+00,6.300395378745857755e-01,6.205392185065907729e-01
2.540342298288508438e+00,6.302809003133345023e-01,6.183398716312797916e-01
2.542053789731050895e+00,6.305218783518803383e-01,6.425419390513690265e-01
2.543765281173593795e+00,6.307624727884698634e-01,6.351911960049747563e-01
2.545476772616136696e+00,6.310026844195220086e-01,6.390287342557660066e-01
2.547188264058679597e+00,6.312425140396329404e-01,6.320096852219115879e-01
2.548899755501222053e+00,6.314819624415777266e-01,6.479658887888594121e-01
2.550611246943764954e+00,6.317210304163146661e-01,6.244263591035434935e-01
2.552322738386307854e+00,6.319597187529879534e-01,6.238328042031455745e-01
2.554034229828850755e+00,6.321980282389312311e-01,6.426076152707005384e-01
2.555745721271393212e+00,6.324359596596706989e-01,6.323860722998010386e-01
2.557457212713936112e+00,6.326735137989283331e-01,6.272490369788790154e-01
2.559168704156479013e+00,6.329106914386251059e-01,6.401193643617238971e-01
2.560880195599021913e+00,6.331474933588842058e-01,6.240086273702682984e-01
2.562591687041564370e+00,6.333839203380349225e-01,6.395930217076553070e-01
2.564303178484107271e+00,6.336199731526149792e-01,6.304015296145457636e-01
2.566014669926650171e+00,6.338556525773744177e-01,6.412240271654564561e-01
2.567726161369193072e+00,6.340909593852785964e-01,6.385742504128528729e-01
2.569437652811735529e+00,6.343258943475119649e-01,6.578990736377333670e-01
2.571149144254278429e+00,6.345604582334811727e-01,6.389924932857049544e-01
2.572860635696821330e+00,6.347946518108176228e-01,6.398118316451645304e-01
2.574572127139364230e+00,6.350284758453821343e-01,6.305546586943330256e-01
2.576283618581906687e+00,6.352619311012669412e-01,6.412055769872215816e-01
2.577995110024449588e+00,6.354950183408001330e-01,6.421118613769297712e-01
2.579706601466992488e+00,6.357277383245485414e-01,6.409455059855259096e-01
2.581418092909535389e+00,6.359600918113208490e-01,6.509471130840536190e-01
2.583129584352077845e+00,6.361920795581710308e-01,6.303471338860558992e-01
2.584841075794620746e+00,6.364237023204020183e-01,6.441120696836707404e-01
2.586552567237163647e+00,6.366549608515686964e-01,6.397658023915071546e-01
2.588264058679706547e+00,6.368858559034816791e-01,6.546051011833746713e-01
2.589975550122249004e+00,6.371163882262100842e-01,6.323883074748822830e-01
2.591687041564791905e+00,6.373465585680855305e-01,6.497302715687512942e-01
2.593398533007334805e+00,6.375763676757051357e-01,6.391586029570002214e-01
2.595110024449877706e+00,6.378058162939349574e-01,6.239685564793632233e-01
2.596821515892420162e+00,6.380349051659127690e-01,6.524737625323773216e-01
2.598533007334963063e+00,6.382636350330532782e-01,6.347935890462892417e-01
2.600244498777505964e+00,6.384920066350494583e-01,6.398513002364525359e-01
2.601955990220048864e+00,6.387200207098769900e-01,6.349826545461767502e-01
2.603667481662591321e+00,6.389476779937974804e-01,6.382093164846891487e-01
2.605378973105134222e+00,6.391749792213616832e-01,6.325265372073127779e-01
2.607090464547677122e+00,6.394019251254133840e-01,6.301959379188527555e-01
2.608801955990220023e+00,6.396285164370920651e-01,6.338925682191633992e-01
2.610513447432762479e+00,6.398547538858371242e-01,6.446738093523337598e-01
2.612224938875305380e+00,6.400806381993905392e-01,6.148518782043413955e-01
2.613936430317848281e+00,6.403061701038008646e-01,6.220168418561750068e-01
2.615647921760390737e+00,6.405313503234260075e-01,6.405796331770228225e-01
2.617359413202933638e+00,6.407561795809375571e-01,6.378951478689297572e-01
2.619070904645476539e+00,6.409806585973236714e-01,6.353821364681616624e-01
2.620782396088019439e+00,6.412047880918920750e-01,6.454774105987636235e-01
2.622493887530561896e+00,6.414285687822740556e-01,6.362945512679414328e-01
2.624205378973104796e+00,6.416520013844279058e-01,6.397017283897231676e-01
2.625916870415647697e+00,6.418750866126424759e-01,6.434878837085749037e-01
2.627628361858190598e+00,6.420978251795396163e-01,6.342807322992761732e-01
2.629339853300733054e+00,6.423202177960789516e-01,6.385597682647254913e-01
2.631051344743275955e+00,6.425422651715604339e-01,6.489435114465085253e-01
2.632762836185818855e+00,6.427639680136282285e-01,6.360770322104282171e-01
2.634474327628361756e+00,6.429853270282736011e-01,6.340462392500741950e-01
2.636185819070904213e+00,6.432063429198386917e-01,6.251444741927892901e-01
2.637897310513447113e+00,6.434270163910205120e-01,6.381711472508678762e-01
2.639608801955990014e+00,6.436473481428734988e-01,6.253273494011658551e-01
2.641320293398532915e+00,6.438673388748129556e-01,6.398777945484291907e-01
2.643031784841075371e+00,6.440869892846191602e-01,6.475183498193667342e-01
2.644743276283618272e+00,6.443063000684406960e-01,6.639699197151309740e-01
2.646454767726161172e+00,6.445252719207971159e-01,6.494006075636191699e-01
2.648166259168704073e+00,6.447439055345836056e-01,6.590362867118999546e-01
2.649877750611246530e+00,6.449622016010727599e-01,6.471006585631403629e-01
2.651589242053789430e+00,6.451801608099201335e-01,6.513866254134704770e-01
2.653300733496332331e+00,6.453977838491657959e-01,6.330226784122965356e-01
2.655012224938875232e+00,6.456150714052389938e-01,6.449656112173123290e-01
2.656723716381417688e+00,6.458320241629604830e-01,6.136228719088032690e-01
2.658435207823960589e+00,6.460486428055474128e-01,6.365240766172862719e-01
2.660146699266503489e+00,6.462649280146154362e-01,6.443102102475134485e-01
2.661858190709046390e+00,6.464808804701831502e-01,6.569923845778169458e-01
2.663569682151588847e+00,6.466965008506743162e-01,6.368362983395333687e-01
2.665281173594131747e+00,6.469117898329229677e-01,6.333131502212769881e-01
2.666992665036674648e+00,6.471267480921755189e-01,6.481299008531502537e-01
2.668704156479217549e+00,6.473413763020943179e-01,6.509806568647787950e-01
2.670415647921760005e+00,6.475556751347618656e-01,6.577778082029801521e-01
2.672127139364302906e+00,6.477696452606833688e-01,6.561616301228243575e-01
2.673838630806845806e+00,6.479832873487910705e-01,6.368516957838078474e-01
2.675550122249388707e+00,6.481966020664465811e-01,6.429857421898682590e-01
2.677261613691931164e+00,6.484095900794455414e-01,6.510555352019514741e-01
2.678973105134474064e+00,6.486222520520201762e-01,6.565217486402432634e-01
2.680684596577016965e+00,6.488345886468428469e-01,6.547395842674857969e-01
2.682396088019559866e+00,6.490466005250298265e-01,6.503752321431682804e-01
2.684107579462102322e+00,6.492582883461441856e-01,6.283524104819173672e-01
2.685819070904645223e+00,6.494696527682001230e-01,6.639569394201458863e-01
2.687530562347188123e+00,6.496806944476651857e-01,6.321434244347776676e-01
2.689242053789731024e+00,6.498914140394649319e-01,6.494110923361628984e-01
2.690953545232273481e+00,6.501018121969850405e-01,6.607873274198267088e-01
2.692665036674816381e+00,6.503118895720761961e-01,6.648045973793768049e-01
2.694376528117359282e+00,6.505216468150561981e-01,6.411018450940164648e-01
2.696088019559901738e+00,6.507310845747138472e-01,6.567435340794520737e-01
2.697799511002444639e+00,6.509402034983133856e-01,6.428489684563725159e-01
2.699511002444987540e+00,6.511490042315957183e-01,6.526873343509497216e-01
2.701222493887530440e+00,6.513574874187838537e-01,6.539660407462118963e-01
2.702933985330072897e+00,6.515656537025849016e-01,6.472070254296379277e-01
2.704645476772615798e+00,6.517735037241947360e-01,6.563240461358932354e-01
2.706356968215158698e+00,6.519810381233006602e-01,6.397692144936890646e-01
2.708068459657701599e+00,6.521882575380841818e-01,6.509011901262132804e-01
2.709779951100244055e+00,6.523951626052260089e-01,6.453265643096417481e-01
2.711491442542786956e+00,6.526017539599082706e-01,6.588723072449826912e-01
2.713202933985329857e+00,6.528080322358179588e-01,6.566305801272993570e-01
2.714914425427872757e+00,6.530139980651508136e-01,6.572836457070259097e-01
2.716625916870415214e+00,6.532196520786144323e-01,6.475177535027640818e-01
2.718337408312958114e+00,6.534249949054315998e-01,6.417849146513867620e-01
2.720048899755501015e+00,6.536300271733437306e-01,6.560802046632585593e-01
2.721760391198043916e+00,6.538347495086143102e-01,6.572035048846713856e-01
2.723471882640586372e+00,6.540391625360323369e-01,6.616901171413680505e-01
2.725183374083129273e+00,6.542432668789155414e-01,6.522682062833170535e-01
2.726894865525672174e+00,6.544470631591134957e-01,6.604093251102675088e-01
2.728606356968215074e+00,6.546505519970118314e-01,6.628834399898346774e-01
2.730317848410757531e+00,6.548537340115343497e-01,6.459692990560842452e-01
2.732029339853300431e+00,6.550566098201476839e-01,6.467551383450567126e-01
2.733740831295843332e+00,6.552591800388639642e-01,6.545594939057484130e-01
2.735452322738386233e+00,6.554614452822439263e-01,6.525684088915900682e-01
2.737163814180928689e+00,6.556634061634006860e-01,6.421640013843131767e-01
2.738875305623471590e+00,6.558650632940035141e-01,6.554559049538465354e-01
2.740586797066014491e+00,6.560664172842799458e-01,6.407944973200495609e-01
2.742298288508557391e+00,6.562674687430202214e-01,6.451206438327367065e-01
2.744009779951099848e+00,6.564682182775801733e-01,6.783075403313976182e-01
2.745721271393642748e+00,6.566686664938846674e-01,6.686501526706648546e-01
2.747432762836185649e+00,6.568688139964306005e-01,6.540684654667295872e-01
2.749144254278728550e+00,6.570686613882908977e-01,6.547499585803215894e-01
2.750855745721271006e+00,6.572682092711171764e-01,6.555418590042760840e-01
2.752567237163813907e+00,6.574674582451431881e-01,6.691174052784161219e-01
2.754278728606356808e+00,6.576664089091891485e-01,6.593089641155651659e-01
2.755990220048899708e+00,6.578650618606628475e-01,6.661817361104284130e-01
2.757701711491442165e+00,6.580634176955653114e-01,6.636837511761169983e-01
2.759413202933985065e+00,6.582614770084923572e-01,6.467673178841212289e-01
2.761124694376527966e+00,6.584592403926393667e-01,6.579208853939567669e-01
2.762836185819070867e+00,6.586567084398031735e-01,6.630137815991201666e-01
2.764547677261613323e+00,6.588538817403861714e-01,6.428947620570708565e-01
2.766259168704156224e+00,6.590507608833994224e-01,6.647861947898406898e-01
2.767970660146699124e+00,6.592473464564662100e-01,6.604464507510371396e-01
2.769682151589241581e+00,6.594436390458244812e-01,6.702517693140160882e-01
2.771393643031784482e+00,6.596396392363311767e-01,6.618092498429133386e-01
2.773105134474327382e+00,6.598353476114646732e-01,6.599818051166679300e-01
2.774816625916870283e+00,6.600307647533287803e-01,6.494226995607685904e-01
2.776528117359412740e+00,6.602258912426552939e-01,6.517160704624123113e-01
2.778239608801955640e+00,6.604207276588073272e-01,6.593469722811801104e-01
2.779951100244498541e+00,6.606152745797831960e-01,6.643438885678264461e-01
2.781662591687041441e+00,6.608095325822191946e-01,6.811731334708110985e-01
2.783374083129583898e+00,6.610035022413925931e-01,6.774501923327117536e-01
2.785085574572126799e+00,6.611971841312255238e-01,6.530435532370709728e-01
