L,E,dm2,theta,P,P_noisy
3.915528507212608247e+02,4.089870339470028426e+00,1.206867563581469826e-03,5.505531724322468845e-01,9.121052626470659286e-01,9.167456644164186930e-01
1.168705921937019411e+03,3.992108319209671130e+00,4.652066737896280377e-03,4.795047857497508614e-01,7.132093500059383251e-02,6.843203150947342606e-02
1.929006463295432354e+02,1.790174899478867099e+00,2.604919168234342067e-03,1.719577678895453099e-01,9.853053389448299670e-01,9.813638303860822143e-01
1.128030168736862834e+03,1.934889249628001240e+00,1.259410533058808986e-03,5.207609092973753961e-01,1.026173226291142299e-01,1.125731579941208621e-01
4.784615408769682858e+02,1.904270864868508273e+00,2.834880371709330975e-03,2.543080870321234865e-01,8.258193776620511573e-01,8.245599288360416779e-01
3.493416605854848740e+02,2.268683281999292145e+00,2.944533169746485577e-03,5.364453651610383567e-01,7.400365179811619898e-01,7.423649867109266554e-01
6.854545156717385908e+02,3.798822906524657927e+00,4.038730775046073251e-03,4.047151963398215591e-01,5.436131269312453052e-01,5.472427361256235745e-01
6.801017377030779016e+02,4.415405036097721947e+00,3.097841688371772394e-03,3.428450133937922528e-01,7.681537314537600913e-01,7.751962432136051406e-01
1.257636384708233891e+03,1.038815285399990795e+00,3.691715621181575289e-03,2.389161940050219812e-01,8.824718478350465078e-01,8.756557066676221579e-01
1.003005639448122679e+03,1.841808259103859813e+00,1.575242593600461021e-03,5.253293659070208399e-01,-2.429817520418785237e-02,-2.675852135038386120e-02
6.521469202594664694e+02,3.525501234012120122e+00,3.431606239344373119e-03,1.959676612464765211e-01,8.928806409326559557e-01,8.906541744075796574e-01
7.713378152532832246e+02,2.911768102310731798e+00,2.881242322620148483e-03,5.123808058955960920e-01,2.653359901441630364e-01,2.637705867062669629e-01
4.820419205567815197e+02,4.034111474847069445e+00,4.186789378547309606e-03,7.470986723350563352e-01,5.573297873160594218e-01,5.452086117396859333e-01
1.279265910801276959e+03,3.163265040085184054e+00,4.893234061018339465e-03,4.356785453401047503e-01,7.081468064029919907e-01,7.076088259285079340e-01
5.631265637414878711e+02,4.525717038673056969e+00,3.331241955168301634e-03,5.074956460056612162e-01,7.026595470002514610e-01,6.881336806658739924e-01
1.162827312375640986e+03,3.931868382769174275e+00,2.426415273043349558e-03,4.959043500383659708e-01,2.471146957805437361e-01,2.485501627700347771e-01
8.872926228239872444e+02,2.521147514557745772e+00,1.720818473127825807e-03,4.744618735661243480e-01,3.813771699836190354e-01,3.840114085599709015e-01
1.199372886923896431e+03,2.484704934365513207e+00,1.217242431323141806e-03,4.344569600641177143e-01,4.713627192765940666e-01,4.742998309769544951e-01
5.254811928165543122e+02,1.421031454550910400e+00,1.246257125183720775e-03,6.967779503101532157e-01,5.509334936830780904e-01,5.448580853638508303e-01
6.000357119255013458e+02,4.150054500073702357e+00,2.196518288434048949e-03,4.130067399696869535e-01,8.023523611407834544e-01,8.070776002325628085e-01
5.431923557149059434e+02,4.786524026354017636e+00,3.697734343931892344e-03,5.219117050044992379e-01,7.007876922552727095e-01,6.964181559095244944e-01
1.092451381841663078e+03,4.546031801347581336e+00,3.671300125778792500e-03,2.974300468117575535e-01,5.991686037159665856e-01,5.929844679533996521e-01
1.243747318349563557e+03,3.054190784738159525e+00,1.652692502439185402e-03,6.040687667709185860e-01,1.620793343617078219e-01,1.571301894953073264e-01
1.089483198644378717e+03,4.437004387878707767e+00,1.467362571785145973e-03,5.045038724065692426e-01,5.152764203968765999e-01,5.109912290894053077e-01
6.417055270301913197e+02,6.989918282915678072e-01,3.709994166312076402e-03,5.817797743287517198e-01,1.206362203868964061e-01,1.214537675786187820e-01
1.094916072913671087e+03,1.931851518928365374e+00,1.235032951404916061e-03,3.853675020575596522e-01,4.342251735296287496e-01,4.383052270499034342e-01
9.762236427674555443e+02,7.706927879136211690e-01,4.496161682947053331e-03,6.659026725406467229e-01,1.710199306771663375e-01,1.604696504498099585e-01
7.229598851802263653e+02,2.842499149891478893e+00,3.446728153725483329e-03,2.187908212755002579e-01,8.054706835684306565e-01,8.027242983801180509e-01
3.201940115163282599e+02,8.424031358701600247e-01,2.802036031962873257e-03,3.973602770692943320e-01,4.443557058053123621e-01,4.488255640617740405e-01
3.854451201357663308e+02,2.907556342838244490e+00,3.947794326207090115e-03,1.020743551499819352e-01,9.823274856315427073e-01,9.833084603453629002e-01
9.445171062902106769e+02,1.081654985460992036e+00,1.880604624544720757e-03,7.072116979816877036e-01,-1.630782155461804606e-01,-1.605693490988456817e-01
3.384872883703991988e+02,4.496289662184238978e+00,3.506210704712753486e-03,3.544411836181846631e-01,9.365689158252036295e-01,9.290455609772861889e-01
7.724151815428818963e+02,4.234393043466393891e+00,4.859454190676314178e-03,5.320935814839152789e-01,1.538632936534986562e-01,1.586069807191841929e-01
1.065026449023513351e+03,2.237847445183545503e+00,1.493933753987260020e-03,1.464531131201562697e-01,9.029640827758455002e-01,8.951193619033546156e-01
8.846776928489933880e+02,3.468842432099760842e+00,2.805609604747482701e-03,5.684954182967257852e-01,1.449442933916832155e-01,1.458946507118289715e-01
8.317068606229591978e+02,3.475101060759813620e+00,2.641249326625364803e-03,6.562020984300531712e-01,1.606306649156022948e-01,1.674369518700422610e-01
4.092800360461345122e+02,3.123414841148273613e+00,4.720530482652403846e-03,6.212404065870352765e-01,4.995468486750663795e-01,5.089436006243012178e-01
2.439231623357992191e+02,4.482355286823398899e+00,4.960431852960503832e-03,1.037461575230078231e-01,9.946310224553709389e-01,9.971887052056025436e-01
1.406918196961217689e+02,3.448733558241921848e+00,3.341725622648661614e-03,2.243855245282325439e-01,9.937085229748324755e-01,9.981133689846238832e-01
1.556081122820594373e+02,2.437029894156029108e+00,2.009907722515785061e-03,6.127021734671573849e-01,9.716920694146100601e-01,9.686604112437512404e-01
3.781149526370465423e+02,2.172961723392086153e+00,3.596001860984436669e-03,5.075834787721742458e-01,5.923045488602063369e-01,5.898973281990267381e-01
7.692192149263258898e+02,1.402114712352397374e+00,1.307933557033799784e-03,6.831299203782449370e-01,6.491459310487264142e-03,1.233857616742512625e-02
6.084163133911836212e+02,6.553642326652998618e-01,2.152086585508485549e-03,1.805312731780657765e-01,9.378286290086697008e-01,9.378366609210320171e-01
3.449187170038393333e+02,1.684322592136614283e+00,2.513126857860030917e-03,4.061618611959181280e-01,7.804918353828660393e-01,7.798552662635610533e-01
4.632245664133591276e+02,3.206016828687725972e+00,4.628549308689310256e-03,4.607782416517832713e-01,5.897714606432488127e-01,5.827186701423134885e-01
6.535015489054314912e+02,3.830331635718369210e+00,2.788724859307712464e-03,6.267327267176755479e-01,4.995907863115153225e-01,5.003437412009890117e-01
1.058730675884987249e+03,5.086190664030068032e-01,3.880333231752552178e-03,4.072811302390840771e-01,5.755355071246009979e-01,5.787648241600141796e-01
8.871149786759550580e+02,4.780685648191122183e+00,4.485067717705947324e-03,4.499576902641642118e-01,2.980044952566271443e-01,2.940336478804249087e-01
1.490866370128379117e+02,4.613442360237778317e+00,2.419475807325099492e-03,5.853926027163363077e-01,9.857443886253420828e-01,9.832089895130984303e-01
6.778227952798392835e+02,3.370640367003055360e+00,2.676470321336296785e-03,5.685042373681477024e-01,4.669127115464596911e-01,4.748149945265641714e-01
3.231965690342894959e+02,4.863999182515057917e+00,1.902925405171482058e-03,5.669116313788660211e-01,9.364823841677695215e-01,9.373737149135138447e-01
1.125799441257127228e+03,7.413799510457355080e-01,1.850281624782371950e-03,5.436044952946148534e-01,6.814995074791355689e-01,6.800565392512105678e-01
1.161885080520819656e+03,1.621555625468591444e+00,3.412897506039051614e-03,3.576184701104797581e-01,9.571191860319073763e-01,9.514342720852106972e-01
7.655976533357689959e+02,9.454564855135743073e-01,4.747135797552075147e-03,2.509010905796280611e-01,7.195030436719214162e-01,7.164051485155161769e-01
9.836896509791164362e+02,3.803638122042600322e+00,3.030947625225145943e-03,1.858749142569585122e-01,8.456241453728984281e-01,8.443741641176908397e-01
9.241372030194927447e+02,4.531752713556141288e+00,1.281814708774922911e-03,4.797733576940230726e-01,5.966816652854003422e-01,6.035273045414689674e-01
1.080201841427748150e+03,4.802122704469404368e+00,2.447549338596278004e-03,4.334679320913795708e-01,4.832961796196400539e-01,4.802437061287287978e-01
4.345788931949436460e+02,3.292994922511177425e+00,3.100481582346578495e-03,1.297475267039046587e-01,9.788445211799823298e-01,9.878162000173126289e-01
3.751459769623111811e+02,2.346414615829584438e+00,4.783192098149653682e-03,4.766093210794846158e-01,5.085001418362600223e-01,5.038567027515057362e-01
9.955708667367475755e+02,1.040298933474684828e+00,4.812890125925221863e-03,1.153655203867128137e-01,9.793501003146359851e-01,9.775621662905057407e-01
1.250898311312610986e+03,1.370806365910477664e+00,2.547827524238216977e-03,2.711627144761004082e-01,9.658294343305464658e-01,9.700471525701011011e-01
3.757813874048274556e+02,2.156049098839027067e+00,1.891936818093867267e-03,5.887542222667564440e-01,8.117451316399316719e-01,8.105441569842563032e-01
7.813287802478674848e+02,1.527605514897128813e+00,4.824338008463631769e-03,5.544099685181764769e-01,9.456365953006932168e-01,9.414852850886902269e-01
7.530634150382344387e+02,4.888052794491323461e+00,3.665220393864620022e-03,2.593950032887594181e-01,8.186569046580016717e-01,8.179976876005933262e-01
5.482698680741298176e+02,1.446786878055847492e+00,1.300046801116280966e-03,7.415866059881409678e-01,4.844193479832694105e-01,4.866629104504140990e-01
1.000285344082487313e+03,6.745203690066230440e-01,2.553465007123828425e-03,2.729858022885359170e-01,6.673712566498992693e-01,6.587925855756540106e-01
2.581196172110059024e+02,1.203678535654461257e+00,2.955317595049478281e-03,1.132538944377938783e-01,9.718125096423364528e-01,9.705698279135931417e-01
5.461324885937106046e+02,6.386512106802146871e-01,2.745260664728011585e-03,7.287092593620476677e-01,8.278689909812635417e-01,8.273223078590052904e-01
6.172806743108880028e+02,6.292079195482767062e-01,1.145770308368492798e-03,2.290724721272809072e-01,7.324788694416701773e-01,7.304601306420418494e-01
1.243599735173618683e+03,1.070864451098406667e+00,1.740280301889214881e-03,7.400168294089509713e-01,4.891809059765069301e-01,4.928576863084018767e-01
9.211645484558663384e+02,4.022675329768574670e+00,2.373515412162418431e-03,7.079942368863100244e-01,1.624734643657950728e-01,1.596307035182157052e-01
9.531506543480210212e+02,3.607894193609599398e+00,1.350851504455793679e-03,7.364892852582715088e-01,3.188002907803580421e-01,3.169777165374263461e-01
1.299749372323706893e+03,8.382980696702330148e-01,2.772951329090989764e-03,2.886500401634997104e-01,7.655649691184858163e-01,7.657531820552984092e-01
3.721344460355509796e+02,2.811711943617610565e+00,2.453415870539321642e-03,2.111270888446563632e-01,9.643343269110740135e-01,9.679785723826512811e-01
8.242319588850294849e+02,2.998568191660657689e+00,1.078688770574009071e-03,3.050664996077830926e-01,8.139489241022014321e-01,8.128431110139628935e-01
2.291940349148623284e+02,4.254557816592679842e+00,4.212293649593573143e-03,6.561339700654608142e-01,9.128038090243035807e-01,9.203867953788124057e-01
2.949960089903427161e+02,2.970422446172517272e+00,2.076877203620650265e-03,1.432862695722427748e-01,9.921170155891728681e-01,9.875784240890542742e-01
9.353534091685896783e+02,4.835458299033854601e+00,4.402502869052501815e-03,5.549443414068790936e-01,4.107264997714754617e-02,4.750522173881797233e-02
1.091180113212422384e+03,4.739307474466643022e+00,1.544558081843963159e-03,1.447516078020824604e-01,9.453972578791632886e-01,9.411081501236099323e-01
8.629571075160823739e+02,3.508165432894414515e+00,2.453152093150630549e-03,2.981844022086740376e-01,7.189546609378131281e-01,7.181393285279337180e-01
7.957394734742881610e+02,3.807904002392325626e+00,4.468699943914361192e-03,2.771855721857487964e-01,6.745816981530816658e-01,6.764019290799193618e-01
1.048756871555022371e+03,3.926981322501843952e+00,2.143441193328210915e-03,3.796801711794414169e-01,5.588612381827489095e-01,5.691354374890473800e-01
1.247484905382068291e+03,4.936810649112491234e+00,2.405245211558350998e-03,7.162890742821397261e-01,1.978102880132836805e-01,2.022894187465491544e-01
1.210626607902620208e+03,3.108489855692301518e+00,2.504479788182290695e-03,3.325957139558313735e-01,4.809197902268231850e-01,4.788904759790384436e-01
1.070532408195180778e+03,1.249113969504355826e+00,1.168124294091765249e-03,6.175203494814188732e-01,-3.994034523554935157e-01,-3.929078567775349251e-01
6.185414853966199189e+02,2.359840334817539187e+00,1.129161276707187599e-03,7.314324889230987559e-01,6.294490709578052234e-01,6.283805464333367397e-01
1.019600809603549465e+03,3.132155377525281281e+00,4.379901302304207988e-03,1.882343244112129055e-01,8.169605234208212607e-01,8.130032941393230406e-01
3.805987747824809730e+02,1.831462957306705608e+00,4.997711125434247358e-03,5.709952518556039580e-01,1.539820282828777420e-01,1.562254517418111555e-01
1.184858413788187590e+03,1.488013900468399653e+00,2.091517124586753443e-03,7.039498417535561270e-01,-1.398650441271680478e-01,-1.393926898870015696e-01
4.356811649914741338e+02,3.778735685588820115e+00,4.761766914328018421e-03,2.381604887686779581e-01,8.992205024494568377e-01,9.039888342857730352e-01
1.276461653422721156e+03,4.680060195015633084e+00,2.769437818853611247e-03,1.458184894273223675e-01,9.185305878665053214e-01,9.157818960457687618e-01
4.620199059549295839e+02,3.288025657329073148e+00,4.107262535175593490e-03,7.580370527673182535e-01,4.720904256047548375e-01,4.739979430930594817e-01
4.168999321042597899e+02,2.235588772852870942e+00,2.138085793254286982e-03,7.404614305648560268e-01,6.961166062592105686e-01,6.992893529233844552e-01
5.035929304460449885e+02,4.879602322379674284e+00,3.210755055376634734e-03,5.535014880561687223e-01,7.651644735383634766e-01,7.665547013361169171e-01
6.821702741666570091e+02,3.685176110063373311e+00,2.520628265332315165e-03,4.844392959770675855e-01,6.106030748441633182e-01,6.104581571837065512e-01
3.402407721647194307e+02,4.897144295909471090e+00,1.442446544473679907e-03,6.466275919444466336e-01,9.266361023036562283e-01,9.231480104332012715e-01
4.164678304375221956e+02,4.733943817745342564e+00,2.594886584968198687e-03,3.041561045428287646e-01,9.453511593791921186e-01,9.498699183359690101e-01
1.161083882060896940e+03,2.578157073737636473e+00,3.818470276167120880e-03,2.201491851072097938e-01,8.158813225197614205e-01,8.165674450213236124e-01
1.217583778861691599e+03,3.146972728046589118e+00,2.068072605377677467e-03,6.813676427498829291e-01,-1.132387649245237826e-01,-1.107572450619794951e-01
2.864558591349266408e+02,2.292201883932700301e+00,3.454288334495710447e-03,2.951995601499012856e-01,9.089599031299032683e-01,9.072060119256003530e-01
6.296214717112234212e+02,2.818007238422384209e+00,4.048253410988283257e-03,2.748378027695820291e-01,7.185333015601373940e-01,7.185983600138481364e-01
6.038156902501768855e+02,3.281089310254167835e+00,2.331017442547101727e-03,7.660774224524368181e-01,5.355345661578961858e-01,5.303484261993726134e-01
1.093946939144058888e+03,1.834759202502852515e+00,3.988009869369917026e-03,1.401964000831444068e-01,9.906505611039703174e-01,9.910781875796492724e-01
8.924967390975715489e+02,2.421408976735991647e+00,1.051791034791356699e-03,3.133693105631512044e-01,7.596305079253145021e-01,7.634565595435860441e-01
5.896500107677195501e+02,4.231486760091298649e+00,4.301912998035295650e-03,4.206587600675395500e-01,6.469273037289198225e-01,6.473922701593189943e-01
1.046434951565131541e+03,3.774369345217327254e+00,1.098452066612665232e-03,3.456708185951278822e-01,7.369791837496679765e-01,7.412761478022591444e-01
8.261811866002337865e+02,1.202079728372170031e+00,1.277188469109433872e-03,2.699698090373901516e-01,6.531399797654635631e-01,6.547045321760769365e-01
