logC,Brier,Brier_noisy
-8.875775155031004893e-01,3.530275105713381878e-01,3.358038183869390125e-01
-8.863772754550911515e-01,3.527853436422201949e-01,3.594985157834009182e-01
-8.851770354070813696e-01,3.525412501079572269e-01,3.511451962087556167e-01
-8.839767953590715877e-01,3.522952369281395213e-01,3.693579113884211673e-01
-8.827765553110622498e-01,3.520473111222469642e-01,3.584483303188497616e-01
-8.815763152630524679e-01,3.517974797692596800e-01,3.406323061292427234e-01
-8.803760752150431301e-01,3.515457500072661778e-01,3.378238143168101337e-01
-8.791758351670333482e-01,3.512921290330677793e-01,3.628019135354690339e-01
-8.779755951190240104e-01,3.510366241017809918e-01,3.422879117188185605e-01
-8.767753550710142285e-01,3.507792425264357750e-01,3.576241546009991668e-01
-8.755751150230044466e-01,3.505199916775721958e-01,3.475122828407259390e-01
-8.743748749749951088e-01,3.502588789828338101e-01,3.712972263286885011e-01
-8.731746349269853269e-01,3.499959119265571572e-01,3.507978462447420287e-01
-8.719743948789759891e-01,3.497310980493608112e-01,3.648888300285498265e-01
-8.707741548309662072e-01,3.494644449477289916e-01,3.628059166584673978e-01
-8.695739147829564253e-01,3.491959602735947854e-01,3.445853978957545971e-01
-8.683736747349470875e-01,3.489256517339190955e-01,3.456651354401695242e-01
-8.671734346869373056e-01,3.486535270902675343e-01,3.635486476043526261e-01
-8.659731946389279678e-01,3.483795941583851530e-01,3.484503759332513995e-01
-8.647729545909181859e-01,3.481038608077674512e-01,3.394970686492593814e-01
-8.635727145429084040e-01,3.478263349612301658e-01,3.599629084877496998e-01
-8.623724744948990661e-01,3.475470245944753955e-01,3.733954896490629949e-01
-8.611722344468892842e-01,3.472659377356559496e-01,3.470309438597881657e-01
-8.599719943988799464e-01,3.469830824649370871e-01,3.611672070091471176e-01
-8.587717543508701645e-01,3.466984669140553144e-01,3.452999176775198298e-01
-8.575715143028603826e-01,3.464120992658760168e-01,3.602236146947691009e-01
-8.563712742548510448e-01,3.461239877539474818e-01,3.440092961221640766e-01
-8.551710342068412629e-01,3.458341406620530356e-01,3.594704367975363746e-01
-8.539707941588319251e-01,3.455425663237612355e-01,3.513212082590628782e-01
-8.527705541108221432e-01,3.452492731219733435e-01,3.437807174699485935e-01
-8.515703140628123613e-01,3.449542694884690786e-01,3.477129796212227175e-01
-8.503700740148030235e-01,3.446575639034495930e-01,3.396504089876020704e-01
-8.491698339667932416e-01,3.443591648950785622e-01,3.335332684363986333e-01
-8.479695939187839038e-01,3.440590810390218302e-01,3.339526923117571156e-01
-8.467693538707741219e-01,3.437573209579833367e-01,3.436712149849655562e-01
-8.455691138227643400e-01,3.434538933212409884e-01,3.333808014570481260e-01
-8.443688737747550022e-01,3.431488068441791994e-01,3.480834453732799538e-01
-8.431686337267452203e-01,3.428420702878194892e-01,3.487145781462509531e-01
-8.419683936787358824e-01,3.425336924583502474e-01,3.478211648469516915e-01
-8.407681536307261005e-01,3.422236822066529460e-01,3.378542347006565638e-01
-8.395679135827163186e-01,3.419120484278282412e-01,3.430955651432609499e-01
-8.383676735347069808e-01,3.415988000607189656e-01,3.419743839029840693e-01
-8.371674334866971989e-01,3.412839460874312891e-01,3.551574869772771703e-01
-8.359671934386878611e-01,3.409674955328557688e-01,3.335488851154320700e-01
-8.347669533906780792e-01,3.406494574641842354e-01,3.374628021204688078e-01
-8.335667133426687414e-01,3.403298409904274013e-01,3.386604910295475390e-01
-8.323664732946589595e-01,3.400086552619283609e-01,3.392534272682330987e-01
-8.311662332466491776e-01,3.396859094698770898e-01,3.328692005026648859e-01
-8.299659931986398398e-01,3.393616128458216141e-01,3.337557843429226345e-01
-8.287657531506300579e-01,3.390357746611774026e-01,3.498869482084930316e-01
-8.275655131026207201e-01,3.387084042267372030e-01,3.330157495605959861e-01
-8.263652730546109382e-01,3.383795108921768824e-01,3.482518115961070748e-01
-8.251650330066011563e-01,3.380491040455622098e-01,3.591079941042221169e-01
-8.239647929585918185e-01,3.377171931128526428e-01,3.512096830083245580e-01
-8.227645529105820366e-01,3.373837875574037803e-01,3.200043407508951776e-01
-8.215643128625726987e-01,3.370488968794704276e-01,3.454956084628302282e-01
-8.203640728145629168e-01,3.367125306157048859e-01,3.422083577778708974e-01
-8.191638327665531349e-01,3.363746983386580736e-01,3.425309517990645647e-01
-8.179635927185437971e-01,3.360354096562760406e-01,3.204749022090059296e-01
-8.167633526705340152e-01,3.356946742113969817e-01,3.439968645069444997e-01
-8.155631126225246774e-01,3.353525016812473059e-01,3.251612944705292718e-01
-8.143628725745148955e-01,3.350089017769352084e-01,3.486544722527171736e-01
-8.131626325265051136e-01,3.346638842429450755e-01,3.460781913220983275e-01
-8.119623924784957758e-01,3.343174588566291128e-01,3.605034683437844389e-01
-8.107621524304859939e-01,3.339696354276986967e-01,3.307772825524308846e-01
-8.095619123824766561e-01,3.336204237977156706e-01,3.190326531980464120e-01
-8.083616723344668742e-01,3.332698338395805315e-01,3.444126749309669999e-01
-8.071614322864570923e-01,3.329178754570224497e-01,3.423091454561436042e-01
-8.059611922384477545e-01,3.325645585840861784e-01,3.293784553635543122e-01
-8.047609521904379726e-01,3.322098931846189651e-01,3.464589025145842216e-01
-8.035607121424286348e-01,3.318538892517576278e-01,3.393810246694835553e-01
-8.023604720944188529e-01,3.314965568074129676e-01,3.192440439466522895e-01
-8.011602320464090710e-01,3.311379059017554027e-01,3.282488935641157402e-01
-7.999599919983997331e-01,3.307779466126988255e-01,3.269409501888030367e-01
-7.987597519503899512e-01,3.304166890453838490e-01,3.299420548570798917e-01
-7.975595119023806134e-01,3.300541433316612761e-01,3.325959117903519169e-01
-7.963592718543708315e-01,3.296903196295738470e-01,3.233504745118899182e-01
-7.951590318063610496e-01,3.293252281228387091e-01,3.279670383393877842e-01
-7.939587917583517118e-01,3.289588790203288315e-01,3.354723221189005455e-01
-7.927585517103419299e-01,3.285912825555529215e-01,3.284674098545081744e-01
-7.915583116623325921e-01,3.282224489861377825e-01,3.261301166147062558e-01
-7.903580716143228102e-01,3.278523885933066762e-01,3.254147531227974954e-01
-7.891578315663134724e-01,3.274811116813608480e-01,3.270862536146527666e-01
-7.879575915183036905e-01,3.271086285771573898e-01,3.085574166445674837e-01
-7.867573514702939086e-01,3.267349496295903766e-01,3.289453592680393057e-01
-7.855571114222845708e-01,3.263600852090688398e-01,3.166781280899500506e-01
-7.843568713742747889e-01,3.259840457069957953e-01,3.276501313416326222e-01
-7.831566313262654511e-01,3.256068415352475487e-01,3.114875680991399109e-01
-7.819563912782556692e-01,3.252284831256518349e-01,3.350557473255607599e-01
-7.807561512302458873e-01,3.248489809294667907e-01,3.278231492538481451e-01
-7.795559111822365495e-01,3.244683454168596493e-01,3.115589551539872937e-01
-7.783556711342267675e-01,3.240865870763844914e-01,3.270638165151475429e-01
-7.771554310862174297e-01,3.237037164144622170e-01,3.167112018156087450e-01
-7.759551910382076478e-01,3.233197439548578522e-01,3.419410647972809247e-01
-7.747549509901978659e-01,3.229346802381606318e-01,3.284537475825740627e-01
-7.735547109421885281e-01,3.225485358212618614e-01,3.151908319277884063e-01
-7.723544708941787462e-01,3.221613212768345558e-01,3.250262133855810198e-01
-7.711542308461694084e-01,3.217730471928129665e-01,3.220658538152396666e-01
-7.699539907981596265e-01,3.213837241718714988e-01,3.339899935498968353e-01
-7.687537507501498446e-01,3.209933628309055709e-01,3.251949659611932386e-01
-7.675535107021405068e-01,3.206019738005111419e-01,3.263779812953236381e-01
-7.663532706541307249e-01,3.202095677244649607e-01,3.096681164025256172e-01
-7.651530306061213871e-01,3.198161552592065915e-01,3.283919816739053754e-01
-7.639527905581116052e-01,3.194217470733187181e-01,3.410203491233909090e-01
-7.627525505101018233e-01,3.190263538470097249e-01,3.260602813912363840e-01
-7.615523104620924855e-01,3.186299862715958886e-01,3.189003578973375608e-01
-7.603520704140827036e-01,3.182326550489835149e-01,3.205399054839269679e-01
-7.591518303660733658e-01,3.178343708911536281e-01,3.089742169094888413e-01
-7.579515903180635839e-01,3.174351445196449961e-01,3.199686716352146409e-01
-7.567513502700538019e-01,3.170349866650392645e-01,3.067248667365553016e-01
-7.555511102220444641e-01,3.166339080664465344e-01,3.177516867494513120e-01
-7.543508701740346822e-01,3.162319194709903858e-01,3.130287949600344399e-01
-7.531506301260253444e-01,3.158290316332961201e-01,3.082003755372343390e-01
-7.519503900780155625e-01,3.154252553149768934e-01,3.219119467372332233e-01
-7.507501500300057806e-01,3.150206012841231806e-01,3.008071642157990055e-01
-7.495499099819964428e-01,3.146150803147915731e-01,3.148972459022501558e-01
-7.483496699339866609e-01,3.142087031864942426e-01,3.016437290626910461e-01
-7.471494298859773231e-01,3.138014806836912918e-01,3.327942567566093968e-01
-7.459491898379675412e-01,3.133934235952808844e-01,3.338367118823949986e-01
-7.447489497899582034e-01,3.129845427140939829e-01,3.221427928807822916e-01
-7.435487097419484215e-01,3.125748488363866429e-01,3.322422514458164278e-01
-7.423484696939386396e-01,3.121643527613360281e-01,3.187892000267223414e-01
-7.411482296459293018e-01,3.117530652905360355e-01,3.178685180206257677e-01
-7.399479895979195199e-01,3.113409972274936433e-01,3.077757780540794630e-01
-7.387477495499101821e-01,3.109281593771287544e-01,3.026590945377145569e-01
-7.375475095019004002e-01,3.105145625452716551e-01,3.124767834284388757e-01
-7.363472694538906183e-01,3.101002175381654125e-01,3.054270363440155789e-01
-7.351470294058812804e-01,3.096851351619663850e-01,3.059856152197744095e-01
-7.339467893578714985e-01,3.092693262222475648e-01,3.172381358981670729e-01
-7.327465493098621607e-01,3.088528015235035284e-01,3.082520914349958230e-01
-7.315463092618523788e-01,3.084355718686552228e-01,2.934993854330857910e-01
-7.303460692138425969e-01,3.080176480585575804e-01,3.065195089659605299e-01
-7.291458291658332591e-01,3.075990408915080243e-01,3.006273687527494243e-01
-7.279455891178234772e-01,3.071797611627554714e-01,3.048919447956340845e-01
-7.267453490698141394e-01,3.067598196640126118e-01,2.964371487773538316e-01
-7.255451090218043575e-01,3.063392271829677993e-01,3.189937376072902731e-01
-7.243448689737945756e-01,3.059179945027997172e-01,3.255978474402249079e-01
-7.231446289257852378e-01,3.054961324016934876e-01,2.950288744053151668e-01
-7.219443888777754559e-01,3.050736516523567810e-01,3.122068639369436349e-01
-7.207441488297661181e-01,3.046505630215402549e-01,3.112758353643960696e-01
-7.195439087817563362e-01,3.042268772695567725e-01,2.941258906911290993e-01
-7.183436687337465543e-01,3.038026051498046165e-01,3.054556201711904895e-01
-7.171434286857372165e-01,3.033777574082907602e-01,3.181289895893291697e-01
-7.159431886377274346e-01,3.029523447831562466e-01,3.120581098150632116e-01
-7.147429485897180967e-01,3.025263780042042328e-01,3.193497262286433824e-01
-7.135427085417083148e-01,3.020998677924283116e-01,2.910201044725005959e-01
-7.123424684936985329e-01,3.016728248595438311e-01,2.948237465202582785e-01
-7.111422284456891951e-01,3.012452599075206017e-01,3.047673421650460290e-01
-7.099419883976794132e-01,3.008171836281164913e-01,3.049606817336195652e-01
-7.087417483496700754e-01,3.003886067024155171e-01,3.012232212652344310e-01
-7.075415083016602935e-01,2.999595398003639946e-01,2.966713372861254916e-01
-7.063412682536505116e-01,2.995299935803128477e-01,2.959964929213975138e-01
-7.051410282056411738e-01,2.990999786885583100e-01,2.935850257984238820e-01
-7.039407881576313919e-01,2.986695057588864000e-01,3.037323972940155214e-01
-7.027405481096220541e-01,2.982385854121196722e-01,2.711854109194552498e-01
-7.015403080616122722e-01,2.978072282556641914e-01,3.143405934531087187e-01
-7.003400680136029344e-01,2.973754448830612795e-01,2.926249580231523040e-01
-6.991398279655931525e-01,2.969432458735381530e-01,2.831573163567677742e-01
-6.979395879175833706e-01,2.965106417915636117e-01,3.024647778781924812e-01
-6.967393478695740328e-01,2.960776431864043379e-01,2.825254258254414896e-01
-6.955391078215642509e-01,2.956442605916825839e-01,2.999965718675952631e-01
-6.943388677735549130e-01,2.952105045249385773e-01,2.916743942728870498e-01
-6.931386277255451311e-01,2.947763854871922051e-01,3.011548167418897082e-01
-6.919383876775353492e-01,2.943419139625094161e-01,3.026967753999343369e-01
-6.907381476295260114e-01,2.939071004175689561e-01,3.073051670797811163e-01
-6.895379075815162295e-01,2.934719553012323234e-01,2.889589710198417483e-01
-6.883376675335068917e-01,2.930364890441166104e-01,2.905557676848530280e-01
-6.871374274854971098e-01,2.926007120581674004e-01,2.928993471109416213e-01
-6.859371874374873279e-01,2.921646347362374940e-01,2.784302253117342807e-01
-6.847369473894779901e-01,2.917282674516645247e-01,2.980645365884323494e-01
-6.835367073414682082e-01,2.912916205578527373e-01,2.929787038485838213e-01
-6.823364672934588704e-01,2.908547043878576543e-01,2.778414792931129251e-01
-6.811362272454490885e-01,2.904175292539714071e-01,3.029091399597969025e-01
-6.799359871974393066e-01,2.899801054473124529e-01,3.040217717912655493e-01
-6.787357471494299688e-01,2.895424432374164025e-01,2.767496858801273829e-01
-6.775355071014201869e-01,2.891045528718294566e-01,2.951998537066872763e-01
-6.763352670534108491e-01,2.886664445757054498e-01,3.015431287426649787e-01
-6.751350270054010672e-01,2.882281285514037839e-01,2.969930458157021835e-01
-6.739347869573912853e-01,2.877896149780917456e-01,2.783396937121338510e-01
-6.727345469093819474e-01,2.873509140113477134e-01,2.737319930028709880e-01
-6.715343068613721655e-01,2.869120357827676937e-01,2.861053332129001037e-01
-6.703340668133628277e-01,2.864729903995750782e-01,2.818540300104059870e-01
-6.691338267653530458e-01,2.860337879442312881e-01,2.862908485282675275e-01
-6.679335867173432639e-01,2.855944384740515263e-01,2.848966537571477331e-01
-6.667333466693339261e-01,2.851549520208211397e-01,2.907550119972841518e-01
-6.655331066213241442e-01,2.847153385904147571e-01,2.794296552155036695e-01
-6.643328665733148064e-01,2.842756081624203124e-01,2.829722128008418935e-01
-6.631326265253050245e-01,2.838357706897624011e-01,3.138264063347589450e-01
-6.619323864772952426e-01,2.833958360983317437e-01,2.824015218679363781e-01
-6.607321464292859048e-01,2.829558142866150372e-01,2.906185491946010058e-01
-6.595319063812761229e-01,2.825157151253282484e-01,2.856913172950112378e-01
-6.583316663332667851e-01,2.820755484570536264e-01,2.845404293068597990e-01
-6.571314262852570032e-01,2.816353240958776594e-01,2.727939740429098925e-01
-6.559311862372472213e-01,2.811950518270339150e-01,2.867379303273737690e-01
-6.547309461892378835e-01,2.807547414065472702e-01,2.805058201723971689e-01
-6.535307061412281016e-01,2.803144025608809153e-01,2.887511232363039193e-01
-6.523304660932187637e-01,2.798740449865880775e-01,3.006431832644352875e-01
-6.511302260452089818e-01,2.794336783499634103e-01,2.815323344245021508e-01
-6.499299859971996440e-01,2.789933122867013227e-01,2.868563469101645391e-01
-6.487297459491898621e-01,2.785529564015529203e-01,2.685632095343276626e-01
-6.475295059011800802e-01,2.781126202679894410e-01,2.795234732352233076e-01
-6.463292658531707424e-01,2.776723134278669680e-01,2.934261394374132470e-01
-6.451290258051609605e-01,2.772320453910932514e-01,2.768692625595090551e-01
-6.439287857571516227e-01,2.767918256353000261e-01,2.706556672205135960e-01
-6.427285457091418408e-01,2.763516636055155518e-01,2.786477068217109720e-01
-6.415283056611320589e-01,2.759115687138422590e-01,2.742947226357013712e-01
-6.403280656131227211e-01,2.754715503391362841e-01,2.732939016736356530e-01
-6.391278255651129392e-01,2.750316178266895006e-01,2.715317519212997466e-01
-6.379275855171036014e-01,2.745917804879168811e-01,2.946834391792280683e-01
-6.367273454690938195e-01,2.741520476000436357e-01,2.656658657014069891e-01
-6.355271054210840376e-01,2.737124284057984025e-01,2.698060159722684426e-01
-6.343268653730746998e-01,2.732729321131077693e-01,2.677905284691516341e-01
-6.331266253250649179e-01,2.728335678947936271e-01,2.854546828956422422e-01
-6.319263852770555800e-01,2.723943448882754637e-01,2.698246035414083033e-01
-6.307261452290457981e-01,2.719552721952733232e-01,2.852165316927139926e-01
-6.295259051810360162e-01,2.715163588815160400e-01,2.733985589518452275e-01
