d,p_inf,p_inf_noisy
2.503415906263069601e+01,7.235222612241853923e-03,-6.011073425888096081e-03
2.508546141901314641e+01,7.259559373476776045e-03,-1.297638091986946449e-02
2.513686890901577797e+01,7.283973364432649866e-03,3.179620511234957508e-02
2.518838174808830033e+01,7.308464812872839111e-03,1.304048807361531809e-02
2.524000015212195436e+01,7.333033947161227140e-03,2.391701824476464081e-02
2.529172433745040038e+01,7.357680996263549211e-03,2.715810460375794183e-02
2.534355452085062410e+01,7.382406189748835779e-03,2.596159798651261064e-02
2.539549091954386384e+01,7.407209757789856575e-03,-1.619632567173805854e-02
2.544753375119649519e+01,7.432091931165341059e-03,3.759559024999502893e-03
2.549968323392096892e+01,7.457052941260311485e-03,4.152701244948995077e-03
2.555193958627669559e+01,7.482093020067748235e-03,1.393383948491270716e-02
2.560430302727099772e+01,7.507212400189366974e-03,4.561621649184776500e-02
2.565677377635999434e+01,7.532411314837395011e-03,2.262074979912128206e-03
2.570935205344953900e+01,7.557689997835126405e-03,3.229291478803869575e-02
2.576203807889613628e+01,7.583048683618476282e-03,2.661826999490100876e-02
2.581483207350786913e+01,7.608487607237202077e-03,-6.682017303100275946e-03
2.586773425854531894e+01,7.634007004355791715e-03,2.809809692734378458e-03
2.592074485572247866e+01,7.659607111254906897e-03,1.204318646347926451e-02
2.597386408720774398e+01,7.685288164832493329e-03,6.235577318804540019e-03
2.602709217562475885e+01,7.711050402604779919e-03,-1.819716895758618710e-02
2.608042934405339253e+01,7.736894062708055131e-03,1.653226129160582231e-02
2.613387581603068455e+01,7.762819383898778014e-03,1.430167808669635145e-03
2.618743181555175781e+01,7.788826605555798643e-03,-1.117609549426491419e-02
2.624109756707077068e+01,7.814915967681246300e-03,-1.660494607095295769e-02
2.629487329550185137e+01,7.841087710901084584e-03,-1.736248607025500310e-03
2.634875922622004651e+01,7.867342076467220835e-03,2.554038517559525934e-02
2.640275558506226261e+01,7.893679306258061246e-03,1.695596143845475370e-02
2.645686259832821108e+01,7.920099642779954152e-03,5.644617455057704403e-05
2.651108049278135681e+01,7.946603329168189234e-03,3.479072927579862640e-02
2.656540949564987031e+01,7.973190609188218758e-03,2.013724522240255971e-04
2.661984983462757981e+01,7.999861727236989850e-03,-8.414413218416273710e-03
2.667440173787493052e+01,8.026616928343721646e-03,1.298478373420199408e-02
2.672906543401992607e+01,8.053456458171570631e-03,1.429729959800610586e-02
2.678384115215909844e+01,8.080380563018518814e-03,6.193631704293801887e-04
2.683872912185847426e+01,8.107389489818372930e-03,-6.087714172748278502e-03
2.689372957315451984e+01,8.134483486142429776e-03,-1.071546627382843203e-03
2.694884273655511109e+01,8.161662800199920298e-03,2.601502409316124378e-02
2.700406884304051403e+01,8.188927680840007994e-03,4.028459522974047607e-02
2.705940812406433338e+01,8.216278377552233003e-03,2.997533537983896289e-03
2.711486081155448957e+01,8.243715140467955393e-03,-3.769596093246632695e-06
2.717042713791419573e+01,8.271238220361576410e-03,-3.581464639520470783e-04
2.722610733602292399e+01,8.298847868651648696e-03,3.450030606158559221e-02
2.728190163923738609e+01,8.326544337401875495e-03,5.587824186880460675e-03
2.733781028139251035e+01,8.354327879322442918e-03,1.561337772743819942e-02
2.739383349680242574e+01,8.382198747771019143e-03,-2.626572396854216784e-03
2.744997152026143183e+01,8.410157196754086684e-03,8.006546027256009751e-03
2.750622458704499707e+01,8.438203480928052613e-03,2.595333087407754660e-03
2.756259293291073575e+01,8.466337855599914697e-03,-1.256092003957561681e-02
2.761907679409940286e+01,8.494560576729370815e-03,2.100188493293934922e-02
2.767567640733587098e+01,8.522871900929041011e-03,1.661891518443507285e-02
2.773239200983014285e+01,8.551272085465910777e-03,2.073722053558722106e-02
2.778922383927832485e+01,8.579761388262663324e-03,1.875872562543970390e-02
2.784617213386364298e+01,8.608340067898567760e-03,1.166843570368071223e-02
2.790323713225741642e+01,8.637008383610811357e-03,3.006150393884532077e-02
2.796041907362008772e+01,8.665766595295387731e-03,5.456431557011127975e-02
2.801771819760219628e+01,8.694614963508318084e-03,-1.179306630019595972e-02
2.807513474434540512e+01,8.723553749467094498e-03,-7.168708703605440602e-03
2.813266895448349203e+01,8.752583215051012999e-03,3.013292950620825861e-02
2.819032106914337277e+01,8.781703622803282983e-03,4.092460081755618095e-02
2.824809132994608873e+01,8.810915235931360279e-03,1.185651072573335081e-02
2.830597997900784790e+01,8.840218318308390444e-03,-7.947209013943471595e-03
2.836398725894101958e+01,8.869613134474430005e-03,7.103528231550184854e-03
2.842211341285515758e+01,8.899099949637223617e-03,-2.587290369442540178e-02
2.848035868435801987e+01,8.928679029673647349e-03,2.135640497272874375e-02
2.853872331755658465e+01,8.958350641130596870e-03,8.972219124183247047e-03
2.859720755705808060e+01,8.988115051226208685e-03,6.868588017140134921e-03
2.865581164797100655e+01,9.017972527850748321e-03,-1.980701955781588933e-02
2.871453583590616532e+01,9.047923339568053613e-03,4.333772811069201703e-02
2.877338036697768331e+01,9.077967755616533907e-03,1.673884009457740629e-02
2.883234548780405149e+01,9.108106045909836190e-03,-3.501158681475366463e-03
2.889143144550914855e+01,9.138338481038510430e-03,4.107085850323243144e-03
2.895063848772327120e+01,9.168665332270897750e-03,-3.121871029361331096e-02
2.900996686258423196e+01,9.199086871554018607e-03,5.554111052363376252e-03
2.906941681873830063e+01,9.229603371514905064e-03,1.784969504816098784e-02
2.912898860534131273e+01,9.260215105461599983e-03,2.402543380196965617e-02
2.918868247205969979e+01,9.290922347384156232e-03,-7.429502997674301834e-03
2.924849866907152673e+01,9.321725371955857931e-03,-6.343514694514620911e-04
2.930843744706755771e+01,9.352624454534108622e-03,1.539504861307207720e-02
2.936849905725228638e+01,9.383619871161652526e-03,2.085227062755230093e-02
2.942868375134500170e+01,9.414711898567462711e-03,6.646386187687866598e-02
2.948899178158084311e+01,9.445900814168184390e-03,4.201143610693729158e-03
2.954942340071184503e+01,9.477186896068579003e-03,4.891207644708092314e-03
2.960997886200801332e+01,9.508570423063189558e-03,2.134928248995120875e-02
2.967065841925837333e+01,9.540051674637117785e-03,-2.591604237433060148e-03
2.973146232677204637e+01,9.571630930966801287e-03,-6.616591635992801618e-03
2.979239083937929777e+01,9.603308472921678884e-03,2.187152907578426841e-02
2.985344421243262403e+01,9.635084582064745717e-03,6.363830063716458332e-03
2.991462270180780791e+01,9.666959540653552452e-03,-1.048792609436317164e-04
2.997592656390499855e+01,9.698933631641648567e-03,6.579034359639792003e-03
3.003735605564978783e+01,9.731007138679470536e-03,1.595170054140968019e-02
3.009891143449427986e+01,9.763180346115007957e-03,-1.347613729935446397e-02
3.016059295841817445e+01,9.795453538995135823e-03,3.936210590325591591e-02
3.022240088592985074e+01,9.827827003066724743e-03,2.604657549481037213e-02
3.028433547606744014e+01,9.860301024777529122e-03,2.851605021918626748e-02
3.034639698839992761e+01,9.892875891277186362e-03,2.350276488076651765e-02
3.040858568302822462e+01,9.925551890417994017e-03,4.502781991020367997e-02
3.047090182058627406e+01,9.958329310756575126e-03,-3.110846034113162392e-03
3.053334566224213020e+01,9.991208441554100261e-03,1.822924255027448884e-03
3.059591746969905302e+01,1.002418957277773082e-02,5.592016792413146385e-03
3.065861750519661300e+01,1.005727299510172923e-02,1.779992188672474551e-02
3.072144603151178899e+01,1.009045899990790307e-02,8.387861611831987779e-03
3.078440331196006952e+01,1.012374787928715936e-02,1.244843454913356108e-02
3.084748961039654347e+01,1.015713992604028171e-02,3.151240796719448345e-02
3.091070519121702276e+01,1.019063543367859648e-02,-1.296614491735067695e-02
3.097405031935914721e+01,1.022423469642552707e-02,2.772578371831904004e-02
3.103752526030348946e+01,1.025793800921692700e-02,1.070501346829183346e-02
3.110113028007466340e+01,1.029174566770285626e-02,4.510694806109701027e-02
3.116486564524245750e+01,1.032565796824758131e-02,6.485849768853260700e-03
3.122873162292293259e+01,1.035967520793112939e-02,3.200030638550283024e-02
3.129272848077954805e+01,1.039379768455028774e-02,-1.903877512915455941e-02
3.135685648702428807e+01,1.042802569661915868e-02,6.559627188020016389e-03
3.142111591041878427e+01,1.046235954337049190e-02,4.024704780365745416e-02
3.148550702027542769e+01,1.049679952475612854e-02,3.073022573344043676e-02
3.155003008645852702e+01,1.053134594144866654e-02,-3.363628370416815727e-03
3.161468537938540635e+01,1.056599909484157163e-02,5.776362334597576371e-03
3.167947317002756691e+01,1.060075928705084269e-02,6.131016802708688131e-03
3.174439372991180619e+01,1.063562682091512279e-02,-1.391173107650890695e-02
3.180944733112135125e+01,1.067060199999747550e-02,1.932202234452594716e-02
3.187463424629702402e+01,1.070568512858571797e-02,1.775013985637774808e-02
3.193995474863835327e+01,1.074087651169342017e-02,2.312031664425511640e-02
3.200540911190473992e+01,1.077617645506079302e-02,1.297956625094053885e-02
3.207099761041660457e+01,1.081158526515602070e-02,-5.149610618836505255e-03
3.213672051905651728e+01,1.084710324917537161e-02,2.673627156181105843e-02
3.220257811327036990e+01,1.088273071504464173e-02,1.657268224408450785e-02
3.226857066906853078e+01,1.091846797141970971e-02,3.450795258142088512e-02
3.233469846302697448e+01,1.095431532768786909e-02,2.754255809370522584e-02
3.240096177228849683e+01,1.099027309396805041e-02,2.476006939386138361e-02
3.246736087456380915e+01,1.102634158111237550e-02,-9.602440399381378944e-03
3.253389604813274616e+01,1.106252110070615746e-02,-9.231941999954772216e-03
3.260056757184541709e+01,1.109881196506956602e-02,-1.423238311678538467e-02
3.266737572512337096e+01,1.113521448725829366e-02,2.694249417266343996e-03
3.273432078796079026e+01,1.117172898106388867e-02,1.248399899934293615e-02
3.280140304092562786e+01,1.120835576101508746e-02,-3.006559503578194736e-02
3.286862276516082204e+01,1.124509514237859165e-02,2.546656627543642665e-02
3.293598024238544042e+01,1.128194744115940118e-02,-2.559173696174588120e-02
3.300347575489588081e+01,1.131891297410259067e-02,-3.941806278214542505e-03
3.307110958556705782e+01,1.135599205869297634e-02,5.852028391625400082e-03
3.313888201785356102e+01,1.139318501315700338e-02,-4.357051840558571337e-03
3.320679333579089132e+01,1.143049215646241290e-02,-1.739436140028316133e-02
3.327484382399659069e+01,1.146791380832001828e-02,1.140473698865130184e-02
3.334303376767147853e+01,1.150545028918403823e-02,-2.818807274014060310e-02
3.341136345260084539e+01,1.154310192025298498e-02,2.668537994132804542e-02
3.347983316515562535e+01,1.158086902347021940e-02,9.509942975897366785e-03
3.354844319229361105e+01,1.161875192152483915e-02,7.913433153790849078e-03
3.361719382156066871e+01,1.165675093785278893e-02,6.197813080004701582e-03
3.368608534109191766e+01,1.169486639663686045e-02,4.498008824976082454e-02
3.375511803961295243e+01,1.173309862280824678e-02,1.158477305993465580e-02
3.382429220644106493e+01,1.177144794204643130e-02,2.397018952487410537e-02
3.389360813148643103e+01,1.180991468078096407e-02,-6.662226058157607461e-03
3.396306610525333269e+01,1.184849916619112875e-02,9.312168800202691443e-03
3.403266641884138721e+01,1.188720172620738591e-02,-2.475353193668166155e-03
3.410240936394676936e+01,1.192602268951170608e-02,4.281765983859502425e-03
3.417229523286341220e+01,1.196496238553834690e-02,2.567103064462413625e-02
3.424232431848425051e+01,1.200402114447463031e-02,1.780722546459652389e-02
3.431249691430245008e+01,1.204319929726171967e-02,5.966682443552724993e-03
3.438281331441260136e+01,1.208249717559517489e-02,4.652295492061302162e-03
3.445327381351202689e+01,1.212191511192528548e-02,-1.395762309864512565e-02
3.452387870690193239e+01,1.216145343945829183e-02,-1.358764215071993353e-02
3.459462829048869281e+01,1.220111249215705129e-02,3.629925237674133665e-02
3.466552286078510292e+01,1.224089260474103824e-02,2.943113079615707062e-03
3.473656271491156389e+01,1.228079411268778731e-02,1.101730791278987195e-03
3.480774815059739780e+01,1.232081735223278240e-02,2.057772180725010724e-02
3.487907946618203425e+01,1.236096266037067792e-02,-1.416568337666247734e-02
3.495055696061630357e+01,1.240123037485574287e-02,3.606094361791793018e-02
3.502218093346368022e+01,1.244162083420241594e-02,1.257165640018498114e-02
3.509395168490151207e+01,1.248213437768552758e-02,5.579424669624789140e-02
3.516586951572231357e+01,1.252277134534185432e-02,8.164248286843395208e-04
3.523793472733500209e+01,1.256353207796978566e-02,3.312561756306956623e-03
3.531014762176619115e+01,1.260441691713043433e-02,2.421055787460631159e-02
3.538250850166140538e+01,1.264542620514785831e-02,1.078715792388503826e-02
3.545501767028640927e+01,1.268656028510994904e-02,1.150988266822594586e-02
3.552767543152841512e+01,1.272781950086876446e-02,-9.950560765055911638e-03
3.560048208989741880e+01,1.276920419704119514e-02,-1.322558421936663453e-02
3.567343795052743616e+01,1.281071471900929737e-02,3.776813354894395514e-04
3.574654331917778904e+01,1.285235141292129235e-02,3.570121558089488917e-02
3.581979850223439854e+01,1.289411462569145517e-02,-1.518470404695064849e-02
3.589320380671104260e+01,1.293600470500111399e-02,2.556081882551986678e-02
3.596675954025068478e+01,1.297802199929909417e-02,1.610444532828708697e-02
3.604046601112671766e+01,1.302016685780182925e-02,1.727139853912435657e-02
3.611432352824427738e+01,1.306243963049436019e-02,2.326662014377958027e-02
3.618833240114157945e+01,1.310484066813044635e-02,-3.859931323079289489e-02
3.626249293999112666e+01,1.314737032223345370e-02,2.335918128008502431e-02
3.633680545560106623e+01,1.319002894509602175e-02,5.925098992663833247e-03
3.641127025941649720e+01,1.323281688978150683e-02,3.604033850875569545e-02
3.648588766352074231e+01,1.327573451012376005e-02,3.156039873415425467e-02
3.656065798063669092e+01,1.331878216072757137e-02,2.721592792199306610e-02
3.663558152412808511e+01,1.336196019696966886e-02,2.313408360748268888e-02
3.671065860800084835e+01,1.340526897499816350e-02,5.342837924989936663e-03
3.678588954690437873e+01,1.344870885173410358e-02,3.181059140338782926e-02
3.686127465613290610e+01,1.349228018487091951e-02,1.496294498956372496e-02
3.693681425162677812e+01,1.353598333287520106e-02,-3.715258119133139914e-03
3.701250864997379608e+01,1.357981865498714136e-02,-8.326250054316992194e-03
3.708835816841054367e+01,1.362378651122064799e-02,2.202711903413617084e-02
3.716436312482371562e+01,1.366788726236412010e-02,1.355561590529677160e-03
3.724052383775146069e+01,1.371212126998033742e-02,-9.086379533136484943e-03
3.731684062638469612e+01,1.375648889640690431e-02,8.284502037921701381e-03
3.739331381056844350e+01,1.380099050475680489e-02,-9.979891493494316007e-04
3.746994371080320718e+01,1.384562645891840305e-02,2.883800227385341364e-02
3.754673064824627460e+01,1.389039712355621958e-02,-2.349698030358641360e-02
3.762367494471308049e+01,1.393530286411048813e-02,1.012968205114792020e-02
3.770077692267855696e+01,1.398034404679826537e-02,2.940999549597626134e-02
3.777803690527847635e+01,1.402552103861309796e-02,3.741184463095595381e-02
3.785545521631082266e+01,1.407083420732535561e-02,-2.190921323867937864e-02
3.793303218023712731e+01,1.411628392148300826e-02,-1.534015861289854399e-02
3.801076812218384049e+01,1.416187055041107090e-02,3.006203354196485336e-03
3.808866336794369545e+01,1.420759446421260286e-02,1.734507981463255175e-02
3.816671824397707269e+01,1.425345603376826364e-02,-8.339457222461585384e-03
3.824493307741335713e+01,1.429945563073686809e-02,1.548145160499384172e-02
3.832330819605232364e+01,1.434559362755583045e-02,5.345718186038281305e-02
3.840184392836550131e+01,1.439187039744072028e-02,2.872644128411108722e-03
3.848054060349756611e+01,1.443828631438581755e-02,4.363983491136243231e-02
3.855939855126769089e+01,1.448484175316444578e-02,8.915027438550564634e-03
3.863841810217096651e+01,1.453153708932874988e-02,1.514195021680335776e-02
3.871759958737973051e+01,1.457837269921002932e-02,1.417128480221656675e-02
