I,a,z,radial_observation_coordinate,B_z
7.686671574458247846e+01,1.258565509179056519e-01,-3.999066607848682925e-02,4.782928855064616860e-03,3.323223843953494478e-04
8.111420726345991739e+01,1.427778330246161631e-01,1.587932896546377995e-02,1.322973734289799828e-02,3.524845363808997334e-04
9.686177097507547273e+01,1.385860114401641086e-01,9.780551127670139566e-02,1.013444779600039015e-02,2.390785152946535354e-04
1.322025034259420551e+01,6.722779762194010245e-02,1.819308065378421324e-01,1.910680497046797141e-02,5.020351070020947121e-06
8.315304924673120013e+01,9.219434908630443071e-02,-5.389759123535356466e-02,2.485162307662197589e-02,3.596157015699413882e-04
4.031183095352611190e+01,8.275501180362498932e-02,-1.108872653634100508e-01,1.965837741587570658e-02,6.331185531322762342e-05
6.999307423854567389e+01,6.256927469100591332e-02,-1.923095896040556974e-01,1.670219079307492388e-02,2.045566209366989814e-05
9.105042664505531036e+01,1.498875663626307864e-01,1.261645771395181193e-02,2.424912770220458147e-03,3.776532790753798683e-04
3.264562942119986388e+01,8.158842332231469596e-02,-1.714112728740065372e-01,1.922428530429428489e-02,1.949315298177726834e-05
9.940853976234123479e+01,7.176570647539139147e-02,2.431911762783301074e-03,1.022487061079151507e-02,8.818088582621838546e-04
1.340638222715862504e+01,1.187522535718633920e-01,4.849449320377057643e-02,2.800854814179158658e-02,5.680007419296954923e-05
2.032440271564447087e+01,7.609292184507318590e-02,-9.902933045287638791e-02,8.986289781038046473e-03,3.764673263178963821e-05
5.326099670071685210e+01,8.109414590093680375e-02,-7.655389810118712335e-02,4.428003547547828926e-03,1.584298529786759698e-04
7.470557348888505089e+01,6.636897686430040522e-02,1.249386551861969841e-01,1.205389904979465091e-02,7.190579879001538497e-05
9.338445390711567029e+01,1.152253814582596819e-01,-1.131905532106931671e-02,1.314926546632314182e-02,5.064795189822756663e-04
8.625443027950700525e+01,1.233750753521719451e-01,3.707526096587101389e-02,2.685999604250687012e-02,3.931274184519042091e-04
9.734620074318682725e+01,1.203254862199814451e-01,-1.414675998573666771e-01,1.963870642535429575e-02,1.360696706856491902e-04
4.972227754822183954e+01,8.581985630645867780e-02,1.046166899991366334e-01,1.254136308462121090e-02,9.169235442041141076e-05
4.656838528111195075e+01,1.176877429501367589e-01,9.247313505276887058e-02,6.086017243947710112e-03,1.207332960973959350e-04
6.305050830650105809e+01,1.405509292119422604e-01,-1.475611268203344262e-01,3.099282392818447120e-03,9.245198547758928917e-05
7.227540793102650696e+01,8.243220354662558758e-02,1.933473718035120525e-01,1.249778311312891785e-02,3.296007244348846680e-05
9.125930396570328185e+01,7.964321413016034468e-02,-1.753165655704235215e-01,1.305128241016072048e-02,5.041865975164378991e-05
6.328210831916718604e+01,1.336144511666411683e-01,1.016455564856094118e-01,2.463095312387484151e-02,1.479416060384686345e-04
9.153711546238770325e+01,8.975640000783069450e-02,-1.184209899910708685e-01,2.207687793513521055e-02,1.362125102329824952e-04
4.741105292624907719e+01,1.416154290504079982e-01,1.841510107595648871e-01,2.775377933963281418e-02,4.656726143937594295e-05
7.942225915430789485e+01,1.308539090514635739e-01,5.307245557375984274e-03,2.286354284834519329e-02,3.892242049899787395e-04
9.982607110597102462e+01,7.051258155722907317e-02,2.797627313364454971e-02,2.780303605429427713e-02,7.311454360008618186e-04
1.708927342553647932e+01,6.367176057189009863e-02,8.394486532539154056e-02,2.439936397784048944e-02,3.401763332086432846e-05
7.365196332494247144e+01,1.314920384966318245e-01,1.942114752432180236e-01,2.769017223765395802e-02,6.046520046473745233e-05
9.128438729943086116e+01,1.004768141577558060e-01,-1.445553997302933547e-01,8.586042627969883018e-03,1.057127136767224896e-04
9.050418139121266847e+01,6.703895517492358680e-02,1.402237936624205761e-01,6.314363598660326961e-03,6.785045733565402994e-05
8.854827314557707041e+01,1.393953881501799330e-01,1.707872402559468539e-01,2.202476794567062839e-03,1.009059447492957189e-04
3.508724410134648508e+01,6.180926348262062026e-02,-1.714773572145638081e-01,2.272252791174575459e-02,1.336688329818063492e-05
4.656708143475533745e+01,1.241760743405423278e-01,9.164070365443467009e-03,2.034782360456063172e-02,2.383595484379138433e-04
5.572870265578812621e+01,1.071268193524152201e-01,3.808375407567679560e-02,1.642125501619592573e-02,2.752506026275218271e-04
9.727055313237644896e+01,1.060593286756112141e-01,7.078117770230578365e-02,1.804690185258474994e-02,3.287950664132758649e-04
3.390063136301624525e+01,1.352399403892509400e-01,-1.179433078843616506e-01,9.120424908074195938e-03,6.727145279727710363e-05
6.944464907573805590e+01,1.193286205278800416e-01,-8.098798969006902604e-02,2.054501550058873000e-02,2.052410686962254343e-04
7.838012273103922212e+01,1.158960022971080861e-01,4.688602203384437811e-02,6.730434800438036581e-03,3.386934807094315074e-04
2.320194087186100163e+01,1.380823815564228285e-01,-9.993379571907615166e-02,1.411292807538470223e-02,5.591862886836579069e-05
8.833094168690068670e+01,1.427170803325996939e-01,1.884994053149224857e-01,1.606092408826972906e-02,8.490271811593140593e-05
5.547061205464220990e+01,1.171861243433341276e-01,1.900760040356425928e-01,4.906110822128617772e-03,4.295260854029514551e-05
9.606662888398905409e+01,1.416913299556666062e-01,8.050304630250204596e-02,2.971845380203297360e-02,2.781937544625985538e-04
9.007220415667558200e+01,1.033133051931793694e-01,-6.518894228762261989e-02,1.154253972012458246e-02,3.303753495649278333e-04
9.526950746783879254e+01,6.900662732878000416e-02,1.700881946967393310e-01,2.545651483775110413e-02,4.398652799177857591e-05
2.645361505566626903e+01,6.151981963784715346e-02,8.100701415199154654e-02,8.574345450794895046e-03,5.908592631398509892e-05
8.511841602753074199e+01,6.332811605133725763e-02,1.181897348208729714e-01,2.560054736818388396e-03,8.894629554183442551e-05
8.765374133045483518e+01,1.464486342308226330e-01,-3.434452603231146622e-02,1.259506330820354437e-02,3.483431848505255473e-04
9.525504820123376248e+01,7.264625115600947813e-02,1.002095813884231745e-01,1.067899190902774770e-02,1.645389064029240058e-04
6.845923371959605674e+01,6.476076271781294746e-02,-1.970572511507239499e-01,2.332665325607253398e-02,1.956193047645620757e-05
4.316788565418094947e+01,1.474101527240790077e-01,-1.177122757709066492e-01,1.612724662368211076e-02,8.733771082423449612e-05
6.282028779820259956e+01,9.643200117231115476e-02,-6.994039025737218418e-02,2.149948128967351171e-02,2.130768129092994222e-04
2.420938861524166796e+01,1.460222987550529039e-01,1.643017174485923160e-01,2.727436204011984486e-02,2.990522448137845492e-05
9.965675580217764207e+01,1.164206097149123320e-01,-8.615892489599832893e-02,7.753161568438330861e-03,2.788781123932598826e-04
7.499979903942947601e+01,8.700877813301509389e-02,3.082865588454555481e-02,1.435622068727846444e-02,4.570683664412374700e-04
4.056010386298626713e+01,1.045316657917051556e-01,7.926533896859787320e-02,1.248473381536914506e-02,1.226415637080140175e-04
9.269872446109307873e+01,9.321959809653938833e-02,1.700339814755694179e-01,1.595890239953347972e-02,6.844804642163227772e-05
7.411517872957502107e+01,1.451166611712066956e-01,-9.274881362157737230e-02,9.629971864789192704e-03,1.917647067740390092e-04
3.998120895639359418e+01,9.499174838956102318e-02,-1.905047089354532097e-01,2.159110384728058982e-02,2.296213929109253013e-05
9.364460549124792976e+01,1.095771825305513619e-01,-1.152348895383670802e-01,2.901923213347254102e-02,1.685299695143561115e-04
3.919076861056348804e+01,6.486194798622754720e-02,-3.800529900326839183e-02,2.848003135794244939e-02,2.318984658564155854e-04
3.879649211052576874e+01,6.080979425220246759e-02,-1.334313572805107817e-01,2.914702895401608679e-02,2.605220819956306937e-05
1.267522263002905092e+01,1.029473353096365534e-01,4.643798871441329190e-02,5.982663674124452484e-03,5.861324001949291075e-05
7.308172835799672384e+01,8.384273725152995016e-02,-3.467285134217003989e-02,9.138271017927735579e-03,4.330032218067865349e-04
1.972014192551651846e+01,9.482407280482327283e-02,-1.820975901983782341e-01,9.929779647408302004e-03,1.280868888117871090e-05
1.438050219748836156e+01,9.381183783516025554e-02,1.850836417872557260e-01,2.872718085496116236e-02,8.527084792569572012e-06
6.904609806542021033e+01,1.239547167718133003e-01,1.627197000806256677e-01,2.812502033728174131e-02,7.551118024406198797e-05
9.715196862015970680e+01,7.410335886944792450e-02,-1.477430763920207224e-01,1.679024637685894508e-02,7.257531189613080508e-05
1.577586614385202424e+01,1.464417041720584844e-01,1.449745384259637677e-03,2.307554159812578651e-02,6.896570438325631358e-05
7.838620904279660806e+01,6.654729507360458707e-02,9.673691312173807177e-02,1.696963406463123866e-02,1.297838023980040390e-04
3.057944428419776628e+01,8.088556083849927913e-02,1.881030419929839437e-01,2.001042490619200226e-02,1.431120699557809019e-05
8.751097439252035315e+01,7.269643508629741735e-02,-7.883875620774932758e-02,1.272766324460821753e-03,2.356266401773500518e-04
1.109298571483836326e+01,9.968305649376546507e-02,-7.189642932754991556e-02,2.540688312274580474e-02,3.639028982157264740e-05
2.747343259913626312e+01,6.882330796408546447e-02,-3.085742822402100238e-02,2.599431195902050448e-02,1.916253249810485914e-04
9.776307439420176593e+01,7.187786635843133876e-02,1.708835002205174869e-01,2.465803514030081092e-02,4.774350705606164168e-05
6.178514273503206766e+01,9.547341983156579226e-02,-9.654919389102456506e-03,2.423462363209978251e-02,4.196115709062827161e-04
2.185472066940868885e+01,6.042712284639150527e-02,8.631572555203677333e-02,2.186609671773512981e-02,3.967057768042430723e-05
1.042474214440039404e+01,1.410320033749644097e-01,8.312447303268905019e-02,1.910273661862984043e-02,2.960262336524783683e-05
4.681289929801909011e+01,7.109854621842238986e-02,1.282910429602056868e-01,2.339910663784566802e-02,4.464253971981676220e-05
4.909837972995902078e+01,8.724025052266304314e-02,1.550835577764018286e-02,5.623273570706789799e-03,3.383187287553918567e-04
5.795230568028236462e+01,1.418471398075457357e-01,-1.998775607748541627e-01,2.841538898847649139e-02,4.860541440742080000e-05
7.127181211330098165e+01,9.573396937831520070e-02,-1.867065455584393519e-01,2.265731720374836167e-02,4.330666727182360602e-05
2.385776243511815409e+01,1.013400953148175937e-01,2.201596863375274854e-02,1.292717792150851509e-02,1.392839667416656167e-04
3.865264418536079916e+01,1.300785654936594538e-01,1.877424320023958482e-01,5.088524068831842655e-03,3.445949190706646808e-05
1.476871493673712266e+01,1.065831025004325416e-01,1.743435827352877721e-01,2.899134183168281670e-02,1.186954262363652213e-05
9.968534788845920502e+01,8.283950296206224473e-02,1.593886236980008586e-01,1.636273985042324686e-02,7.285222184047247817e-05
4.814652802330568448e+01,1.272033304612269211e-01,2.781384697449551524e-02,2.446309647995578360e-02,2.263219662576658161e-04
7.106365999486465057e+01,7.460092168360958620e-02,-1.423530266051136750e-01,6.347655482796843961e-03,5.967623017999616660e-05
3.567368926454450673e+01,1.379242775986935510e-01,-1.143037912765065833e-01,1.340974879168896003e-02,7.385572896221702236e-05
2.279960892910550641e+01,9.322804642534013309e-02,6.606273790625501185e-02,2.576651373260843703e-02,8.112387119680684996e-05
2.741810986605311484e+01,1.005669628134437388e-01,-7.121122726258413693e-02,1.643693541173011155e-02,9.225461541152592639e-05
1.136713090654090941e+01,1.263229426964917468e-01,1.245974806526808400e-02,2.498948543871434488e-02,5.731705346058941700e-05
7.194507410183781815e+01,7.912415942474050612e-02,-1.576271480952171622e-01,2.655589468835165348e-02,4.903473686849092619e-05
9.907205874988559913e+01,1.301790823463729874e-01,-1.552142591502417290e-01,2.774816525677181386e-02,1.234647638957983378e-04
1.824408433873975355e+01,7.616015055459000871e-02,3.822578215072761076e-02,1.495216025433424370e-02,1.073617825996171543e-04
2.487159914267789063e+01,8.990912158686058253e-02,-1.871353237758147103e-01,2.658537429266272928e-02,1.359522621750704536e-05
8.215271432929084483e+01,9.377748300996611996e-02,-1.555404864814851143e-02,3.458215783861237364e-03,5.288042492905604313e-04
6.727500669138005662e+01,6.482208904672222272e-02,9.820997609111703497e-03,8.844825927159023771e-03,6.378456916642561998e-04
9.530198300818882728e+01,9.215806476029184124e-02,5.718063572627696267e-02,1.329150309637259705e-02,3.967950894127240491e-04
4.282408589897382001e+01,6.980775168819723653e-02,1.495690988526907628e-01,2.756375499631342346e-02,2.732794807551238518e-05
4.852561264563099286e+01,6.048801798841446642e-02,-9.644971454225653718e-02,2.635020617534110030e-02,6.802914471577925872e-05
3.577622726971183909e+01,1.029016215783620791e-01,-2.471363058662534758e-03,2.546567498312543934e-02,2.288411892822260962e-04
8.239502738546843830e+01,1.406147090545928902e-01,-1.442498441570868872e-01,2.755404219917841676e-03,1.252022546976226506e-04
2.687646833850086736e+01,1.050141235227128600e-01,-1.511819760826806081e-01,2.571104266584242626e-02,2.883174266943645247e-05
4.418207982491723840e+01,1.335127464004001174e-01,-1.505663965872989507e-01,2.439759821389256983e-02,5.951960687814953087e-05
6.934582337161099019e+01,9.619694011860177585e-02,1.108836594251967900e-01,6.536612420044179798e-03,1.271279412266004480e-04
9.220457242811220056e+01,1.087024751790682670e-01,-7.990312143164946326e-03,2.317257217612739978e-02,5.466819304421636702e-04
8.315466546270273795e+01,6.984174599570593112e-02,1.235525044978730558e-01,4.888964201646093903e-03,8.896577491384257959e-05
1.764663542856114020e+01,1.137212795632981110e-01,6.463143341477288473e-02,1.745902218044174210e-03,6.406829483988674178e-05
8.776715450326253176e+01,6.430695368338627815e-02,1.695161562780946596e-01,1.951613036943039559e-02,3.718690173358976100e-05
8.121930991357854168e+01,1.296428198902021822e-01,1.793411264284006101e-02,1.019900994107642142e-03,3.825462463478552480e-04
5.236609307234078159e+01,1.243684570635031073e-01,-1.836471740972274169e-01,2.854029647096164093e-02,4.525272419513079735e-05
5.983989329926845357e+01,1.242011420171510033e-01,-1.530217013895937284e-01,1.107708069033695904e-02,7.541196581529628282e-05
4.988919138964071465e+01,6.023722956550505575e-02,-7.019849094184586746e-02,5.557028588631681039e-03,1.429985431555016973e-04
1.499160954841497606e+01,9.649752471384741292e-02,-7.337204405323216605e-02,2.516827351734464771e-02,4.783033921920650428e-05
3.882537311588074402e+01,8.673553113010051829e-02,-3.401397250176354387e-02,1.216276598913595443e-02,2.278707311922221655e-04
9.217760726636056745e+01,1.352704360594612076e-01,-7.575650168877762214e-02,2.516708535065741853e-02,2.831052568644822878e-04
6.387744592559247536e+01,1.267703760009610547e-01,1.856737785798470708e-01,9.777677158010027181e-03,5.657312467109464396e-05
1.883637029587389833e+01,8.236645323738306379e-02,3.261594828596923318e-02,2.055435158510244067e-02,1.168526540604067045e-04
5.962968156153451105e+01,1.183770074969877767e-01,-2.293808283301421863e-02,2.468528645725567156e-02,3.073478111061940066e-04
6.565880241954764074e+01,7.738851883560972367e-02,-4.219520320740675207e-02,1.967227585312568416e-02,3.580710985487545596e-04
8.301147668898839527e+01,8.374217216175006140e-02,-7.186897888122390117e-03,2.164914306767037888e-02,6.471648863905356090e-04
6.234271860870869375e+01,7.489144875728212525e-02,1.517988416919195116e-01,2.195762757570818291e-02,4.361636413648104952e-05
2.812094168064334454e+01,6.270187128132363730e-02,-9.721027714827462640e-02,5.571320238274710991e-03,4.468493570036728029e-05
9.729355946150388945e+01,1.200312865313127864e-01,-1.199768003342369244e-01,1.143339188386577158e-02,1.792898718179208178e-04
