t,omega,theta,domega_dt,domega_dt_noisy
6.241248249649929969e-01,5.948691439794745683e+00,2.378060126171356092e+00,3.333525079275863501e+00,3.279757158988406029e+00
6.249249849969994441e-01,5.951355519461289489e+00,2.382821097516236275e+00,3.325344610717109184e+00,3.622246862819245017e+00
6.257251450290057804e-01,5.954013061103891502e+00,2.387584197967438371e+00,3.317183511349042213e+00,3.257044466195884169e+00
6.265253050610122276e-01,5.956664080203986522e+00,2.392349422299314909e+00,3.309041738814648692e+00,3.456089455187636883e+00
6.273254650930185639e-01,5.959308592210115663e+00,2.397116765298237695e+00,3.300919250828940665e+00,3.165503901877248172e+00
6.281256251250250111e-01,5.961946612537932566e+00,2.401886221762603579e+00,3.292816005179091565e+00,3.107119397357807955e+00
6.289257851570314584e-01,5.964578156570195411e+00,2.406657786502828245e+00,3.284731959724588091e+00,2.977716284918181522e+00
6.297259451890377946e-01,5.967203239656773128e+00,2.411431454341349756e+00,3.276667072397378977e+00,3.477128764968094643e+00
6.305261052210442418e-01,5.969821877114644515e+00,2.416207220112629894e+00,3.268621301201985130e+00,3.249225355085779032e+00
6.313262652530505781e-01,5.972434084227894679e+00,2.420985078663150158e+00,3.260594604215683479e+00,3.577058257771465133e+00
6.321264252850570253e-01,5.975039876247719484e+00,2.425765024851415319e+00,3.252586939588608672e+00,3.008623237548246898e+00
6.329265853170633616e-01,5.977639268392421101e+00,2.430547053547950309e+00,3.244598265543921833e+00,3.191579785363423571e+00
6.337267453490698088e-01,5.980232275847413348e+00,2.435331159635304665e+00,3.236628540377934016e+00,3.243865897988863711e+00
6.345269053810762561e-01,5.982818913765215463e+00,2.440117338008046755e+00,3.228677722460246091e+00,3.502312062180522823e+00
6.353270654130825923e-01,5.985399197265457438e+00,2.444905583572767771e+00,3.220745770233891747e+00,3.576132700485976201e+00
6.361272254450890395e-01,5.987973141434878244e+00,2.449695891248082624e+00,3.212832642215470713e+00,3.073913970705487664e+00
6.369273854770953758e-01,5.990540761327323160e+00,2.454488255964624166e+00,3.204938296995293090e+00,2.968881514625375306e+00
6.377275455091018230e-01,5.993102071963749111e+00,2.459282672665051628e+00,3.197062693237501474e+00,2.840293597598417819e+00
6.385277055411082703e-01,5.995657088332220219e+00,2.464079136304043072e+00,3.189205789680224612e+00,3.446950423425127141e+00
6.393278655731146065e-01,5.998205825387907808e+00,2.468877641848298055e+00,3.181367545135703079e+00,3.154168698958340844e+00
6.401280256051210538e-01,6.000748298053095731e+00,2.473678184276540737e+00,3.173547918490416730e+00,3.034052535689675256e+00
6.409281856371273900e-01,6.003284521217171488e+00,2.478480758579513665e+00,3.165746868705243688e+00,3.145458867378105872e+00
6.417283456691338372e-01,6.005814509736636886e+00,2.483285359759984434e+00,3.157964354815558039e+00,2.636182660293717284e+00
6.425285057011402845e-01,6.008338278435097379e+00,2.488091982832740801e+00,3.150200335931405249e+00,2.794873730794568800e+00
6.433286657331466207e-01,6.010855842103270064e+00,2.492900622824591572e+00,3.142454771237597644e+00,3.319215228612139690e+00
6.441288257651530680e-01,6.013367215498979235e+00,2.497711274774369716e+00,3.134727619993872061e+00,3.203534130764264187e+00
6.449289857971594042e-01,6.015872413347159053e+00,2.502523933732927475e+00,3.127018841534999538e+00,3.146634740153464449e+00
6.457291458291658515e-01,6.018371450339850881e+00,2.507338594763140804e+00,3.119328395270946519e+00,2.908591013186079266e+00
6.465293058611721877e-01,6.020864341136206832e+00,2.512155252939906713e+00,3.111656240686971220e+00,3.218725250461397458e+00
6.473294658931786349e-01,6.023351100362485333e+00,2.516973903350144592e+00,3.104002337343780837e+00,3.449183402450579194e+00
6.481296259251850822e-01,6.025831742612055564e+00,2.521794541092794439e+00,3.096366644877651897e+00,2.840912997683825658e+00
6.489297859571914184e-01,6.028306282445393016e+00,2.526617161278819079e+00,3.088749123000550600e+00,3.081116497277009092e+00
6.497299459891978657e-01,6.030774734390085712e+00,2.531441759031203720e+00,3.081149731500274491e+00,2.983512985827545538e+00
6.505301060212042019e-01,6.033237112968706128e+00,2.536268329472510352e+00,3.073568430154705489e+00,3.135090797112605188e+00
6.513302660532106492e-01,6.035693432721350504e+00,2.541096867712787422e+00,3.066005178662483566e+00,3.058120135963516617e+00
6.521304260852170964e-01,6.038143708051554981e+00,2.545927368918031064e+00,3.058459937117743443e+00,3.018335946087473687e+00
6.529305861172234327e-01,6.040587953324522807e+00,2.550759828268628571e+00,3.050932665707752456e+00,2.863769596356288361e+00
6.537307461492298799e-01,6.043026182875638419e+00,2.555594240955646690e+00,3.043423324686798992e+00,3.029506273849376541e+00
6.545309061812362161e-01,6.045458411010465660e+00,2.560430602180828963e+00,3.035931874376331496e+00,2.902273642485433847e+00
6.553310662132426634e-01,6.047884652004751338e+00,2.565268907156600164e+00,3.028458275165053948e+00,2.988378959344767605e+00
6.561312262452489996e-01,6.050304920104419892e+00,2.570109151106061862e+00,3.021002487509075518e+00,2.997499732040629805e+00
6.569313862772554469e-01,6.052719229525579614e+00,2.574951329262996857e+00,3.013564471932007383e+00,3.133623575862293009e+00
6.577315463092618941e-01,6.055127594454519091e+00,2.579795436871863856e+00,3.006144189025101277e+00,2.878880722713256457e+00
6.585317063412682304e-01,6.057530029047705433e+00,2.584641469187801022e+00,2.998741599447349859e+00,2.923257558759875696e+00
6.593318663732746776e-01,6.059926547431789601e+00,2.589489421476627751e+00,2.991356663925627490e+00,3.194950044279847745e+00
6.601320264052810138e-01,6.062317163703601075e+00,2.594339289014838901e+00,2.983989343254788373e+00,2.929523904130850287e+00
6.609321864372874611e-01,6.064701891930152300e+00,2.599191067089610563e+00,2.976639598297790457e+00,2.913446754197355659e+00
6.617323464692939083e-01,6.067080746148635129e+00,2.604044750998796953e+00,2.969307389985829992e+00,3.131361419467362239e+00
6.625325065013002446e-01,6.069453740366422601e+00,2.608900336050929081e+00,2.961992679318429911e+00,3.005697916300085648e+00
6.633326665333066918e-01,6.071820888561068053e+00,2.613757817565220964e+00,2.954695427363582372e+00,2.962143952139769443e+00
6.641328265653130281e-01,6.074182204680306896e+00,2.618617190871560751e+00,2.947415595257844689e+00,2.980654692291344166e+00
6.649329865973194753e-01,6.076537702642054839e+00,2.623478451310519599e+00,2.940153144206471225e+00,2.681549083031920855e+00
6.657331466293259226e-01,6.078887396334407889e+00,2.628341594233344125e+00,2.932908035483521303e+00,3.014548765281640730e+00
6.665333066613322588e-01,6.081231299615643238e+00,2.633206615001960849e+00,2.925680230431970674e+00,3.180439823872691640e+00
6.673334666933387060e-01,6.083569426314219264e+00,2.638073508988977078e+00,2.918469690463837196e+00,3.024452979345493731e+00
6.681336267253450423e-01,6.085901790228774644e+00,2.642942271577674695e+00,2.911276377060278531e+00,2.590040964895217179e+00
6.689337867573514895e-01,6.088228405128129239e+00,2.647812898162019035e+00,2.904100251771722707e+00,2.951152311303789411e+00
6.697339467893578258e-01,6.090549284751284098e+00,2.652685384146650005e+00,2.896941276217971151e+00,2.706396292532848413e+00
6.705341068213642730e-01,6.092864442807420566e+00,2.657559724946890523e+00,2.889799412088311037e+00,2.835131487015856599e+00
6.713342668533707203e-01,6.095173892975901175e+00,2.662435915988738522e+00,2.882674621141633420e+00,2.899456565159840959e+00
6.721344268853770565e-01,6.097477648906267866e+00,2.667313952708872282e+00,2.875566865206542033e+00,2.628160760662627382e+00
6.729345869173835037e-01,6.099775724218246431e+00,2.672193830554649985e+00,2.868476106181463425e+00,3.126897194215064957e+00
6.737347469493898400e-01,6.102068132501740294e+00,2.677075544984106159e+00,2.861402306034760645e+00,2.839069974307363076e+00
6.745349069813962872e-01,6.104354887316836731e+00,2.681959091465956568e+00,2.854345426804837160e+00,3.004426704792951153e+00
6.753350670134027345e-01,6.106636002193800650e+00,2.686844465479594657e+00,2.847305430600257647e+00,2.966001402328426906e+00
6.761352270454090707e-01,6.108911490633079922e+00,2.691731662515091550e+00,2.840282279599853688e+00,3.100953613861689107e+00
6.769353870774155180e-01,6.111181366105303603e+00,2.696620678073199606e+00,2.833275936052818800e+00,3.063629610908841894e+00
6.777355471094218542e-01,6.113445642051280160e+00,2.701511507665347533e+00,2.826286362278843001e+00,2.523654324221872525e+00
6.785357071414283014e-01,6.115704331882000133e+00,2.706404146813645717e+00,2.819313520668201178e+00,2.820275701261100831e+00
6.793358671734346377e-01,6.117957448978633472e+00,2.711298591050879114e+00,2.812357373681869888e+00,2.377876270353385557e+00
6.801360272054410849e-01,6.120205006692532201e+00,2.716194835920516581e+00,2.805417883851632599e+00,2.708662487521990681e+00
6.809361872374475322e-01,6.122447018345228642e+00,2.721092876976701547e+00,2.798495013780185836e+00,2.934179550998951225e+00
6.817363472694538684e-01,6.124683497228436302e+00,2.725992709784257340e+00,2.791588726141247978e+00,2.967248056701367265e+00
6.825365073014603157e-01,6.126914456604049874e+00,2.730894329918688079e+00,2.784698983679662287e+00,3.035464175322553082e+00
6.833366673334666519e-01,6.129139909704143463e+00,2.735797732966174234e+00,2.777825749211504380e+00,2.695470219281566049e+00
6.841368273654730991e-01,6.131359869730973244e+00,2.740702914523576617e+00,2.770968985624194580e+00,2.828161801847767887e+00
6.849369873974795464e-01,6.133574349856975694e+00,2.745609870198434166e+00,2.764128655876587182e+00,2.776863382042978223e+00
6.857371474294858826e-01,6.135783363224769360e+00,2.750518595608963057e+00,2.757304722999089908e+00,3.004042085354280633e+00
6.865373074614923299e-01,6.137986922947151314e+00,2.755429086384062476e+00,2.750497150093760279e+00,3.061557148231192738e+00
6.873374674934986661e-01,6.140185042107100699e+00,2.760341338163305291e+00,2.743705900334414860e+00,2.665399240598500974e+00
6.881376275255051134e-01,6.142377733757779623e+00,2.765255346596947827e+00,2.736930936966722072e+00,3.487257930419993990e+00
6.889377875575114496e-01,6.144565010922526938e+00,2.770171107345921424e+00,2.730172223308322099e+00,2.722964076472444983e+00
6.897379475895178969e-01,6.146746886594865344e+00,2.775088616081839099e+00,2.723429722748907267e+00,2.643652036090044621e+00
6.905381076215243441e-01,6.148923373738497844e+00,2.780007868486990663e+00,2.716703398750348608e+00,2.830271406099792220e+00
6.913382676535306803e-01,6.151094485287305957e+00,2.784928860254345384e+00,2.709993214846784237e+00,2.855431691858351329e+00
6.921384276855371276e-01,6.153260234145356833e+00,2.789851587087551987e+00,2.703299134644706836e+00,2.806421985597137958e+00
6.929385877175434638e-01,6.155420633186893475e+00,2.794776044700935991e+00,2.696621121823096878e+00,2.560685795120924979e+00
6.937387477495499111e-01,6.157575695291047424e+00,2.799702228804846538e+00,2.689959140026175977e+00,2.978719334329657187e+00
6.945389077815563583e-01,6.159725433351200152e+00,2.804630135099984933e+00,2.683313152834496673e+00,2.688477925613459441e+00
6.953390678135626946e-01,6.161869860126066634e+00,2.809559759340300111e+00,2.676683124225618826e+00,2.978777157562030986e+00
6.961392278455691418e-01,6.164008988341601381e+00,2.814491097291641264e+00,2.670069018259087823e+00,2.943381390561913502e+00
6.969393878775754780e-01,6.166142830696953681e+00,2.819424144729284265e+00,2.663470799058120342e+00,2.403699753191348432e+00
6.977395479095819253e-01,6.168271399864472926e+00,2.824358897437933003e+00,2.656888430809686952e+00,2.456025805423518005e+00
6.985397079415883725e-01,6.170394708489708613e+00,2.829295351211718934e+00,2.650321877764596046e+00,2.445475250202511663e+00
6.993398679735947088e-01,6.172512769191405013e+00,2.834233501854200199e+00,2.643771104237617298e+00,2.689186616355885739e+00
7.001400280056011560e-01,6.174625594561509168e+00,2.839173345178364283e+00,2.637236074607537617e+00,2.643658899107697469e+00
7.009401880376074923e-01,6.176733197165163780e+00,2.844114877006623576e+00,2.630716753317290379e+00,2.680231801224088439e+00
7.017403480696139395e-01,6.178835589540712547e+00,2.849058093170822037e+00,2.624213104874022040e+00,2.457670942997455921e+00
7.025405081016202757e-01,6.180932784199696606e+00,2.854002989512226307e+00,2.617725093849202711e+00,2.699154567032283847e+00
7.033406681336267230e-01,6.183024793626854532e+00,2.858949561881535484e+00,2.611252684878716757e+00,2.888273606832368667e+00
7.041408281656331702e-01,6.185111630280126782e+00,2.863897806138872681e+00,2.604795842662933847e+00,2.334076899733785737e+00
7.049409881976395065e-01,6.187193306590648589e+00,2.868847718153789028e+00,2.598354531966833303e+00,2.555595483237320220e+00
7.057411482296459537e-01,6.189269834962756178e+00,2.873799293805265886e+00,2.591928717620080480e+00,2.638129868520732391e+00
7.065413082616522900e-01,6.191341227773984102e+00,2.878752528981708636e+00,2.585518364517101819e+00,2.556108248801030935e+00
7.073414682936587372e-01,6.193407497375066129e+00,2.883707419580953335e+00,2.579123437617203862e+00,2.536297948665424684e+00
7.081416283256651845e-01,6.195468656089933468e+00,2.888663961510261835e+00,2.572743901944645639e+00,2.923196698853699704e+00
7.089417883576715207e-01,6.197524716215715657e+00,2.893622150686322669e+00,2.566379722588740808e+00,2.819793223545701721e+00
7.097419483896779679e-01,6.199575690022742336e+00,2.898581983035255050e+00,2.560030864703934483e+00,2.726709853369165160e+00
7.105421084216843042e-01,6.201621589754540587e+00,2.903543454492602205e+00,2.553697293509898270e+00,2.398257380831606334e+00
7.113422684536907514e-01,6.203662427627837594e+00,2.908506561003338486e+00,2.547378974291619080e+00,2.992500318285989724e+00
7.121424284856970877e-01,6.205698215832557096e+00,2.913471298521862263e+00,2.541075872399496394e+00,2.610256404943973596e+00
7.129425885177035349e-01,6.207728966531822934e+00,2.918437663012002581e+00,2.534787953249414638e+00,2.416192764681282412e+00
7.137427485497099822e-01,6.209754691861958165e+00,2.923405650447014281e+00,2.528515182322840005e+00,2.458039726029072725e+00
7.145429085817163184e-01,6.211775403932481510e+00,2.928375256809579774e+00,2.522257525166911485e+00,2.421391801335371241e+00
7.153430686137227656e-01,6.213791114826114459e+00,2.933346478091810372e+00,2.516014947394520807e+00,2.937322276186787207e+00
7.161432286457291019e-01,6.215801836598773278e+00,2.938319310295242737e+00,2.509787414684405693e+00,2.548024809819754211e+00
7.169433886777355491e-01,6.217807581279576112e+00,2.943293749430843764e+00,2.503574892781225358e+00,2.513438829369774474e+00
7.177435487097419964e-01,6.219808360870837660e+00,2.948269791519006588e+00,2.497377347495664868e+00,2.064054915632015597e+00
7.185437087417483326e-01,6.221804187348070947e+00,2.953247432589550581e+00,2.491194744704507080e+00,2.635956795159959842e+00
7.193438687737547799e-01,6.223795072659989991e+00,2.958226668681725346e+00,2.485027050350719247e+00,2.270727858933681009e+00
7.201440288057611161e-01,6.225781028728505362e+00,2.963207495844206285e+00,2.478874230443544935e+00,2.250282903694265535e+00
7.209441888377675633e-01,6.227762067448727734e+00,2.968189910135097254e+00,2.472736251058579970e+00,2.592647790651381623e+00
7.217443488697740106e-01,6.229738200688964334e+00,2.973173907621929235e+00,2.466613078337870579e+00,2.291331374900576812e+00
7.225445089017803468e-01,6.231709440290722490e+00,2.978159484381659894e+00,2.460504678489986219e+00,2.625071668591170582e+00
7.233446689337867941e-01,6.233675798068707863e+00,2.983146636500676685e+00,2.454411017790100402e+00,2.676189635379799370e+00
7.241448289657931303e-01,6.235637285810825325e+00,2.988135360074792413e+00,2.448332062580089730e+00,2.087853078481914260e+00
7.249449889977995776e-01,6.237593915278178969e+00,2.993125651209249671e+00,2.442267779268595618e+00,2.412445772294935953e+00
7.257451490298059138e-01,6.239545698205067659e+00,2.998117506018715517e+00,2.436218134331135765e+00,2.118854540548904097e+00
