h2,S,t_gen,R,R_noisy
5.400924481303530644e-01,2.546444343950840405e+00,1.966309065589042149e+01,3.405366934690968184e-01,3.333404438522494795e-01
8.916007972128981995e-01,9.680526537281775035e-01,4.736378206834133131e+00,5.215022943978866454e-01,5.188400806867459192e-01
8.025928732170856117e-01,3.373547485996283513e+00,3.699024378065334240e+00,3.427781550283482415e-01,3.433474954440121629e-01
8.993194205366895622e-01,1.296378988457786763e+00,5.956991920334195889e+00,5.911183970125796217e-01,5.868182598561505481e-01
8.605883386273825986e-01,8.184997692232879318e-01,6.824239818952031911e+00,4.439304641475019797e-01,4.354834468498995914e-01
6.173723239778085015e-01,1.491731517576623034e+00,8.502784083756910860e+00,4.647281151722328918e-01,4.567041983912614178e-01
3.095153646113876778e-01,2.278498916761129145e+00,1.966982695637970835e+01,2.503689329768400418e-01,2.353242536092030879e-01
5.839217013230829645e-01,1.620218944146118778e+00,1.214988659597418064e+01,4.340245381013621007e-01,4.349155708007506616e-01
3.459783604417073777e-01,3.980483688275638920e-01,3.316985126241691617e+00,1.190628147993838953e-01,1.227836232484322970e-01
7.391541011731260769e-01,2.373056302494562786e+00,1.169570215357530429e+01,4.660487114104733264e-01,4.733217104309606071e-01
1.667053919143915430e-01,3.002731279580213020e+00,1.781630626895500313e+01,1.289121507593526117e-01,1.106362883020432786e-01
4.431643834567508544e-01,3.659561193192419459e+00,3.831486782409283531e+00,2.130777642167734076e-01,2.209164414320675951e-01
7.646596188248534487e-01,1.869076924621035640e-01,4.171448049206092357e+00,1.232006063531212586e-01,1.228095456255361984e-01
4.363352734869240801e-01,1.252109268493836636e+00,9.286900266460946796e+00,3.311526769181870056e-01,3.166465173995145488e-01
5.608651720068987823e-01,9.163007440461363728e-01,1.209323553471169888e+01,3.205555268509279743e-01,3.213138779754090568e-01
1.335404972869805584e-01,1.881491112580059966e+00,1.237909663414370343e+01,1.374248173158617026e-01,1.453507654274925065e-01
2.923392359379782257e-01,6.117256380297912965e-01,1.301948702955224846e+01,1.306048294479028038e-01,1.356090367597278523e-01
8.613124443845594502e-01,1.790475166426287901e+00,1.768688759290762391e+01,5.228844290987482157e-01,5.299177014750716674e-01
6.083986135326179268e-01,2.664911385438850200e+00,9.766473936291394153e+00,3.907937358315422549e-01,4.000270801826077416e-01
3.601982934162084593e-01,8.232662384221461904e-01,4.545009756289887903e+00,2.276764279245861722e-01,2.364160004731856723e-01
4.893489995709510154e-01,3.104340031628304963e+00,5.111202467869846444e+00,3.053212697182637325e-01,3.047467692297729513e-01
7.086382914134615740e-01,3.694599021323599075e-01,4.171039319395402067e+00,2.114719709010280113e-01,1.904296648160825334e-01
7.193497974548344054e-01,1.941576291346679195e+00,1.112631622153853428e+01,5.026234880531861293e-01,4.948111723289546626e-01
7.537727481322028522e-01,2.561744835150352007e+00,1.614539951719066124e+01,4.207004099059024615e-01,4.240463712897217241e-01
2.961962769779154514e-01,3.658192767846549565e+00,1.105119211366185006e+01,1.507225320749046582e-01,1.458138038611601350e-01
2.525600479783771113e-01,1.484804489226052571e+00,6.508296446539296731e-01,2.624922768305194554e-01,2.691360989136088455e-01
5.927322101243711616e-01,3.510590292030298931e-01,4.187757484681386977e-01,1.825094007582976352e-01,1.902775818081318682e-01
4.981205502692216958e-01,3.271231128719629400e+00,1.094343954844170241e+00,3.002200846282984670e-01,3.004936407415900179e-01
5.301537387733522566e-01,3.528594856135963465e+00,8.679067205071804736e+00,2.374864192539621055e-01,2.560782902776432279e-01
2.324226804734457197e-01,1.807658009828011947e+00,1.180176580120373586e+01,2.213169115537226284e-01,2.113615821382078819e-01
3.208305089405905086e-01,3.223017516567601604e+00,8.248790909965212137e+00,2.117649095033976303e-01,2.208754928293358843e-01
6.892452034813413286e-01,3.613361641762593557e+00,1.694430850629965235e+01,2.303448220039744365e-01,2.254189619694418056e-01
3.545747686247072150e-01,5.982880554672043161e-01,1.653038216481808576e+01,1.468446453486182413e-01,1.388399822075070678e-01
6.938627180239672620e-01,3.535406076905436734e+00,5.285311558493528850e+00,2.830920817451476612e-01,2.887802344443978209e-01
8.964796340229391758e-02,1.390682752210755102e-01,1.335418738491621227e+01,1.009654015440881840e-02,3.740402460889131857e-03
8.582362527488843762e-01,1.665824226959202736e+00,7.303596760621622330e+00,5.936693682759007773e-01,6.020622580930619083e-01
2.268620828855548166e-01,1.786729748615229596e+00,7.620132704920969502e+00,2.292984286654857484e-01,2.174354917933035147e-01
4.564764880932273838e-01,3.154513466141450451e+00,1.544955910427784573e+01,2.490463035654513768e-01,2.492021429060103654e-01
8.327524652473801137e-01,3.616359791777496113e+00,8.309297993344322286e-01,3.100121392827948075e-01,3.013828400597596824e-01
2.654577302427722496e-01,3.776581244809836146e+00,4.625976365173829485e+00,1.425053657664851758e-01,1.399605851703230319e-01
2.432766316952355568e-01,2.656454955579057309e+00,9.425386153313032978e+00,2.152291048867782108e-01,2.113149914702781573e-01
8.877946000425032125e-01,3.641964740077770379e+00,1.728646338273236083e+01,2.499175472883670701e-01,2.384378534773335667e-01
8.187656421375744120e-01,3.220835056103335869e+00,1.373585302111784046e+01,3.292112248080100168e-01,3.355740214710279945e-01
5.024092676362500454e-01,4.116273233371681162e-01,1.568999942162470695e+01,1.462597868891514774e-01,1.336173514771434034e-01
1.018686533001239986e-01,3.453782288005923018e+00,1.810301225223678401e+01,6.963361488625414986e-02,5.964271921669489496e-02
5.639684019775200730e-01,1.356363572843162002e+00,1.542540500738664555e+01,3.865447156390889316e-01,3.952722273257114893e-01
2.638414594402003766e-01,2.067198000954415527e+00,9.534925156822124492e+00,2.540526880497763762e-01,2.636000915598543659e-01
2.319089045192349041e-01,4.016456616076913289e-01,4.908829298581657952e+00,8.024859139807122288e-02,8.674304415147901515e-02
8.423215811717656987e-01,2.870815499014594430e+00,2.266792211099133425e+00,4.714948968014334718e-01,4.747153027111900570e-01
5.765097558847034342e-01,2.346930685950202378e+00,7.340969625889153249e+00,4.332353563534535601e-01,4.558380816895261645e-01
4.274335962303804082e-01,2.361683611732989352e+00,5.189750024004801787e+00,3.691545485200021237e-01,3.568804943953839959e-01
1.032600297978141235e-01,2.747519832687798758e+00,1.783298165013874126e+01,9.397252052251306442e-02,8.636263870911436991e-02
3.658781888125589021e-01,1.934960463247766382e+00,1.062969638324904764e+01,3.225327863134578865e-01,3.124200117731935622e-01
7.843856772969961533e-01,8.702375247849127859e-01,1.903105177024713868e+01,3.723028135878160283e-01,3.811174019123038104e-01
3.072748402309924409e-01,1.471088036300804536e+00,4.231987108446631396e+00,2.912026726007840294e-01,2.939127720700260848e-01
3.243751321085155959e-01,1.153265646887627005e+00,9.713275967245124320e+00,2.463573466653099231e-01,2.572972059920264343e-01
5.658276567897007059e-01,9.261682583169394967e-01,1.668254383054699375e+01,3.086149634493868810e-01,3.181725867719186196e-01
2.643195768274476110e-01,6.099227536751137269e-01,1.034722114890248612e+01,1.228680598069912672e-01,1.204518102291933096e-01
5.233945483881473626e-01,1.177189300748684220e+00,1.904542018329945563e+01,3.297413170131676119e-01,3.213873503283945499e-01
7.033801537488524325e-01,1.351505942223362178e+00,3.718981684552833400e+00,5.284836430408833552e-01,5.183991433878319954e-01
2.936727101562631170e-01,2.866006066562813537e+00,1.214761936297431966e+01,2.218016867959030081e-01,2.437584239121672325e-01
4.518382401755759448e-01,3.654427308763286142e+00,1.959507003726636043e+01,1.773509562322323485e-01,1.868691897023100623e-01
5.398272361391505125e-01,1.059834922560795256e+00,2.088756254074322083e+00,3.956162462355379827e-01,4.013915663274413292e-01
3.588316827284829258e-01,2.315573966981155696e+00,1.202374885161929896e+01,3.000716896363590513e-01,2.965283852161565425e-01
2.400756183714135572e-01,2.932263851011992273e+00,5.032371769823063445e+00,2.067144209575540736e-01,2.045804392499378233e-01
1.472415869648735776e-01,1.086579328779515796e+00,1.997320505998354179e+01,1.045028059155279493e-01,1.009118845578956675e-01
5.306612232779684968e-01,2.003758138536782418e+00,3.968880158821197490e-01,4.847336732881143417e-01,4.813458250025350327e-01
8.468148351902429205e-01,3.591745431543930778e+00,9.221535636468658481e-02,3.209855518617721337e-01,2.968005581757570122e-01
6.595127213133163135e-02,3.012840253590904460e+00,1.178550515280476318e+01,6.183109419571747312e-02,6.106910002940450083e-02
7.858139425896237817e-01,1.575117225451840408e+00,3.004691778657857526e+00,5.975822092691908116e-01,5.936108726018495263e-01
8.681021437065877810e-01,1.850518227302072161e+00,9.221423904315869891e+00,5.787420077461921109e-01,5.814915709788632814e-01
5.109775262615252611e-01,1.607586303694596985e+00,1.878503346806542140e+01,3.677745569949608107e-01,3.697229526266560540e-01
8.727009396806996167e-01,1.863295506197484963e+00,1.241526505861344276e+01,5.557506422369279386e-01,5.641378221701829343e-01
6.490650710398783163e-01,3.259712099955849762e+00,6.052467086364698545e+00,3.213584838296221768e-01,3.210819910252961651e-01
5.134414268249472002e-01,8.823938803536556241e-01,6.172507449186504402e+00,3.158096485656070040e-01,3.236339664883760014e-01
4.441237652107451472e-01,2.332373288713230242e+00,7.359289862648166647e+00,3.689132618350999815e-01,3.431588316202128230e-01
4.464391558936363635e-01,1.555608441382759777e+00,7.113851414196195044e+00,3.807410490571739303e-01,3.695842782114305836e-01
6.296972180130092633e-01,2.712334235551463912e+00,1.503688101737994209e+01,3.661298085016774229e-01,3.832442364723034345e-01
2.493295634595577570e-01,2.321167569921596563e+00,1.039887162110364116e+01,2.337377566658929429e-01,2.214025676887129701e-01
6.580909558280616523e-01,1.598920009571661027e-01,1.780624642437938121e+01,7.754449672190442955e-02,7.461144903165226050e-02
4.673412764733529401e-01,3.165878268938733253e+00,4.656904560045944663e+00,2.902090558398798814e-01,2.971350911908258174e-01
6.234628857574602279e-01,2.334203784274015536e+00,1.572812778266487577e+01,4.085403897035895238e-01,3.995731936894699743e-01
8.497324878504042278e-01,1.761199774812638230e+00,5.520940985443248294e+00,6.063068853220910936e-01,6.133906302739987604e-01
2.484356295232261203e-01,2.975156100958506467e-01,1.032511453811575919e+01,5.974570427635715608e-02,4.532313981649181700e-02
3.927416906918665407e-01,3.327143006678176529e-01,1.248100959269793364e+01,9.976356631312610634e-02,8.048850447579669609e-02
2.838861096289397312e-01,3.471166082455316548e+00,9.847850930018573479e+00,1.668350683859359529e-01,1.534005453731307200e-01
9.477495250956184669e-02,2.399385996598178306e+00,1.034398911363154738e+01,1.022776310278833006e-01,8.559895688790687684e-02
5.787762511054167502e-01,1.798977618873853768e+00,8.040190582317411128e+00,4.609934318012449128e-01,4.606748380533071674e-01
5.842420127563937582e-01,3.521744646680283086e+00,1.395080106188567193e+01,2.338841739791071295e-01,2.305647806497616303e-01
8.994992226200256846e-01,1.844181320859277218e+00,9.360506372202014091e+00,5.893033602534767379e-01,5.924461361679198568e-01
5.608728681774336478e-01,1.891272821188093589e-01,4.303410250835577600e+00,9.283750439988659731e-02,8.233855969902222072e-02
3.866904932174671239e-01,2.716948515669321385e+00,1.971566911045758630e+01,2.609232197872776715e-01,2.862107935016007798e-01
8.159849114379167379e-01,2.130198968493188350e+00,1.713509780812234951e+01,4.896944667976316223e-01,4.885982585143562873e-01
6.307667301527117298e-02,2.579198045130388195e+00,1.492986710457040456e+00,7.800966286574946562e-02,7.741048897871154189e-02
3.073009238570322266e-01,2.139207600129566345e+00,5.984176868417476314e+00,2.992001654034168734e-01,3.036167667628702493e-01
6.891396901321270585e-01,8.795727520293752377e-01,1.263494885865479489e+01,3.637258297507934834e-01,3.611498322140807571e-01
1.872639614934230590e-01,1.676871240076466485e+00,1.120685190195642100e+01,1.823454565329228616e-01,1.758902486933315301e-01
3.570505789025396060e-01,3.079956064108385405e+00,3.879423739393590420e+00,2.599879111351459660e-01,2.607058965685991603e-01
7.717040910743198090e-01,2.260292749835820292e+00,6.710085032819499418e+00,5.268160854701735563e-01,5.358638612710426852e-01
3.429734519433598749e-01,2.687117384912069085e+00,4.107196239560990669e+00,2.954178433757403410e-01,3.019354338966307449e-01
2.565166025942264283e-01,3.211220960874024311e+00,1.034337817907349244e+00,2.038346947306740875e-01,2.131154982693796163e-01
8.070000280387221725e-01,3.126493876648381409e+00,1.826033368948139923e+01,3.290385848948546577e-01,3.232607779126138170e-01
1.158046244834264604e-01,1.218151579548351515e+00,8.024595841171711541e+00,1.042395958374059683e-01,9.635657871991040735e-02
7.781880361886112096e-01,1.343570683010934408e+00,1.297052665294045060e+00,5.855051799499894072e-01,6.054168506800026162e-01
3.180769247878525441e-01,1.317034749552707273e+00,9.174401858546655575e+00,2.640299568739754577e-01,2.615110592219564434e-01
2.266170095813850871e-01,1.632858844399386555e+00,9.722665848732427563e+00,2.170590290287562063e-01,2.217159664882855652e-01
4.646969486008148409e-01,2.958979852321370174e+00,1.519365387523036759e+01,2.773075205375798435e-01,2.845667389263363267e-01
4.609053975396801284e-01,3.493351031284692709e+00,1.048920844185886203e+01,2.196716325474213916e-01,2.337566560671115456e-01
8.699924391683323543e-01,5.669732473466587708e-01,1.345857810590787729e+01,3.139935208954833801e-01,3.003612385606346247e-01
6.896289946090868872e-01,1.262900491223345245e+00,2.876212968002305193e+00,5.140234608005732619e-01,5.091027685081812582e-01
4.411040685171220832e-01,2.722101069477170565e+00,1.215803119672186483e+01,3.067525011686895176e-01,3.022995681185369210e-01
5.255309524710756186e-01,2.190199022002634166e+00,9.406211613100744273e+00,4.106671891911551353e-01,4.075363823153629883e-01
3.206130270610535460e-01,3.162896611534127267e+00,1.593394689273655018e+01,1.979771146246404045e-01,1.737347634718933165e-01
8.853133534842377861e-01,2.408163034740493202e+00,1.946617030509169766e+01,4.651174103328188369e-01,4.640414493838507237e-01
3.780479826502204932e-01,3.588954766849982825e+00,1.165620977584150886e+01,1.818557735292246347e-01,1.528040408604697531e-01
8.028360129327457573e-01,3.074285931733284460e+00,7.132076365216746261e+00,3.868778520138213550e-01,3.897487859928034371e-01
6.076656078336576394e-01,1.851661179283379477e+00,3.604092365639128825e+00,5.082962495170481043e-01,5.135647266697518365e-01
8.287224615710933051e-01,1.820077609783444794e+00,1.086212156615709024e+00,6.382201884228630995e-01,6.440944118235839566e-01
3.513825115783925646e-01,8.982272606107889468e-01,1.231285625918603355e+00,2.508867209125790754e-01,2.387359042741246384e-01
4.041919626138967825e-01,3.263380566730541776e+00,5.982591442170244633e+00,2.480410726435144930e-01,2.574915508270732012e-01
3.639279186313916781e-01,3.814987489506814988e+00,1.348867171965946099e+01,1.496494773736403439e-01,1.409104046821439138e-01
7.529863954711780716e-01,3.606560894501237513e+00,1.335650062889396139e+01,2.501335008623863376e-01,2.377652293372524150e-01
8.601543504976074672e-01,2.313632013439738344e+00,3.263462512195927090e+00,5.790737242053171085e-01,5.691754344725161729e-01
7.508839323731015813e-01,3.512070469494879887e+00,2.336812858925729763e+00,3.113743734457933843e-01,3.028039908308508554e-01
4.337080816463854682e-01,2.724595845193587551e-01,1.354997083156037974e+01,8.989011691648972346e-02,9.152521129993447524e-02
7.547322183138504004e-01,1.340937983071250006e+00,1.175164757024580453e+00,5.744601490917996545e-01,5.826202561323490237e-01
6.706584136269476693e-01,3.346004161918050279e-01,1.748080841473526803e+01,1.552637870395553454e-01,1.341632265848425876e-01
