T,k_chem
2.955261052210441903e+02,1.979930535894750847e+03
2.955321064212842543e+02,1.980773727797014089e+03
2.955381076215243183e+02,1.981617188453065637e+03
2.955441088217643255e+02,1.982460917907467774e+03
2.955501100220043895e+02,1.983304916204807341e+03
2.955561112222444535e+02,1.984149183389672544e+03
2.955621124224845175e+02,1.984993719506604293e+03
2.955681136227245247e+02,1.985838524600172150e+03
2.955741148229645887e+02,1.986683598714908612e+03
2.955801160232046527e+02,1.987528941895356866e+03
2.955861172234447167e+02,1.988374554186060550e+03
2.955921184236847239e+02,1.989220435631488499e+03
2.955981196239247879e+02,1.990066586276180715e+03
2.956041208241648519e+02,1.990913006164618309e+03
2.956101220244048591e+02,1.991759695341322185e+03
2.956161232246449231e+02,1.992606653850769362e+03
2.956221244248849871e+02,1.993453881737386610e+03
2.956281256251250511e+02,1.994301379045668682e+03
2.956341268253650583e+02,1.995149145820030299e+03
2.956401280256051223e+02,1.995997182104949388e+03
2.956461292258451863e+02,1.996845487944859997e+03
2.956521304260851934e+02,1.997694063384148876e+03
2.956581316263252575e+02,1.998542908467282587e+03
2.956641328265653215e+02,1.999392023238630372e+03
2.956701340268053855e+02,2.000241407742563524e+03
2.956761352270453926e+02,2.001091062023511313e+03
2.956821364272854566e+02,2.001940986125854351e+03
2.956881376275255207e+02,2.002791180093914363e+03
2.956941388277655278e+02,2.003641643972058318e+03
2.957001400280055918e+02,2.004492377804662738e+03
2.957061412282456558e+02,2.005343381636055938e+03
2.957121424284857198e+02,2.006194655510552593e+03
2.957181436287257270e+02,2.007046199472485114e+03
2.957241448289657910e+02,2.007898013566150667e+03
2.957301460292058550e+02,2.008750097835863244e+03
2.957361472294458622e+02,2.009602452325893864e+03
2.957421484296859262e+02,2.010455077080526053e+03
2.957481496299259902e+02,2.011307972144069481e+03
2.957541508301660542e+02,2.012161137560733323e+03
2.957601520304060614e+02,2.013014573374792462e+03
2.957661532306461254e+02,2.013868279630489951e+03
2.957721544308861894e+02,2.014722256372069069e+03
2.957781556311261966e+02,2.015576503643731485e+03
2.957841568313662606e+02,2.016431021489718887e+03
2.957901580316063246e+02,2.017285809954205888e+03
2.957961592318463886e+02,2.018140869081416668e+03
2.958021604320863958e+02,2.018996198915514697e+03
2.958081616323264598e+02,2.019851799500670950e+03
2.958141628325665238e+02,2.020707670881059357e+03
2.958201640328065878e+02,2.021563813100881816e+03
2.958261652330465949e+02,2.022420226204201526e+03
2.958321664332866590e+02,2.023276910235231981e+03
2.958381676335267230e+02,2.024133865238046155e+03
2.958441688337667301e+02,2.024991091256795698e+03
2.958501700340067941e+02,2.025848588335572458e+03
2.958561712342468581e+02,2.026706356518479879e+03
2.958621724344869222e+02,2.027564395849627999e+03
2.958681736347269293e+02,2.028422706373036590e+03
2.958741748349669933e+02,2.029281288132842292e+03
2.958801760352070573e+02,2.030140141173075335e+03
2.958861772354470645e+02,2.030999265537794372e+03
2.958921784356871285e+02,2.031858661271028268e+03
2.958981796359271925e+02,2.032718328416814984e+03
2.959041808361672565e+02,2.033578267019158602e+03
2.959101820364072637e+02,2.034438477122109134e+03
2.959161832366473277e+02,2.035298958769658157e+03
2.959221844368873917e+02,2.036159712005787469e+03
2.959281856371273989e+02,2.037020736874461818e+03
2.959341868373674629e+02,2.037882033419673917e+03
2.959401880376075269e+02,2.038743601685407157e+03
2.959461892378475909e+02,2.039605441715577626e+03
2.959521904380875981e+02,2.040467553554142114e+03
2.959581916383276621e+02,2.041329937245072415e+03
2.959641928385677261e+02,2.042192592832211631e+03
2.959701940388077901e+02,2.043055520359533830e+03
2.959761952390477973e+02,2.043918719870930772e+03
2.959821964392878613e+02,2.044782191410305586e+03
2.959881976395279253e+02,2.045645935021525247e+03
2.959941988397679324e+02,2.046509950748474694e+03
2.960002000400079964e+02,2.047374238635016127e+03
2.960062012402480605e+02,2.048238798725023116e+03
2.960122024404880676e+02,2.049103631062303521e+03
2.960182036407281316e+02,2.049968735690727044e+03
2.960242048409681956e+02,2.050834112654110868e+03
2.960302060412082596e+02,2.051699761996271263e+03
2.960362072414482668e+02,2.052565683760996762e+03
2.960422084416883308e+02,2.053431877992094542e+03
2.960482096419283948e+02,2.054298344733372232e+03
2.960542108421684588e+02,2.055165084028586080e+03
2.960602120424084660e+02,2.056032095921505970e+03
2.960662132426485300e+02,2.056899380455881783e+03
2.960722144428885940e+02,2.057766937675479312e+03
2.960782156431286012e+02,2.058634767624016604e+03
2.960842168433686652e+02,2.059502870345217161e+03
2.960902180436087292e+02,2.060371245882819039e+03
2.960962192438487932e+02,2.061239894280547560e+03
2.961022204440888004e+02,2.062108815582048010e+03
2.961082216443288644e+02,2.062978009831021154e+03
2.961142228445689284e+02,2.063847477071174126e+03
2.961202240448089356e+02,2.064717217346128109e+03
2.961262252450489996e+02,2.065587230699608426e+03
2.961322264452890636e+02,2.066457517175198973e+03
2.961382276455291276e+02,2.067328076816573684e+03
2.961442288457691348e+02,2.068198909667333282e+03
2.961502300460091988e+02,2.069070015771135331e+03
2.961562312462492628e+02,2.069941395171539170e+03
2.961622324464892699e+02,2.070813047912182810e+03
2.961682336467293339e+02,2.071684974036635140e+03
2.961742348469693979e+02,2.072557173588458681e+03
2.961802360472094620e+02,2.073429646611231419e+03
2.961862372474494691e+02,2.074302393148524970e+03
2.961922384476895331e+02,2.075175413243901403e+03
2.961982396479295971e+02,2.076048706940868215e+03
2.962042408481696611e+02,2.076922274282944272e+03
2.962102420484096683e+02,2.077796115313647533e+03
2.962162432486497323e+02,2.078670230076547341e+03
2.962222444488897963e+02,2.079544618615060699e+03
2.962282456491298035e+02,2.080419280972706019e+03
2.962342468493698675e+02,2.081294217192978522e+03
2.962402480496099315e+02,2.082169427319332954e+03
2.962462492498499955e+02,2.083044911395216332e+03
2.962522504500900027e+02,2.083920669464072034e+03
2.962582516503300667e+02,2.084796701569334346e+03
2.962642528505701307e+02,2.085673007754479386e+03
2.962702540508101379e+02,2.086549588062855946e+03
2.962762552510502019e+02,2.087426442537906951e+03
2.962822564512902659e+02,2.088303571223027120e+03
2.962882576515303299e+02,2.089180974161596168e+03
2.962942588517703371e+02,2.090058651396967434e+03
2.963002600520104011e+02,2.090936602972553828e+03
2.963062612522504651e+02,2.091814828931681859e+03
2.963122624524904722e+02,2.092693329317692132e+03
2.963182636527305363e+02,2.093572104173915704e+03
2.963242648529706003e+02,2.094451153543702731e+03
2.963302660532106643e+02,2.095330477470350161e+03
2.963362672534506714e+02,2.096210075997181775e+03
2.963422684536907354e+02,2.097089949167444047e+03
2.963482696539307994e+02,2.097970097024480765e+03
2.963542708541708066e+02,2.098850519611510663e+03
2.963602720544108706e+02,2.099731216971849335e+03
2.963662732546509346e+02,2.100612189148713696e+03
2.963722744548909986e+02,2.101493436185353403e+03
2.963782756551310058e+02,2.102374958125025387e+03
2.963842768553710698e+02,2.103256755010907909e+03
2.963902780556111338e+02,2.104138826886238803e+03
2.963962792558511410e+02,2.105021173794229981e+03
2.964022804560912050e+02,2.105903795778052427e+03
2.964082816563312690e+02,2.106786692880901683e+03
2.964142828565713330e+02,2.107669865145920085e+03
2.964202840568113402e+02,2.108553312616297717e+03
2.964262852570514042e+02,2.109437035335204200e+03
2.964322864572914682e+02,2.110321033345726846e+03
2.964382876575315322e+02,2.111205306691030273e+03
2.964442888577715394e+02,2.112089855414204976e+03
2.964502900580116034e+02,2.112974679558419666e+03
2.964562912582516674e+02,2.113859779166712542e+03
2.964622924584916746e+02,2.114745154282175463e+03
2.964682936587317386e+02,2.115630804947901197e+03
2.964742948589718026e+02,2.116516731206983422e+03
2.964802960592118666e+02,2.117402933102435327e+03
2.964862972594518737e+02,2.118289410677309206e+03
2.964922984596919378e+02,2.119176163974697374e+03
2.964982996599320018e+02,2.120063193037539804e+03
2.965043008601720089e+02,2.120950497908895159e+03
2.965103020604120729e+02,2.121838078631781173e+03
2.965163032606521369e+02,2.122725935249191480e+03
2.965223044608922010e+02,2.123614067804072420e+03
2.965283056611322081e+02,2.124502476339412624e+03
2.965343068613722721e+02,2.125391160898197541e+03
2.965403080616123361e+02,2.126280121523397611e+03
2.965463092618523433e+02,2.127169358257894601e+03
2.965523104620924073e+02,2.128058871144638942e+03
2.965583116623324713e+02,2.128948660226569245e+03
2.965643128625725353e+02,2.129838725546606383e+03
2.965703140628125425e+02,2.130729067147618480e+03
2.965763152630526065e+02,2.131619685072521861e+03
2.965823164632926705e+02,2.132510579364155092e+03
2.965883176635327345e+02,2.133401750065460419e+03
2.965943188637727417e+02,2.134293197219234571e+03
2.966003200640128057e+02,2.135184920868316567e+03
2.966063212642528697e+02,2.136076921055604089e+03
2.966123224644928769e+02,2.136969197823885679e+03
2.966183236647329409e+02,2.137861751215963523e+03
2.966243248649730049e+02,2.138754581274667544e+03
2.966303260652130689e+02,2.139647688042801292e+03
2.966363272654530761e+02,2.140541071563106016e+03
2.966423284656931401e+02,2.141434731878397997e+03
2.966483296659332041e+02,2.142328669031426671e+03
2.966543308661732112e+02,2.143222883064942835e+03
2.966603320664132752e+02,2.144117374021684554e+03
2.966663332666533393e+02,2.145012141944389896e+03
2.966723344668934033e+02,2.145907186875769185e+03
2.966783356671334104e+02,2.146802508858546389e+03
2.966843368673734744e+02,2.147698107935435473e+03
2.966903380676135384e+02,2.148593984149088556e+03
2.966963392678535456e+02,2.149490137542183220e+03
2.967023404680936096e+02,2.150386568157418424e+03
2.967083416683336736e+02,2.151283276037429914e+03
2.967143428685737376e+02,2.152180261224881633e+03
2.967203440688137448e+02,2.153077523762397050e+03
2.967263452690538088e+02,2.153975063692603726e+03
2.967323464692938728e+02,2.154872881058119219e+03
2.967383476695338800e+02,2.155770975901528800e+03
2.967443488697739440e+02,2.156669348265423196e+03
2.967503500700140080e+02,2.157567998192459527e+03
2.967563512702540720e+02,2.158466925725098463e+03
2.967623524704940792e+02,2.159366130905946193e+03
2.967683536707341432e+02,2.160265613777560702e+03
2.967743548709742072e+02,2.161165374382511800e+03
2.967803560712142144e+02,2.162065412763273798e+03
2.967863572714542784e+02,2.162965728962390585e+03
2.967923584716943424e+02,2.163866323022345568e+03
2.967983596719344064e+02,2.164767194985685364e+03
2.968043608721744135e+02,2.165668344894827442e+03
2.968103620724144776e+02,2.166569772792289314e+03
2.968163632726545416e+02,2.167471478720563027e+03
2.968223644728946056e+02,2.168373462722035583e+03
2.968283656731346127e+02,2.169275724839177201e+03
2.968343668733746767e+02,2.170178265114432634e+03
2.968403680736147408e+02,2.171081083590207072e+03
2.968463692738547479e+02,2.171984180308907980e+03
2.968523704740948119e+02,2.172887555312944187e+03
2.968583716743348759e+02,2.173791208644709059e+03
2.968643728745749399e+02,2.174695140346565950e+03
2.968703740748149471e+02,2.175599350460868209e+03
2.968763752750550111e+02,2.176503839030004201e+03
2.968823764752950751e+02,2.177408606096296808e+03
2.968883776755350823e+02,2.178313651702107109e+03
2.968943788757751463e+02,2.179218975889731155e+03
2.969003800760152103e+02,2.180124578701477276e+03
2.969063812762552743e+02,2.181030460179657894e+03
2.969123824764952815e+02,2.181936620366539955e+03
2.969183836767353455e+02,2.182843059304468625e+03
2.969243848769754095e+02,2.183749777035666284e+03
2.969303860772154167e+02,2.184656773602357134e+03
2.969363872774554807e+02,2.185564049046859054e+03
2.969423884776955447e+02,2.186471603411338037e+03
2.969483896779356087e+02,2.187379436738073764e+03
2.969543908781756159e+02,2.188287549069258148e+03
2.969603920784156799e+02,2.189195940447096746e+03
2.969663932786557439e+02,2.190104610913767374e+03
2.969723944788957510e+02,2.191013560511463766e+03
2.969783956791358150e+02,2.191922789282343274e+03
2.969843968793758791e+02,2.192832297268600087e+03
2.969903980796159431e+02,2.193742084512340625e+03
2.969963992798559502e+02,2.194652151055723152e+03
2.970024004800960142e+02,2.195562496940856818e+03
2.970084016803360782e+02,2.196473122209908070e+03
2.970144028805760854e+02,2.197384026904881466e+03
2.970204040808161494e+02,2.198295211067977561e+03
2.970264052810562134e+02,2.199206674741208644e+03
2.970324064812962774e+02,2.200118417966678862e+03
2.970384076815362846e+02,2.201030440786417330e+03
2.970444088817763486e+02,2.201942743242490451e+03
2.970504100820164126e+02,2.202855325376971905e+03
2.970564112822564766e+02,2.203768187231835782e+03
2.970624124824964838e+02,2.204681328849084821e+03
2.970684136827365478e+02,2.205594750270769055e+03
2.970744148829766118e+02,2.206508451538878035e+03
2.970804160832166190e+02,2.207422432695359475e+03
2.970864172834566830e+02,2.208336693782201110e+03
2.970924184836967470e+02,2.209251234841392488e+03
2.970984196839368110e+02,2.210166055914856770e+03
2.971044208841768182e+02,2.211081157044502106e+03
2.971104220844168822e+02,2.211996538272303496e+03
2.971164232846569462e+02,2.212912199640137260e+03
2.971224244848969533e+02,2.213828141189932921e+03
2.971284256851370174e+02,2.214744362963611366e+03
2.971344268853770814e+02,2.215660865003000254e+03
2.971404280856171454e+02,2.216577647349976360e+03
2.971464292858571525e+02,2.217494710046416913e+03
2.971524304860972165e+02,2.218412053134176858e+03
2.971584316863372806e+02,2.219329676655066578e+03
2.971644328865772877e+02,2.220247580650933742e+03
2.971704340868173517e+02,2.221165765163600554e+03
2.971764352870574157e+02,2.222084230234844654e+03
2.971824364872974797e+02,2.223002975906459142e+03
2.971884376875374869e+02,2.223922002220248942e+03
2.971944388877775509e+02,2.224841309217977596e+03
2.972004400880176149e+02,2.225760896941396823e+03
2.972064412882576789e+02,2.226680765432247881e+03
2.972124424884976861e+02,2.227600914732262027e+03
2.972184436887377501e+02,2.228521344883206893e+03
2.972244448889778141e+02,2.229442055926713238e+03
2.972304460892178213e+02,2.230363047904575069e+03
2.972364472894578853e+02,2.231284320858424508e+03
2.972424484896979493e+02,2.232205874829978256e+03
2.972484496899380133e+02,2.233127709860879349e+03
2.972544508901780205e+02,2.234049825992759907e+03
2.972604520904180845e+02,2.234972223267321624e+03
2.972664532906581485e+02,2.235894901726166609e+03
2.972724544908981557e+02,2.236817861410926071e+03
2.972784556911382197e+02,2.237741102363204845e+03
2.972844568913782837e+02,2.238664624624605494e+03
2.972904580916183477e+02,2.239588428236727850e+03
2.972964592918583548e+02,2.240512513241120359e+03
2.973024604920984189e+02,2.241436879679401045e+03
2.973084616923384829e+02,2.242361527593088340e+03
2.973144628925784900e+02,2.243286457023714320e+03
2.973204640928185540e+02,2.244211668012816972e+03
