t,T,H,W,dT_dt,dT_dt_noisy
6.715343068613722544e+00,9.628825961677041356e-02,4.730098255366690374e-01,6.547284840451491617e-01,-8.575741326722806368e-03,-1.957050860966907252e-02
6.721344268853770565e+00,9.623697887160105602e-02,4.727057647298373855e-01,6.550140474476111585e-01,-8.514483943732525928e-03,-8.844139905140237928e-04
6.727345469093818586e+00,9.618606490683914712e-02,4.724019411413030167e-01,6.552990648654003492e-01,-8.453504840861075786e-03,4.237481815834300697e-03
6.733346669333866608e+00,9.613551605514353282e-02,4.720983553888848938e-01,6.555835368349586245e-01,-8.392802690760196860e-03,-2.831891499746594376e-03
6.739347869573914629e+00,9.608533065726095057e-02,4.717950080857337136e-01,6.558674638930754863e-01,-8.332376172961279692e-03,-8.912046814788441434e-03
6.745349069813962650e+00,9.603550706202595988e-02,4.714918998403317962e-01,6.561508465768879361e-01,-8.272223973862527502e-03,-2.222459145568254565e-02
6.751350270054010672e+00,9.598604362636105336e-02,4.711890312564930849e-01,6.564336854238808083e-01,-8.212344786716153922e-03,9.862691040391596137e-03
6.757351470294058693e+00,9.593693871527653183e-02,4.708864029333630907e-01,6.567159809718865482e-01,-8.152737311615532168e-03,-5.408247305366865182e-03
6.763352670534106714e+00,9.588819070187058757e-02,4.705840154654189478e-01,6.569977337590852118e-01,-8.093400255482288697e-03,1.832679194694850772e-03
6.769353870774154736e+00,9.583979796732927658e-02,4.702818694424695245e-01,6.572789443240046880e-01,-8.034332332053438497e-03,-1.504989714926528027e-02
6.775355071014202757e+00,9.579175890092651857e-02,4.699799654496552570e-01,6.575596132055203658e-01,-7.975532261868471806e-03,-7.715298447025431203e-03
6.781356271254250778e+00,9.574407190002412471e-02,4.696783040674480936e-01,6.578397409428553555e-01,-7.916998772256433892e-03,-2.866155860635080307e-02
6.787357471494298800e+00,9.569673537007174213e-02,4.693768858716518277e-01,6.581193280755804897e-01,-7.858730597322942379e-03,-6.148224694606902255e-03
6.793358671734346821e+00,9.564974772460689556e-02,4.690757114334017652e-01,6.583983751436141008e-01,-7.800726477937232339e-03,7.503479995148991388e-03
6.799359871974394842e+00,9.560310738525497343e-02,4.687747813191647239e-01,6.586768826872223537e-01,-7.742985161719194431e-03,-5.883119440122552141e-03
6.805361072214441975e+00,9.555681278172925563e-02,4.684740960907394225e-01,6.589548512470190245e-01,-7.685505403026406113e-03,9.502350807338487415e-03
6.811362272454489997e+00,9.551086233647441970e-02,4.681736563131683737e-01,6.592322813630612233e-01,-7.628285954545975522e-03,-1.370076312092537163e-03
6.817363472694538018e+00,9.546525447973197576e-02,4.678734625458173535e-01,6.595091735762219631e-01,-7.571325575426092469e-03,1.970580702496026876e-02
6.823364672934586039e+00,9.541998766582851510e-02,4.675735153345592643e-01,6.597855284289041444e-01,-7.514623040213011529e-03,-1.131561568326906742e-02
6.829365873174634061e+00,9.537506035576513719e-02,4.672738152213690710e-01,6.600613464637536953e-01,-7.458177129370940905e-03,-4.023078166042913517e-02
6.835367073414682082e+00,9.533047101721145444e-02,4.669743627443269096e-01,6.603366282236587947e-01,-7.401986629267554019e-03,1.247777952443849744e-03
6.841368273654730103e+00,9.528621812450552286e-02,4.666751584376180317e-01,6.606113742517505383e-01,-7.346050332162866459e-03,-1.064984008971411704e-02
6.847369473894778125e+00,9.524230015865386978e-02,4.663762028315331376e-01,6.608855850914021612e-01,-7.290367036198161510e-03,-2.677623468185135608e-02
6.853370674134826146e+00,9.519871560733154936e-02,4.660774964524679320e-01,6.611592612862294827e-01,-7.234935545384763023e-03,5.790371613070541268e-03
6.859371874374874167e+00,9.515546296488204547e-02,4.657790398229235129e-01,6.614324033800909053e-01,-7.179754669592877669e-03,-1.893171884500126703e-03
6.865373074614922189e+00,9.511254073231732720e-02,4.654808334615060383e-01,6.617050119170870826e-01,-7.124823224540430266e-03,1.781948814151966543e-03
6.871374274854970210e+00,9.506994741731786269e-02,4.651828778829269484e-01,6.619770874415613626e-01,-7.070140031781864398e-03,-1.371765904751569287e-02
6.877375475095018231e+00,9.502768153423259145e-02,4.648851735980029654e-01,6.622486304980994554e-01,-7.015703918696929164e-03,-3.074760633741830881e-03
6.883376675335066253e+00,9.498574160407891043e-02,4.645877211136559826e-01,6.625196416315295433e-01,-6.961513718479417356e-03,-1.874732835370920489e-03
6.889377875575114274e+00,9.494412615454272952e-02,4.642905209329130645e-01,6.627901213869226149e-01,-6.907568270126014653e-03,2.858553386070798730e-02
6.895379075815162295e+00,9.490283371997838835e-02,4.639935735549065021e-01,6.630600703095915760e-01,-6.853866418424975349e-03,-2.053306170759867239e-02
6.901380276055210317e+00,9.486186284140873948e-02,4.636968794748739797e-01,6.633294889450921383e-01,-6.800407013944922974e-03,-7.010291005092840304e-03
6.907381476295258338e+00,9.482121206652512069e-02,4.634004391841581305e-01,6.635983778392227084e-01,-6.747188913023526025e-03,5.300073323694044422e-04
6.913382676535306359e+00,9.478087994968731334e-02,4.631042531702069809e-01,6.638667375380237212e-01,-6.694210977756298586e-03,-4.118994949966428565e-02
6.919383876775354381e+00,9.474086505192361174e-02,4.628083219165737838e-01,6.641345685877783067e-01,-6.641472075985262180e-03,-3.870083942454913273e-02
6.925385077015402402e+00,9.470116594093075379e-02,4.625126459029169079e-01,6.644018715350121784e-01,-6.588971081287621490e-03,3.672739633526858616e-02
6.931386277255450423e+00,9.466178119107397648e-02,4.622172256050000039e-01,6.646686469264934116e-01,-6.536706872964530290e-03,-4.187908594619789426e-02
6.937387477495498445e+00,9.462270938338701587e-02,4.619220614946918935e-01,6.649348953092325543e-01,-6.484678336029718604e-03,5.013904557075461732e-03
6.943388677735546466e+00,9.458394910557202384e-02,4.616271540399667361e-01,6.652006172304827381e-01,-6.432884361198203116e-03,-2.339739248248964842e-02
6.949389877975594487e+00,9.454549895199969300e-02,4.613325037049038069e-01,6.654658132377394564e-01,-6.381323844874921269e-03,-2.164452589989755010e-02
6.955391078215642509e+00,9.450735752370914566e-02,4.610381109496876073e-01,6.657304838787406753e-01,-6.329995689143455562e-03,-4.598049377459029891e-02
6.961392278455690530e+00,9.446952342840803096e-02,4.607439762306079212e-01,6.659946297014670558e-01,-6.278898801754577430e-03,-2.429367024826152924e-02
6.967393478695738551e+00,9.443199528047242775e-02,4.604501000000595923e-01,6.662582512541415092e-01,-6.228032096114999305e-03,9.459540213958637922e-03
6.973394678935786573e+00,9.439477170094691394e-02,4.601564827065429686e-01,6.665213490852295308e-01,-6.177394491275953192e-03,-3.395225130960620452e-02
6.979395879175834594e+00,9.435785131754455268e-02,4.598631247946632916e-01,6.667839237434389776e-01,-6.126984911921859456e-03,5.781552694913790272e-03
6.985397079415882615e+00,9.432123276464687844e-02,4.595700267051312515e-01,6.670459757777205123e-01,-6.076802288358884585e-03,1.891526986127975429e-04
6.991398279655930637e+00,9.428491468330389702e-02,4.592771888747626541e-01,6.673075057372668262e-01,-6.026845556503644674e-03,3.433920043054420473e-02
6.997399479895978658e+00,9.424889572123409942e-02,4.589846117364785871e-01,6.675685141715135273e-01,-5.977113657871735430e-03,-1.546778532302604293e-02
7.003400680136026679e+00,9.421317453282444798e-02,4.586922957193053096e-01,6.678290016301383636e-01,-5.927605539566414838e-03,1.934067524448968359e-02
7.009401880376074701e+00,9.417774977913039025e-02,4.584002412483743072e-01,6.680889686630617774e-01,-5.878320154267160924e-03,1.189905893056163871e-02
7.015403080616122722e+00,9.414262012787583123e-02,4.581084487449222920e-01,6.683484158204465730e-01,-5.829256460218243396e-03,-1.156262480658394945e-02
7.021404280856170743e+00,9.410778425345320275e-02,4.578169186262912027e-01,6.686073436526982494e-01,-5.780413421217406311e-03,-3.903953319994072496e-02
7.027405481096218764e+00,9.407324083692335248e-02,4.575256513059282049e-01,6.688657527104643341e-01,-5.731790006604356447e-03,2.445701758512580301e-02
7.033406681336266786e+00,9.403898856601564105e-02,4.572346471933856349e-01,6.691236435446354935e-01,-5.683385191249376578e-03,-3.297116330812021462e-02
7.039407881576314807e+00,9.400502612557826154e-02,4.569439066994426257e-01,6.693810167057235860e-01,-5.635197950440234971e-03,-1.510351700289614719e-02
7.045409081816362828e+00,9.397135219833478714e-02,4.566534302348316254e-01,6.696378727442722223e-01,-5.587227260207536239e-03,1.207630353979620083e-02
7.051410282056410850e+00,9.393796549207793223e-02,4.563632181958293677e-01,6.698942122125474130e-01,-5.539472111854737424e-03,1.677963926401097872e-02
7.057411482296458871e+00,9.390486472060831369e-02,4.560732709751946223e-01,6.701500356630013533e-01,-5.491931501820028483e-03,-2.240086542497980726e-02
7.063412682536506892e+00,9.387204860318988653e-02,4.557835889624698988e-01,6.704053436482327877e-01,-5.444604431376370846e-03,-6.084638149340865915e-03
7.069413882776554914e+00,9.383951586454998550e-02,4.554941725439817235e-01,6.706601367209872322e-01,-5.397489906621810718e-03,-1.056905874800878956e-02
7.075415083016602935e+00,9.380726523487928348e-02,4.552050221028402510e-01,6.709144154341566413e-01,-5.350586938469570342e-03,1.828058457317768143e-02
7.081416283256650956e+00,9.377529544983177756e-02,4.549161380189395976e-01,6.711681803407798519e-01,-5.303894542638298848e-03,4.478877294098006917e-02
7.087417483496698978e+00,9.374360525052487236e-02,4.546275206689576187e-01,6.714214319940419173e-01,-5.257411739642323112e-03,-4.185514825004096884e-02
7.093418683736746999e+00,9.371219338353928285e-02,4.543391704263560205e-01,6.716741709472749955e-01,-5.211137554781739012e-03,1.311732064490363572e-02
7.099419883976795020e+00,9.368105860091908987e-02,4.540510876613803037e-01,6.719263977539574606e-01,-5.165071018132717795e-03,-6.232857855626720844e-02
7.105421084216843042e+00,9.365019966017175401e-02,4.537632727410598754e-01,6.721781129677145694e-01,-5.119211164537604275e-03,-4.837883721244657168e-03
7.111422284456891063e+00,9.361961532426803234e-02,4.534757260292079373e-01,6.724293171423180171e-01,-5.073557033595181565e-03,-2.724924751257893490e-02
7.117423484696939084e+00,9.358930436164207556e-02,4.531884478864213750e-01,6.726800108316862703e-01,-5.028107669650797029e-03,3.480826813255025881e-02
7.123424684936987106e+00,9.355926554619138635e-02,4.529014386700810912e-01,6.729301945898842341e-01,-4.982862121786627019e-03,-1.655491555765441301e-03
7.129425885177035127e+00,9.352949765727681941e-02,4.526146987343517281e-01,6.731798689711236960e-01,-4.937819443811775066e-03,-1.967325440292752581e-02
7.135427085417083148e+00,9.349999947972258141e-02,4.523282284301817224e-01,6.734290345297627711e-01,-4.892978694252522742e-03,-1.487923578842892912e-02
7.141428285657131170e+00,9.347076980381620326e-02,4.520420281053034173e-01,6.736776918203064568e-01,-4.848338936342469485e-03,-1.635425397718694857e-02
7.147429485897179191e+00,9.344180742530860950e-02,4.517560981042329504e-01,6.739258413974060780e-01,-4.803899238012790396e-03,-1.037667066759034428e-03
7.153430686137227212e+00,9.341311114541406280e-02,4.514704387682701436e-01,6.741734838158599530e-01,-4.759658671882265046e-03,-7.922628079476412566e-03
7.159431886377275234e+00,9.338467977081016391e-02,4.511850504354988911e-01,6.744206196306128387e-01,-4.715616315247646295e-03,8.402095164382793885e-03
7.165433086617323255e+00,9.335651211363790725e-02,4.508999334407867154e-01,6.746672493967559303e-01,-4.671771250073730730e-03,2.613345038842008680e-02
7.171434286857371276e+00,9.332860699150158368e-02,4.506150881157850452e-01,6.749133736695273056e-01,-4.628122562983526256e-03,9.400118375166152326e-03
7.177435487097419298e+00,9.330096322746889159e-02,4.503305147889291038e-01,6.751589930043114807e-01,-4.584669345248523764e-03,-2.910473029933038913e-02
7.183436687337467319e+00,9.327357965007085361e-02,4.500462137854379652e-01,6.754041079566398542e-01,-4.541410692778802272e-03,-3.701754682249850520e-02
7.189437887577515340e+00,9.324645509330184434e-02,4.497621854273144981e-01,6.756487190821901523e-01,-4.498345706113252018e-03,-1.960673621922728871e-02
7.195439087817563362e+00,9.321958839661960428e-02,4.494784300333453664e-01,6.758928269367867614e-01,-4.455473490409721238e-03,1.660883179578494240e-02
7.201440288057611383e+00,9.319297840494522589e-02,4.491949479191011951e-01,6.761364320764009506e-01,-4.412793155435260073e-03,-1.111375622874223937e-02
7.207441488297659404e+00,9.316662396866312590e-02,4.489117393969362935e-01,6.763795350571504272e-01,-4.370303815556246529e-03,-1.772176019708792544e-02
7.213442688537707426e+00,9.314052394362111464e-02,4.486288047759888209e-01,6.766221364352993373e-01,-4.328004589728609575e-03,-1.562353433610956868e-03
7.219443888777755447e+00,9.311467719113035446e-02,4.483461443621807874e-01,6.768642367672588200e-01,-4.285894601488010602e-03,-3.259641359331630350e-02
7.225445089017803468e+00,9.308908257796530417e-02,4.480637584582180533e-01,6.771058366095863423e-01,-4.243972978940059593e-03,-2.703052741232589429e-02
7.231446289257851490e+00,9.306373897636385784e-02,4.477816473635902184e-01,6.773469365189860314e-01,-4.202238854750461883e-03,6.004269649438998685e-03
7.237447489497899511e+00,9.303864526402720603e-02,4.474998113745707329e-01,6.775875370523088970e-01,-4.160691366135255143e-03,-1.022376122429970169e-02
7.243448689737946644e+00,9.301380032411990517e-02,4.472182507842169530e-01,6.778276387665521652e-01,-4.119329654850983902e-03,-1.318405449666133940e-02
7.249449889977994665e+00,9.298920304526987757e-02,4.469369658823699742e-01,6.780672422188600557e-01,-4.078152867184950403e-03,2.274547639145130078e-03
7.255451090218042687e+00,9.296485232156836975e-02,4.466559569556546871e-01,6.783063479665232265e-01,-4.037160153945298924e-03,-1.573458421756147863e-02
7.261452290458090708e+00,9.294074705257002189e-02,4.463752242874799436e-01,6.785449565669788852e-01,-3.996350670451419285e-03,-1.772217160170490996e-02
7.267453490698138729e+00,9.291688614329279838e-02,4.460947681580382795e-01,6.787830685778110107e-01,-3.955723576523954843e-03,-1.315192682719743683e-02
7.273454690938186751e+00,9.289326850332026153e-02,4.458145888448118432e-01,6.790206845566830740e-01,-3.915278036007309448e-03,8.137133746224673586e-03
7.279455891178234772e+00,9.286989303053501399e-02,4.455346866313609766e-01,6.792578050602768869e-01,-3.875013208253993979e-03,-2.678614493829931109e-03
7.285457091418282793e+00,9.284675864000541123e-02,4.452550617905159935e-01,6.794944306466631501e-01,-3.834928263127632131e-03,-2.772687995665384930e-02
7.291458291658330815e+00,9.282386425875789604e-02,4.449757145881186871e-01,6.797305618745858036e-01,-3.795022378329980517e-03,-9.856160668914142053e-03
7.297459491898378836e+00,9.280120881826781076e-02,4.446966452873840070e-01,6.799661993028478513e-01,-3.755294735489356217e-03,9.209183793536775478e-03
7.303460692138426857e+00,9.277879125445943898e-02,4.444178541488998380e-01,6.802013434903119160e-01,-3.715744520152108876e-03,3.369929434298543636e-02
7.309461892378474879e+00,9.275661050770594995e-02,4.441393414306272769e-01,6.804359949958997955e-01,-3.676370921774245459e-03,-2.652345076421326955e-02
7.315463092618522900e+00,9.273466552282942643e-02,4.438611073879004110e-01,6.806701543785926845e-01,-3.637173133713103579e-03,3.133532747257355457e-03
7.321464292858570921e+00,9.271295524910087849e-02,4.435831522734263732e-01,6.809038221974309524e-01,-3.598150353218865227e-03,-8.773115889526015079e-03
7.327465493098618943e+00,9.269147864024022965e-02,4.433054763372854534e-01,6.811369990115144768e-01,-3.559301781426243982e-03,1.295108695481883565e-02
7.333466693338666964e+00,9.267023465441630303e-02,4.430280798269308762e-01,6.813696853800023101e-01,-3.520626623346026496e-03,5.470472922975306088e-03
7.339467893578714985e+00,9.264922225424684910e-02,4.427509629871890784e-01,6.816018818621130126e-01,-3.482124087856745820e-03,2.596141406695954765e-02
7.345469093818763007e+00,9.262844040679850399e-02,4.424741260602594872e-01,6.818335890171240976e-01,-3.443793387696250652e-03,6.945224657795956436e-03
7.351470294058811028e+00,9.260788808358685897e-02,4.421975692857145757e-01,6.820648074043728082e-01,-3.405633739453420294e-03,-1.430789998403156696e-02
7.357471494298859049e+00,9.258756426057639100e-02,4.419212929004999735e-01,6.822955375832555625e-01,-3.367644363559671450e-03,-1.413950792714543589e-02
