n,L,E,E_noisy
4.296122864361580085e+00,1.139350237689832567e-08,-4.656919073838543327e-20,-4.656881515454316759e-20
6.752259203169358237e+00,2.828342541733031394e-09,3.239049214834397569e-19,3.239187950243295833e-19
4.383428441565496492e+00,9.157586240580895664e-09,-3.061119824518550003e-20,-3.061861685560292583e-20
6.788538434845198033e+00,1.283752775301403081e-08,-4.656202015437211982e-20,-4.656520680971583513e-20
1.689068428483596840e+00,9.814222457462414864e-09,-3.686009951617331894e-20,-3.686176886613419582e-20
3.979765121030137465e+00,5.407259475900521379e-09,6.346140929910927171e-21,6.345385701917232072e-21
6.390729551376686857e+00,9.904748241738361585e-09,-2.382914230283251894e-20,-2.383595901179973073e-20
7.974614384826046454e+00,3.129573992264888934e-09,3.700518124752927150e-19,3.700462066467898328e-19
4.592270488682269836e+00,2.273364502103486676e-09,2.298007633134217078e-19,2.298116144869690440e-19
1.520277081452595214e+00,6.392062068150813616e-09,-2.017591219009077692e-20,-2.018160484475691923e-20
6.232767984286438967e+00,2.239563245297123223e-09,4.463058908237312457e-19,4.463157631244351705e-19
5.537923981943798424e+00,1.018310624693182255e-08,-3.217515674805828985e-20,-3.215409785799962949e-20
2.047626392327023925e+00,1.049729656276065296e-08,-4.261544522349603735e-20,-4.260195273360056721e-20
2.467353452090730759e+00,8.067786474666997792e-09,-3.071495264607366484e-20,-3.073233209288017194e-20
4.513358383556456133e+00,5.248111147775021402e-09,1.869262276805505265e-20,1.870106947963841352e-20
2.163441257766789860e+00,3.755070153682052621e-09,3.403494659042313519e-21,3.408990486204479358e-21
7.415614601218456059e+00,9.082937108751088607e-09,-4.967274637842964849e-21,-4.961118384382558413e-21
7.935392179236393062e+00,1.432202488146574498e-08,-5.249123889956331637e-20,-5.250679940701058415e-20
6.266784390443397967e+00,1.239391083811977781e-08,-4.567218860978041785e-20,-4.566388641948487004e-20
6.907945913536303273e+00,5.631114465424176505e-09,6.210334935351158575e-20,6.209315814630087036e-20
3.318537354853309473e+00,5.527111808237583708e-09,-4.581837558189799466e-21,-4.568191987714017864e-21
1.746763040756212471e+00,1.012043401565466276e-08,-3.875670570521066291e-20,-3.874529139813151000e-20
6.103130310096858580e+00,1.242391786715640624e-08,-4.662895864534183710e-20,-4.660277263585468198e-20
6.557825813203385756e+00,4.794116337497603095e-09,8.798417574703699789e-20,8.798098339416173493e-20
5.863460942769382456e+00,1.292508915150909282e-08,-5.113719032947478030e-20,-5.115177810007444919e-20
2.239360081116206658e+00,1.345916094438909077e-08,-5.752496679505080426e-20,-5.751382395395942189e-20
1.186834280719062162e+00,1.170262645024562286e-08,-3.269663577208315086e-20,-3.268724450208402882e-20
4.881898021650341590e+00,2.786018341873400626e-09,1.683098390505434576e-19,1.683066529473229373e-19
2.049444874585969245e+00,1.426664415576310913e-08,-5.984112475150780384e-20,-5.982687574217784332e-20
3.062852274553609089e+00,2.783728544631604664e-09,5.866453132887305927e-20,5.867205846429079010e-20
4.334839372120383061e+00,1.185343605953583359e-08,-4.933408222824116474e-20,-4.934633474110192706e-20
2.756330653818771736e+00,2.336771118761986500e-09,7.136195222631715259e-20,7.135906321397951193e-20
7.529732906009074966e+00,1.076421922360269553e-08,-2.389742705190489626e-20,-2.390126404832879138e-20
3.249864665335520542e+00,3.355527143867813796e-09,3.989223919122979068e-20,3.989176455704148843e-20
4.926721966383296625e+00,1.393457493210227956e-08,-6.043600011886532093e-20,-6.043345835040662929e-20
7.810921357334785320e+00,3.012172505586329858e-09,3.841531891321114947e-19,3.841468492869937911e-19
5.696249021064480722e+00,9.017348094147302501e-09,-2.033092523460980076e-20,-2.033228342439325167e-20
3.700350667507245284e+00,1.140500591435173296e-08,-4.818832200133701606e-20,-4.818180855823844252e-20
6.271310541623524415e+00,1.437888485461243662e-08,-5.937043585460258570e-20,-5.937055972730363182e-20
2.354801870091117078e+00,9.219757465089773286e-09,-3.714527440262306281e-20,-3.714736673499449296e-20
1.727840691639628723e+00,3.185362750461114622e-09,4.773273338721690097e-21,4.770835703251181021e-21
1.271453697392332494e+00,6.267983995463905441e-09,-1.709904142229170172e-20,-1.709943628035840838e-20
5.674661359507450875e+00,1.304882825801371809e-08,-5.266832890483519544e-20,-5.268688011676778407e-20
5.605916550049101055e+00,4.422383207249024979e-09,7.408425087322122459e-20,7.408646128285967719e-20
5.696714041598074374e+00,5.191878431026430121e-09,4.639249141671309225e-20,4.638280945959397479e-20
5.713775817856941330e+00,8.298660519378861189e-09,-1.232699124175538366e-20,-1.232532515612074710e-20
5.079442264565154908e+00,6.991721716804878539e-09,-2.556609152359530989e-21,-2.570728425795638583e-21
7.592290119196888121e+00,1.269902209276441182e-08,-4.137607062336788762e-20,-4.136624335916797704e-20
4.218865634913106177e+00,1.444497929610673349e-08,-6.465671164515475672e-20,-6.465373747683037567e-20
1.863276619762054942e+00,9.808110774632003264e-09,-3.830819238900441284e-20,-3.832110177926728285e-20
2.749959801898785194e+00,9.798691341141988157e-09,-4.034283871212817297e-20,-4.033986148268940906e-20
3.858584021300803357e+00,8.264007701353094988e-09,-2.657786304771297074e-20,-2.658485556231182514e-20
5.286242286994982109e+00,3.810202128557967054e-09,9.588860362170169384e-20,9.590722494254411548e-20
3.504154014210757673e+00,1.132576753972208517e-08,-4.809367528913401713e-20,-4.808815622178960419e-20
4.049969354355898332e+00,3.292824688678984098e-09,7.396615382297692865e-20,7.395879611908345264e-20
3.055083789564896790e+00,5.928130710296557835e-09,-1.184063907770091650e-20,-1.183777418559216934e-20
6.094134085710534166e+00,4.845890338569083386e-09,7.051473964712530869e-20,7.051503245374774081e-20
6.915939085215481619e+00,9.897784123166850085e-09,-1.958991830215080158e-20,-1.957731203277277728e-20
3.371485291450261101e+00,1.461923104168391666e-08,-6.602629669606092798e-20,-6.602209509293064325e-20
6.602452219445105186e+00,1.163839263656433360e-08,-3.807501257247549189e-20,-3.806923656498067959e-20
2.379593321806629191e+00,1.462641620495677732e-08,-6.375310723895693318e-20,-6.376364869027887426e-20
7.824490226837665041e+00,5.318651033147283543e-09,1.029044602491146056e-19,1.029130360755293033e-19
3.493070021799476343e+00,1.314260253220606835e-08,-5.821898852589744907e-20,-5.819738992384738097e-20
5.629839145652574928e+00,8.783815810323945557e-09,-1.846475547346098164e-20,-1.845772154591675552e-20
5.215474128326379244e+00,9.116070010860799899e-09,-2.494803549540743681e-20,-2.494776512378169643e-20
1.575073960890019720e+00,4.290478690430103738e-09,-8.168710940137559412e-21,-8.166403689702615780e-21
5.100838647279989146e+00,1.391325144417135138e-08,-5.988353111328963389e-20,-5.989239126727129715e-20
1.326372706724319839e+00,3.275407264570039459e-09,-9.849415821128817847e-22,-9.824080549973120480e-22
4.399060545076074469e+00,3.078968912577808365e-09,1.061815030752204198e-19,1.061711929552919305e-19
4.760318088837527384e+00,5.300059438419567612e-09,2.237122357531887787e-20,2.237234135400188149e-20
7.663983277518083170e+00,9.906720081986425680e-09,-1.314035808431800322e-20,-1.314356120882895954e-20
2.274936217715894937e+00,1.028172036437845216e-08,-4.245053995076019850e-20,-4.245816860685626285e-20
1.340162446383280859e+00,1.374310496279020304e-08,-4.498703985423477508e-20,-4.498055316281251950e-20
5.388942941564961231e+00,2.686596483903693036e-09,2.250781300787741858e-19,2.250639166417058794e-19
3.169703076701015476e+00,5.396986267431972834e-09,-4.757645328208857551e-21,-4.757363162621399003e-21
4.851936827102696803e+00,5.775235907113919883e-09,1.403852825767901491e-20,1.402596328355521190e-20
2.788540813654395212e+00,5.409623748147084135e-09,-9.068802466775572986e-21,-9.049809690702655361e-21
5.832482735347281455e+00,8.150356971981078039e-09,-9.354281371968729918e-21,-9.333838083681615758e-21
1.880745968825715320e+00,1.366541748283238852e-08,-5.551533219164838804e-20,-5.550617394148169670e-20
4.583208477700241090e+00,1.238597518651452037e-08,-5.192997756194661574e-20,-5.191031015933718849e-20
6.400794585338853260e+00,1.062965419176966094e-08,-3.061555786496588997e-20,-3.060893301770050263e-20
7.245730777042777682e+00,8.348910717336056743e-09,3.854986264671213226e-21,3.861101717401303284e-21
3.294963827531273370e+00,1.257640040961833688e-08,-5.526028366677281591e-20,-5.526384888594623363e-20
4.840909221191360245e+00,8.993791520001234534e-09,-2.644399374037079438e-20,-2.645226280521021004e-20
7.671941395595996305e+00,3.435844056309928147e-09,2.793838208987464279e-19,2.793857831196296104e-19
1.969118491848230734e+00,3.643715849647766051e-09,1.998809121320002739e-21,1.994135940125852938e-21
6.811499341544939412e+00,1.237072385329801961e-08,-4.285308151961539157e-20,-4.285678103955758493e-20
6.129176575202646582e+00,9.741472768015904731e-09,-2.418891271732977792e-20,-2.418094390765385987e-20
7.762234701727860120e+00,4.161430614931107974e-09,1.866772774150829060e-19,1.866766767049943884e-19
4.419832424526485504e+00,1.161877678053612553e-08,-4.761192682482025132e-20,-4.762686301125582240e-20
4.186881541593555411e+00,7.291133720734456825e-09,-1.545749624625577183e-20,-1.545899438534836902e-20
4.817344975752091862e+00,2.036188776810655967e-09,3.197676978148961799e-19,3.197607261427574331e-19
3.528342136072877722e+00,8.240702666562699759e-09,-2.821470696738957913e-20,-2.821699478375670000e-20
1.408191182758028681e+00,4.390361029130842828e-09,-9.093469619414977305e-21,-9.103792290301635520e-21
4.980153126439512690e+00,1.057327375216329587e-08,-3.826978720427183643e-20,-3.825713269384751507e-20
3.728971856071271684e+00,5.970978545873412589e-09,-5.242765537726043839e-21,-5.223085684788618329e-21
4.537251781786709515e+00,3.936816209788860421e-09,5.995297844961935788e-20,5.994251119162298075e-20
5.896859902596690794e+00,3.090133506616225882e-09,2.009158313445212617e-19,2.009229645568058442e-19
3.756727215130553521e+00,1.287272392869991332e-08,-5.649548457242997911e-20,-5.648885930008712290e-20
2.134830524394815576e+00,8.101630707220628402e-09,-3.095342983092879684e-20,-3.096353081750722620e-20
6.815319340768295042e+00,8.740694489645543884e-09,-6.705514445810593446e-21,-6.703861430789207651e-21
7.609455199494962407e+00,1.294981129345958834e-08,-4.334815012155032810e-20,-4.333339888936928942e-20
2.643490258533944370e+00,9.373297829718570756e-09,-3.803086883142372531e-20,-3.802176306639181990e-20
5.275765897675965377e+00,5.468316720133964653e-09,2.884276498869389517e-20,2.885958833691833208e-20
3.641491668392406567e+00,9.935594088262439538e-09,-3.935299797986219756e-20,-3.936407774318212622e-20
5.913184302951933091e+00,4.807604382483554259e-09,6.662030900111238028e-20,6.661345992277309353e-20
1.382711228410701931e+00,9.866224691596333969e-09,-3.249415092527983746e-20,-3.249062884302231214e-20
7.435824178460395117e+00,2.083551774736126131e-09,7.411597693353018951e-19,7.411639128334073888e-19
6.982258437876637025e+00,1.385745068304298043e-08,-5.318749856293087187e-20,-5.318666394836805046e-20
1.970956861032530316e+00,2.267509245744513430e-09,3.498898225888471785e-20,3.498569405637047948e-20
5.487397858852049559e+00,8.212351827234376383e-09,-1.349289912301417433e-20,-1.349643262367308913e-20
3.314216734528115715e+00,5.670099766316484188e-09,-6.374164122926476134e-21,-6.379679075816610851e-21
2.470201410531465136e+00,9.101213380053634814e-09,-3.656648020951111345e-20,-3.656141731797598140e-20
6.932410489758773053e+00,7.899227804627385606e-09,7.122991631679086631e-21,7.095938457186422162e-21
6.270994684510587724e+00,1.470793804187848864e-08,-6.149669194664447190e-20,-6.148015858144702983e-20
5.040240621386474551e+00,1.475072326190276455e-08,-6.499347033409573765e-20,-6.499822082095564107e-20
5.343036287948251584e+00,1.148847470368066171e-08,-4.324776489386266264e-20,-4.326155082337943241e-20
7.088040977476101290e+00,2.785618966713258536e-09,3.699944848764879647e-19,3.700004390125746144e-19
3.389716082285291421e+00,7.308829328609740166e-09,-2.173953623774236935e-20,-2.175308845510333356e-20
4.451004598773116605e+00,1.487945463150000032e-08,-6.676174329130578384e-20,-6.675739098002986627e-20
2.605648780995313718e+00,1.446939824611261090e-08,-6.397252415780084316e-20,-6.397606026805289999e-20
4.171717032332761477e+00,8.147460372398805683e-09,-2.361494016243938244e-20,-2.360856173118468601e-20
2.196456584110310750e+00,1.467414101440705918e-08,-6.285152645463270374e-20,-6.284317159319527356e-20
3.419256802938406281e+00,1.190490074716409434e-08,-5.149380306028436350e-20,-5.148040499362214906e-20
5.502413548647656860e+00,7.999646401934343942e-09,-1.086410366955660198e-20,-1.086861665383799284e-20
2.936807454304739107e+00,8.835946607313894608e-09,-3.445231920326637704e-20,-3.445479992462563854e-20
5.570035267243925503e+00,1.215522675295508683e-08,-4.699043101610556195e-20,-4.699013238105278638e-20
6.579883656820471494e+00,5.800466988920505272e-09,4.829315731166877077e-20,4.827942290224426595e-20
5.407077342834328171e+00,9.242480230108853357e-09,-2.474134008944005234e-20,-2.473500382030328430e-20
4.285005777898950541e+00,1.242187456955381601e-08,-5.292271442463804068e-20,-5.292102734134730711e-20
3.735145668589621160e+00,2.783462723009079520e-09,9.332621991262113362e-20,9.331320668752638400e-20
1.506592024352835901e+00,1.149950617486045602e-08,-4.111352953743694969e-20,-4.110103792673112256e-20
6.363648120400239527e+00,7.158905449055500611e-09,1.202863226374566359e-20,1.204267393008961723e-20
7.688189067050459791e+00,5.336512585231856707e-09,9.753094996966707827e-20,9.751815721230978927e-20
2.688600938048388400e+00,1.278603015319466913e-08,-5.592903684853144492e-20,-5.592294154769658122e-20
5.874231138508853256e+00,7.501780105795254824e-09,-1.444712143526365096e-22,-1.315945301856769844e-22
5.219365155335539797e+00,2.222423207595821773e-09,3.146149206455695773e-19,3.146236855628338788e-19
6.689192579925827609e+00,1.478466582470246261e-08,-6.063560982620825059e-20,-6.064505974747420663e-20
5.781009162170651194e+00,1.313532588742471013e-08,-5.286266406124104533e-20,-5.287628298224952010e-20
2.372525465799673938e+00,8.358054248431663296e-09,-3.245707029769806972e-20,-3.245787700026793458e-20
1.944424419513896662e+00,9.239793938390915512e-09,-3.613001872422395890e-20,-3.613463768461312713e-20
3.357682978951598951e+00,1.368396234881456983e-08,-6.114151373032848543e-20,-6.114125666974445054e-20
2.302898446277493960e+00,1.378336529819586520e-08,-5.939251920591486861e-20,-5.939321699063176987e-20
5.216633701158785996e+00,3.001595477394557034e-09,1.644670300203537329e-19,1.644726300803301920e-19
1.615058676589360420e+00,1.376581855913031691e-08,-5.204749457012431894e-20,-5.205278025349922799e-20
5.726978070495369444e+00,7.299672272764594215e-09,1.016685525669323112e-21,1.015382130307744684e-21
6.497379427578661826e+00,1.099655432632563114e-08,-3.325312800849900547e-20,-3.322313737285401074e-20
1.289428911283763135e+00,7.791933057879006731e-09,-2.308543372434045420e-20,-2.308642803857084893e-20
7.210494849063073808e+00,1.091170460270183543e-08,-2.773123420141406373e-20,-2.772357146650607573e-20
6.742147568589426321e+00,7.411275865855790471e-09,1.297556925389372779e-20,1.297874485606341082e-20
1.298714229663184394e+00,1.060891890936496653e-08,-3.306336587330376781e-20,-3.306090099245395899e-20
4.833283951664165912e+00,1.076491053867890294e-08,-4.033810778685864415e-20,-4.034694913691160951e-20
1.193891305008096149e+00,1.051563090431410701e-08,-2.941585134837137354e-20,-2.941030846987103221e-20
4.337945266950413270e+00,8.355835489321995967e-09,-2.428774496551021517e-20,-2.428799388674436403e-20
1.567494596376719063e+00,4.010301797172155123e-09,-5.997884928338997943e-21,-5.989448207663574699e-21
5.031126528194509895e+00,3.759506682361211536e-09,8.818792406371481711e-20,8.820869320199266837e-20
1.539641931574271538e+00,4.345509653121980339e-09,-8.677712494083379370e-21,-8.675613838008841359e-21
1.624268845714096576e+00,8.802591624926369758e-09,-3.184544547074598468e-20,-3.183758243612251952e-20
7.795358578478382761e+00,7.853251630653171145e-09,2.012674814040459020e-20,2.011675839353736529e-20
6.660502223409959122e+00,3.057481306394561160e-09,2.665368483364916709e-19,2.665382591894588811e-19
5.708519601119407483e+00,1.362112538435800993e-08,-5.629987939044900647e-20,-5.628412556443946432e-20
6.511473921825978728e+00,8.632848120981351697e-09,-8.461551187152282452e-21,-8.461913969983866771e-21
