N,V,D,L,L_noisy
4.892648852330481191e-01,2.118462892626320127e+01,9.541764782500747799e+01,4.819966794627690732e+00,4.833499201279634505e+00
1.350810717032885078e-01,7.969461702505127221e+01,2.026631920989715070e+02,5.044509386657464844e+00,5.068576834749520366e+00
4.071840800505954761e+00,6.032458583555316523e+01,1.505488757888259954e+01,3.321672227290691559e+00,3.318193189658455555e+00
3.504219824085867518e+00,1.790260384592516729e+01,1.608487721002947879e+01,4.215846436162782318e+00,4.227652126088995210e+00
1.693627871740225554e+00,2.714540549987416895e+01,4.585774734011466762e+02,2.949581494933295467e+00,2.963945340052700050e+00
1.057192411310871882e-01,2.342450511588547215e+02,6.440083546009743714e+02,4.366535312137859393e+00,4.357409142228597432e+00
2.519177096166828722e+00,2.444247753639722021e+02,3.984715352715875980e+01,2.639605959911825561e+00,2.655152519184912574e+00
2.193133776211586561e-01,5.692119783210223716e+01,3.695563016403677921e+02,4.378580193390186004e+00,4.399996405264711363e+00
1.032238554149105536e-01,3.410358588153776083e+01,1.009673769522793130e+01,9.299136339206773627e+00,9.295969024511657963e+00
1.409268819956179719e+01,1.031770270879869571e+02,2.560059418874352133e+01,2.320908889338853864e+00,2.341271820021230354e+00
2.869625099363835830e+01,1.124598624001917813e+01,6.340434889957547284e+02,2.086905061114640247e+00,2.119864155321042443e+00
1.567435842785787348e-01,2.055053323984762130e+02,1.237410852350717079e+02,4.548940735212089415e+00,4.550266733981625400e+00
6.006427490318838380e+00,4.164248183613204191e+01,5.522366792536898572e+01,2.736959056178460692e+00,2.736965499733995166e+00
1.392578637056409163e-01,1.293711153277994441e+01,2.344186085221903681e+02,6.546483939310161482e+00,6.540291593409632398e+00
3.726576055966439593e+00,3.724928394307582380e+01,3.508896343943703187e+02,2.471933622095281891e+00,2.459547432954762414e+00
4.829684670820154402e+00,1.151102964466983138e+02,2.056863295425676199e+02,2.138857386100350588e+00,2.141980409033263921e+00
3.833770409933021206e+00,1.069465282427532848e+01,2.200808827529060636e+02,3.185125455432547881e+00,3.176888918396004513e+00
4.707499522009247528e+01,1.760017612475726594e+02,3.244947278299819118e+02,1.422550339229097904e+00,1.416310726061091430e+00
4.531339439381538270e+00,3.275817493461609331e+01,4.602990957687907070e+01,3.063737400535663902e+00,3.048267575052457268e+00
2.807949120979222890e-01,4.750273442163196336e+01,5.258065046783259788e+01,5.217842044737871277e+00,5.187121082738718414e+00
3.293280084539875929e+01,2.832492617699459103e+01,1.006821146869442885e+01,2.940501962620377885e+00,2.921757080785851723e+00
6.412429675065015600e-01,6.859385660876291979e+01,7.139674322287669384e+02,3.104556911312165823e+00,3.111136859911307617e+00
2.856897541424782361e+00,3.121986982952955358e+01,2.299643119153070714e+01,3.721360966917017787e+00,3.697698199438481215e+00
1.470067936628121297e+00,2.871166974911360725e+01,1.218565505474714854e+02,3.454013835630107998e+00,3.441054357758695836e+00
1.504402298655790027e+01,5.590724394357810922e+01,6.252493158478105215e+02,1.777037017070895342e+00,1.809880219609896868e+00
1.685472645517357981e-01,3.679220759967846277e+01,3.457124739275005965e+01,6.595887260846883038e+00,6.618417576136426561e+00
9.821467803851722245e-01,1.709279570107053701e+02,1.530160904631003760e+01,3.806380997221183282e+00,3.792512676173890540e+00
1.566303692534509739e+00,3.010785371622110773e+01,9.070304881844002693e+02,2.788211327318328436e+00,2.800278915853834594e+00
4.096396649265379608e+00,1.485253963577049596e+01,4.612516772667915461e+02,2.741799308097604637e+00,2.728793589207461512e+00
2.821085388413021988e+01,9.200617944300958584e+01,1.869178445470230372e+02,1.704809686083186282e+00,1.737361469415136250e+00
6.512300433692632673e-01,1.197242278576555208e+02,3.385868357007382770e+02,3.075287386323733774e+00,3.063573512416982503e+00
8.562353519300239801e-01,2.078336213924223159e+02,1.734658439765659637e+02,2.884844301434354996e+00,2.886478635441572571e+00
6.512149779933879223e+00,3.412942814719669116e+01,4.332694032534783446e+01,2.880218732100132684e+00,2.907914904425127567e+00
3.664120962000222415e-01,4.302945303105534691e+01,1.541966760078989864e+02,4.353667833507246954e+00,4.337110298317520929e+00
2.377703215492160016e+00,1.074933380118860242e+02,6.850639451638360242e+02,2.228084400654618324e+00,2.254175084807391372e+00
7.293190787860337476e-01,4.063395305422914561e+01,1.794442948589031772e+01,4.944025146855355324e+00,4.927676120063926746e+00
4.824838803803256582e+00,2.537958758488828153e+02,5.924832703274979195e+01,2.226484440583842428e+00,2.231248355481249668e+00
3.689260897872127298e+00,4.724152863266714064e+01,9.812880751065068807e+02,2.204215129157254260e+00,2.198302835300342206e+00
7.099902609147298982e+00,1.760331190389431910e+01,9.061710987556689361e+02,2.285853722862523973e+00,2.284083622130452795e+00
1.444565919292451595e+00,1.295050025412946582e+02,1.472780944857194818e+01,3.652141885179376768e+00,3.655343691179953947e+00
4.271737811452414602e-01,1.418147486128899537e+01,1.779473481894813958e+01,6.926525486906276896e+00,6.925038599065106659e+00
1.095096184071677331e-01,3.092285918610021866e+01,1.947846694428502303e+02,6.143155200669679239e+00,6.122808532487207245e+00
4.204323524379200983e+00,1.736256834079563305e+01,2.655753361777338384e+01,3.782847768259735233e+00,3.800179364727906073e+00
4.043599479889842807e-01,1.237390869254027024e+02,2.470841956586552968e+01,4.574541146345743492e+00,4.588951932924718591e+00
1.030447746558647987e-01,1.476089137551648776e+02,4.383922041835690493e+02,4.730639052313993176e+00,4.756435782798655865e+00
1.028469292273734625e+00,1.168916768736266789e+02,4.735526911100561165e+02,2.704406700691527554e+00,2.732105663828113151e+00
5.493807574636262459e-01,4.018536934282502671e+01,3.441672861255480598e+01,4.807694459419353805e+00,4.780815102893849478e+00
6.961200470159564446e+00,1.210920514607956449e+02,9.902983487987589797e+02,1.767064027083647959e+00,1.792774252814619329e+00
6.364134368472109671e-01,1.874908911949158892e+02,1.963798887357325498e+02,3.087514158182891322e+00,3.113468851658501180e+00
9.824330169683520575e-01,2.870006171690806340e+01,6.768864299370457616e+01,4.056407966870764881e+00,4.045763102999613281e+00
8.991221469670433564e+00,3.039827627733814097e+01,4.970494507336600236e+02,2.126529132864298788e+00,2.147277224981698041e+00
6.599674425418126766e+00,1.569208936742166429e+02,3.352019886448244534e+01,2.386471096273840686e+00,2.415835719705749618e+00
2.715243856805278910e-01,1.587407821256295790e+02,8.224047507156233223e+02,3.463282974896057631e+00,3.452506264825950133e+00
3.835188898559371840e+00,2.942596649135267484e+01,5.491227259076679275e+02,2.446653176582126665e+00,2.419077989597657741e+00
3.293756422093048997e+01,7.097682263438446171e+01,9.521994716438214255e+02,1.511951102226149368e+00,1.504760371701949095e+00
2.846515687022483121e+01,7.288816517553327401e+01,2.686553979239802175e+02,1.695030597772708036e+00,1.750884739060954987e+00
1.960912302860129230e+01,1.064744385985531672e+01,3.773985554708055190e+01,3.100145277602785132e+00,3.104870486658791062e+00
5.769606072474315894e-01,7.011782882295787545e+01,4.214195438645034528e+02,3.310084356205158063e+00,3.285800167170268793e+00
3.889576432069113565e+01,1.793919588282066684e+02,3.759074896328232995e+01,1.808771006147121829e+00,1.803712060698981823e+00
3.458183278391481763e-01,1.367511886369157423e+02,7.005457958886978531e+01,4.120561680988337194e+00,4.100680636696403703e+00
1.215241031166289787e+00,1.378038728485854847e+02,2.403119495560430607e+02,2.708735015011960900e+00,2.700749403095627166e+00
2.032566062419292330e-01,1.876561457443862935e+02,1.465715175822350957e+01,5.553637794562837904e+00,5.555540676933974353e+00
3.361770206889319379e+00,7.477521290292288825e+01,6.505841317791742995e+02,2.182226983110237661e+00,2.130995043011400192e+00
8.921065291356432780e+00,1.338289959048886431e+02,7.899083400063789213e+02,1.706035199026925353e+00,1.713243214656513080e+00
7.176352238339663181e+00,2.261758049502711856e+02,7.537179079509088524e+02,1.683179446676362101e+00,1.711472839416990688e+00
1.045680621938580440e-01,1.472866981570391260e+02,5.183591008378175502e+02,4.652868711455699469e+00,4.648921335348769723e+00
4.483875440135023638e+01,6.630638965108467175e+01,1.287409301164740896e+02,1.748836195025996521e+00,1.741182296567897136e+00
6.866053120965097678e-01,3.471311942148930285e+01,2.981482374465173280e+01,4.773491326065697038e+00,4.795363134983993803e+00
1.002251174307192905e+01,6.375505977251629020e+01,1.316510299984400767e+01,2.887867398312370160e+00,2.862534625791180787e+00
3.168638674824527612e+01,1.478989677516426582e+02,1.296876833785272076e+01,2.194327871129723828e+00,2.169410067507552498e+00
1.275402041454974444e+01,2.257467359384723409e+02,8.592463469989350244e+01,1.852612519893654275e+00,1.824801798639723804e+00
2.583510677642354203e+00,1.444511628590521291e+01,1.596226342244909233e+02,3.365054007604902697e+00,3.361906448467589570e+00
2.843305972699594619e+00,8.538609827786423523e+01,1.243149566426205332e+01,3.468621026163064780e+00,3.476501565715408582e+00
2.443653385783127185e-01,5.253917869405627528e+01,2.376420071298078369e+02,4.484587843244886685e+00,4.482776384363689637e+00
1.074492649300454739e+00,2.411717310830711369e+01,2.540320254236685571e+02,3.507742809980234355e+00,3.518738334446196436e+00
1.659235996710239647e+01,1.999211572256502123e+01,1.993868787559173938e+02,2.269342958403487653e+00,2.285957902402736774e+00
6.894357978247877661e+00,1.463373067684147770e+02,7.056918603655104505e+01,2.184446249347145930e+00,2.194377954692576349e+00
6.177739435762177322e+00,1.913570917441218100e+01,9.641771415374884668e+01,2.897027402046979727e+00,2.880854325916154313e+00
6.904946040413758368e+00,1.912879211944368762e+02,6.528537210544595837e+02,1.737634026044808877e+00,1.732272272262082247e+00
8.778145862537474198e-01,8.512949248906905098e+01,4.528459894129854035e+01,3.699180797617154237e+00,3.724145741521362574e+00
4.421184147514686202e+01,1.640137613136089811e+01,7.623174412791850330e+01,2.328799322596410537e+00,2.307865590731938088e+00
8.084607901527064433e-01,1.200047523615194507e+02,3.330633056195622999e+02,2.928514933476893844e+00,2.923446459387175178e+00
3.199331581869943042e-01,5.320744036550500056e+01,4.271963856684624972e+01,5.095591042537273019e+00,5.087245566263976393e+00
6.380433758523508914e+00,5.971233314668942427e+01,3.221291643605000843e+01,2.751853956602645646e+00,2.748252183423425699e+00
2.861832196334234690e-01,1.524698908905733958e+02,4.722763971383364492e+02,3.568940076384195415e+00,3.547426706549557274e+00
4.287784204417187794e+01,2.424829595663492228e+02,2.854892594439981579e+01,1.791935315751420843e+00,1.764948645699674579e+00
3.575327969609944923e+00,3.412250546657069350e+01,1.679333849086844168e+02,2.716027624160125775e+00,2.767146903755115517e+00
2.109885794205123011e-01,9.920814385659899415e+01,6.916754528831675088e+02,3.931131448267521922e+00,3.950049469969275417e+00
1.158098918481574729e-01,1.393057440154610127e+01,2.218863814808674206e+01,9.463265522272569896e+00,9.449013177573021949e+00
4.194087884540899758e+00,5.394260416662003621e+01,9.117431299012355339e+02,2.128512974590436535e+00,2.127333675061606755e+00
1.299452102031687095e-01,5.561473185664026175e+01,6.244931181183768558e+02,4.833100059060202014e+00,4.846634229366068247e+00
1.385293795460734723e-01,1.235299478279321939e+01,1.293147186278208380e+02,7.113343888150466476e+00,7.106470668572832494e+00
1.297689609196137850e+00,4.067216968978413405e+01,2.895804517023544236e+02,3.066283668629153247e+00,3.078614139948216977e+00
1.621506232755772992e+00,1.129721183254801105e+02,2.264138592465480713e+02,2.619959513322176026e+00,2.607653819455973299e+00
1.727210316352175212e+01,1.144117611227782128e+01,1.066159675949539931e+01,3.823205984275469316e+00,3.816035401279074701e+00
2.234774252027137142e-01,2.716827443540045550e+01,9.284578451782068953e+01,5.645200371353562119e+00,5.643504996236734073e+00
2.205987784500766935e+01,8.767252433764952002e+01,8.341614681601968186e+02,1.564162786001488170e+00,1.555012875786346394e+00
1.239049282185829659e+00,1.413582286724982495e+01,7.679811843575822650e+01,4.317876641640372881e+00,4.268820191827889410e+00
2.005248400923881391e+01,1.196152815510065182e+02,4.348126638944644640e+01,2.023254185581554232e+00,2.023677227262150602e+00
2.561404227324922678e-01,4.793826792768962264e+01,2.099803490754258064e+02,4.543651529276455214e+00,4.548883969591021703e+00
1.348151156950671281e-01,2.204308250493981234e+02,4.348359174378562386e+01,5.265939366696099633e+00,5.275463296065998620e+00
1.500656409381142753e+00,8.653990251977006665e+01,2.705196145612987948e+02,2.705108599252681767e+00,2.685228899086714804e+00
3.819802939063505209e-01,5.644058171744337926e+01,3.329407415127810310e+01,4.995403378697835350e+00,5.002288326009756148e+00
1.953393777229739170e+00,1.823679657037687605e+02,3.864044445679137851e+01,2.880998845333272662e+00,2.885312857071077097e+00
1.635632363431147596e+01,6.059882372339698264e+01,7.325468416111158376e+01,2.139057946435936497e+00,2.103681589007804664e+00
2.453272096254159607e+01,2.593302995978219272e+01,6.325177865574127054e+02,1.852616642526096591e+00,1.808577936416911447e+00
1.715183586101529378e-01,6.939753693259457634e+01,2.616263312037826338e+01,6.157167125787392337e+00,6.166696537480111040e+00
4.941716550783171735e-01,2.054686103353895987e+01,3.462324040685518298e+02,4.175989081198083319e+00,4.156905374474704651e+00
6.649826893542635231e-01,4.102649601811025803e+01,2.412655052008416874e+02,3.622577251609017779e+00,3.642621378165881829e+00
2.955376650006868999e-01,3.707221173600027697e+01,8.522700936273292882e+01,5.039356734439677687e+00,5.082164160366295036e+00
1.821779112759770447e+00,2.489035213725282745e+02,1.840809026900822403e+02,2.394272589604650836e+00,2.382618051485329680e+00
1.395170583614129267e-01,5.668911035525488273e+01,1.477753497779408853e+01,7.329832296278685710e+00,7.316044401150472609e+00
3.407608748786438713e-01,2.538766627513410157e+01,1.851776560119574526e+02,4.721717061103458235e+00,4.721483138601772822e+00
1.498923881774917588e-01,2.089125490584134326e+01,1.219842194889305631e+01,8.953252827751605025e+00,8.966747761289312280e+00
1.710988329495072069e+00,1.382499116480754253e+02,5.035488937301517609e+01,2.963515793857993685e+00,2.940799809585797675e+00
3.443492686945386794e+01,7.962871538003695093e+01,3.954253312563327540e+02,1.584772297408058250e+00,1.609681730660227572e+00
2.590012006543064293e-01,1.058897799546546281e+01,4.074416743259937448e+02,5.423617249547930896e+00,5.443441681100189555e+00
2.479528739952001715e+01,4.143959013006298875e+01,1.977112495831075307e+02,1.918050860567847904e+00,1.931272990134682122e+00
7.116046289958677384e-01,1.280529917729719180e+01,4.635826877029581397e+02,4.035876861692776707e+00,4.025080042088303500e+00
1.038683266708352093e+01,1.185843347006560577e+02,2.081096042097853456e+02,1.878355754388664201e+00,1.896681796305544676e+00
1.880287977249577125e+01,2.127307210696384345e+02,2.355102882368315136e+02,1.602721725824887811e+00,1.619865983025497558e+00
4.295272447274152583e+00,1.490342625351339336e+02,1.311940192587910872e+02,2.213734378880364950e+00,2.189714960914665998e+00
8.734730729224184032e+00,2.106293931768050598e+01,2.628945146842638110e+02,2.403167842402578191e+00,2.444971528389416005e+00
5.082482318953601030e+00,1.806903482600253597e+01,1.915982191852546990e+01,3.818615609859382420e+00,3.812605063204756561e+00
3.248025890861671172e+01,1.406417180468418451e+02,2.742566410950861950e+02,1.541107828351564457e+00,1.548491547835877169e+00
1.264121659044812418e+01,2.418759774748392317e+02,2.142189895052284854e+01,2.175834391036927329e+00,2.165351282304139424e+00
1.362306781199731809e+00,1.159663631936371253e+01,3.531483544759504412e+01,4.933949798096927353e+00,4.941647733527650743e+00
