t,E,EI,P,dP_dt
6.209241848369673988e+01,5.489192416252365592e-02,4.451080758374762469e-01,8.150360228172952759e+01,1.829730805417455197e-01
6.213242648529706003e+01,5.467275127670218060e-02,4.453272487232977084e-01,8.151090804459023786e+01,1.822425042556739538e-01
6.217243448689738017e+01,5.445445351278665330e-02,4.455455464872132287e-01,8.151818463672076120e+01,1.815148450426221638e-01
6.221244248849770031e+01,5.423702737564019966e-02,4.457629726243597101e-01,8.152543217462563518e+01,1.807900912521340220e-01
6.225245049009802045e+01,5.402046938389236386e-02,4.459795306161075112e-01,8.153265077435057151e+01,1.800682312796411944e-01
6.229245849169834059e+01,5.380477606993904621e-02,4.461952239300608358e-01,8.153984055148234233e+01,1.793492535664635013e-01
6.233246649329866074e+01,5.358994397994251702e-02,4.464100560200573442e-01,8.154700162114889395e+01,1.786331465998083901e-01
6.237247449489898088e+01,5.337596967383143737e-02,4.466240303261684308e-01,8.155413409801926150e+01,1.779198989127714625e-01
6.241248249649930102e+01,5.316284972530083835e-02,4.468371502746990576e-01,8.156123809630361166e+01,1.772094990843361140e-01
6.245249049809962116e+01,5.295058072181212105e-02,4.470494192781877540e-01,8.156831372975324257e+01,1.765019357393737554e-01
6.249249849969994131e+01,5.273915926459307041e-02,4.472608407354068394e-01,8.157536111166054127e+01,1.757971975486435634e-01
6.253250650130026145e+01,5.252858196863784135e-02,4.474714180313620338e-01,8.158238035485905471e+01,1.750952732287927860e-01
6.257251450290058159e+01,5.231884546270697961e-02,4.476811545372929024e-01,8.158937157172341870e+01,1.743961515423566033e-01
6.261252250450090173e+01,5.210994638932738010e-02,4.478900536106725228e-01,8.159633487416940056e+01,1.736998212977579337e-01
6.265253050610122187e+01,5.190188140479234241e-02,4.480981185952075396e-01,8.160327037365389913e+01,1.730062713493078219e-01
6.269253850770154202e+01,5.169464717916146673e-02,4.483053528208383876e-01,8.161017818117493050e+01,1.723154905972048845e-01
6.273254650930186216e+01,5.148824038934249336e-02,4.485117596106573679e-01,8.161705840750222762e+01,1.716274679644749779e-01
6.277255451090218230e+01,5.128265772870889416e-02,4.487173422712910087e-01,8.162391116285667181e+01,1.709421924290296657e-01
6.281256251250250244e+01,5.107789591149743125e-02,4.489221040885024716e-01,8.163073655676372198e+01,1.702596530383247708e-01
6.285257051410282259e+01,5.087395166431490229e-02,4.491260483356849798e-01,8.163753469833648069e+01,1.695798388810496604e-01
6.289257851570314273e+01,5.067082172613810581e-02,4.493291782738617623e-01,8.164430569627570833e+01,1.689027390871269962e-01
6.293258651730346287e+01,5.046850284831384120e-02,4.495314971516860547e-01,8.165104965886985156e+01,1.682283428277128179e-01
6.297259451890378301e+01,5.026699179455892258e-02,4.497330082054409317e-01,8.165776669399501486e+01,1.675566393151964317e-01
6.301260252050410315e+01,5.006628534096016492e-02,4.499337146590396963e-01,8.166445690911497479e+01,1.668876178032005497e-01
6.305261052210442330e+01,4.986638027597441181e-02,4.501336197240254910e-01,8.167112041128116573e+01,1.662212675865813449e-01
6.309261852370474344e+01,4.966727340042847993e-02,4.503327265995714090e-01,8.167775730713269411e+01,1.655575780014282572e-01
6.313262652530506358e+01,4.946896152751922848e-02,4.505310384724806605e-01,8.168436770289633841e+01,1.648965384250640764e-01
6.317263452690538372e+01,4.927144148281351055e-02,4.507285585171863507e-01,8.169095170438652076e+01,1.642381382760450259e-01
6.321264252850570386e+01,4.907471010424818009e-02,4.509252898957517020e-01,8.169750941700536373e+01,1.635823670141605957e-01
6.325265053010602401e+01,4.887876424213011273e-02,4.511212357578697763e-01,8.170404094574263354e+01,1.629292141404337368e-01
6.329265853170634415e+01,4.868360075913617802e-02,4.513163992408636971e-01,8.171054639517576845e+01,1.622786691971205841e-01
6.333266653330666429e+01,4.848921653031326717e-02,4.515107834696865940e-01,8.171702586946986457e+01,1.616307217677108721e-01
6.337267453490698443e+01,4.829560844307827228e-02,4.517043915569216028e-01,8.172347947237770427e+01,1.609853614769275743e-01
6.341268253650730458e+01,4.810277339721809320e-02,4.518972266027817541e-01,8.172990730723969932e+01,1.603425779907269588e-01
6.345269053810762472e+01,4.791070830488964455e-02,4.520892916951102514e-01,8.173630947698399041e+01,1.597023610162987828e-01
6.349269853970794486e+01,4.771941009061984179e-02,4.522805899093800264e-01,8.174268608412631920e+01,1.590647003020661254e-01
6.353270654130826500e+01,4.752887569130561513e-02,4.524711243086942392e-01,8.174903723077012785e+01,1.584295856376853884e-01
6.357271454290858514e+01,4.733910205621388867e-02,4.526608979437860003e-01,8.175536301860651633e+01,1.577970068540462956e-01
6.361272254450890529e+01,4.715008614698161515e-02,4.528499138530182599e-01,8.176166354891425669e+01,1.571669538232720598e-01
6.365273054610922543e+01,4.696182493761574123e-02,4.530381750623841408e-01,8.176793892255977880e+01,1.565394164587191606e-01
6.369273854770954557e+01,4.677431541449322827e-02,4.532256845855066607e-01,8.177418923999719880e+01,1.559143847149774276e-01
6.373274654930986571e+01,4.658755457636103853e-02,4.534124454236388435e-01,8.178041460126827644e+01,1.552918485878701238e-01
6.377275455091018586e+01,4.640153943395008973e-02,4.535984605660497992e-01,8.178661510601531859e+01,1.546717981131669750e-01
6.381276255251050600e+01,4.621626700254355402e-02,4.537837329974563350e-01,8.179279085372886016e+01,1.540542233418118190e-01
6.385277055411082614e+01,4.603173431719789765e-02,4.539682656828020191e-01,8.179894194324037926e+01,1.534391143906596588e-01
6.389277855571114628e+01,4.584793842845846096e-02,4.541520615715414211e-01,8.180506847286503103e+01,1.528264614281948652e-01
6.393278655731146642e+01,4.566487639798154363e-02,4.543351236020183315e-01,8.181117054054759308e+01,1.522162546599384880e-01
6.397279455891178657e+01,4.548254529853443251e-02,4.545174547014654842e-01,8.181724824386249395e+01,1.516084843284481176e-01
6.401280256051209960e+01,4.530094221399540155e-02,4.546990577860045013e-01,8.182330168001379889e+01,1.510031407133180237e-01
6.405281056211242685e+01,4.512006423935357308e-02,4.548799357606463367e-01,8.182933094583519562e+01,1.504002141311785723e-01
6.409281856371273989e+01,4.493990848070925082e-02,4.550600915192906659e-01,8.183533613779000859e+01,1.497996949356975027e-01
6.413282656531306714e+01,4.476047205527347583e-02,4.552395279447264409e-01,8.184131735197119895e+01,1.492015735175782620e-01
6.417283456691338017e+01,4.458175209136848449e-02,4.554182479086313906e-01,8.184727468410136453e+01,1.486058403045615872e-01
6.421284256851370742e+01,4.440374572842725048e-02,4.555962542715726316e-01,8.185320822953273989e+01,1.480124857614241451e-01
6.425285057011402046e+01,4.422645011699394973e-02,4.557735498830059462e-01,8.185911808324718208e+01,1.474215003899798371e-01
6.429285857171434770e+01,4.404986241872349551e-02,4.559501375812763935e-01,8.186500433985619907e+01,1.468328747290783276e-01
6.433286657331466074e+01,4.387397980638201023e-02,4.561260201936179204e-01,8.187086709360092129e+01,1.462465993546067100e-01
6.437287457491498799e+01,4.369879946384632591e-02,4.563012005361535839e-01,8.187670643835210171e+01,1.456626648794877577e-01
6.441288257651530103e+01,4.352431858610451149e-02,4.564756814138953844e-01,8.188252246761015840e+01,1.450810619536817003e-01
6.445289057811562827e+01,4.335053437925535241e-02,4.566494656207445435e-01,8.188831527450513192e+01,1.445017812641845034e-01
6.449289857971594131e+01,4.317744406050883638e-02,4.568225559394910595e-01,8.189408495179668535e+01,1.439248135350294777e-01
6.453290658131626856e+01,4.300504485818568146e-02,4.569949551418142075e-01,8.189983159187411843e+01,1.433501495272855863e-01
6.457291458291658159e+01,4.283333401171783572e-02,4.571666659882820949e-01,8.190555528675638186e+01,1.427777800390594709e-01
6.461292258451690884e+01,4.266230877164793600e-02,4.573376912283519391e-01,8.191125612809204881e+01,1.422076959054931200e-01
6.465293058611722188e+01,4.249196639962987687e-02,4.575080336003700121e-01,8.191693420715931495e+01,1.416398879987662562e-01
6.469293858771754913e+01,4.232230416842823473e-02,4.576776958315716404e-01,8.192258961486604107e+01,1.410743472280941435e-01
6.473294658931786216e+01,4.215331936191883677e-02,4.578466806380810938e-01,8.192822244174968205e+01,1.405110645397294744e-01
6.477295459091818941e+01,4.198500927508819897e-02,4.580149907249116970e-01,8.193383277797737207e+01,1.399500309169606771e-01
6.481296259251850245e+01,4.181737121403408114e-02,4.581826287859658287e-01,8.193942071334583943e+01,1.393912373801136084e-01
6.485297059411882969e+01,4.165040249510742337e-02,4.583495975048924587e-01,8.194498633731006976e+01,1.388346749836913974e-01
6.489297859571914273e+01,4.148410043884701720e-02,4.585158995611528510e-01,8.195052973918541284e+01,1.382803347961567286e-01
6.493298659731946998e+01,4.131846238514072511e-02,4.586815376148591361e-01,8.195605100764228723e+01,1.377282079504690837e-01
6.497299459891978302e+01,4.115348568648424105e-02,4.588465143135156410e-01,8.196155023093083969e+01,1.371782856216141600e-01
6.501300260052011026e+01,4.098916770534898751e-02,4.590108322946508945e-01,8.196702749696868295e+01,1.366305590178299723e-01
6.505301060212042330e+01,4.082550581418255276e-02,4.591744941858173501e-01,8.197248289334089577e+01,1.360850193806084907e-01
6.509301860372075055e+01,4.066249739540826746e-02,4.593375026045916076e-01,8.197791650730003710e+01,1.355416579846942249e-01
6.513302660532106358e+01,4.050013984142562112e-02,4.594998601585742470e-01,8.198332842576613189e+01,1.350004661380854176e-01
6.517303460692139083e+01,4.033843055460983873e-02,4.596615694453900502e-01,8.198871873532665688e+01,1.344614351820328235e-01
6.521304260852170387e+01,4.017736694731232489e-02,4.598226330526875572e-01,8.199408752223656904e+01,1.339245564910410968e-01
6.525305061012203112e+01,4.001694644186019889e-02,4.599830535581396762e-01,8.199943487241830553e+01,1.333898214728673204e-01
6.529305861172234415e+01,3.985716647055676659e-02,4.601428335294431293e-01,8.200476087146175530e+01,1.328572215685225322e-01
6.533306661332267140e+01,3.969802447568104853e-02,4.603019755243188404e-01,8.201006560462427331e+01,1.323267482522701710e-01
6.537307461492298444e+01,3.953951790948825873e-02,4.604604820905116025e-01,8.201534915683070892e+01,1.317983930316275476e-01
6.541308261652331169e+01,3.938164423420931204e-02,4.606183557657905769e-01,8.202061161267333489e+01,1.312721474473643735e-01
6.545309061812362472e+01,3.922440092205132373e-02,4.607755990779485722e-01,8.202585305641193258e+01,1.307480030735043985e-01
6.549309861972395197e+01,3.906778545519711682e-02,4.609322145448027652e-01,8.203107357197373517e+01,1.302259515173237181e-01
6.553310662132426501e+01,3.891179532580570782e-02,4.610882046741942020e-01,8.203627324295345602e+01,1.297059844193523825e-01
6.557311462292459225e+01,3.875642803601182101e-02,4.612435719639880749e-01,8.204145215261324608e+01,1.291880934533727321e-01
6.561312262452490529e+01,3.860168109792636026e-02,4.613983189020735010e-01,8.204661038388276495e+01,1.286722703264212009e-01
6.565313062612523254e+01,3.844755203363597190e-02,4.615524479663639101e-01,8.205174801935910978e+01,1.281585067787865684e-01
6.569313862772554558e+01,3.829403837520346104e-02,4.617059616247964349e-01,8.205686514130685794e+01,1.276467945840115414e-01
6.573314662932587282e+01,3.814113766466736138e-02,4.618588623353325207e-01,8.206196183165806701e+01,1.271371255488912000e-01
6.577315463092618586e+01,3.798884745404237928e-02,4.620111525459574819e-01,8.206703817201223217e+01,1.266294915134746069e-01
6.581316263252651311e+01,3.783716530531897049e-02,4.621628346946808907e-01,8.207209424363634298e+01,1.261238843510632257e-01
6.585317063412682614e+01,3.768608879046372873e-02,4.623139112095361325e-01,8.207713012746485504e+01,1.256202959682124198e-01
6.589317863572715339e+01,3.753561549141900405e-02,4.624643845085808502e-01,8.208214590409967570e+01,1.251187183047300089e-01
6.593318663732746643e+01,3.738574299918995952e-02,4.626142570008099364e-01,8.208714165384064643e+01,1.246191433306331892e-01
6.597319463892779368e+01,3.723646890858992725e-02,4.627635310914099409e-01,8.209211745686064887e+01,1.241215630286330862e-01
6.601320264052810671e+01,3.708779083211350552e-02,4.629122091678863904e-01,8.209707339274319793e+01,1.236259694403783471e-01
6.605321064212843396e+01,3.693970639335516365e-02,4.630602936066446906e-01,8.210200954070181467e+01,1.231323546445172168e-01
6.609321864372874700e+01,3.679221322486249390e-02,4.632077867751374090e-01,8.210692597965156381e+01,1.226407107495416510e-01
6.613322664532907424e+01,3.664530896813576050e-02,4.633546910318641077e-01,8.211182278820912472e+01,1.221510298937858591e-01
6.617323464692938728e+01,3.649899127362835061e-02,4.635010087263715106e-01,8.211670004469270623e+01,1.216633042454278307e-01
6.621324264852971453e+01,3.635325780074633029e-02,4.636467421992535587e-01,8.212155782712210339e+01,1.211775260024877815e-01
6.625325065013002757e+01,3.620810621784888855e-02,4.637918937821509657e-01,8.212639621321868333e+01,1.206936873928296516e-01
6.629325865173035481e+01,3.606353420224789330e-02,4.639364657977519957e-01,8.213121528040538522e+01,1.202117806741596490e-01
6.633326665333066785e+01,3.591953944020832845e-02,4.640804605597915744e-01,8.213601510580670606e+01,1.197317981340277476e-01
6.637327465493099510e+01,3.577611962694785680e-02,4.642238803730520114e-01,8.214079576624872914e+01,1.192537320898262032e-01
6.641328265653130813e+01,3.563327246663725717e-02,4.643667275333626110e-01,8.214555733825908135e+01,1.187775748887908572e-01
6.645329065813163538e+01,3.549099567240000114e-02,4.645090043275998948e-01,8.215029989806699007e+01,1.183033189080000130e-01
6.649329865973194842e+01,3.534928696631266937e-02,4.646507130336872127e-01,8.215502352160322630e+01,1.178309565543755599e-01
6.653330666133227567e+01,3.520814407940452834e-02,4.647918559205953537e-01,8.215972828450016152e+01,1.173604802646817519e-01
6.657331466293258870e+01,3.506756475165794668e-02,4.649324352483419354e-01,8.216441426209172505e+01,1.168918825055264982e-01
6.661332266453291595e+01,3.492754673200800658e-02,4.650724532679919032e-01,8.216908152941338983e+01,1.164251557733600173e-01
6.665333066613322899e+01,3.478808777834286464e-02,4.652119122216570313e-01,8.217373016120222928e+01,1.159602925944762386e-01
6.669333866773355624e+01,3.464918565750339796e-02,4.653508143424964771e-01,8.217836023189687467e+01,1.154972855250113173e-01
6.673334666933386927e+01,3.451083814528358579e-02,4.654891618547162824e-01,8.218297181563752929e+01,1.150361271509452860e-01
6.677335467093419652e+01,3.437304302643007931e-02,4.656269569735698166e-01,8.218756498626598272e+01,1.145768100881002782e-01
6.681336267253450956e+01,3.423579809464265961e-02,4.657642019053572224e-01,8.219213981732556817e+01,1.141193269821422079e-01
6.685337067413483680e+01,3.409910115257378665e-02,4.659008988474260815e-01,8.219669638206119089e+01,1.136636705085792981e-01
6.689337867573514984e+01,3.396295001182903645e-02,4.660370499881708595e-01,8.220123475341935659e+01,1.132098333727634548e-01
6.693338667733547709e+01,3.382734249296667078e-02,4.661726575070332390e-01,8.220575500404810043e+01,1.127578083098889072e-01
6.697339467893579013e+01,3.369227642549805363e-02,4.663077235745018423e-01,8.221025720629704381e+01,1.123075880849934982e-01
6.701340268053611737e+01,3.355774964735256521e-02,4.664422503526473029e-01,8.221474143223522901e+01,1.118591654911752220e-01
6.705341068213643041e+01,3.342375999956231913e-02,4.665762400004375143e-01,8.221920775382824331e+01,1.114125333318744110e-01
