R,A_rel,habitat_quality_rel,C_R
4.144595809943048437e+00,1.823565018313776820e+00,1.028997139772219738e+00,1.173184823527708431e+02
3.630858037399896432e+01,1.021153288115652868e+00,1.405105066159044735e+00,5.173674026350568965e+03
9.216759283230453903e+00,1.954608458416932315e+00,7.017256751164875350e-01,5.558912710786200932e+02
3.642595062756072366e+00,1.855229852302918481e+00,1.734173439600999123e+00,1.331560421613502569e+02
4.991786283346451825e+01,1.505232111267361228e+00,6.601245666213810814e-01,9.330405652383033157e+03
2.413237784677254183e+01,1.857768030523758718e+00,1.310527824423245669e+00,4.448244009195414037e+03
5.199576702626838198e+01,7.218266356858866750e-01,1.099982582330586212e+00,5.996039868432946605e+03
4.476987234914691527e+01,1.529924158712660409e+00,1.433178803257712186e+00,1.126306643278464981e+04
1.245735978440195879e+01,1.635195785729154139e+00,1.115151458322077849e+00,1.094297217346228535e+03
5.546272105216577764e+00,8.971311512713916470e-01,1.178776383216002532e+00,1.249878067550319116e+02
1.069575651821491746e+01,7.346017946381151464e-01,1.803816927758542299e+00,5.242781888779194333e+02
2.992751978579700634e+01,5.078056676099587108e-01,7.992708134216711668e-01,1.353490751133494541e+03
2.178601430456961907e+01,1.048460895095918888e+00,1.137051624495807101e+00,1.924855327553827465e+03
5.000293156855927634e+01,1.389296479119236150e+00,1.725571629008993746e+00,1.380319460644380160e+04
2.841983016168776288e+01,1.445420121183955242e+00,1.198352882565970612e+00,4.358712067427173679e+03
3.350760717640744701e+01,8.013839867508617543e-01,1.613847164599611084e+00,3.851187357337299545e+03
2.355340854521540450e+01,1.592812505856615601e+00,1.197477482605920684e+00,3.458825923399978365e+03
4.541657013271719023e+01,9.258088706058945627e-01,1.999157241969903964e+00,8.566178520242279774e+03
4.149191758152735332e+01,1.812476450843638620e+00,9.298093822549052812e-01,9.303654008360121225e+03
4.130345387747579622e+01,1.444284159115094779e+00,1.395317196372368063e+00,9.107087119525434900e+03
4.640986610994207950e+01,1.939301176872514354e+00,1.497989810733365124e+00,1.558550482272792942e+04
2.421706465866778757e+01,1.114924943295553694e+00,1.069650969314903000e+00,2.378381207656504102e+03
7.585607553765849609e+00,8.091101409696499491e-01,9.649018494693843984e-01,1.901078012243639535e+02
4.916703992682116109e+01,1.504232507535087526e+00,1.740386637659906421e+00,1.459587409149667656e+04
2.105858789088387084e+01,1.613979560864528651e+00,1.934094049163189055e+00,3.974379564259907966e+03
4.165987565535925086e+01,1.477695298219504849e+00,1.441033890994944944e+00,9.635889568101250916e+03
5.931372160778675351e+01,8.769348470412793306e-01,1.922384202915800699e+00,1.245704149377324211e+04
4.225482325896471281e+01,7.546032172869518995e-01,5.178548389752923864e-01,3.161841148892993260e+03
5.444780100230971698e+01,1.581549271242992161e+00,1.982405788706079308e+00,1.979447600120360585e+04
1.294619443752039079e+00,6.231741994147281805e-01,7.190942821463722767e-01,1.721339259550764389e+00
3.642118945627849769e+01,1.033436416013461701e+00,1.458300416342351191e+00,5.382255531144968700e+03
6.290700185196955729e+00,1.124502631189133517e+00,1.785778511807208258e+00,2.832043075197805706e+02
5.241402553405420406e+01,1.999995150081873341e+00,5.901852762670771746e-01,1.302908731679699304e+04
5.763474130536147300e+01,9.707172776272523507e-01,1.968689932516999086e+00,1.332503943130546031e+04
2.532137863373134401e+00,1.700041980355461835e+00,1.387385372061399780e+00,4.162874843019776705e+01
8.429050346950029748e+00,1.360931551018171648e+00,9.511005303003599032e-01,3.913484586389261608e+02
5.004928159138903965e+01,1.295345115726195928e+00,1.970727865807744283e+00,1.399973951267386656e+04
4.136974240588219942e+01,1.306081945713155168e+00,6.690280383760565108e-01,5.778807003801901374e+03
5.890863770686755174e+01,1.547405167298332884e+00,5.299669837284657348e-01,1.208474122570341751e+04
4.551229709371987298e+01,1.818245846552440481e+00,1.559928958961554812e+00,1.446889272036135299e+04
3.585430943421175698e+01,1.389584887853736461e+00,9.197439196427417141e-01,5.472424025189942768e+03
3.258497359554024086e+01,1.152732496444003329e+00,7.509813789899075775e-01,3.477638429613410153e+03
1.087107902597172826e+00,6.202637676155562385e-01,6.276974208701036062e-01,1.024936380856924956e+00
4.713697490086952513e+01,6.486550825697693368e-01,1.914470212469708832e+00,6.216451193751827304e+03
2.334810629125740888e+01,9.468807480930940823e-01,9.293385872144526161e-01,1.750374682875038616e+03
6.845865371148608602e+00,1.745472542874848543e+00,1.320446250923916764e+00,4.148904706658558439e+02
3.303667042820806898e+01,1.663241515870087728e+00,1.675565817686095249e+00,7.991866713372231970e+03
2.251278303664911817e+01,5.350345811731318513e-01,1.836384231607215423e+00,1.422711924881530422e+03
3.654854831967301720e+01,1.517910363278551333e+00,6.477203771246196062e-01,5.292080294473524191e+03
1.491991539973303027e+00,8.291437825872487455e-01,6.342404008841691088e-01,2.896154432739709073e+00
1.031607863871965591e+01,1.602784507902490052e+00,1.515530479878210990e+00,9.389800565247259101e+02
3.261994032420484046e+01,7.291199098974550097e-01,1.920245815172734627e+00,3.752352736367894067e+03
3.678949126532652514e+01,1.242302767706350508e+00,1.518069546043218310e+00,6.745441438365494832e+03
5.391742476733103473e+00,1.351597724921131283e+00,1.491390398748271284e+00,2.117740097035853637e+02
3.836448358897403210e+01,1.755393899744031261e+00,1.807891248290123931e+00,1.142884496236160885e+04
5.055265832784306923e+01,1.450437316592358528e+00,1.664292263721631304e+00,1.436762013579998893e+04
1.756362574175991043e+01,1.081914453277885491e+00,5.220951435158629472e-01,8.998518415943458422e+02
3.151918132909254311e+01,1.932963341026742832e+00,1.261530525261982172e+00,7.192829290552978819e+03
5.441409685792729789e+01,1.304013426938039011e+00,5.936042816088056284e-01,9.119160459726765112e+03
4.232610127212312534e+01,1.009965891243749692e+00,1.339634630603848686e+00,6.491680848848871392e+03
1.279997851352877447e+01,8.493247905655748609e-01,1.378290206705290455e+00,6.891168109680254474e+02
5.800631416241097327e+01,1.450536074455061719e+00,1.051223845809866386e+00,1.431330267158219067e+04
2.085346511576162953e+01,9.320932072409815472e-01,6.791569168108095855e-01,1.198070258133408061e+03
4.954004522932130072e+01,1.862735095998098611e+00,6.237575638349694973e-01,1.115431041445632218e+04
2.742478980554784584e+01,1.540563412122467835e+00,9.500376919434814216e-01,3.834027667368823131e+03
4.749116995110793482e+01,1.550813659280604995e+00,1.884250126711314532e+00,1.490133740200795182e+04
5.529489911077956776e+01,9.052508460347876706e-01,1.824413028455870611e+00,1.104972129058906467e+04
5.421203836774089524e+01,7.252391411480275663e-01,6.047017064753887894e-01,5.068834161535251951e+03
4.837384640892889820e+01,6.266259828784151997e-01,7.063040406402960603e-01,3.763697207770555906e+03
1.971685368855617071e+01,1.892726842623823291e+00,1.070914491410181579e+00,2.811522536879904692e+03
5.480146503559607396e+01,1.384013383517575191e+00,5.526244086314195947e-01,9.578424495280176416e+03
9.623716558478786709e+00,1.472298055301854314e+00,1.276812938722136526e+00,6.690534590662782648e+02
1.598160110904938058e+01,1.532250292830122929e+00,1.147647829662518770e+00,1.636495759199926397e+03
3.895801683225866441e+01,1.040486306967581598e+00,1.292231137604821001e+00,5.673872604452935775e+03
4.501677665439597575e+01,1.188356833132542256e+00,1.310609282458962577e+00,8.399018859707572119e+03
3.495008850134719847e+00,8.913468412931879747e-01,1.242915717277556675e+00,4.399124906023602932e+01
1.649741823532030693e+01,6.956005257478241610e-01,1.044763091697905821e+00,7.415129105875205369e+02
2.245747621275652861e+01,1.576601106787194562e+00,1.758610295947115043e+00,4.050033633194673712e+03
5.091116819947472294e+01,1.964603512654306439e+00,1.344235377111336671e+00,1.744356895446922135e+04
6.140827729023217163e-01,8.914322909304214226e-01,1.305573712222403815e+00,8.490349813313453620e-01
5.345473701845191528e+01,8.020973312859767113e-01,1.523144992653372221e+00,8.307517184326898132e+03
2.041646822886351487e+01,1.278239999453594677e+00,1.601027449127139457e+00,2.612883176725979411e+03
3.718612644769914510e+01,8.681854299678213316e-01,1.407821728647768778e+00,4.589195203644545472e+03
5.617776684008671850e+01,6.978416040321785418e-01,1.541447874221569370e+00,7.929568942984694331e+03
4.165113421394871729e+00,8.444674008746140270e-01,1.603998761564513043e+00,7.796435257768136751e+01
3.294258054091982046e+01,1.810316998163447044e+00,1.124279545038936456e+00,6.816009393921529409e+03
1.372194077695885284e+01,1.988923953506412268e+00,1.621662969527362996e+00,2.051591700528300862e+03
4.228372541777763871e+01,9.897090521097249294e-01,1.803856155899976166e+00,7.592195752822537543e+03
4.916019061662924372e+01,1.046873344378909554e+00,5.602253244373431862e-01,5.954890576420379148e+03
1.515184191327132623e+01,1.715175652597889844e+00,1.330462597652210199e+00,1.835878307787075755e+03
5.166372699053194850e+01,5.699016469389638351e-01,5.679179398661242661e-01,3.568914381216636684e+03
1.105610149662135910e+01,1.128833035336187729e+00,9.963478229939679576e-01,5.633013558232751166e+02
2.906430001516932649e+01,1.560273999199803807e+00,5.035981984265036626e-01,3.244925642093502574e+03
8.311315366327768572e+00,1.568437546754054779e+00,6.641422831698043927e-01,3.516040501410393517e+02
1.879724407941526465e+01,1.490133406129369398e+00,1.303785816907849560e+00,2.300571508575766984e+03
2.276054983230057971e+01,6.126566467199826560e-01,1.475437561001268882e+00,1.430024128627590471e+03
4.186838144491497360e+01,1.051802157887475442e+00,1.364606754114544573e+00,6.704079225817311453e+03
1.935258209246971361e+01,1.518738094469588962e+00,8.337175663523848090e-01,1.892912243896811106e+03
3.201449184632874534e+01,1.965978723552021190e+00,9.349507909193839339e-01,6.383724410528938279e+03
3.925355268108143747e+01,1.256103324865534887e+00,9.574088287714981327e-01,5.925597291407514604e+03
4.725125167793476066e+01,1.335848956046468361e+00,1.652578091808690974e+00,1.173503556602320168e+04
1.796553653835157860e+01,1.792694694515956755e+00,1.836454237295233716e+00,3.239065978968289983e+03
3.852791624096417067e+00,7.597488265685853337e-01,9.261945025454925151e-01,3.789123031838765598e+01
1.460459857401534478e+01,1.492156920864008196e+00,1.057033937588701455e+00,1.287504650766269833e+03
3.298384513973143584e+01,8.575337075662792241e-01,5.832595653441302597e-01,2.378626689147690740e+03
5.272179683697445540e+01,1.136565012123449403e+00,1.409352172957595073e+00,1.100501844611915658e+04
3.962391970058961022e+01,1.406485541205068079e+00,1.683027803909471043e+00,9.244352478029291888e+03
3.663308922288295122e+01,8.427848764830445649e-01,1.904913917789083699e+00,5.250383720579000510e+03
2.390459291569308142e+00,1.422359708259465894e+00,1.039245882954564326e+00,2.370835184071199819e+01
3.013319074216288840e+01,9.287002899614789087e-01,1.676877360713498799e+00,3.815950455197853444e+03
2.018865698477919679e+01,8.759577047260886928e-01,1.345141473281208588e+00,1.563403388910123113e+03
2.117127738565966411e+01,1.602873172129676504e+00,5.669003299332144863e-01,1.950811347228619979e+03
5.758358870735786184e+01,1.852334484811803295e+00,1.047822567701929053e+00,1.801481182179943426e+04
1.022631059570788636e+01,1.238885080309174436e+00,1.279355145886407197e+00,6.320869507659697319e+02
5.757879206631143276e+00,7.339408029715999149e-01,1.947858176146234133e+00,1.644632492205926155e+02
1.865280506024140195e+01,1.176516452447667893e+00,1.439101527802246761e+00,1.912816543703439038e+03
3.874055136609695893e+01,1.690144926753024635e+00,1.762264369675842879e+00,1.100569217772156844e+04
1.654171079459954541e+01,7.569885268905487408e-01,1.583809083154555264e+00,1.066273271884432233e+03
4.249634119498777807e+01,7.818060410675997662e-01,1.758722706499285859e+00,5.952660889490070076e+03
4.185796623852622389e+01,1.817637257547594754e+00,6.232915597071208014e-01,7.994421479788376018e+03
2.657254752570713308e+01,1.607285516296016903e+00,1.301373183581671089e+00,4.529568143741256790e+03
5.016460792201343111e+01,1.518161344861963968e+00,7.995855006200158765e-01,1.023803514803099824e+04
1.976512075610643748e+01,1.919689856061946642e+00,1.549343984630720872e+00,3.628028879613631034e+03
3.758003071744914791e+01,1.621880415128386321e+00,1.907158011042356716e+00,1.055856667266080876e+04
3.263136685847371865e+01,7.715677832551222082e-01,8.650867163986475372e-01,2.493677415813306197e+03
4.765800298936684776e+00,1.978515901998290971e+00,5.695199024187658221e-01,1.190861786969144873e+02
2.115993325975945893e+01,1.936548026585166227e+00,1.456277803586090158e+00,3.950483884122028030e+03
3.400674387280390931e+01,7.082027734559709353e-01,1.483822629262643744e+00,3.312288959266588790e+03
5.857541796189031658e+01,1.481773907271955792e+00,7.401188243525246291e-01,1.283242549346195483e+04
4.712727298890943217e+01,8.537909224973292410e-01,1.093143024759465121e+00,5.943629928398468110e+03
2.911396626858796921e+01,9.226724738802638548e-01,1.212124242087782244e+00,2.921343136280714134e+03
1.218999311791162832e+01,1.595017274672731578e+00,5.454620282857074454e-01,6.816136933443685848e+02
1.656276697148143029e+01,5.214994068406133554e-01,1.954574788803880026e+00,8.574923446487457568e+02
3.024229304164399501e+00,1.334761696647415619e+00,6.682805886424219022e-01,2.869844125316927830e+01
3.510405832063328546e+01,1.948999178585205883e+00,5.461949930085086002e-01,5.912156310499580286e+03
2.574169849862341053e+01,1.473745523570862748e+00,7.806443417546041763e-01,2.963975270425467897e+03
3.968329346340514263e+01,9.190603628660880542e-01,1.222408746910593313e+00,5.017669808819825448e+03
3.212202072046800083e+01,1.997297706782439120e+00,1.389471662677537411e+00,8.134385332037962144e+03
2.529865622222017052e+01,9.379792208389688968e-01,1.728109092224425325e+00,2.917833056115281124e+03
2.144554550995040643e+01,9.014507804397813295e-01,7.937774907311991868e-01,1.316934707743958370e+03
2.917023667993838387e+00,9.986622671357023862e-01,1.775749349781574171e+00,4.278880567568575799e+01
5.898654069944150535e+01,1.142084744552679387e+00,1.572762033185729269e+00,1.428096684485350852e+04
4.974238664938729571e+00,8.286069909549662604e-01,1.164231162843128775e+00,8.957993048691120919e+01
2.015232344718862478e+00,5.780270721562532632e-01,1.574471142718447680e+00,9.033253414837917106e+00
1.331052362136033551e+01,1.565472685322108148e+00,1.593492052344538390e+00,1.510502051879805094e+03
8.603081676712887926e+00,6.438444036693840022e-01,1.965295445864605473e+00,3.272426046646008331e+02
4.776875380877248034e+01,1.271583350678327395e+00,1.844648147873506172e+00,1.217605706815882149e+04
9.521965035408943123e+00,7.626378433134456403e-01,1.589277167840002614e+00,3.985586658841336885e+02
2.072702898479976241e+01,1.809608299229235939e+00,1.064747131480316078e+00,2.926225049710979874e+03
1.288278668519076131e+00,1.264110242315153787e+00,1.071556946094673890e+00,4.856223606638003787e+00
5.592836071852967450e+01,1.338765779099985398e+00,1.573203962488629593e+00,1.527161877277448730e+04
1.960190347658812371e+01,1.532009344267919682e+00,1.679428225813361042e+00,3.017740747494171046e+03
5.065126555588494739e+01,1.683094652311228456e+00,8.301709841528210898e-01,1.173292140824388844e+04
5.773512306009246231e+01,1.935421583236797360e+00,1.881248907598980225e+00,2.591181327422973845e+04
4.378339523866986127e+01,8.096814575621391619e-01,7.102981794379679137e-01,4.067079601815739807e+03
