t,n,g,dn_dt,dn_dt_noisy
2.061412282456491241e+01,5.971826373895059987e+02,1.239657291845950304e-01,-6.591067268524719580e+00,-6.471040040057798315e+00
2.064412882576515429e+01,5.969849817934956491e+02,1.238601285974043065e-01,-6.583338335223954729e+00,-6.608344185325820241e+00
2.067413482696539262e+01,5.967875580006390237e+02,1.237543646774001971e-01,-6.575616817668809233e+00,-6.551994527767315724e+00
2.070414082816563450e+01,5.965903657884327913e+02,1.236484379616488577e-01,-6.567902712022847034e+00,-6.534091134872872075e+00
2.073414682936587283e+01,5.963934049344960613e+02,1.235423489846385892e-01,-6.560196014441181944e+00,-6.520979910082978392e+00
2.076415283056611472e+01,5.961966752165695880e+02,1.234360982782797822e-01,-6.552496721070430574e+00,-6.543850926178337524e+00
2.079415883176635305e+01,5.960001764125163390e+02,1.233296863719050146e-01,-6.544804828048750522e+00,-6.515471136108015315e+00
2.082416483296659138e+01,5.958039083003216092e+02,1.232231137922689401e-01,-6.537120331505842152e+00,-6.540515437981443192e+00
2.085417083416683326e+01,5.956078706580924518e+02,1.231163810635483302e-01,-6.529443227562913954e+00,-6.600402326350868876e+00
2.088417683536707159e+01,5.954120632640581334e+02,1.230094887073421156e-01,-6.521773512332730505e+00,-6.532764043295538059e+00
2.091418283656731347e+01,5.952164858965697931e+02,1.229024372426713169e-01,-6.514111181919567173e+00,-6.524031784949727353e+00
2.094418883776755180e+01,5.950211383341008968e+02,1.227952271859791139e-01,-6.506456232419258967e+00,-6.515342245278458400e+00
2.097419483896779369e+01,5.948260203552468965e+02,1.226878590511307765e-01,-6.498808659919168562e+00,-6.492004073231699479e+00
2.100420084016803202e+01,5.946311317387252302e+02,1.225803333494137337e-01,-6.491168460498201398e+00,-6.522403604727535331e+00
2.103420684136827390e+01,5.944364722633754354e+02,1.224726505895375045e-01,-6.483535630226807456e+00,-6.417372755844477972e+00
2.106421284256851223e+01,5.942420417081592632e+02,1.223648112776337671e-01,-6.475910165166979482e+00,-6.397574420169980236e+00
2.109421884376875411e+01,5.940478398521602230e+02,1.222568159172562618e-01,-6.468292061372253876e+00,-6.578310142189127241e+00
2.112422484496899244e+01,5.938538664745842652e+02,1.221486650093809440e-01,-6.460681314887727567e+00,-6.460215013742197421e+00
2.115423084616923433e+01,5.936601213547590987e+02,1.220403590524058168e-01,-6.453077921750031365e+00,-6.488607648347156420e+00
2.118423684736947266e+01,5.934666042721347594e+02,1.219318985421510432e-01,-6.445481877987369934e+00,-6.575794071320170353e+00
2.121424284856971454e+01,5.932733150062830418e+02,1.218232839718588895e-01,-6.437893179619484485e+00,-6.417386384536926336e+00
2.124424884976995287e+01,5.930802533368980676e+02,1.217145158321937953e-01,-6.430311822657684750e+00,-6.461251803211116140e+00
2.127425485097019475e+01,5.928874190437959442e+02,1.216055946112422348e-01,-6.422737803104837440e+00,-6.441524532933775582e+00
2.130426085217043308e+01,5.926948119069199947e+02,1.214965207947394793e-01,-6.415171116956122077e+00,-6.447750014572990018e+00
2.133426685337067497e+01,5.925024317063051740e+02,1.213872948616675496e-01,-6.407611760187037930e+00,-6.353261485419306354e+00
2.136427285457091330e+01,5.923102782220265681e+02,1.212779172810472955e-01,-6.400059728743715759e+00,-6.338094824206602418e+00
2.139427885577115518e+01,5.921183512342813628e+02,1.211683885193256816e-01,-6.392515018563853957e+00,-6.378675249504700773e+00
2.142428485697139351e+01,5.919266505233957787e+02,1.210587090408828254e-01,-6.384977625578200922e+00,-6.350322181799556986e+00
2.145429085817163539e+01,5.917351758698251842e+02,1.209488793080318175e-01,-6.377447545710563048e+00,-6.383068960899358046e+00
2.148429685937187372e+01,5.915439270541534142e+02,1.208388997810188464e-01,-6.369924774877798512e+00,-6.362916812885933915e+00
2.151430286057211561e+01,5.913529038570936791e+02,1.207287709180230734e-01,-6.362409308989839474e+00,-6.399497440278866023e+00
2.154430886177235394e+01,5.911621060594879964e+02,1.206184931751567990e-01,-6.354901143949678755e+00,-6.353174003845107443e+00
2.157431486297259582e+01,5.909715334423073045e+02,1.205080670064652831e-01,-6.347400275653383162e+00,-6.383083800364246052e+00
2.160432086417283415e+01,5.907811857866513492e+02,1.203974928639268832e-01,-6.339906699990089933e+00,-6.321255388006410847e+00
2.163432686537307603e+01,5.905910628737491379e+02,1.202867711974529713e-01,-6.332420412842029833e+00,-6.291053852601278251e+00
2.166433286657331436e+01,5.904011644849582581e+02,1.201759024548880034e-01,-6.324941410084497839e+00,-6.309389272111451952e+00
2.169433886777355269e+01,5.902114904017655590e+02,1.200648870820094222e-01,-6.317469687585901106e+00,-6.258263232546442900e+00
2.172434486897379458e+01,5.900220404057866972e+02,1.199537255225277543e-01,-6.310005241207726989e+00,-6.175492977450627308e+00
2.175435087017403291e+01,5.898328142787662500e+02,1.198424182180865688e-01,-6.302548066804560811e+00,-6.407876126166225816e+00
2.178435687137427479e+01,5.896438118025776021e+02,1.197309656082624629e-01,-6.295098160224085859e+00,-6.294413959257975755e+00
2.181436287257451312e+01,5.894550327592235135e+02,1.196193681305651180e-01,-6.287655517307110031e+00,-6.316089544339092754e+00
2.184436887377475500e+01,5.892664769308352106e+02,1.195076262204371881e-01,-6.280220133887540968e+00,-6.303054907928889783e+00
2.187437487497499333e+01,5.890781440996730680e+02,1.193957403112544530e-01,-6.272792005792398484e+00,-6.340700760830118909e+00
2.190438087617523522e+01,5.888900340481264948e+02,1.192837108343256791e-01,-6.265371128841833226e+00,-6.262744366807783791e+00
2.193438687737547355e+01,5.887021465587137072e+02,1.191715382188927169e-01,-6.257957498849119560e+00,-6.270871134331230223e+00
2.196439287857571543e+01,5.885144814140818426e+02,1.190592228921304174e-01,-6.250551111620655576e+00,-6.282189646109983094e+00
2.199439887977595376e+01,5.883270383970071862e+02,1.189467652791467295e-01,-6.243151962955991507e+00,-6.255868094237766464e+00
2.202440488097619564e+01,5.881398172903946033e+02,1.188341658029825748e-01,-6.235760048647793319e+00,-6.265397236766724554e+00
2.205441088217643397e+01,5.879528178772782212e+02,1.187214248846124587e-01,-6.228375364481893328e+00,-6.345521460883289500e+00
2.208441688337667586e+01,5.877660399408219973e+02,1.186085429422989168e-01,-6.220997906235748331e+00,-6.167127457908701871e+00
2.211442288457691419e+01,5.875794832642400252e+02,1.184955203841627086e-01,-6.213627669657395103e+00,-6.228801302907119641e+00
2.214442888577715607e+01,5.873931476308415540e+02,1.183823576133356398e-01,-6.206264650479659473e+00,-6.253746517841012320e+00
2.217443488697739440e+01,5.872070328240705521e+02,1.182690550313163363e-01,-6.198908844429781517e+00,-6.183588240338058206e+00
2.220444088817763628e+01,5.870211386275057066e+02,1.181556130379701613e-01,-6.191560247229430658e+00,-6.224682166377839110e+00
2.223444688937787461e+01,5.868354648248604235e+02,1.180420320315292565e-01,-6.184218854594707437e+00,-6.292918730272639927e+00
2.226445289057811650e+01,5.866500111999827141e+02,1.179283124085925283e-01,-6.176884662236149737e+00,-6.132539543778312563e+00
2.229445889177835483e+01,5.864647775368554221e+02,1.178144545641257035e-01,-6.169557665858736328e+00,-6.253393123241855811e+00
2.232446489297859671e+01,5.862797636195958830e+02,1.177004588914612043e-01,-6.162237861161898422e+00,-6.173158215568167684e+00
2.235447089417883504e+01,5.860949692324562648e+02,1.175863257822983149e-01,-6.154925243839524995e+00,-6.148917431520992238e+00
2.238447689537907692e+01,5.859103941598235679e+02,1.174720556267030147e-01,-6.147619809579969896e+00,-6.080136394764766194e+00
2.241448289657931525e+01,5.857260381862192844e+02,1.173576488131081175e-01,-6.140321554066047405e+00,-6.080818520541955152e+00
2.244448889777955713e+01,5.855419010962996254e+02,1.172431057283131461e-01,-6.133030472975057990e+00,-6.124743069248679284e+00
2.247449489897979547e+01,5.853579826748555206e+02,1.171284267574844856e-01,-6.125746561978775873e+00,-6.163916140623373785e+00
2.250450090018003735e+01,5.851742827068127326e+02,1.170136122841551746e-01,-6.118469816743471235e+00,-6.139264674714827841e+00
2.253450690138027568e+01,5.849908009772315154e+02,1.168986626902251552e-01,-6.111200232929901333e+00,-6.056815148067911103e+00
2.256451290258051756e+01,5.848075372713070692e+02,1.167835783559610374e-01,-6.103937806193334481e+00,-6.014615338733491079e+00
2.259451890378075589e+01,5.846244913743688585e+02,1.166683596599962791e-01,-6.096682532183529624e+00,-6.069493099801205993e+00
2.262452490498099422e+01,5.844416630718816350e+02,1.165530069793310614e-01,-6.089434406544791401e+00,-6.121676632440433252e+00
2.265453090618123611e+01,5.842590521494444147e+02,1.164375206893323578e-01,-6.082193424915913305e+00,-6.030724820033499078e+00
2.268453690738147444e+01,5.840766583927909323e+02,1.163219011637339068e-01,-6.074959582930227420e+00,-6.093721586630643117e+00
2.271454290858171632e+01,5.838944815877898691e+02,1.162061487746362393e-01,-6.067732876215615079e+00,-6.088125342897849457e+00
2.274454890978195465e+01,5.837125215204443975e+02,1.160902638925066510e-01,-6.060513300394476666e+00,-6.074461733244489459e+00
2.277455491098219653e+01,5.835307779768924092e+02,1.159742468861791886e-01,-6.053300851083776024e+00,-6.023793401894229405e+00
2.280456091218243486e+01,5.833492507434067420e+02,1.158580981228547191e-01,-6.046095523895030688e+00,-6.032331780354320827e+00
2.283456691338267674e+01,5.831679396063959757e+02,1.157418179681193593e-01,-6.038897314434407804e+00,-5.989257243455653246e+00
2.286457291458291508e+01,5.829868443523670294e+02,1.156254067815228603e-01,-6.031706218290556976e+00,-5.966886553777119850e+00
2.289457891578315696e+01,5.828059647678882129e+02,1.155088649140375845e-01,-6.024522231027008345e+00,-5.998859951621839492e+00
2.292458491698339529e+01,5.826253006396610772e+02,1.153921927148352372e-01,-6.017345348201398103e+00,-6.133958523456803924e+00
2.295459091818363717e+01,5.824448517545264394e+02,1.152753905318223832e-01,-6.010175565367012140e+00,-6.095005441991186323e+00
2.298459691938387550e+01,5.822646178994643833e+02,1.151584587116406405e-01,-6.003012878072775393e+00,-5.995083462136344465e+00
2.301460292058411738e+01,5.820845988615947135e+02,1.150413975996664590e-01,-5.995857281863300692e+00,-5.999092656654799960e+00
2.304460892178435572e+01,5.819047944281766149e+02,1.149242075400113694e-01,-5.988708772278865666e+00,-5.880748967466629118e+00
2.307461492298459760e+01,5.817252043866086524e+02,1.148068888755217204e-01,-5.981567344855429624e+00,-5.983078047860756143e+00
2.310462092418483593e+01,5.815458285244288845e+02,1.146894419477789140e-01,-5.974432995124638879e+00,-5.982063491766441032e+00
2.313462692538507781e+01,5.813666666293147500e+02,1.145718670970992531e-01,-5.967305718613834742e+00,-5.920111313689361943e+00
2.316463292658531614e+01,5.811877184890834087e+02,1.144541646625340109e-01,-5.960185510846080170e+00,-5.906963839633372793e+00
2.319463892778555802e+01,5.810089838916909457e+02,1.143363349818693753e-01,-5.953072367340123350e+00,-5.964842874675336581e+00
2.322464492898579635e+01,5.808304626252333946e+02,1.142183783916265322e-01,-5.945966283610453651e+00,-5.922306178701689738e+00
2.325465093018603824e+01,5.806521544779460555e+02,1.141002952270615822e-01,-5.938867255167282977e+00,-5.995544588844833989e+00
2.328465693138627657e+01,5.804740592382036084e+02,1.139820858221655964e-01,-5.931775277516558198e+00,-5.978932866271836843e+00
2.331466293258651845e+01,5.802961766945202271e+02,1.138637505096645741e-01,-5.924690346159969145e+00,-5.863036688902822924e+00
2.334466893378675678e+01,5.801185066355496929e+02,1.137452896210195130e-01,-5.917612456594966375e+00,-5.987969237098177189e+00
2.337467493498699866e+01,5.799410488500849397e+02,1.136267034864262837e-01,-5.910541604314747843e+00,-5.864425972988723146e+00
2.340468093618723699e+01,5.797638031270586225e+02,1.135079924348157687e-01,-5.903477784808289996e+00,-5.869583365623473270e+00
2.343468693738747888e+01,5.795867692555425492e+02,1.133891567938537792e-01,-5.896420993560337109e+00,-5.857933231595051637e+00
2.346469293858771721e+01,5.794099470247483623e+02,1.132701968899410966e-01,-5.889371226051425268e+00,-5.843729650576518608e+00
2.349469893978795909e+01,5.792333362240267434e+02,1.131511130482133892e-01,-5.882328477757873486e+00,-5.854135326783652893e+00
2.352470494098819742e+01,5.790569366428682088e+02,1.130319055925413652e-01,-5.875292744151818347e+00,-5.982365685453824078e+00
2.355471094218843575e+01,5.788807480709025413e+02,1.129125748455306333e-01,-5.868264020701189132e+00,-5.918482996395262319e+00
2.358471694338867763e+01,5.787047702978987900e+02,1.127931211285228691e-01,-5.861242302869731802e+00,-5.891307885015813817e+00
2.361472294458891596e+01,5.785290031137550386e+02,1.126735447601532464e-01,-5.854227586113102788e+00,-5.808486561969801620e+00
2.364472894578915785e+01,5.783534463084300796e+02,1.125538460497359367e-01,-5.847219865860139976e+00,-5.903610129731366563e+00
2.367473494698939618e+01,5.781780996719983250e+02,1.124340253031210213e-01,-5.840219137529219395e+00,-5.875463889598462330e+00
2.370474094818963806e+01,5.780029629946776595e+02,1.123140828252059548e-01,-5.833225396535477891e+00,-5.851365998612291897e+00
2.373474694938987639e+01,5.778280360668292133e+02,1.121940189199357452e-01,-5.826238638290806904e+00,-5.760417050625213697e+00
2.376475295059011827e+01,5.776533186789573620e+02,1.120738338903028569e-01,-5.819258858203847140e+00,-5.891311497357481386e+00
2.379475895179035660e+01,5.774788106217098402e+02,1.119535280383472942e-01,-5.812286051680017884e+00,-5.879982529538557934e+00
2.382476495299059849e+01,5.773045116858777419e+02,1.118331016651564480e-01,-5.805320214121523215e+00,-5.773962154563029081e+00
2.385477095419083682e+01,5.771304216623954062e+02,1.117125550708652909e-01,-5.798361340927345786e+00,-5.904637735091142758e+00
2.388477695539107870e+01,5.769565403423405314e+02,1.115918885546562239e-01,-5.791409427493273476e+00,-5.774810530869519454e+00
2.391478295659131703e+01,5.767828675169338339e+02,1.114711024147591878e-01,-5.784464469211886950e+00,-5.807166515319185152e+00
2.394478895779155891e+01,5.766094029775397303e+02,1.113501969484515380e-01,-5.777526461472596075e+00,-5.856374032259157758e+00
2.397479495899179724e+01,5.764361465156657687e+02,1.112291724520581976e-01,-5.770595399661633707e+00,-5.791608969464379975e+00
2.400480096019203913e+01,5.762630979229626291e+02,1.111080292209514903e-01,-5.763671279162051242e+00,-5.813778127542399865e+00
2.403480696139227746e+01,5.760902569912245781e+02,1.109867675495513073e-01,-5.756754095353761258e+00,-5.748364857632742186e+00
2.406481296259251934e+01,5.759176235123890137e+02,1.108653877313249686e-01,-5.749843843613508199e+00,-5.731652739838430044e+00
2.409481896379275767e+01,5.757451972785368071e+02,1.107438900587873198e-01,-5.742940519314915448e+00,-5.668492440073775285e+00
2.412482496499299955e+01,5.755729780818917334e+02,1.106222748235006353e-01,-5.736044117828452471e+00,-5.736683379628685131e+00
2.415483096619323788e+01,5.754009657148213819e+02,1.105005423160747707e-01,-5.729154634521485434e+00,-5.724126959400391179e+00
2.418483696739347977e+01,5.752291599698362461e+02,1.103786928261669686e-01,-5.722272064758256782e+00,-5.751137604349741750e+00
2.421484296859371810e+01,5.750575606395902923e+02,1.102567266424820253e-01,-5.715396403899905664e+00,-5.716578159914652346e+00
2.424484896979395998e+01,5.748861675168808461e+02,1.101346440527721793e-01,-5.708527647304483921e+00,-5.656047524110610070e+00
2.427485497099419831e+01,5.747149803946484781e+02,1.100124453438372091e-01,-5.701665790326945427e+00,-5.797951575819531911e+00
2.430486097219444019e+01,5.745439990659767773e+02,1.098901308015243078e-01,-5.694810828319162077e+00,-5.661854384493304693e+00
2.433486697339467852e+01,5.743732233240932601e+02,1.097677007107282360e-01,-5.687962756629962868e+00,-5.714721603484406387e+00
2.436487297459492041e+01,5.742026529623647093e+02,1.096451553549917246e-01,-5.681121570603979265e+00,-5.677427059113161256e+00
2.439487897579515874e+01,5.740322877742401033e+02,1.095224950104310008e-01,-5.674287265564622373e+00,-5.658035024563070614e+00
2.442488497699539707e+01,5.738621275532627806e+02,1.093997199473820264e-01,-5.667459836818569130e+00,-5.624930128280642982e+00
2.445489097819563895e+01,5.736921720931210302e+02,1.092768304353754077e-01,-5.660639279669871016e+00,-5.648719117646486154e+00
2.448489697939587728e+01,5.735224211876497975e+02,1.091538267432546061e-01,-5.653825589420327979e+00,-5.673451097690949574e+00
