S,E,I,T,v,v_noisy
8.819321265592558134e+00,2.847568550245576446e+01,1.406247628009565354e+01,3.749776384637135607e+01,1.468206226529949845e+03,1.481706909124438880e+03
2.023007581346775829e+00,3.839171698740518224e+01,3.709143300787771835e+01,4.428034240883813766e+01,5.666205782354736584e+02,5.959053477669714312e+02
8.724285117412188129e+01,1.969005804580767460e+00,4.362944953141279569e+01,3.142741115797734963e+01,5.219061580821899327e+01,5.885788882826235380e+01
2.779481946451344276e-01,2.776145492245898794e+01,1.269599875880836315e+01,4.664252580759647060e+01,4.756961274908925219e+01,3.971378145619802069e+01
7.856254371130540370e+00,3.340777468651138093e+01,5.046078924462910287e+00,4.049342714473061022e+01,1.815078982026091580e+03,1.809214561858366778e+03
4.152762909969610061e-01,3.644212448106001645e+00,2.701063631075570726e+01,4.080335157122333101e+01,1.964942330497147438e+01,-7.984304127738219847e-01
1.010593338527890239e+00,4.856459523833191838e+01,1.673139451722912696e+01,4.664517371617441910e+01,2.664544794641898307e+02,2.725852573477090459e+02
7.808580886115542574e-01,4.795143695797526107e+01,2.654640628670304991e+01,3.012656846905530017e+01,6.751664949235893687e+01,9.007804546330245898e+01
2.988132726042693577e+01,4.411529844057966443e+01,3.975472389415843111e+01,3.487540573169724212e+01,2.336548124695794286e+03,2.347944352924514078e+03
5.493153313539434812e+00,4.673579831099227988e+01,3.769465579493623153e+01,4.607016288409404581e+01,1.061418999166706726e+03,1.076845342515954371e+03
9.826058393630684451e-01,8.138426725156850949e+00,2.585290670017757364e+01,4.149030455795148242e+01,9.070110797438566408e+01,1.050547270017874553e+02
4.043429612193269129e+00,4.578109032180123705e+01,4.585420603715773069e+01,4.560655080741899781e+01,9.277587764612292176e+02,9.678392377837462845e+02
2.419453335355623125e+00,1.637190294743933094e+01,6.672157566280850993e+00,3.841288641493102318e+01,4.208415196499748845e+02,4.081652575716948377e+02
4.289566082114514955e+00,1.871822242820370974e+01,3.246015114941206292e+01,3.575388832054585464e+01,5.703750690759528652e+02,5.735255461260960601e+02
5.159697260638439475e-01,3.322008851553233111e+00,2.815811689107881577e+01,4.249733553729650737e+01,2.058233023973330234e+01,3.469185098526575928e+01
1.324913501851880282e+00,4.563320162212545483e+01,1.759810551812351420e+01,3.506061095581996057e+01,5.000294493605833850e+02,5.249747756819484721e+02
2.372757418722760914e+00,3.355660553250285005e+01,2.273352837793284920e+01,4.432762696599974106e+01,5.777733873225384968e+02,5.292205386644486680e+02
1.776575242340239225e-01,4.632365441397978145e+01,3.974271944649034793e+01,3.827249778248210532e+01,8.835076163900104973e+01,7.790392962867039728e+01
1.104159612243936495e-01,4.983710226043474734e+01,1.051140662226444178e+01,3.040328221728747238e+01,1.433221253362612835e+01,1.016233910484965186e+01
6.038195997920224656e+00,3.651904172644361779e+01,2.978695919560717797e+01,4.351092503813172385e+01,1.284743479406779443e+03,1.264155073097052536e+03
4.180324037357990852e-01,3.057894448340503857e+01,9.959881231446999550e+00,3.934116534828006451e+01,1.513111795685009611e+02,1.682538661446259027e+02
2.550026416749401648e+01,2.967421218877907663e+01,2.263035839686830997e+01,4.311719688451749732e+01,1.801451451329265865e+03,1.805831241654884479e+03
1.188987184919519935e-01,8.659347858879238302e+00,8.743107007728767144e+00,3.039335597464071981e+01,3.098869057130317906e+00,-4.830123595686772298e+00
4.673159160202990381e-01,2.341796089120148849e+01,8.384637303901248728e+00,4.288184007036587531e+01,1.191829709486654991e+02,8.650056103547164810e+01
7.755389429959945069e+00,2.938909835950793337e+01,1.513357270803808952e+01,3.078151535779729286e+01,4.182358597030140004e+02,3.917604132230809455e+02
2.488814552152568971e-01,2.206071814469858339e+01,4.365928514094385093e+01,3.167595194893160482e+01,2.642950395955534404e+01,6.722809740501880071e+00
1.828632161655519450e+00,4.382111943910643959e+01,4.183745800320975405e+01,4.746161999609981308e+01,3.019112254732414726e+02,3.110074661206838300e+02
7.849185475272824064e-01,2.344137495941029670e+01,4.399384803800388255e+01,4.219543332205743269e+01,1.838794471984467407e+02,1.594942291165930897e+02
6.391345968423467472e-01,3.083089542144727524e+00,3.279536145725545282e+01,4.283562544071177314e+01,2.282067953650913594e+01,-1.856787771414586175e+01
5.066751847097762385e-01,1.117019440812195974e+01,3.452286162196526931e+01,3.532374839980742820e+01,5.602620406319184099e+01,2.697585369018239732e+01
8.468898308246365048e+01,2.776382024525395309e+01,4.121162284074560489e+01,3.039811148457228285e+01,3.481825869387658372e+02,3.363433423556636512e+02
9.099048181394391310e-01,3.703699656837222420e+01,7.884931850396531772e+00,4.501168448897038843e+01,2.737434312594448329e+02,3.072089429926169259e+02
2.257490547868431230e-01,4.506911227823565724e+01,4.541681032205890922e+00,4.453376742513335529e+01,9.811475146465228647e+01,1.481533608438408010e+02
5.568143108414795961e+01,2.138547990740871896e+01,2.436823783744566185e+01,4.652168270531935690e+01,7.684283570910632761e+02,7.588007796765874673e+02
2.985736592227784536e-01,3.443495402601704569e+01,4.210681615401795419e+00,3.280317002582032870e+01,7.657750188164754945e+01,9.545466941968130925e+01
1.622166461877584709e+01,6.088930619590581905e+00,3.279033532216816837e+01,3.390772009216366456e+01,3.106877764618078004e+02,3.387119961591378683e+02
9.472640236200840391e+00,2.081722390437726844e+01,3.597050366506421071e+00,3.539125606928667622e+01,1.123844937739865827e+03,1.149535777589958570e+03
1.422217139572233968e+01,1.734940497890788436e+01,2.023959369437354283e+01,4.207758719485813970e+01,1.061203411217612484e+03,1.058867697656291739e+03
2.089604429081149917e+01,4.978285160319611435e+01,4.898735311899449130e+01,3.220182084789421140e+01,1.575648643516589345e+03,1.549607057501219288e+03
3.474633820787095262e-01,7.795772988661508585e+00,8.818061574759866517e+00,3.582102952188685663e+01,3.195628939844028338e+01,2.219020222245999108e+01
1.293928109015688444e-01,3.128989806773173399e+01,3.678357047985791439e+01,4.076052355872131727e+01,4.488544555725888330e+01,7.645798156788174538e+00
1.959742674293648124e+00,3.663501021946926528e+01,2.420936458306888284e+01,3.261382625546620773e+01,3.795961680393233451e+02,3.843688817794165971e+02
2.160927521895032566e+00,9.705135486896550034e-01,3.925473077157892732e+01,3.928137061394842533e+01,2.454226206364717200e+01,4.009214192503546315e+01
5.126870109614171112e-01,2.550597665285635429e+01,2.937279067844095692e+01,4.759912438923198863e+01,5.556383147874143447e+01,1.770402205592758804e+01
2.691784914826770958e+01,4.296888380922494832e+01,3.237070828164321057e+01,3.221063039547517093e+01,1.432081543807384378e+03,1.431045159329459921e+03
2.123570274824953530e-01,1.494187912341809366e+01,3.209085051962151880e+01,3.493665140221351351e+01,3.039241452449837766e+01,3.623952823536679801e+01
3.108348818246152945e+00,3.195189862980374684e+01,4.109114912931066677e+00,3.589012750735029300e+01,8.787766912012349394e+02,9.037631089673400311e+02
3.849421359536928655e+00,2.995748598416160746e+01,1.805509064090423266e+01,4.671575565247783857e+01,4.943021564183383703e+02,5.218746187416116982e+02
1.066799495543918064e-01,4.736941333130334897e+01,4.956343501920648720e+01,4.048059495522633000e+01,5.446799796018122208e+01,7.049347678532652139e+01
2.708423852990829417e+01,4.323627849271242241e+01,4.993376802501425971e+01,4.437977421330289474e+01,2.203548720432335813e+03,2.189814039091016639e+03
1.187239772695554363e+00,1.270628510519513199e+01,4.578184574906926940e+01,4.475944855085820961e+01,1.212890716095862018e+02,1.139221183802594766e+02
2.366638155276941102e+00,1.384173932581807698e+01,2.642124391015923024e+01,3.858773990487297567e+01,3.222508506220392519e+02,3.463367044713230598e+02
3.037240602852678273e-01,3.544856721222436846e+01,4.750965302434212845e+01,3.897897480659617031e+01,1.167902426125396858e+02,1.046721116870924817e+02
1.575139464653587673e+00,4.823042055873051481e+01,3.026095881081904793e+01,3.702345220739323395e+01,6.884815582950392354e+02,6.876366000417596069e+02
2.278169765770944100e+00,9.261990461411555131e+00,2.410064667663424132e+01,4.514258165455285621e+01,1.536765371353077967e+02,1.848927478629169912e+02
6.410925583537189887e+00,4.741728644832969053e+01,3.565538772250050670e+01,4.379345156285924645e+01,1.642145146758641204e+03,1.644702777535063206e+03
1.277679949948424820e-01,4.093228419674969842e+01,2.874819462329940123e+01,4.118728515618200703e+01,5.683471708333628669e+01,2.934441068819871745e+01
1.915629488331415331e+00,1.411335896477342366e+01,4.234383165547815508e+01,4.788421674196743538e+01,9.245538394815154959e+01,8.654358919692057839e+01
2.931096537058822005e+00,2.760740758441694354e+01,2.723177653265930331e+01,3.186401347816000396e+01,3.254011795048858744e+02,3.381876188007877886e+02
7.203914756136720143e+01,1.800917752761889545e+01,5.156763891416282775e-02,3.135028099496096132e+01,6.044544682138517828e+02,6.006478497781666874e+02
6.125578491689127603e+00,1.105164551346581447e+01,1.218989254671248856e+00,3.341297698004489547e+01,4.312672140312009788e+02,4.544934555330158332e+02
1.140598550579727188e+01,2.275961990461176754e+01,1.298037890930594429e+01,3.074032372870366103e+01,3.858216604094665740e+02,4.114618515797471332e+02
2.092000790926384024e+00,1.011111880999442647e+01,1.601194215411524979e+01,3.191533708193952634e+01,1.041716164885772855e+02,9.115525761651723258e+01
3.029367919734367476e+00,1.029141213408847122e+01,2.878002248948667940e+01,3.314603069388356005e+01,1.853242420517677544e+02,1.752510679577271446e+02
8.864200559693225046e+01,2.784003663341347234e+01,4.658504135814533242e+01,3.335190595782800926e+01,9.998162517982078725e+02,9.977301198830474505e+02
1.758930098159793065e+00,3.450123386467487308e+01,2.452774824085067351e+01,3.070928908431056925e+01,1.614106599116658458e+02,1.373753806265793003e+02
9.577034696611774223e+01,6.284960043909367577e+00,1.807092073450378678e+01,3.795826146884942887e+01,3.932426894532435995e+02,4.007990557198159536e+02
6.735639704316108478e+00,3.171143799405739472e+01,1.000249703338955065e+01,3.573420316803844798e+01,1.309929353056188802e+03,1.306324810591259393e+03
5.611802330041404474e+01,4.724176340286425813e+01,1.020447955168791232e+01,4.627730434484712418e+01,1.798383473622145857e+03,1.814087543692349300e+03
5.376910965430267808e+00,4.110443696427760329e+01,4.415540675778789392e+01,4.762512268277930616e+01,5.890947371103554815e+02,5.770926686050614762e+02
2.918164605181158322e+01,3.942694622671400140e+01,3.650773228346023558e+01,3.179575179479554947e+01,1.164884002893563093e+03,1.147288669302644848e+03
2.928514730106324393e+01,1.107636611331905385e+01,3.518731904647753339e+01,4.468359843519255037e+01,6.143143207963563555e+02,6.510699907661360157e+02
1.436082766442301928e+00,4.097404232315103201e+00,4.102925249208463043e+01,4.049866282136272133e+01,6.816926425015927293e+01,5.058274164635296444e+01
9.720954277370443819e-01,1.825980463678733301e+01,4.911635763167804924e+01,3.352110904951552328e+01,1.262932112487685856e+02,1.145807566313039700e+02
6.588090228291831352e+01,2.247986624942932465e+01,7.064092276747696353e+00,4.144276380779975710e+01,1.520613243870056749e+03,1.505963491921463856e+03
9.726434758340859466e-01,1.150716382843491026e+01,4.162828308209292061e+01,3.607290503615072197e+01,1.117221222431936667e+02,1.056296474313451483e+02
2.240472417953562712e+01,9.946512690538714452e+00,1.438300788976616396e+01,3.363971845128158833e+01,5.184860692601372421e+02,5.001651437861351610e+02
3.406112625527165649e-01,1.129106274989458214e+01,4.059968678738069059e+01,3.787599241086120117e+01,4.483548827363910760e+01,4.393576384054096451e+01
2.933250814222858160e+00,9.230077294343765004e+00,7.850173919998648664e+00,4.667423359429623275e+01,1.487761760483745661e+02,1.346786489665442730e+02
1.360190394126986169e+00,1.874772006776471489e+00,3.594065534592038347e+01,3.191386194529658127e+01,1.443278932340215981e+01,6.095287060116454825e+00
6.727859006563493560e-01,2.983138254580928628e+00,5.808062129686863528e+00,4.517788524991256338e+01,2.041182748429024940e+01,2.766818727564084668e+01
5.178868619949064112e-01,4.773523751027778594e+00,1.750479521000430916e+00,3.617471702643066322e+01,3.575530013193353795e+01,4.978691658782265250e+01
7.861531236640981035e+01,3.154352459863010338e+01,1.162407154897771022e+01,3.339525800016406265e+01,1.270185340966642343e+03,1.279524735870876839e+03
1.015106396545460932e+01,4.833726952705499791e+00,2.613397685623136724e+01,3.356502341236518561e+01,2.058227583581380316e+02,1.911014290524726960e+02
2.483448652091129194e+00,6.322787720046060933e+00,2.524513404712525144e+01,3.119714479559519660e+01,5.805311473447345350e+01,6.599640276952349893e+01
5.230410061095665419e+00,1.920829183727141043e+01,2.206413202038930521e+01,3.921187801678398444e+01,7.779342437227276150e+02,7.755249858704062262e+02
3.439624397383942522e+01,2.994372070708852362e+01,2.028999098154560699e+01,4.095631191258777903e+01,2.055435753639081668e+03,2.053309247844553283e+03
1.072730321911886975e+01,4.027888311019936651e+01,4.939765039367376431e+01,4.044149270912603811e+01,2.138572699937048583e+03,2.104125315568250244e+03
2.427636153387623397e-01,3.689540289700364184e+01,4.274691326520690637e+01,3.597357527798860133e+01,8.657765829100817712e+01,1.000040025733696041e+02
4.291447640904474392e-01,2.492547562639367698e+01,4.158403478304944656e+01,4.392725502391323289e+01,9.654819876982760718e+01,9.375609097142438486e+01
4.720592370019532780e+01,7.583771437501790835e+00,1.226411144956671606e+01,3.211322463834825669e+01,2.912636341983657076e+02,3.253889831189289907e+02
4.710300771004988896e+00,8.226042007994866623e+00,1.769078728634965181e-01,4.026969496400063520e+01,4.625880660513251428e+02,4.753901044445307207e+02
5.907760373588201830e+00,4.908207358365039852e+01,4.423513382715187703e+01,4.057321247636772910e+01,1.923353757603700615e+03,1.901023410323666667e+03
3.083018171823881381e-01,1.557604153766128618e+01,2.068347152387574184e+01,3.982856876712128980e+01,5.761200935158363023e+01,3.016813797067157665e+01
2.576585927298143397e-01,2.024772647710420159e+01,4.461786158678332725e+01,3.710194559587427676e+01,5.635124425662853298e+01,7.937081326143103865e+01
4.467739435694762506e-01,4.048341100535920134e+01,1.603389219753821493e+01,4.074933384480975462e+01,1.992514410318991338e+02,1.817540162659742862e+02
9.469804448157802534e-01,1.003980940198080418e+01,4.870895216541534012e+01,3.518940811401333946e+01,8.889114396465799928e+01,1.025809681137847491e+02
4.750290123580922064e+00,2.655926285881774263e+00,4.487865727960367224e+01,3.549281821991858976e+01,9.746026186981970341e+01,9.144484419612713566e+01
1.310107835517825947e+00,3.252895535137450622e+01,2.745048864653441001e+01,3.313174944280385148e+01,2.673611509566555355e+02,3.094378456483649416e+02
1.077884641853374603e+01,4.744763762285737840e+01,1.469656181702129238e+01,4.067348186154691803e+01,2.634237563791772118e+03,2.635841432428142070e+03
1.967399278812588914e+00,4.743294333307281363e+01,1.472641779084074543e+01,3.914961809903195444e+01,9.016173992592437116e+02,9.319328632176217297e+02
3.491274981559997936e+00,3.380690450447674067e+01,5.649728632575079956e+00,4.753246945839829607e+01,4.371957072828161586e+02,4.638786507042930225e+02
7.172367559262461612e+01,1.530239359805445609e+01,2.943723255706064279e+01,4.797191800422804420e+01,3.178995731726116105e+02,3.086784484169312464e+02
1.338733992434151254e-01,9.995905631172149697e+00,4.835434467500530786e+01,4.040254356975391659e+01,1.628802539472707878e+01,9.766992807227893536e+00
8.138009603853694429e+00,3.937564340272620456e+01,3.051179472220989908e+01,3.801485598721802717e+01,1.862423639110873182e+03,1.892213880139043340e+03
1.616626425300453818e+01,2.200098477372271688e+01,1.459547498994951376e+01,3.924511324224175013e+01,1.486057656386664348e+03,1.486199219936396730e+03
