E_1,E_2,phi,theta,I_avg
5.536708390432367732e-01,6.204632936990016612e-01,5.999355079823073034e+00,3.923048653350308168e+00,3.067603867865584537e-04
1.719217487445519943e+00,1.036572484771740577e+00,2.294971270168336464e+00,5.167729919418390772e+00,1.635684019534773635e-03
1.005197182558768443e+00,8.792501967270833774e-01,1.399779562338030026e+00,4.042553201099685189e+00,8.675127868977577537e-04
1.499884570642427750e+00,5.428212448500986387e-01,1.208006840114934088e-01,3.402061188922725687e+00,1.042928621049637539e-03
1.850840444084254965e+00,1.998126106043846661e+00,3.339771507836722275e+00,3.087238269519258504e-01,9.808338752879818163e-04
8.774271570199976278e-01,8.598070553719114884e-01,4.490706755596863275e-01,3.948502126017858327e+00,3.673371207484427896e-04
1.990142329372353913e+00,6.960951079231898486e-01,3.179793034139601460e+00,1.998674878644874919e+00,5.027234600856468963e-03
5.567730371193104766e-01,1.479204226197723404e+00,3.903342371420856605e+00,5.851714236134726299e+00,1.897497875771744997e-03
6.720733785940744553e-01,7.682153640845532649e-01,1.586043568341098720e+00,1.730322021022845158e+00,1.597812530847637436e-03
1.221016611678614083e+00,8.515690983489467847e-01,1.939086834142614846e+00,7.427166042171171600e-01,2.245639010106932447e-03
1.578426224814750700e+00,6.061496144050069201e-01,5.104124459855630569e+00,2.394955037749345372e+00,1.506209680857459928e-03
1.889740898451927720e+00,1.420423024304328097e+00,2.963793348293843000e+00,2.632278836856692283e+00,9.534655929947920272e-03
1.770907171325116547e+00,1.556251255869532502e+00,3.723969490884878386e+00,5.602867143908873082e+00,3.701742203275787315e-03
1.955770012386446988e+00,1.505424770333024131e+00,9.194247913990960530e-01,4.038291253561124172e+00,1.974196631517317717e-03
1.162037959137030674e+00,9.303309384409780280e-01,4.784907777173872390e+00,2.500569757104972535e+00,1.162031117793182544e-03
1.109473088018532394e+00,1.461462382502279445e+00,4.594157262139460407e+00,1.101944442011065117e+00,1.609074242902118826e-03
1.384175138441684272e+00,1.842515486865704322e+00,8.237078936952778596e-01,4.548338029586438402e-01,8.571271650306909115e-03
1.537923465517108568e+00,8.738700591104264781e-01,6.178686067657232606e+00,2.491127652396011971e+00,1.136480484920332230e-03
1.854321732761721409e+00,8.273869021693389669e-01,3.877264813355325024e-01,2.611049674828599620e+00,2.314795838719505006e-03
1.388035138652786493e+00,1.726907519444019323e+00,4.738237321080548625e+00,5.119919222701247108e+00,7.432319385637290929e-03
1.858951924373128506e+00,9.959400001305115380e-01,1.281440092619273718e+00,4.566549302050829873e+00,2.132662962341731923e-03
1.123517548770817998e+00,1.860257150840133544e+00,6.034229966184242677e+00,5.796515629431072014e+00,7.933382494336517141e-03
1.657037652571798247e+00,1.680898484191059694e+00,3.224958671766864349e+00,4.736989351161636108e+00,5.830426347074005484e-03
1.997101185099517062e+00,6.752096926204845806e-01,3.581042924244835834e+00,5.807187666183899033e+00,2.802405707311334503e-03
6.181545570922746258e-01,5.611960095315018382e-01,4.460195514526485105e+00,5.069742756507325865e+00,1.002525072646562798e-03
1.560866055415707887e+00,1.691533974943864038e+00,6.192259372747454194e+00,5.782734415342298817e+00,9.129130209848514491e-03
1.854739788323847671e+00,1.174613569295930304e+00,8.709217444177728140e-01,1.643603847528829043e+00,6.484910242572305972e-03
1.841736356520211171e+00,6.173159195820598910e-01,5.344222853578801669e+00,1.151418319970972881e+00,3.246945489048613451e-03
1.809137885759617870e+00,1.823256469169665772e+00,5.824312349998110427e+00,2.605305009528354199e-01,1.119028046292702694e-02
9.181207350224414032e-01,5.301543913770103700e-01,4.480326251656556180e-01,4.706436834688907389e+00,7.872740453990507547e-04
1.109451357245922365e+00,1.569601239009039029e+00,3.285541534181171119e+00,4.191929689469073850e+00,5.454646679837978941e-03
1.262145044263135452e+00,1.285446989206920465e+00,3.739810863609234648e+00,3.341193204595251487e+00,5.485482267606683199e-03
1.954509218872940712e+00,1.267655477926853624e+00,4.253420792878209511e+00,3.693408387932124004e+00,7.873515836123508305e-03
8.983438560502707837e-01,1.753999006487515722e+00,1.288943505605004036e+00,1.759383947207193710e+00,5.420646407834318718e-03
1.490744151262300976e+00,1.488810342131333897e+00,1.869436286339727138e+00,4.234653593737460753e+00,2.912755441556289741e-03
1.639668712183987020e+00,1.431600038285134824e+00,3.878076565366823214e+00,1.241564956580474277e+00,1.828766394376640401e-03
7.200323478643499975e-01,1.801373025940380845e+00,1.571836261162903092e+00,2.841067483276033201e+00,4.327760353072323055e-03
1.805515694781678171e+00,1.878618005543328584e+00,6.102534388132396792e+00,3.263123342802025650e+00,8.049706037621112828e-04
1.257843534244036832e+00,1.453102072388902100e+00,6.127299542925055853e+00,8.463040732797318944e-01,5.578821271478358323e-03
1.934443814733150857e+00,1.861522165927776973e+00,4.406131547741553689e+00,6.222185067885927623e+00,5.904433358556991120e-03
1.834536735944592989e+00,1.221888419886322907e+00,2.117607142598846526e+00,2.284163126481057571e+00,7.714886682100586743e-03
1.921158457797313091e+00,6.501104554796668378e-01,5.813331768031769542e+00,5.298786713413283778e+00,5.457423803544060592e-03
7.742269175944378468e-01,5.253303272974525484e-01,4.414047856209335485e+00,1.641069518847475095e+00,4.010966699303258778e-04
1.751973600458845759e+00,5.554686008556209975e-01,4.998112666661838510e+00,3.380038965687259256e-01,3.466053319389345889e-03
1.794229022174247401e+00,1.940810570513710864e+00,2.602110100144753968e+00,2.512204531442735256e+00,1.215534851561322904e-02
1.920917470020562678e+00,7.107708526001580429e-01,4.715681077000902555e+00,2.097065508599138983e+00,2.551060146806927685e-03
1.474320561993267553e+00,5.793460452968826058e-01,4.622459082990617446e-02,4.837327575622023090e+00,2.438057025918997402e-03
1.052798094236349069e+00,1.956835878734650258e+00,1.292572549556768369e+00,3.277492886940855055e+00,3.872861681615383505e-03
1.380338129970043237e+00,1.107200019538519209e+00,2.042971572422583204e+00,4.441449642772345996e+00,1.991855354453350192e-03
7.368231435873611179e-01,1.933704979250881806e+00,5.722437995969651858e+00,5.692644328319985014e+00,6.431167475972175522e-03
1.994279263369627353e+00,1.440343495248538996e+00,1.788211426066367071e+00,1.463150535952027598e+00,8.719866882129266930e-03
1.583329983990491296e+00,9.501463022169183148e-01,3.625848047720839240e+00,2.893779640667499820e+00,5.147857917490041881e-03
1.009335064383104497e+00,1.242194429861752658e+00,4.386689686404671384e+00,2.488300371156326740e+00,2.040816525973707281e-03
1.878312074351551342e+00,1.053659968275656666e+00,5.812480188745019483e+00,3.241019164330889879e+00,1.350201184352076882e-03
1.568586312159583551e+00,1.918611019520111594e+00,1.684697696028059077e+00,1.869783186919546702e+00,9.457082947156388378e-03
9.996868159398932807e-01,1.083195806492683877e+00,1.491516832561222139e-01,4.461300729246365115e+00,1.364946447379684208e-03
1.894076758187465348e+00,1.326286375509189375e+00,1.331487241496910112e+00,6.070690608774377495e+00,5.150057111328481575e-03
9.865128101760580748e-01,5.810324664371258052e-01,2.544606812786305738e+00,5.953866526349078647e+00,3.318419946403053768e-04
9.799415351754294790e-01,5.134965708700411913e-01,1.045657794605068247e+00,6.098379267571636397e+00,1.431428254086056229e-03
5.445870438338175079e-01,1.215788921827275937e+00,3.871038874442583655e+00,1.079551696102806657e+00,8.867140083086873237e-04
1.551362139299945486e+00,8.973789541921659563e-01,2.596952778237704873e+00,1.763250513249223550e+00,4.160045942499688773e-03
6.620023654252753520e-01,1.080401213413721084e+00,2.812103955636069963e-01,1.934740009494603230e+00,1.434104997935740835e-03
5.730083699581394185e-01,1.063530630586004389e+00,6.048879700109340618e+00,6.007414322497369064e+00,2.456339319787309138e-03
1.484101634423670157e+00,1.565911946196888449e+00,5.697587725265084835e+00,5.876949283975339000e+00,8.250614361371958264e-03
1.952532810335994906e+00,7.350559811574653990e-01,8.208498365066922986e-01,3.421139449275521383e+00,2.338866950120390992e-03
5.962644357308670706e-01,1.940695069534308148e+00,3.164365200743178175e+00,4.782921331496940098e+00,4.062535615607856289e-03
1.639770150713276919e+00,6.091215845600765899e-01,4.661132531427599979e+00,3.460005865967506811e+00,3.194622699410359316e-03
8.429907380699628305e-01,8.480926806416546615e-01,6.096308327630802104e+00,4.118828360359049867e+00,7.547017266807393284e-04
1.791849573208672552e+00,7.116072514382902892e-01,1.903196366933286088e+00,5.909797800333205925e-02,2.706118642028250421e-03
5.182164285806394322e-01,1.161384274896091195e+00,2.012246182558436125e+00,5.288033428500094502e+00,8.037629079665334136e-04
7.912238766522710076e-01,6.470551327347576764e-01,2.656885304427560435e+00,5.415306677913518385e+00,3.089306966508308387e-04
1.962717906570029536e+00,6.979644393071888775e-01,5.825824397985717162e+00,5.125786854690612238e+00,5.523541248210133738e-03
1.363085712250534431e+00,1.091223663859429927e+00,2.989933534385305069e+00,5.034049855823597319e+00,2.033209734018941346e-03
6.975786778234781549e-01,5.071187141065252035e-01,4.497436899879004635e+00,4.520881114183252336e+00,1.118150652389766605e-03
5.070790357400065673e-01,1.850533389582740273e+00,4.447308822527773486e+00,3.922167197885030099e+00,4.548382271105693569e-03
1.113548321633651472e+00,6.849757703070399328e-01,5.156783643868175560e+00,4.853025438511658685e+00,2.464707634551353745e-03
1.151639662165983680e+00,9.540041753777173117e-01,3.385197336394493384e+00,1.001685674817459626e+00,8.404511926577242810e-04
1.299205094671372684e+00,1.864118996792428984e+00,1.923270851092235894e-03,5.939861009589141538e+00,8.860639648535917692e-03
1.521196868555016346e+00,1.095566156305253447e+00,2.088130940662193957e-01,4.692308180814829477e+00,2.756849388418458873e-03
7.309627072519692126e-01,1.189001588580293145e+00,3.487418680097420509e+00,2.584161002427486586e+00,2.831184214959742325e-03
9.775440697560133785e-01,1.667976091560991136e+00,6.090643879144750805e+00,8.858260122965548877e-01,5.285280832991396185e-03
5.794785822789521035e-01,1.276385041673875786e+00,5.880175247030247299e+00,6.064647852415308904e+00,3.168972731037911130e-03
1.994755798140986691e+00,8.806583827010374677e-01,5.645263299805577617e+00,3.328515217360093814e+00,2.169232885735827236e-03
1.135775467055094801e+00,1.620055507687115481e+00,3.578491540103241775e+00,5.083551139985572398e+00,3.798250346750892733e-03
1.517727666581077495e+00,7.433486947268264089e-01,9.055165405694243219e-01,1.158631391600245752e+00,4.133129335857462644e-03
9.278948210757417270e-01,1.798737959978225831e+00,1.346112898792647616e+00,2.688715561086244321e+00,4.488635505222533448e-03
7.133268154850918030e-01,1.053800773755668940e+00,4.179303713881934002e+00,5.365951558287554768e+00,1.852519927883087376e-03
7.903018311008852548e-01,1.176116046890729017e+00,2.023009311425733703e+00,3.344590543589332388e+00,2.594555428571235483e-03
5.227855151090151642e-01,1.605382378274862631e+00,3.337309918431535127e+00,5.197599394173118448e+00,2.391263734870094273e-03
1.532417901697296969e+00,8.187359904123416854e-01,6.655912012595461835e-01,5.536980069416912897e+00,3.376476608225050836e-03
1.984534312498093200e+00,1.669651372439550086e+00,7.034927721757773256e-01,5.795299273467467316e+00,8.753159923535891798e-03
6.374014056456624999e-01,7.693358425765002284e-01,3.742041835395086391e+00,3.022896838308355427e+00,1.572645240009505228e-03
7.478599857112981919e-01,9.984853597810097181e-01,2.020778615777832909e-01,5.543367166543240465e+00,2.257851404904230759e-03
1.702545238821514095e+00,1.062958050166102009e+00,2.897270228673975101e+00,5.326008722273246621e-01,1.348063193886631398e-03
1.454583444856334395e+00,5.803681507787038507e-01,3.295860523194131808e+00,1.699672241430973729e+00,2.285457244956253485e-03
1.921699716803147107e+00,1.035967746004863965e+00,4.039783979100656452e+00,2.663096264002528191e+00,5.357705876701657384e-03
1.047068098316230378e+00,6.634625281366207661e-01,5.491018564231143095e+00,5.755344658330495022e+00,2.522870628479752589e-03
1.142093544093849999e+00,5.081336331402410700e-01,1.626564080309373939e+00,5.492415274838754691e+00,9.236279435190118334e-04
9.296037878285305922e-01,1.215027026306034763e+00,3.102772573353872687e+00,5.300771364821077469e+00,1.251641980961064717e-03
1.706583789757807335e+00,1.843578484243215021e+00,8.757214001378798018e-01,3.803286207735717128e-01,1.005067143580698659e-02
7.812744723083477894e-01,1.250235392045214500e+00,7.668317264851896020e-01,5.353933110299008646e+00,2.105330471107749041e-03
1.069701330415287366e+00,1.725212440006668624e+00,7.765012265868710406e-01,5.069360183331698799e+00,3.239434080652520490e-03
1.489097056193516400e+00,1.103282335310029616e+00,4.883349102716970869e+00,1.199571096833631278e+00,1.904247787763211188e-03
1.870076207135203283e+00,1.311707919651137644e+00,3.016081123859305713e+00,4.803944128118645018e+00,4.540196048354912771e-03
1.719244424378378877e+00,6.640290999284321760e-01,5.082350855760218167e+00,8.425890596976456370e-01,2.965995205445706370e-03
6.274439238093523219e-01,1.395354659388301943e+00,4.156820835505124379e+00,1.616083398922023018e-01,1.485778526160141813e-03
1.796119241721042314e+00,5.717825613897713488e-01,5.804346209564100079e+00,4.011733733782811839e+00,2.649652021259303082e-03
1.686988498559642391e+00,1.660713664836702907e+00,3.423301036128938879e+00,4.311780474890708655e-03,9.055333617215241852e-04
1.206101551205679634e+00,1.572807617725051843e+00,2.568695886005742390e-01,5.966923659888625942e+00,6.513298960044855077e-03
1.330664888321140937e+00,1.570019033619183491e+00,7.379333889419080750e-01,2.183316045895813851e+00,4.140598215808528708e-03
1.164819856494011985e+00,5.039538260917509893e-01,2.038917336351553811e+00,9.873329335058457223e-01,1.705376714923083608e-03
5.831934924735828751e-01,1.108292078564123706e+00,1.989067280650437253e+00,5.236335898611624629e+00,7.072969239798304174e-04
9.804228852646790227e-01,9.455921855016753419e-01,2.607302422860543256e+00,2.418542318910977595e+00,3.175162663380550181e-03
1.869626787772676213e+00,1.754507267657686720e+00,1.951612307698379567e+00,5.236078468560884325e+00,2.193708057142427451e-03
1.397957432093207775e+00,1.612839600016017449e+00,6.058149547170166294e+00,1.901785246510280025e+00,2.848149517527809142e-03
6.472728382645649425e-01,8.727742206230511002e-01,3.653922771110684309e+00,4.236676364394062588e+00,1.839203817083991371e-03
1.327161359358908443e+00,1.472950124949796491e+00,2.781282090932140516e+00,5.131691167597066894e+00,1.951194228191953242e-03
1.427646706992460768e+00,7.898086472601621999e-01,2.478791951453356734e+00,4.045564458227937976e+00,3.026192552964489333e-03
1.716857944816473136e+00,8.957028693625009863e-01,3.028701125466100041e+00,4.473875597411291594e+00,4.183728969074294174e-03
1.372378643478478377e+00,7.481908126213687726e-01,5.526043282845718885e+00,4.540712332871299495e+00,2.799789374411671382e-03
8.020156946773890905e-01,5.450311880220606309e-01,1.614617190831407756e+00,9.904293846454967909e-01,1.253858092696795608e-03
1.954892657691731372e+00,1.500521442188546661e+00,1.257001480897624646e+00,2.260514985754430217e+00,7.638423862332298538e-03
9.443973338297919629e-01,1.459247077554965744e+00,5.053415240484837589e+00,1.034110296334708190e+00,2.246653129052331253e-03
1.588045899935345506e+00,1.326677766085919252e+00,2.864767709296773379e+00,5.391436486935228700e+00,1.539892769378242710e-03
1.531588170269536864e+00,1.518059577204126098e+00,1.699790811306397975e+00,4.244734886959284026e+00,2.612296723492588818e-03
