x,I0,Itrans,Itrans_noisy
1.320416383767748947e+00,4.164020742689394261e+00,1.274982562866371794e+00,1.294019042851414891e+00
1.681637210191854193e+00,9.745827125023756921e+00,3.076219867225349347e+00,3.084561234011869768e+00
2.425709475694404205e+00,7.224260676800454029e+00,7.723719520921810133e-01,7.715024461294403002e-01
1.001003217352997687e+00,9.782860180253326376e+00,5.442004144118498310e+00,5.421075592895768125e+00
1.318615960156342304e+00,9.438325837462389956e+00,4.158680374984833783e+00,4.185792928725495798e+00
4.421182841920404449e+00,4.887220489001676604e+00,2.700770702835967318e-01,2.741938052929697167e-01
4.656599078590381247e+00,6.088053536987244385e+00,2.714470506738700939e-01,2.863361698491357910e-01
7.768994130621942329e-01,4.283537310524589969e+00,2.536048769378264289e+00,2.525525422152446353e+00
2.206756132130097470e+00,5.393570836669478119e+00,6.835155287921241829e-01,6.839058795143887481e-01
2.099232042709070711e+00,6.371188543869909182e+00,9.269909334016329661e-01,8.958740936504914210e-01
4.141445579766912743e+00,3.317824983061577360e+00,2.638759722686048192e-01,2.664417311226788820e-01
3.302069746239881365e+00,4.556307839775982416e+00,3.274490839736938774e-01,3.504053936833232408e-01
2.040208378198831607e+00,8.377583160192742184e+00,1.497144124627920014e+00,1.499933923210315045e+00
3.943478964854715052e+00,7.412557506569912746e+00,3.223194977205836032e-01,3.481012820361309434e-01
3.025754944167640570e+00,1.982168315452358609e+00,2.721367061015659838e-01,2.815240205652461691e-01
1.046805481231699586e+00,1.653362876809502335e+00,5.102991284623563661e-01,5.512148273629359219e-01
3.963140780266478203e+00,8.391608753729606462e+00,3.349676595459891160e-01,3.292661705814050599e-01
2.328187582411441525e+00,3.815802277014369359e+00,4.578121334782387919e-01,4.086532266816514936e-01
4.434752501129837654e+00,9.324044955288107062e+00,3.044646041941087011e-01,3.174392510666758094e-01
3.326143451425135567e+00,3.486479205366756151e+00,2.976141304493127859e-01,2.926584458129858901e-01
7.557305355910498568e-01,1.537216963733985420e+00,5.902650235094872855e-01,5.610362220410074485e-01
3.783378482706911239e+00,9.028377457711661336e+00,3.695741721241033728e-01,3.891121328617863084e-01
2.906028764278068000e+00,4.445512809981979174e+00,3.749491306688891856e-01,3.828790048465283147e-01
2.707897290702160120e+00,6.404201850456762379e+00,5.401893550432004254e-01,5.535495131012390102e-01
2.098687773795758105e+00,3.544656650791566221e+00,4.989289317093463794e-01,4.889576531857456332e-01
3.314451223811700320e+00,6.412437336539034582e+00,3.807222713358054400e-01,3.866336862632380744e-01
3.164489411263704532e-01,7.407394778846421168e+00,6.218578315559414982e+00,6.226208486884077686e+00
2.519167812385421090e+00,9.788245368863359275e+00,1.025669040532742660e+00,1.078908693728993562e+00
4.677533594076174417e+00,1.009129210517622166e+00,2.450458808995500948e-01,2.245270879657895458e-01
1.024335686087796127e+00,9.472322649106118320e+00,5.175938185410995374e+00,5.175623359424273318e+00
6.850669694530853171e-01,5.786127909978545425e+00,3.846660092465948644e+00,3.857575886834037959e+00
2.052601722594925349e+00,1.915517916231685325e+00,3.376438333260008973e-01,2.859002255431389306e-01
2.597552209721910366e+00,9.682967092396433273e+00,9.250433405358804428e-01,8.769542895130346682e-01
1.882629172873318435e+00,7.924746535120005042e+00,1.699631102261580651e+00,1.764605653386414952e+00
2.419705147828906000e+00,2.401530898670142022e+00,3.322464973882187644e-01,2.792329287783686942e-01
3.373340636544249094e+00,7.127940364693834852e+00,3.924927229478625823e-01,4.097405972875203251e-01
3.963892842766771452e+00,8.819663829481571682e+00,3.414281153529851731e-01,3.159813531710480294e-01
2.579574344237905992e-01,4.244086784306192683e+00,3.656762683134991754e+00,3.633867880052457977e+00
1.908561070417198469e+00,9.989829647192534079e-01,2.645786739977863400e-01,2.051029268696160646e-01
3.096154580049743643e+00,8.266928087592901875e-01,2.400151709144439927e-01,2.129930137446835736e-01
1.045783023341345652e-01,8.016423630281803714e-01,4.430470393010170760e-01,4.665783977661275284e-01
4.745980429027319758e+00,9.716414016130725528e+00,2.891536692100998285e-01,2.474913839826044515e-01
3.204104883311271301e+00,5.415507014679043607e+00,3.659676066955078744e-01,3.838304131057613255e-01
2.425018371805748973e+00,7.618395321164881384e-01,2.386603757151104510e-01,2.480593081955679846e-01
2.241571509495953407e+00,9.069740983931688927e-01,2.485114408580826328e-01,3.090605098386544070e-01
7.362884096991689775e-01,6.489967250770873441e+00,4.198944841676980566e+00,4.184708834179248882e+00
3.312750154266158598e-01,7.863243825886954141e+00,6.550668354099816959e+00,6.588570775275901070e+00
3.404833536910675917e+00,8.847963185313600931e+00,4.404455969120922298e-01,4.671116655393354189e-01
4.619930697445120416e+00,1.683637573086487205e+00,2.482500581292072517e-01,2.396500056096586839e-01
3.961842509389950084e+00,5.145171046614917643e+00,2.899257109835110535e-01,2.400370313154260860e-01
1.072716746077551075e-01,3.066225149686250262e+00,2.867848988795393517e+00,2.913132200182988907e+00
1.948424097204387584e-01,9.111487306925843299e+00,8.203364714962196658e+00,8.162433047786890938e+00
2.563292490454273320e+00,9.001768229947536781e+00,8.749557562026625268e-01,8.607532776239786854e-01
2.866320628074439547e+00,2.043755641223484965e+00,2.807658813668344466e-01,3.072611775668400713e-01
3.031732019344201667e+00,9.948626201780008671e+00,6.285941328389146321e-01,6.620727999027131716e-01
4.380124127219887420e+00,5.514441258869390516e+00,2.760163907691198792e-01,2.506529898843802284e-01
4.489328940638475096e+00,8.966346055507482760e+00,2.980053423211010410e-01,2.970452917441542828e-01
4.946472154464077953e+00,1.815094111536083687e+00,2.484207602243264923e-01,2.406634069622460292e-01
1.668181407418093398e+00,3.082846529648388678e+00,5.996763315018813767e-01,6.351230887693521954e-01
2.342719372027413094e+00,1.746811604242332949e+00,2.969939442231356308e-01,3.721329454485631794e-01
4.968146564691839018e+00,4.282426898967726991e+00,2.573559011934425378e-01,2.024592964278445761e-01
3.501813975810259549e+00,6.397842620477054432e+00,3.521050479106907494e-01,3.795977352102188340e-01
2.871745751133741864e-01,3.698807050125883400e+00,3.114710224446020082e+00,3.028964963138818245e+00
4.547757963691873684e+00,3.036639445899854017e+00,2.559036879279693033e-01,2.563256790929087092e-01
3.083363683448065551e+00,7.973405465587844354e+00,4.984180946006842028e-01,4.651545588822085797e-01
9.685612588376263377e-01,7.766272327832214550e+00,4.342972679026734895e+00,4.402727242730036572e+00
1.738645273622593246e+00,6.859882699189326694e+00,1.633152528129813152e+00,1.638143583978844964e+00
2.888296460543062327e+00,6.629198137373341737e+00,4.909862911681012188e-01,4.688831387294276065e-01
3.263832220575913823e+00,9.741626965980188402e+00,5.167534681468454183e-01,5.017740825055807541e-01
2.053642376906875011e+00,9.592086503968006994e+00,1.840669652131526446e+00,1.823410779570259654e+00
3.721795479730978240e+00,6.832183610058346623e+00,3.349701665593949884e-01,3.406195148162756148e-01
2.664132628624488852e+00,3.815888951080740110e+00,3.837000532924252916e-01,3.789555991810340529e-01
4.873789030946066525e+00,4.868763570468028767e+00,2.609029472675977179e-01,2.805795144870433799e-01
4.267480315246936939e+00,6.893872337518238247e+00,2.928288813600046225e-01,3.390367138177453610e-01
7.504827164756794344e-01,8.247328472138079292e+00,5.349742008703889162e+00,5.370784370111113759e+00
5.154384570606529437e-01,4.095270639384123612e+00,2.975610484856129556e+00,2.938830393425006626e+00
4.267647965163325452e+00,7.226752341958817993e+00,2.960180286470114330e-01,2.473038244524318752e-01
3.038653362288641357e+00,7.337346360548639090e+00,4.814870172787749647e-01,4.588244315091039027e-01
4.881117832302138915e+00,5.551658455822746419e+00,2.637301527060499917e-01,2.953266106353419906e-01
2.179173897313095409e+00,6.314798679068043263e+00,8.416347034905142799e-01,8.315832588805538439e-01
8.964918666333326902e-01,9.512448095478818644e+00,5.658266481984604468e+00,5.638239297412306783e+00
1.849417318763679763e-01,2.806923988512413093e+00,2.476505205708604773e+00,2.480653682442781172e+00
3.842923608551540582e+00,8.700814203096543409e+00,3.547264836459152471e-01,3.122607051581728355e-01
4.175896468346340651e-01,7.837714883700170887e+00,6.212207892821964172e+00,6.178028061171885632e+00
3.219515763414904086e+00,1.755663476562111525e+00,2.606799650047677552e-01,2.759897277610519617e-01
2.817717834186898251e+00,2.914025568663618948e+00,3.185062200060155835e-01,3.094116152187689206e-01
3.697841602009645179e+00,2.829053204003824984e+00,2.686821334662234939e-01,2.550850462035079702e-01
4.719456315010040370e+00,5.420063145968775586e+00,2.662626276230762312e-01,2.757916783825713480e-01
1.182607451920832942e+00,3.791631878218898688e+00,1.313069203732725398e+00,1.295523067637301073e+00
2.413020463479749633e+00,5.726356404542746859e+00,6.105098567882534244e-01,5.899211253913732023e-01
3.757810343647299156e+00,5.777645117824182996e+00,3.125840502112743335e-01,2.987897453352640897e-01
1.011790842958908865e+00,9.912091063191164508e+00,5.479040366881795521e+00,5.497118984555143584e+00
4.600581174641210636e-01,5.255975849896913132e+00,4.023907263864489714e+00,4.025701861936125781e+00
6.901149330343586685e-01,9.116798409152860216e+00,6.164254920840667396e+00,6.128416993300378479e+00
4.658439928890579118e+00,9.531004265643177931e+00,2.924648865894923788e-01,2.833731791536161504e-01
3.947126015076003469e+00,8.652216496245639377e+00,3.407894171748936385e-01,3.602361349684328196e-01
1.002054253744206758e+00,8.153574532845677680e+00,4.472156755076534651e+00,4.528279313371241344e+00
7.944864917994398645e-02,7.943539987953192494e+00,7.611407892818181864e+00,7.577137273054523448e+00
3.189095058364866286e+00,4.214639470709245828e+00,3.290446476122240727e-01,3.392007064336797773e-01
1.609534400453842107e+00,7.706476490177099237e+00,2.350625939187201752e+00,2.342863490882741040e+00
1.139773068662730093e+00,8.420787677067758992e+00,4.193645900731776344e+00,4.218411483836144171e+00
9.977781864690399294e-01,4.752737365344693821e+00,2.340251719339713876e+00,2.353738368659195945e+00
2.361126817902047925e+00,7.182921514601246393e+00,8.178601895707855451e-01,8.620254968030099940e-01
1.711257269951898419e+00,2.728668448672671776e+00,5.165901230318786785e-01,5.321736501001169684e-01
4.701086459447351373e+00,1.830015894105828433e+00,2.488180830609292016e-01,2.324646836940619798e-01
2.829437386974682500e+00,9.628148114669244251e+00,7.264785657824888165e-01,7.103207704371101716e-01
4.500630723489400964e+00,5.803090556381966358e+00,2.742230130225924434e-01,2.863895163141063072e-01
4.623193326322827978e+00,8.320344502563084887e+00,2.863267426288307327e-01,2.981750383115684411e-01
4.500662450274250048e+00,9.541077628384348586e+00,3.018395446251028180e-01,3.737776626526648771e-01
2.491727452643666130e+00,7.075764194645450367e+00,7.091747298789987664e-01,7.594647114689666578e-01
2.916447823459531019e+00,7.793704184815388736e+00,5.498095841557926189e-01,5.146022335845409357e-01
2.671294508618493158e+00,2.886502557940007652e+00,3.320751573893613307e-01,3.425819012625679894e-01
1.013174036866437699e-01,7.415767941517728445e+00,7.020348467961181171e+00,6.980418802120123445e+00
4.732050288450282416e+00,8.857188386687626647e+00,2.847855380455594498e-01,2.351152311739796164e-01
7.554517655140025045e-01,2.739562829986780912e+00,1.349153500420132712e+00,1.371459880463413938e+00
2.767279552929067243e+00,1.666226820809571629e+00,2.707776155240079197e-01,2.873300415153626219e-01
3.413239283944189850e+00,7.876884553328032723e+00,4.076297821801737054e-01,3.764727483500633909e-01
3.931530565810428701e+00,6.932625625097494915e-01,2.406132918592276404e-01,2.899238940021836020e-01
2.711115898054226481e+00,1.747247058167528344e+00,2.762766702302853483e-01,2.469495723452765357e-01
3.195554395150698834e+00,3.829755905752286971e+00,3.167652632125807499e-01,2.817334117781806757e-01
4.135546797496332694e+00,2.414755040782511131e+00,2.558400165370349200e-01,2.754185631796357558e-01
3.217641784298077123e+00,9.538781235916072632e+00,5.246972370492406501e-01,5.313253934207071705e-01
3.334209077692483980e+00,5.575410199638366038e+00,3.524803612288704424e-01,3.476651211998054714e-01
4.270260280252219154e+00,3.164038721357383288e+00,2.602625998108367700e-01,2.582506248238078395e-01
3.670583345776634587e-01,7.081051734132808306e-01,3.290414371607405242e-01,3.357554608984963385e-01
2.592605254045790009e+00,5.738602109287028519e+00,5.339522746792815244e-01,5.297648751068164685e-01
1.327601188062094151e-01,5.627108628491647835e+00,5.229199068783753290e+00,5.224023922735321790e+00
7.569308567156474155e-01,3.849078917192608085e+00,2.244723015487889217e+00,2.187844314827895875e+00
1.425320710847988170e-01,5.404652655802761885e+00,4.993843260806986706e+00,4.953584419826696283e+00
4.331207482589439550e+00,5.423105995809458513e+00,2.769610904015111785e-01,2.952895775111940013e-01
1.648691090013695293e+00,2.409078553180124871e+00,4.826259828842710542e-01,4.614969561708702206e-01
2.605656036731631708e+00,8.942716125240593783e+00,8.304699776954468371e-01,8.468257754687980032e-01
3.936289689945452253e+00,4.701404072158963388e+00,2.855402358730777523e-01,3.226041528504475231e-01
3.444484123748924986e+00,4.063086133054687465e+00,3.030908076090970127e-01,2.924422828156441612e-01
4.631572802478038930e+00,2.082383136375788979e+00,2.502199578658712564e-01,2.587090513061638397e-01
2.449018443614957796e+00,2.751363660634830843e+00,3.515261319448195199e-01,4.138204253481801431e-01
3.512189075171970210e+00,6.627912185572580661e+00,3.563718432060329899e-01,3.772199124754393451e-01
4.338773344455020720e+00,3.308218925699456747e+00,2.602939127106078665e-01,3.155501276331479921e-01
5.359851151927413904e-01,2.415194432155385762e+00,1.448106331229691346e+00,1.494108542847113696e+00
2.349275794373608672e+00,5.386421622877485049e+00,6.055220093670731218e-01,6.281228198527071260e-01
4.399712920225001822e-01,7.585330426171768003e+00,5.930314945203405408e+00,5.926958132360693021e+00
2.784821810671269660e+00,2.863175349647026913e+00,3.193662629351344817e-01,2.941064569380679727e-01
1.566766732168235476e+00,3.708419633360003687e+00,8.110678775658843875e-01,7.777169378802133437e-01
4.202491365759911446e+00,5.016649589889230487e-01,2.403868428055396245e-01,2.549767108459777276e-01
2.341904347514209395e+00,5.079349419485462036e+00,5.760463534764543869e-01,5.900918547766981215e-01
8.144765034387002611e-01,8.907708586928713146e+00,5.566992023185665772e+00,5.561753356944684867e+00
4.366895675735173121e+00,9.114588655594525690e+00,3.073935623978564236e-01,3.328475538304543901e-01
2.129327483442779112e+00,8.059970090285311528e+00,1.250144677522576409e+00,1.232008564092281988e+00
9.855621093722899406e-02,2.458683858152979518e+00,2.268672105393228389e+00,2.301978677436564258e+00
1.343444292935048079e+00,3.672104137326184237e+00,1.023628809752305635e+00,1.024829021695889297e+00
1.915497109050007252e+00,1.282850097318047444e+00,2.907902102184372617e-01,2.897004129450203025e-01
1.312216036741115088e-01,5.730559994895809695e+00,5.330423740591633930e+00,5.330415541682249625e+00
7.005576759576609414e-01,6.825103686434436767e+00,4.532308115557096784e+00,4.529350377253560822e+00
1.482544343936884612e+00,2.655487980766061185e+00,5.964404760920898330e-01,6.710884047419514165e-01
1.687916475792057724e+00,9.170359221330819821e+00,2.791589384700321474e+00,2.743243789825893231e+00
2.187897322108242726e+00,5.821987089607586263e+00,7.571688670113330133e-01,7.624855433247869074e-01
1.488089072034399774e+00,2.921851937150952594e+00,6.581002237848900815e-01,6.954234094650617592e-01
1.603341206347019376e+00,3.530398462281684857e+00,7.366318832684539686e-01,7.581572748456296695e-01
2.310393874123277236e+00,6.908981202649265185e+00,8.214974417098483972e-01,8.124349825586303364e-01
