Pco2,Po2,pHa,VE,VE_noisy
7.058796033428873784e+01,9.379851691181070805e+01,7.251843237559159938e+00,5.425964438392591660e+01,5.555037334695113316e+01
5.152283062488795906e+01,9.326518457903029002e+01,7.247645360290464467e+00,3.701751009586634922e+01,3.600271174471774316e+01
4.366576105423188636e+01,7.897056015127654405e+01,7.257660478533603410e+00,2.815184767425038004e+01,2.850455607777794498e+01
6.113042665475086324e+01,5.654071114043117063e+01,7.411130712931290887e+00,1.256986128238885243e+02,1.251910453710023035e+02
5.652728210648757567e+01,4.751881757524762406e+01,7.293224752319881432e+00,1.860942640433163717e+02,1.874593210784943267e+02
3.251047087798372104e+01,7.854262917735402993e+01,7.307059024069445741e+00,4.658531000064539462e+00,7.186229495732034955e+00
3.911486788755328803e+01,7.801161719380269233e+01,7.388447571549789927e+00,1.162806564551354249e+01,1.193150538134872285e+01
5.365927580678965114e+01,5.031865894491339475e+01,7.409368693688572094e+00,1.467386314652782175e+02,1.484128225167283119e+02
3.311848276704971283e+01,6.711034872042861821e+01,7.275168497220631636e+00,4.395004919999560222e+00,3.864799328560525549e+00
7.501297535361466373e+01,7.953084917727932179e+01,7.282918633401069819e+00,5.959495401709763485e+01,5.799554750830552052e+01
2.265817523709567993e+01,7.025692755920607624e+01,7.307651467610665641e+00,5.068814422845730583e+00,3.798415906846229984e+00
7.258171077817786454e+01,7.919434555900734551e+01,7.200535479667267147e+00,6.023361635351238874e+01,5.865452641604553463e+01
7.879483367338147559e+01,7.461325433637625792e+01,7.240079613868124042e+00,5.540798919936731437e+01,5.445323987726657577e+01
5.691441499366081302e+01,4.250140459042818719e+01,7.347588646950510949e+00,2.230040075397577084e+02,2.227637888355444886e+02
3.271367703668098414e+01,8.339867040076612170e+01,7.313145175115380425e+00,4.656424946001703979e+00,5.806528391229590191e+00
6.858526806330822012e+01,5.973419750816297125e+01,7.230310512269276124e+00,1.100878234298893403e+02,1.107876825421855358e+02
4.648005165831215635e+01,7.272335300335922170e+01,7.441937904386293212e+00,2.803022512840653846e+01,2.849398896932591896e+01
6.274691782302182474e+01,7.582659970680927586e+01,7.217208885124715145e+00,5.428397267352904976e+01,5.386023660369523469e+01
3.935991433715075516e+01,4.665009076816642164e+01,7.354312187159147030e+00,6.447660281317244824e+01,6.375469049295112711e+01
3.328708819389020590e+01,8.428116581549514308e+01,7.392015159877127317e+00,4.853679796723919360e+00,4.886944452370115322e+00
7.725429057223152540e+01,7.166379563081808612e+01,7.276802841061719818e+00,6.045465062595038574e+01,6.059231735625535720e+01
2.454482963917473270e+01,5.160625680819048711e+01,7.459049179135979202e+00,1.406192326530371695e+01,1.431813447467089517e+01
2.348534085439356645e+01,5.334976792757517217e+01,7.482950518054552802e+00,1.317261471253374339e+01,1.354416283671218224e+01
6.696685433505902552e+01,7.628269049244656230e+01,7.225570391263108405e+00,5.734214310042177942e+01,5.722452914828250670e+01
6.653021079202767396e+01,8.977631062374784676e+01,7.211751466110950304e+00,5.310310555814398015e+01,5.117844926261177818e+01
3.868856423727007865e+01,9.036083619747893181e+01,7.214853167103102649e+00,1.796290109083302156e+01,1.684766205972898945e+01
4.244355198951264185e+01,6.834196871564870435e+01,7.416205515085026789e+00,2.140469761434857077e+01,2.057908327717626307e+01
6.127561089637245573e+01,5.630367686718552989e+01,7.238228312652775109e+00,1.358086396086295053e+02,1.375053723139278645e+02
5.598770812544087505e+01,6.466318449609816810e+01,7.258619946860981997e+00,5.819102702353152523e+01,5.776375455175858775e+01
5.890870326283978642e+01,7.390992182115850540e+01,7.284374857680574245e+00,5.016806237831092830e+01,5.084309650803538005e+01
4.611995020638891418e+01,8.592935392412749707e+01,7.422548598047266744e+00,2.514111082568102873e+01,2.660534930225591665e+01
7.881459700538550806e+01,4.178061309646153632e+01,7.461776697188477137e+00,2.428702419925463118e+02,2.432036056435484852e+02
2.887927715027968034e+01,7.304418778479876551e+01,7.276175992552849969e+00,4.997723425990514556e+00,4.604931861345953337e+00
5.790431073333216716e+01,7.988821174122591628e+01,7.230276473546777716e+00,4.820318292973390584e+01,4.790996192134767284e+01
3.236674274051610212e+01,4.381116660376485328e+01,7.362063817864534343e+00,1.705783476377125041e+01,1.603544207788398523e+01
4.009152862393551686e+01,9.826011544040233048e+01,7.300388367103375131e+00,1.643036906300082123e+01,1.673690795717677915e+01
3.785144226697106262e+01,9.751689328239424981e+01,7.359278437720218058e+00,8.624880486390512857e+00,9.752950284937689673e+00
6.950799767884954861e+01,9.286702841282382792e+01,7.438528343364950501e+00,5.103115939209006058e+01,5.160097080352604593e+01
5.479643440640570873e+01,9.604339189211185612e+01,7.426167934769617673e+00,3.601623295208849385e+01,3.678755011955087184e+01
3.984758681404288438e+01,4.925869906079618232e+01,7.355117440201065726e+00,6.314767474021258664e+01,6.386535569158267833e+01
5.213499774674584586e+01,9.488617008703180034e+01,7.475125236222946334e+00,3.142623853326627525e+01,3.343026159939213215e+01
4.767434500342898929e+01,5.923867023932039899e+01,7.240032945397684827e+00,7.513804742694388494e+01,7.450423432302987692e+01
5.264826725313816524e+01,6.208269385236813775e+01,7.394760906896472363e+00,6.002987227737309439e+01,6.018739612988025556e+01
3.425248441281063094e+01,4.342061678976149608e+01,7.368948701346472951e+00,1.479549038382771187e+01,1.550096642110433542e+01
4.244375051799011089e+01,9.470691105712177205e+01,7.305588633108741625e+00,2.121385225277171216e+01,2.246111856883996438e+01
4.750506679894176898e+01,8.006861276667012817e+01,7.336401170267596861e+00,3.189063683408922145e+01,2.946299440118473001e+01
2.499167211313152137e+01,9.554382353209669532e+01,7.438456316678942137e+00,4.999992980922390196e+00,4.477651380405857751e+00
2.086063715094959292e+01,9.980254819446636816e+01,7.263068439733586956e+00,4.999996518311963456e+00,4.791502846873139987e+00
5.561814411953060500e+01,8.365944451690134542e+01,7.378721755173643260e+00,4.126980242416424716e+01,4.024038210867789900e+01
3.242419894737687969e+01,7.645932664655155975e+01,7.259759287388682480e+00,4.382180677546521963e+00,5.229315006352768691e+00
6.813089358976984045e+01,7.536268144094432841e+01,7.335782150381209732e+00,5.687293045863784613e+01,5.709191997491877402e+01
2.150354347506970143e+01,4.989011861682332238e+01,7.252458642046372361e+00,1.487097526421930738e+01,1.447452563157845340e+01
3.339221145280291836e+01,6.777934653478968130e+01,7.250307823823407993e+00,4.434230045277250731e+00,2.800109549617558091e+00
5.779207220814097923e+01,7.501708892061567724e+01,7.290801436248228740e+00,4.844411020094654674e+01,4.712033787694989684e+01
2.791985074874617823e+01,6.613420381175586726e+01,7.461955710845662892e+00,5.405233297741676601e+00,4.419898586789003048e+00
4.524252707585498712e+01,9.251044780497750253e+01,7.451024748019258404e+00,2.132740972846973548e+01,2.178222176084185335e+01
3.789649183057875348e+01,6.780772722352763537e+01,7.463963088228023679e+00,4.628831784816337169e+00,3.409570880723654440e+00
3.611184653751631402e+01,4.313101762684209461e+01,7.396772168743532383e+00,1.340249844217606423e+01,1.133307057964331399e+01
3.409459268981889579e+01,5.293356897954176787e+01,7.407137169731791815e+00,1.242140195484932086e+01,1.096888443619884868e+01
7.855653836064345796e+01,7.304705484273206650e+01,7.447269737044473814e+00,5.476460212435176800e+01,5.417263989519666012e+01
3.917991929436036713e+01,8.428726856772391329e+01,7.247309591102379045e+00,1.841618093176807136e+01,2.008945651842667601e+01
2.707251881189534970e+01,9.402316639786140229e+01,7.227250086193235390e+00,4.992715144094196589e+00,7.494645613053622313e+00
7.491420777341568282e+01,6.531573322110148183e+01,7.346209427024674277e+00,7.071547248090425342e+01,7.023409361018046582e+01
2.950102981467923868e+01,8.113327760729339388e+01,7.225264089692410963e+00,4.900179717745195340e+00,5.844038094646883508e+00
6.420190836329172157e+01,4.677446135707949537e+01,7.396742011933008953e+00,2.099148638767843238e+02,2.113160748616508329e+02
5.952942086876878847e+01,6.462693806591184398e+01,7.221582302199038850e+00,6.344804849896952703e+01,6.473259049147416988e+01
6.305931816301917081e+01,6.042352118655500703e+01,7.321437562166241086e+00,9.332259889688690180e+01,9.320581321882086456e+01
6.640128160234623067e+01,9.973678982205589705e+01,7.493924118713967353e+00,4.581856683320404500e+01,4.451648753243554779e+01
3.081818085195552470e+01,4.884336119837758616e+01,7.252908369448559434e+00,1.432844886719599309e+01,1.384014450839697830e+01
2.223820294975847744e+01,7.732108856694756582e+01,7.420701422879147913e+00,5.002869631606772671e+00,3.140887261583237056e+00
4.584398099375144398e+01,8.380001238723546919e+01,7.345256187498413247e+00,2.787024923889925887e+01,2.810888492590392218e+01
4.669280401541669079e+01,4.057031945295715758e+01,7.435528384629473742e+00,1.596088153146664865e+02,1.603863093077358997e+02
3.419704629266443163e+01,7.031027473073497447e+01,7.376236744070645557e+00,4.581003388805732435e+00,2.688012917665040469e+00
6.860080709888636363e+01,9.147743492027265688e+01,7.394224249689859363e+00,5.140702568570235798e+01,5.135520646180613369e+01
2.654133275144748794e+01,5.750530802838557065e+01,7.392545103117729610e+00,1.039882151112144903e+01,1.069117719666487076e+01
4.985059498596939420e+01,7.812351349067120054e+01,7.224654689477586267e+00,3.937516529644162233e+01,4.062448618474687834e+01
5.170790903564139995e+01,7.570604361716559083e+01,7.308330543845425353e+00,4.037503105514804247e+01,4.175365417131170886e+01
2.056165603307247025e+01,9.681141009854951562e+01,7.497380610115238930e+00,5.000000120267666937e+00,5.801274061524931192e+00
6.865433259916021314e+01,9.180154968813627647e+01,7.499602608150085281e+00,4.965896976621423420e+01,4.897223569914827834e+01
4.149076874206967602e+01,5.479549709720622275e+01,7.474691074494415943e+00,4.131043549436669338e+01,4.094208783290035569e+01
4.748263723987150797e+01,5.617180524341584658e+01,7.358527463460955431e+00,8.786654798051300475e+01,8.907084067297719798e+01
2.964958394078425741e+01,8.236189965118106215e+01,7.485057918146052813e+00,4.999752397506520118e+00,4.393845851234160271e+00
4.394638025518517566e+01,9.785505522270365475e+01,7.381565752864914565e+00,2.074381060815769473e+01,2.070156269549370975e+01
4.715172167835949324e+01,5.062059449868067418e+01,7.344603880059805689e+00,1.183871746894682815e+02,1.199479852258487398e+02
5.613841471456831300e+01,9.686943811918750669e+01,7.413932326335003431e+00,3.773835665110706117e+01,3.786623818992816126e+01
2.212844159321372217e+01,8.900882932939357772e+01,7.372489167739796123e+00,5.000009895478065403e+00,3.625494575721186941e+00
4.564623027508569919e+01,5.650104116942233645e+01,7.454062989932868533e+00,6.722225704139543723e+01,6.692666730383389506e+01
4.934060244738706302e+01,7.285746373868720127e+01,7.363390659195955479e+00,3.612219343704341412e+01,3.676151540183850841e+01
7.715137130349830841e+01,6.122324548802290423e+01,7.200309405833484888e+00,9.538967336003877051e+01,9.519934243825451858e+01
5.574294218362071263e+01,5.278987334965552947e+01,7.207313935528027571e+00,1.527272716216797335e+02,1.538885836967704677e+02
6.114265630735896906e+01,6.698135746013548442e+01,7.277882273455835715e+00,5.792452935477164999e+01,5.920653891328567653e+01
4.641123688779478584e+01,5.164984098181142258e+01,7.296071652924691620e+00,1.143997762364164714e+02,1.137489582928134695e+02
4.962704044062193276e+01,5.186837834434966510e+01,7.372680134936920204e+00,1.221624766518321081e+02,1.216588179471300748e+02
7.895279147517507567e+01,7.313943834353148077e+01,7.479510248148871554e+00,5.309375518426701746e+01,5.298944858850899209e+01
4.490497160908442709e+01,8.121361680566650421e+01,7.347166489445104531e+00,2.662406517768168612e+01,2.542230121342736027e+01
7.962462121654189673e+01,4.701207278049620442e+01,7.308425524407022422e+00,1.934569006322310827e+02,1.938347189455597004e+02
5.656757696587617801e+01,7.783204605340290527e+01,7.260014982200337030e+00,4.682917666374169841e+01,4.664894954049523079e+01
7.498204730099610060e+01,9.665668291256272937e+01,7.261226877310127392e+00,5.511433865826383283e+01,5.589954216177400070e+01
5.461065690383112781e+01,8.921749935063951398e+01,7.464932440546727221e+00,3.636991487168552339e+01,3.576981144642082455e+01
6.930219571074866280e+01,8.718417724450182504e+01,7.419046393700761577e+00,5.275133935245820993e+01,5.187157267291230056e+01
6.933294825645701565e+01,5.281983771311400488e+01,7.411123914278864966e+00,1.756128608794951163e+02,1.774506443779841049e+02
4.314358941056769936e+01,4.436048997856376275e+01,7.446175514952507513e+00,9.704551282048818450e+01,9.616618669029786304e+01
3.975417800851207062e+01,6.152703592337858396e+01,7.494698145790068544e+00,1.081840417604514215e+01,1.023278144517191102e+01
7.637519076982354704e+01,6.664226212052039955e+01,7.242384553660486723e+00,6.749097460204383481e+01,6.675848700461418161e+01
3.975907356071655840e+01,5.334201676173928774e+01,7.449769698492557879e+00,3.128276413742809225e+01,3.097814039683566634e+01
6.700679203523966976e+01,5.145031841277419460e+01,7.286298047338597428e+00,1.867673232824208753e+02,1.858512770087207571e+02
3.064518008237483215e+01,5.308007606047827664e+01,7.443598120724284506e+00,1.330170021258391166e+01,1.325671399092900415e+01
4.934698399793905566e+01,5.058191187193183680e+01,7.247101043519991848e+00,1.403313292761516777e+02,1.396264529220601673e+02
4.267199406933607264e+01,4.166639031124420711e+01,7.415643932075522748e+00,1.112934484295990387e+02,1.108765733164347580e+02
3.655753763049072091e+01,4.300986455100718331e+01,7.234848372778121650e+00,6.883114385125206525e+01,6.919396184081959689e+01
3.428469787529172663e+01,4.518002878912457732e+01,7.210502877126002907e+00,3.233794678518040655e+01,3.303952760797486121e+01
7.791014288734220372e+01,7.762851466500617903e+01,7.269744429293866439e+00,5.690752861155733910e+01,5.737449835676906673e+01
6.013023128854972299e+01,4.525300236691575861e+01,7.356803861137388267e+00,2.116023880521374565e+02,2.108663215868541840e+02
4.790110369859168316e+01,4.705792450914674419e+01,7.351470804282751459e+00,1.414002899947643073e+02,1.417974543965167982e+02
5.437071477271809528e+01,6.267671737851080138e+01,7.332384792122335959e+00,6.227073185398359101e+01,6.215026896136752299e+01
7.073022041509581470e+01,7.568935843283458098e+01,7.321739945889273571e+00,5.879549975157736696e+01,5.868917446185094633e+01
6.060981113221880889e+01,8.821682801236286764e+01,7.496385902362042941e+00,4.305955183657685126e+01,4.133718261813693573e+01
2.770367193128564054e+01,8.411563987515593510e+01,7.456481479591241524e+00,5.000007909534389228e+00,5.671325123652461109e+00
3.265207636306074335e+01,6.960663712290141802e+01,7.449504208698296992e+00,5.059422613606746388e+00,4.919817223686585805e+00
7.347993000187052814e+01,4.858638962121429472e+01,7.273584668697400168e+00,2.199991359036934853e+02,2.217054033497216494e+02
5.346097278808660747e+01,4.936489940363014028e+01,7.201061447237180779e+00,1.688591735512874834e+02,1.694992754709477651e+02
5.542845742901046435e+01,9.888736191957623589e+01,7.465410802962911596e+00,3.520764326488728813e+01,3.409112590088559358e+01
2.977952169076487010e+01,5.827398974261974018e+01,7.324100829143254998e+00,9.718220556948239164e+00,8.346026987902636307e+00
2.822089260898018992e+01,6.393663815406569739e+01,7.467707169520700461e+00,5.967398703754071221e+00,7.118377153994195794e+00
3.300175673139717958e+01,8.846474061255661070e+01,7.296203353185229723e+00,4.505601332329792541e+00,3.630730094033550071e+00
3.952682021794749545e+01,5.156340533573430918e+01,7.492253712992492432e+00,2.039725855734843663e+01,2.108174976480477270e+01
5.353440269869731338e+01,4.261324398288699911e+01,7.469271943677622261e+00,1.921245318876102033e+02,1.918237610039255685e+02
4.234614088170911828e+01,7.882297618348425772e+01,7.364702931879206105e+00,2.110059957533787056e+01,2.320443430992333944e+01
