S,v_subinh
1.240607093796672622e+01,1.987609972133346048e+01
1.242722616279385406e+01,1.990300047334442368e+01
1.244841746217994150e+01,1.992992730297386927e+01
1.246964489764046569e+01,1.995688020440685406e+01
1.249090853079580654e+01,1.998385917171511039e+01
1.251220842337141015e+01,2.001086419885672640e+01
1.253354463719800194e+01,2.003789527967585471e+01
1.255491723421172168e+01,2.006495240790238910e+01
1.257632627645433132e+01,2.009203557715166255e+01
1.259777182607339086e+01,2.011914478092415237e+01
1.261925394532243061e+01,2.014628001260514267e+01
1.264077269656114311e+01,2.017344126546445793e+01
1.266232814225555714e+01,2.020062853265612546e+01
1.268392034497821896e+01,2.022784180721808767e+01
1.270554936740837171e+01,2.025508108207186808e+01
1.272721527233215610e+01,2.028234635002231201e+01
1.274891812264276147e+01,2.030963760375720994e+01
1.277065798134063357e+01,2.033695483584705244e+01
1.279243491153364332e+01,2.036429803874467126e+01
1.281424897643727867e+01,2.039166720478499073e+01
1.283610023937482403e+01,2.041906232618464756e+01
1.285798876377754318e+01,2.044648339504172085e+01
1.287991461318486408e+01,2.047393040333544434e+01
1.290187785124456354e+01,2.050140334292584043e+01
1.292387854171296446e+01,2.052890220555347511e+01
1.294591674845509566e+01,2.055642698283908487e+01
1.296799253544489261e+01,2.058397766628331382e+01
1.299010596676538398e+01,2.061155424726637619e+01
1.301225710660887280e+01,2.063915671704775789e+01
1.303444601927712831e+01,2.066678506676591454e+01
1.305667276918156539e+01,2.069443928743792682e+01
1.307893742084343636e+01,2.072211936995924830e+01
1.310124003889401756e+01,2.074982530510332879e+01
1.312358068807479228e+01,2.077755708352133013e+01
1.314595943323765859e+01,2.080531469574185977e+01
1.316837633934508389e+01,2.083309813217057638e+01
1.319083147147031987e+01,2.086090738308994119e+01
1.321332489479758188e+01,2.088874243865886271e+01
1.323585667462223903e+01,2.091660328891242671e+01
1.325842687635100425e+01,2.094448992376155871e+01
1.328103556550212616e+01,2.097240233299271850e+01
1.330368280770557554e+01,2.100034050626758031e+01
1.332636866870322834e+01,2.102830443312271314e+01
1.334909321434909124e+01,2.105629410296933202e+01
1.337185651060944203e+01,2.108430950509287172e+01
1.339465862356305514e+01,2.111235062865275935e+01
1.341749961940138469e+01,2.114041746268211241e+01
1.344037956442875625e+01,2.116850999608731243e+01
1.346329852506256053e+01,2.119662821764784866e+01
1.348625656783344340e+01,2.122477211601588820e+01
1.350925375938550488e+01,2.125294167971600956e+01
1.353229016647647498e+01,2.128113689714484735e+01
1.355536585597794641e+01,2.130935775657086850e+01
1.357848089487552379e+01,2.133760424613396367e+01
1.360163535026904214e+01,2.136587635384516659e+01
1.362482928937275695e+01,2.139417406758634499e+01
1.364806277951554137e+01,2.142249737510989505e+01
1.367133588814107981e+01,2.145084626403842165e+01
1.369464868280805980e+01,2.147922072186436893e+01
1.371800123119037984e+01,2.150762073594981416e+01
1.374139360107733054e+01,2.153604629352606636e+01
1.376482586037379541e+01,2.156449738169336428e+01
1.378829807710047284e+01,2.159297398742060281e+01
1.381181031939403070e+01,2.162147609754497424e+01
1.383536265550733191e+01,2.165000369877165554e+01
1.385895515380962628e+01,2.167855677767352063e+01
1.388258788278674949e+01,2.170713532069080642e+01
1.390626091104132378e+01,2.173573931413082150e+01
1.392997430729295161e+01,2.176436874416756595e+01
1.395372814037841813e+01,2.179302359684149692e+01
1.397752247925188485e+01,2.182170385805913781e+01
1.400135739298511872e+01,2.185040951359285444e+01
1.402523295076764853e+01,2.187914054908041805e+01
1.404914922190699400e+01,2.190789695002482418e+01
1.407310627582885587e+01,2.193667870179383073e+01
1.409710418207733085e+01,2.196548578961978393e+01
1.412114301031509633e+01,2.199431819859921333e+01
1.414522283032362360e+01,2.202317591369254046e+01
1.416934371200337672e+01,2.205205891972372356e+01
1.419350572537402044e+01,2.208096720138004798e+01
1.421770894057460666e+01,2.210990074321168564e+01
1.424195342786381424e+01,2.213885952963144277e+01
1.426623925762010714e+01,2.216784354491446152e+01
1.429056650034197062e+01,2.219685277319782202e+01
1.431493522664810314e+01,2.222588719848032213e+01
1.433934550727762591e+01,2.225494680462209374e+01
1.436379741309028546e+01,2.228403157534432211e+01
1.438829101506666319e+01,2.231314149422889415e+01
1.441282638430837615e+01,2.234227654471811775e+01
1.443740359203828127e+01,2.237143671011439139e+01
1.446202270960070457e+01,2.240062197357988438e+01
1.448668380846161341e+01,2.242983231813620293e+01
1.451138696020884744e+01,2.245906772666410944e+01
1.453613223655231934e+01,2.248832818190316729e+01
1.456091970932422086e+01,2.251761366645146012e+01
1.458574945047924132e+01,2.254692416276524725e+01
1.461062153209476300e+01,2.257625965315865102e+01
1.463553602637108142e+01,2.260562011980336194e+01
1.466049300563159719e+01,2.263500554472827986e+01
1.468549254232306822e+01,2.266441590981922971e+01
1.471053470901576432e+01,2.269385119681863827e+01
1.473561957840371228e+01,2.272331138732521794e+01
1.476074722330490196e+01,2.275279646279362211e+01
1.478591771666148880e+01,2.278230640453417166e+01
1.481113113154001582e+01,2.281184119371250674e+01
1.483638754113162328e+01,2.284140081134926703e+01
1.486168701875225473e+01,2.287098523831980756e+01
1.488702963784287725e+01,2.290059445535385052e+01
1.491241547196968398e+01,2.293022844303514773e+01
1.493784459482433569e+01,2.295988718180126043e+01
1.496331708022413309e+01,2.298957065194309735e+01
1.498883300211226377e+01,2.301927883360471583e+01
1.501439243455800110e+01,2.304901170678295586e+01
1.503999545175692454e+01,2.307876925132711676e+01
1.506564212803113456e+01,2.310855144693865881e+01
1.509133253782946760e+01,2.313835827317088345e+01
1.511706675572771630e+01,2.316818970942859934e+01
1.514284485642882849e+01,2.319804573496782751e+01
1.516866691476316475e+01,2.322792632889545317e+01
1.519453300568866361e+01,2.325783147016896990e+01
1.522044320429109554e+01,2.328776113759607824e+01
1.524639758578426729e+01,2.331771530983442631e+01
1.527239622551024034e+01,2.334769396539127939e+01
1.529843919893955650e+01,2.337769708262321444e+01
1.532452658167144754e+01,2.340772463973573991e+01
1.535065844943406255e+01,2.343777661478308971e+01
1.537683487808467753e+01,2.346785298566780043e+01
1.540305594360994412e+01,2.349795373014049460e+01
1.542932172212606368e+01,2.352807882579941534e+01
1.545563228987904658e+01,2.355822825009029131e+01
1.548198772324491657e+01,2.358840198030588553e+01
1.550838809872993629e+01,2.361859999358573248e+01
1.553483349297082761e+01,2.364882226691580058e+01
1.556132398273500073e+01,2.367906877712822578e+01
1.558785964492076914e+01,2.370933950090091002e+01
1.561444055655757346e+01,2.373963441475727976e+01
1.564106679480620521e+01,2.376995349506592348e+01
1.566773843695905200e+01,2.380029671804032532e+01
1.569445556044027867e+01,2.383066405973849555e+01
1.572121824280608848e+01,2.386105549606266152e+01
1.574802656174493087e+01,2.389147100275898694e+01
1.577488059507773777e+01,2.392191055541723088e+01
1.580178042075813849e+01,2.395237412947043509e+01
1.582872611687269426e+01,2.398286170019459362e+01
1.585571776164112023e+01,2.401337324270839702e+01
1.588275543341650753e+01,2.404390873197280598e+01
1.590983921068558260e+01,2.407446814279086311e+01
1.593696917206888308e+01,2.410505144980729142e+01
1.596414539632102425e+01,2.413565862750820301e+01
1.599136796233091218e+01,2.416628965022077580e+01
1.601863694912198000e+01,2.419694449211296217e+01
1.604595243585241349e+01,2.422762312719316924e+01
1.607331450181537846e+01,2.425832552930989650e+01
1.610072322643925702e+01,2.428905167215150840e+01
1.612817868928787135e+01,2.431980152924580452e+01
1.615568097006073245e+01,2.435057507395985965e+01
1.618323014859324260e+01,2.438137227949955488e+01
1.621082630485694054e+01,2.441219311890933952e+01
1.623846951895974300e+01,2.444303756507191494e+01
1.626615987114616857e+01,2.447390559070793259e+01
1.629389744179756860e+01,2.450479716837561028e+01
1.632168231143236170e+01,2.453571227047050485e+01
1.634951456070627529e+01,2.456665086922516750e+01
1.637739427041256590e+01,2.459761293670878146e+01
1.640532152148226075e+01,2.462859844482694527e+01
1.643329639498440642e+01,2.465960736532126774e+01
1.646131897212628203e+01,2.469063966976914060e+01
1.648938933425364084e+01,2.472169532958331217e+01
1.651750756285095179e+01,2.475277431601168843e+01
1.654567373954163401e+01,2.478387660013696348e+01
1.657388794608829485e+01,2.481500215287631406e+01
1.660215026439296793e+01,2.484615094498110821e+01
1.663046077649734045e+01,2.487732294703653224e+01
1.665881956458299840e+01,2.490851812946137045e+01
1.668722671097169297e+01,2.493973646250761789e+01
1.671568229812552175e+01,2.497097791626020324e+01
1.674418640864720942e+01,2.500224246063669753e+01
1.677273912528033861e+01,2.503353006538691972e+01
1.680134053090959512e+01,2.506484070009274134e+01
1.682999070856098811e+01,2.509617433416767085e+01
1.685868974140212018e+01,2.512753093685662975e+01
1.688743771274240402e+01,2.515891047723556895e+01
1.691623470603330404e+01,2.519031292421119517e+01
1.694508080486862767e+01,2.522173824652070451e+01
1.697397609298469234e+01,2.525318641273137032e+01
1.700292065426061328e+01,2.528465739124031586e+01
1.703191457271854503e+01,2.531615115027414475e+01
1.706095793252391601e+01,2.534766765788872078e+01
1.709005081798567716e+01,2.537920688196878061e+01
1.711919331355654350e+01,2.541076879022763180e+01
1.714838550383324289e+01,2.544235335020688282e+01
1.717762747355676467e+01,2.547396052927609134e+01
1.720691930761258348e+01,2.550559029463249061e+01
1.723626109103096127e+01,2.553724261330069822e+01
1.726565290898711424e+01,2.556891745213232880e+01
1.729509484680152553e+01,2.560061477780576311e+01
1.732458698994016544e+01,2.563233455682583539e+01
1.735412942401473657e+01,2.566407675552347101e+01
1.738372223478293677e+01,2.569584134005540932e+01
1.741336550814870066e+01,2.572762827640396210e+01
1.744305933016244481e+01,2.575943753037659789e+01
1.747280378702131287e+01,2.579126906760567550e+01
1.750259896506946689e+01,2.582312285354822734e+01
1.753244495079827558e+01,2.585499885348549753e+01
1.756234183084660216e+01,2.588689703252275720e+01
1.759228969200104942e+01,2.591881735558894562e+01
1.762228862119621553e+01,2.595075978743638601e+01
1.765233870551493922e+01,2.598272429264045513e+01
1.768244003218855553e+01,2.601471083559934172e+01
1.771259268859715164e+01,2.604671938053366631e+01
1.774279676226980484e+01,2.607874989148620415e+01
1.777305234088488106e+01,2.611080233232162584e+01
1.780335951227023017e+01,2.614287666672612431e+01
1.783371836440347735e+01,2.617497285820718389e+01
1.786412898541226468e+01,2.620709087009318239e+01
1.789459146357452468e+01,2.623923066553320638e+01
1.792510588731871124e+01,2.627139220749666038e+01
1.795567234522407318e+01,2.630357545877300041e+01
1.798629092602091717e+01,2.633578038197142490e+01
1.801696171859083861e+01,2.636800693952056918e+01
1.804768481196700236e+01,2.640025509366824608e+01
1.807846029533441268e+01,2.643252480648106584e+01
1.810928825803013709e+01,2.646481603984424069e+01
1.814016878954358347e+01,2.649712875546116919e+01
1.817110197951676298e+01,2.652946291485324437e+01
1.820208791774454582e+01,2.656181847935945584e+01
1.823312669417493481e+01,2.659419541013618726e+01
1.826421839890929633e+01,2.662659366815684336e+01
1.829536312220265160e+01,2.665901321421160119e+01
1.832656095446391475e+01,2.669145400890706554e+01
1.835781198625620547e+01,2.672391601266602734e+01
1.838911630829702659e+01,2.675639918572713327e+01
1.842047401145860519e+01,2.678890348814457667e+01
1.845188518676811640e+01,2.682142887978783108e+01
1.848334992540796051e+01,2.685397532034133050e+01
1.851486831871601879e+01,2.688654276930419940e+01
1.854644045818593057e+01,2.691913118598994359e+01
1.857806643546735614e+01,2.695174052952614474e+01
1.860974634236623260e+01,2.698437075885416903e+01
1.864148027084504378e+01,2.701702183272889712e+01
1.867326831302311518e+01,2.704969370971842224e+01
1.870511056117682713e+01,2.708238634820370905e+01
1.873700710773993094e+01,2.711509970637839828e+01
1.876895804530378697e+01,2.714783374224838397e+01
1.880096346661765594e+01,2.718058841363165357e+01
1.883302346458894760e+01,2.721336367815791135e+01
1.886513813228351211e+01,2.724615949326831199e+01
1.889730756292588865e+01,2.727897581621515499e+01
1.892953184989957549e+01,2.731181260406160760e+01
1.896181108674735327e+01,2.734466981368146676e+01
1.899414536717146973e+01,2.737754740175874346e+01
1.902653478503397366e+01,2.741044532478750639e+01
1.905897943435697428e+01,2.744336353907148762e+01
1.909147940932290055e+01,2.747630200072384099e+01
1.912403480427479607e+01,2.750926066566690764e+01
1.915664571371657132e+01,2.754223948963180391e+01
1.918931223231329497e+01,2.757523842815822945e+01
1.922203445489144258e+01,2.760825743659414755e+01
1.925481247643923055e+01,2.764129647009552215e+01
1.928764639210681509e+01,2.767435548362599107e+01
1.932053629720662258e+01,2.770743443195661726e+01
1.935348228721359831e+01,2.774053326966556199e+01
1.938648445776550844e+01,2.777365195113786100e+01
1.941954290466319222e+01,2.780679043056506572e+01
1.945265772387085690e+01,2.783994866194504070e+01
1.948582901151635127e+01,2.787312659908161550e+01
1.951905686389143924e+01,2.790632419558430755e+01
1.955234137745208045e+01,2.793954140486805926e+01
1.958568264881873944e+01,2.797277818015298578e+01
1.961908077477661649e+01,2.800603447446402683e+01
1.965253585227595678e+01,2.803931024063070154e+01
1.968604797843233456e+01,2.807260543128682428e+01
1.971961725052692316e+01,2.810591999887019909e+01
1.975324376600678988e+01,2.813925389562244206e+01
1.978692762248515891e+01,2.817260707358849814e+01
1.982066891774172390e+01,2.820597948461660209e+01
1.985446774972289319e+01,2.823937108035780241e+01
1.988832421654213078e+01,2.827278181226580145e+01
1.992223841648017668e+01,2.830621163159664633e+01
1.995621044798537369e+01,2.833966048940842697e+01
1.999024040967393745e+01,2.837312833656100963e+01
2.002432840033025485e+01,2.840661512371580244e+01
2.005847451890715405e+01,2.844012080133540366e+01
2.009267886452620999e+01,2.847364531968339918e+01
2.012694153647801443e+01,2.850718862882402860e+01
2.016126263422246367e+01,2.854075067862196136e+01
2.019564225738909613e+01,2.857433141874202676e+01
2.023008050577729477e+01,2.860793079864883026e+01
2.026457747935664955e+01,2.864154876760662916e+01
2.029913327826721314e+01,2.867518527467897727e+01
2.033374800281980299e+01,2.870884026872847627e+01
2.036842175349628903e+01,2.874251369841647019e+01
2.040315463094988502e+01,2.877620551220284639e+01
2.043794673600543987e+01,2.880991565834568746e+01
2.047279816965973964e+01,2.884364408490103671e+01
2.050770903308177751e+01,2.887739073972262815e+01
2.054267942761309484e+01,2.891115557046164142e+01
2.057770945476801217e+01,2.894493852456638194e+01
2.061279921623396660e+01,2.897873954928203233e+01
2.064794881387179615e+01,2.901255859165041073e+01
