t,Q,I,phi,dQ_dt,dQ_dt_noisy
6.943388677735546466e+00,-2.190127478917862358e-01,-8.854040524597622808e-02,4.864775428150860948e-01,1.924804023243520401e-02,6.893476854172610191e-04
6.949389877975594487e+00,-2.188889759779135691e-01,-8.573070167637508732e-02,4.850427556107662630e-01,2.199873232141379142e-02,2.796254131668644144e-02
6.955391078215642509e+00,-2.187487379137407484e-01,-8.292694920204587983e-02,4.836108253110656952e-01,2.473561884614024209e-02,3.166336305108698179e-02
6.961392278455690530e+00,-2.185921169288266297e-01,-8.012932866400046539e-02,4.821817934484901591e-01,2.745855723299236995e-02,3.145187042867483157e-02
6.967393478695738551e+00,-2.184191972376479940e-01,-7.733801977596868604e-02,4.807557013320945538e-01,3.016740635191360320e-02,4.650603545154553126e-03
6.973394678935786573e+00,-2.182300638720174046e-01,-7.455320100058848709e-02,4.793325898967011889e-01,3.286202656378080234e-02,6.642329699370445872e-02
6.979395879175834594e+00,-2.180248026613393897e-01,-7.177504953769248131e-02,4.779124996805197978e-01,3.554227972622411857e-02,-7.296417336124706721e-02
6.985397079415882615e+00,-2.178035002326103864e-01,-6.900374132430804608e-02,4.764954708251474824e-01,3.820802919721226487e-02,1.231361309782461055e-02
6.991398279655930637e+00,-2.175662440104187412e-01,-6.623945103465729567e-02,4.750815430755691571e-01,4.085913983870058386e-02,1.827089093463719893e-02
6.997399479895978658e+00,-2.173131222169447929e-01,-6.348235208015705344e-02,4.736707557801569379e-01,4.349547802033955357e-02,8.205748020056807812e-02
7.003400680136026679e+00,-2.170442238719607619e-01,-6.073261660941887963e-02,4.722631478906706426e-01,4.611691162324105253e-02,7.297441977617394326e-02
7.009401880376074701e+00,-2.167596387928307500e-01,-5.799041550824907132e-02,4.708587579622575126e-01,4.872331004379999719e-02,8.228372424529994955e-02
7.015403080616122722e+00,-2.164594575945108790e-01,-5.525591839964864860e-02,4.694576241534523797e-01,5.131454419756915908e-02,4.544048319961068588e-02
7.021404280856170743e+00,-2.161437716293914402e-01,-5.252929362431707494e-02,4.680597841555279581e-01,5.389048651396417811e-02,9.463681106425353429e-02
7.027405481096218764e+00,-2.158126730466367049e-01,-4.981070829570891784e-02,4.666652751929314391e-01,5.645101091348973116e-02,-5.605145146261106270e-04
7.033406681336266786e+00,-2.154662548320008808e-01,-4.710032828437454855e-02,4.652741341070178449e-01,5.899599284642689789e-02,5.559171941757654750e-02
7.039407881576314807e+00,-2.151046106730126473e-01,-4.439831814338988936e-02,4.638863972495778643e-01,6.152530930709521062e-02,-5.119661598430705340e-02
7.045409081816362828e+00,-2.147278349579946344e-01,-4.170484110790963900e-02,4.625021004819120929e-01,6.403883883789618370e-02,1.425080283860897801e-01
7.051410282056410850e+00,-2.143360227760633951e-01,-3.902005909516728654e-02,4.611212791748310336e-01,6.653646153341205571e-02,1.388471437241901030e-01
7.057411482296458871e+00,-2.139292699171294887e-01,-3.634413270447509753e-02,4.597439682086552071e-01,6.901805904453600649e-02,3.174200108234574019e-02
7.063412682536506892e+00,-2.135076728718974248e-01,-3.367722121722412087e-02,4.583702019732152078e-01,7.148351458263156599e-02,2.164632463734134787e-02
7.069413882776554914e+00,-2.130713288318657472e-01,-3.101948259688417503e-02,4.570000143678514259e-01,7.393271292371864090e-02,-3.843948858699335058e-02
7.075415083016602935e+00,-2.126203356893268670e-01,-2.837107348900387918e-02,4.556334388014143810e-01,7.636554041268399373e-02,-7.730367751974540069e-03
7.081416283256650956e+00,-2.121547920209173876e-01,-2.573214921624524323e-02,4.542705081790309185e-01,7.878188496461381585e-02,7.734669665675929229e-02
7.087417483496698978e+00,-2.116747970322372385e-01,-2.310286377954508599e-02,4.529112548270163852e-01,8.118163604139073952e-02,6.577748152387427605e-02
7.093418683736746999e+00,-2.111804507070817460e-01,-2.048336990580138656e-02,4.515557105980635422e-01,8.356468467962621660e-02,2.246607050180315923e-03
7.099419883976795020e+00,-2.106718536589191892e-01,-1.787381896792886171e-02,4.502039068022238300e-01,8.593092350386592748e-02,5.340620206455805319e-02
7.105421084216843042e+00,-2.101491071051856951e-01,-1.527436097439808030e-02,4.488558741903702076e-01,8.828024672900965097e-02,4.750563343839574182e-02
7.111422284456891063e+00,-2.096123128672852109e-01,-1.268514456923550832e-02,4.475116429541969865e-01,9.061255016456526423e-02,1.065779346350470835e-01
7.117423484696939084e+00,-2.090615733705894208e-01,-1.010631703202348811e-02,4.461712427262202185e-01,9.292773121890741950e-02,1.209440538516043662e-01
7.123424684936987106e+00,-2.084969916444379678e-01,-7.538024277900227943e-03,4.448347025797771415e-01,9.522568890353835802e-02,7.680526901623724312e-02
7.129425885177035127e+00,-2.079186713221382599e-01,-4.980410857559815913e-03,4.435020510290267892e-01,9.750632383734871012e-02,9.584700559897926797e-02
7.135427085417083148e+00,-2.073267166409654971e-01,-2.433619957252226851e-03,4.421733160289495479e-01,9.976953825087636618e-02,9.211271169745441356e-02
7.141428285657131170e+00,-2.067212324319567252e-01,1.022066034723025964e-04,4.408485249695971997e-01,1.020152359879255705e-01,-9.820571551477308425e-03
7.147429485897179191e+00,-2.061023240658523548e-01,2.626928371305820454e-03,4.395277046271588994e-01,1.042433224834386218e-01,1.058613291466387746e-01
7.153430686137227212e+00,-2.054700975741418079e-01,5.140406229950352304e-03,4.382108812203485138e-01,1.064537047965013611e-01,9.588916694928723006e-02
7.159431886377275234e+00,-2.048246595259297642e-01,7.642502456401455493e-03,4.368980803761124410e-01,1.086462916118350885e-01,1.388502370645686157e-01
7.165433086617323255e+00,-2.041661170002113945e-01,1.013308072978750390e-02,4.355893271175538262e-01,1.108209932395091413e-01,1.171819453557995661e-02
7.171434286857371276e+00,-2.034945775858724437e-01,1.261200613136970704e-02,4.342846458639325058e-01,1.129777216190796379e-01,1.439344930001508482e-01
7.177435487097419298e+00,-2.028101493816892031e-01,1.507914514454209570e-02,4.329840604306652296e-01,1.151163903237083230e-01,7.592881269677317913e-02
7.183436687337467319e+00,-2.021129409963285106e-01,1.753436565483153589e-02,4.316875940293251612e-01,1.172369145642596505e-01,1.233607705999439086e-01
7.189437887577515340e+00,-2.014030615483476949e-01,1.997753694989770970e-02,4.303952692676423775e-01,1.193392111933741645e-01,1.727051268963041841e-01
7.195439087817563362e+00,-2.006806206661947145e-01,2.240852971953314482e-02,4.291071081495036466e-01,1.214231987095165388e-01,4.044488915779341498e-02
7.201440288057611383e+00,-1.999457284306845606e-01,2.482721606708850406e-02,4.278231320568417484e-01,1.234887972447794025e-01,5.073900237119392809e-02
7.207441488297659404e+00,-1.991984954504127381e-01,2.723346947793601688e-02,4.265433617517453979e-01,1.255359285735465902e-01,1.681283819026752058e-01
7.213442688537707426e+00,-1.984390328518887137e-01,2.962716483830505829e-02,4.252678173870968470e-01,1.275645161305564712e-01,6.339743234643700764e-02
7.219443888777755447e+00,-1.976674521769674620e-01,3.200817846798866689e-02,4.239965184874150417e-01,1.295744849982093938e-01,7.449661381982289332e-02
7.225445089017803468e+00,-1.968838653827892360e-01,3.437638812035982011e-02,4.227294839488411338e-01,1.315657619103774434e-01,1.545949484674941088e-01
7.231446289257851490e+00,-1.960883848417793174e-01,3.673167298237145495e-02,4.214667320391385918e-01,1.335382752561878328e-01,1.162957884118720059e-01
7.237447489497899511e+00,-1.952811233416482106e-01,3.907391367455644027e-02,4.202082803976930347e-01,1.354919550837661857e-01,1.673538799110948216e-01
7.243448689737946644e+00,-1.944621940853915876e-01,4.140299225102725411e-02,4.189541460355127311e-01,1.374267331039369655e-01,1.453936506366222403e-01
7.249449889977994665e+00,-1.936317106912899821e-01,4.371879219947734374e-02,4.177043453352274338e-01,1.393425426938821043e-01,1.310413146864395084e-01
7.255451090218042687e+00,-1.927897871816459385e-01,4.602119844373454838e-02,4.164588940506816495e-01,1.412393188978792735e-01,1.834986697065014161e-01
7.261452290458090708e+00,-1.919365378847902870e-01,4.831009735923554038e-02,4.152178072985915902e-01,1.431169983990976113e-01,2.455883745238179316e-01
7.267453490698138729e+00,-1.910720776683400290e-01,5.058537671388602802e-02,4.139810995605021082e-01,1.449755195763612614e-01,1.330503961126008883e-01
7.273454690938186751e+00,-1.901965217702336342e-01,5.284692572096179319e-02,4.127487846846014108e-01,1.468148224791163414e-01,2.138895829745733335e-01
7.279455891178234772e+00,-1.893099857389843321e-01,5.509463505453442850e-02,4.115208758847041515e-01,1.486348488174091542e-01,1.984127292656999442e-01
7.285457091418282793e+00,-1.884125854336799744e-01,5.732839684947130948e-02,4.102973857402513747e-01,1.504355419651645931e-01,1.490486826501694062e-01
7.291458291658330815e+00,-1.875044370239831726e-01,5.954810470143562240e-02,4.090783261963104600e-01,1.522168469634090915e-01,1.681941077377789029e-01
7.297459491898378836e+00,-1.865856569901311879e-01,6.175365366688632951e-02,4.078637085635752335e-01,1.539787105234358966e-01,1.002207440917743664e-01
7.303460692138426857e+00,-1.856563621229360139e-01,6.394494026307823153e-02,4.066535435183659120e-01,1.557210810299126114e-01,1.180253265793687889e-01
7.309461892378474879e+00,-1.847166695237842937e-01,6.612186246806187051e-02,4.054478411026289919e-01,1.574439085439290897e-01,1.644647565904025499e-01
7.315463092618522900e+00,-1.837666966046374306e-01,6.828431972068363387e-02,4.042466107239374717e-01,1.591471448059847971e-01,1.499434595974424855e-01
7.321464292858570921e+00,-1.828065610730315871e-01,7.043221292205302519e-02,4.030498611577252310e-01,1.608307432331271825e-01,2.190643066086245816e-01
7.327465493098618943e+00,-1.818363808128440895e-01,7.256544443836546177e-02,4.018576005650837391e-01,1.624946588669365921e-01,9.067101086734580262e-02
7.333466693338666964e+00,-1.808562741676259245e-01,7.468391806721268178e-02,4.006698364501480869e-01,1.641388484796533487e-01,1.426538974974987939e-01
7.339467893578714985e+00,-1.798663597437507589e-01,7.678753907713296856e-02,3.994865756888688058e-01,1.657632705212802871e-01,1.270617380322918155e-01
7.345469093818763007e+00,-1.788667563435361874e-01,7.887621421654091025e-02,3.983078245389320982e-01,1.673678850987484479e-01,1.529669448001107213e-01
7.351470294058811028e+00,-1.778575829652437323e-01,8.094985171372748312e-02,3.971335886397597270e-01,1.689526539784202142e-01,2.203865088135143480e-01
7.357471494298859049e+00,-1.768389588030788717e-01,8.300836127685998211e-02,3.959638730125091821e-01,1.705175405885237527e-01,1.034080611351224505e-01
7.363472694538907071e+00,-1.758110032471909834e-01,8.505165409398206255e-02,3.947986820600735691e-01,1.720625100215178171e-01,2.078300596095535302e-01
7.369473894778955092e+00,-1.747738358836734285e-01,8.707964283301372621e-02,3.936380195670816096e-01,1.735875290363864676e-01,1.373477990253154091e-01
7.375475095019003113e+00,-1.737275764945634404e-01,8.909224164175133520e-02,3.924818886998975853e-01,1.750925660608631529e-01,1.521674709758406574e-01
7.381476295259051135e+00,-1.726723450578422636e-01,9.108936614786759811e-02,3.913302920066215052e-01,1.765775911935834330e-01,2.198304426864092220e-01
7.387477495499099156e+00,-1.716082617474350425e-01,9.307093345891154224e-02,3.901832314170891047e-01,1.780425762061654260e-01,1.572066080431144541e-01
7.393478695739147177e+00,-1.705354468834536785e-01,9.503686215992022956e-02,3.890407082609482203e-01,1.794874945186611115e-01,2.062239521893936556e-01
7.399479895979195199e+00,-1.694540208910282897e-01,9.698707229816862230e-02,3.879027232943816350e-01,1.809123211661929354e-01,1.800052284905790945e-01
7.405481096219243220e+00,-1.683641045408173220e-01,9.892148539932929530e-02,3.867692766131299309e-01,1.823170329338041351e-01,1.670711200917874562e-01
7.411482296459291241e+00,-1.672658187022957599e-01,1.008400244761746001e-01,3.856403677271181274e-01,1.837016082471131795e-01,1.591096824762142092e-01
7.417483496699339263e+00,-1.661592843232074235e-01,1.027426140284146555e-01,3.845159955672781682e-01,1.850660271637836196e-01,9.193014509064792450e-02
7.423484696939387284e+00,-1.650446224295649689e-01,1.046291800426973201e-01,3.833961584855492544e-01,1.864102713750578899e-01,1.425628394048267800e-01
7.429485897179435305e+00,-1.639219541256498047e-01,1.064996499926082058e-01,3.822808542548776778e-01,1.877343242072159191e-01,1.896068196261342376e-01
7.435487097419483327e+00,-1.627914005940122866e-01,1.083539528386706502e-01,3.811700800692167102e-01,1.890381706229586622e-01,1.927310088524483711e-01
7.441488297659531348e+00,-1.616530830954714948e-01,1.101920190283457446e-01,3.800638325435269360e-01,1.903217972227153887e-01,1.093461249961139303e-01
7.447489497899579369e+00,-1.605071229691154289e-01,1.120137804960323336e-01,3.789621077137758087e-01,1.915851922458761403e-01,2.353932396686641004e-01
7.453490698139627391e+00,-1.593536416323008131e-01,1.138191706630670430e-01,3.778649010369380390e-01,1.928283455719481676e-01,2.152141374061881107e-01
7.459491898379675412e+00,-1.581927605806532910e-01,1.156081244377241551e-01,3.767722073909954283e-01,1.940512487216367599e-01,1.226807507725249380e-01
7.465493098619723433e+00,-1.570246013327013801e-01,1.173805782048965851e-01,3.756840211072371982e-01,1.952538948205199965e-01,1.368655329968370415e-01
7.471494298859771455e+00,-1.558492854124542137e-01,1.191364698101267244e-01,3.746003360057352238e-01,1.964362785754572571e-01,2.156381186467609401e-01
7.477495499099819476e+00,-1.546669345536386964e-01,1.208757386054057498e-01,3.735211452733033233e-01,1.975983964208924137e-01,1.034455101710160391e-01
7.483496699339867497e+00,-1.534776704669774117e-01,1.225983254247340892e-01,3.724464415697226194e-01,1.987402463816475007e-01,1.554874796893365718e-01
7.489497899579915519e+00,-1.522816148261537661e-01,1.243041725820688281e-01,3.713762170349803049e-01,1.998618280646274337e-01,1.911351698120292153e-01
7.495499099819963540e+00,-1.510788892678120443e-01,1.259932238713235841e-01,3.703104632892696979e-01,2.009631426593467829e-01,1.886108159450134714e-01
7.501500300060011561e+00,-1.498696153915574369e-01,1.276654245663686460e-01,3.692491714329902974e-01,2.020441929383833268e-01,1.932397485766552403e-01
7.507501500300059583e+00,-1.486539147599559574e-01,1.293207214210307932e-01,3.681923320467477834e-01,2.031049832577571379e-01,2.167610856135446240e-01
7.513502700540107604e+00,-1.474319088985345250e-01,1.309590626690935455e-01,3.671399351913538500e-01,2.041455195572373926e-01,1.583553842024501834e-01
7.519503900780155625e+00,-1.462037192957809095e-01,1.325803980242969138e-01,3.660919704078264836e-01,2.051658093605755462e-01,1.749938139890991340e-01
7.525505101020203647e+00,-1.449694674031437591e-01,1.341846786803375380e-01,3.650484267173897956e-01,2.061658617756668699e-01,3.031268054518027610e-01
7.531506301260251668e+00,-1.437292746350326555e-01,1.357718573108686599e-01,3.640092926214738567e-01,2.071456874946400739e-01,1.312658313863921400e-01
7.537507501500299689e+00,-1.424832623028587097e-01,1.373418880472817016e-01,3.629745561543905041e-01,2.081052987393384734e-01,1.799450022108441127e-01
7.543508701740347711e+00,-1.412315516444871688e-01,1.388947264760781730e-01,3.619442048999571004e-01,2.090447092730190470e-01,2.089598369570252190e-01
7.549509901980395732e+00,-1.399742639598027527e-01,1.404303296961451619e-01,3.609182258689805356e-01,2.099639345239468491e-01,1.720143296155368651e-01
7.555511102220443753e+00,-1.387115204076981578e-01,1.419486562663063167e-01,3.598966056227032584e-01,2.108629914332629807e-01,2.664481955179842099e-01
7.561512302460491775e+00,-1.374434420003927959e-01,1.434496662036396641e-01,3.588793302767300797e-01,2.117418984501662771e-01,2.098810156162596863e-01
7.567513502700539796e+00,-1.361701496034328773e-01,1.449333209834777758e-01,3.578663855010286721e-01,2.126006755314933661e-01,2.450665767876252232e-01
7.573514702940587817e+00,-1.348917639356912723e-01,1.463995835394075740e-01,3.568577565199291812e-01,2.134393441412327230e-01,7.717649369580473206e-02
7.579515903180635839e+00,-1.336084055693675665e-01,1.478484182632704702e-01,3.558534281121246146e-01,2.142579272499740006e-01,2.683170211538049577e-01
7.585517103420683860e+00,-1.323201949299881719e-01,1.492797910051622823e-01,3.548533846106703971e-01,2.150564493342934647e-01,2.671998448999435283e-01
7.591518303660731881e+00,-1.310272522964061326e-01,1.506936690734332895e-01,3.538576099029847044e-01,2.158349363760763695e-01,1.726986033108286467e-01
7.597519503900779902e+00,-1.297296978008012358e-01,1.520900212346882330e-01,3.528660874308483519e-01,2.165934158617770500e-01,2.767020535855643781e-01
7.603520704140827924e+00,-1.284276514285622728e-01,1.534688177137305820e-01,3.518788001905078233e-01,2.173319167815045971e-01,2.254171590024876271e-01
