v,E,E_noisy
3.154630926185236772e-01,1.117859258146655987e+00,1.119714313510333570e+00
3.156531306261252112e-01,1.117948311241556025e+00,1.116253366962220772e+00
3.158431686337266897e-01,1.118037437022133096e+00,1.115149787741247733e+00
3.160332066413282237e-01,1.118126635528879254e+00,1.118259694151463979e+00
3.162232446489297577e-01,1.118215906802332515e+00,1.118766573723552371e+00
3.164132826565312917e-01,1.118305250883075308e+00,1.119330095720544094e+00
3.166033206641327702e-01,1.118394667811736243e+00,1.119880860308450021e+00
3.167933586717343042e-01,1.118484157628990117e+00,1.118013701820433026e+00
3.169833966793358382e-01,1.118573720375556135e+00,1.110875095193427420e+00
3.171734346869373722e-01,1.118663356092200134e+00,1.114202399967783919e+00
3.173634726945388507e-01,1.118753064819733245e+00,1.115450607471043964e+00
3.175535107021403847e-01,1.118842846599012120e+00,1.125629777420205535e+00
3.177435487097419187e-01,1.118932701470940261e+00,1.117223611583848530e+00
3.179335867173434527e-01,1.119022629476466246e+00,1.121722765995364135e+00
3.181236247249449312e-01,1.119112630656584173e+00,1.124969584562883762e+00
3.183136627325464652e-01,1.119202705052335656e+00,1.120536159656344344e+00
3.185037007401479991e-01,1.119292852704806496e+00,1.117721686446228269e+00
3.186937387477495331e-01,1.119383073655130234e+00,1.118210189621585249e+00
3.188837767553510116e-01,1.119473367944485043e+00,1.115383797200935945e+00
3.190738147629525456e-01,1.119563735614097055e+00,1.120789891190800969e+00
3.192638527705540796e-01,1.119654176705237258e+00,1.124166455899425987e+00
3.194538907781556136e-01,1.119744691259223268e+00,1.122023936904967156e+00
3.196439287857570921e-01,1.119835279317419552e+00,1.122920547987269035e+00
3.198339667933586261e-01,1.119925940921236540e+00,1.122796664726716909e+00
3.200240048009601601e-01,1.120016676112130849e+00,1.128032768376634243e+00
3.202140428085616941e-01,1.120107484931605946e+00,1.117572232515949837e+00
3.204040808161631726e-01,1.120198367421212371e+00,1.120828462831241046e+00
3.205941188237647066e-01,1.120289323622547073e+00,1.123111227771653509e+00
3.207841568313662406e-01,1.120380353577252963e+00,1.125369418841525970e+00
3.209741948389677746e-01,1.120471457327020026e+00,1.110760887595402036e+00
3.211642328465692531e-01,1.120562634913585764e+00,1.118473268511519736e+00
3.213542708541707871e-01,1.120653886378733421e+00,1.119819911692978120e+00
3.215443088617723211e-01,1.120745211764293758e+00,1.116627530502348309e+00
3.217343468693738551e-01,1.120836611112144832e+00,1.124225148427369758e+00
3.219243848769753336e-01,1.120928084464210439e+00,1.121804042529334078e+00
3.221144228845768676e-01,1.121019631862462562e+00,1.119433833331899164e+00
3.223044608921784016e-01,1.121111253348920478e+00,1.114574771366281691e+00
3.224944988997799356e-01,1.121202948965649648e+00,1.115907859669662994e+00
3.226845369073814140e-01,1.121294718754763053e+00,1.117353379910952293e+00
3.228745749149829480e-01,1.121386562758421634e+00,1.123205810887910161e+00
3.230646129225844820e-01,1.121478481018832740e+00,1.116601437402461983e+00
3.232546509301860160e-01,1.121570473578251681e+00,1.113292762128120783e+00
3.234446889377874945e-01,1.121662540478980619e+00,1.115852470404378627e+00
3.236347269453890285e-01,1.121754681763370343e+00,1.119386832846750002e+00
3.238247649529905625e-01,1.121846897473818050e+00,1.128539999820452389e+00
3.240148029605920965e-01,1.121939187652768677e+00,1.131946909528606326e+00
3.242048409681935750e-01,1.122031552342715788e+00,1.120106036859820575e+00
3.243948789757951090e-01,1.122123991586199132e+00,1.125899425093805917e+00
3.245849169833966430e-01,1.122216505425807531e+00,1.127821349365273562e+00
3.247749549909981770e-01,1.122309093904176658e+00,1.127447261874195306e+00
3.249649929985997110e-01,1.122401757063991035e+00,1.121934614351726811e+00
3.251550310062011895e-01,1.122494494947982702e+00,1.117286177744908793e+00
3.253450690138027235e-01,1.122587307598931217e+00,1.120634090163735053e+00
3.255351070214042575e-01,1.122680195059664321e+00,1.115232265579570115e+00
3.257251450290057915e-01,1.122773157373059050e+00,1.123727700121077699e+00
3.259151830366072700e-01,1.122866194582038624e+00,1.125976170554316313e+00
3.261052210442088040e-01,1.122959306729575335e+00,1.115387344845012674e+00
3.262952590518103380e-01,1.123052493858691214e+00,1.122845216963106241e+00
3.264852970594118720e-01,1.123145756012453589e+00,1.124315178754627276e+00
3.266753350670133504e-01,1.123239093233981301e+00,1.128236376787202344e+00
3.268653730746148844e-01,1.123332505566439155e+00,1.128846998031093785e+00
3.270554110822164184e-01,1.123425993053041916e+00,1.126631088818071058e+00
3.272454490898179524e-01,1.123519555737051867e+00,1.120772619468788145e+00
3.274354870974194309e-01,1.123613193661781251e+00,1.122139803015915982e+00
3.276255251050209649e-01,1.123706906870589828e+00,1.128524077640446599e+00
3.278155631126224989e-01,1.123800695406886208e+00,1.121377069221796807e+00
3.280056011202240329e-01,1.123894559314127850e+00,1.123725567663471869e+00
3.281956391278255114e-01,1.123988498635821731e+00,1.130231740781343586e+00
3.283856771354270454e-01,1.124082513415522566e+00,1.124594039570806947e+00
3.285757151430285794e-01,1.124176603696835031e+00,1.118678542417807620e+00
3.287657531506301134e-01,1.124270769523411984e+00,1.123088410573165774e+00
3.289557911582315919e-01,1.124365010938955356e+00,1.126922298798135769e+00
3.291458291658331259e-01,1.124459327987217261e+00,1.123698004300080155e+00
3.293358671734346599e-01,1.124553720711998217e+00,1.129198969012361164e+00
3.295259051810361939e-01,1.124648189157147149e+00,1.129776227391203314e+00
3.297159431886376724e-01,1.124742733366563829e+00,1.122139461592151832e+00
3.299059811962392064e-01,1.124837353384196215e+00,1.122822718565388067e+00
3.300960192038407404e-01,1.124932049254042887e+00,1.124514822871010900e+00
3.302860572114422744e-01,1.125026821020150170e+00,1.120219765163132930e+00
3.304760952190437528e-01,1.125121668726614788e+00,1.126632941979929248e+00
3.306661332266452868e-01,1.125216592417584094e+00,1.124495683924598310e+00
3.308561712342468208e-01,1.125311592137252736e+00,1.128452406151293497e+00
3.310462092418483548e-01,1.125406667929867321e+00,1.123006254228808620e+00
3.312362472494498333e-01,1.125501819839722861e+00,1.121982753121539167e+00
3.314262852570513673e-01,1.125597047911164328e+00,1.132948181905120366e+00
3.316163232646529013e-01,1.125692352188587098e+00,1.122175047667825831e+00
3.318063612722544353e-01,1.125787732716435841e+00,1.123445241792943028e+00
3.319963992798559138e-01,1.125883189539205631e+00,1.122953239149486970e+00
3.321864372874574478e-01,1.125978722701441281e+00,1.124760227739071583e+00
3.323764752950589818e-01,1.126074332247738230e+00,1.122410147152937743e+00
3.325665133026605158e-01,1.126170018222741431e+00,1.125990073336121888e+00
3.327565513102619943e-01,1.126265780671146022e+00,1.123446275254780025e+00
3.329465893178635283e-01,1.126361619637698430e+00,1.124694119185041252e+00
3.331366273254650623e-01,1.126457535167194157e+00,1.127908807125464374e+00
3.333266653330665963e-01,1.126553527304479330e+00,1.129359850595657244e+00
3.335167033406680748e-01,1.126649596094451811e+00,1.128517475075298648e+00
3.337067413482696088e-01,1.126745741582058091e+00,1.123801475720924925e+00
3.338967793558711428e-01,1.126841963812296399e+00,1.128430621419306501e+00
3.340868173634726768e-01,1.126938262830215143e+00,1.126456411259750823e+00
3.342768553710741553e-01,1.127034638680913803e+00,1.126609337522008092e+00
3.344668933786756893e-01,1.127131091409542929e+00,1.120241614535783192e+00
3.346569313862772233e-01,1.127227621061301921e+00,1.129912889917774166e+00
3.348469693938787572e-01,1.127324227681443469e+00,1.126765806121762914e+00
3.350370074014802357e-01,1.127420911315270002e+00,1.134245981099382572e+00
3.352270454090817697e-01,1.127517672008135463e+00,1.130078079686776649e+00
3.354170834166833037e-01,1.127614509805443754e+00,1.123148440349436950e+00
3.356071214242848377e-01,1.127711424752650959e+00,1.122222650476468520e+00
3.357971594318863162e-01,1.127808416895264010e+00,1.132412330696224601e+00
3.359871974394878502e-01,1.127905486278841130e+00,1.124406001325656268e+00
3.361772354470893842e-01,1.128002632948991613e+00,1.130740597778816969e+00
3.363672734546909182e-01,1.128099856951376490e+00,1.126896773416637965e+00
3.365573114622923967e-01,1.128197158331707417e+00,1.136612497270049316e+00
3.367473494698939307e-01,1.128294537135748454e+00,1.128615310863022358e+00
3.369373874774954647e-01,1.128391993409314953e+00,1.134455086200990559e+00
3.371274254850969987e-01,1.128489527198273112e+00,1.133826115882568430e+00
3.373174634926984772e-01,1.128587138548542201e+00,1.126742913597406082e+00
3.375075015003000112e-01,1.128684827506091448e+00,1.127380620988591708e+00
3.376975395079015452e-01,1.128782594116943372e+00,1.134740642322577431e+00
3.378875775155030792e-01,1.128880438427171784e+00,1.128908751137118305e+00
3.380776155231045577e-01,1.128978360482902010e+00,1.125535643619498760e+00
3.382676535307060917e-01,1.129076360330312001e+00,1.133930989740919770e+00
3.384576915383076257e-01,1.129174438015631221e+00,1.139513824037466261e+00
3.386477295459091597e-01,1.129272593585141538e+00,1.129178596034794424e+00
3.388377675535106381e-01,1.129370827085176554e+00,1.135044476902860477e+00
3.390278055611121721e-01,1.129469138562122721e+00,1.128909718867508571e+00
3.392178435687137061e-01,1.129567528062418669e+00,1.135092134233975925e+00
3.394078815763152401e-01,1.129665995632554321e+00,1.128820118979841025e+00
3.395979195839167186e-01,1.129764541319073112e+00,1.135219059773266537e+00
3.397879575915182526e-01,1.129863165168570882e+00,1.132174621942691584e+00
3.399779955991197866e-01,1.129961867227695427e+00,1.129374444966885438e+00
3.401680336067213206e-01,1.130060647543147612e+00,1.131164131596249067e+00
3.403580716143227991e-01,1.130159506161680705e+00,1.128156644195341674e+00
3.405481096219243331e-01,1.130258443130100376e+00,1.125928084546628405e+00
3.407381476295258671e-01,1.130357458495266032e+00,1.126314903004360213e+00
3.409281856371274011e-01,1.130456552304088813e+00,1.130422109914881679e+00
3.411182236447289351e-01,1.130555724603533818e+00,1.126526487857856695e+00
3.413082616523304136e-01,1.130654975440617882e+00,1.132628830852258295e+00
3.414982996599319476e-01,1.130754304862412241e+00,1.133103308005784848e+00
3.416883376675334816e-01,1.130853712916039644e+00,1.132968701871480244e+00
3.418783756751350156e-01,1.130953199648677909e+00,1.129205420646279379e+00
3.420684136827364941e-01,1.131052765107555924e+00,1.131526171793729052e+00
3.422584516903380281e-01,1.131152409339957643e+00,1.131302642876863773e+00
3.424484896979395621e-01,1.131252132393219423e+00,1.136801548749157842e+00
3.426385277055410961e-01,1.131351934314732022e+00,1.128384490147762431e+00
3.428285657131425745e-01,1.131451815151937712e+00,1.130177153014451541e+00
3.430186037207441085e-01,1.131551774952334499e+00,1.130884034967982510e+00
3.432086417283456425e-01,1.131651813763472569e+00,1.131349722565994531e+00
3.433986797359471765e-01,1.131751931632956287e+00,1.129025248046071406e+00
3.435887177435486550e-01,1.131852128608443753e+00,1.129609797207284050e+00
3.437787557511501890e-01,1.131952404737647022e+00,1.136292874156573207e+00
3.439687937587517230e-01,1.132052760068330999e+00,1.129775698201874512e+00
3.441588317663532570e-01,1.132153194648316319e+00,1.136102114929888440e+00
3.443488697739547355e-01,1.132253708525476243e+00,1.140677264548940251e+00
3.445389077815562695e-01,1.132354301747737990e+00,1.137751297705926756e+00
3.447289457891578035e-01,1.132454974363083844e+00,1.125503195640480403e+00
3.449189837967593375e-01,1.132555726419549602e+00,1.135934411052893500e+00
3.451090218043608160e-01,1.132656557965225463e+00,1.134854888830091779e+00
3.452990598119623500e-01,1.132757469048256027e+00,1.135219970432418624e+00
3.454890978195638840e-01,1.132858459716840294e+00,1.126634256737932160e+00
3.456791358271654180e-01,1.132959530019231886e+00,1.136280406137450960e+00
3.458691738347668965e-01,1.133060680003737941e+00,1.128984197119450750e+00
3.460592118423684305e-01,1.133161909718721105e+00,1.138620137909033936e+00
3.462492498499699645e-01,1.133263219212599093e+00,1.137828942044260438e+00
3.464392878575714985e-01,1.133364608533843354e+00,1.143839012328705440e+00
3.466293258651729770e-01,1.133466077730980404e+00,1.132189136580873168e+00
3.468193638727745109e-01,1.133567626852592047e+00,1.127732518612724277e+00
3.470094018803760449e-01,1.133669255947314047e+00,1.138126392383868701e+00
3.471994398879775789e-01,1.133770965063838343e+00,1.137527473063486783e+00
3.473894778955790574e-01,1.133872754250910830e+00,1.132598312962698195e+00
3.475795159031805914e-01,1.133974623557333805e+00,1.139674227289319886e+00
3.477695539107821254e-01,1.134076573031962853e+00,1.137087427199053202e+00
3.479595919183836594e-01,1.134178602723710627e+00,1.129277597579406267e+00
3.481496299259851379e-01,1.134280712681544179e+00,1.133125107746488336e+00
3.483396679335866719e-01,1.134382902954486072e+00,1.132848104384927668e+00
3.485297059411882059e-01,1.134485173591614382e+00,1.134295319916292843e+00
3.487197439487897399e-01,1.134587524642063139e+00,1.135604232025539506e+00
3.489097819563912184e-01,1.134689956155020552e+00,1.132154018107947024e+00
3.490998199639927524e-01,1.134792468179732117e+00,1.134249192266351791e+00
3.492898579715942864e-01,1.134895060765498398e+00,1.137500438004927172e+00
3.494798959791958204e-01,1.134997733961675470e+00,1.134948184881257482e+00
3.496699339867972989e-01,1.135100487817675363e+00,1.134263554869102686e+00
3.498599719943988329e-01,1.135203322382966507e+00,1.134228268194762856e+00
3.500500100020003669e-01,1.135306237707073063e+00,1.135148294480389897e+00
3.502400480096019009e-01,1.135409233839574705e+00,1.127988749066538787e+00
3.504300860172033794e-01,1.135512310830108174e+00,1.136396474685487767e+00
3.506201240248049134e-01,1.135615468728365496e+00,1.131742685880718025e+00
3.508101620324064474e-01,1.135718707584095988e+00,1.136385141837950696e+00
3.510002000400079814e-01,1.135822027447103810e+00,1.130174318072660666e+00
3.511902380476094598e-01,1.135925428367251300e+00,1.139856334047214759e+00
3.513802760552109938e-01,1.136028910394456304e+00,1.137218577724208757e+00
3.515703140628125278e-01,1.136132473578692847e+00,1.130968717473543883e+00
3.517603520704140618e-01,1.136236117969992243e+00,1.137427009745497486e+00
3.519503900780155403e-01,1.136339843618442202e+00,1.133542837778900747e+00
3.521404280856170743e-01,1.136443650574187503e+00,1.143892178911156687e+00
3.523304660932186083e-01,1.136547538887429099e+00,1.138755165825194426e+00
3.525205041008201423e-01,1.136651508608425454e+00,1.133708427051036027e+00
3.527105421084216208e-01,1.136755559787491876e+00,1.137901516630990484e+00
3.529005801160231548e-01,1.136859692475000294e+00,1.136976815123970974e+00
3.530906181236246888e-01,1.136963906721380146e+00,1.142006414472590325e+00
3.532806561312262228e-01,1.137068202577117937e+00,1.138748843829233026e+00
3.534706941388277013e-01,1.137172580092757235e+00,1.139482983090682300e+00
3.536607321464292353e-01,1.137277039318899341e+00,1.133060458790123626e+00
3.538507701540307693e-01,1.137381580306202400e+00,1.140811910872082002e+00
3.540408081616323033e-01,1.137486203105382288e+00,1.146125643925411275e+00
3.542308461692337818e-01,1.137590907767212389e+00,1.140404478784903031e+00
3.544208841768353158e-01,1.137695694342524266e+00,1.137803842992821002e+00
3.546109221844368498e-01,1.137800562882205657e+00,1.138723463056183105e+00
3.548009601920383838e-01,1.137905513437203586e+00,1.134361451844537738e+00
3.549909981996398622e-01,1.138010546058521477e+00,1.139023956904749335e+00
3.551810362072413962e-01,1.138115660797222262e+00,1.133991612825828721e+00
3.553710742148429302e-01,1.138220857704425271e+00,1.138667969177627137e+00
3.555611122224444642e-01,1.138326136831309121e+00,1.137044887026926743e+00
