t,T1,T2,T_bridge,dT1_dt,dT1_dt_noisy
6.229245849169833704e+00,3.353610567401040043e+02,3.225936658857631301e+02,3.334411578962030944e+02,-2.146234523224423985e+00,-2.252963946521623573e+00
6.241248249649929747e+00,3.353353515710629722e+02,3.226119228132513399e+02,3.334296493812718154e+02,-2.137103145343226096e+00,-2.042625485951624853e+00
6.253250650130025790e+00,3.353097556655396261e+02,3.226301018602215436e+02,3.334181598274101361e+02,-2.128023841687029183e+00,-2.071120960029146918e+00
6.265253050610121832e+00,3.352842684061203045e+02,3.226482034331442037e+02,3.334066892256026904e+02,-2.118996276879728580e+00,-2.278452732392092006e+00
6.277255451090217875e+00,3.352588891788582259e+02,3.226662279362930121e+02,3.333952375666567605e+02,-2.110020117359775682e+00,-1.956028496569048647e+00
6.289257851570313917e+00,3.352336173732735460e+02,3.226841757717444921e+02,3.333838048412024477e+02,-2.101095031383457989e+00,-1.871855245365932285e+00
6.301260252050409960e+00,3.352084523823531867e+02,3.227020473393784528e+02,3.333723910396926158e+02,-2.092220689027811886e+00,-2.169078424742482358e+00
6.313262652530506003e+00,3.351833936025508365e+02,3.227198430368777622e+02,3.333609961524028336e+02,-2.083396762193550078e+00,-2.077831480531879826e+00
6.325265053010602045e+00,3.351584404337871206e+02,3.227375632597282902e+02,3.333496201694314323e+02,-2.074622924607833596e+00,-1.934880666297078999e+00
6.337267453490698088e+00,3.351335922794496014e+02,3.227552084012190221e+02,3.333382630806995621e+02,-2.065898851826815541e+00,-2.214022874769535854e+00
6.349269853970794131e+00,3.351088485463924371e+02,3.227727788524421157e+02,3.333269248759510219e+02,-2.057224221237968997e+00,-2.256210253144943945e+00
6.361272254450890173e+00,3.350842086449368935e+02,3.227902750022927876e+02,3.333156055447524864e+02,-2.048598712062480232e+00,-2.178293124282472348e+00
6.373274654930985328e+00,3.350596719888708890e+02,3.228076972374691991e+02,3.333043050764932786e+02,-2.040022005357280399e+00,-2.096728683992886921e+00
6.385277055411081371e+00,3.350352379954492790e+02,3.228250459424727978e+02,3.332930234603854842e+02,-2.031493784017002202e+00,-2.089338005215490846e+00
6.397279455891177413e+00,3.350109060853937422e+02,3.228423214996080333e+02,3.332817606854640076e+02,-2.023013732775810869e+00,-1.962279015391551251e+00
6.409281856371273456e+00,3.349866756828928374e+02,3.228595242889824135e+02,3.332705167405864586e+02,-2.014581538209076150e+00,-1.987727901012770193e+00
6.421284256851369499e+00,3.349625462156019466e+02,3.228766546885066191e+02,3.332592916144332094e+02,-2.006196888734846251e+00,-2.130804615201752572e+00
6.433286657331465541e+00,3.349385171146432185e+02,3.228937130738942756e+02,3.332480852955073942e+02,-1.997859474615250264e+00,-1.941121477606364998e+00
6.445289057811561584e+00,3.349145878146057385e+02,3.229106998186622945e+02,3.332368977721348529e+02,-1.989568987957707424e+00,-1.802160853789587014e+00
6.457291458291657626e+00,3.348907577535454720e+02,3.229276152941304758e+02,3.332257290324642440e+02,-1.981325122716065312e+00,-1.861619694809037107e+00
6.469293858771753669e+00,3.348670263729850944e+02,3.229444598694219053e+02,3.332145790644669887e+02,-1.973127574691435848e+00,-1.874016829923081495e+00
6.481296259251849712e+00,3.348433931179142178e+02,3.229612339114625570e+02,3.332034478559371564e+02,-1.964976041533138096e+00,-1.962958248681001105e+00
6.493298659731945754e+00,3.348198574367893343e+02,3.229779377849816342e+02,3.331923353944916357e+02,-1.956870222739283127e+00,-1.858507083274828053e+00
6.505301060212041797e+00,3.347964187815337027e+02,3.229945718525113421e+02,3.331812416675701343e+02,-1.948809819657329800e+00,-2.045423101654287201e+00
6.517303460692137840e+00,3.347730766075374618e+02,3.230111364743871150e+02,3.331701666624350082e+02,-1.940794535484475336e+00,-1.865693071784169987e+00
6.529305861172233882e+00,3.347498303736575167e+02,3.230276320087472186e+02,3.331591103661714328e+02,-1.932824075267971731e+00,-1.941548917216086467e+00
6.541308261652329925e+00,3.347266795422178234e+02,3.230440588115333185e+02,3.331480727656872887e+02,-1.924898145905231672e+00,-1.811807576117286711e+00
6.553310662132425968e+00,3.347036235790089336e+02,3.230604172364899682e+02,3.331370538477132186e+02,-1.917016456143826542e+00,-1.870415401018039825e+00
6.565313062612522010e+00,3.346806619532883929e+02,3.230767076351647802e+02,3.331260535988026845e+02,-1.909178716581432234e+00,-2.018166695152667334e+00
6.577315463092618053e+00,3.346577941377806269e+02,3.230929303569086528e+02,3.331150720053317968e+02,-1.901384639665534060e+00,-1.888585344318183035e+00
6.589317863572714096e+00,3.346350196086767141e+02,3.231090857488753159e+02,3.331041090534994282e+02,-1.893633939693086576e+00,-1.771811792711907918e+00
6.601320264052810138e+00,3.346123378456347837e+02,3.231251741560218420e+02,3.330931647293273841e+02,-1.885926332810023087e+00,-1.998849721316703132e+00
6.613322664532906181e+00,3.345897483317797310e+02,3.231411959211081921e+02,3.330822390186599478e+02,-1.878261537010691651e+00,-1.934175524829158332e+00
6.625325065013002224e+00,3.345672505537032748e+02,3.231571513846975563e+02,3.330713319071643923e+02,-1.870639272137061493e+00,-1.947506572975835626e+00
6.637327465493098266e+00,3.345448440014639573e+02,3.231730408851560696e+02,3.330604433803305824e+02,-1.863059259877957174e+00,-2.012623853922533179e+00
6.649329865973194309e+00,3.345225281685872574e+02,3.231888647586531533e+02,3.330495734234712586e+02,-1.855521223768058059e+00,-1.759394396241088510e+00
6.661332266453290352e+00,3.345003025520654205e+02,3.232046233391611167e+02,3.330387220217217532e+02,-1.848024889186879349e+00,-1.716925158888276570e+00
6.673334666933386394e+00,3.344781666523576291e+02,3.232203169584554416e+02,3.330278891600403881e+02,-1.840569983357569050e+00,-1.760565662651866425e+00
6.685337067413482437e+00,3.344561199733897183e+02,3.232359459461147253e+02,3.330170748232079632e+02,-1.833156235345590579e+00,-1.808899203801862976e+00
6.697339467893578480e+00,3.344341620225546308e+02,3.232515106295206238e+02,3.330062789958282679e+02,-1.825783376057423801e+00,-1.830986514488869510e+00
6.709341868373674522e+00,3.344122923107119050e+02,3.232670113338578517e+02,3.329955016623277402e+02,-1.818451138238965203e+00,-1.794513108186499561e+00
6.721344268853770565e+00,3.343905103521880733e+02,3.232824483821143531e+02,3.329847428069555235e+02,-1.811159256473985790e+00,-1.884314848183093583e+00
6.733346669333866608e+00,3.343688156647765481e+02,3.232978220950809032e+02,3.329740024137835803e+02,-1.803907467182470192e+00,-1.714522907137302932e+00
6.745349069813962650e+00,3.343472077697373948e+02,3.233131327913516202e+02,3.329632804667066921e+02,-1.796695508618665782e+00,-1.692146276214827161e+00
6.757351470294058693e+00,3.343256861917977290e+02,3.233283807873235105e+02,3.329525769494422320e+02,-1.789523120869368267e+00,-1.696268767468977590e+00
6.769353870774154736e+00,3.343042504591514330e+02,3.233435663971968665e+02,3.329418918455304492e+02,-1.782390045851771410e+00,-1.835484867623650818e+00
6.781356271254250778e+00,3.342829001034591556e+02,3.233586899329749258e+02,3.329312251383342982e+02,-1.775296027311444647e+00,-1.767455593116764367e+00
6.793358671734346821e+00,3.342616346598485393e+02,3.233737517044639844e+02,3.329205768110394956e+02,-1.768240810820174591e+00,-1.784818892718110117e+00
6.805361072214441975e+00,3.342404536669139929e+02,3.233887520192736247e+02,3.329099468466545204e+02,-1.761224143773595818e+00,-1.582366664976862181e+00
6.817363472694538018e+00,3.342193566603492059e+02,3.234036911867669346e+02,3.328993352284948060e+02,-1.754245773197170566e+00,-1.736276153004914446e+00
6.829365873174634061e+00,3.341983431552928323e+02,3.234185695290201465e+02,3.328887419414546116e+02,-1.747305439689427864e+00,-1.935512529082467514e+00
6.841368273654730103e+00,3.341774126982772373e+02,3.234333873485933850e+02,3.328781669680311097e+02,-1.740402895307895381e+00,-1.700552330224788022e+00
6.853370674134826146e+00,3.341565648426157509e+02,3.234481449437923288e+02,3.328676102902916227e+02,-1.733537895064784840e+00,-1.545311270157686323e+00
6.865373074614922189e+00,3.341357991440777369e+02,3.234628426113516184e+02,3.328570718902091130e+02,-1.726710195435565032e+00,-1.658192623813308453e+00
6.877375475095018231e+00,3.341151151608882515e+02,3.234774806464345147e+02,3.328465517496616144e+02,-1.719919554358208647e+00,-1.631971583353587496e+00
6.889377875575114274e+00,3.340945124537282140e+02,3.234920593426332971e+02,3.328360498504326301e+02,-1.713165731232283218e+00,-1.709559604547392864e+00
6.901380276055210317e+00,3.340739905857344638e+02,3.235065789919688655e+02,3.328255661742110760e+02,-1.706448486918090257e+00,-1.903587435536608474e+00
6.913382676535306359e+00,3.340535491224995326e+02,3.235210398848909676e+02,3.328151007025909962e+02,-1.699767583735546816e+00,-1.880793359140840337e+00
6.925385077015402402e+00,3.340331876320719289e+02,3.235354423102780856e+02,3.328046534170719610e+02,-1.693122785463125890e+00,-1.817717562936714382e+00
6.937387477495498445e+00,3.340129056849560243e+02,3.235497865554375494e+02,3.327942242990588397e+02,-1.686513857336609412e+00,-1.699197061040582213e+00
6.949389877975594487e+00,3.339927028541118830e+02,3.235640729061054799e+02,3.327838133298617436e+02,-1.679940566047761541e+00,-1.648940716398630268e+00
6.961392278455690530e+00,3.339725787149556027e+02,3.235783016464468460e+02,3.327734204906963100e+02,-1.673402679743002608e+00,-1.604461264529050357e+00
6.973394678935786573e+00,3.339525328453589168e+02,3.235924730590552372e+02,3.327630457626832481e+02,-1.666899968021913203e+00,-1.700945772298385616e+00
6.985397079415882615e+00,3.339325648256495924e+02,3.236065874249532044e+02,3.327526891268489067e+02,-1.660432201935694296e+00,-1.564739276094585518e+00
6.997399479895978658e+00,3.339126742386110891e+02,3.236206450235920329e+02,3.327423505641247061e+02,-1.653999153985529880e+00,-1.681974029823492200e+00
7.009401880376074701e+00,3.338928606694828432e+02,3.236346461328516853e+02,3.327320300553476500e+02,-1.647600598120934956e+00,-1.718049549655638941e+00
7.021404280856170743e+00,3.338731237059599835e+02,3.236485910290411994e+02,3.327217275812598132e+02,-1.641236309737865717e+00,-1.556072138193375753e+00
7.033406681336266786e+00,3.338534629381936156e+02,3.236624799868980631e+02,3.327114431225089106e+02,-1.634906065677010911e+00,-1.726350563987428144e+00
7.045409081816362828e+00,3.338338779587906515e+02,3.236763132795887827e+02,3.327011766596477287e+02,-1.628609644221753028e+00,-1.901518137303862988e+00
7.057411482296458871e+00,3.338143683628138660e+02,3.236900911787085988e+02,3.326909281731345231e+02,-1.622346825096210754e+00,-1.728342500991000730e+00
7.069413882776554914e+00,3.337949337477817267e+02,3.237038139542815429e+02,3.326806976433329055e+02,-1.616117389463122667e+00,-1.606701434912833015e+00
7.081416283256650956e+00,3.337755737136687344e+02,3.237174818747603808e+02,3.326704850505117861e+02,-1.609921119921798871e+00,-1.917938895826764689e+00
7.093418683736746999e+00,3.337562878629051397e+02,3.237310952070267831e+02,3.326602903748454310e+02,-1.603757800505812181e+00,-1.639471605123669740e+00
7.105421084216843042e+00,3.337370758003770561e+02,3.237446542163911545e+02,3.326501135964134050e+02,-1.597627216680782336e+00,-1.630836252557083421e+00
7.117423484696939084e+00,3.337179371334264033e+02,3.237581591665925771e+02,3.326399546952006290e+02,-1.591529155342026769e+00,-1.734174752238954786e+00
7.129425885177035127e+00,3.336988714718510209e+02,3.237716103197991515e+02,3.326298136510974359e+02,-1.585463404812123445e+00,-1.733713751271904080e+00
7.141428285657131170e+00,3.336798784279046117e+02,3.237850079366075988e+02,3.326196904438993442e+02,-1.579429754838507005e+00,-1.625675949648434537e+00
7.153430686137227212e+00,3.336609576162965141e+02,3.237983522760434312e+02,3.326095850533074554e+02,-1.573427996590841760e+00,-1.628138013554322860e+00
7.165433086617323255e+00,3.336421086541921568e+02,3.238116435955611223e+02,3.325994974589278854e+02,-1.567457922658535452e+00,-1.441466071719371689e+00
7.177435487097419298e+00,3.336233311612126613e+02,3.238248821510437665e+02,3.325894276402723904e+02,-1.561519327048028316e+00,-1.524033022534748483e+00
7.189437887577515340e+00,3.336046247594350120e+02,3.238380681968032491e+02,3.325793755767579114e+02,-1.555612005180125212e+00,-1.713697549730683223e+00
7.201440288057611383e+00,3.335859890733921702e+02,3.238512019855803601e+02,3.325693412477066886e+02,-1.549735753887234058e+00,-1.635200900870908303e+00
7.213442688537707426e+00,3.335674237300727327e+02,3.238642837685445670e+02,3.325593246323464882e+02,-1.543890371410504780e+00,-1.473376218698301487e+00
7.225445089017803468e+00,3.335489283589212732e+02,3.238773137952942420e+02,3.325493257098102049e+02,-1.538075657397020679e+00,-1.348477980501230356e+00
7.237447489497899511e+00,3.335305025918381716e+02,3.238902923138564915e+02,3.325393444591362027e+02,-1.532291412896853000e+00,-1.493641463522430435e+00
7.249449889977994665e+00,3.335121460631796140e+02,3.239032195706871562e+02,3.325293808592681444e+02,-1.526537440360103526e+00,-1.495466185894154920e+00
7.261452290458090708e+00,3.334938584097577063e+02,3.239160958106709245e+02,3.325194348890550486e+02,-1.520813543633887654e+00,-1.334738297216687020e+00
7.273454690938186751e+00,3.334756392708404178e+02,3.239289212771213329e+02,3.325095065272512329e+02,-1.515119527959261747e+00,-1.517386672361163313e+00
7.285457091418282793e+00,3.334574882881514100e+02,3.239416962117805951e+02,3.324995957525164272e+02,-1.509455199968094741e+00,-1.540365295801568113e+00
7.297459491898378836e+00,3.334394051058702644e+02,3.239544208548197730e+02,3.324897025434155466e+02,-1.503820367679945313e+00,-1.645145245909112042e+00
7.309461892378474879e+00,3.334213893706324825e+02,3.239670954448387192e+02,3.324798268784190896e+02,-1.498214840498851119e+00,-1.549516448721621753e+00
7.321464292858570921e+00,3.334034407315293720e+02,3.239797202188661345e+02,3.324699687359026825e+02,-1.492638429210071616e+00,-1.274767154950256387e+00
7.333466693338666964e+00,3.333855588401079331e+02,3.239922954123593968e+02,3.324601280941474215e+02,-1.487090945976788925e+00,-1.629265085225660714e+00
7.345469093818763007e+00,3.333677433503712564e+02,3.240048212592046752e+02,3.324503049313395877e+02,-1.481572204336867093e+00,-1.480453033655542150e+00
7.357471494298859049e+00,3.333499939187780683e+02,3.240172979917171006e+02,3.324404992255709885e+02,-1.476082019199339346e+00,-1.616914761994570959e+00
7.369473894778955092e+00,3.333323102042430719e+02,3.240297258406404239e+02,3.324307109548386165e+02,-1.470620206841155575e+00,-1.457772632035979843e+00
7.381476295259051135e+00,3.333146918681367765e+02,3.240421050351473014e+02,3.324209400970449906e+02,-1.465186584903639844e+00,-1.376421864558427632e+00
7.393478695739147177e+00,3.332971385742854409e+02,3.240544358028390093e+02,3.324111866299977009e+02,-1.459780972389072673e+00,-1.484145904370391511e+00
7.405481096219243220e+00,3.332796499889713573e+02,3.240667183697457858e+02,3.324014505314099210e+02,-1.454403189657163642e+00,-1.381368462627214022e+00
7.417483496699339263e+00,3.332622257809324537e+02,3.240789529603266601e+02,3.323917317789000094e+02,-1.449053058421465368e+00,-1.376968675870581471e+00
7.429485897179435305e+00,3.332448656213625782e+02,3.240911397974693386e+02,3.323820303499917372e+02,-1.443730401745870973e+00,-1.399027920135179626e+00
7.441488297659531348e+00,3.332275691839115552e+02,3.241032791024903759e+02,3.323723462221142313e+02,-1.438435044040992983e+00,-1.266810244099397575e+00
7.453490698139627391e+00,3.332103361446848453e+02,3.241153710951351172e+02,3.323626793726019173e+02,-1.433166811060466728e+00,-1.355283055660661207e+00
7.465493098619723433e+00,3.331931661798308255e+02,3.241274159950944522e+02,3.323530297788501002e+02,-1.427925529114168368e+00,-1.458421485727599887e+00
7.477495499099819476e+00,3.331760589415784466e+02,3.241394140370756531e+02,3.323433974198148917e+02,-1.422711017300638314e+00,-1.490793372149849860e+00
7.489497899579915519e+00,3.331590141058912877e+02,3.241513654408565799e+02,3.323337822728933020e+02,-1.417523102983887062e+00,-1.502053737734321937e+00
7.501500300060011561e+00,3.331420313591404465e+02,3.241632704196464374e+02,3.323241843148695693e+02,-1.412361617439076289e+00,-1.364774873675575151e+00
7.513502700540107604e+00,3.331251103893455934e+02,3.241751291855888439e+02,3.323146035224905290e+02,-1.407226393004127329e+00,-1.439598574429144184e+00
7.525505101020203647e+00,3.331082508861750853e+02,3.241869419497617173e+02,3.323050398724657839e+02,-1.402117263077359288e+00,-1.129200559176929630e+00
