c,e,immigration_rate,suitable_habitat_fraction,p_star
1.345500133827601141e+00,7.411044523361115521e-02,5.293069690825515095e-02,4.893578672072868008e-01,4.401094977511068596e-01
1.906039660163776572e+00,2.107903238014592062e-01,6.465220734225354815e-02,5.966914540503730491e-01,4.977025027219542652e-01
8.564817179794764757e-01,9.903875844098623815e-02,8.751835196604096367e-02,9.411940861179102225e-01,8.403404163399788018e-01
9.705122529126198883e-01,5.244008994207233904e-02,2.662869565079151180e-02,9.119015283703024721e-01,8.607919626204121322e-01
7.155245453942368217e-01,2.645081078918103956e-01,4.988833764298102741e-02,8.905507754547519195e-01,5.584904395873996341e-01
1.647900547709368890e+00,4.530735452729645063e-01,1.479816357112099731e-02,3.423718259980168543e-01,8.807454840082171166e-02
5.375293667700173916e-01,2.750706176135643832e-01,1.308246091953655169e-02,8.964734436582654231e-01,3.860229183651761597e-01
8.836415964983448390e-01,4.175637320020005872e-01,1.323481684464351479e-02,8.647696120594757785e-01,4.013160551738961246e-01
1.386916467432219635e+00,2.309847005930089348e-01,7.794370570773620499e-02,4.336423687596870913e-01,2.963921989213874064e-01
1.844091448562243940e+00,2.935123758953413486e-01,4.852239774456668098e-02,8.352000180444544286e-01,6.879878533717677103e-01
1.663093309254054741e+00,9.920872997852965558e-02,8.107924486322358459e-02,3.938715496949056760e-01,3.434943005163486607e-01
3.529327085712227752e-01,3.186063978164905830e-01,6.649627977015629132e-02,3.180045362976179901e-01,6.315030592881021310e-02
1.755343090065250911e+00,7.153476841693141852e-02,9.245524867882842779e-02,7.469410778828026176e-01,7.104749547798923093e-01
1.624386198271570825e+00,3.982140994510108833e-01,5.493869287910291971e-02,3.004803688232878800e-01,1.120719279869225593e-01
1.047321861446815827e+00,3.718422853175155640e-01,5.047324410936214478e-03,9.647657768852809790e-01,6.182260261050042116e-01
1.196797865985369080e+00,3.710057100857550583e-01,1.262712890607555448e-02,5.432398787322714195e-01,2.415528053338358294e-01
9.977838277928143818e-01,5.118614782752529957e-02,3.312587349189315133e-02,4.099972417945578207e-01,3.626333405475337668e-01
2.998321909682995501e-01,2.324876235692371063e-01,3.234041909682504323e-02,8.833721193841811425e-01,2.601721312250814822e-01
7.765074623176148050e-01,1.836776556505025915e-01,4.208154180581352710e-02,5.694460755998334012e-01,3.583669453354262346e-01
1.843552145327211456e+00,4.263521802973060382e-01,3.175026583202754382e-02,8.833434394986272586e-01,6.669229005916893493e-01
1.277548918511849596e+00,3.838518800048052459e-01,9.645426019851215116e-02,5.118749658830006322e-01,2.792666493691889351e-01
3.767274059174779421e-01,1.618322661869153467e-01,5.857244720077738748e-02,7.720015899852312735e-01,4.327437436490152445e-01
1.192593631230690177e+00,3.418850374849389251e-01,4.482282449882898229e-02,8.717138110372057991e-01,6.090842420742391683e-01
1.313176048390952921e+00,1.369425941780486600e-01,4.005668720616683415e-02,7.507101067995854971e-01,6.542667969588511490e-01
1.660229533779767896e+00,1.687108608087503070e-01,4.872124277268970877e-02,7.984275912885953064e-01,7.045762308413469066e-01
1.246854372174174053e+00,1.244572437864106401e-01,8.807021331875007630e-02,8.058737690688181354e-01,7.179927737814890687e-01
5.624188336128669308e-01,6.350935640661818649e-02,2.644045640580203541e-02,4.103422126480102405e-01,3.065844399019090338e-01
1.945871189230077736e+00,3.501564326565639873e-01,2.080574191727636163e-02,5.518404937484840955e-01,3.839482917238490889e-01
7.332768005957502888e-01,3.377741232664897564e-01,8.062332548916481545e-02,4.152086357580183074e-01,1.418267341902605116e-01
1.505655079922414874e+00,2.980033298257758201e-01,4.613825223400825487e-02,9.006516371003888688e-01,7.177373265360484922e-01
1.437905804323444059e+00,3.554178731612377962e-01,2.778248087508354211e-02,7.728993775754477991e-01,5.420160141234651174e-01
1.861898146849968239e+00,2.704071217496086810e-01,8.144055100636631017e-02,8.433095992015603448e-01,7.119048108292813648e-01
1.577048316706616937e+00,4.216539522270198459e-01,4.523710910884685271e-02,8.464943791751354807e-01,6.010211283268533933e-01
8.978689294341484217e-01,4.203693411778276490e-01,6.505135848481427563e-02,9.947841586201255915e-01,5.831089597326635232e-01
2.864313621522266984e-01,1.751882134478053299e-01,7.802661332621037282e-02,8.268552655204071122e-01,4.208501342653865329e-01
1.381408052305872047e+00,8.770896140586380285e-02,1.783096354520095211e-02,8.276182223492490886e-01,7.672689841389734866e-01
2.213936120525331341e-01,3.129895865903877250e-01,6.951082704184709249e-02,9.373992455599156060e-01,2.244486876942492493e-01
2.943252399421765753e-01,6.593390743322523340e-02,6.648779548707053899e-02,5.926140516157735183e-01,4.335390707549545697e-01
2.416902315916708011e-01,1.824647822242197459e-01,9.656133934116035988e-02,4.741775259341134974e-01,1.963984560815560110e-01
1.231634868620617329e+00,4.178367299340269292e-01,8.273821774736341006e-02,8.545095655699989079e-01,5.608432013456821075e-01
1.617396520627919498e+00,6.719342429530716920e-02,9.196379464091451739e-02,8.141383909257094986e-01,7.768529737740622609e-01
3.264537064982000469e-01,1.223573353420969456e-01,8.585820784293042573e-02,5.100725420061399396e-01,2.953740012356663169e-01
7.747336842682215341e-01,2.772622911779212829e-01,2.689963939621508107e-02,7.837337383813789415e-01,4.449594086045080554e-01
8.825231089279516050e-01,4.029984525752745572e-01,9.414504844562709973e-02,8.662604614118299962e-01,4.938451252421960369e-01
1.818976488572599859e+00,3.006410517000990823e-01,4.667376771112695388e-02,6.569819991453941244e-01,5.062903098136246616e-01
1.363404942425320510e+00,3.480479612767732878e-01,9.966577881114760395e-02,9.413617528228112041e-01,7.180294382159194688e-01
9.285517965110816618e-01,2.417850387167224668e-01,3.543751922032627871e-02,3.426319998297160940e-01,1.313110055134285581e-01
1.859615765763019235e+00,2.954530419194298929e-01,5.926403696919364805e-02,7.181882237039975969e-01,5.740361842377155188e-01
1.436836174548219658e+00,2.381373786962578676e-01,5.192315519001818036e-02,3.430456311188894158e-01,2.028514215509813756e-01
1.410043643951949255e+00,4.412549877411597321e-01,7.142133950981334467e-02,7.690966104326991681e-01,4.948813840006571763e-01
1.481767898547113882e+00,1.894762171139875717e-01,7.865602882609144808e-02,8.574118937275289065e-01,7.424151161674554800e-01
1.175290198020049859e+00,1.007369194478428126e-01,9.355142876480011804e-02,7.940550576830867069e-01,7.193074288188388010e-01
1.041497358267736484e+00,3.431960477786423769e-01,2.828721414415073104e-02,8.003562905544950867e-01,4.909715284442030536e-01
1.950484921894404255e+00,3.631423967793255270e-01,9.866742838735703680e-02,9.369345846818414314e-01,7.690108661960858294e-01
1.229288627160646019e+00,8.118218974388415055e-02,9.114391172894771576e-02,3.602718560374507661e-01,3.077960862712265100e-01
9.311557293014274261e-01,3.783601118902653604e-01,5.272073436759133758e-02,7.584450621158418393e-01,4.006950824504435515e-01
3.684368549588964425e-01,4.346406102956938966e-01,5.279104061911703283e-02,7.712675007819014272e-01,1.187820971014029447e-01
5.460668242411347295e-01,9.632933965984570579e-02,4.380918869865207260e-02,7.987473027036438022e-01,6.379549714175247743e-01
1.969921252744636586e+00,2.686869043622318043e-01,2.973659521699475311e-03,7.375934743852957665e-01,6.071638209305549871e-01
1.931068238739204412e+00,1.092589435964463063e-01,9.341804532220021606e-02,9.771143000517021893e-01,9.252136783084317084e-01
2.053570464218061331e-01,1.787734144838829253e-01,3.738530494734017273e-02,3.856833064953846257e-01,7.566982124863827486e-02
3.400312785753517031e-01,2.376609281414225061e-01,2.551954273907105705e-02,7.706289372871863996e-01,1.957268884253324237e-01
1.422002836343136511e+00,4.997871476901981080e-01,2.711149941116246503e-03,4.913755787742938863e-01,1.369375548890461869e-01
5.924299093094010926e-01,2.718573829462703206e-01,7.803370467710533942e-02,3.869953931556819327e-01,1.368275927939493763e-01
1.394575433460167657e+00,8.314167743958442158e-02,3.569906936716688017e-02,8.870491980344858973e-01,8.311651786173108736e-01
5.776795965004463129e-01,3.805289929134241245e-01,9.572890674168775538e-02,7.377540497375546513e-01,2.945699821250494232e-01
9.143167727349132967e-01,2.980708398593419628e-01,1.027592221270761871e-02,6.994587921790786922e-01,3.770850639497985157e-01
7.865951509035432609e-01,8.398207942930263625e-02,7.561482230228853962e-02,8.455321198625472823e-01,7.521350228479116717e-01
6.436705683575183468e-01,4.106114820957656453e-01,4.155348593385387729e-02,4.452156308586465161e-01,7.059537259820347632e-02
1.595205962153287027e+00,2.688383061835607490e-01,6.119722062373908478e-02,9.620630124003884953e-01,8.070127611997094386e-01
7.468648889845113104e-01,2.168759621932912496e-01,2.383033902480524713e-02,7.568798465771571227e-01,4.791273004445809613e-01
1.846379274185957042e+00,2.923922077222951277e-01,2.883939282511380556e-02,9.748415268899824904e-01,8.251125833902669404e-01
5.396974554808440239e-01,2.185758787269078407e-01,9.405179658714976632e-02,6.544556860543097043e-01,3.679513710166957829e-01
1.810884995904851857e+00,4.181803686512180485e-01,6.074084341797855724e-02,8.797086576874384445e-01,6.686855827578773726e-01
4.762793952141582410e-01,2.921532179447907107e-01,6.788153327072908583e-02,4.735899224876306546e-01,1.390278131072433532e-01
7.327001478366049758e-01,3.717292824144259322e-01,7.579247854342423263e-02,8.657600173192623316e-01,4.476267152206547251e-01
1.970665294891548402e+00,3.446112572204255708e-01,4.110001353803775792e-02,8.770427051895810511e-01,7.138709065857804514e-01
2.851722927010866271e-01,4.937224837941686650e-01,8.070718150126408863e-02,8.324629177247678813e-01,1.355203067638579006e-01
1.708930082460693667e+00,6.444686148867441455e-02,3.066648448754704867e-02,7.357441050033772800e-01,7.003730315611469415e-01
4.946301107023390320e-01,1.173224746824022280e-01,8.858935531016133569e-02,5.522894810834799717e-01,3.832787427826064297e-01
1.134372344222983608e+00,3.339966166187094410e-01,8.402687255159667357e-02,5.617422960937096255e-01,3.242650597089125064e-01
1.924759963862818335e+00,9.317174709097708618e-02,9.082056641022488719e-02,8.256420045382248940e-01,7.817178078512847517e-01
4.140738122251952924e-01,4.603797679797770881e-01,9.226177129202856042e-02,5.091626331178357168e-01,1.057742963200752340e-01
8.784263212400474918e-01,1.609334858954424574e-01,5.944479612794903271e-03,5.820429864767590056e-01,3.982863295213404098e-01
1.114723935883480843e+00,1.920489136150898557e-01,2.320504659077286813e-02,3.954191786392758368e-01,2.340384074195750452e-01
1.374018524532439889e+00,4.708318851130433025e-01,9.495316104566599302e-02,5.692617214847809359e-01,2.977956728010202059e-01
8.052285835153759619e-01,3.632583665584384613e-01,9.465722231114810648e-02,6.922176249028918482e-01,3.500998568725391391e-01
6.477441814641745621e-01,5.965091660210643937e-02,8.131614795237222804e-02,6.066775101769271705e-01,5.311657150403554795e-01
1.834076555878571657e+00,2.877281686202478594e-01,4.927259093798325856e-02,8.138033812995625338e-01,6.690223198365156110e-01
2.145225942471043479e-01,2.004898566271952065e-01,3.704225279556734585e-02,3.878307759274764455e-01,6.723170949152317000e-02
1.966201703402510992e+00,1.584018621859729359e-01,8.244807254343748670e-02,9.087434459982400847e-01,8.348516527863401038e-01
4.687471504699657343e-01,6.282228176735646374e-02,5.291266970920719889e-03,3.425007747911782974e-01,2.053843778568066880e-01
6.158543003016094808e-01,2.909246288644508072e-01,1.112142576766015668e-02,3.285049537190958269e-01,2.332847526978731184e-02
1.516936223368392511e+00,1.499563305704681715e-01,6.166498805479056489e-02,9.383786071174492482e-01,8.473508988413814835e-01
1.555510151350735226e+00,4.121793241204851910e-01,9.406999820097171339e-02,7.128579434190844832e-01,4.865492032375871578e-01
1.123434398516137467e+00,4.496840113938017081e-01,6.691231662488246468e-02,6.972970413325761951e-01,3.571701599202738442e-01
2.387854903112421046e-01,3.133354532219798094e-01,5.667701750699777330e-02,5.837740583009036754e-01,9.940541441794743804e-02
6.007885841498830093e-01,1.291087629000999548e-01,9.948438271430917745e-02,8.031240435721973547e-01,6.314718441894775491e-01
5.743754216862598794e-01,2.339493577136215752e-01,8.091845614784058671e-02,6.612751373782870257e-01,3.567048552136602990e-01
1.806171123151158131e+00,1.530300712575151656e-01,5.721382932292668096e-03,3.928026274385127969e-01,3.113297580809956666e-01
1.025902495779399404e+00,3.088180063394307950e-01,4.068057535903221722e-02,5.240231252029231568e-01,2.581140463008524955e-01
1.581397492827700368e+00,2.127098485885121626e-01,8.357855379482016789e-02,5.801383419078617321e-01,4.640338198441690820e-01
1.831224130041013032e+00,1.772205901281794505e-01,9.817628547399294414e-02,6.128534675911679885e-01,5.288068628734192700e-01
9.076718487121765433e-01,3.131298212173315165e-01,4.230953945364161056e-02,4.271616098213851243e-01,1.510368039335036328e-01
1.862991945438673191e+00,1.520000968072340031e-01,4.245376636574350188e-02,8.681876482840195086e-01,7.918392352798183653e-01
1.424745976254398139e+00,1.975036393077077290e-01,1.723645401493103385e-02,3.776613564077074270e-01,2.456619217255180398e-01
1.288747882598148209e+00,3.077973653019375755e-01,2.134522833402044666e-03,8.354481106929535494e-01,6.038236850906169018e-01
1.011226321106550419e+00,2.008562296029582361e-01,3.930168358361683933e-02,8.476386077893707238e-01,6.638095572993840676e-01
9.958006952673397194e-01,1.971649232082990366e-01,9.008230088704030636e-02,6.617918684060054568e-01,4.969064006768889041e-01
7.831759058586028610e-01,7.945777763132041982e-02,3.019473466673507078e-02,4.828316045106945120e-01,3.882053590443693136e-01
7.020263263061482517e-01,7.744238865342541189e-02,5.285939070702349273e-03,9.756337228681295493e-01,8.667612740374884828e-01
1.073259759760003318e+00,4.240134424419115811e-01,6.858289856901360684e-03,6.056402238718460174e-01,2.104558663574427890e-01
9.337888869302205519e-01,6.859426463522090567e-02,7.772246559909634644e-02,8.258483740835784737e-01,7.611358685938456325e-01
6.721709169138574413e-01,2.090050228261708665e-01,1.900530994126960194e-02,3.022547578941942037e-01,6.606169470925442322e-02
3.327069076668947578e-01,2.236223261668797979e-01,6.206763845795443268e-02,4.073179042174413511e-01,1.155733731521367685e-01
1.951884722117088966e+00,3.908715086522300264e-01,3.920500527524457129e-02,6.066222223235896438e-01,4.238064632896841877e-01
1.230916621090729857e+00,2.297586500382385044e-01,6.522220494597896767e-02,7.927904685615334568e-01,6.259606918171409795e-01
8.047406301751441893e-01,2.403223548059550130e-01,1.652316351997648244e-02,9.856040112629989025e-01,6.969200272041528033e-01
1.712554066301715805e+00,2.497212917659950293e-01,1.426967001155570770e-02,7.657455919516170662e-01,6.274119430149063259e-01
1.076685833292812422e+00,5.301013291294763563e-02,5.546753436734814385e-02,7.134994651535250254e-01,6.689240013578847677e-01
1.704524034826988776e+00,3.561098657381057686e-01,8.042066621724115738e-02,8.807305882037200773e-01,6.928385049908936111e-01
4.965798996160507572e-01,1.465851831898239144e-01,2.386165926267470871e-02,5.151112890781196496e-01,2.484224386545177132e-01
4.620752121218266173e-01,4.877075971098866480e-01,1.628952825620542250e-02,7.847621946581195829e-01,3.799214893614857175e-02
6.234708110647506629e-01,3.765896558274766104e-01,3.371166882625146327e-02,6.206250581971821667e-01,1.411075434045936661e-01
1.748409420021887373e+00,4.085345007775181836e-01,2.924501304521843429e-03,5.118908531328734135e-01,2.845788951004444289e-01
1.576316235031430812e+00,1.733473819663033100e-01,3.843848836590047207e-03,5.339983323318694408e-01,4.279129146516890136e-01
