eta,kon,kon_noisy
3.616981597636121482e+00,3.728670716495728898e-01,3.707046823688171511e-01
3.620685830504088987e+00,3.726765334455396927e-01,3.755625366379588548e-01
3.624393856960928417e+00,3.724861078104165779e-01,3.781134791519366600e-01
3.628105680891740903e+00,3.722957946760539483e-01,3.775472702672773018e-01
3.631821306185605280e+00,3.721055939743093122e-01,3.686004440507298363e-01
3.635540736735583867e+00,3.719155056370473389e-01,3.820515404524427172e-01
3.639263976438725123e+00,3.717255295961398587e-01,3.664483772687122110e-01
3.642991029196069874e+00,3.715356657834664178e-01,3.787135331118449133e-01
3.646721898912653081e+00,3.713459141309142231e-01,3.660774773827105699e-01
3.650456589497508730e+00,3.711562745703778643e-01,3.692971858587990042e-01
3.654195104863675603e+00,3.709667470337600359e-01,3.736803322448791764e-01
3.657937448928197721e+00,3.707773314529712594e-01,3.641992323989724500e-01
3.661683625612133230e+00,3.705880277599303274e-01,3.658882616239987895e-01
3.665433638840554398e+00,3.703988358865639152e-01,3.689933808931852854e-01
3.669187492542552942e+00,3.702097557648073578e-01,3.691140988829485492e-01
3.672945190651244918e+00,3.700207873266043723e-01,3.717455349067901316e-01
3.676706737103774714e+00,3.698319305039071692e-01,3.681216279676797765e-01
3.680472135841318160e+00,3.696431852286768960e-01,3.735689073494499746e-01
3.684241390809087857e+00,3.694545514328830826e-01,3.649689654998627963e-01
3.688014505956336730e+00,3.692660290485048069e-01,3.646333378581629314e-01
3.691791485236362025e+00,3.690776180075297508e-01,3.770533616209269523e-01
3.695572332606509747e+00,3.688893182419550332e-01,3.621017832320335694e-01
3.699357052028178661e+00,3.687011296837870433e-01,3.771702199479402551e-01
3.703145647466824730e+00,3.685130522650415519e-01,3.703044158533668750e-01
3.706938122891964227e+00,3.683250859177439329e-01,3.601982182820863687e-01
3.710734482277179946e+00,3.681372305739293860e-01,3.625402062167837336e-01
3.714534729600122986e+00,3.679494861656427696e-01,3.710210106108245975e-01
3.718338868842518963e+00,3.677618526249388786e-01,3.718268099378320146e-01
3.722146903990170674e+00,3.675743298838825557e-01,3.708747288767967332e-01
3.725958839032962988e+00,3.673869178745487463e-01,3.647102470965571941e-01
3.729774677964866836e+00,3.671996165290227765e-01,3.651850275912162935e-01
3.733594424783943655e+00,3.670124257794005751e-01,3.634514830691299991e-01
3.737418083492349385e+00,3.668253455577882294e-01,3.658996319288188581e-01
3.741245658096338911e+00,3.666383757963024848e-01,3.642976064776636824e-01
3.745077152606268722e+00,3.664515164270712999e-01,3.706405168509528392e-01
3.748912571036604469e+00,3.662647673822329586e-01,3.711153520276425644e-01
3.752751917405921400e+00,3.660781285939369578e-01,3.687230619954608990e-01
3.756595195736911030e+00,3.658915999943441744e-01,3.721360057342795180e-01
3.760442410056384244e+00,3.657051815156261987e-01,3.639037556661011141e-01
3.764293564395276626e+00,3.655188730899664451e-01,3.625132602898490375e-01
3.768148662788651126e+00,3.653326746495593746e-01,3.689179258834652253e-01
3.772007709275702947e+00,3.651465861266112167e-01,3.621023637109720417e-01
3.775870707899764867e+00,3.649606074533401912e-01,3.698676843963717986e-01
3.779737662708309909e+00,3.647747385619757865e-01,3.649739085289734897e-01
3.783608577752956226e+00,3.645889793847597593e-01,3.624840780719280620e-01
3.787483457089471539e+00,3.644033298539456900e-01,3.620373325644710705e-01
3.791362304777777137e+00,3.642177899017996490e-01,3.659260240530702313e-01
3.795245124881951426e+00,3.640323594605995861e-01,3.602366930021979607e-01
3.799131921470236151e+00,3.638470384626361076e-01,3.645488946696706645e-01
3.803022698615039054e+00,3.636618268402121434e-01,3.697456104731602355e-01
3.806917460392937880e+00,3.634767245256432244e-01,3.617947312694970163e-01
3.810816210884685695e+00,3.632917314512578155e-01,3.648202270756358834e-01
3.814718954175214893e+00,3.631068475493970382e-01,3.550479815647070714e-01
3.818625694353641631e+00,3.629220727524149481e-01,3.668479569533162898e-01
3.822536435513268938e+00,3.627374069926786460e-01,3.801431721530042496e-01
3.826451181751592490e+00,3.625528502025686106e-01,3.677210515399850221e-01
3.830369937170304162e+00,3.623684023144783106e-01,3.716130042947502488e-01
3.834292705875296470e+00,3.621840632608147037e-01,3.569974624172898015e-01
3.838219491976667452e+00,3.619998329739983478e-01,3.645868672707758829e-01
3.842150299588722895e+00,3.618157113864633456e-01,3.624587938948994337e-01
3.846085132829983877e+00,3.616316984306574556e-01,3.674435940685433222e-01
3.850023995823188105e+00,3.614477940390424804e-01,3.648537632716374324e-01
3.853966892695296576e+00,3.612639981440937675e-01,3.607799343535693648e-01
3.857913827577494903e+00,3.610803106783011529e-01,3.561389561137847104e-01
3.861864804605201762e+00,3.608967315741683501e-01,3.606763407002482325e-01
3.865819827918068885e+00,3.607132607642135058e-01,3.656413706907956640e-01
3.869778901659990389e+00,3.605298981809688663e-01,3.565155767448237034e-01
3.873742029979101886e+00,3.603466437569815550e-01,3.736653682624118122e-01
3.877709217027787147e+00,3.601634974248130172e-01,3.574591590818388398e-01
3.881680466962683873e+00,3.599804591170392976e-01,3.555133148809033750e-01
3.885655783944685471e+00,3.597975287662517618e-01,3.579447038221477695e-01
3.889635172138947272e+00,3.596147063050560422e-01,3.568806675803530837e-01
3.893618635714890530e+00,3.594319916660732028e-01,3.708769004176407091e-01
3.897606178846205083e+00,3.592493847819392960e-01,3.701332405529647041e-01
3.901597805710856903e+00,3.590668855853055841e-01,3.571684370942176945e-01
3.905593520491089432e+00,3.588844940088386504e-01,3.619576600705554092e-01
3.909593327373430238e+00,3.587022099852207324e-01,3.611810495039703972e-01
3.913597230548692796e+00,3.585200334471493888e-01,3.716749351491552278e-01
3.917605234211984921e+00,3.583379643273378323e-01,3.639243620878090946e-01
3.921617342562708775e+00,3.581560025585150409e-01,3.537545320618171729e-01
3.925633559804567518e+00,3.579741480734260906e-01,3.638238684870522266e-01
3.929653890145569761e+00,3.577924008048317117e-01,3.603390914628042951e-01
3.933678337798034441e+00,3.576107606855088994e-01,3.576023757295292427e-01
3.937706906978592603e+00,3.574292276482506359e-01,3.623476618806562577e-01
3.941739601908194945e+00,3.572478016258662237e-01,3.522766827215034757e-01
3.945776426812114934e+00,3.570664825511815632e-01,3.563316498543294131e-01
3.949817385919952351e+00,3.568852703570387641e-01,3.612392381504532790e-01
3.953862483465639954e+00,3.567041649762967559e-01,3.535860168429778572e-01
3.957911723687444816e+00,3.565231663418307884e-01,3.599250187155759173e-01
3.961965110827976311e+00,3.563422743865332087e-01,3.585938029218256884e-01
3.966022649134187450e+00,3.561614890433132397e-01,3.464244747103706890e-01
3.970084342857381099e+00,3.559808102450969236e-01,3.591173234574222550e-01
3.974150196253214418e+00,3.558002379248274560e-01,3.482952552861794948e-01
3.978220213581702414e+00,3.556197720154652964e-01,3.637592685135033199e-01
3.982294399107222826e+00,3.554394124499880570e-01,3.490651401011826138e-01
3.986372757098520569e+00,3.552591591613907807e-01,3.517794337840258190e-01
3.990455291828712170e+00,3.550790120826861074e-01,3.507108410565304979e-01
3.994542007575291542e+00,3.548989711469041075e-01,3.515050933102810138e-01
3.998632908620131765e+00,3.547190362870926150e-01,3.556443363189823459e-01
4.002727999249491297e+00,3.545392074363172275e-01,3.459067489392973482e-01
4.006827283754019753e+00,3.543594845276614169e-01,3.536350013444253260e-01
4.010930766428758787e+00,3.541798674942266412e-01,3.618748803576312123e-01
4.015038451573150979e+00,3.540003562691323435e-01,3.412132504071305195e-01
4.019150343491038946e+00,3.538209507855163416e-01,3.531258688372516663e-01
4.023266446490675996e+00,3.536416509765344940e-01,3.627562811629133077e-01
4.027386764884726134e+00,3.534624567753613111e-01,3.564142625426546807e-01
4.031511302990271162e+00,3.532833681151894001e-01,3.498183233864950448e-01
4.035640065128811571e+00,3.531043849292301862e-01,3.569238128776322516e-01
4.039773055626277198e+00,3.529255071507135799e-01,3.488787319774116491e-01
4.043910278813024561e+00,3.527467347128884767e-01,3.514775826310085338e-01
4.048051739023848405e+00,3.525680675490224791e-01,3.503886677525284155e-01
4.052197440597979927e+00,3.523895055924020081e-01,3.534942555236249007e-01
4.056347387879095656e+00,3.522110487763327469e-01,3.489073953146859530e-01
4.060501585215321008e+00,3.520326970341394190e-01,3.575788997602611374e-01
4.064660036959233835e+00,3.518544502991658440e-01,3.566739739975954282e-01
4.068822747467867984e+00,3.516763085047753257e-01,3.589580881561597603e-01
4.072989721102723060e+00,3.514982715843505412e-01,3.513491212648348072e-01
4.077160962229761765e+00,3.513203394712935967e-01,3.428194914770105739e-01
4.081336475219420556e+00,3.511425120990263604e-01,3.509015143101056888e-01
4.085516264446608758e+00,3.509647894009902958e-01,3.486976764459147060e-01
4.089700334290720996e+00,3.507871713106464617e-01,3.487361855514631848e-01
4.093888689135633641e+00,3.506096577614760679e-01,3.444042485091797778e-01
4.098081333369711921e+00,3.504322486869801967e-01,3.507993050887103226e-01
4.102278271385817021e+00,3.502549440206801368e-01,3.489773916092384631e-01
4.106479507581308752e+00,3.500777436961168276e-01,3.483776737573711091e-01
4.110685046358049988e+00,3.499006476468520255e-01,3.523386783081228768e-01
4.114894892122411107e+00,3.497236558064676371e-01,3.516116651524228143e-01
4.119109049285277102e+00,3.495467681085657752e-01,3.530410092432148539e-01
4.123327522262047573e+00,3.493699844867693693e-01,3.407255919378873732e-01
4.127550315472646503e+00,3.491933048747217216e-01,3.477982331705183339e-01
4.131777433341522254e+00,3.490167292060870063e-01,3.464431695217652374e-01
4.136008880297656454e+00,3.488402574145499369e-01,3.506968896652217227e-01
4.140244660774564878e+00,3.486638894338164874e-01,3.410013444272312344e-01
4.144484779210304559e+00,3.484876251976131156e-01,3.456688861110762678e-01
4.148729240047477340e+00,3.483114646396877623e-01,3.463609338407273586e-01
4.152978047733235201e+00,3.481354076938091846e-01,3.370437921604616527e-01
4.157231206719284700e+00,3.479594542937675117e-01,3.464575051959526975e-01
4.161488721461890528e+00,3.477836043733741889e-01,3.454845953793478364e-01
4.165750596421881724e+00,3.476078578664620888e-01,3.443859504338812050e-01
4.170016836064656118e+00,3.474322147068853450e-01,3.389437791376709863e-01
4.174287444860184770e+00,3.472566748285199623e-01,3.475115841584122123e-01
4.178562427283014635e+00,3.470812381652635392e-01,3.622395768110213132e-01
4.182841787812278334e+00,3.469059046510351574e-01,3.448170515472327446e-01
4.187125530931692374e+00,3.467306742197761027e-01,3.446260678589418980e-01
4.191413661129567814e+00,3.465555468054492549e-01,3.499225649426077611e-01
4.195706182898811143e+00,3.463805223420398094e-01,3.385589608950608231e-01
4.200003100736928729e+00,3.462056007635548327e-01,3.478655129315560979e-01
4.204304419146036587e+00,3.460307820040235960e-01,3.496093729711827747e-01
4.208610142632857709e+00,3.458560659974976303e-01,3.538221847564625433e-01
4.212920275708732731e+00,3.456814526780508379e-01,3.496380198048182897e-01
4.217234822889620816e+00,3.455069419797796582e-01,3.501925388437411857e-01
4.221553788696108533e+00,3.453325338368026798e-01,3.480759619565282348e-01
4.225877177653409866e+00,3.451582281832615839e-01,3.360574887613173578e-01
4.230204994291373310e+00,3.449840249533203118e-01,3.440589690532253608e-01
4.234537243144487206e+00,3.448099240811659527e-01,3.406243472456041976e-01
4.238873928751884179e+00,3.446359255010078004e-01,3.411919782962310466e-01
4.243215055657344692e+00,3.444620291470788520e-01,3.473738217645636617e-01
4.247560628409302375e+00,3.442882349536346975e-01,3.469973734458753900e-01
4.251910651560850241e+00,3.441145428549539087e-01,3.431269215980018439e-01
4.256265129669742464e+00,3.439409527853383719e-01,3.411365862680357797e-01
4.260624067298402373e+00,3.437674646791135102e-01,3.550666705444125992e-01
4.264987469013925114e+00,3.435940784706275619e-01,3.445483931498242725e-01
4.269355339388082982e+00,3.434207940942525239e-01,3.382197159748827064e-01
4.273727682997331634e+00,3.432476114843837633e-01,3.472074929242108809e-01
4.278104504422811871e+00,3.430745305754402397e-01,3.417101738387863796e-01
4.282485808250356740e+00,3.429015513018645600e-01,3.418909041124262305e-01
4.286871599070495975e+00,3.427286735981230903e-01,3.478940012351728894e-01
4.291261881478460438e+00,3.425558973987061773e-01,3.495205701599935488e-01
4.295656660074187450e+00,3.423832226381276489e-01,3.386710090178519095e-01
4.300055939462324339e+00,3.422106492509254805e-01,3.400203666772241839e-01
4.304459724252234665e+00,3.420381771716621833e-01,3.495388388619519171e-01
4.308868019058002652e+00,3.418658063349236387e-01,3.316062507913722923e-01
4.313280828498437636e+00,3.416935366753202641e-01,3.404421787862965676e-01
4.317698157197078501e+00,3.415213681274869573e-01,3.428537874933440532e-01
4.322120009782201677e+00,3.413493006260827078e-01,3.373784685507913439e-01
4.326546390886822024e+00,3.411773341057909859e-01,3.442632333822889801e-01
4.330977305148698164e+00,3.410054685013199083e-01,3.416601474187016541e-01
4.335412757210339585e+00,3.408337037474020170e-01,3.418602819193808928e-01
4.339852751719009305e+00,3.406620397787946675e-01,3.493612642886793074e-01
4.344297293326730092e+00,3.404904765302800285e-01,3.410397713281179133e-01
4.348746386690290677e+00,3.403190139366648048e-01,3.511892194695252489e-01
4.353200036471246648e+00,3.401476519327807924e-01,3.425061574380208751e-01
4.357658247335928436e+00,3.399763904534847669e-01,3.399324269581701086e-01
4.362121023955444876e+00,3.398052294336585955e-01,3.397880332844371853e-01
4.366588371005688529e+00,3.396341688082091248e-01,3.390784016887947727e-01
4.371060293167342792e+00,3.394632085120684040e-01,3.380042040567702299e-01
4.375536795125881895e+00,3.392923484801939615e-01,3.455325906971421501e-01
4.380017881571579785e+00,3.391215886475684727e-01,3.352128206693036350e-01
4.384503557199514567e+00,3.389509289492001476e-01,3.342854054481888548e-01
4.388993826709570278e+00,3.387803693201226762e-01,3.274522609371011694e-01
4.393488694806446659e+00,3.386099096953951726e-01,3.371410265822575858e-01
4.397988166199660931e+00,3.384395500101026188e-01,3.365987479826679230e-01
4.402492245603552234e+00,3.382692901993556434e-01,3.386636358162287141e-01
4.407000937737290513e+00,3.380991301982904096e-01,3.339011381638350429e-01
4.411514247324875626e+00,3.379290699420693378e-01,3.361630072779743239e-01
4.416032179095147114e+00,3.377591093658807164e-01,3.252971526102114708e-01
4.420554737781786869e+00,3.375892484049385356e-01,3.343564731960380620e-01
4.425081928123325348e+00,3.374194869944829867e-01,3.298754123498071067e-01
4.429613754863145125e+00,3.372498250697805733e-01,3.409017152024767516e-01
4.434150222749487114e+00,3.370802625661238894e-01,3.398680701685820038e-01
4.438691336535454113e+00,3.369107994188319521e-01,3.354316289569657106e-01
4.443237100979017029e+00,3.367414355632498690e-01,3.290881058672771031e-01
4.447787520843021092e+00,3.365721709347493928e-01,3.275915604647262613e-01
4.452342600895186742e+00,3.364030054687288107e-01,3.414916219032344546e-01
4.456902345908118512e+00,3.362339391006127776e-01,3.301560512572595529e-01
4.461466760659308584e+00,3.360649717658527602e-01,3.243027817667078483e-01
4.466035849931142110e+00,3.358961033999268153e-01,3.316087420061433200e-01
4.470609618510901662e+00,3.357273339383398669e-01,3.423136867639264835e-01
4.475188071190772554e+00,3.355586633166237065e-01,3.491086221435202863e-01
4.479771212767847288e+00,3.353900914703369374e-01,3.284873682721515809e-01
4.484359048044132656e+00,3.352216183350652523e-01,3.356864939909488532e-01
4.488951581826551518e+00,3.350532438464212670e-01,3.382029034251484156e-01
