t,Theta,Theta_surf,dTheta_dt,dTheta_dt_noisy
3.344668933786757492e+01,5.112207188692701187e+00,6.111438070468043549e+00,-3.860985452303481447e-01,-3.989167193835363445e-01
3.346669333866773854e+01,5.104489913389590683e+00,6.102323303578279123e+00,-3.854748035372642656e-01,-3.652237796455307661e-01
3.348669733946789506e+01,5.096785104189970106e+00,6.093222934836763471e+00,-3.848521606095312575e-01,-3.409250063122845620e-01
3.350670134026805869e+01,5.089092739175100633e+00,6.084136939930569810e+00,-3.842306142921674827e-01,-3.742297047621024331e-01
3.352670534106821520e+01,5.081412796466410420e+00,6.075065294588652520e+00,-3.836101624347331707e-01,-3.953939093740700406e-01
3.354670934186837172e+01,5.073745254225473289e+00,6.066007974581821394e+00,-3.829908028913285856e-01,-3.917874331429156420e-01
3.356671334266853535e+01,5.066090090654017608e+00,6.056964955722756727e+00,-3.823725335205924170e-01,-4.130443140972103744e-01
3.358671734346869187e+01,5.058447283993936949e+00,6.047936213866011101e+00,-3.817553521856961729e-01,-3.725591853604173775e-01
3.360672134426885549e+01,5.050816812527265220e+00,6.038921724907994282e+00,-3.811392567543435139e-01,-3.472971627979282161e-01
3.362672534506901201e+01,5.043198654576204198e+00,6.029921464786996310e+00,-3.805242450987657010e-01,-3.634299027556862072e-01
3.364672934586917563e+01,5.035592788503099548e+00,6.020935409483159084e+00,-3.799103150957194863e-01,-3.567708000718481376e-01
3.366673334666933215e+01,5.027999192710460363e+00,6.011963535018507443e+00,-3.792974646264838934e-01,-3.577670360853811848e-01
3.368673734746949577e+01,5.020417845640943177e+00,6.003005817456916304e+00,-3.786856915768558873e-01,-3.185649995930802114e-01
3.370674134826965229e+01,5.012848725777366177e+00,5.994062232904145304e+00,-3.780749938371482655e-01,-3.970893869545683574e-01
3.372674534906981592e+01,5.005291811642694988e+00,5.985132757507804158e+00,-3.774653693021883250e-01,-3.727396537269735965e-01
3.374674934986997243e+01,4.997747081800056890e+00,5.976217367457385521e+00,-3.768568158713136440e-01,-3.556925347530149328e-01
3.376675335067013606e+01,4.990214514852726602e+00,5.967316038984234794e+00,-3.762493314483648654e-01,-3.388313419663173121e-01
3.378675735147029258e+01,4.982694089444143160e+00,5.958428748361577654e+00,-3.756429139416912477e-01,-4.484721869288260110e-01
3.380676135227045620e+01,4.975185784257888599e+00,5.949555471904493409e+00,-3.750375612641398959e-01,-3.907078092796358870e-01
3.382676535307061272e+01,4.967689578017710161e+00,5.940696185969942533e+00,-3.744332713330585372e-01,-3.806880814762232390e-01
3.384676935387077634e+01,4.960205449487501639e+00,5.931850866956738244e+00,-3.738300420702855842e-01,-4.047126515348761222e-01
3.386677335467093286e+01,4.952733377471320253e+00,5.923019491305574036e+00,-3.732278714021560750e-01,-3.478138415379686821e-01
3.388677735547109648e+01,4.945273340813367113e+00,5.914202035498999699e+00,-3.726267572594907929e-01,-3.660570717710629474e-01
3.390678135627125300e+01,4.937825318398008534e+00,5.905398476061441748e+00,-3.720266975775986529e-01,-3.839201865568243055e-01
3.392678535707141663e+01,4.930389289149756493e+00,5.896608789559182995e+00,-3.714276902962698190e-01,-4.204513051660606071e-01
3.394678935787157315e+01,4.922965232033287286e+00,5.887832952600385639e+00,-3.708297333597767587e-01,-4.105429030796763357e-01
3.396679335867173677e+01,4.915553126053421096e+00,5.879070941835065511e+00,-3.702328247168660269e-01,-3.997928660454462269e-01
3.398679735947189329e+01,4.908152950255143310e+00,5.870322733955119610e+00,-3.696369623207623190e-01,-3.559926013495987585e-01
3.400680136027205691e+01,4.900764683723584092e+00,5.861588305694297674e+00,-3.690421441291564797e-01,-4.056199712519369394e-01
3.402680536107221343e+01,4.893388305584038811e+00,5.852867633828231497e+00,-3.684483681042119985e-01,-4.305312039801945101e-01
3.404680936187237705e+01,4.886023795001945835e+00,5.844160695174404729e+00,-3.678556322125563494e-01,-4.114311577720705104e-01
3.406681336267253357e+01,4.878671131182910514e+00,5.835467466592181296e+00,-3.672639344252788263e-01,-3.850228012999320493e-01
3.408681736347269720e+01,4.871330293372680309e+00,5.826787924982782307e+00,-3.666732727179297102e-01,-3.164750051181715595e-01
3.410682136427285371e+01,4.864001260857170550e+00,5.818122047289303822e+00,-3.660836450705135525e-01,-2.910257310017307919e-01
3.412682536507301734e+01,4.856684012962438679e+00,5.809469810496700859e+00,-3.654950494674913952e-01,-3.799364155892051009e-01
3.414682936587317386e+01,4.849378529054707343e+00,5.800831191631805162e+00,-3.649074838977729995e-01,-3.365917325907223367e-01
3.416683336667333748e+01,4.842084788540344853e+00,5.792206167763303881e+00,-3.643209463547157911e-01,-3.222846168087206697e-01
3.418683736747349400e+01,4.834802770865882948e+00,5.783594716001765335e+00,-3.637354348361251377e-01,-3.251991750609859455e-01
3.420684136827365762e+01,4.827532455517999921e+00,5.774996813499608805e+00,-3.631509473442439129e-01,-3.666545176862250899e-01
3.422684536907381414e+01,4.820273822023536603e+00,5.766412437451136519e+00,-3.625674818857582693e-01,-4.016298609088132521e-01
3.424684936987397776e+01,4.813026849949480379e+00,5.757841565092504332e+00,-3.619850364717896452e-01,-3.766341672357600978e-01
3.426685337067413428e+01,4.805791518902981174e+00,5.749284173701746603e+00,-3.614036091178907117e-01,-4.172630802185967602e-01
3.428685737147429791e+01,4.798567808531335466e+00,5.740740240598753097e+00,-3.608231978440468724e-01,-3.536641272339069997e-01
3.430686137227445442e+01,4.791355698522004047e+00,5.732209743145293857e+00,-3.602438006746713217e-01,-3.369189808825888699e-01
3.432686537307461805e+01,4.784155168602592489e+00,5.723692658744991668e+00,-3.596654156386009937e-01,-4.164551297728217305e-01
3.434686937387477457e+01,4.776966198540870678e+00,5.715188964843351371e+00,-3.590880407690970610e-01,-3.606426174859838629e-01
3.436687337467493819e+01,4.769788768144753277e+00,5.706698638927729661e+00,-3.585116741038352206e-01,-3.497410035375325688e-01
3.438687737547509471e+01,4.762622857262319265e+00,5.698221658527364397e+00,-3.579363136849132987e-01,-3.204566870357556385e-01
3.440688137627525833e+01,4.755468445781793285e+00,5.689758001213347960e+00,-3.573619575588375397e-01,-3.160032640739274812e-01
3.442688537707541485e+01,4.748325513631563410e+00,5.681307644598652118e+00,-3.567886037765292118e-01,-3.327503855388112552e-01
3.444688937787557848e+01,4.741194040780164265e+00,5.672870566338104048e+00,-3.562162503933125057e-01,-3.768182724052911992e-01
3.446689337867573499e+01,4.734074007236293902e+00,5.664446744128407651e+00,-3.556448954689218067e-01,-3.666953253129118795e-01
3.448689737947589862e+01,4.726965393048794262e+00,5.656036155708124014e+00,-3.550745370674885937e-01,-3.189457562935628654e-01
3.450690138027605514e+01,4.719868178306673379e+00,5.647638778857693609e+00,-3.545051732575491554e-01,-3.726823696457199353e-01
3.452690538107621876e+01,4.712782343139084951e+00,5.639254591399411431e+00,-3.539368021120317120e-01,-3.552042394919512347e-01
3.454690938187637528e+01,4.705707867715343440e+00,5.630883571197450976e+00,-3.533694217082581912e-01,-3.065451056168443933e-01
3.456691338267653890e+01,4.698644732244913413e+00,5.622525696157840258e+00,-3.528030301279475589e-01,-3.489665839633145361e-01
3.458691738347669542e+01,4.691592916977419314e+00,5.614180944228489345e+00,-3.522376254571981113e-01,-3.934730850499044696e-01
3.460692138427685904e+01,4.684552402188073117e+00,5.605849293385004373e+00,-3.516732057851510440e-01,-3.605408979119975044e-01
3.462692538507701556e+01,4.677523168030957024e+00,5.597530721486828398e+00,-3.511097691904613849e-01,-3.319301102466085118e-01
3.464692938587717919e+01,4.670505194839990715e+00,5.589225206568577242e+00,-3.505473137692536323e-01,-3.562572414227813122e-01
3.466693338667733570e+01,4.663498463041195308e+00,5.580932726757064977e+00,-3.499858376268519256e-01,-3.151464753741295977e-01
3.468693738747749933e+01,4.656502953095918329e+00,5.572653260216398508e+00,-3.494253388725020448e-01,-3.109650521170811421e-01
3.470694138827765585e+01,4.649518645500847036e+00,5.564386785147997116e+00,-3.488658156193665816e-01,-3.683903539274566707e-01
3.472694538907781947e+01,4.642545520787996871e+00,5.556133279790575585e+00,-3.483072659845226626e-01,-3.634170271255836027e-01
3.474694938987797599e+01,4.635583559524723896e+00,5.547892722420159295e+00,-3.477496880889586750e-01,-3.508788859616993605e-01
3.476695339067813961e+01,4.628632742313710580e+00,5.539665091350069126e+00,-3.471930800575749876e-01,-3.832459989852047832e-01
3.478695739147829613e+01,4.621693049792980901e+00,5.531450364930938335e+00,-3.466374400191782890e-01,-3.353028906193197267e-01
3.480696139227845975e+01,4.614764462635884357e+00,5.523248521550693013e+00,-3.460827661064801442e-01,-3.514895798038741859e-01
3.482696539307861627e+01,4.607846961551114617e+00,5.515059539634574293e+00,-3.455290564560932198e-01,-3.219729513507881280e-01
3.484696939387877990e+01,4.600940527282687320e+00,5.506883397645114364e+00,-3.449763092085303406e-01,-3.629794119664713214e-01
3.486697339467893642e+01,4.594045140609964051e+00,5.498720074082159570e+00,-3.444245225082042672e-01,-3.708175228945816415e-01
3.488697739547910004e+01,4.587160782347629251e+00,5.490569547482849977e+00,-3.438736945034163162e-01,-2.887401895487468062e-01
3.490698139627925656e+01,4.580287433345710646e+00,5.482431796421639802e+00,-3.433238233463660194e-01,-3.697036072520754613e-01
3.492698539707942018e+01,4.573425074489562370e+00,5.474306799510274324e+00,-3.427749071931390779e-01,-3.603435891193360052e-01
3.494698939787957670e+01,4.566573686699879175e+00,5.466194535397812970e+00,-3.422269442037098042e-01,-3.642015721265993156e-01
3.496699339867974032e+01,4.559733250932682225e+00,5.458094982770609782e+00,-3.416799325419356825e-01,-3.508186447597084756e-01
3.498699739947989684e+01,4.552903748179335075e+00,5.450008120352331176e+00,-3.411338703755563140e-01,-3.686152585865594689e-01
3.500700140028006047e+01,4.546085159466525916e+00,5.441933926903935514e+00,-3.405887558761925282e-01,-3.419383425258397669e-01
3.502700540108021698e+01,4.539277465856287108e+00,5.433872381223696202e+00,-3.400445872193407770e-01,-3.611908778420861998e-01
3.504700940188038061e+01,4.532480648445972982e+00,5.425823462147180365e+00,-3.395013625843724681e-01,-3.520076159793010251e-01
3.506701340268053713e+01,4.525694688368284702e+00,5.417787148547266618e+00,-3.389590801545309673e-01,-3.280745404675050603e-01
3.508701740348070075e+01,4.518919566791245401e+00,5.409763419334127299e+00,-3.384177381169293786e-01,-3.173703134330956854e-01
3.510702140428085727e+01,4.512155264918221498e+00,5.401752253455250674e+00,-3.378773346625495999e-01,-3.238682423061978732e-01
3.512702540508102089e+01,4.505401763987906705e+00,5.393753629895413404e+00,-3.373378679862337193e-01,-3.594198619447316889e-01
3.514702940588117741e+01,4.498659045274333579e+00,5.385767527676710742e+00,-3.367993362866913420e-01,-3.248844042341162419e-01
3.516703340668134103e+01,4.491927090086863750e+00,5.377793925858526336e+00,-3.362617377664877116e-01,-3.398756245449697788e-01
3.518703740748149755e+01,4.485205879770197690e+00,5.369832803537561539e+00,-3.357250706320486500e-01,-3.389148293238412046e-01
3.520704140828166118e+01,4.478495395704364057e+00,5.361884139847807873e+00,-3.351893330936520643e-01,-3.868604096468495901e-01
3.522704540908181770e+01,4.471795619304733904e+00,5.353947913960571015e+00,-3.346545233654287799e-01,-3.145150069418866101e-01
3.524704940988198132e+01,4.465106532022000252e+00,5.346024105084451250e+00,-3.341206396653619848e-01,-3.383088013629668156e-01
3.526705341068213784e+01,4.458428115342203846e+00,5.338112692465360354e+00,-3.335876802152800691e-01,-2.823996568344351865e-01
3.528705741148230146e+01,4.451760350786705622e+00,5.330213655386504712e+00,-3.330556432408555700e-01,-3.138525856510471779e-01
3.530706141228245798e+01,4.445103219912211578e+00,5.322326973168402198e+00,-3.325245269716070595e-01,-3.660200478916578737e-01
3.532706541308262160e+01,4.438456704310754120e+00,5.314452625168866184e+00,-3.319943296408902067e-01,-3.731601367122582835e-01
3.534706941388277812e+01,4.431820785609705382e+00,5.306590590783023309e+00,-3.314650494859005536e-01,-2.969356959786967898e-01
3.536707341468294175e+01,4.425195445471764799e+00,5.298740849443290379e+00,-3.309366847476672979e-01,-3.571828218965545920e-01
3.538707741548309826e+01,4.418580665594972423e+00,5.290903380619401020e+00,-3.304092336710529043e-01,-3.098744974473627845e-01
3.540708141628325478e+01,4.411976427712699156e+00,5.283078163818383466e+00,-3.298826945047530490e-01,-3.389058210152918749e-01
3.542708541708341841e+01,4.405382713593645860e+00,5.275265178584569448e+00,-3.293570655012875714e-01,-2.662420234637234984e-01
3.544708941788357492e+01,4.398799505041855795e+00,5.267464404499599517e+00,-3.288323449170036383e-01,-3.264265419624490239e-01
3.546709341868373855e+01,4.392226783896696851e+00,5.259675821182410616e+00,-3.283085310120744671e-01,-2.828353350745074213e-01
3.548709741948389507e+01,4.385664532032881091e+00,5.251899408289251170e+00,-3.277856220504891116e-01,-2.877612069182738375e-01
3.550710142028405869e+01,4.379112731360443433e+00,5.244135145513663332e+00,-3.272636163000602894e-01,-3.410953034335808542e-01
3.552710542108421521e+01,4.372571363824762969e+00,5.236383012586501629e+00,-3.267425120324123911e-01,-3.365240609136611605e-01
3.554710942188437883e+01,4.366040411406542532e+00,5.228642989275916975e+00,-3.262223075229865321e-01,-2.815369459807312014e-01
3.556711342268453535e+01,4.359519856121829129e+00,5.220915055387369108e+00,-3.257030010510365559e-01,-3.254906557264378164e-01
3.558711742348469897e+01,4.353009680021995287e+00,5.213199190763614155e+00,-3.251845908996209289e-01,-3.510049673751451937e-01
3.560712142428485549e+01,4.346509865193753264e+00,5.205495375284720616e+00,-3.246670753556075706e-01,-2.882573547760489130e-01
3.562712542508501912e+01,4.340020393759143502e+00,5.197803588868051605e+00,-3.241504527096684130e-01,-2.466050575459056149e-01
3.564712942588517564e+01,4.333541247875547064e+00,5.190123811468279946e+00,-3.236347212562787901e-01,-3.243397028838821416e-01
3.566713342668533926e+01,4.327072409735672309e+00,5.182456023077376628e+00,-3.231198792937105546e-01,-2.805675056610805185e-01
3.568713742748549578e+01,4.320613861567568215e+00,5.174800203724621461e+00,-3.226059251240359638e-01,-3.268015728336424175e-01
3.570714142828565940e+01,4.314165585634609279e+00,5.167156333476590646e+00,-3.220928570531202406e-01,-2.806583107664410437e-01
3.572714542908581592e+01,4.307727564235514173e+00,5.159524392437172757e+00,-3.215806733906210191e-01,-3.279247482859712903e-01
3.574714942988597954e+01,4.301299779704324422e+00,5.151904360747548317e+00,-3.210693724499876778e-01,-2.801604840435376609e-01
3.576715343068613606e+01,4.294882214410425725e+00,5.144296218586212888e+00,-3.205589525484571212e-01,-3.032230267425521930e-01
3.578715743148629969e+01,4.288474850661501137e+00,5.136699946072602607e+00,-3.200494119982273400e-01,-3.244550789543015901e-01
3.580716143228645620e+01,4.282077670787414192e+00,5.129115523348180439e+00,-3.195407491142228107e-01,-3.112646187159618938e-01
3.582716543308661983e+01,4.275690657278942375e+00,5.121542930715186515e+00,-3.190329622266352416e-01,-3.340544269741778094e-01
3.584716943388677635e+01,4.269313792658406825e+00,5.113982148509521153e+00,-3.185260496690897614e-01,-3.510037390451296035e-01
3.586717343468693997e+01,4.262947059479250456e+00,5.106433157100320308e+00,-3.180200097785918500e-01,-3.483391759603859938e-01
3.588717743548709649e+01,4.256590440326061930e+00,5.098895936889981328e+00,-3.175148408955365542e-01,-3.177731588145898400e-01
3.590718143628726011e+01,4.250243917814549022e+00,5.091370468314138975e+00,-3.170105413636985503e-01,-3.472298169562771930e-01
3.592718543708741663e+01,4.243907474591564366e+00,5.083856731841689403e+00,-3.165071095302358084e-01,-3.017031939429334897e-01
3.594718943788758025e+01,4.237581093335083260e+00,5.076354707974765290e+00,-3.160045437456855399e-01,-2.983870201703912040e-01
3.596719343868773677e+01,4.231264756754221423e+00,5.068864377248761599e+00,-3.155028423639564261e-01,-2.996404251981520384e-01
3.598719743948790040e+01,4.224958447589220789e+00,5.061385720232309815e+00,-3.150020037423373331e-01,-3.281103462603265353e-01
3.600720144028805692e+01,4.218662148611462825e+00,5.053918717527301929e+00,-3.145020262414858214e-01,-3.109514760951876955e-01
3.602720544108822054e+01,4.212375842623454325e+00,5.046463349768869122e+00,-3.140029082254296444e-01,-3.128761566986343889e-01
