t,Psi,phi,dPsi_dt,dPsi_dt_noisy
6.367273454690937307e+00,9.692874535713322803e-01,1.991459725808896741e-01,-4.451911143318609820e-04,9.042183017039209098e-03
6.373274654930985328e+00,9.692847201183084627e-01,1.992866543157592873e-01,-4.658163890281091790e-04,-1.615525813400984015e-02
6.379275855171033349e+00,9.692818639601785691e-01,1.994269134751341932e-01,-4.860612662981877996e-04,1.414653373993322296e-03
6.385277055411081371e+00,9.692788873539660566e-01,1.995667512783398101e-01,-5.059314692998431728e-04,1.310664243958008929e-02
6.391278255651129392e+00,9.692757925270467645e-01,1.997061689418458963e-01,-5.254326489844973747e-04,1.826807124948515160e-02
6.397279455891177413e+00,9.692725816771491365e-01,1.998451676792666054e-01,-5.445703840744053892e-04,4.570795116388707592e-03
6.403280656131225435e+00,9.692692569723543317e-01,1.999837487013604587e-01,-5.633501810407073873e-04,8.246341838542212144e-03
6.409281856371273456e+00,9.692658205510961134e-01,2.001219132160303726e-01,-5.817774740818834611e-04,-6.645093815799451784e-03
6.415283056611321477e+00,9.692622745221610714e-01,2.002596624283237148e-01,-5.998576251037557316e-04,-5.414298947462934178e-03
6.421284256851369499e+00,9.692586209646880668e-01,2.003969975404321091e-01,-6.175959236970132715e-04,1.107663779017871095e-02
6.427285457091417520e+00,9.692548619281690092e-01,2.005339197516916860e-01,-6.349975871218702106e-04,-6.189337623972273857e-04
6.433286657331465541e+00,9.692509994324481903e-01,2.006704302585828603e-01,-6.520677602857849475e-04,-1.925205998895759222e-03
6.439287857571513563e+00,9.692470354677226174e-01,2.008065302547305531e-01,-6.688115157279517220e-04,-1.477439251759867130e-02
6.445289057811561584e+00,9.692429719945417910e-01,2.009422209309039142e-01,-6.852338536013913295e-04,8.206759253460221230e-04
6.451290258051609605e+00,9.692388109438082600e-01,2.010775034750166279e-01,-7.013397016579284160e-04,5.757294369168454093e-03
6.457291458291657626e+00,9.692345542167767336e-01,2.012123790721266625e-01,-7.171339152291997254e-04,-8.658828667633648377e-03
6.463292658531705648e+00,9.692302036850547475e-01,2.013468489044364373e-01,-7.326212772158224862e-04,-5.803419501703162287e-03
6.469293858771753669e+00,9.692257611906026638e-01,2.014809141512927115e-01,-7.478064980703871822e-04,1.505675946213854560e-02
6.475295059011801690e+00,9.692212285457332266e-01,2.016145759891866673e-01,-7.626942157840030379e-04,1.019967275704624591e-03
6.481296259251849712e+00,9.692166075447173901e-01,2.017478355919250788e-01,-7.772890241271243617e-04,-3.663225479977146992e-03
6.487297459491897733e+00,9.692118999723429162e-01,2.018806941314883474e-01,-7.915954936149535714e-04,-1.216142338700832923e-02
6.493298659731945754e+00,9.692071075095350929e-01,2.020131527768215529e-01,-8.056179417621420202e-04,-7.001408254572611019e-03
6.499299859971993776e+00,9.692022318083306498e-01,2.021452126939135840e-01,-8.193606154011379150e-04,-3.319323125816240130e-03
6.505301060212041797e+00,9.691972745008851087e-01,2.022768750458699971e-01,-8.328277125863522978e-04,1.285845079955082355e-02
6.511302260452089818e+00,9.691922371994726726e-01,2.024081409929128772e-01,-8.460233825844654110e-04,-6.950970364406935942e-03
6.517303460692137840e+00,9.691871214964864478e-01,2.025390116923808659e-01,-8.589517258643653008e-04,1.708440594879618094e-02
6.523304660932185861e+00,9.691819289644382218e-01,2.026694882987292445e-01,-8.716167940863647767e-04,-1.015849496359498561e-02
6.529305861172233882e+00,9.691766611559583522e-01,2.027995719635297955e-01,-8.840225900936804493e-04,-4.459890638354214315e-03
6.535307061412281904e+00,9.691713196037960998e-01,2.029292638354709410e-01,-8.961730679028223623e-04,7.539263411206356333e-03
6.541308261652329925e+00,9.691659058208195177e-01,2.030585650603576320e-01,-9.080721326954616091e-04,-3.310021444046295190e-03
6.547309461892377946e+00,9.691604213000152290e-01,2.031874767811114313e-01,-9.197236408099648819e-04,-9.222344064816031389e-03
6.553310662132425968e+00,9.691548675144886493e-01,2.033160001377704584e-01,-9.311313997326514658e-04,-2.249565514549395091e-03
6.559311862372473989e+00,9.691492459174640972e-01,2.034441362674894449e-01,-9.422991680918951785e-04,3.544825766197439408e-03
6.565313062612522010e+00,9.691435579422843505e-01,2.035718863045396232e-01,-9.532306556500891315e-04,-1.811057280414058585e-02
6.571314262852570032e+00,9.691378050024112012e-01,2.036992513803088656e-01,-9.639295232962974413e-04,-3.449292980783001325e-03
6.577315463092618053e+00,9.691319884914250116e-01,2.038262326233016009e-01,-9.743993830404681922e-04,-2.067765627556924883e-03
6.583316663332666074e+00,9.691261097830248250e-01,2.039528311591388421e-01,-9.846437980065500528e-04,-5.022121397263210225e-03
6.589317863572714096e+00,9.691201702310285881e-01,2.040790481105581866e-01,-9.946662824277252568e-04,6.358894381362179167e-03
6.595319063812762117e+00,9.691141711693730398e-01,2.042048845974137605e-01,-1.004470301639907859e-03,-6.689991996798654202e-03
6.601320264052810138e+00,9.691081139121132670e-01,2.043303417366763020e-01,-1.014059272076595075e-03,-4.659207757939942858e-03
6.607321464292858160e+00,9.691019997534235930e-01,2.044554206424331610e-01,-1.023436561264010058e-03,-6.470106876387379975e-04
6.613322664532906181e+00,9.690958299675968002e-01,2.045801224258881890e-01,-1.032605487817285506e-03,6.255885455337315687e-03
6.619323864772954202e+00,9.690896058090444631e-01,2.047044481953618766e-01,-1.041569321434392126e-03,-3.253195497911496713e-03
6.625325065013002224e+00,9.690833285122969487e-01,2.048283990562912438e-01,-1.050331282893481044e-03,1.411564142612408909e-02
6.631326265253050245e+00,9.690769992920031939e-01,2.049519761112299221e-01,-1.058894544048137598e-03,-1.013607754428542083e-02
6.637327465493098266e+00,9.690706193429309279e-01,2.050751804598480998e-01,-1.067262227824224141e-03,1.179788129551663164e-02
6.643328665733146288e+00,9.690641898417990951e-01,2.051980131989932232e-01,-1.075437412682900273e-03,-9.653652923789543538e-03
6.649329865973194309e+00,9.690577119744343548e-01,2.053204754241283181e-01,-1.083423198919505892e-03,-2.714088018678248969e-03
6.655331066213242330e+00,9.690511868540705454e-01,2.054425682273748888e-01,-1.091222509650435768e-03,2.549239344025053689e-03
6.661332266453290352e+00,9.690446155580345611e-01,2.055642926974799722e-01,-1.098838179999402087e-03,1.944956043259763248e-02
6.667333466693338373e+00,9.690379991507753754e-01,2.056856499203694177e-01,-1.106273013189745802e-03,7.851988453341195162e-03
6.673334666933386394e+00,9.690313386838642629e-01,2.058066409791476647e-01,-1.113529780541480663e-03,-5.172158276110916733e-03
6.679335867173434416e+00,9.690246351959949100e-01,2.059272669540978262e-01,-1.120611221471681795e-03,1.187057993444553053e-02
6.685337067413482437e+00,9.690178897129828606e-01,2.060475289226818274e-01,-1.127520043485763512e-03,-3.264569092422828656e-03
6.691338267653530458e+00,9.690111032477662922e-01,2.061674279595401282e-01,-1.134258922181691220e-03,-9.048717485178167999e-03
6.697339467893578480e+00,9.690042768004052398e-01,2.062869651364920009e-01,-1.140830501242640072e-03,3.346016416624185072e-03
6.703340668133626501e+00,9.689974113580823722e-01,2.064061415225353358e-01,-1.147237392438903159e-03,-2.025289121059342884e-04
6.709341868373674522e+00,9.689905078951023265e-01,2.065249581838467519e-01,-1.153482175622250194e-03,8.383181497010103178e-03
6.715343068613722544e+00,9.689835673728919296e-01,2.066434161837815142e-01,-1.159567398727273657e-03,-6.656951040200407600e-03
6.721344268853770565e+00,9.689765907400005318e-01,2.067615165828735890e-01,-1.165495577767489133e-03,2.649539398841761935e-03
6.727345469093818586e+00,9.689695789320994512e-01,2.068792604388356715e-01,-1.171269196835439397e-03,5.174224131512248845e-03
6.733346669333866608e+00,9.689625328719823072e-01,2.069966488065591304e-01,-1.176890708099932736e-03,1.603564887406868505e-03
6.739347869573914629e+00,9.689554534695650201e-01,2.071136827381139800e-01,-1.182362531806216421e-03,-1.472197852719797076e-03
6.745349069813962650e+00,9.689483416218855893e-01,2.072303632827489639e-01,-1.187687056273478703e-03,-8.163870797183487779e-03
6.751350270054010672e+00,9.689411982131046486e-01,2.073466914868914990e-01,-1.192866637895771686e-03,7.844651275658103343e-03
6.757351470294058693e+00,9.689340241145044663e-01,2.074626683941477312e-01,-1.197903601138444740e-03,1.743414019858885358e-04
6.763352670534106714e+00,9.689268201844900563e-01,2.075782950453023967e-01,-1.202800238539934730e-03,3.760239486548635005e-03
6.769353870774154736e+00,9.689195872685884003e-01,2.076935724783190440e-01,-1.207558810710357422e-03,-4.715341219316278309e-03
6.775355071014202757e+00,9.689123261994487812e-01,2.078085017283398117e-01,-1.212181546329862969e-03,-1.082064638908342450e-03
6.781356271254250778e+00,9.689050377968427830e-01,2.079230838276855675e-01,-1.216670642150384507e-03,-1.158895055919756910e-02
6.787357471494298800e+00,9.688977228676641795e-01,2.080373198058558804e-01,-1.221028262993438529e-03,-3.657753116354186835e-04
6.793358671734346821e+00,9.688903822059289350e-01,2.081512106895290204e-01,-1.225256541751706951e-03,6.426846694791404913e-03
6.799359871974394842e+00,9.688830165927752036e-01,2.082647575025618758e-01,-1.229357579386247679e-03,-2.994247185879265333e-04
6.805361072214441975e+00,9.688756267964636626e-01,2.083779612659900637e-01,-1.233333444931344891e-03,7.360594660251101873e-03
6.811362272454489997e+00,9.688682135723767352e-01,2.084908229980279304e-01,-1.237186175488194650e-03,1.891918645738524529e-03
6.817363472694538018e+00,9.688607776630195900e-01,2.086033437140684677e-01,-1.240917776231184599e-03,1.239764852396199601e-02
6.823364672934586039e+00,9.688533198126152435e-01,2.087155244278777744e-01,-1.244530256108912492e-03,-3.145026577636940435e-03
6.829365873174634061e+00,9.688458407417184226e-01,2.088273661513324608e-01,-1.248025566095274652e-03,-1.763432783162437179e-02
6.835367073414682082e+00,9.688383411213227214e-01,2.089388698916401499e-01,-1.251405535729437080e-03,3.073476755126264802e-03
6.841368273654730103e+00,9.688308216138626916e-01,2.090500366532828669e-01,-1.254671973140837615e-03,-2.906566851916462906e-03
6.847369473894778125e+00,9.688232828737671776e-01,2.091608674380508459e-01,-1.257826666401271054e-03,-1.100076048922786834e-02
6.853370674134826146e+00,9.688157255474595386e-01,2.092713632450424188e-01,-1.260871383525936917e-03,5.251782195701715228e-03
6.859371874374874167e+00,9.688081502733575379e-01,2.093815250706642650e-01,-1.263807872471378602e-03,1.379483520074996881e-03
6.865373074614922189e+00,9.688005576818733422e-01,2.094913539086310783e-01,-1.266637861137440146e-03,3.186748158208758258e-03
6.871374274854970210e+00,9.687929483954134113e-01,2.096008507499659002e-01,-1.269363057366135195e-03,-4.593122565233049431e-03
6.877375475095018231e+00,9.687853230283787198e-01,2.097100165829998419e-01,-1.271985148943173549e-03,6.984864935343755923e-04
6.883376675335066253e+00,9.687776821871646460e-01,2.098188523933722516e-01,-1.274505803596698295e-03,1.268884637957550139e-03
6.889377875575114274e+00,9.687700264701608610e-01,2.099273591640306857e-01,-1.276926668998382142e-03,1.646962439641861883e-02
6.895379075815162295e+00,9.687623564677516619e-01,2.100355378752308821e-01,-1.279249372764433568e-03,-8.118847017351282086e-03
6.901380276055210317e+00,9.687546727623154164e-01,2.101433895045367040e-01,-1.281475522454271487e-03,-1.386417518028229936e-03
6.907381476295258338e+00,9.687469759282253401e-01,2.102509150268203342e-01,-1.283606705573349382e-03,2.354991417123115851e-03
6.913382676535306359e+00,9.687392665318484974e-01,2.103581154142619980e-01,-1.285644489570789140e-03,-1.853351375052478267e-02
6.919383876775354381e+00,9.687315451315469117e-01,2.104649916363501849e-01,-1.287590421842926824e-03,-1.731727409612486210e-02
6.925385077015402402e+00,9.687238122776766769e-01,2.105715446598816210e-01,-1.289446029731286525e-03,2.036873767854681730e-02
6.931386277255450423e+00,9.687160685125882909e-01,2.106777754489611298e-01,-1.291212820524849370e-03,-1.896240235714153136e-02
6.937387477495498445e+00,9.687083143706268773e-01,2.107836849650017719e-01,-1.292892281460823745e-03,4.456399165091766423e-03
6.943388677735546466e+00,9.687005503781317417e-01,2.108892741667247606e-01,-1.294485879724194266e-03,-9.776739940369916920e-03
6.949389877975594487e+00,9.686927770534365933e-01,2.109945440101595737e-01,-1.295995062448963842e-03,-8.927596089960278258e-03
6.955391078215642509e+00,9.686849949068697674e-01,2.110994954486438147e-01,-1.297421256720228400e-03,-2.112267029944365007e-02
6.961392278455690530e+00,9.686772044407537807e-01,2.112041294328232954e-01,-1.298765869572622578e-03,-1.030615159282609848e-02
6.967393478695738551e+00,9.686694061494057761e-01,2.113084469106519814e-01,-1.300030287993775291e-03,6.543755867043043323e-03
6.973394678935786573e+00,9.686616005191368561e-01,2.114124488273921021e-01,-1.301215878922290514e-03,-1.518864428808741791e-02
6.979395879175834594e+00,9.686537880282530821e-01,2.115161361256140127e-01,-1.302323989252868186e-03,4.651944814164956678e-03
6.985397079415882615e+00,9.686459691470546973e-01,2.116195097451963048e-01,-1.303355945832584961e-03,1.829621547653256103e-03
6.991398279655930637e+00,9.686381443378360157e-01,2.117225706233257232e-01,-1.304313055464668969e-03,1.887870993805925574e-02
6.997399479895978658e+00,9.686303140548864210e-01,2.118253196944971939e-01,-1.305196604909769631e-03,-6.050532437486923383e-03
7.003400680136026679e+00,9.686224787444890350e-01,2.119277578905138792e-01,-1.306007860886276850e-03,1.132813253114177236e-02
7.009401880376074701e+00,9.686146388450772582e-01,2.120298861405065238e-01,-1.306748070451363430e-03,7.581941471963036389e-03
7.015403080616122722e+00,9.686067948018588503e-01,2.121317053734683988e-01,-1.307418497021164971e-03,-4.174102670204017998e-03
7.021404280856170743e+00,9.685989470267835078e-01,2.122332165148048400e-01,-1.308020322456512896e-03,-1.793758021181817222e-02
7.027405481096218764e+00,9.685910959078762872e-01,2.123344204855067419e-01,-1.308554669580554164e-03,1.378584912628452556e-02
7.033406681336266786e+00,9.685832418284294754e-01,2.124353182040512600e-01,-1.309022649167941588e-03,-1.495291170760336061e-02
7.039407881576314807e+00,9.685753851670030334e-01,2.125359105864018661e-01,-1.309425359947630207e-03,-6.043584886175586320e-03
7.045409081816362828e+00,9.685675262974244859e-01,2.126361985460083759e-01,-1.309763888601801762e-03,7.522001511400066773e-03
7.051410282056410850e+00,9.685596655887886985e-01,2.127361829938069215e-01,-1.310039309767516147e-03,9.849516378165341923e-03
7.057411482296458871e+00,9.685518034054578784e-01,2.128358648382199514e-01,-1.310252686036711411e-03,-9.764719647616600801e-03
7.063412682536506892e+00,9.685439401070621290e-01,2.129352449851562024e-01,-1.310405067957078062e-03,-1.630421926939325597e-03
7.069413882776554914e+00,9.685360760484984510e-01,2.130343243380107832e-01,-1.310497494032447641e-03,-3.896281914725937059e-03
7.075415083016602935e+00,9.685282115799319635e-01,2.131331037976650356e-01,-1.310530990724784184e-03,1.050505476509884170e-02
7.081416283256650956e+00,9.685203470467946829e-01,2.132315842624867286e-01,-1.310506572453129515e-03,2.373582716935605449e-02
7.087417483496698978e+00,9.685124827897865218e-01,2.133297666283298644e-01,-1.310425241595913892e-03,-1.960929349679523676e-02
7.093418683736746999e+00,9.685046191448747344e-01,2.134276517885348168e-01,-1.310287988491226630e-03,7.853941111351460738e-03
7.099419883976795020e+00,9.684967564432938048e-01,2.135252406339282205e-01,-1.310095791436122203e-03,-2.989184956050336753e-02
7.105421084216843042e+00,9.684888950115462247e-01,2.136225340528230821e-01,-1.309849616690270113e-03,-1.169185895043796776e-03
7.111422284456891063e+00,9.684810351714013832e-01,2.137195329310186964e-01,-1.309550418473838518e-03,-1.239739565796571519e-02
7.117423484696939084e+00,9.684731772398964544e-01,2.138162381518007027e-01,-1.309199138970706944e-03,1.860898876212982098e-02
7.123424684936987106e+00,9.684653215293361761e-01,2.139126505959410007e-01,-1.308796708328271996e-03,3.548885746823208630e-04
