t,S,dS_dt,dS_dt_noisy
7.663925316737052462e+00,4.295325110380868523e+02,-2.690356070033114833e+01,-2.306489094750880753e+01
7.672816181373637967e+00,4.292935514213197052e+02,-2.685042241027611709e+01,-3.550654231740551836e+01
7.681707046010224360e+00,4.290550638360018070e+02,-2.679737433761423659e+01,-2.462767412203042738e+01
7.690597910646809865e+00,4.288170474832592731e+02,-2.674441636466317718e+01,-3.236307262452442046e+01
7.699488775283395370e+00,4.285795015636630296e+02,-2.669154837326034624e+01,-2.766091298964247258e+01
7.708379639919981763e+00,4.283424252787098112e+02,-2.663877024513836034e+01,-3.045154836227715833e+01
7.717270504556567268e+00,4.281058178309194773e+02,-2.658608186195108303e+01,-2.213091790860452690e+01
7.726161369193153661e+00,4.278696784238350688e+02,-2.653348310527506015e+01,-2.963122165229547988e+01
7.735052233829739166e+00,4.276340062620228650e+02,-2.648097385661097292e+01,-2.286884529220845153e+01
7.743943098466325559e+00,4.273988005510723838e+02,-2.642855399738507671e+01,-2.782103914905335529e+01
7.752833963102911063e+00,4.271640604975962106e+02,-2.637622340895057960e+01,-2.477693624970191522e+01
7.761724827739497456e+00,4.269297853092301693e+02,-2.632398197258907047e+01,-2.053378110526475808e+01
7.770615692376082961e+00,4.266959741946333793e+02,-2.627182956951199344e+01,-3.231541681594679716e+01
7.779506557012668466e+00,4.264626263634880274e+02,-2.621976608086196947e+01,-2.649977666774070784e+01
7.788397421649254859e+00,4.262297410264994824e+02,-2.616779138771421742e+01,-3.245616041606890434e+01
7.797288286285840364e+00,4.259973173953964078e+02,-2.611590537107800003e+01,-3.063203779217598566e+01
7.806179150922426757e+00,4.257653546829305924e+02,-2.606410791189794907e+01,-2.669202676611861946e+01
7.815070015559012262e+00,4.255338521028770060e+02,-2.601239889105551129e+01,-2.284534871096750663e+01
7.823960880195598655e+00,4.253028088700338571e+02,-2.596077818937028070e+01,-2.653500331707931537e+01
7.832851744832184160e+00,4.250722242002224789e+02,-2.590924568760139124e+01,-3.127265571297078850e+01
7.841742609468770553e+00,4.248420973102874427e+02,-2.585780126644886678e+01,-2.764699754122264963e+01
7.850633474105356058e+00,4.246124274180966154e+02,-2.580644480655506356e+01,-2.436986854916754552e+01
7.859524338741942451e+00,4.243832137425407609e+02,-2.575517618850586388e+01,-2.390905065192858103e+01
7.868415203378527956e+00,4.241544555035342228e+02,-2.570399529283223927e+01,-2.659240432379113273e+01
7.877306068015113460e+00,4.239261519220141849e+02,-2.565290200001143717e+01,-1.763351930623887398e+01
7.886196932651699854e+00,4.236983022199411835e+02,-2.560189619046837350e+01,-3.353041546967003939e+01
7.895087797288285358e+00,4.234709056202989927e+02,-2.555097774457701476e+01,-2.654375370660940803e+01
7.903978661924871751e+00,4.232439613470945119e+02,-2.550014654266164627e+01,-2.398561323825119729e+01
7.912869526561457256e+00,4.230174686253578216e+02,-2.544940246499821157e+01,-1.760518432001997624e+01
7.921760391198043649e+00,4.227914266811421840e+02,-2.539874539181565183e+01,-1.614706723789210940e+01
7.930651255834629154e+00,4.225658347415241565e+02,-2.534817520329728069e+01,-2.636916626769976801e+01
7.939542120471215547e+00,4.223406920346033644e+02,-2.529769177958194959e+01,-2.650703553605006491e+01
7.948432985107801052e+00,4.221159977895026714e+02,-2.524729500076547239e+01,-2.069285414291500302e+01
7.957323849744387445e+00,4.218917512363681226e+02,-2.519698474690189371e+01,-2.485204264274849351e+01
7.966214714380972950e+00,4.216679516063690585e+02,-2.514676089800482828e+01,-2.726999047545195864e+01
7.975105579017558455e+00,4.214445981316978305e+02,-2.509662333404862977e+01,-2.016776476911795157e+01
7.983996443654144848e+00,4.212216900455700852e+02,-2.504657193496980128e+01,-2.286141439809380316e+01
7.992887308290730353e+00,4.209992265822246509e+02,-2.499660658066823160e+01,-2.902135314001235145e+01
8.001778172927316746e+00,4.207772069769235372e+02,-2.494672715100846361e+01,-2.956227053829762497e+01
8.010669037563902251e+00,4.205556304659519924e+02,-2.489693352582097674e+01,-2.415516331956191465e+01
8.019559902200487755e+00,4.203344962866183891e+02,-2.484722558490346245e+01,-2.918124057785136216e+01
8.028450766837075037e+00,4.201138036772542819e+02,-2.479760320802203921e+01,-2.374054721044789318e+01
8.037341631473660541e+00,4.198935518772145201e+02,-2.474806627491259547e+01,-1.869664990454440812e+01
8.046232496110246046e+00,4.196737401268770213e+02,-2.469861466528193716e+01,-2.776222661411107850e+01
8.055123360746831551e+00,4.194543676676430550e+02,-2.464924825880911641e+01,-2.073949331200373791e+01
8.064014225383417056e+00,4.192354337419368449e+02,-2.459996693514660748e+01,-1.519881773825106741e+01
8.072905090020004337e+00,4.190169375932059666e+02,-2.455077057392161066e+01,-3.236069247609767530e+01
8.081795954656589842e+00,4.187988784659212342e+02,-2.450165905473723882e+01,-2.923415915223331751e+01
8.090686819293175347e+00,4.185812556055765299e+02,-2.445263225717373956e+01,-2.649242066530616668e+01
8.099577683929760852e+00,4.183640682586890307e+02,-2.440369006078977776e+01,-2.653172602442573336e+01
8.108468548566348133e+00,4.181473156727989249e+02,-2.435483234512355466e+01,-1.955478327522503079e+01
8.117359413202933638e+00,4.179309970964698664e+02,-2.430605898969409395e+01,-2.032399821601375578e+01
8.126250277839519143e+00,4.177151117792885202e+02,-2.425736987400241063e+01,-2.277443126879558477e+01
8.135141142476104648e+00,4.174996589718647328e+02,-2.420876487753275086e+01,-3.082340885442606648e+01
8.144032007112691929e+00,4.172846379258315324e+02,-2.416024387975375021e+01,-2.444812322449824649e+01
8.152922871749277434e+00,4.170700478938453557e+02,-2.411180676011966995e+01,-2.321534530232941052e+01
8.161813736385862939e+00,4.168558881295855940e+02,-2.406345339807152328e+01,-1.948632919087730642e+01
8.170704601022448443e+00,4.166421578877548768e+02,-2.401518367303829748e+01,-2.376055317306506609e+01
8.179595465659033948e+00,4.164288564240790720e+02,-2.396699746443815116e+01,-1.759030728574875724e+01
8.188486330295621229e+00,4.162159829954034080e+02,-2.391889465170347862e+01,-2.769166196331054763e+01
8.197377194932206734e+00,4.160035368614421714e+02,-2.387087511471727908e+01,-2.223248674829182647e+01
8.206268059568792239e+00,4.157915172836232500e+02,-2.382293873352642777e+01,-3.042146651464736351e+01
8.215158924205377744e+00,4.155799235242140526e+02,-2.377508538812529082e+01,-2.563579066215181257e+01
8.224049788841965025e+00,4.153687548465087502e+02,-2.372731495850348082e+01,-2.416123913703226123e+01
8.232940653478550530e+00,4.151580105148285043e+02,-2.367962732464700792e+01,-2.558498445303528968e+01
8.241831518115136035e+00,4.149476897945211817e+02,-2.363202236653945221e+01,-2.700532372606010156e+01
8.250722382751721540e+00,4.147377919519617535e+02,-2.358449996416315031e+01,-2.201576232946391798e+01
8.259613247388307045e+00,4.145283162545517825e+02,-2.353705999750019373e+01,-2.639689654946658948e+01
8.268504112024894326e+00,4.143192619707199356e+02,-2.348970234653366163e+01,-2.347361997885271023e+01
8.277394976661479831e+00,4.141106283699216419e+02,-2.344242689124877188e+01,-1.775825473606854388e+01
8.286285841298065336e+00,4.139024147226392643e+02,-2.339523351163391141e+01,-1.974073578255537242e+01
8.295176705934650840e+00,4.136946203003819846e+02,-2.334812208768179431e+01,-1.774112635084837208e+01
8.304067570571238122e+00,4.134872443756858047e+02,-2.330109249939057747e+01,-1.975791570382961382e+01
8.312958435207823626e+00,4.132802862221137730e+02,-2.325414462676499028e+01,-1.528522763214575519e+01
8.321849299844409131e+00,4.130737451142556438e+02,-2.320727834981739335e+01,-2.841944589373916585e+01
8.330740164480994636e+00,4.128676203277281616e+02,-2.316049354856891185e+01,-2.227165517114717730e+01
8.339631029117581917e+00,4.126619111391748334e+02,-2.311379010305047643e+01,-1.675749121131376285e+01
8.348521893754167422e+00,4.124566168262661563e+02,-2.306716789330399209e+01,-2.315415223094872132e+01
8.357412758390752927e+00,4.122517366676993333e+02,-2.302062679938335066e+01,-2.208927621281065257e+01
8.366303623027338432e+00,4.120472699431986712e+02,-2.297416670135556060e+01,-1.816752987789682194e+01
8.375194487663923937e+00,4.118432159335151255e+02,-2.292778747930175598e+01,-2.329053248230041362e+01
8.384085352300511218e+00,4.116395739204265851e+02,-2.288148901331835816e+01,-1.581201397660764840e+01
8.392976216937096723e+00,4.114363431867379859e+02,-2.283527118351810614e+01,-1.252587592567109809e+01
8.401867081573682228e+00,4.112335230162809125e+02,-2.278913387003106550e+01,-2.880790939081143165e+01
8.410757946210267733e+00,4.110311126939138830e+02,-2.274307695300575460e+01,-2.488284263130875118e+01
8.419648810846855014e+00,4.108291115055223486e+02,-2.269710031261016780e+01,-2.823106498532253283e+01
8.428539675483440519e+00,4.106275187380185798e+02,-2.265120382903283058e+01,-2.018550415035915790e+01
8.437430540120026023e+00,4.104263336793417807e+02,-2.260538738248386181e+01,-1.857004211092080936e+01
8.446321404756611528e+00,4.102255556184579177e+02,-2.255965085319592234e+01,-3.381706385419671079e+01
8.455212269393197033e+00,4.100251838453598907e+02,-2.251399412142541223e+01,-2.693215957426851759e+01
8.464103134029784314e+00,4.098252176510674758e+02,-2.246841706745334477e+01,-2.348457938572832404e+01
8.472993998666369819e+00,4.096256563276274392e+02,-2.242291957158651883e+01,-2.411334867210020505e+01
8.481884863302955324e+00,4.094264991681131391e+02,-2.237750151415834665e+01,-2.524541547784837192e+01
8.490775727939540829e+00,4.092277454666250378e+02,-2.233216277553007245e+01,-1.702488588959821314e+01
8.499666592576128110e+00,4.090293945182904167e+02,-2.228690323609169610e+01,-2.362397953330134470e+01
8.508557457212713615e+00,4.088314456192633770e+02,-2.224172277626296435e+01,-1.966863749975517095e+01
8.517448321849299120e+00,4.086338980667249530e+02,-2.219662127649439753e+01,-1.720153596899930548e+01
8.526339186485884625e+00,4.084367511588829984e+02,-2.215159861726829860e+01,-2.517380017602377151e+01
8.535230051122471906e+00,4.082400041949722436e+02,-2.210665467909974069e+01,-2.211931304947534116e+01
8.544120915759057411e+00,4.080436564752544086e+02,-2.206178934253759394e+01,-2.038709861852112937e+01
8.553011780395642916e+00,4.078477073010179765e+02,-2.201700248816543493e+01,-1.809480073681901757e+01
8.561902645032228421e+00,4.076521559745781929e+02,-2.197229399660257698e+01,-2.651943227558526672e+01
8.570793509668813925e+00,4.074570017992774638e+02,-2.192766374850509692e+01,-2.027014766553044112e+01
8.579684374305401207e+00,4.072622440794847307e+02,-2.188311162456670900e+01,-1.840952960561313745e+01
8.588575238941986711e+00,4.070678821205961526e+02,-2.183863750551983074e+01,-1.691062177941008926e+01
8.597466103578572216e+00,4.068739152290345373e+02,-2.179424127213648532e+01,-2.001832519795595999e+01
8.606356968215157721e+00,4.066803427122495691e+02,-2.174992280522929633e+01,-2.885622815544861552e+01
8.615247832851745002e+00,4.064871638787178085e+02,-2.170568198565240792e+01,-1.988626463240588294e+01
8.624138697488330507e+00,4.062943780379428631e+02,-2.166151869430254351e+01,-2.480975379319576746e+01
8.633029562124916012e+00,4.061019845004550461e+02,-2.161743281211979806e+01,-2.249721514706240200e+01
8.641920426761501517e+00,4.059099825778115473e+02,-2.157342422008872518e+01,-2.339722812195342527e+01
8.650811291398087022e+00,4.057183715825964327e+02,-2.152949279923917558e+01,-2.343147141641981435e+01
8.659702156034674303e+00,4.055271508284207016e+02,-2.148563843064733447e+01,-2.444521564386533896e+01
8.668593020671259808e+00,4.053363196299222295e+02,-2.144186099543654933e+01,-1.192609930389788175e+01
8.677483885307845313e+00,4.051458773027657116e+02,-2.139816037477834598e+01,-2.238799956608469088e+01
8.686374749944430818e+00,4.049558231636427195e+02,-2.135453644989330257e+01,-2.121373705160046441e+01
8.695265614581018099e+00,4.047661565302716440e+02,-2.131098910205199815e+01,-2.336926407280681062e+01
8.704156479217603604e+00,4.045768767213979231e+02,-2.126751821257592567e+01,-2.027659860667678515e+01
8.713047343854189108e+00,4.043879830568340594e+02,-2.122412366284827101e+01,-1.885327785515193710e+01
8.721938208490774613e+00,4.041994748586197375e+02,-2.118080533459911408e+01,-2.377903041110087301e+01
8.730829073127360118e+00,4.040113514507119703e+02,-2.113756310983007580e+01,-1.625705484917422794e+01
8.739719937763947399e+00,4.038236121580816871e+02,-2.109439687059357382e+01,-1.881854437902027044e+01
8.748610802400532904e+00,4.036362563067006022e+02,-2.105130649899058781e+01,-2.216202292628244308e+01
8.757501667037118409e+00,4.034492832235409310e+02,-2.100829187717143043e+01,-2.783605699897552910e+01
8.766392531673703914e+00,4.032626922365759015e+02,-2.096535288733682734e+01,-1.669264874152139200e+01
8.775283396310291195e+00,4.030764826747792995e+02,-2.092248941173863130e+01,-2.407750307790128375e+01
8.784174260946876700e+00,4.028906538681258667e+02,-2.087970133268088091e+01,-2.463865779703794345e+01
8.793065125583462205e+00,4.027052051475907888e+02,-2.083698853252052885e+01,-2.169721816805041215e+01
8.801955990220047710e+00,4.025201358451503211e+02,-2.079435089366844025e+01,-1.831162792672056128e+01
8.810846854856634991e+00,4.023354452937811629e+02,-2.075178829859018848e+01,-2.429923903766693982e+01
8.819737719493220496e+00,4.021511328274610264e+02,-2.070930062980703568e+01,-2.198250484491023826e+01
8.828628584129806001e+00,4.019671977811681813e+02,-2.066688776989665399e+01,-1.290213614157086752e+01
8.837519448766391506e+00,4.017836394908817397e+02,-2.062454960149412386e+01,-2.754030591867574884e+01
8.846410313402977010e+00,4.016004572935815986e+02,-2.058228600729277957e+01,-2.676448606379754125e+01
8.855301178039564292e+00,4.014176505272481563e+02,-2.054009687004493756e+01,-2.168413965299935953e+01
8.864192042676149796e+00,4.012352185308629373e+02,-2.049798207256294091e+01,-1.616405998708690106e+01
8.873082907312735301e+00,4.010531606444079102e+02,-2.045594149771987702e+01,-1.920170827086427323e+01
8.881973771949320806e+00,4.008714762088659427e+02,-2.041397502845047995e+01,-1.218418914012936760e+01
8.890864636585908087e+00,4.006901645662205169e+02,-2.037208254775192984e+01,-1.229987949705248695e+01
8.899755501222493592e+00,4.005092250594559573e+02,-2.033026393868477300e+01,-2.227987815085311851e+01
8.908646365859079097e+00,4.003286570325574303e+02,-2.028851908437369289e+01,-2.868280999476612436e+01
8.917537230495664602e+00,4.001484598305106033e+02,-2.024684786800830949e+01,-2.486212215128593073e+01
8.926428095132250107e+00,3.999686327993020996e+02,-2.020525017284411007e+01,-1.778236156459702499e+01
8.935318959768837388e+00,3.997891752859191001e+02,-2.016372588220320949e+01,-2.336732126207964910e+01
8.944209824405422893e+00,3.996100866383497987e+02,-2.012227487947517446e+01,-2.539338082681253184e+01
8.953100689042008398e+00,3.994313662055829468e+02,-2.008089704811784770e+01,-1.803953197136053532e+01
8.961991553678593903e+00,3.992530133376079675e+02,-2.003959227165811896e+01,-2.486188942180515937e+01
8.970882418315181184e+00,3.990750273854151828e+02,-1.999836043369285221e+01,-2.410170553406713267e+01
8.979773282951766689e+00,3.988974077009957000e+02,-1.995720141788958557e+01,-1.366743176523833725e+01
8.988664147588352193e+00,3.987201536373412409e+02,-1.991611510798733065e+01,-1.425612596531796861e+01
8.997555012224937698e+00,3.985432645484442560e+02,-1.987510138779742874e+01,-2.228607080204341884e+01
9.006445876861524980e+00,3.983667397892980944e+02,-1.983416014120433601e+01,-2.283071053542471418e+01
9.015336741498110484e+00,3.981905787158966632e+02,-1.979329125216634822e+01,-2.056181785013999530e+01
9.024227606134695989e+00,3.980147806852348253e+02,-1.975249460471651020e+01,-2.507005919848200293e+01
9.033118470771281494e+00,3.978393450553080584e+02,-1.971177008296326960e+01,-2.044441032838392402e+01
9.042009335407866999e+00,3.976642711851125682e+02,-1.967111757109135439e+01,-2.341769507539017425e+01
9.050900200044454280e+00,3.974895584346452893e+02,-1.963053695336246562e+01,-2.430662367735921947e+01
9.059791064681039785e+00,3.973152061649040547e+02,-1.959002811411610878e+01,-2.557624266474183017e+01
9.068681929317625290e+00,3.971412137378873695e+02,-1.954959093777043933e+01,-2.373169868324572462e+01
9.077572793954210795e+00,3.969675805165944098e+02,-1.950922530882282047e+01,-1.173096483763617037e+01
9.086463658590798076e+00,3.967943058650250805e+02,-1.946893111185073266e+01,-2.758641820479776996e+01
9.095354523227383581e+00,3.966213891481802420e+02,-1.942870823151255166e+01,-1.916917631105745556e+01
9.104245387863969086e+00,3.964488297320612560e+02,-1.938855655254822352e+01,-1.976021854726586469e+01
