r,Q,R,temperature,E_r
8.327984867565406123e-07,9.545310367460286744e-13,9.097254871054995736e-06,2.276725724785856642e+02,1.348600779834966874e+06
4.813058719036479584e-06,1.000497513418300951e-14,1.634985305452556288e-05,3.499066836887980685e+02,2.454908716666484179e+04
2.432859470715614190e-05,1.128582046149482827e-14,1.388519990099432744e-05,3.900866252379577190e+02,1.713758841673769057e+05
2.105538028977364940e-06,1.499703867081725109e-14,1.771760525291046681e-05,2.103833600109491044e+02,-5.548610848886777603e+03
1.325216949689484132e-07,2.559059183019575847e-13,8.967794935379651896e-06,3.077963613725435152e+02,7.169733921149242087e+04
3.668288727342759156e-07,1.034991324581545222e-14,1.841258567734840512e-05,2.577232478954569501e+02,2.892044964448173232e+02
1.870495640218834708e-07,1.937333096741792373e-13,1.054940097884857127e-05,3.121980904154527252e+02,4.937687466009876516e+04
1.000069637408655533e-06,5.561661833683494275e-13,1.842106463163355336e-05,3.109911742851135159e+02,1.411103097860703128e+05
1.130134086849789965e-05,6.400685797944120400e-13,5.601181923861602351e-06,3.614106802633352800e+02,4.504194942733714730e+07
5.917580787967694243e-06,1.620832751029900440e-14,8.053253084938020488e-06,3.367934604957720239e+02,4.372994214739443269e+05
9.691316340212450528e-06,3.080725802524169195e-14,1.328115564959929905e-05,3.606007858196456368e+02,3.436510855160841020e+05
2.310922562296753413e-06,2.213438621530952952e-14,2.262228566337184450e-05,2.218714910054617349e+02,-2.503432197082949642e+03
2.134723400856072475e-07,1.471942786469731027e-13,1.085972143796687214e-05,3.857223221561806099e+02,6.409540613974937878e+04
7.740479505927384110e-07,4.803459874751681976e-13,2.313532463516496636e-05,3.198028824337895912e+02,5.183817221478956344e+04
3.410997780088952467e-06,2.109030509367807840e-14,1.113315036170366692e-05,2.310578280400720246e+02,-1.404490865026458050e+04
3.100950939136019570e-06,7.320974318969653635e-14,3.953122843414406913e-05,3.981561610767836896e+02,1.011077771366320667e+04
5.382501551108124752e-07,5.726684337423985332e-14,4.214735195517291347e-05,2.508804284705977636e+02,1.234481615651415609e+02
2.991607921336002590e-05,1.432309164076520625e-13,7.617698735932839182e-06,2.902613073974716258e+02,1.438394586624659365e+06
1.994986714904251972e-06,1.883881517829248382e-13,4.942762992165043793e-05,3.701458419286215076e+02,7.569408310399578113e+03
3.438494828364500964e-05,1.402810485486080504e-13,2.541712696010247288e-05,2.570644574472244699e+02,1.066382159579316853e+06
6.258610018621614838e-07,1.091031225700617281e-13,2.323587059874521876e-05,2.147460625989593552e+02,-4.425943387120991247e+03
6.696051074752349395e-05,1.580447454030121726e-13,1.139091243510049535e-05,2.152976451500513519e+02,3.168058294350376818e+05
2.165569066309862634e-07,1.662123854690389029e-14,1.258790033299119810e-05,3.360636990186220032e+02,3.566641927012957240e+03
2.030240427770339559e-05,1.800899525094377409e-14,2.247637375044316799e-05,2.512219013458196173e+02,1.418632953574037674e+04
1.149633363668512629e-07,1.292886003481168929e-13,5.551780539180768441e-06,2.365683412149404887e+02,-7.531071945525647607e+03
5.116370551970885312e-07,2.469127848868642534e-14,2.583955650824895580e-05,3.489761009071763738e+02,1.581045562437157059e+03
4.089403015807541690e-05,1.326996414935266676e-13,5.113531305703161641e-06,3.696874284330392584e+02,7.131822767859866144e+05
1.122832564080418195e-06,3.162253136751291357e-13,1.845486054543041602e-05,3.164457099492882435e+02,9.459021113247648464e+04
6.272468358283485952e-05,4.133171777222558739e-13,4.494589861595088765e-05,2.739869644470001617e+02,9.441850403396288166e+05
6.141168333828772748e-05,1.798169036450793426e-14,8.628392143522982101e-06,3.766025997838252124e+02,4.285279266818361066e+04
2.515230152392271477e-05,1.451683358289355739e-14,3.011353459180766496e-05,3.836960058550835697e+02,4.186939256738983386e+04
1.542823863552059789e-06,1.218858698914710417e-14,2.757449828873513370e-05,2.977318246982097776e+02,1.203516523713059769e+03
3.756691310564624870e-05,9.046059279411610190e-14,1.476433338521969209e-05,3.702545531693828025e+02,5.761015279820893193e+05
2.351326891455087162e-06,1.918514687931954547e-14,3.324812552208204471e-05,3.819226203866218725e+02,3.157994676742268894e+03
2.390653230174555597e-07,4.503283684128806108e-13,5.383247525009385867e-06,3.897679903116776359e+02,1.959950907826136798e+06
3.596458942810096943e-05,2.921708614681251278e-14,1.312187682940887997e-05,2.161823717997704364e+02,2.030192905940242636e+05
2.810218660475443124e-05,7.843086707194829407e-14,4.950652600391845120e-05,3.378397970564560637e+02,3.989142160755190707e+04
2.550916960618624172e-07,3.629221973053631688e-14,1.648839110537467464e-05,3.166120052140478833e+02,3.455283950785245452e+03
3.977219416435817353e-05,2.473744086878834331e-14,1.314287383373680880e-05,2.512087920670410881e+02,1.405549954926163482e+05
3.604866278405271236e-06,7.640573819286189751e-13,5.497016015586077576e-06,2.237206582109516546e+02,1.215229161496267170e+08
1.701266207108791432e-05,1.394467468466404642e-14,1.131660804374038626e-05,2.077326679818933428e+02,4.330264796217894182e+05
6.375702769841990337e-07,2.913887700911699954e-13,1.680450035806177372e-05,2.516428773631888021e+02,1.261803976047001197e+04
4.429803393118628395e-07,3.230781965567011419e-14,1.263308550615956063e-05,3.580953128598503099e+02,1.619087163763349599e+04
3.507021632156563537e-05,1.599961422396074567e-14,1.924201554025787558e-05,2.615342279238084870e+02,1.169185013949066197e+05
6.318898715278419168e-06,2.180916260402605250e-14,9.886017274008515715e-06,3.035327745311772105e+02,2.355236406908452045e+05
2.774063491761294218e-07,5.775610948642064438e-14,8.701086673504961918e-06,3.287669375400989225e+02,4.542436206382757518e+04
1.252017094993472666e-06,2.010181154485055455e-13,7.143550511600044320e-06,2.190847797369234513e+02,1.922523699114794144e+05
3.776656227196990043e-05,2.366875309401470614e-13,2.379918697552111902e-05,3.299487679862505161e+02,1.491458206956424983e+06
2.540099594392570175e-06,1.720938796966791298e-14,1.613228758546013272e-05,2.582174493206520651e+02,5.117891247040864982e+03
1.024610228007761304e-06,6.910816527110905545e-14,3.959119119723482360e-05,3.972073756651045073e+02,3.122788384483451864e+03
1.054050927273280959e-06,1.708704171634774022e-14,1.142187079059616804e-05,2.655183660477944727e+02,8.054015039949630591e+03
2.978054262673441820e-05,2.369502079246090964e-14,2.968145639685648089e-05,2.587453552630203149e+02,2.401278315659683431e+05
2.306200609702881098e-06,2.897687903026091278e-14,2.375241987941228441e-05,3.106935399296214655e+02,7.867049141113982841e+03
6.999395084834020124e-05,7.459497846051082208e-13,3.717013758537413568e-05,3.974343105175325377e+02,1.368482332169718342e+06
8.641725214518597591e-07,3.616588596380439333e-14,2.159412001816280062e-05,3.663293527589362384e+02,7.403589068498873530e+03
1.859691848733237364e-05,2.415173946361293164e-14,1.717988222107816275e-05,3.431979827267863925e+02,6.276493138939692872e+05
7.196419605812172994e-07,9.251371410510443619e-13,1.508076708225849107e-05,2.280915951676236659e+02,-5.559928934102406492e+04
2.011483182642898336e-05,2.435774670479118177e-13,1.239615551002464842e-05,3.452075541521786590e+02,5.410718209345336072e+06
1.129259959303860019e-07,7.310387304879635036e-14,8.791829538282165777e-06,3.729501900043330807e+02,2.994162506881482841e+04
2.451675260556410548e-07,8.177582591952214482e-13,2.272699276753598039e-05,3.492015352056467350e+02,3.692918549077716307e+04
5.994745075313878115e-07,5.269015048786273070e-13,4.416498730077795647e-05,3.169623699975369959e+02,6.155600484404346389e+03
4.076391561543782105e-05,7.244493466817635957e-13,3.268420741343658543e-05,2.347208689225548710e+02,3.918382747962776572e+06
9.278870830726568839e-07,1.904134789029266185e-13,7.996797951268384201e-06,3.781880546611372438e+02,8.944250039075092645e+05
2.822127453789614282e-06,3.222566310683142200e-14,1.231563997439451135e-05,2.722222642122228535e+02,4.061276298097278777e+04
2.094756564776415997e-07,4.347383361381222694e-13,4.973113561929539799e-05,2.681968755101371471e+02,5.381875214988674543e+02
5.012274623569223310e-06,4.426678312531133183e-13,7.634182258853166648e-06,2.210230091249407565e+02,3.095737114169814810e+07
1.940812594655167239e-07,2.018633036311200287e-13,1.365791060117078466e-05,2.394695687329018767e+02,-2.292041271226116805e+02
2.659542981626946965e-07,9.003659410993666836e-13,2.843192162811253060e-05,3.424406614810060887e+02,2.154897662208244583e+04
2.528815737511701299e-05,6.474605340306642144e-14,4.538016635633796867e-05,3.128659403637724381e+02,3.084365663472738379e+04
5.391763802037627078e-07,6.017590395163845421e-14,5.184691491557552068e-06,3.235633459122865361e+02,4.259422641797910910e+05
1.526726111172864272e-07,5.817727266134790066e-13,1.126249896779541425e-05,2.809880051793355165e+02,6.296377819673057820e+04
6.389614260663439662e-06,4.953031053263404196e-14,2.006196099804427750e-05,2.978793662334721830e+02,5.431372438983681059e+04
2.751062569953810841e-07,8.699172535986969358e-13,6.814810560743180502e-06,3.879865732765866255e+02,2.160573193536318839e+06
1.440290749035965130e-07,6.411699153343827692e-13,3.324698729176940246e-05,3.680610921340121422e+02,6.044689001884857134e+03
3.102108256199447928e-05,2.189321195837578378e-13,6.393220971891867240e-06,2.647953065489243158e+02,2.044778174076610710e+06
1.554348730658907820e-06,6.461857463039926032e-13,1.735089522567485244e-05,3.013278799296219290e+02,2.773965630895821378e+05
3.948437138873728551e-05,1.975917681726182191e-14,1.255909635910998785e-05,2.479831324561211261e+02,1.139118773711680697e+05
1.706453286598575995e-05,2.361740687702161634e-13,2.094542642404097221e-05,3.768858251860932000e+02,1.383666142014384037e+06
4.007671258348904733e-07,3.262829505724575884e-13,1.285496730926523868e-05,2.219833030549118291e+02,-3.404400251573890273e+04
1.796527575233296642e-07,3.384606636697985118e-14,1.417384219265222076e-05,2.638294705329307135e+02,1.333529732185549165e+03
3.266417977932630566e-07,2.054955363589275757e-14,3.699825910548506749e-05,2.304963441877795276e+02,-3.778107477799687786e+01
3.046074306586766101e-06,1.024253736192117120e-14,7.915600731217697922e-06,2.844313196566740771e+02,7.126090907532678102e+04
1.183707552866854858e-06,5.386184099110862273e-14,1.329447180581826225e-05,3.497127921381446072e+02,5.900372232298801100e+04
3.132897091291286833e-05,1.533658404208199310e-13,3.281087082273242495e-05,3.831707353961510307e+02,4.689978386945942184e+05
2.556951727911947595e-06,1.822049458936441337e-13,1.460624539162593281e-05,2.790156635085554058e+02,1.496114955332281243e+05
4.615822516156822079e-06,2.522582134695348221e-14,2.763979265254955166e-05,3.215948071713750096e+02,9.753820730240498960e+03
1.453304885072788038e-06,2.864727658604917886e-13,1.458663086743385502e-05,3.188135255329465281e+02,2.317351649641582917e+05
1.839505179846901667e-05,3.696112323576406382e-14,4.993535775301458595e-05,2.197553845780085737e+02,-3.618924619732653809e+03
1.166324433605255362e-05,5.623006701796883073e-13,9.671850891739613437e-06,3.738477688739874338e+02,3.715185232151859999e+07
1.141082387761144702e-05,1.815706070167446274e-13,1.976278451243131050e-05,3.407861688351737257e+02,6.190081926804785617e+05
2.064349209033621756e-05,8.299811629188690637e-13,2.313644052660880995e-05,2.904669928603386779e+02,5.145840774248402566e+06
1.569706245200673622e-06,6.605412202394311119e-14,1.198774006001027500e-05,2.451446760942494620e+02,9.134852547883565421e+03
2.276446895982911953e-07,2.583133517359374408e-14,1.020715173031039469e-05,2.061595768387644227e+02,-6.275715056489112612e+03
2.843153662656896569e-05,2.182612693986568421e-13,3.356560113192767059e-05,3.982584852267386850e+02,5.508449887823332101e+05
1.087846093935179648e-06,3.057074912986807329e-13,4.518899718691243855e-05,2.298375033166550736e+02,-1.101796878101738002e+03
1.189290221767040115e-05,2.011841354010748334e-13,2.119951531052508749e-05,2.696124183344812764e+02,2.334650659176646441e+05
9.234167076919657757e-05,3.181118124395272415e-14,4.438396936311602033e-05,3.667125448565391252e+02,3.353010845206390513e+04
1.274339680258213851e-05,2.185098185450726209e-14,5.138936251779867831e-06,3.113426480018513303e+02,1.209347641716063721e+06
5.248765780891084505e-05,2.767360227645799049e-13,4.866766726146212811e-05,3.197489823775695754e+02,9.028215698902281001e+05
1.096641927046356347e-07,1.459594660265008342e-14,6.998949486628609583e-06,3.188433784146960193e+02,7.982342536204162570e+03
6.473697612320320517e-06,5.143379323802955811e-14,2.176892326880521851e-05,3.206366773398258374e+02,5.763505114769583452e+04
1.958700691125698632e-07,6.802525444619323092e-14,3.598783154052278540e-05,3.062725037113453936e+02,4.276689588244580023e+02
4.144898427764762735e-05,9.999851103119435693e-13,5.742401069137218308e-06,2.269607424817355366e+02,5.231381194023156539e+06
7.598769293734853561e-05,4.242511584216186164e-14,4.765369995473057568e-05,3.036286280799014321e+02,6.603696982339749229e+04
1.266078787905589300e-07,3.981584836855677547e-13,1.952361578530117074e-05,3.231374594778209826e+02,1.204941708238620595e+04
2.510637729814146689e-07,1.405752079714047865e-13,9.993179564784281649e-06,3.418332260721221019e+02,7.287919049024989363e+04
3.149800919544657802e-05,1.149370785983502357e-13,4.780301050900025525e-05,3.110653005626379013e+02,5.920658843423064536e+04
1.149897900328362528e-05,1.187889182952967105e-13,6.481199103463536785e-06,3.946041709095762258e+02,8.074357680453483947e+06
8.809947690160899452e-05,2.491955158048437011e-13,5.235377394919814084e-06,2.597403035362193577e+02,2.885653504526280449e+05
1.860062702823521983e-05,5.723492640691299748e-13,2.544422986152173254e-05,3.191103188302990361e+02,1.567287843145883176e+06
6.061362022538604307e-06,1.535016979649685547e-13,9.523559163027266793e-06,2.999087644140744260e+02,2.887660270289048553e+06
4.146959186209360528e-06,7.418395703727278785e-14,7.350060665657247675e-06,3.688851670969344809e+02,2.318781518361628056e+06
1.070537978868133782e-07,1.446610756888343912e-14,6.082773121926899503e-06,2.119151632308702062e+02,-6.304320926361771853e+03
2.246177707157484587e-05,1.578362582531656951e-14,4.384803603583003860e-05,2.893145703831148694e+02,5.346020337165386081e+03
1.419075033062222889e-06,3.943129110305030426e-14,9.664863598352525667e-06,3.512056541369048546e+02,1.366958139214351540e+05
2.089101777298235086e-07,4.577517962368520391e-13,1.761708994339920907e-05,2.279876351130443766e+02,-6.360585612299175409e+03
4.370230979767050944e-06,3.556220554748150185e-13,3.038649088485525585e-05,2.292000631093567335e+02,-1.781551473215804435e+04
1.287918021869334930e-06,1.113557827133343181e-14,3.889491488160411338e-05,3.323977623236718841e+02,4.685716271288167718e+02
6.570128517984909580e-06,2.276217813139191518e-13,6.272638448407590149e-06,3.085386463311701277e+02,4.739327343917088211e+07
1.122060773964568617e-07,2.746998212261116622e-14,6.144175396649939054e-06,3.756041293454213132e+02,3.317364770127588417e+04
3.125563558467778319e-07,2.953788150079039491e-13,2.376787333051422389e-05,3.279121185474535878e+02,1.274574593970196656e+04
4.163828078090675988e-06,2.020659854505362606e-14,4.423851577979771594e-05,2.873729016615063188e+02,1.110526315976869000e+03
6.756507274196889785e-06,9.766456580017607581e-14,2.386069201361124844e-05,3.129793267858798345e+02,8.028632508023132687e+04
1.764584572025070432e-07,1.366040681950930448e-13,2.290324067555160544e-05,3.546365531278078151e+02,4.484048897105063588e+03
8.112106176142947156e-06,4.719092965735101894e-13,3.723038293471898306e-05,2.926476521265552151e+02,9.398382322093164839e+04
