Vb,g,T,S0,Td,Td_noisy
2.498322652949007239e+00,6.112863000725744511e-01,3.202374885161930251e+01,7.482196739119247875e-01,5.018217011925752757e+00,5.000500489824740491e+00
1.729901060050323069e+00,7.535993502335366356e-01,2.503237176982306522e+01,3.005896392480845059e+00,4.809671368604310437e+00,4.799001460066229185e+00
1.129210268596240851e+00,3.276721527952728419e-01,3.997320505998354179e+01,2.055681541032848170e+00,7.895392485951736816e+00,7.877437879163575296e+00
3.610160856504502025e+00,5.393288012007959598e-01,2.039688801588211930e+01,6.674261581826151923e-01,4.662250142115162532e+00,4.645310900687266376e+00
5.655860698289806976e+00,9.057874072793685727e-01,2.009221535636468658e+01,3.752932632089764908e+00,4.913195380709398208e+00,4.792270412279322933e+00
6.032141137909694528e-01,7.721939046748240720e-01,3.178550515280476318e+01,1.114435311292790276e+00,5.177726201213141088e+00,5.173916230381576220e+00
5.261149040285800993e+00,4.404116674119632480e-01,2.300469177865785753e+01,1.793919016842562497e+00,7.125786515070083205e+00,7.105929831733377000e+00
5.793602106336743773e+00,5.039657447620166097e-01,2.922142390431586989e+01,4.561526429798885118e+00,8.639234817779636089e+00,8.652982633942992052e+00
3.482795758162810618e+00,4.479045316218300821e-01,3.878503346806542140e+01,4.514638252525253748e+00,8.517158133323858848e+00,8.526900111482335731e+00
5.823359021463350160e+00,5.069143475840349744e-01,3.241526505861344276e+01,2.199356691940434594e+00,7.453235365869526063e+00,7.495171265535801375e+00
4.376303400846270897e+00,8.291643307590422785e-01,2.605246708636470032e+01,4.493124415806756922e+00,5.663613349152526233e+00,5.662230885130895786e+00
3.498738644161422773e+00,2.805524339277667423e-01,2.617250744918650440e+01,4.148371087984298988e+00,1.244050002211214334e+01,1.247962161172598883e+01
3.050212598422468613e+00,6.151630666261300728e-01,2.735928986264816842e+01,4.753199414921892796e+00,6.882698018479479707e+00,6.753925867405043526e+00
3.065194538135294078e+00,4.359096403190984015e-01,2.711385141419619416e+01,1.010661390116482927e+00,6.519827392383203524e+00,6.464043538154486512e+00
4.250981998907706227e+00,7.028463620503377918e-01,3.503688101737994032e+01,4.257867008872421977e+00,6.421977155220333522e+00,6.507549295073463469e+00
1.789779528267726683e+00,6.125771315203685230e-01,3.039887162110364116e+01,1.751646809093350576e+00,5.454318120308005113e+00,5.392642175422104778e+00
4.434706184769810378e+00,1.138212309901152630e-01,3.780624642437938121e+01,4.847104652390197721e+00,2.853657736866926342e+01,2.852191213021800209e+01
3.200443553651107109e+00,8.075103697550922721e-01,2.465690456004594466e+01,1.943971823166334989e-01,3.510172413167008010e+00,3.544802589921737468e+00
4.210642201960036246e+00,6.155854886786189528e-01,3.572812778266487754e+01,2.203798141852187087e-01,4.365248771963704755e+00,4.320412791893106785e+00
5.674739627267321396e+00,4.833537941875318822e-01,2.552094098544324652e+01,1.607530525907499896e+00,6.851587387528891959e+00,6.887006112288430515e+00
1.783995249856169085e+00,1.455805254067347732e-01,3.032511453811575919e+01,3.221005004408878936e+00,1.937810091783914501e+01,1.930598809553981710e+01
2.717740351535607335e+00,1.537033001541117661e-01,3.248100959269793009e+01,2.933425327528188298e+00,1.931482894768377179e+01,1.921845363849712385e+01
2.013380709363727927e+00,8.779614036435345881e-01,2.984785093001857348e+01,4.426397754517751970e+00,4.944664267046122497e+00,4.877491651982095888e+00
7.897202809442236404e-01,6.306275376765025920e-01,3.034398911363154738e+01,7.386344819760464198e-01,5.524306421929880528e+00,5.440913051229998132e+00
3.921493389505637417e+00,4.920717582016586045e-01,2.804019058231741113e+01,1.634732734529452891e+00,6.809284501090984598e+00,6.807691532351295649e+00
3.956860082541370893e+00,8.896333800031421823e-01,3.395080106188567015e+01,1.027855699513359200e+00,4.261011028598848505e+00,4.244414061952120676e+00
5.996759675776636378e+00,5.025033817367563493e-01,2.936050637220201409e+01,4.196819001048381459e+00,8.543003905068903947e+00,8.558717784641119763e+00
3.805647970559864479e+00,1.205678343351098553e-01,2.430341025083557582e+01,1.009441869189823704e+00,1.686093936333840304e+01,1.680844463983408232e+01
2.678585544348317082e+00,7.039111959236895588e-01,3.971566911045758275e+01,4.883642523522841117e+00,5.839965052294355807e+00,5.966402920865971460e+00
5.456372956362990578e+00,5.685074542676588072e-01,3.713509780812235306e+01,1.297849674570939138e+00,5.898861042794711906e+00,5.893380001378335287e+00
5.846137665694016716e-01,6.721226257993203612e-01,2.149298671045703912e+01,3.547127325853248525e+00,5.231623637148081762e+00,5.228627767712891838e+00
2.164888330839620068e+00,5.705863692606690796e-01,2.598417686841747809e+01,5.463923810986508478e-01,4.778011310349897123e+00,4.800094317147164169e+00
4.635609759678469111e+00,2.799014043144711916e-01,3.263494885865479489e+01,6.716400739223431504e-01,8.809579576985822058e+00,8.796699589302258815e+00
1.388178574369207885e+00,4.638933630945691888e-01,3.120685190195641923e+01,2.194976286783638209e+00,6.814414822384030401e+00,6.782138783186073994e+00
2.486797863487021143e+00,7.876821686403966405e-01,2.387942373939359086e+01,1.411441729783153631e+00,4.270743537890980157e+00,4.274333465058246517e+00
5.169850001069128176e+00,5.985290961159585033e-01,2.671008503281949942e+01,4.680307800792238737e+00,7.406144485504601249e+00,7.451383364508946450e+00
2.395710571398210753e+00,6.970270888258620623e-01,2.410719623956099156e+01,4.760794258796189560e+00,5.779585668877713189e+00,5.812173621482165764e+00
1.836283899139112163e+00,8.179740678940056187e-01,2.103433781790734969e+01,3.346633154291190682e+00,4.382561479177113917e+00,4.428965496870641338e+00
5.398235475544672646e+00,7.984216638419341372e-01,3.826033368948139923e+01,2.834666838490851770e+00,5.377290079127634570e+00,5.348401044216430478e+00
9.257946290104065445e-01,3.580349798957733753e-01,2.802459584117170976e+01,6.185192097923116750e-01,7.826688377691124465e+00,7.787273292103646938e+00
5.211804940043954559e+00,3.869778499256002480e-01,2.129705266529404639e+01,3.131953611113440505e+00,8.675424619165932327e+00,8.774982972815998039e+00
2.234615395686105010e+00,3.808541729737017212e-01,2.917440185854665557e+01,1.211925921260890160e+00,7.386460235617984260e+00,7.373865747357888800e+00
1.642815944350138890e+00,4.537366563998583846e-01,2.972266584873242579e+01,3.244973954836893881e+00,7.428778114491763951e+00,7.452062801789410607e+00
3.183333196828801892e+00,7.597645813049316299e-01,3.519365387523036759e+01,2.295741855978126189e+00,5.216008280461583269e+00,5.252304372405365740e+00
3.158799631139106889e+00,8.830810072195445226e-01,3.048920844185886381e+01,1.849912596514091234e+00,4.600216907910366970e+00,4.670642025508818129e+00
5.805833429912738985e+00,2.077630570799981757e-01,3.345857810590787551e+01,1.101013750918540701e+00,1.233578813011360076e+01,1.226762671843935770e+01
4.638775847470562042e+00,3.683616518207719626e-01,2.287621296800230652e+01,3.164873371977062089e+00,9.177706844036503497e+00,9.153103382574544256e+00
3.030673384522554858e+00,7.051002468024240022e-01,3.215803119672186483e+01,7.915316766290220185e-01,4.679082705907680051e+00,4.656818040656917290e+00
3.576964986577548355e+00,5.823536204621464485e-01,2.940621161310074427e+01,3.071567571894736837e+00,6.839405575053262965e+00,6.823751540674302341e+00
2.251025469218581598e+00,8.068222949694139334e-01,3.593394689273655018e+01,4.762916903590846296e+00,5.337052916438325134e+00,5.215841160674589361e+00
5.904968757839185400e+00,6.326530080170368331e-01,3.946617030509169410e+01,2.518860106127225773e+00,6.112312279431735718e+00,6.106932474686894707e+00
2.622663417148485721e+00,9.051434077346114382e-01,3.165620977584151063e+01,3.036365684452559055e+00,4.776614116309419344e+00,4.631355452965644659e+00
5.371291848388354495e+00,7.863736765538348328e-01,2.713207636521674715e+01,2.952840169394107761e+00,5.611600456565472683e+00,5.625955126460382871e+00
4.108424521276608843e+00,5.042295029115491101e-01,2.360409236563912927e+01,2.798328206579425714e+00,7.068463922264430543e+00,7.094806308027949093e+00
5.538792398401191974e+00,4.969409868731026192e-01,2.108621215661570858e+01,2.510057506344377742e+00,6.881934232461174972e+00,6.911305349464779368e+00
2.450122133742540065e+00,2.842062909101821244e-01,2.123128562591860202e+01,4.400311700764339307e+00,1.085631782342737317e+01,1.079556374023510124e+01
2.791830346325214762e+00,8.300109000147404270e-01,2.598259144217024641e+01,2.355489743899215060e+00,4.726245794694096780e+00,4.773498185611890321e+00
2.531298297026652211e+00,9.573048052708035272e-01,3.348867171965946454e+01,3.140246109591244839e+00,4.570822410238265299e+00,4.527127046780782926e+00
5.048735500107622620e+00,9.092063602695162894e-01,3.335650062889396139e+01,1.522657690261194130e+00,4.585300717932976333e+00,4.523459360307306554e+00
5.742175209102166278e+00,6.108381569476318829e-01,2.326346251219592887e+01,3.732260231143384566e+00,6.733543775108659091e+00,6.684052326444653858e+00
5.035131327120069500e+00,8.874008775757414869e-01,2.233681285892572888e+01,3.014807315870867033e+00,4.856395850847819773e+00,4.813543937773107295e+00
2.982816998888376592e+00,1.397983656583135781e-01,3.354997083156037974e+01,3.571648373839534152e+00,2.221439050068030951e+01,2.222256597259753264e+01
5.060032000854326029e+00,3.863703037856730527e-01,2.117516475702458223e+01,2.156324647179474141e+00,7.877829383994881418e+00,7.918629919197628375e+00
4.516025029350837272e+00,1.541385575827242671e-01,3.748080841473526448e+01,4.177828081542894978e+00,2.108029642267549519e+01,2.097479362040193251e+01
3.355232807076037105e+00,5.684998299782958453e-01,3.223364076862741712e+01,9.559926827205165178e-01,5.604904847774628607e+00,5.577440995891502773e+00
1.509222552783171079e+00,1.684806271740320049e-01,2.901018015981436804e+01,2.242743172999326795e+00,1.534788089649911669e+01,1.539257947906373403e+01
1.808290133955595458e+00,5.815112685676488979e-01,3.473897163103544727e+01,1.149475591689873982e-01,4.582043377101396864e+00,4.591853124239599460e+00
4.370703403830132672e+00,2.163309970921984404e-01,2.440302312272360297e+01,4.475496058985690695e+00,1.565774601533763466e+01,1.568283467981098234e+01
1.593066738364329549e+00,8.992579324368477067e-01,3.253105352356377011e+01,1.933473234895742410e+00,4.179547112516243779e+00,4.104313564037069817e+00
3.581902915404875376e+00,8.468786086932788004e-01,3.929727095338157028e+01,3.213615513634095588e+00,4.985326594720009830e+00,5.032763465376865142e+00
4.923037891357769702e+00,4.475694890367090117e-01,2.246966876993629825e+01,4.347356680717141542e-01,5.153014129942214083e+00,5.074566921217305016e+00
4.096439425557885983e+00,6.937684864199521462e-01,2.902804802373741211e+01,3.475922867138170780e+00,6.252175214541154880e+00,6.261678787742612329e+00
3.853656444521896596e+00,6.950202121519627463e-01,2.820624663312682401e+01,4.107926885745971646e+00,6.362860975789394580e+00,6.430923845333794020e+00
1.917533498544783166e+00,6.246829682296547448e-01,3.860265241326202101e+01,3.855997047465401284e+00,5.811973074740874878e+00,5.905940594233222818e+00
1.159647827372413120e+00,8.964710573646798020e-01,3.980215926480251909e+01,1.269943703863798401e-01,3.503377085575777983e+00,3.528953913078093585e+00
6.865041736072248213e-01,6.897467116483843030e-01,3.170862811324330721e+01,9.963074561593225908e-01,5.413379928457307422e+00,5.457428388555221943e+00
7.548705146261057708e-01,4.874059788312058439e-01,2.504953861257892456e+01,3.794471544101575500e+00,6.635993242290273209e+00,6.605676660581685233e+00
1.774693532919796812e+00,4.345923446784172306e-01,3.298000930492218430e+01,3.036998597034784808e+00,7.689584606314511461e+00,7.665512399702715918e+00
3.567254735078993821e+00,2.804229424704794971e-01,2.153966778516899794e+01,4.301965602725587701e+00,1.165211313085765710e+01,1.171058429942703505e+01
2.830241436376258246e+00,1.310728465330599779e-01,2.576043292754242486e+01,6.802988802537092150e-01,1.480455410988360576e+01,1.480463442900722981e+01
1.622544119600930035e+00,3.368645184273229010e-01,2.756563428930015291e+01,2.306166352735292246e+00,8.638009801413465638e+00,8.631644110220415556e+00
2.164779262727896114e+00,6.412033657375452167e-01,3.814274654344654891e+01,2.699725564843732162e+00,5.485422327680774757e+00,5.414894422671420848e+00
3.036882099149893932e+00,7.660663271436738420e-01,2.894362429653856239e+01,3.895574060171485886e+00,5.708159422002399452e+00,5.715688970897136123e+00
4.894182264472857646e+00,1.017238132806013717e-01,3.440166615876275813e+01,2.314231673781635301e+00,2.714787271844669547e+01,2.718016588880082907e+01
4.107610318931461002e+00,9.561371296382245033e-01,3.742533858852974049e+01,2.621753944550595072e+00,4.608365739346499623e+00,4.568657265584477045e+00
7.249804196421737457e-01,9.226884720475556634e-01,2.709737903662549741e+01,3.597681990161834875e+00,4.327112182845366917e+00,4.301758191722930391e+00
3.148354478365929854e+00,6.741280734006109832e-01,2.838235160668148183e+01,3.475986416329299722e+00,6.140853874302020898e+00,6.219876704103065812e+00
1.522984274740493360e+00,9.727998365030116057e-01,2.451462702585740772e+01,3.464510284935946594e+00,4.008705070705534723e+00,4.017618378162977955e+00
5.201580772428499699e+00,1.482759902091471127e-01,2.425140812391185818e+01,3.296561804328842271e+00,2.007928267880951623e+01,2.006485299653026644e+01
5.366973285720423092e+00,3.243111250937182888e-01,3.206448753019525810e+01,1.956368387560809996e+00,1.006971036288672217e+01,1.001286122341975471e+01
3.550655911122274855e+00,1.890912971027148559e-01,3.873567898776038021e+01,1.187375505647319862e+00,1.215880937095314351e+01,1.212783041938909179e+01
4.550244233654283654e+00,7.607276244085201533e-01,3.015473812612572857e+01,7.188045292045538437e-01,4.535063327755758600e+00,4.522563515203683160e+00
4.277295513839341368e+00,9.063505427112282797e-01,2.140907354387461581e+01,2.836602136324578360e+00,4.594084008204533554e+00,4.662540400765219140e+00
4.992591773210512507e+00,9.604245408938808515e-01,2.723774669298138917e+01,2.502930687129059084e+00,4.721159954154760641e+00,4.690635219245648635e+00
2.033486593810158283e+00,6.585989845022354183e-01,3.050240791173289168e+01,3.143571777193129302e-01,4.400694423067099237e+00,4.490411211440402006e+00
1.761085727743926022e+00,4.692829231659169098e-01,3.891596049074826880e+01,2.813802460719815546e+00,6.642535182392182769e+00,6.596100791544639463e+00
4.604699805876760088e+00,2.080597866949369656e-01,3.906445062962610848e+01,2.107221321983716866e-01,7.854331730633283826e+00,7.836452390391981382e+00
5.774950593516133601e+00,2.741612731820955440e-01,2.773913762119108384e+01,1.333378383724841187e+00,1.023134587741070511e+01,1.027352305980625147e+01
1.763998025605459041e+00,4.312098197678053690e-01,2.445968409046933800e+01,3.621905425157509573e+00,7.459347357662928779e+00,7.447337611106174649e+00
3.622756909469392994e+00,3.055211029794258071e-01,3.912169004231816416e+01,3.374424773145683343e+00,1.073387115880803400e+01,1.069235805668800410e+01
3.493207318925241278e+00,9.776105588982646477e-01,3.332610196932309776e+01,1.248581641345472448e+00,4.089567412395350487e+00,4.082975241821266366e+00
2.554570228673095578e+00,2.893573756111694761e-01,2.150023400558140452e+01,4.723197601973368798e+00,1.102754090598348391e+01,1.104997653065493068e+01
4.626307827044733756e+00,1.349040738013246032e-01,2.776732503561914100e+01,1.346515340020332463e+00,1.799676071316087800e+01,1.791097400241842408e+01
1.224714912217110596e+00,2.407357071308922625e-01,2.977658797524739143e+01,1.955060040370441288e-01,9.741468145304398973e+00,9.729041328016965196e+00
2.544773906054507151e+00,1.277302421360429208e-01,2.872630332364006023e+01,4.630404957167696622e+00,2.496587212026944158e+01,2.496040528904686084e+01
2.870869757258236454e+00,1.258415839096553579e-01,2.072885154184246304e+01,1.030081049152465456e+00,1.452967891905331221e+01,1.450949153105702827e+01
