t,n,c,T_fuel,dn_dt
6.761352270454090707e+00,8.232799772707002717e+01,3.982328998229225363e+03,5.718006101758971838e+00,-4.064071741769659241e+00
6.771354270854170743e+00,8.228744778860637155e+01,3.984492703197628998e+03,5.720518112591409299e+00,-4.044306613437839815e+00
6.781356271254250778e+00,8.224709488553564540e+01,3.986652048673743593e+03,5.723023568146484941e+00,-4.024674209196170693e+00
6.791358271654330814e+00,8.220693769761832925e+01,3.988807050892813095e+03,5.725522494588021871e+00,-4.005173565240717437e+00
6.801360272054410849e+00,8.216697491331001402e+01,3.990957725998181559e+03,5.728014917932546801e+00,-3.985803722644888580e+00
6.811362272454490885e+00,8.212720522976130155e+01,3.993104090041295422e+03,5.730500864049289156e+00,-3.966563727489806013e+00
6.821364272854570920e+00,8.208762735281787570e+01,3.995246158981701683e+03,5.732980358660180187e+00,-3.947452630866450818e+00
6.831366273254650956e+00,8.204823999702050230e+01,3.997383948687050633e+03,5.735453427339855637e+00,-3.928469488941438215e+00
6.841368273654730991e+00,8.200904188560494390e+01,3.999517474933092672e+03,5.737920095515653074e+00,-3.909613362985830065e+00
6.851370274054811027e+00,8.197003175050210189e+01,4.001646753403680123e+03,5.740380388467614559e+00,-3.890883319458467327e+00
6.861372274454891063e+00,8.193120833233788858e+01,4.003771799690766784e+03,5.742834331328483977e+00,-3.872278429988547543e+00
6.871374274854971098e+00,8.189257038043328407e+01,4.005892629294409289e+03,5.745281949083707929e+00,-3.853797771503664649e+00
6.881376275255051134e+00,8.185411665280433624e+01,4.008009257622763926e+03,5.747723266571437506e+00,-3.835440426211825127e+00
6.891378275655131169e+00,8.181584591616216073e+01,4.010121699992090271e+03,5.750158308482524738e+00,-3.817205481665105538e+00
6.901380276055211205e+00,8.177775694591289835e+01,4.012229971626748011e+03,5.752587099360525258e+00,-3.799092030804601450e+00
6.911382276455291240e+00,8.173984852615781449e+01,4.014334087659199213e+03,5.755009663601700076e+00,-3.781099172032604372e+00
6.921384276855371276e+00,8.170211944927000047e+01,4.016434063142221930e+03,5.757426025474621234e+00,-3.763226008911061626e+00
6.931386277255451311e+00,8.166456852198788852e+01,4.018529913027118255e+03,5.759836209086636849e+00,-3.745471657714773528e+00
6.941388277655531347e+00,8.162719456794151540e+01,4.020621652100244319e+03,5.762240238282031690e+00,-3.727835249396143524e+00
6.951390278055611383e+00,8.158999641872544828e+01,4.022709295064089474e+03,5.764638136770560806e+00,-3.710315919799569429e+00
6.961392278455691418e+00,8.155297291349450006e+01,4.024792856542263507e+03,5.767029928135389838e+00,-3.692912809215926018e+00
6.971394278855771454e+00,8.151612289896371522e+01,4.026872351079498458e+03,5.769415635833096800e+00,-3.675625062458479420e+00
6.981396279255851489e+00,8.147944522940839818e+01,4.028947793141646343e+03,5.771795283193675630e+00,-3.658451828884196289e+00
6.991398279655931525e+00,8.144293876666405652e+01,4.031019197115680527e+03,5.774168893420529969e+00,-3.641392262460009022e+00
7.001400280056011560e+00,8.140660238012647199e+01,4.033086577309695258e+03,5.776536489590476720e+00,-3.624445521756371136e+00
7.011402280456091596e+00,8.137043494675167210e+01,4.035149947952906587e+03,5.778898094653747819e+00,-3.607610770049269888e+00
7.021404280856171631e+00,8.133443535105590172e+01,4.037209323195650995e+03,5.781253731433986687e+00,-3.590887175285914168e+00
7.031406281256251667e+00,8.129860248511566567e+01,4.039264717109385856e+03,5.783603422628248225e+00,-3.574273910177204527e+00
7.041408281656331702e+00,8.126293524856768613e+01,4.041316143686689429e+03,5.785947190807002372e+00,-3.557770152226268578e+00
7.051410282056411738e+00,8.122743254860894524e+01,4.043363616841262228e+03,5.788285058414130546e+00,-3.541375083729903395e+00
7.061412282456491774e+00,8.119209329999668512e+01,4.045407150407923837e+03,5.790617047766927428e+00,-3.525087891860877676e+00
7.071414282856571809e+00,8.115691642504833681e+01,4.047446758142616545e+03,5.792943181056101842e+00,-3.508907768686675865e+00
7.081416283256651845e+00,8.112190085364161973e+01,4.049482453722403079e+03,5.795263480345772322e+00,-3.492833911197308794e+00
7.091418283656731880e+00,8.108704552321448489e+01,4.051514250745467507e+03,5.797577967573473323e+00,-3.476865521359634670e+00
7.101420284056811916e+00,8.105234937876510060e+01,4.053542162731113876e+03,5.799886664550149895e+00,-3.461001806144430759e+00
7.111422284456891951e+00,8.101781137285190937e+01,4.055566203119768488e+03,5.802189592960162123e+00,-3.445241977553372692e+00
7.121424284856971987e+00,8.098343046559357106e+01,4.057586385272978532e+03,5.804486774361281576e+00,-3.429585252663613915e+00
7.131426285257052022e+00,8.094920562428798405e+01,4.059602722480646207e+03,5.806778230196290913e+00,-3.414030853328888782e+00
7.141428285657132058e+00,8.091513582702563667e+01,4.061615227959722233e+03,5.809063981791897646e+00,-3.398578010884612866e+00
7.151430286057212093e+00,8.088122006854393931e+01,4.063623914774376772e+03,5.811344050231241454e+00,-3.383225972209537247e+00
7.161432286457292129e+00,8.084745735098989883e+01,4.065628795911261022e+03,5.813618456473022000e+00,-3.367973989240333310e+00
7.171434286857372165e+00,8.081384668299540408e+01,4.067629884289684014e+03,5.815887221367700199e+00,-3.352821318036355080e+00
7.181436287257452200e+00,8.078038707967728271e+01,4.069627192761614424e+03,5.818150365657504430e+00,-3.337767218766209965e+00
7.191438287657532236e+00,8.074707756263724434e+01,4.071620734111680122e+03,5.820407909976426097e+00,-3.322810955774791353e+00
7.201440288057612271e+00,8.071391715996193739e+01,4.073610521057167261e+03,5.822659874850219630e+00,-3.307951797587364240e+00
7.211442288457692307e+00,8.068090490622287803e+01,4.075596566248020736e+03,5.824906280696405148e+00,-3.293189016967289717e+00
7.221444288857771454e+00,8.064803984247652124e+01,4.077578882266844630e+03,5.827147147824266682e+00,-3.278521890937426519e+00
7.231446289257851490e+00,8.061532101626421820e+01,4.079557481628902224e+03,5.829382496434853067e+00,-3.263949700783783214e+00
7.241448289657931525e+00,8.058274748161221623e+01,4.081532376782115534e+03,5.831612346620975273e+00,-3.249471732121286038e+00
7.251450290058011561e+00,8.055031829903168727e+01,4.083503580107064863e+03,5.833836718367209961e+00,-3.235087274923827749e+00
7.261452290458091596e+00,8.051803253551872785e+01,4.085471103916990160e+03,5.836055631549898592e+00,-3.220795623509182803e+00
7.271454290858171632e+00,8.048588926455428805e+01,4.087434960457789657e+03,5.838269105937145653e+00,-3.206596076631001324e+00
7.281456291258251667e+00,8.045388756610427095e+01,4.089395161908020782e+03,5.840477161188820432e+00,-3.192487937463511116e+00
7.291458291658331703e+00,8.042202652661949003e+01,4.091351720378900154e+03,5.842679816856555242e+00,-3.178470513639560124e+00
7.301460292058411738e+00,8.039030523903562653e+01,4.093304647914302222e+03,5.844877092383748973e+00,-3.164543117288260987e+00
7.311462292458491774e+00,8.035872280277330049e+01,4.095253956490761539e+03,5.847069007105563543e+00,-3.150705065063910126e+00
7.321464292858571810e+00,8.032727832373802812e+01,4.097199658017470938e+03,5.849255580248923003e+00,-3.136955678165307404e+00
7.331466293258651845e+00,8.029597091432025024e+01,4.099141764336281994e+03,5.851436830932518873e+00,-3.123294282364199148e+00
7.341468293658731881e+00,8.026479969339528964e+01,4.101080287221705476e+03,5.853612778166805697e+00,-3.109720208051122370e+00
7.351470294058811916e+00,8.023376378574403134e+01,4.103015238395367305e+03,5.855783440877264212e+00,-3.096232789763099902e+00
7.361472294458891952e+00,8.020286232863928433e+01,4.104946629489109000e+03,5.857948837846577383e+00,-3.082831374172307903e+00
7.371474294858971987e+00,8.017209447179818937e+01,4.106874472014786988e+03,5.860108987665622493e+00,-3.069515319381089569e+00
7.381476295259052023e+00,8.014145937054388469e+01,4.108798777425730805e+03,5.862263908831059744e+00,-3.056283987266063207e+00
7.391478295659132058e+00,8.011095618569201804e+01,4.110719557118050943e+03,5.864413619747415041e+00,-3.043136743346167350e+00
7.401480296059212094e+00,8.008058408355074675e+01,4.112636822430639768e+03,5.866558138727080873e+00,-3.030072956851654453e+00
7.411482296459292129e+00,8.005034223592070930e+01,4.114550584645169693e+03,5.868697483990317210e+00,-3.017092000695235754e+00
7.421484296859372165e+00,8.002022982009511054e+01,4.116460854986095001e+03,5.870831673665248829e+00,-3.004193251540968390e+00
7.431486297259452201e+00,7.999024601885960806e+01,4.118367644620649116e+03,5.872960725787869762e+00,-2.991376089801534022e+00
7.441488297659532236e+00,7.996039002049238320e+01,4.120270964658850971e+03,5.875084658302037965e+00,-2.978639899680068481e+00
7.451490298059612272e+00,7.993066101876414109e+01,4.122170826153495000e+03,5.877203489059479757e+00,-2.965984069176286653e+00
7.461492298459692307e+00,7.990105821293809640e+01,4.124067240100161143e+03,5.879317235819785381e+00,-2.953407990118947168e+00
7.471494298859772343e+00,7.987158080776993074e+01,4.125960217437208485e+03,5.881425916250415220e+00,-2.940911058207007045e+00
7.481496299259852378e+00,7.984222801350789211e+01,4.127849769045777975e+03,5.883529547926694470e+00,-2.928492672979949418e+00
7.491498299659932414e+00,7.981299904589270966e+01,4.129735905749789708e+03,5.885628148331813136e+00,-2.916152237920591972e+00
7.501500300060012449e+00,7.978389312615759366e+01,4.131618638315948374e+03,5.887721734856830480e+00,-2.903889160389510948e+00
7.511502300460092485e+00,7.975490948102832078e+01,4.133497977453735984e+03,5.889810324800670571e+00,-2.891702851736596358e+00
7.521504300860172521e+00,7.972604734272312044e+01,4.135373933815418241e+03,5.891893935370125845e+00,-2.879592727243938555e+00
7.531506301260252556e+00,7.969730594895275999e+01,4.137246517996041803e+03,5.893972583679852661e+00,-2.867558206201593407e+00
7.541508301660332592e+00,7.966868454292053059e+01,4.139115740533433382e+03,5.896046286752376631e+00,-2.855598711894558051e+00
7.551510302060412627e+00,7.964018237332219030e+01,4.140981611908199739e+03,5.898115061518087288e+00,-2.843713671678145261e+00
7.561512302460492663e+00,7.961179869434603518e+01,4.142844142543732232e+03,5.900178924815243420e+00,-2.831902516929282854e+00
7.571514302860572698e+00,7.958353276529376785e+01,4.144703342812278606e+03,5.902237893399727930e+00,-2.820164682745875950e+00
7.581516303260652734e+00,7.955538385341729679e+01,4.146559223033767012e+03,5.904291983944043309e+00,-2.808499611670789875e+00
7.591518303660732769e+00,7.952735123937138439e+01,4.148411793408887206e+03,5.906341212930304785e+00,-2.796906759584231850e+00
7.601520304060812805e+00,7.949943420923139570e+01,4.150261064081500081e+03,5.908385596749091917e+00,-2.785385586433086758e+00
7.611522304460892840e+00,7.947163205366931038e+01,4.152107045147045937e+03,5.910425151712852987e+00,-2.773935555340223402e+00
7.621524304860972876e+00,7.944394406795368013e+01,4.153949746652542672e+03,5.912459894055903220e+00,-2.762556132623664951e+00
7.631526305261052912e+00,7.941636955194965708e+01,4.155789178596587590e+03,5.914489839934425675e+00,-2.751246787798223181e+00
7.641528305661132947e+00,7.938890781011895115e+01,4.157625350929355591e+03,5.916515005426470353e+00,-2.740006993629663157e+00
7.651530306061212983e+00,7.936155815151987269e+01,4.159458273552600986e+03,5.918535406531954202e+00,-2.728836226118488639e+00
7.661532306461293018e+00,7.933431988980730409e+01,4.161287956319657496e+03,5.920551059172663777e+00,-2.717733964545175240e+00
7.671534306861373054e+00,7.930719234323272815e+01,4.163114409035436438e+03,5.922561979192249915e+00,-2.706699691453515300e+00
7.681536307261453089e+00,7.928017483464421389e+01,4.164937641456428537e+03,5.924568182356234836e+00,-2.695732892713294859e+00
7.691538307661532237e+00,7.925326669148637393e+01,4.166757663290701203e+03,5.926569684352005041e+00,-2.684833057521039734e+00
7.701540308061612272e+00,7.922646724580044975e+01,4.168574484197904894e+03,5.928566500788814864e+00,-2.673999678392014800e+00
7.711542308461692308e+00,7.919977583422425482e+01,4.170388113789263116e+03,5.930558647197789135e+00,-2.663232251222325431e+00
7.721544308861772343e+00,7.917319179799217466e+01,4.172198561627583331e+03,5.932546139031916077e+00,-2.652530275271864468e+00
7.731546309261852379e+00,7.914671448293518097e+01,4.174005837227247866e+03,5.934528991666053521e+00,-2.641893253217375559e+00
7.741548309661932414e+00,7.912034323948083170e+01,4.175809950054219371e+03,5.936507220396927131e+00,-2.631320691126418865e+00
7.751550310062012450e+00,7.909407742265328523e+01,4.177610909526039904e+03,5.938480840443129516e+00,-2.620812098510199917e+00
7.761552310462092485e+00,7.906791639207324351e+01,4.179408725011828210e+03,5.940449866945120228e+00,-2.610366988323598036e+00
7.771554310862172521e+00,7.904185951195805160e+01,4.181203405832283352e+03,5.942414314965227540e+00,-2.599984877000260042e+00
7.781556311262252557e+00,7.901590615112156968e+01,4.182994961259682896e+03,5.944374199487644894e+00,-2.589665284434836678e+00
7.791558311662332592e+00,7.899005568297428681e+01,4.184783400517882001e+03,5.946329535418437118e+00,-2.579407734044160350e+00
7.801560312062412628e+00,7.896430748511555464e+01,4.186568732788989109e+03,5.948280337596267842e+00,-2.569211752344763511e+00
7.811562312462492663e+00,7.893866094250812182e+01,4.188350967206751193e+03,5.950226620782734344e+00,-2.559076873076271852e+00
7.821564312862572699e+00,7.891311545165139307e+01,4.190130112801525684e+03,5.952168399574087942e+00,-2.549002641677944325e+00
7.831566313262652734e+00,7.888767041340778974e+01,4.191906178557140265e+03,5.954105688491444504e+00,-2.538988606860691277e+00
7.841568313662732770e+00,7.886232523244278525e+01,4.193679173416579943e+03,5.956038501989858069e+00,-2.529034320060944196e+00
7.851570314062812805e+00,7.883707931722496198e+01,4.195449106281989771e+03,5.957966854458321748e+00,-2.519139335420682357e+00
7.861572314462892841e+00,7.881193208002594019e+01,4.197215986014673945e+03,5.959890760219768602e+00,-2.509303209793436906e+00
7.871574314862972876e+00,7.878688293692043487e+01,4.198979821435093982e+03,5.961810233531068981e+00,-2.499525502785530762e+00
7.881576315263052912e+00,7.876193130778625573e+01,4.200740621322869629e+03,5.963725288583031414e+00,-2.489805776753165389e+00
7.891578315663132948e+00,7.873707661630425036e+01,4.202498394416781593e+03,5.965635939500405271e+00,-2.480143596808396467e+00
7.901580316063212983e+00,7.871231828995836111e+01,4.204253149414766085e+03,5.967542200341877212e+00,-2.470538530877277594e+00
7.911582316463293019e+00,7.868765576003562501e+01,4.206004894973921182e+03,5.969444085100072961e+00,-2.460990149661981263e+00
7.921584316863373054e+00,7.866308846162610280e+01,4.207753639710500465e+03,5.971341607701557308e+00,-2.451498026672446429e+00
7.931586317263453090e+00,7.863861583362299257e+01,4.209499392199917565e+03,5.973234782006832333e+00,-2.442061738258367143e+00
7.941588317663533125e+00,7.861423731872253029e+01,4.211242160976744344e+03,5.975123621810341845e+00,-2.432680863614372413e+00
7.951590318063613161e+00,7.858995236342403246e+01,4.212981954534713623e+03,5.977008140840465167e+00,-2.423354984759299668e+00
7.961592318463693196e+00,7.856576041802989607e+01,4.214718781326711905e+03,5.978888352759522462e+00,-2.414083686620038804e+00
7.971594318863773232e+00,7.854166093664559867e+01,4.216452649764789385e+03,5.980764271163772072e+00,-2.404866556975555625e+00
7.981596319263853268e+00,7.851765337717968407e+01,4.218183568220150846e+03,5.982635909583411404e+00,-2.395703186523114425e+00
7.991598319663933303e+00,7.849373720134377663e+01,4.219911545023162944e+03,5.984503281482576043e+00,-2.386593168848371249e+00
8.001600320064012450e+00,7.846991187465256701e+01,4.221636588463347834e+03,5.986366400259340637e+00,-2.377536100491298043e+00
8.011602320464092486e+00,7.844617686642384058e+01,4.223358706789388634e+03,5.988225279245718013e+00,-2.368531580898789457e+00
8.021604320864172522e+00,7.842253164977844904e+01,4.225077908209126690e+03,5.990079931707660954e+00,-2.359579212490352518e+00
8.031606321264252557e+00,7.839897570164031038e+01,4.226794200889560670e+03,5.991930370845059528e+00,-2.350678600627993831e+00
8.041608321664332593e+00,7.837550850226698174e+01,4.228507592970106089e+03,5.993776609813247447e+00,-2.341829353299871741e+00
