t,D,M,dD_dt,dD_dt_noisy
9.697939587917582926e+00,3.126468492939935701e-03,1.588656600850720801e-01,-9.091641692629255731e-04,-2.817534841600755242e-03
9.703940788157630948e+00,3.121018727293600921e-03,1.587066177355191676e-01,-9.070632978467396213e-04,1.097349357839650340e-03
9.709941988397678969e+00,3.115581550335691594e-03,1.585477171794117957e-01,-9.049686672861685134e-04,3.375773925375564252e-03
9.715943188637726990e+00,3.110156924644303170e-03,1.583889583476225382e-01,-9.028802557864840095e-04,-2.068334067718596587e-03
9.721944388877775012e+00,3.104744812932697280e-03,1.582303411708263774e-01,-9.007980416380141804e-04,-2.279587554459296637e-03
9.727945589117823033e+00,3.099345178049301309e-03,1.580718655795005090e-01,-8.987220032159362170e-04,-9.221142533844493014e-04
9.733946789357871054e+00,3.093957982977708389e-03,1.579135315039244813e-01,-8.966521189800748769e-04,4.528412347906708973e-04
9.739947989597919076e+00,3.088583190836678705e-03,1.577553388741801121e-01,-8.945883674746965943e-04,-3.166186794694293098e-03
9.745949189837967097e+00,3.083220764880137757e-03,1.575972876201515716e-01,-8.925307273283070598e-04,1.598412597888619049e-03
9.751950390078015118e+00,3.077870668497176363e-03,1.574393776715252991e-01,-8.904791772534471732e-04,1.091963977972376307e-03
9.757951590318063140e+00,3.072532865212052391e-03,1.572816089577900311e-01,-8.884336960464924663e-04,4.337792606369374020e-04
9.763952790558111161e+00,3.067207318684189027e-03,1.571239814082368291e-01,-8.863942625874489476e-04,-1.966076223034790051e-03
9.769953990798159182e+00,3.061893992708176505e-03,1.569664949519590513e-01,-8.843608558397533922e-04,9.482433358482990219e-04
9.775955191038207204e+00,3.056592851213769946e-03,1.568091495178523531e-01,-8.823334548500705960e-04,8.320922652108947914e-04
9.781956391278255225e+00,3.051303858265891084e-03,1.566519450346147424e-01,-8.803120387480939911e-04,-3.282253835317984220e-03
9.787957591518303246e+00,3.046026978064626974e-03,1.564948814307464686e-01,-8.782965867463444175e-04,3.302072011937441567e-03
9.793958791758351268e+00,3.040762174945231284e-03,1.563379586345501060e-01,-8.762870781399711723e-04,-1.477341743602577371e-03
9.799959991998399289e+00,3.035509413378123869e-03,1.561811765741305258e-01,-8.742834923065525166e-04,-1.359115438752801601e-04
9.805961192238447310e+00,3.030268657968890333e-03,1.560245351773949518e-01,-8.722858087058967241e-04,-1.920596681984683462e-03
9.811962392478495332e+00,3.025039873458281597e-03,1.558680343720528216e-01,-8.702940068798431300e-04,-1.005004638074837421e-04
9.817963592718543353e+00,3.019823024722216066e-03,1.557116740856159809e-01,-8.683080664520663244e-04,1.451856768732223777e-03
9.823964792958591374e+00,3.014618076771776595e-03,1.555554542453985167e-01,-8.663279671278756831e-04,-2.481065283106973808e-03
9.829965993198639396e+00,3.009424994753213088e-03,1.553993747785168411e-01,-8.643536886940208618e-04,-4.175205423952353667e-03
9.835967193438687417e+00,3.004243743947941202e-03,1.552434356118896353e-01,-8.623852110184942544e-04,-1.762356184288568425e-03
9.841968393678735438e+00,2.999074289516978110e-03,1.550876366727661215e-01,-8.604225139790229807e-04,-3.472514539834326876e-03
9.847969593918783460e+00,2.993916595464377137e-03,1.549319778907726486e-01,-8.584655771736618250e-04,-2.375611031656159160e-03
9.853970794158831481e+00,2.988770627207310362e-03,1.547764591925495647e-01,-8.565143806377798191e-04,-1.109480391098909263e-03
9.859971994398879502e+00,2.983636350530519555e-03,1.546210805040524883e-01,-8.545689045520956555e-04,-9.828837098586266745e-04
9.865973194638927524e+00,2.978513731324116190e-03,1.544658417511051707e-01,-8.526291291693363986e-04,1.728828796881100131e-03
9.871974394878975545e+00,2.973402735583579280e-03,1.543107428593993580e-01,-8.506950348140637948e-04,-2.880291737111276198e-03
9.877975595119023566e+00,2.968303329409757111e-03,1.541557837544949572e-01,-8.487666018825034027e-04,-1.433497948273753297e-04
9.883976795359071588e+00,2.963215479008865505e-03,1.540009643618198421e-01,-8.468438108423700364e-04,-1.861978716614817210e-03
9.889977995599119609e+00,2.958139150692490425e-03,1.538462846066700473e-01,-8.449266422326979793e-04,1.885187428123201578e-03
9.895979195839167630e+00,2.953074310877584936e-03,1.536917444142096023e-01,-8.430150766636677288e-04,4.212381914671323342e-03
9.901980396079215652e+00,2.948020926086471812e-03,1.535373437094706417e-01,-8.411090948164369691e-04,-2.342296231460761586e-04
9.907981596319263673e+00,2.942978962946841363e-03,1.533830824173533780e-01,-8.392086774429672073e-04,2.509173425457199812e-03
9.913982796559311694e+00,2.937948388191753170e-03,1.532289604626260460e-01,-8.373138053658559388e-04,-1.897724988243925000e-03
9.919983996799359716e+00,2.932929168659635221e-03,1.530749777699250136e-01,-8.354244594781649099e-04,-4.034237477062392607e-03
9.925985197039407737e+00,2.927921271294284342e-03,1.529211342637546989e-01,-8.335406207432516324e-04,-3.374337652742252867e-03
9.931986397279455758e+00,2.922924663144865331e-03,1.527674298684875143e-01,-8.316622701945992728e-04,-3.989842145128312534e-03
9.937987597519503780e+00,2.917939311365912256e-03,1.526138645083640610e-01,-8.297893889356484920e-04,-2.739288033137128771e-03
9.943988797759551801e+00,2.912965183217326726e-03,1.524604381074929349e-01,-8.279219581396283101e-04,-1.308359366566082217e-03
9.949989997999599822e+00,2.908002246064380052e-03,1.523071505898507816e-01,-8.260599590493888141e-04,1.474146931406383190e-03
9.955991198239647844e+00,2.903050467377711521e-03,1.521540018792823801e-01,-8.242033729772327809e-04,5.755148516151476022e-04
9.961992398479695865e+00,2.898109814733329254e-03,1.520009918995005593e-01,-8.223521813047484936e-04,1.051755005340107183e-04
9.967993598719743886e+00,2.893180255812609347e-03,1.518481205740861706e-01,-8.205063654826427744e-04,-1.667978505150268485e-03
9.973994798959791908e+00,2.888261758402297600e-03,1.516953878264881705e-01,-8.186659070305751015e-04,-2.262490547473220218e-03
9.979995999199839929e+00,2.883354290394507351e-03,1.515427935800236214e-01,-8.168307875369902084e-04,-7.503014762445978873e-04
9.985997199439887950e+00,2.878457819786721210e-03,1.513903377578775800e-01,-8.150009886589532852e-04,-5.396675280490042300e-04
9.991998399679935972e+00,2.873572314681789325e-03,1.512380202831032083e-01,-8.131764921219832281e-04,-3.007540733876252689e-04
9.997999599919983993e+00,2.868697743287931985e-03,1.510858410786217465e-01,-8.113572797198900094e-04,-6.826103136301192153e-05
1.000400080016003201e+01,2.863834073918736581e-03,1.509338000672225122e-01,-8.095433333146066258e-04,-1.044771237593147741e-03
1.001000200040008004e+01,2.858981274993159776e-03,1.507818971715628176e-01,-8.077346348360279864e-04,-4.657047225900435607e-03
1.001600320064012806e+01,2.854139315035527074e-03,1.506301323141681359e-01,-8.059311662818452460e-04,-3.036409228489910916e-03
1.002200440088017608e+01,2.849308162675531515e-03,1.504785054174319903e-01,-8.041329097173825248e-04,-2.455361584061998940e-03
1.002800560112022410e+01,2.844487786648236278e-03,1.503270164036158985e-01,-8.023398472754337358e-04,2.591125563321272987e-03
1.003400680136027212e+01,2.839678155794071214e-03,1.501756651948495391e-01,-8.005519611561003881e-04,-1.655096904701979128e-03
1.004000800160032014e+01,2.834879239058836747e-03,1.500244517131306410e-01,-7.987692336266286313e-04,5.512990258222715077e-04
1.004600920184036816e+01,2.830091005493700403e-03,1.498733758803249272e-01,-7.969916470212472757e-04,2.131485306128532049e-03
1.005201040208041618e+01,2.825313424255198550e-03,1.497224376181662819e-01,-7.952191837410059212e-04,-1.284918817366701143e-04
1.005801160232046421e+01,2.820546464605236826e-03,1.495716368482566117e-01,-7.934518262536149284e-04,-1.579034955542738244e-03
1.006401280256051223e+01,2.815790095911088840e-03,1.494209734920659283e-01,-7.916895570932828974e-04,-1.378131573865753415e-03
1.007001400280056025e+01,2.811044287645396607e-03,1.492704474709322382e-01,-7.899323588605570729e-04,-2.834717730635086773e-03
1.007601520304060827e+01,2.806309009386171414e-03,1.491200587060617089e-01,-7.881802142221634245e-04,-1.751024258702445647e-04
1.008201640328065629e+01,2.801584230816792521e-03,1.489698071185285022e-01,-7.864331059108465097e-04,1.469706491183505638e-03
1.008801760352070431e+01,2.796869921726007589e-03,1.488196926292749134e-01,-7.846910167252100967e-04,3.549318061467543386e-04
1.009401880376075233e+01,2.792166052007933989e-03,1.486697151591112043e-01,-7.829539295295585453e-04,7.596804053951966779e-04
1.010002000400079858e+01,2.787472591662057495e-03,1.485198746287159088e-01,-7.812218272537385134e-04,6.541400754864403356e-04
1.010602120424084660e+01,2.782789510793229684e-03,1.483701709586353334e-01,-7.794946928929784953e-04,3.228551439358732199e-03
1.011202240448089462e+01,2.778116779611674008e-03,1.482206040692840565e-01,-7.777725095077347561e-04,-2.045398717335741509e-03
1.011802360472094264e+01,2.773454368432981456e-03,1.480711738809447342e-01,-7.760552602235313039e-04,-4.610075552092142014e-04
1.012402480496099066e+01,2.768802247678111422e-03,1.479218803137680172e-01,-7.743429282308033311e-04,6.366091463224426636e-04
1.013002600520103869e+01,2.764160387873391272e-03,1.477727232877726338e-01,-7.726354967847409803e-04,1.721897135351762578e-03
1.013602720544108671e+01,2.759528759650518945e-03,1.476237027228453902e-01,-7.709329492051327859e-04,-5.626217815014117156e-03
1.014202840568113473e+01,2.754907333746558617e-03,1.474748185387411981e-01,-7.692352688762095492e-04,-1.813918469909274554e-03
1.014802960592118275e+01,2.750296081003945035e-03,1.473260706550829635e-01,-7.675424392464896221e-04,-1.184529782124137294e-03
1.015403080616123077e+01,2.745694972370479187e-03,1.471774589913617537e-01,-7.658544438286225657e-04,-2.824695074801323452e-03
1.016003200640127879e+01,2.741103978899332629e-03,1.470289834669366025e-01,-7.641712661992353019e-04,9.300973914132576632e-04
1.016603320664132681e+01,2.736523071749045327e-03,1.468806440010346770e-01,-7.624928899987778314e-04,-3.245138574369231272e-04
1.017203440688137484e+01,2.731952222183524782e-03,1.467324405127512221e-01,-7.608192989313688429e-04,-1.553718564213077890e-03
1.017803560712142286e+01,2.727391401572047333e-03,1.465843729210495328e-01,-7.591504767646417573e-04,-4.027391468084027225e-03
1.018403680736147088e+01,2.722840581389259027e-03,1.464364411447609260e-01,-7.574864073295925048e-04,-3.405031055322898376e-03
1.019003800760151890e+01,2.718299733215173014e-03,1.462886451025848522e-01,-7.558270745204257856e-04,-2.726496496425772145e-03
1.019603920784156692e+01,2.713768828735171716e-03,1.461409847130888395e-01,-7.541724622944032813e-04,1.554516024498346204e-04
1.020204040808161494e+01,2.709247839740006394e-03,1.459934598947084106e-01,-7.525225546716912163e-04,-3.191044362857056553e-03
1.020804160832166296e+01,2.704736738125795847e-03,1.458460705657472489e-01,-7.508773357352084609e-04,-4.889733060800707624e-03
1.021404280856171098e+01,2.700235495894029013e-03,1.456988166443770050e-01,-7.492367896304759356e-04,-3.654271826931420209e-03
1.022004400880175901e+01,2.695744085151561935e-03,1.455516980486374623e-01,-7.476009005654651483e-04,-1.931525358875681685e-03
1.022604520904180703e+01,2.691262478110619492e-03,1.454047146964365100e-01,-7.459696528104474899e-04,2.600581520506762938e-03
1.023204640928185505e+01,2.686790647088796707e-03,1.452578665055500040e-01,-7.443430306978450484e-04,4.259517907221007510e-03
1.023804760952190307e+01,2.682328564507519171e-03,1.451111533936251252e-01,-7.427210186216646548e-04,-1.705478760069244161e-03
1.024404880976195109e+01,2.677876201921738052e-03,1.449645752801513310e-01,-7.411036007752935632e-04,1.146613153028082496e-03
1.025005001000199911e+01,2.673433531135829995e-03,1.448181320840517816e-01,-7.394907614528333862e-04,2.062931208280174410e-03
1.025605121024204713e+01,2.669000524870461261e-03,1.446718237224105530e-01,-7.378824852290108687e-04,1.831201499780270520e-03
1.026205241048209515e+01,2.664577155927866543e-03,1.445256501122322013e-01,-7.362787567335614880e-04,-9.698501128656410609e-04
1.026805361072214318e+01,2.660163397191849400e-03,1.443796111704417073e-01,-7.346795606510975055e-04,-3.338838162188096943e-03
1.027405481096219120e+01,2.655759221627782690e-03,1.442337068138845324e-01,-7.330848817209759116e-04,-1.709693599319005207e-03
1.028005601120223922e+01,2.651364602282609440e-03,1.440879369593265347e-01,-7.314947047371651769e-04,-4.455459444784235640e-03
1.028605721144228724e+01,2.646979512284840675e-03,1.439423015234540248e-01,-7.299090145481143890e-04,-2.526376405387892733e-04
1.029205841168233526e+01,2.642603924844555852e-03,1.437968004228737939e-01,-7.283277960566204379e-04,8.266601900822082233e-04
1.029805961192238328e+01,2.638237813253405464e-03,1.436514335741130299e-01,-7.267510342196985620e-04,-4.512731976501082980e-03
1.030406081216243130e+01,2.633881150884608002e-03,1.435062008936193734e-01,-7.251787140484496422e-04,-8.288171618409012793e-04
1.031006201240247933e+01,2.629533911192950824e-03,1.433611022977609173e-01,-7.236108206079306391e-04,-1.388994495210884835e-04
1.031606321264252735e+01,2.625196067714790586e-03,1.432161377028262350e-01,-7.220473390170238388e-04,1.776594437593487534e-03
1.032206441288257537e+01,2.620867594068053245e-03,1.430713070250242414e-01,-7.204882544483072904e-04,2.036757977879030505e-03
1.032806561312262339e+01,2.616548463952234494e-03,1.429266101804844424e-01,-7.189335521279249189e-04,8.836143303866043734e-04
1.033406681336267141e+01,2.612238651148397588e-03,1.427820470852566304e-01,-7.173832173354565290e-04,-2.090851351467371173e-03
1.034006801360271943e+01,2.607938129519175949e-03,1.426376176553111608e-01,-7.158372354037899777e-04,-1.452532558336462436e-03
1.034606921384276745e+01,2.603646873008771869e-03,1.424933218065387586e-01,-7.142955917189915040e-04,1.694289793209391047e-03
1.035207041408281547e+01,2.599364855642957370e-03,1.423491594547506567e-01,-7.127582717201779014e-04,-1.924571364264898114e-03
1.035807161432286350e+01,2.595092051529072040e-03,1.422051305156784573e-01,-7.112252608993876058e-04,-7.957210862273552190e-04
1.036407281456291152e+01,2.590828434856026503e-03,1.420612349049742706e-01,-7.096965448014540614e-04,2.411924527959465828e-03
1.037007401480295954e+01,2.586573979894298513e-03,1.419174725382106039e-01,-7.081721090238769171e-04,-4.524090313816744651e-04
1.037607521504300756e+01,2.582328660995936425e-03,1.417738433308804447e-01,-7.066519392166961504e-04,-3.455682578730453168e-03
1.038207641528305558e+01,2.578092452594557462e-03,1.416303471983972051e-01,-7.051360210823642404e-04,-1.296315496205461843e-03
1.038807761552310360e+01,2.573865329205346844e-03,1.414869840560947223e-01,-7.036243403756199666e-04,5.750195892145709784e-04
1.039407881576315162e+01,2.569647265425060827e-03,1.413437538192273413e-01,-7.021168829033625327e-04,-1.082778726471874797e-03
1.040008001600319965e+01,2.565438235932022797e-03,1.412006564029697486e-01,-7.006136345245248236e-04,1.622010515656962344e-03
1.040608121624324767e+01,2.561238215486126308e-03,1.410576917224171944e-01,-6.991145811499487224e-04,1.864904535878109809e-03
1.041208241648329569e+01,2.557047178928833781e-03,1.409148596925852426e-01,-6.976197087422591255e-04,-1.999255595948263957e-03
1.041808361672334371e+01,2.552865101183177370e-03,1.407721602284100482e-01,-6.961290033157395852e-04,-1.703446412719801647e-03
1.042408481696339173e+01,2.548691957253757228e-03,1.406295932447480523e-01,-6.946424509362068671e-04,-9.032556424522523650e-04
1.043008601720343975e+01,2.544527722226743241e-03,1.404871586563762598e-01,-6.931600377208873513e-04,-3.096687966229541566e-03
1.043608721744348777e+01,2.540372371269874162e-03,1.403448563779920721e-01,-6.916817498382925658e-04,6.395487681894456312e-05
1.044208841768353579e+01,2.536225879632458477e-03,1.402026863242133159e-01,-6.902075735080955877e-04,-1.050661820001033264e-03
1.044808961792358382e+01,2.532088222645372672e-03,1.400606484095782978e-01,-6.887374950010071188e-04,8.816695120193322787e-04
1.045409081816363184e+01,2.527959375721063398e-03,1.399187425485457770e-01,-6.872715006386540546e-04,-1.887478351168053129e-03
1.046009201840367986e+01,2.523839314353545742e-03,1.397769686554948820e-01,-6.858095767934542595e-04,-2.445342935885277784e-03
1.046609321864372788e+01,2.519728014118404087e-03,1.396353266447252772e-01,-6.843517098884960032e-04,2.991215287089471313e-03
1.047209441888377590e+01,2.515625450672792553e-03,1.394938164304570238e-01,-6.828978863974151207e-04,-2.441550146778046111e-03
