t,x,v,z,dv_dt,dv_dt_noisy
5.089017803560712316e+00,1.681742246609816693e-01,-3.385470490866366311e-01,-5.560608310753575867e-02,-3.177619131341724024e-01,-3.177646461039670411e-01
5.093018603720744331e+00,1.668172305363787022e-01,-3.398123265297849915e-01,-5.402977380361322773e-02,-3.147498441154912285e-01,-3.157357568833364381e-01
5.097019403880776345e+00,1.654551984241258711e-01,-3.410655476943279529e-01,-5.245473049272631610e-02,-3.117349841447885073e-01,-2.868523412615012758e-01
5.101020204040808359e+00,1.640881765729250985e-01,-3.423067015224862120e-01,-5.088099627530012770e-02,-3.087173823907241599e-01,-3.248325806822001671e-01
5.105021004200840373e+00,1.627162132742616674e-01,-3.435357771506081792e-01,-4.930861412157796358e-02,-3.056970884934424038e-01,-3.039248630556244390e-01
5.109021804360872387e+00,1.613393568624044150e-01,-3.447527639091697016e-01,-4.773762687162123874e-02,-3.026741525600889493e-01,-2.902330906666983901e-01
5.113022604520904402e+00,1.599576557144055666e-01,-3.459576513227744510e-01,-4.616807723530959306e-02,-2.996486251602414885e-01,-2.924734946345162734e-01
5.117023404680936416e+00,1.585711582501008743e-01,-3.471504291101535356e-01,-4.460000779234078033e-02,-2.966205573212659097e-01,-2.996413770383385966e-01
5.121024204840968430e+00,1.571799129299925601e-01,-3.483310871894724214e-01,-4.303346099192874308e-02,-2.935900005169568283e-01,-2.761887902747884871e-01
5.125025005001000444e+00,1.557839682422907934e-01,-3.494996157420625638e-01,-4.146847915964805426e-02,-2.905570066060104151e-01,-3.012419351836672088e-01
5.129025805161032459e+00,1.543833727548125645e-01,-3.506560051155030999e-01,-3.990510451350250121e-02,-2.875216279733737723e-01,-3.005845892705560907e-01
5.133026605321064473e+00,1.529781750774900362e-01,-3.518002458560083312e-01,-3.834337914080273441e-02,-2.844839174394698245e-01,-2.788032118101457235e-01
5.137027405481096487e+00,1.515684238504067249e-01,-3.529323287302861267e-01,-3.678334499415053527e-02,-2.814439282220692617e-01,-2.959886262343995322e-01
5.141028205641128501e+00,1.501541677437976396e-01,-3.540522447255379235e-01,-3.522504389143880227e-02,-2.784017139315473344e-01,-3.021812114612134614e-01
5.145029005801160515e+00,1.487354554580491983e-01,-3.551599850494586708e-01,-3.366851751585155095e-02,-2.753573285661257697e-01,-2.665284621888457939e-01
5.149029805961192530e+00,1.473123357236992836e-01,-3.562555411302368302e-01,-3.211380741586391391e-02,-2.723108265071108036e-01,-2.646973233809064574e-01
5.153030606121224544e+00,1.458848573014371874e-01,-3.573389046165545424e-01,-3.056095500524215469e-02,-2.692622625141324888e-01,-2.619393938846980019e-01
5.157031406281256558e+00,1.444530689821036662e-01,-3.584100673775873491e-01,-2.901000156304365044e-02,-2.662116917203949384e-01,-2.710864031672362007e-01
5.161032206441288572e+00,1.430170195866909411e-01,-3.594690215030044156e-01,-2.746098823361690922e-02,-2.631591696279434456e-01,-2.613297083510500163e-01
5.165033006601320587e+00,1.415767579663426423e-01,-3.605157593029684193e-01,-2.591395602660154576e-02,-2.601047521029544729e-01,-2.697580178853789534e-01
5.169033806761352601e+00,1.401323330023538094e-01,-3.615502733081355502e-01,-2.436894581692831269e-02,-2.570484953710576170e-01,-2.397049833049310630e-01
5.173034606921384615e+00,1.386837936061709742e-01,-3.625725562696556215e-01,-2.282599834481906578e-02,-2.539904560126925448e-01,-2.460802134976480537e-01
5.177035407081416629e+00,1.372311887193921054e-01,-3.635826011591719031e-01,-2.128515421578680220e-02,-2.509306909585091727e-01,-2.435081302348069965e-01
5.181036207241448643e+00,1.357745673125824171e-01,-3.645804011708446146e-01,-1.974645390038594697e-02,-2.478692574815777871e-01,-2.673691048906441381e-01
5.185037007401480658e+00,1.343139783705222245e-01,-3.655659497639808797e-01,-1.820993773678866376e-02,-2.448062131436440636e-01,-2.367331927037452100e-01
5.189037807561512672e+00,1.328494709379219596e-01,-3.665392406087966126e-01,-1.667564594768568276e-02,-2.417416159035363221e-01,-2.268018956837227207e-01
5.193038607721544686e+00,1.313810940901126156e-01,-3.675002675977303568e-01,-1.514361862078599311e-02,-2.386755240527138611e-01,-2.265129031962401229e-01
5.197039407881576700e+00,1.299088969192625787e-01,-3.684490248626429709e-01,-1.361389570377900815e-02,-2.356079961766290587e-01,-2.277166928186640515e-01
5.201040208041608714e+00,1.284329285343775162e-01,-3.693855067748173515e-01,-1.208651700433458799e-02,-2.325390911505699765e-01,-2.325486628408666434e-01
5.205041008201640729e+00,1.269532380613004885e-01,-3.703097079449587659e-01,-1.056152219010302387e-02,-2.294688681355727400e-01,-2.328871966081231815e-01
5.209041808361672743e+00,1.254698746427119482e-01,-3.712216232231945190e-01,-9.038950788715052059e-03,-2.263973865744092762e-01,-2.203809697182204652e-01
5.213042608521704757e+00,1.239828874381296436e-01,-3.721212476990741758e-01,-7.518842187781845168e-03,-2.233247061876522666e-01,-2.194970126296786339e-01
5.217043408681736771e+00,1.224923256239087155e-01,-3.730085767015695053e-01,-6.001235634895010426e-03,-2.202508869698222294e-01,-2.178871416659637072e-01
5.221044208841768786e+00,1.209982383932416694e-01,-3.738836057990744255e-01,-4.486170237626593144e-03,-2.171759891856183677e-01,-2.202682366535085312e-01
5.225045009001800800e+00,1.195006749561583204e-01,-3.747463307994050585e-01,-2.973684963529087122e-03,-2.141000733662373756e-01,-1.972875080869830600e-01
5.229045809161832814e+00,1.179996845395259036e-01,-3.755967477497997309e-01,-1.463818640135405164e-03,-2.110232003057821992e-01,-2.227016332277420574e-01
5.233046609321864828e+00,1.164953163870489639e-01,-3.764348529369189733e-01,4.339004504108623372e-05,-2.079454310577632525e-01,-2.081717556158840798e-01
5.237047409481895954e+00,1.149876197592537702e-01,-3.772606428868644501e-01,1.547902544509946552e-03,-2.048668269316560042e-01,-2.106686356595489640e-01
5.241048209641927969e+00,1.134766439220757650e-01,-3.780741143862910714e-01,3.049680450601481400e-03,-2.017874494574049826e-01,-1.914670189764964003e-01
5.245049009801959983e+00,1.119624381728417106e-01,-3.788752644704638795e-01,4.548685482422081677e-03,-1.987073604369460900e-01,-1.844025453640032730e-01
5.249049809961991997e+00,1.104450518317400404e-01,-3.796640904106073355e-01,6.044879497392219823e-03,-1.956266219318921473e-01,-1.831857335237894735e-01
5.253050610122024011e+00,1.089245342226795865e-01,-3.804405897302131079e-01,7.538224498372532965e-03,-1.925452962164697912e-01,-1.849912243988848515e-01
5.257051410282056025e+00,1.074009346732895248e-01,-3.812047602050402384e-01,9.028682633663812074e-03,-1.894634457746677270e-01,-2.034894655394678120e-01
5.261052210442088040e+00,1.058743025149193884e-01,-3.819565998631148096e-01,1.051621619700700977e-02,-1.863811332974883994e-01,-1.655688062220251333e-01
5.265053010602120054e+00,1.043446870826391232e-01,-3.826961069847303887e-01,1.200078762758323425e-02,-1.832984216803025257e-01,-1.781314607845560505e-01
5.269053810762152068e+00,1.028121377152389909e-01,-3.834232801024476389e-01,1.348235951001374583e-02,-1.802153740203080168e-01,-1.813000064702761649e-01
5.273054610922184082e+00,1.012767037552296662e-01,-3.841381180010943752e-01,1.496089457435997166e-02,-1.771320536140957302e-01,-1.769170476529484948e-01
5.277055411082216096e+00,9.973843454884215309e-02,-3.848406197177658972e-01,1.643635569612349884e-02,-1.740485239553207220e-01,-1.774437152918367511e-01
5.281056211242248111e+00,9.819737944602784097e-02,-3.855307845418244894e-01,1.790870589624605699e-02,-1.709648487324816057e-01,-1.667260430052434905e-01
5.285057011402280125e+00,9.665358780045851805e-02,-3.862086120148999213e-01,1.937790834110955304e-02,-1.678810918268076602e-01,-1.647794137457016250e-01
5.289057811562312139e+00,9.510710896932771108e-02,-3.868741019310101281e-01,2.084392634261275634e-02,-1.647973173098204458e-01,-1.683983177664874764e-01
5.293058611722344153e+00,9.355799229687626617e-02,-3.875272543513326728e-01,2.230672336257889452e-02,-1.617135894029730903e-01,-1.874125037707278507e-01
5.297059411882376168e+00,9.200628715029066096e-02,-3.881680695933376057e-01,2.376626299463079420e-02,-1.586299725487459455e-01,-1.589811858992256632e-01
5.301060212042408182e+00,9.045204290643349410e-02,-3.887965482270858142e-01,2.522250897470825967e-02,-1.555465313861487398e-01,-1.507781718237537205e-01
5.305061012202440196e+00,8.889530893250932597e-02,-3.894126910839694755e-01,2.667542518986529970e-02,-1.524633307084886924e-01,-1.472016522595654409e-01
5.309061812362472210e+00,8.733613458606459545e-02,-3.900164992567116684e-01,2.812497567827014142e-02,-1.493804354619412689e-01,-1.509150854696981459e-01
5.313062612522504224e+00,8.577456921498761988e-02,-3.906079740993667615e-01,2.957112462920520601e-02,-1.462979107442287652e-01,-1.417647630495946776e-01
5.317063412682536239e+00,8.421066215750865058e-02,-3.911871172273200803e-01,3.101383638306712612e-02,-1.432158218034058073e-01,-1.329326323990360492e-01
5.321064212842568253e+00,8.264446274219983124e-02,-3.917539305172881292e-01,3.245307543136674577e-02,-1.401342340367518757e-01,-1.448367368623905416e-01
5.325065013002600267e+00,8.107602028797522564e-02,-3.923084161073185361e-01,3.388880641672910310e-02,-1.370532129897698292e-01,-1.223904225355835484e-01
5.329065813162632281e+00,7.950538410409074830e-02,-3.928505763967899411e-01,3.532099413289346845e-02,-1.339728243552912312e-01,-1.535244073735004822e-01
5.333066613322664296e+00,7.793260349014427546e-02,-3.933804140464122190e-01,3.674960352471327851e-02,-1.308931339726874532e-01,-1.435036193098781498e-01
5.337067413482696310e+00,7.635772773607554798e-02,-3.938979319782262012e-01,3.817459968815622995e-02,-1.278142078271860826e-01,-1.368656573309402769e-01
5.341068213642728324e+00,7.478080612214375866e-02,-3.944031333756116142e-01,3.959594787031384816e-02,-1.247361120492463393e-01,-1.491807791440017683e-01
5.345069013802760338e+00,7.320188789703213628e-02,-3.948960216938937617e-01,4.101361347741795671e-02,-1.216589128674095133e-01,-1.316565390777373890e-01
5.349069813962792352e+00,7.162102231824710175e-02,-3.953766006559988888e-01,4.242756205345489529e-02,-1.185826766861981102e-01,-1.060989569298342872e-01
5.353070614122824367e+00,7.003825864942045398e-02,-3.958448742455594749e-01,4.383775928535318250e-02,-1.155074700844608004e-01,-1.030921794319349660e-01
5.357071414282856381e+00,6.845364612994758735e-02,-3.963008467146484359e-01,4.524417101732013807e-02,-1.124333597541352647e-01,-1.114597751268732173e-01
5.361072214442888395e+00,6.686723397498743615e-02,-3.967445225837795131e-01,4.664676325084179953e-02,-1.093604125001996774e-01,-9.215039283281993565e-02
5.365073014602920409e+00,6.527907137546257177e-02,-3.971759066419068840e-01,4.804550214468299163e-02,-1.062886952407226665e-01,-1.038937930412607152e-01
5.369073814762952424e+00,6.368920749805911941e-02,-3.975950039464254959e-01,4.944035401488725695e-02,-1.032182750070099880e-01,-1.081963945731725246e-01
5.373074614922984438e+00,6.209769148522674420e-02,-3.980018198231707882e-01,5.083128533477693917e-02,-1.001492189438484559e-01,-9.773291125002028790e-02
5.377075415083016452e+00,6.050457245517876920e-02,-3.983963598664188588e-01,5.221826273495310672e-02,-9.708159430984494853e-02,-9.845306041348396431e-02
5.381076215243048466e+00,5.890989950189201574e-02,-3.987786299388865197e-01,5.360125300329558751e-02,-9.401546847785975658e-02,-8.665613387285978075e-02
5.385077015403080480e+00,5.731372169510694919e-02,-3.991486361717310749e-01,5.498022308496298277e-02,-9.095090893553425815e-02,-1.059814153330682629e-01
5.389077815563112495e+00,5.571608808032756793e-02,-3.995063849645504317e-01,5.635514008239262546e-02,-8.788798328591043707e-02,-7.789383385259814052e-02
5.393078615723144509e+00,5.411704767882146577e-02,-3.998518829853833223e-01,5.772597125530062878e-02,-8.482675924814191137e-02,-8.942202656002710970e-02
5.397079415883176523e+00,5.251664948761981810e-02,-4.001851371707088045e-01,5.909268402068185155e-02,-8.176730465829590289e-02,-7.321407449319332350e-02
5.401080216043208537e+00,5.091494246067978374e-02,-4.005061547335180272e-01,6.045524595880812785e-02,-7.870968743040050730e-02,-9.412008944886436634e-02
5.405081016203240551e+00,4.931197553632295227e-02,-4.008149431658264428e-01,6.181362479806911531e-02,-7.565397560808494182e-02,-7.984656216260782591e-02
5.409081816363272566e+00,4.770779765160058916e-02,-4.011115102265602195e-01,6.316778841387318821e-02,-7.260023739927359832e-02,-7.181960519577143542e-02
5.413082616523304580e+00,4.610245770397890241e-02,-4.013958639489957902e-01,6.451770484520628901e-02,-6.954854110100665288e-02,-6.053401481149500718e-02
5.417083416683336594e+00,4.449600455118782327e-02,-4.016680126408029294e-01,6.586334229469030521e-02,-6.649895510036890611e-02,-7.867426579208748605e-02
5.421084216843368608e+00,4.288848701122099233e-02,-4.019279648840450303e-01,6.720466912858313879e-02,-6.345154787580845057e-02,-4.677710531672088501e-02
5.425085017003400623e+00,4.127995386233575259e-02,-4.021757295351788830e-01,6.854165387677860211e-02,-6.040638799853472601e-02,-5.557975324849957766e-02
5.429085817163432637e+00,3.967045384305317723e-02,-4.024113157250547856e-01,6.987426523280651502e-02,-5.736354413399455399e-02,-6.262129831802562552e-02
5.433086617323464651e+00,3.806003565215801410e-02,-4.026347328589164887e-01,7.120247205383263556e-02,-5.432308504342522187e-02,-4.215006470154442075e-02
5.437087417483496665e+00,3.644874794869874812e-02,-4.028459906164011395e-01,7.252624336065872923e-02,-5.128507958548323559e-02,-5.025796935525693454e-02
5.441088217643528679e+00,3.483663935198756667e-02,-4.030450989515394489e-01,7.384554833772249971e-02,-4.824959671794719351e-02,-3.666662691083490133e-02
5.445089017803560694e+00,3.322375844160037339e-02,-4.032320680927555800e-01,7.516035633309761654e-02,-4.521670549949365070e-02,-2.198522741202593028e-02
5.449089817963592708e+00,3.161015375737675354e-02,-4.034069085428671486e-01,7.647063685849374293e-02,-4.218647509154484221e-02,-3.450119131495903851e-02
5.453090618123624722e+00,2.999587379942003293e-02,-4.035696310790852226e-01,7.777635958925648019e-02,-3.915897476018589951e-02,-4.442576939588624430e-02
5.457091418283656736e+00,2.838096702147967221e-02,-4.037202467557129970e-01,7.907749436634071982e-02,-3.613427386418593956e-02,-4.039134821809742260e-02
5.461092218443688751e+00,2.676548182208215304e-02,-4.038587669173000494e-01,8.037401119515814873e-02,-3.311244183351363946e-02,-2.728689836972897700e-02
5.465093018603720765e+00,2.514946659224396794e-02,-4.039852031823526479e-01,8.166588023071280622e-02,-3.009354827068398339e-02,-2.721449409974640438e-02
5.469093818763752779e+00,2.353296967277213741e-02,-4.040995674478282673e-01,8.295307179597886937e-02,-2.707766286945542319e-02,-3.540796250498532555e-02
5.473094618923784793e+00,2.191603934912545251e-02,-4.042018718904514807e-01,8.423555638376209465e-02,-2.406485540662070891e-02,-3.074595056288050021e-02
5.477095419083816807e+00,2.029872385141447133e-02,-4.042921289667136819e-01,8.551330465669977621e-02,-2.105519574430477284e-02,-1.439737545148284115e-02
5.481096219243848822e+00,1.868107135440150862e-02,-4.043703514128735854e-01,8.678628744726074595e-02,-1.804875383231958549e-02,5.418229876293405994e-03
5.485097019403880836e+00,1.706312997750066701e-02,-4.044365522449566153e-01,8.805447575774538738e-02,-1.504559971057721143e-02,-4.134927352365660308e-02
5.489097819563912850e+00,1.544494778477780578e-02,-4.044907447587555160e-01,8.931784076028563557e-02,-1.204580351155621482e-02,-4.806642133328997007e-03
5.493098619723944864e+00,1.382657278495055299e-02,-4.045329425298297976e-01,9.057635379684494947e-02,-9.049435462823211818e-03,-1.115990729303995704e-02
5.497099419883976879e+00,1.220805293138830031e-02,-4.045631594135061793e-01,9.182998637921838125e-02,-6.056565889605645958e-03,1.737081247796220737e-03
5.501100220044008893e+00,1.058943612211223073e-02,-4.045814095448783676e-01,9.307871018903246529e-02,-3.067265217416230427e-03,5.609948563236506064e-03
5.505101020204040907e+00,8.970770199795256167e-03,-4.045877073388070011e-01,9.432249707774532921e-02,-8.160397472596614410e-05,4.467768756595138320e-04
5.509101820364072921e+00,7.352102951762098937e-03,-4.045820674899198166e-01,9.556131906664663833e-02,2.900347204314413646e-03,-7.259388265907537607e-03
5.513102620524104935e+00,5.733482103878030124e-03,-4.045645049760581147e-01,9.679514834840048654e-02,5.878517590479919938e-03,-8.092001344550023637e-03
5.517103420684136950e+00,4.114955316634569260e-03,-4.045350350716138688e-01,9.802395728474244674e-02,8.852836370619555223e-03,-9.888950515312092127e-03
5.521104220844168964e+00,2.496570217514747572e-03,-4.044936733301559006e-01,9.924771839864109102e-02,1.182323257428257238e-02,2.404668857663173551e-02
