t,Q,V_a,dQ_dt
3.098619723944788795e+00,-9.653860379976623995e-02,3.118349309013114801e-01,3.211952579779499273e-02
3.100620124024804802e+00,-9.647422060939689348e-02,3.114956245235998566e-01,3.225063956932903986e-02
3.102620524104820809e+00,-9.640957595928445478e-02,3.111566757779268833e-01,3.238093725638105380e-02
3.104620924184836817e+00,-9.634467147869310577e-02,3.108180843812060612e-01,3.251042190848760227e-02
3.106621324264852824e+00,-9.627950879059846145e-02,3.104798500501489977e-01,3.263909656584212948e-02
3.108621724344868831e+00,-9.621408951168768098e-02,3.101419725012653505e-01,3.276696425929430390e-02
3.110622124424884838e+00,-9.614841525235939823e-02,3.098044514508631053e-01,3.289402801034671531e-02
3.112622524504900845e+00,-9.608248761672369409e-02,3.094672866150481871e-01,3.302029083115542996e-02
3.114622924584916852e+00,-9.601630820260217969e-02,3.091304777097248491e-01,3.314575572452665986e-02
3.116623324664932859e+00,-9.594987860942580382e-02,3.087940244513932009e-01,3.327042569398774852e-02
3.118623724744948866e+00,-9.588320043045195362e-02,3.084579265563505701e-01,3.339430373387196338e-02
3.120624124824964873e+00,-9.581627524386732153e-02,3.081221837398001595e-01,3.351739281796656950e-02
3.122624524904980881e+00,-9.574910462225906527e-02,3.077867957168154422e-01,3.363969591158083583e-02
3.124624924984996888e+00,-9.568169013262214917e-02,3.074517622023404395e-01,3.376121597155420234e-02
3.126625325065012895e+00,-9.561403333635923318e-02,3.071170829111899980e-01,3.388195594625578733e-02
3.128625725145028902e+00,-9.554613578928079776e-02,3.067827575580497901e-01,3.400191877558292330e-02
3.130626125225044909e+00,-9.547799904160500506e-02,3.064487858574762580e-01,3.412110739096049783e-02
3.132626525305060916e+00,-9.540962463795783777e-02,3.061151675238965031e-01,3.423952471533996816e-02
3.134626925385076923e+00,-9.534101411737298803e-02,3.057819022716085633e-01,3.435717366319791799e-02
3.136627325465092930e+00,-9.527216901329191301e-02,3.054489898147810800e-01,3.447405714053611292e-02
3.138627725545108937e+00,-9.520309085356382095e-02,3.051164298674536313e-01,3.459017804487945352e-02
3.140628125625124945e+00,-9.513378116044569899e-02,3.047842221435364540e-01,3.470553926527537858e-02
3.142628525705140952e+00,-9.506424145060224373e-02,3.044523663568105554e-01,3.482014368229333079e-02
3.144628925785156959e+00,-9.499447323510595842e-02,3.041208622209278234e-01,3.493399416802338980e-02
3.146629325865172966e+00,-9.492447801943705576e-02,3.037897094494107497e-01,3.504709358607539099e-02
3.148629725945188973e+00,-9.485425730348351347e-02,3.034589077556527070e-01,3.515944479157797481e-02
3.150630126025204980e+00,-9.478381258154108813e-02,3.031284568529178380e-01,3.527105063117761535e-02
3.152630526105220987e+00,-9.471314534231324578e-02,3.027983564543410555e-01,3.538191394303825260e-02
3.154630926185236994e+00,-9.464225706891124523e-02,3.024686062729279867e-01,3.549203755683913442e-02
3.156631326265253001e+00,-9.457114923885409641e-02,3.021392060215551401e-01,3.560142429377517737e-02
3.158631726345269009e+00,-9.449982332406853258e-02,3.018101554129696273e-01,3.571007696655519731e-02
3.160632126425285016e+00,-9.442828079088905202e-02,3.014814541597894415e-01,3.581799837940164571e-02
3.162632526505301023e+00,-9.435652310005794574e-02,3.011531019745034010e-01,3.592519132804887494e-02
3.164632926585317030e+00,-9.428455170672520036e-02,3.008250985694710389e-01,3.603165859974302720e-02
3.166633326665333037e+00,-9.421236806044859524e-02,3.004974436569225471e-01,3.613740297324071621e-02
3.168633726745349044e+00,-9.413997360519366087e-02,3.001701369489590543e-01,3.624242721880822221e-02
3.170634126825365051e+00,-9.406736977933365107e-02,2.998431781575524036e-01,3.634673409822067325e-02
3.172634526905381058e+00,-9.399455801564961244e-02,2.995165669945451525e-01,3.645032636476054633e-02
3.174634926985397065e+00,-9.392153974133031491e-02,2.991903031716507400e-01,3.655320676321819479e-02
3.176635327065413072e+00,-9.384831637797230730e-02,2.988643864004532635e-01,3.665537802988901722e-02
3.178635727145429080e+00,-9.377488934157987566e-02,2.985388163924076466e-01,3.675684289257453302e-02
3.180636127225445087e+00,-9.370126004256507102e-02,2.982135928588396379e-01,3.685760407058006477e-02
3.182636527305461094e+00,-9.362742988574769554e-02,2.978887155109457008e-01,3.695766427471431498e-02
3.184636927385477101e+00,-9.355340027035527473e-02,2.975641840597929577e-01,3.705702620728903995e-02
3.186637327465493108e+00,-9.347917259002314072e-02,2.972399982163195231e-01,3.715569256211704446e-02
3.188637727545509115e+00,-9.340474823279434902e-02,2.969161576913341705e-01,3.725366602451238296e-02
3.190638127625525122e+00,-9.333012858111972010e-02,2.965926621955163878e-01,3.735094927128933956e-02
3.192638527705541129e+00,-9.325531501185779781e-02,2.962695114394165441e-01,3.744754497076059618e-02
3.194638927785557136e+00,-9.318030889731271360e-02,2.959467051335549215e-01,3.754345578406975692e-02
3.196639327865573144e+00,-9.310511161486802190e-02,2.956242429893384815e-01,3.763868437755783780e-02
3.198639727945589151e+00,-9.302972452713058338e-02,2.953021247171592756e-01,3.773323339728344716e-02
3.200640128025605158e+00,-9.295414898816474480e-02,2.949803500269992385e-01,3.782710547701412934e-02
3.202640528105621165e+00,-9.287838634708966978e-02,2.946589186287748019e-01,3.792030324284122872e-02
3.204640928185637172e+00,-9.280243794807940816e-02,2.943378302323372275e-01,3.801282931318017422e-02
3.206641328265653179e+00,-9.272630513036281275e-02,2.940170845474724959e-01,3.810468629876954255e-02
3.208641728345669186e+00,-9.264998922822363647e-02,2.936966812839011398e-01,3.819587680267125251e-02
3.210642128425685193e+00,-9.257349157100042136e-02,2.933766201512784666e-01,3.828640342026926047e-02
3.212642528505701200e+00,-9.249681348308660955e-02,2.930569008591945024e-01,3.837626873926976157e-02
3.214642928585717208e+00,-9.241995628393044615e-02,2.927375231171739367e-01,3.846547533970051669e-02
3.216643328665733215e+00,-9.234292128803504862e-02,2.924184866346761225e-01,3.855402579391099122e-02
3.218643728745749222e+00,-9.226570980495839291e-02,2.920997911210950759e-01,3.864192266657097419e-02
3.220644128825765229e+00,-9.218832313931327183e-02,2.917814362857596433e-01,3.872916851467073096e-02
3.222644528905781236e+00,-9.211076259076735051e-02,2.914634218379331676e-01,3.881576588752100321e-02
3.224644928985797243e+00,-9.203302945404312485e-02,2.911457474868139328e-01,3.890171732675164890e-02
3.226645329065813250e+00,-9.195512501891794921e-02,2.908284129415346086e-01,3.898702536631199617e-02
3.228645729145829257e+00,-9.187705057022400867e-02,2.905114179111628614e-01,3.907169253247020496e-02
3.230646129225845264e+00,-9.179880738784836069e-02,2.901947621047007986e-01,3.915572134381272579e-02
3.232646529305861272e+00,-9.172039674673289344e-02,2.898784452310854132e-01,3.923911431124426502e-02
3.234646929385877279e+00,-9.164181991687433970e-02,2.895624669991881950e-01,3.932187393798712571e-02
3.236647329465893286e+00,-9.156307816332429073e-02,2.892468271178155192e-01,3.940400271958066636e-02
3.238647729545909293e+00,-9.148417274618919626e-02,2.889315252957083691e-01,3.948550314388143967e-02
3.240648129625925300e+00,-9.140510492063030901e-02,2.886165612415423354e-01,3.956637769106208236e-02
3.242648529705941307e+00,-9.132587593686378180e-02,2.883019346639278391e-01,3.964662883361197432e-02
3.244648929785957314e+00,-9.124648704016057044e-02,2.879876452714099089e-01,3.972625903633571209e-02
3.246649329865973321e+00,-9.116693947084650307e-02,2.876736927724683479e-01,3.980527075635344192e-02
3.248649729945989328e+00,-9.108723446430226633e-02,2.873600768755175117e-01,3.988366644310055442e-02
3.250650130026005336e+00,-9.100737325096336372e-02,2.870467972889065300e-01,3.996144853832667848e-02
3.252650530106021343e+00,-9.092735705632015719e-02,2.867338537209193072e-01,4.003861947609601429e-02
3.254650930186037350e+00,-9.084718710091786720e-02,2.864212458797742999e-01,4.011518168278643132e-02
3.256651330266053357e+00,-9.076686460035654491e-02,2.861089734736246282e-01,4.019113757708987766e-02
3.258651730346069364e+00,-9.068639076529111387e-02,2.857970362105583528e-01,4.026648957001088130e-02
3.260652130426085371e+00,-9.060576680143131445e-02,2.854854337985979207e-01,4.034124006486713293e-02
3.262652530506101378e+00,-9.052499390954175940e-02,2.851741659457006639e-01,4.041539145728911125e-02
3.264652930586117385e+00,-9.044407328544189217e-02,2.848632323597585225e-01,4.048894613521900054e-02
3.266653330666133392e+00,-9.036300612000600085e-02,2.845526327485981555e-01,4.056190647891080858e-02
3.268653730746149400e+00,-9.028179359916323199e-02,2.842423668199809961e-01,4.063427486093049851e-02
3.270654130826165407e+00,-9.020043690389759061e-02,2.839324342816029190e-01,4.070605364615473287e-02
3.272654530906181414e+00,-9.011893721024791248e-02,2.836228348410947953e-01,4.077724519177131079e-02
3.274654930986197421e+00,-9.003729568930786409e-02,2.833135682060220484e-01,4.084785184727791202e-02
3.276655331066213428e+00,-8.995551351196100220e-02,2.830046340843093700e-01,4.091787596059986987e-02
3.278655731146229435e+00,-8.987359184968075898e-02,2.826960321843091650e-01,4.098731987912639096e-02
3.280656131226245442e+00,-8.979153185846990015e-02,2.823877622133626475e-01,4.105618592896349145e-02
3.282656531306261449e+00,-8.970933468954821188e-02,2.820798238787621259e-01,4.112447642873424264e-02
3.284656931386277456e+00,-8.962700148978887393e-02,2.817722168877904165e-01,4.119219369014293086e-02
3.286657331466293464e+00,-8.954453340171857068e-02,2.814649409477206765e-01,4.125934001797522399e-02
3.288657731546309471e+00,-8.946193156351739395e-02,2.811579957658165152e-01,4.132591771009812981e-02
3.290658131626325478e+00,-8.937919710901894021e-02,2.808513810493320495e-01,4.139192905745948947e-02
3.292658531706341485e+00,-8.929633116771019952e-02,2.805450965055116819e-01,4.145737634408851180e-02
3.294658931786357492e+00,-8.921333486473166652e-02,2.802391418415902669e-01,4.152226184709621737e-02
3.296659331866373499e+00,-8.913020932087727111e-02,2.799335167647931666e-01,4.158658783667447401e-02
3.298659731946389506e+00,-8.904695565259439227e-02,2.796282209823361398e-01,4.165035657609669761e-02
3.300660132026405069e+00,-8.896357497198388586e-02,2.793232542014252862e-01,4.171357032171811585e-02
3.302660532106421076e+00,-8.888006838680000132e-02,2.790186161292570466e-01,4.177623132297504649e-02
3.304660932186437083e+00,-8.879643700045052046e-02,2.787143064730185915e-01,4.183834182238542476e-02
3.306661332266453091e+00,-8.871268191199660480e-02,2.784103249398872104e-01,4.189990405554934461e-02
3.308661732346469098e+00,-8.862880421615294824e-02,2.781066712370307559e-01,4.196092025114775415e-02
3.310662132426485105e+00,-8.854480500328762438e-02,2.778033450716074770e-01,4.202139263094382959e-02
3.312662532506501112e+00,-8.846068535942221145e-02,2.775003461507660196e-01,4.208132340978255892e-02
3.314662932586517119e+00,-8.837644636623170902e-02,2.771976741816455370e-01,4.214071479559046429e-02
3.316663332666533126e+00,-8.829208910104459351e-02,2.768953288713754679e-01,4.219956898937644862e-02
3.318663732746549133e+00,-8.820761463684277659e-02,2.765933099270757589e-01,4.225788818523068535e-02
3.320664132826565140e+00,-8.812302404226164676e-02,2.762916170558567530e-01,4.231567457032613805e-02
3.322664532906581147e+00,-8.803831838159002776e-02,2.759902499648192453e-01,4.237293032491745715e-02
3.324664932986597154e+00,-8.795349871477019243e-02,2.756892083610543720e-01,4.242965762234149341e-02
3.326665333066613162e+00,-8.786856609739789048e-02,2.753884919516438323e-01,4.248585862901734650e-02
3.328665733146629169e+00,-8.778352158072230682e-02,2.750881004436595001e-01,4.254153550444641357e-02
3.330666133226645176e+00,-8.769836621164607549e-02,2.747880335441639787e-01,4.259669040121277089e-02
3.332666533306661183e+00,-8.761310103272529348e-02,2.744882909602100463e-01,4.265132546498233423e-02
3.334666933386677190e+00,-8.752772708216953468e-02,2.741888723988410437e-01,4.270544283450442014e-02
3.336667333466693197e+00,-8.744224539384178041e-02,2.738897775670906531e-01,4.275904464161008750e-02
3.338667733546709204e+00,-8.735665699725848887e-02,2.735910061719830089e-01,4.281213301121356701e-02
3.340668133626725211e+00,-8.727096291758959512e-02,2.732925579205326416e-01,4.286471006131205297e-02
3.342668533706741218e+00,-8.718516417565844168e-02,2.729944325197445898e-01,4.291677790298505102e-02
3.344668933786757226e+00,-8.709926178794184792e-02,2.726966296766141773e-01,4.296833864039559941e-02
3.346669333866773233e+00,-8.701325676657011010e-02,2.723991490981272356e-01,4.301939437078956818e-02
3.348669733946789240e+00,-8.692715011932693192e-02,2.721019904912599929e-01,4.306994718449588810e-02
3.350670134026805247e+00,-8.684094284964950783e-02,2.718051535629791293e-01,4.311999916492660623e-02
3.352670534106821254e+00,-8.675463595662846750e-02,2.715086380202416660e-01,4.316955238857766997e-02
3.354670934186837261e+00,-8.666823043500788970e-02,2.712124435699951874e-01,4.321860892502771279e-02
3.356671334266853268e+00,-8.658172727518533007e-02,2.709165699191775079e-01,4.326717083693951832e-02
3.358671734346869275e+00,-8.649512746341095348e-02,2.706210167747337136e-01,4.331524018031803619e-02
3.360672134426885282e+00,-8.640843199112294148e-02,2.703257838443969274e-01,4.336281901664539029e-02
3.362672534506901290e+00,-8.632164184048954358e-02,2.700308708354798304e-01,4.340990939409095084e-02
3.364672934586917297e+00,-8.623475798415206062e-02,2.697362774548538455e-01,4.345651334717458292e-02
3.366673334666933304e+00,-8.614778139095641274e-02,2.694420034094289207e-01,4.350263290421520213e-02
3.368673734746949311e+00,-8.606071302595320882e-02,2.691480484061534173e-01,4.354827008733232196e-02
3.370674134826965318e+00,-8.597355385039760767e-02,2.688544121520142216e-01,4.359342691244488810e-02
3.372674534906981325e+00,-8.588630482174947067e-02,2.685610943540367446e-01,4.363810538927278410e-02
3.374674934986997332e+00,-8.579896689367322304e-02,2.682680947192847554e-01,4.368230752133719225e-02
3.376675335067013339e+00,-8.571154101603796482e-02,2.679754129548606589e-01,4.372603530596045479e-02
3.378675735147029346e+00,-8.562402813491740150e-02,2.676830487679051074e-01,4.376929073426719108e-02
3.380676135227045354e+00,-8.553642919258988564e-02,2.673910018655974996e-01,4.381207579118397144e-02
3.382676535307061361e+00,-8.544874512753837525e-02,2.670992719551554817e-01,4.385439245544014986e-02
3.384676935387077368e+00,-8.536097687445047544e-02,2.668078587438353355e-01,4.389624269956837743e-02
3.386677335467093375e+00,-8.527312536421839673e-02,2.665167619389317566e-01,4.393762848990481751e-02
3.388677735547109382e+00,-8.518519152393902449e-02,2.662259812477779097e-01,4.397855178658962444e-02
3.390678135627125389e+00,-8.509717627691382180e-02,2.659355163777454845e-01,4.401901454356745708e-02
3.392678535707141396e+00,-8.500908054264889879e-02,2.656453670362445285e-01,4.405901870858731223e-02
3.394678935787157403e+00,-8.492090523685501269e-02,2.653555329307236699e-01,4.409856622320438430e-02
3.396679335867173410e+00,-8.483265127144751228e-02,2.650660137686701168e-01,4.413765902277849013e-02
3.398679735947189418e+00,-8.474431955454642118e-02,2.647768092576092691e-01,4.417629903647636580e-02
3.400680136027205425e+00,-8.465591099047635459e-02,2.644879191051052736e-01,4.421448818727068825e-02
3.402680536107221432e+00,-8.456742647976656091e-02,2.641993430187605796e-01,4.425222839194158098e-02
3.404680936187237439e+00,-8.447886691915093560e-02,2.639110807062162722e-01,4.428952156107608673e-02
3.406681336267253446e+00,-8.439023320156797958e-02,2.636231318751517394e-01,4.432636959906950669e-02
3.408681736347269453e+00,-8.430152621616085473e-02,2.633354962332849492e-01,4.436277440412522005e-02
3.410682136427285460e+00,-8.421274684827731449e-02,2.630481734883723388e-01,4.439873786825518365e-02
3.412682536507301467e+00,-8.412389597946977327e-02,2.627611633482088149e-01,4.443426187728052867e-02
