t,Ih,Ev,Iv,dIh_dt,dIh_dt_noisy
2.716543308661732326e+01,7.807724729697360644e-01,3.189443898170968850e-01,3.844923390029441612e-01,2.529285208012134467e-03,8.963608595413102148e-03
2.720544108821764340e+01,7.808726823760548941e-01,3.188220225322319079e-01,3.847357674894191781e-01,2.480321587682954992e-03,-6.924283104750045270e-03
2.724544908981796354e+01,7.809709499473891370e-01,3.187000916993097399e-01,3.849767650721228618e-01,2.432221201985176884e-03,7.771768819045966545e-03
2.728545709141828368e+01,7.810673099711412659e-01,3.185786072820001591e-01,3.852153498098090378e-01,2.384970476697938213e-03,-8.622508968795275855e-03
2.732546509301860382e+01,7.811617962199665088e-01,3.184575789664232937e-01,3.854515397259550835e-01,2.338555997542242360e-03,1.723043802775335934e-02
2.736547309461892397e+01,7.812544419517729599e-01,3.183370161611497329e-01,3.856853528087624827e-01,2.292964512294260598e-03,4.836039512453304927e-03
2.740548109621924411e+01,7.813452799097215795e-01,3.182169279972002496e-01,3.859168070111563265e-01,2.248182932846370941e-03,1.657693409277748858e-02
2.744548909781956425e+01,7.814343423222263052e-01,3.180973233280460777e-01,3.861459202507858124e-01,2.204198337216214248e-03,-6.020261437982283095e-03
2.748549709941988439e+01,7.815216609029540518e-01,3.179782107296088012e-01,3.863727104100238008e-01,2.160997971505908277e-03,-2.600025758169370767e-03
2.752550510102020453e+01,7.816072668777244159e-01,3.178595985271041036e-01,3.865971953279724871e-01,2.118569240152183564e-03,1.051521722530019375e-02
2.756551310262052468e+01,7.816911909128226865e-01,3.177414948113314597e-01,3.868193928094292855e-01,2.076899739110207171e-03,-2.536027174398303857e-02
2.760552110422084482e+01,7.817734629566783777e-01,3.176239072845392641e-01,3.870393206698072297e-01,2.035977326444088353e-03,-8.631931220028440585e-03
2.764552910582116496e+01,7.818541125091051924e-01,3.175068434103539006e-01,3.872569966706270184e-01,1.995790007106142822e-03,1.232755952992289038e-02
2.768553710742148510e+01,7.819331686406051363e-01,3.173903104274951037e-01,3.874724385145236760e-01,1.956325926189321496e-03,6.607419165133067603e-03
2.772554510902180525e+01,7.820106599923692947e-01,3.172743153497761814e-01,3.876856638452466086e-01,1.917573370518246834e-03,1.170526679469632500e-02
2.776555311062212539e+01,7.820866147762773890e-01,3.171588649661035708e-01,3.878966902476597145e-01,1.879520770200832774e-03,-1.218088100646407858e-03
2.780556111222244553e+01,7.821610607748983313e-01,3.170439658404772820e-01,3.881055352477412179e-01,1.842156700141036468e-03,7.482150516172246350e-03
2.784556911382276567e+01,7.822340253414893363e-01,3.169296243119906209e-01,3.883122163125837800e-01,1.805469881513779157e-03,-5.502972820654449849e-03
2.788557711542308581e+01,7.823055353999969208e-01,3.168158464948302444e-01,3.885167508503945544e-01,1.769449183202279063e-03,-1.195015449302168874e-02
2.792558511702340596e+01,7.823756174450559042e-01,3.167026382782762717e-01,3.887191562104949094e-01,1.734083623199347141e-03,-1.521386611396685629e-02
2.796559311862372610e+01,7.824442975419905189e-01,3.165900053267021175e-01,3.889194496833207615e-01,1.699362369972309134e-03,-3.817733340331934747e-03
2.800560112022404624e+01,7.825116013268131887e-01,3.164779530795746032e-01,3.891176485004224639e-01,1.665274743793840329e-03,-3.824139480451167403e-03
2.804560912182436638e+01,7.825775540062255287e-01,3.163664867514540124e-01,3.893137698344645847e-01,1.631810218037439697e-03,-4.661963757929676357e-03
2.808561712342468653e+01,7.826421804019725315e-01,3.162556113760191523e-01,3.895078307911679083e-01,1.598958400990658363e-03,-3.388909130898871969e-02
2.812562512502500667e+01,7.827055048189527353e-01,3.161453317623077464e-01,3.896998484346280711e-01,1.566709094873608432e-03,-1.841932690549180976e-02
2.816563312662532681e+01,7.827675509926187436e-01,3.160356524073011930e-01,3.898898397949496220e-01,1.535052320232620227e-03,-3.791272571701930633e-03
2.820564112822564695e+01,7.828283423041365596e-01,3.159265776294502559e-01,3.900778218272051845e-01,1.503978222807879350e-03,4.374144498783394744e-03
2.824564912982596709e+01,7.828879017843929367e-01,3.158181115716320320e-01,3.902638114106848910e-01,1.473477072846281904e-03,-4.314449177624175499e-03
2.828565713142628724e+01,7.829462521139958220e-01,3.157102582011496739e-01,3.904478253488967154e-01,1.443539266143302469e-03,-7.325432737363735819e-03
2.832566513302660738e+01,7.830034156232742459e-01,3.156030213097326675e-01,3.906298803695662514e-01,1.414155325058483875e-03,-2.167057800645788915e-02
2.836567313462692752e+01,7.830594142922776557e-01,3.154964045135367212e-01,3.908099931246368786e-01,1.385315899505374510e-03,2.160030628926466745e-02
2.840568113622724766e+01,7.831142697507771366e-01,3.153904112531436543e-01,3.909881801902697074e-01,1.357011767915458633e-03,-9.654101026753810974e-03
2.844568913782756781e+01,7.831680032782643019e-01,3.152850447935616196e-01,3.911644580668434679e-01,1.329233838177974053e-03,1.816320021516891481e-02
2.848569713942788795e+01,7.832206358039517369e-01,3.151803082242249365e-01,3.913388431789547317e-01,1.301973148555030796e-03,1.690883231849050344e-02
2.852570514102820809e+01,7.832721879067731097e-01,3.150762044589942579e-01,3.915113518754176902e-01,1.275220868572835703e-03,4.014511527582165576e-03
2.856571314262852823e+01,7.833226798153831716e-01,3.149727362361563476e-01,3.916820004292643209e-01,1.248968299890025613e-03,-4.477125750736756817e-03
2.860572114422884837e+01,7.833721314081573128e-01,3.148699061184241366e-01,3.918508050377442209e-01,1.223206877142942600e-03,2.545362188965579961e-03
2.864572914582916852e+01,7.834205622372214517e-01,3.147677165134557531e-01,3.920177818202374431e-01,1.197928158130818349e-03,-1.033249158226273549e-02
2.868573714742948866e+01,7.834679915101322445e-01,3.146661696989008217e-01,3.921829468279876552e-01,1.173123832530417743e-03,3.780425099510326646e-03
2.872574514902980880e+01,7.835144379009807425e-01,3.145652676687183957e-01,3.923463160611905809e-01,1.148785806330876458e-03,1.178307284826769991e-03
2.876575315063012894e+01,7.835599197804340443e-01,3.144650122692018712e-01,3.925079054362410891e-01,1.124906101067947584e-03,6.444588780550557575e-03
2.880576115223044908e+01,7.836044552392622542e-01,3.143654052154970513e-01,3.926677307829489760e-01,1.101476844119212567e-03,1.060584533055703056e-02
2.884576915383076923e+01,7.836480620883388148e-01,3.142664480916021463e-01,3.928258078445390211e-01,1.078490269377341271e-03,1.840687514350579021e-02
2.888577715543108582e+01,7.836907578586398415e-01,3.141681423503676074e-01,3.929821522776511533e-01,1.055938717906285823e-03,-2.827219627260251292e-03
2.892578515703140596e+01,7.837325598012447880e-01,3.140704893134961817e-01,3.931367796523401181e-01,1.033814638580144579e-03,1.146769881617297135e-02
2.896579315863172610e+01,7.837734848873361138e-01,3.139734901715429682e-01,3.932897054520759217e-01,1.012110588705705805e-03,-6.904585217583301612e-03
2.900580116023204624e+01,7.838135498081991726e-01,3.138771459839154732e-01,3.934409450737433311e-01,9.908192346289521057e-04,-7.954830240583660173e-03
2.904580916183236639e+01,7.838527709752224348e-01,3.137814576788733323e-01,3.935905138276423187e-01,9.699333523251335576e-04,-5.210631000868625774e-03
2.908581716343268653e+01,7.838911645198974876e-01,3.136864260535287552e-01,3.937384269374877843e-01,9.494458279737869044e-04,-8.870210729922825207e-03
2.912582516503300667e+01,7.839287462938189233e-01,3.135920517738460256e-01,3.938846995404096107e-01,9.293496585184128633e-04,1.073199284186499361e-02
2.916583316663332681e+01,7.839655318686844510e-01,3.134983353746419454e-01,3.940293466869527195e-01,9.096379522111758265e-04,1.014204933682842646e-02
2.920584116823364695e+01,7.840015365362946742e-01,3.134052772595855574e-01,3.941723833410771261e-01,8.903039291432435220e-04,1.361342139953714524e-02
2.924584916983396710e+01,7.840367753492133440e-01,3.133128777360095762e-01,3.943138243813452681e-01,8.713409035800250002e-04,6.183376109388244316e-04
2.928585717143428724e+01,7.840712630357252744e-01,3.132211369831578440e-01,3.944536846165397903e-01,8.527423220621548061e-04,3.596558282934933428e-03
2.932586517303460738e+01,7.841050139147920373e-01,3.131300549657002330e-01,3.945919787763236819e-01,8.345018021176896228e-04,-4.949768183882993257e-03
2.936587317463492752e+01,7.841380420813703900e-01,3.130396315522263051e-01,3.947287214984899206e-01,8.166130502975620098e-04,-1.069299942819993028e-02
2.940588117623524766e+01,7.841703614113144649e-01,3.129498665187613327e-01,3.948639273287993245e-01,7.990698604212233269e-04,5.269251365736790649e-03
2.944588917783556781e+01,7.842019855613755475e-01,3.128607595487663540e-01,3.949976107209805520e-01,7.818661139955412898e-04,3.465597227160897680e-03
2.948589717943588795e+01,7.842329279692021871e-01,3.127723102331381178e-01,3.951297860367299908e-01,7.649957806226542756e-04,-1.030513686995457312e-02
2.952590518103620809e+01,7.842632018533400862e-01,3.126845180702090277e-01,3.952604675457120353e-01,7.484529183975074940e-04,6.601777584863575618e-03
2.956591318263652823e+01,7.842928202132322113e-01,3.125973824657472533e-01,3.953896694255586985e-01,7.322316742945124413e-04,-1.668504175170277409e-02
2.960592118423684838e+01,7.843217958292190151e-01,3.125109027329567302e-01,3.955174057618699446e-01,7.163262845442698590e-04,-1.073658556701069045e-03
2.964592918583716852e+01,7.843501412625378810e-01,3.124250780924769932e-01,3.956436905482135225e-01,7.007310750004568101e-04,-5.602407296154723361e-03
2.968593718743748866e+01,7.843778688553235678e-01,3.123399076723833989e-01,3.957685376861250770e-01,6.854404614966523590e-04,-4.607321700731290860e-03
2.972594518903780880e+01,7.844049907306080982e-01,3.122553905081869585e-01,3.958919609851079824e-01,6.704489501936569673e-04,-1.016412860205834733e-02
2.976595319063812894e+01,7.844315187923207588e-01,3.121715255428344493e-01,3.960139741626335641e-01,6.557511379176872435e-04,1.018069205253664157e-02
2.980596119223844909e+01,7.844574647252878785e-01,3.120883116267083590e-01,3.961345908441407659e-01,6.413417124893280863e-04,6.300823832980552257e-03
2.984596919383876923e+01,7.844828400076633290e-01,3.120057475270443526e-01,3.962538245643478785e-01,6.272154474457405926e-04,1.246141811555748734e-02
2.988597719543908937e+01,7.845076559404590144e-01,3.119238319659047298e-01,3.963716887830275870e-01,6.133671887519655253e-04,1.918340675203738990e-03
2.992598519703940951e+01,7.845319234491295868e-01,3.118425634796984092e-01,3.964881968715481819e-01,5.997919442981974880e-04,-1.238074459766055901e-02
2.996599319863972966e+01,7.845556532554275320e-01,3.117619405203812533e-01,3.966033621069404158e-01,5.864848073809866835e-04,-3.203530372067155737e-03
3.000600120024004980e+01,7.845788559131626760e-01,3.116819614796769722e-01,3.967171976733076533e-01,5.734409409219216880e-04,-1.134173711281353213e-02
3.004600920184036994e+01,7.846015418082024073e-01,3.116026246890772344e-01,3.968297166618261484e-01,5.606555777251664985e-04,5.028607227524475864e-03
3.008601720344069008e+01,7.846237211584715654e-01,3.115239284198412228e-01,3.969409320707448230e-01,5.481240207285131838e-04,1.253518331121105354e-02
3.012602520504101022e+01,7.846454040139523300e-01,3.114458708829961342e-01,3.970508568053853216e-01,5.358416432476725833e-04,3.696745559043574866e-03
3.016603320664133037e+01,7.846666002566843323e-01,3.113684502293369571e-01,3.971595036781420673e-01,5.238038892142159175e-04,-5.601405249382279856e-03
3.020604120824165051e+01,7.846873196007647655e-01,3.112916645494263057e-01,3.972668854084822621e-01,5.120062734070215948e-04,-3.321264951427192226e-03
3.024604920984197065e+01,7.847075715923480521e-01,3.112155118735947523e-01,3.973730146229457194e-01,5.004443816779106935e-04,2.404944408344360934e-03
3.028605721144229079e+01,7.847273656096462879e-01,3.111399901719406058e-01,3.974779038551451427e-01,4.891138711707217201e-04,-1.411446006433408201e-02
3.032606521304261094e+01,7.847467108629289090e-01,3.110650973543300779e-01,3.975815655457659581e-01,4.780104705350354810e-04,1.824031903130588156e-03
3.036607321464293108e+01,7.847656163945226915e-01,3.109908312703969502e-01,3.976840120425662040e-01,4.671299801337173985e-04,2.302108755377434406e-03
3.040608121624325122e+01,7.847840910788118629e-01,3.109171897095430737e-01,3.977852556003768081e-01,4.564682722449989183e-04,-5.145960484276878785e-03
3.044608921784357136e+01,7.848021436222383240e-01,3.108441704009379247e-01,3.978853083811013658e-01,4.460212912589384127e-04,-3.894331379194849140e-03
3.048609721944389150e+01,7.848197825725145016e-01,3.107717710200577077e-01,3.979841824557846519e-01,4.357850496829046572e-04,1.974231480532581077e-03
3.052610522104421165e+01,7.848370163545379530e-01,3.106999892233363592e-01,3.980818898262939998e-01,4.257556116864374962e-04,-7.957132860875449493e-03
3.056611322264453179e+01,7.848538530873989671e-01,3.106288225255010582e-01,3.981784423944733642e-01,4.159291761860473002e-04,-7.988698763780206422e-03
3.060612122424485193e+01,7.848703007274624444e-01,3.105582683830309110e-01,3.982738519668774235e-01,4.063020126749347649e-04,8.006010656754807692e-03
3.064612922584517207e+01,7.848863671051994340e-01,3.104883242182505110e-01,3.983681302599652030e-01,3.968704447212811903e-04,2.430577640103431802e-03
3.068613722744549221e+01,7.849020599251872454e-01,3.104189874193295506e-01,3.984612889001004632e-01,3.876308501209839441e-04,1.697426685827282608e-02
3.072614522904581236e+01,7.849173867661091153e-01,3.103502553402832098e-01,3.985533394235512006e-01,3.785796610463777745e-04,-9.701200328238561432e-03
3.076615323064612895e+01,7.849323550807545402e-01,3.102821253009717117e-01,3.986442932764902580e-01,3.697133641910738122e-04,-1.763994512236400497e-02
3.080616123224644909e+01,7.849469721960187218e-01,3.102145945871007671e-01,3.987341618149947697e-01,3.610285009109856502e-04,9.548817342589775367e-03
3.084616923384676923e+01,7.849612453129032330e-01,3.101476604502212409e-01,3.988229563050463833e-01,3.525216673612580065e-04,9.693965855274135068e-03
3.088617723544708937e+01,7.849751815065157956e-01,3.100813201077293746e-01,3.989106879225314262e-01,3.441895146298924735e-04,-7.277643746052359086e-03
3.092618523704740952e+01,7.849887877260699476e-01,3.100155707428666751e-01,3.989973677532406282e-01,3.360287488677407564e-04,-1.459254138009744711e-02
3.096619323864772966e+01,7.850020707948854870e-01,3.099504095047198593e-01,3.990830067928692326e-01,3.280361314146676421e-04,-3.938697805629348507e-04
3.100620124024804980e+01,7.850150374103881390e-01,3.098858335082210202e-01,3.991676159470169960e-01,3.202084789227545303e-04,-1.745884541317473115e-02
3.104620924184836994e+01,7.850276941441098888e-01,3.098218398341474611e-01,3.992512060311882438e-01,3.125426634755720801e-04,-3.377103803111943057e-03
3.108621724344869008e+01,7.850400474416887597e-01,3.097584255291218613e-01,3.993337877707918704e-01,3.050356127046252586e-04,-2.180408638741319904e-02
3.112622524504901023e+01,7.850521036228687022e-01,3.096955876056121104e-01,3.994153718011410614e-01,2.976843099026030282e-04,-2.381773325781022174e-03
3.116623324664933037e+01,7.850638688985462910e-01,3.096333230531347347e-01,3.994959686743256300e-01,2.904857862999279949e-04,-2.122301691565986123e-02
3.120624124824965051e+01,7.850753493725537435e-01,3.095716288458127963e-01,3.995755888804834455e-01,2.834371198619234367e-04,-2.404958894510955767e-03
3.124624924984997065e+01,7.850865509049324009e-01,3.095105018539079933e-01,3.996542427965378841e-01,2.765354981377546317e-04,1.512164810324455148e-02
3.128625725145029079e+01,7.850974792484312070e-01,3.094499389242185705e-01,3.997319407107397526e-01,2.697781563672299598e-04,-2.737174101290679173e-03
3.132626525305061094e+01,7.851081400636934493e-01,3.093899368895067226e-01,3.998086928269884432e-01,2.631623706353183878e-04,7.615548189284734350e-03
3.136627325465093108e+01,7.851185389192569808e-01,3.093304925684985940e-01,3.998845092648320998e-01,2.566854579590591157e-04,-6.514081989625562612e-03
3.140628125625125122e+01,7.851286812915537761e-01,3.092716027658844458e-01,3.999594000594673959e-01,2.503447763728579301e-04,-9.034485614691330907e-03
