t,g,b,c,dg_dt,dg_dt_noisy
1.147429485897179413e+00,4.212406574424028272e-02,3.142031499368682645e-01,4.593182465706684148e-02,-1.228874400894208185e-01,-1.176728375554609990e-01
1.149029805961192308e+00,4.192768370728666011e-02,3.137708194749826429e-01,4.585528548258588355e-02,-1.225410826482810911e-01,-1.224820396912893045e-01
1.150630126025204980e+00,4.173185573102139445e-02,3.133380979137570521e-01,4.577877309385313537e-02,-1.221949739432454385e-01,-1.115556085842802220e-01
1.152230446089217875e+00,4.153658141683134325e-02,3.129049874628352934e-01,4.570228786958292072e-02,-1.218491098357702140e-01,-1.028403728628945746e-01
1.153830766153230547e+00,4.134186038567942700e-02,3.124714903206314842e-01,4.562583018604924462e-02,-1.215034863276616139e-01,-8.684671657940470912e-02
1.155431086217243442e+00,4.114769226495455789e-02,3.120376086922914682e-01,4.554940041833770159e-02,-1.211580994858705296e-01,-1.289244161762035934e-01
1.157031406281256336e+00,4.095407668657907035e-02,3.116033447916107813e-01,4.547299894049662561e-02,-1.208129454327478425e-01,-9.994517707756218894e-02
1.158631726345269009e+00,4.076101328700861698e-02,3.111687008410348732e-01,4.539662612553709703e-02,-1.204680203464723043e-01,-1.363014119590503226e-01
1.160232046409281903e+00,4.056850170723209220e-02,3.107336790716584973e-01,4.532028234543289402e-02,-1.201233204614804151e-01,-1.380146194119056258e-01
1.161832366473294575e+00,4.037654159277184740e-02,3.102982817232265988e-01,4.524396797112056889e-02,-1.197788420688989386e-01,-1.321399707752864694e-01
1.163432686537307470e+00,4.018513259368343415e-02,3.098625110441334818e-01,4.516768337249935789e-02,-1.194345815169784442e-01,-1.390738946327716719e-01
1.165033006601320364e+00,3.999427436455582630e-02,3.094263692914234198e-01,4.509142891843127138e-02,-1.190905352115289306e-01,-9.948524884483576913e-02
1.166633326665333037e+00,3.980396656451130888e-02,3.089898587307903233e-01,4.501520497674104532e-02,-1.187466996163573096e-01,-1.002818768471228084e-01
1.168233646729345931e+00,3.961420885720543655e-02,3.085529816365777389e-01,4.493901191421612040e-02,-1.184030712537061936e-01,-9.295683631291838667e-02
1.169833966793358604e+00,3.942500091082719316e-02,3.081157402917791277e-01,4.486285009660669759e-02,-1.180596467046959863e-01,-1.185656532899783816e-01
1.171434286857371498e+00,3.923634239809876967e-02,3.076781369880374206e-01,4.478671988862568260e-02,-1.177164226097662802e-01,-1.122287906880207187e-01
1.173034606921384171e+00,3.904823299627581401e-02,3.072401740256456293e-01,4.471062165394874832e-02,-1.173733956691219160e-01,-1.289419356411232731e-01
1.174634926985397065e+00,3.886067238714718125e-02,3.068018537135460688e-01,4.463455575521426549e-02,-1.170305626431782098e-01,-1.400497876001731978e-01
1.176235247049409960e+00,3.867366025703514176e-02,3.063631783693310795e-01,4.455852255402335815e-02,-1.166879203530102049e-01,-1.077475573423790633e-01
1.177835567113422632e+00,3.848719629679528409e-02,3.059241503192426936e-01,4.448252241093988285e-02,-1.163454656808021181e-01,-1.109780034544714106e-01
1.179435887177435527e+00,3.830128020135396827e-02,3.054847718967677039e-01,4.440655568542705572e-02,-1.160031955696870232e-01,-1.381434608708414780e-01
1.181036207241448199e+00,3.811591167903554539e-02,3.050450454265276612e-01,4.433062273481955251e-02,-1.156611070811603692e-01,-1.039544577482282295e-01
1.182636527305461094e+00,3.793109045130662466e-02,3.046049732314760616e-01,4.425472391470634120e-02,-1.153191973871409703e-01,-1.501537442391355504e-01
1.184236847369473988e+00,3.774681624261572860e-02,3.041645576443501864e-01,4.417885957973648192e-02,-1.149774637144601042e-01,-1.185574333969507815e-01
1.185837167433486661e+00,3.756308878016437897e-02,3.037238010078264216e-01,4.410303008363190141e-02,-1.146359033441453901e-01,-1.272421800864557417e-01
1.187437487497499555e+00,3.737990779390699958e-02,3.032827056745197036e-01,4.402723577918735837e-02,-1.142945136118621030e-01,-1.248800379363179947e-01
1.189037807561512228e+00,3.719727301655111062e-02,3.028412740069841846e-01,4.395147701827050585e-02,-1.139532919083564022e-01,-1.356224470128604143e-01
1.190638127625525122e+00,3.701518418355712048e-02,3.023995083777125115e-01,4.387575415182182886e-02,-1.136122356798999755e-01,-9.456235385066207033e-02
1.192238447689538017e+00,3.683364103313849225e-02,3.019574111691364915e-01,4.380006752985469987e-02,-1.132713424287346005e-01,-1.019523781877521573e-01
1.193838767753550689e+00,3.665264330626169520e-02,3.015149847736269262e-01,4.372441750145535794e-02,-1.129306097135198972e-01,-8.926220437729640023e-02
1.195439087817563584e+00,3.647219074664609373e-02,3.010722315934931115e-01,4.364880441478287409e-02,-1.125900351497806096e-01,-1.099800881768770583e-01
1.197039407881576256e+00,3.629228310076414860e-02,3.006291540409835594e-01,4.357322861706921374e-02,-1.122496164103557736e-01,-1.382106894942732866e-01
1.198639727945589151e+00,3.611292011784122263e-02,3.001857545382854431e-01,4.349769045461916728e-02,-1.119093512258494683e-01,-1.194893815847457574e-01
1.200240048009601823e+00,3.593410154985574034e-02,2.997420355175250406e-01,4.342219027281044030e-02,-1.115692373850815378e-01,-1.353995934925524558e-01
1.201840368073614718e+00,3.575582715153904911e-02,2.992979994207671801e-01,4.334672841609354954e-02,-1.112292727355409239e-01,-1.022933694359423051e-01
1.203440688137627612e+00,3.557809668037553025e-02,2.988536487000159614e-01,4.327130522799190609e-02,-1.108894551838386644e-01,-8.691533660287358021e-02
1.205041008201640285e+00,3.540090989660257120e-02,2.984089858172141452e-01,4.319592105110177382e-02,-1.105497826961636398e-01,-1.042279748645718318e-01
1.206641328265653179e+00,3.522426656304684239e-02,2.979640132441807032e-01,4.312057622709090238e-02,-1.102102532980666072e-01,-1.224606715752595970e-01
1.208241648329665852e+00,3.504816644728140501e-02,2.975187334534035721e-01,4.304527109615807756e-02,-1.098708650932243014e-01,-1.175374075428927273e-01
1.209841968393678746e+00,3.487260933253039791e-02,2.970731489090325250e-01,4.297000599639325125e-02,-1.095316163210117155e-01,-1.057226162676788150e-01
1.211442288457691641e+00,3.469759500590387929e-02,2.966272620838236174e-01,4.289478126487649562e-02,-1.091925052884582525e-01,-1.383996531594678669e-01
1.213042608521704313e+00,3.452312325553133499e-02,2.961810754614029872e-01,4.281959723784134475e-02,-1.088535303557585376e-01,-1.061614874905674327e-01
1.214642928585717208e+00,3.434919387056163675e-02,2.957345915362665223e-01,4.274445425067480153e-02,-1.085146899367067097e-01,-1.048447323862192748e-01
1.216243248649729880e+00,3.417580664116315337e-02,2.952878128137805258e-01,4.266935263791738625e-02,-1.081759824991308516e-01,-1.193808400121746105e-01
1.217843568713742775e+00,3.400296135852362567e-02,2.948407418101810507e-01,4.259429273326306026e-02,-1.078374065653285585e-01,-1.165181119062361353e-01
1.219443888777755447e+00,3.383065781485031231e-02,2.943933810525742878e-01,4.251927486955930230e-02,-1.074989607125021451e-01,-1.044220678508027966e-01
1.221044208841768342e+00,3.365889580336979547e-02,2.939457330789364553e-01,4.244429937880704606e-02,-1.071606435731945195e-01,-1.239264205183182865e-01
1.222644528905781236e+00,3.348767511832819593e-02,2.934978004381139094e-01,4.236936659216071488e-02,-1.068224538357258613e-01,-1.236317097156583722e-01
1.224244848969793908e+00,3.331699555499104126e-02,2.930495856898229223e-01,4.229447683992823559e-02,-1.064843902446298007e-01,-9.128497295647006182e-02
1.225845169033806803e+00,3.314685690964323805e-02,2.926010914046497935e-01,4.221963045157097610e-02,-1.061464516010902359e-01,-1.020790372103259347e-01
1.227445489097819475e+00,3.297725897958921765e-02,2.921523201640510159e-01,4.214482775570383560e-02,-1.058086367633787050e-01,-7.263536474707502077e-02
1.229045809161832370e+00,3.280820156315274877e-02,2.917032745603528876e-01,4.207006908009513352e-02,-1.054709446472914536e-01,-1.256305046258613389e-01
1.230646129225845264e+00,3.263968445967711102e-02,2.912539571967519558e-01,4.199535475166673443e-02,-1.051333742265872506e-01,-1.411526911996974221e-01
1.232246449289857937e+00,3.247170746952501852e-02,2.908043706873147949e-01,4.192068509649395092e-02,-1.047959245334249556e-01,-8.642034685006737271e-02
1.233846769353870831e+00,3.230427039407855055e-02,2.903545176569777841e-01,4.184606043980557133e-02,-1.044585946588011127e-01,-8.577570628297535860e-02
1.235447089417883504e+00,3.213737303572315740e-02,2.899044007366461395e-01,4.177148110570669953e-02,-1.041213837572417811e-01,-1.193650502786062773e-01
1.237047409481896398e+00,3.197101520890112403e-02,2.894540225482045148e-01,4.169694741622326228e-02,-1.037842911108134702e-01,-1.336414313687438460e-01
1.238647729545909293e+00,3.180519673398579661e-02,2.890033857198087142e-01,4.162245969223130060e-02,-1.034473160881306253e-01,-1.048911279120858242e-01
1.240248049609921965e+00,3.163991743068350626e-02,2.885524928910297993e-01,4.154801825381368441e-02,-1.031104581101638384e-01,-1.386685658943588029e-01
1.241848369673934860e+00,3.147517711802962775e-02,2.881013467128538674e-01,4.147362342026012644e-02,-1.027737166506241806e-01,-1.101530095837992135e-01
1.243448689737947532e+00,3.131097561438868360e-02,2.876499498476822181e-01,4.139927551006723078e-02,-1.024370912363658792e-01,-1.466553352366015139e-01
1.245049009801960427e+00,3.114731273745419832e-02,2.871983049693309087e-01,4.132497484093845125e-02,-1.021005814477868867e-01,-1.074594967191541406e-01
1.246649329865973099e+00,3.098418830424885806e-02,2.867464147630313098e-01,4.125072172978410528e-02,-1.017641869192301707e-01,-1.447911923231497422e-01
1.248249649929985994e+00,3.082160213112434405e-02,2.862942819254296611e-01,4.117651649272137393e-02,-1.014279073393831720e-01,-1.068046993681289331e-01
1.249849969993998888e+00,3.065955403376149219e-02,2.858419091645873489e-01,4.110235944507429490e-02,-1.010917424516768470e-01,-7.140151724146324985e-02
1.251450290058011561e+00,3.049804382717020285e-02,2.853892991999807949e-01,4.102825090137379727e-02,-1.007556920546840429e-01,-1.067695965699998611e-01
1.253050610122024455e+00,3.033707132568940618e-02,2.849364547625012900e-01,4.095419117535762515e-02,-1.004197560025165969e-01,-8.571498436521776676e-02
1.254650930186037128e+00,3.017663634298719047e-02,2.844833785944554938e-01,4.088018057997044180e-02,-1.000839342052219916e-01,-1.136254691003912298e-01
1.256251250250050022e+00,3.001673869206064257e-02,2.840300734495647683e-01,4.080621942736371160e-02,-9.974822662917837146e-02,-1.183178874113067491e-01
1.257851570314062917e+00,2.985737818523599013e-02,2.835765420929656777e-01,4.073230802889581115e-02,-9.941263329748944999e-02,-1.301142007781300736e-01
1.259451890378075589e+00,2.969855463416854607e-02,2.831227873012098772e-01,4.065844669513197368e-02,-9.907715429037755595e-02,-7.903098503330600877e-02
1.261052210442088484e+00,2.954026784984263229e-02,2.826688118622640022e-01,4.058463573584426137e-02,-9.874178974557548671e-02,-1.006813843571960909e-01
1.262652530506101156e+00,2.938251764241589167e-02,2.822146185713093614e-01,4.051087545977848092e-02,-9.840653986145148080e-02,-6.676017450587330704e-02
1.264252850570114051e+00,2.922530383093856210e-02,2.817602102149536769e-01,4.043716617368094818e-02,-9.807140495565164207e-02,-1.224677751596878333e-01
1.265853170634126723e+00,2.906862624001053941e-02,2.813055895857745625e-01,4.036350818314606709e-02,-9.773638543793534972e-02,-1.030382334559851593e-01
1.267453490698139618e+00,2.891248469198580764e-02,2.808507594879143809e-01,4.028990179300368651e-02,-9.740148176962086513e-02,-9.667774600852788169e-02
1.269053810762152512e+00,2.875687900690930901e-02,2.803957227370652006e-01,4.021634730731895452e-02,-9.706669446364633858e-02,-6.970326049161866544e-02
1.270654130826165185e+00,2.860180900251687447e-02,2.799404821604691285e-01,4.014284502939227672e-02,-9.673202408490866322e-02,-6.119333105970021364e-02
1.272254450890178079e+00,2.844727449423517518e-02,2.794850405969177554e-01,4.006939526175928162e-02,-9.639747125060207922e-02,-1.102893384016004064e-01
1.273854770954190752e+00,2.829327529518185780e-02,2.790294008967528772e-01,3.999599830619089691e-02,-9.606303663055407172e-02,-1.196687148675458362e-01
1.275455091018203646e+00,2.813981121616537795e-02,2.785735659218658289e-01,3.992265446369328702e-02,-9.572872094755885408e-02,-1.314056305114671974e-01
1.277055411082216541e+00,2.798688206568515635e-02,2.781175385456978733e-01,3.984936403450788783e-02,-9.539452497770962991e-02,-6.962006160321937420e-02
1.278655731146229213e+00,2.783448764993149901e-02,2.776613216532402562e-01,3.977612731811141361e-02,-9.506044955072749658e-02,-9.778033416846372561e-02
1.280256051210242108e+00,2.768262777278555214e-02,2.772049181410337071e-01,3.970294461321578067e-02,-9.472649555028828106e-02,-1.086760338303624229e-01
1.281856371274254780e+00,2.753130223581943051e-02,2.767483309171691053e-01,3.962981621776823227e-02,-9.439266391434791847e-02,-9.642146404706170015e-02
1.283456691338267674e+00,2.738051083829607518e-02,2.762915629012869245e-01,3.955674242895122067e-02,-9.405895563546418092e-02,-1.462371250876482454e-01
1.285057011402280569e+00,2.723025337716937500e-02,2.758346170245776219e-01,3.948372354318249039e-02,-9.372537176111674084e-02,-1.292580322748003718e-01
1.286657331466293241e+00,2.708052964708411101e-02,2.753774962297814710e-01,3.941075985611504351e-02,-9.339191339402418135e-02,-7.571586765656998508e-02
1.288257651530306136e+00,2.693133944037590100e-02,2.749202034711883957e-01,3.933785166263711192e-02,-9.305858169245861955e-02,-8.617793061541939581e-02
1.289857971594318808e+00,2.678268254733547071e-02,2.744627417078125964e-01,3.926499925649932360e-02,-9.272537787704322743e-02,-9.076378801519674466e-02
1.291458291658331703e+00,2.663455876654268265e-02,2.740051138902221406e-01,3.919220292949018858e-02,-9.239230329037877165e-02,-1.134660414988654942e-01
1.293058611722344375e+00,2.648696789854212974e-02,2.735473229774970649e-01,3.911946297242674397e-02,-9.205935935423625871e-02,-8.135245837679364045e-02
1.294658931786357270e+00,2.633990974000587418e-02,2.730893719399771769e-01,3.904677967536709232e-02,-9.172654753990609755e-02,-5.720844102922627294e-02
1.296259251850370164e+00,2.619338408373172306e-02,2.726312637592610555e-01,3.897415332761043627e-02,-9.139386936844040576e-02,-1.169392340878230296e-01
1.297859571914382837e+00,2.604739071864316940e-02,2.721730014282056076e-01,3.890158421769700919e-02,-9.106132641089795254e-02,-9.182458898325211727e-02
1.299459891978395731e+00,2.590192942978931240e-02,2.717145879509261786e-01,3.882907263340806825e-02,-9.072892028858578484e-02,-1.004925948558586940e-01
1.301060212042408404e+00,2.575699999834501694e-02,2.712560263427966634e-01,3.875661886176596377e-02,-9.039665267329802245e-02,-8.424441597750803590e-02
1.302660532106421298e+00,2.561260220161075407e-02,2.707973196304491736e-01,3.868422318903404905e-02,-9.006452528754961551e-02,-9.085302955744632702e-02
1.304260852170434193e+00,2.546873581301272241e-02,2.703384708517746482e-01,3.861188590071676363e-02,-8.973253990480746511e-02,-9.374493900783445466e-02
1.305861172234446865e+00,2.532540060210280997e-02,2.698794830559221869e-01,3.853960728155957777e-02,-8.940069834971736684e-02,-1.081170052848638014e-01
1.307461492298459760e+00,2.518259633455852131e-02,2.694203593032994393e-01,3.846738761554900632e-02,-8.906900249832608307e-02,-9.046070758206831153e-02
1.309061812362472432e+00,2.504032277218311980e-02,2.689611026655725490e-01,3.839522718591262956e-02,-8.873745427830120880e-02,-1.021032774673909932e-01
1.310662132426485327e+00,2.489857967290546800e-02,2.685017162256660428e-01,3.832312627511905156e-02,-8.840605566914537528e-02,-9.241398725117401514e-02
1.312262452490497999e+00,2.475736679078018726e-02,2.680422030777629971e-01,3.825108516487794874e-02,-8.807480870240730342e-02,-9.042508424925188582e-02
1.313862772554510894e+00,2.461668387598750507e-02,2.675825663273048161e-01,3.817910413614002824e-02,-8.774371546188805548e-02,-7.573780506885950670e-02
1.315463092618523788e+00,2.447653067469982013e-02,2.671228090904748664e-01,3.810718346907194382e-02,-8.741277808355901735e-02,-1.001391247147434965e-01
1.317063412682536461e+00,2.433690693230111668e-02,2.666629344795668488e-01,3.803532344225288991e-02,-8.708199878185518550e-02,-9.463040285060260459e-02
1.318663732746549355e+00,2.419781240124675020e-02,2.662029456040955200e-01,3.796352433263051190e-02,-8.675137988743630846e-02,-6.639204185201426356e-02
1.320264052810562028e+00,2.405924683054485452e-02,2.657428455841578385e-01,3.789178641635664035e-02,-8.642092378657723062e-02,-9.186746769897104203e-02
