B,T,M,M_noisy
2.365881546512702549e+00,4.439065538819630952e+00,1.197401583028716021e-01,1.178831922246587616e-01
1.394955195883055943e+00,3.549805781540583460e+00,1.097945667189371421e-01,1.067244099708730826e-01
4.833300042590645162e+00,4.564378606709164288e+00,1.909331292584247608e-01,1.929377461841319252e-01
2.044417831243412476e+00,1.396480271139531659e+00,4.608205962098328445e-01,4.606266367486707702e-01
1.132457265887555131e+00,4.029645785709269568e+00,7.238335424557666709e-02,7.554799078113448585e-02
2.180816268780120026e+00,3.418193328453239310e+00,1.743667664294104858e-01,1.719271294090068680e-01
3.623696380230479352e+00,4.736568197832537130e+00,1.485774470448125439e-01,1.480472622430075713e-01
3.876355515017047892e+00,3.476158587563651814e+00,2.602724864524879056e-01,2.603448600285971914e-01
6.340292054688215773e-01,3.632359378613776890e+00,4.919848620006539441e-02,5.193482959726816034e-02
4.735060761013433428e+00,2.876351561386274902e+00,3.594607482422217948e-01,3.630146175447426238e-01
3.405396687820808843e+00,3.453003637741241860e+00,2.421390457011424191e-01,2.407498589860425919e-01
4.062292341212846436e-01,3.052491374168551541e+00,4.187002367173172507e-02,3.950945584803254584e-02
4.203438544529183751e+00,1.306301926516678646e+00,5.887257901212588074e-01,5.851580991648679397e-01
4.862328310781705021e+00,1.076150222625631425e+00,6.066964471055673602e-01,6.092738934430164122e-01
4.204963447125289910e+00,2.942607353587782804e+00,3.347419889702349938e-01,3.344700005084613736e-01
1.479459085428481979e-01,3.037506912555389071e+00,1.540907736699373420e-02,1.401412353898632071e-02
2.418135650077369192e+00,4.201900189797095564e+00,1.351771511752003496e-01,1.349742711619289770e-01
2.986951492401157537e+00,4.052895287285213755e+00,1.713124407238377223e-01,1.660946237786193047e-01
4.451193599142878377e+00,4.021319658180628309e+00,2.268987211825860273e-01,2.233454551312176739e-01
2.563526378532613670e+00,3.432548541962649136e+00,1.980162660872551439e-01,1.997838706610005621e-01
4.788866953737626053e-01,2.067036176842325546e+00,8.554479746010368313e-02,8.623286256780759995e-02
4.674274974676576377e+00,5.118546485028843129e-01,5.835078677912559630e-01,5.837040267774405988e-01
4.763505409300184290e+00,4.503001250507050912e+00,1.942580125528238777e-01,1.921506387319752152e-01
2.482194853568484572e+00,3.729359808619685079e+00,1.694934653514116318e-01,1.705641554491559020e-01
3.618694087683158589e-01,4.686160254775087353e+00,1.749573597283913748e-02,2.094754662390712133e-02
4.210564327906902271e+00,3.695854194449399888e+00,2.501292383112565521e-01,2.475747018393182897e-01
3.734196114560999646e+00,5.461823199833617526e-01,6.424026776220090884e-01,6.423263513647736733e-01
4.859046991024512430e+00,1.028370141768736090e+00,6.100649448327583046e-01,6.090885773760310595e-01
1.358371032332569839e-01,1.307921122651758195e+00,4.395821988783446543e-02,4.457344355741346686e-02
2.233922802648474981e+00,2.048410616334323642e+00,3.416305396680290318e-01,3.415516892410393468e-01
1.490631753298614859e+00,2.743407565853640317e+00,1.718628018949914515e-01,1.714615619846887595e-01
6.277549688483229362e-01,1.555689796123484347e+00,1.592763874358549270e-01,1.574047567423402794e-01
3.702159553098173017e+00,4.985351398053427197e+00,1.356766504550947494e-01,1.355374799467205238e-01
1.771953090247614382e+00,6.289381058725189710e-01,6.811658868804791878e-01,6.798293045615702024e-01
2.909487816936739968e-01,2.448171495331241232e+00,4.149838575113149602e-02,4.109759259292863204e-02
7.547713480593842839e-01,2.272099395268023070e+00,1.174710666273585807e-01,1.172360390726741169e-01
4.049401456415730571e+00,3.895433259829944816e+00,2.259795751618153825e-01,2.271801662011182499e-01
3.068767988147962367e+00,2.526661801724884082e+00,3.351826222937799860e-01,3.339099876306615422e-01
1.153748063350712227e+00,9.473619361386774740e-01,4.498786450227854616e-01,4.491238046159107267e-01
3.510606917208690003e+00,2.037585245492906871e+00,4.413755966702602174e-01,4.434115304738024399e-01
7.389834891925758376e-01,3.563569688114889722e+00,5.908004792265108412e-02,5.853539353141170437e-02
3.398620011759696524e+00,4.379075301398334119e+00,1.647769662627918408e-01,1.641450378217874928e-01
3.309697251571203314e+00,4.517753493943036602e+00,1.524072801179291448e-01,1.540278204127444595e-01
1.270760845097190506e-01,1.688916899473975608e+00,2.980269839816218277e-02,3.023975076797873890e-02
2.606425821369023677e+00,4.505811637180793028e+00,1.264182410323916594e-01,1.264927262801535390e-01
3.658945616470085760e+00,4.654138573611908747e+00,1.549061827631385835e-01,1.552385737334735782e-01
3.816815324153414402e+00,2.568840285866181183e+00,3.702593877104252140e-01,3.676733470986797148e-01
3.557970862212634700e+00,2.426554580634077141e+00,3.791789883592169286e-01,3.799953956571981428e-01
4.436723507967498925e+00,2.221778405074620988e+00,4.449209705592813702e-01,4.474685664936886020e-01
3.805418418314338691e+00,3.501225252828788381e+00,2.548494597301345643e-01,2.559092926189511230e-01
4.617750510134649211e+00,4.909345945485034335e+00,1.616512815088837485e-01,1.584389273872331416e-01
2.132554317552358913e+00,3.678426022576293697e+00,1.523439058730794993e-01,1.528144264684001552e-01
2.673888346592578347e-01,2.804362170955454925e+00,3.137797281226423207e-02,2.947252297541300831e-02
9.869167335353609127e-01,1.828265792182142135e+00,1.994443226372809019e-01,1.988976433865563553e-01
1.510133178791688069e+00,4.736166851363078578e+00,6.969555297853181897e-02,6.986337241871388992e-02
3.047789076362912852e-01,3.264943093416944997e+00,2.831532476551162567e-02,2.584126372007247707e-02
6.299817550946376077e-01,4.342779639812475168e+00,3.539743979849386407e-02,3.798165067882987994e-02
2.642017693551232060e+00,2.979463840392970297e+00,2.476220173180212203e-01,2.473986940007472379e-01
1.337197977346255451e+00,1.713576774136291725e+00,2.802405286280224006e-01,2.817413414079035228e-01
1.499122160989426078e+00,4.099988047989001849e+00,9.168638933041181605e-02,9.287334904769350974e-02
3.733200680480342815e+00,4.882624685559593836e+00,1.426370650793116757e-01,1.452437784219300365e-01
4.287930208136624621e+00,2.128810644560620968e+00,4.556685965509716940e-01,4.579721332995319028e-01
4.323995060346757846e+00,4.024645407930591112e+00,2.230129313455408990e-01,2.199866109649711854e-01
1.916045827272522262e+00,2.208565161265377164e+00,2.805830032439987076e-01,2.805926250499277130e-01
3.577187359204863970e+00,4.102332835548878620e+00,1.917230051479242858e-01,1.873781941146394348e-01
4.276292701273004759e+00,1.394589588310143125e+00,5.754063427201925318e-01,5.744387887568961348e-01
8.396919462996188521e-01,3.756272760435449332e+00,6.124924790934135888e-02,6.260609328152900999e-02
1.082712970613409764e+00,4.638759022314177471e+00,5.283264276916237179e-02,5.458923607476356271e-02
3.275005436165826289e+00,1.978941546004516105e+00,4.391877929373385614e-01,4.416954448537674938e-01
1.401196763610060847e+00,6.674090993216001966e-01,6.283038358121547651e-01,6.274802805128554262e-01
1.044118053644873090e+00,4.729440679869373554e+00,4.898094825743376513e-02,4.955287641966950318e-02
1.900849113880608288e+00,3.027333439568229423e+00,1.854527351457299356e-01,1.855800824073938482e-01
1.783179111439378295e-01,1.581676588559180141e+00,4.541783338892743660e-02,4.788520701247934303e-02
2.247764454657829702e+00,6.880562130286295153e-01,6.832160335589778644e-01,6.863266335403521712e-01
3.316227168306555839e-01,2.050853104809426508e+00,6.014370533784581946e-02,5.936063874048667921e-02
1.299080217157537964e+00,3.056319208837460444e+00,1.296820359506800913e-01,1.371853058852127993e-01
1.165956784220558040e+00,2.818327156532289823e+00,1.319334779134597735e-01,1.318613964451010034e-01
1.714281646004436332e+00,1.918136424712791221e+00,3.018521369123737808e-01,3.010543600457851743e-01
7.144107867654090338e-01,3.268253513193154713e+00,6.576718752159642356e-02,6.690286759509085635e-02
2.408862440479837996e+00,3.972870140604888078e+00,1.487378430927167039e-01,1.501922278628323726e-01
3.470497552290889409e+00,2.320614391199027793e+00,3.912672441470875784e-01,3.922984726566118852e-01
1.760751725170541127e+00,3.764072514963773930e+00,1.236207016660394176e-01,1.222613483990176997e-01
4.643246772050172666e+00,4.725966253183174537e+00,1.750007727962340776e-01,1.778883747392688841e-01
4.312857706552968295e+00,9.436669380102036264e-01,6.299316887919848007e-01,6.299833365197744506e-01
1.599474163621390499e+00,1.448652599894887594e+00,3.825340621835958688e-01,3.855550025169600104e-01
2.906119772585010752e-01,3.366268232942013494e+00,2.570918898351825729e-02,2.844231270654651311e-02
3.864139333769196494e+00,3.764874534719020005e+00,2.314032189843433784e-01,2.288055085256756604e-01
1.276060333234940503e+00,4.445284535965083883e+00,6.748719752059692545e-02,6.547857126673523043e-02
1.727589098835883075e+00,1.925253269956364699e+00,3.024315677034475902e-01,3.003831014278267597e-01
2.938742609099492142e+00,4.192382113604713467e+00,1.594559962891860527e-01,1.599101514103687394e-01
4.994510416747098169e+00,4.922342500964133727e+00,1.676004652031262143e-01,1.676646934481278162e-01
1.568420076398760354e+00,1.133570538311542197e+00,4.686124179844246007e-01,4.691075684634925524e-01
2.395762714327573928e+00,4.731828185677416698e+00,1.066181140292682128e-01,1.049526924105025488e-01
3.174509326029110401e+00,4.434660911209481249e+00,1.528963569834694280e-01,1.537106517153002394e-01
3.448524657868709653e+00,1.871821701559000850e+00,4.685560399635936846e-01,4.713262491831302081e-01
1.139614298904022327e+00,3.265653299149331001e+00,1.035736028597103037e-01,1.008664134304188276e-01
3.017076562761064285e+00,3.270816654896003151e+00,2.403424081533960810e-01,2.399148176661009546e-01
2.766121570241832917e+00,1.053672854680643978e+00,6.119435168408264847e-01,6.124055283498329727e-01
3.327041327757284339e+00,2.183262172003152202e+00,4.059620409829706178e-01,4.056679398258098979e-01
6.634851776629201447e-01,2.026640814065860052e+00,1.205988364045990080e-01,1.201705815150812123e-01
7.188431280906973919e-01,4.011207023582558762e+00,4.680926268084899949e-02,5.031379064993954375e-02
4.880084703038191307e+00,4.832929446224811798e+00,1.719326007995913286e-01,1.744667358091609444e-01
4.124377666272330600e+00,7.262921272353279889e-01,6.417795270515216366e-01,6.434463169381738901e-01
4.155030843967948861e+00,4.238980043517568852e+00,1.999779971067993101e-01,1.984235979800163807e-01
4.677111599694445232e+00,3.196451730869343866e+00,3.183422301623045625e-01,3.227934436022482645e-01
4.807174024087779607e+00,3.822756495016917722e+00,2.545798898493660811e-01,2.552716951748108531e-01
2.028088907289668619e+00,3.710206933479253788e+00,1.437512859945082877e-01,1.425653341088269632e-01
3.794929163560603058e+00,4.010598327111587480e+00,2.071356239353068229e-01,2.064308693723691523e-01
3.243938453522043908e+00,3.826234836254795546e+00,2.004830011180457061e-01,1.994743438797303148e-01
2.843266320360719135e+00,2.337064322288432638e+00,3.480613120785968073e-01,3.522743853665194491e-01
3.428807078275515341e+00,4.651994354417568367e+00,1.478783643142760895e-01,1.482607382656295769e-01
1.665223910510162053e+00,1.753679653820989337e+00,3.251936121532140733e-01,3.252922515190995734e-01
4.324675717883338599e+00,4.303423544050328786e+00,1.995581653060359006e-01,1.952249409873993979e-01
2.094409408217133617e+00,3.248620014762776620e+00,1.818854423160307376e-01,1.833330628205852575e-01
8.260755697812135478e-01,8.364478656803013834e-01,3.993685025873758287e-01,3.972255106732054397e-01
1.538061699679141858e-01,2.966764316500521304e+00,1.660610095328019647e-02,1.432018768578740414e-02
3.232027727122797067e+00,1.179372149530195202e+00,5.995190711045181864e-01,6.007181865004461718e-01
1.234995275928135072e+00,4.172741989527223083e+00,7.381075185511268288e-02,7.205793482073974410e-02
4.784721243550153602e+00,3.476310304423622988e+00,2.895403616533593905e-01,2.911860315543712274e-01
1.055521841319329468e+00,3.641831253265380042e+00,8.065934783624206794e-02,8.287713401213905873e-02
1.649279099453133224e+00,4.574689738370330438e+00,8.133553206886663667e-02,7.773074222788488308e-02
4.922245250293793895e+00,4.689524530948089520e+00,1.831601207792489250e-01,1.828619007095123317e-01
2.647287639423099748e+00,3.909483216867208011e+00,1.653600119312194083e-01,1.621863759933970806e-01
4.617920534884402350e+00,4.626259120082124809e+00,1.817558257701528124e-01,1.816059578045232936e-01
3.929044601760478539e+00,4.832043280685547337e+00,1.509996827161571020e-01,1.527980786731695517e-01
6.829318980003782347e-01,4.252655363246605980e+00,3.991782291543976430e-02,3.716416818362931751e-02
1.158318841204098337e+00,8.733416496211784397e-01,4.823847904334458425e-01,4.859631100549236526e-01
1.997170031295282699e+00,1.571023049201979438e+00,4.110331267152438350e-01,4.103838444374851013e-01
4.416685628541521247e+00,4.081772425276554372e+00,2.206173724951089044e-01,2.182222368950296199e-01
1.736542583491635039e+00,1.847564901745567090e+00,3.175641275893921200e-01,3.172854928854303980e-01
2.369101988916188173e+00,3.691338026721647569e+00,1.657436817901630499e-01,1.672972312456128541e-01
2.455750861894689052e+00,2.150974415674604678e+00,3.459466990834415001e-01,3.431608324913855701e-01
1.691300710802347229e+00,3.273778190540322264e+00,1.490093945230042127e-01,1.489808626007076142e-01
3.953777893967750590e+00,4.983537012846253056e+00,1.421650125245706719e-01,1.393853875320251179e-01
3.686509650742880728e-01,4.081373503072379449e+00,2.337472128213239145e-02,2.574981362518139263e-02
1.206959790110769815e+00,2.187272650939965590e+00,1.917082777352755729e-01,1.919840235209408497e-01
4.142917514753683861e+00,7.665392670437598532e-01,6.417168176314134165e-01,6.408314479227865679e-01
3.120074346680572486e+00,3.623307015264416897e+00,2.121341566805149126e-01,2.141691296292770608e-01
2.607941665940767262e+00,2.697765527186574808e+00,2.785647190692442376e-01,2.759514965500485806e-01
1.910589022438072382e+00,4.759553011446786108e+00,8.595510532646710722e-02,8.513173173925561721e-02
7.376839262850136691e-01,4.061904975054488887e+00,4.693106098301123852e-02,5.058609811702744624e-02
2.338243115096486413e+00,3.260387289883821982e+00,1.983663145190887878e-01,1.980801817581606394e-01
4.936762931480614292e+00,3.092861431777822467e+00,3.371449906650588746e-01,3.398201125267736877e-01
3.015933526335197179e+00,3.555286331963928959e+00,2.129203606994568565e-01,2.132718326000997977e-01
2.925238818633800086e+00,3.322820396866354553e+00,2.298394474726953851e-01,2.284001975493259173e-01
4.951581066286118826e+00,1.501599215840204948e+00,5.586349436130635393e-01,5.581025008708353496e-01
4.438476563251434470e+00,4.277170176149557967e+00,2.046917927334465648e-01,2.048056608165793602e-01
4.996076659564446132e+00,1.880437294374369239e+00,5.051522667995251847e-01,5.042922393682394144e-01
4.772803363851970460e+00,1.329038195257639998e+00,5.824279628655066876e-01,5.807385594059861766e-01
3.370734573519131416e+00,2.105844058742257552e+00,4.218601730225018387e-01,4.202553896663075439e-01
1.596029748936235393e+00,3.013652596262841321e+00,1.599645277319227121e-01,1.569555918583953324e-01
3.177901572333066582e+00,2.254098781707059906e+00,3.848962321729725300e-01,3.850744387128502422e-01
1.806228195487489918e+00,8.439019640318043969e-01,6.074770035726075879e-01,6.082211652624173182e-01
4.072770700880374406e+00,3.122757272109110804e+00,3.074877323725215827e-01,3.089423321766190389e-01
7.727722592711984140e-01,3.849305322592553313e+00,5.410211822568932599e-02,5.044694573422746353e-02
2.366477034044799588e+00,4.607185992145099718e+00,1.113529380382340950e-01,1.129206734812929352e-01
4.219802508519743256e+00,6.002781066870426230e-01,6.263119823109519757e-01,6.262337701654349109e-01
2.327109223630503987e+00,1.829356848262119195e+00,3.928040874898769963e-01,3.899028555861425160e-01
3.044987462157416669e+00,1.441885473899388259e+00,5.352877280767855961e-01,5.354393983016818570e-01
