t,N,experienced_mate_abundance,unmated_fraction,mating_type_fraction,dN_dt
1.073814762952590485e+01,1.993069516337671416e+02,1.741518511930046884e+02,3.266474919574505198e-01,5.049648189104303242e-01,5.251125180059545983e-02
1.074614922984596888e+01,1.993073719196245008e+02,1.741920755412667461e+02,3.264521241990273048e-01,5.049537452360066681e-01,5.240579003433509797e-02
1.075415083016603290e+01,1.993077914122674201e+02,1.742322362400888380e+02,3.262571047500439914e-01,5.049426974530706325e-01,5.230128314800275291e-02
1.076215243048609693e+01,1.993082100793776874e+02,1.742723333904053504e+02,3.260624330148141903e-01,5.049316754968311560e-01,5.219836268090638498e-02
1.077015403080616096e+01,1.993086278954871489e+02,1.743123670929202262e+02,3.258681083984861226e-01,5.049206793026702611e-01,5.209753141229711559e-02
1.077815563112622499e+01,1.993090448419777374e+02,1.743523374481071357e+02,3.256741303070428972e-01,5.049097088061427208e-01,5.199916335591403538e-02
1.078615723144628902e+01,1.993094609070815011e+02,1.743922445562092776e+02,3.254804981473022329e-01,5.048987639429763918e-01,5.190350375379537695e-02
1.079415883176635305e+01,1.993098760858806031e+02,1.744320885172396061e+02,3.252872113269167365e-01,5.048878446490717709e-01,5.181066907385201148e-02
1.080216043208641707e+01,1.993102903803073218e+02,1.744718694309806040e+02,3.250942692543736801e-01,5.048769508605023271e-01,5.172064700325762487e-02
1.081016203240648110e+01,1.993107037991439938e+02,1.745115873969844813e+02,3.249016713389950572e-01,5.048660825135146135e-01,5.163329644654623962e-02
1.081816363272654513e+01,1.993111163580230993e+02,1.745512425145730049e+02,3.247094169909376937e-01,5.048552395445277119e-01,5.154834751906101076e-02
1.082616523304660916e+01,1.993115280794271769e+02,1.745908348828375836e+02,3.245175056211931364e-01,5.048444218901337877e-01,5.146540154382428511e-02
1.083416683336667319e+01,1.993119389926888800e+02,1.746303646006393535e+02,3.243259366415877087e-01,5.048336294870980900e-01,5.138393104676808321e-02
1.084216843368673722e+01,1.993123491339910345e+02,1.746698317666089793e+02,3.241347094647824001e-01,5.048228622723582859e-01,5.130327975112791705e-02
1.085017003400680125e+01,1.993127585463664388e+02,1.747092364791467674e+02,3.239438235042730874e-01,5.048121201830252369e-01,5.122266257607144269e-02
1.085817163432686527e+01,1.993131672796981206e+02,1.747485788364227801e+02,3.237532781743903132e-01,5.048014031563827775e-01,5.114116562862314197e-02
1.086617323464692930e+01,1.993135753907191088e+02,1.747878589363765514e+02,3.235630728902992859e-01,5.047907111298873817e-01,5.105774620402314667e-02
1.087417483496699333e+01,1.993139829430125758e+02,1.748270768767173706e+02,3.233732070680002124e-01,5.047800440411684963e-01,5.097123277681525622e-02
1.088217643528705736e+01,1.993143900070118377e+02,1.748662327549240842e+02,3.231836801243277990e-01,5.047694018280284300e-01,5.088032499874195480e-02
1.089017803560712139e+01,1.993147966515512621e+02,1.749053266683376364e+02,3.229944914769530828e-01,5.047587844284394665e-01,5.078375250574573840e-02
1.089817963592718542e+01,1.993152027641410484e+02,1.749443587161160281e+02,3.228056405444628130e-01,5.047481917804943485e-01,5.068365312117428800e-02
1.090618123624724944e+01,1.993156082406466112e+02,1.749833289971479644e+02,3.226171267463905923e-01,5.047376238224982048e-01,5.058200763861364635e-02
1.091418283656731347e+01,1.993160130292915255e+02,1.750222376095958623e+02,3.224289495031057440e-01,5.047270804929416821e-01,5.047981270501722406e-02
1.092218443688737750e+01,1.993164170851406141e+02,1.750610846513971808e+02,3.222411082358051515e-01,5.047165617304772978e-01,5.037793636648579820e-02
1.093018603720744153e+01,1.993168203700998617e+02,1.750998702202643926e+02,3.220536023665130920e-01,5.047060674739197728e-01,5.027711806424939311e-02
1.093818763752750556e+01,1.993172228529165011e+02,1.751385944136851265e+02,3.218664313180812919e-01,5.046955976622454765e-01,5.017796862858503459e-02
1.094618923784756959e+01,1.993176245091789553e+02,1.751772573289219679e+02,3.216795945141889823e-01,5.046851522345932040e-01,5.008097027649327515e-02
1.095419083816763361e+01,1.993180253213169237e+02,1.752158590630126298e+02,3.214930913793427325e-01,5.046747311302636207e-01,4.998647660397281811e-02
1.096219243848769764e+01,1.993184252786012109e+02,1.752543997127698674e+02,3.213069213388767276e-01,5.046643342887190409e-01,4.989471258626387851e-02
1.097019403880776167e+01,1.993188243771439545e+02,1.752928793747815064e+02,3.211210838189524908e-01,5.046539616495843150e-01,4.980577456938029002e-02
1.097819563912782570e+01,1.993192226198983690e+02,1.753312981454104147e+02,3.209355782465589946e-01,5.046436131526460533e-01,4.971963026869730129e-02
1.098619723944788973e+01,1.993196200166590302e+02,1.753696561207945592e+02,3.207504040495127162e-01,5.046332887378527365e-01,4.963611876181950322e-02
1.099419883976795376e+01,1.993200165840615909e+02,1.754079533968468922e+02,3.205655606564576376e-01,5.046229883453150489e-01,4.955495048888991505e-02
1.100220044008801779e+01,1.993204123455830086e+02,1.754461900692554934e+02,3.203810474968650790e-01,5.046127119153057672e-01,4.947570724343108850e-02
1.101020204040808181e+01,1.993208073315414310e+02,1.754843662334834846e+02,3.201968640010338651e-01,5.046024593882593168e-01,4.939784216980314113e-02
1.101820364072814584e+01,1.993212015790961686e+02,1.755224819847690583e+02,3.200130096000902702e-01,5.045922307047723265e-01,4.932067976199761006e-02
1.102620524104820987e+01,1.993215951322478077e+02,1.755605374181254206e+02,3.198294837259880730e-01,5.045820258056036289e-01,4.924341585493330342e-02
1.103420684136827390e+01,1.993219880418381251e+02,1.755985326283409051e+02,3.196462858115084460e-01,5.045718446316738159e-01,4.916511762366226890e-02
1.104220844168833793e+01,1.993223803655500888e+02,1.756364677099788878e+02,3.194634152902600110e-01,5.045616871240653500e-01,4.908472357763393745e-02
1.105021004200840196e+01,1.993227721679078854e+02,1.756743427573777296e+02,3.192808715966788946e-01,5.045515532240231193e-01,4.900104355743373219e-02
1.105821164232846598e+01,1.993231635202769780e+02,1.757121578646509761e+02,3.190986541660286169e-01,5.045414428729536604e-01,4.891275872948774861e-02
1.106621324264853001e+01,1.993235544801590891e+02,1.757499131259132810e+02,3.189167624344028118e-01,5.045313560124187191e-01,4.881881081699646074e-02
1.107421484296859404e+01,1.993239449105033145e+02,1.757876086372415330e+02,3.187351958388081052e-01,5.045212925840948381e-01,4.872179891957095776e-02
1.108221644328865807e+01,1.993243347237047942e+02,1.758252444940033854e+02,3.185539538171779372e-01,5.045112525298668382e-01,4.862339261234538412e-02
1.109021804360872210e+01,1.993247238689995982e+02,1.758628207910169294e+02,3.183730358082699774e-01,5.045012357917846302e-01,4.852456888823297732e-02
1.109821964392878613e+01,1.993251123024572848e+02,1.759003376228806133e+02,3.181924412516598522e-01,5.044912423120504474e-01,4.842617626528777919e-02
1.110622124424885016e+01,1.993254999869807875e+02,1.759377950839731000e+02,3.180121695877408672e-01,5.044812720330181799e-01,4.832893478329758352e-02
1.111422284456891418e+01,1.993258868923065563e+02,1.759751932684533529e+02,3.178322202577243960e-01,5.044713248971933739e-01,4.823343599786689140e-02
1.112222444488897821e+01,1.993262729950044161e+02,1.760125322702607207e+02,3.176525927036393804e-01,5.044614008472337874e-01,4.814014297746638249e-02
1.113022604520904224e+01,1.993266582784777086e+02,1.760498121831147387e+02,3.174732863683327744e-01,5.044514998259487237e-01,4.804939029799726313e-02
1.113822764552910627e+01,1.993270427329631218e+02,1.760870331005152707e+02,3.172943006954693779e-01,5.044416217762994759e-01,4.796138404196881311e-02
1.114622924584917030e+01,1.993274263555308892e+02,1.761241951157425092e+02,3.171156351295316700e-01,5.044317666413992152e-01,4.787620178850460206e-02
1.115423084616923433e+01,1.993278091500845903e+02,1.761612983218569184e+02,3.169372891158201977e-01,5.044219343645129916e-01,4.779379261595551043e-02
1.116223244648929835e+01,1.993281911273613503e+02,1.761983428116992059e+02,3.167592621004530762e-01,5.044121248890574005e-01,4.771397709152402911e-02
1.117023404680936238e+01,1.993285723049316402e+02,1.762353286778904646e+02,3.165815535303664885e-01,5.044023381586013599e-01,4.763644727266935774e-02
1.117823564712942641e+01,1.993289527071994769e+02,1.762722560128320026e+02,3.164041628533144079e-01,5.043925741168652221e-01,4.756076669808351198e-02
1.118623724744949044e+01,1.993293323654021947e+02,1.763091249087054848e+02,3.162270895178684871e-01,5.043828327077215512e-01,4.748637038911418529e-02
1.119423884776955447e+01,1.993297113176107018e+02,1.763459354574728195e+02,3.160503329734183908e-01,5.043731138751943455e-01,4.741256484037670305e-02
1.120224044808961850e+01,1.993300896087292529e+02,1.763826877508762436e+02,3.158738926701715743e-01,5.043634175634598149e-01,4.733852801998672533e-02
1.121024204840968252e+01,1.993304672904955908e+02,1.764193818804382374e+02,3.156977680591532831e-01,5.043537437168458260e-01,4.726330936270883853e-02
1.121824364872974655e+01,1.993308444214808901e+02,1.764560179374616666e+02,3.155219585922066083e-01,5.043440922798322346e-01,4.718582976897245373e-02
1.122624524904981058e+01,1.993312210670897571e+02,1.764925960130295834e+02,3.153464637219925981e-01,5.043344631970505532e-01,4.710488159760473081e-02
1.123424684936987461e+01,1.993315972995602863e+02,1.765291161980054255e+02,3.151712829019899242e-01,5.043248564132843947e-01,4.701912866445923100e-02
1.124224844968993864e+01,1.993319731603096159e+02,1.765655785834435392e+02,3.149964155864984905e-01,5.043152718734575934e-01,4.692781420525271585e-02
1.125025005001000267e+01,1.993323484972043218e+02,1.766019832623505579e+02,3.148218612307257525e-01,5.043057095226075592e-01,4.683382050975382072e-02
1.125825165033006670e+01,1.993327232356742229e+02,1.766383303267261908e+02,3.146476192907846081e-01,5.042961693059702100e-01,4.673857155989935563e-02
1.126625325065013072e+01,1.993330973258979952e+02,1.766746198681588567e+02,3.144736892235985848e-01,5.042866511689308995e-01,4.664302600929381981e-02
1.127425485097019475e+01,1.993334707248809252e+02,1.767108519780223332e+02,3.143000704868973427e-01,5.042771550570175343e-01,4.654801414656795089e-02
1.128225645129025878e+01,1.993338433964550802e+02,1.767470267474757577e+02,3.141267625392168417e-01,5.042676809159002405e-01,4.645423788796776421e-02
1.129025805161032281e+01,1.993342153112790811e+02,1.767831442674635980e+02,3.139537648398993963e-01,5.042582286913916967e-01,4.636227077746291059e-02
1.129825965193038684e+01,1.993345864468382729e+02,1.768192046287156529e+02,3.137810768490933988e-01,5.042487983294466902e-01,4.627255797982243735e-02
1.130626125225045087e+01,1.993349567874446961e+02,1.768552079217470521e+02,3.136086980277535408e-01,5.042393897761626720e-01,4.618541627700167851e-02
1.131426285257051489e+01,1.993353263242369735e+02,1.768911542368583127e+02,3.134366278376408133e-01,5.042300029777794235e-01,4.610103406626109290e-02
1.132226445289057892e+01,1.993356950551804800e+02,1.769270436641352546e+02,3.132648657413223958e-01,5.042206378806788347e-01,4.601947135328288141e-02
1.133026605321064295e+01,1.993360629850672012e+02,1.769628762934490567e+02,3.130934112021717675e-01,5.042112944313854594e-01,4.594065974950822806e-02
1.133826765353070698e+01,1.993364301255158182e+02,1.769986522144562286e+02,3.129222636843685956e-01,5.042019725765660709e-01,4.586440246947631749e-02
1.134626925385077101e+01,1.993367964949716793e+02,1.770343715165986680e+02,3.127514226528988472e-01,5.041926722630299951e-01,4.579037432530519425e-02
1.135427085417083504e+01,1.993371621187067717e+02,1.770700342891035461e+02,3.125808875735546777e-01,5.041833934377286663e-01,4.571812172241784822e-02
1.136227245449089907e+01,1.993375270288198067e+02,1.771056406209833938e+02,3.124106579129345418e-01,5.041741360477559608e-01,4.564706265781559580e-02
1.137027405481096309e+01,1.993378912642361058e+02,1.771411906010361292e+02,3.122407331384430274e-01,5.041649000403484182e-01,4.557648671502967375e-02
1.137827565513102712e+01,1.993382548707076865e+02,1.771766843178449733e+02,3.120711127182911881e-01,5.041556853628845758e-01,4.550555505992903704e-02
1.138627725545108937e+01,1.993386179008132331e+02,1.772121218597785060e+02,3.119017961214961554e-01,5.041464919628855235e-01,4.543330043738258439e-02
1.139427885577115340e+01,1.993389804139580974e+02,1.772475033149906380e+02,3.117327828178813043e-01,5.041373197880146817e-01,4.535862716833882757e-02
1.140228045609121743e+01,1.993393424763742985e+02,1.772828287714206112e+02,3.115640722780763094e-01,5.041281687860780236e-01,4.528031114442399030e-02
1.141028205641128146e+01,1.993397041611204941e+02,1.773180983167930549e+02,3.113956639735170340e-01,5.041190389050235199e-01,4.519699982628466728e-02
1.141828365673134549e+01,1.993400654892841146e+02,1.773533120392584408e+02,3.112275573764489711e-01,5.041099300929257065e-01,4.510831788932101460e-02
1.142628525705140952e+01,1.993404263022960663e+02,1.773884700287693477e+02,3.110597519600180050e-01,5.041008422979742498e-01,4.501726829011509778e-02
1.143428685737147354e+01,1.993407865353038915e+02,1.774235723741045376e+02,3.108922471982524249e-01,5.040917754685437790e-01,4.492509172870207124e-02
1.144228845769153757e+01,1.993411461393675665e+02,1.774586191637334025e+02,3.107250425659757176e-01,5.040827295531457031e-01,4.483272967424767330e-02
1.145029005801160160e+01,1.993415050723677950e+02,1.774936104859154682e+02,3.105581375388044019e-01,5.040737045004253236e-01,4.474099532462005868e-02
1.145829165833166563e+01,1.993418632990060928e+02,1.775285464287005937e+02,3.103915315931480290e-01,5.040647002591612802e-01,4.465057359834645467e-02
1.146629325865172966e+01,1.993422207908046460e+02,1.775634270799287719e+02,3.102252242062090715e-01,5.040557167782655501e-01,4.456202113699880840e-02
1.147429485897179369e+01,1.993425775261065382e+02,1.775982525272302439e+02,3.100592148559830341e-01,5.040467540067840035e-01,4.447576629338456655e-02
1.148229645929185772e+01,1.993429334900755805e+02,1.776330228580254413e+02,3.098935030212585096e-01,5.040378118938958485e-01,4.439210913355928767e-02
1.149029805961192174e+01,1.993432886746962822e+02,1.776677381595250154e+02,3.097280881816167897e-01,5.040288903889137417e-01,4.431122143304655481e-02
1.149829965993198577e+01,1.993436430787740790e+02,1.777023985187298649e+02,3.095629698174325317e-01,5.040199894412840109e-01,4.423314666715683074e-02
1.150630126025204980e+01,1.993439967079349913e+02,1.777370040224310515e+02,3.093981474098730922e-01,5.040111090005864325e-01,4.415780001563796020e-02
1.151430286057211383e+01,1.993443495746259941e+02,1.777715547572098842e+02,3.092336204408989153e-01,5.040022490165344538e-01,4.408496835096364919e-02
1.152230446089217786e+01,1.993447016981147044e+02,1.778060508094378349e+02,3.090693883932634778e-01,5.039934094389749708e-01,4.401431024051483121e-02
1.153030606121224189e+01,1.993450531044895797e+02,1.778404922652766800e+02,3.089054507505132330e-01,5.039845902178882175e-01,4.394535594036419468e-02
1.153830766153230591e+01,1.993454038266598332e+02,1.778748792106783014e+02,3.087418069969875556e-01,5.039757913033883208e-01,4.387750739082107998e-02
1.154630926185236994e+01,1.993457539043554334e+02,1.779092117313848860e+02,3.085784566178188526e-01,5.039670126457226340e-01,4.381003821568718593e-02
1.155431086217243397e+01,1.993461033841271330e+02,1.779434899129287544e+02,3.084153990989325633e-01,5.039582541952721817e-01,4.374209371533055446e-02
1.156231246249249800e+01,1.993464523193464402e+02,1.779777138406325321e+02,3.082526339270471039e-01,5.039495159025515481e-01,4.367269086557357127e-02
1.157031406281256203e+01,1.993468007702057037e+02,1.780118835996089786e+02,3.080901605896737561e-01,5.039407977182086551e-01,4.360071831245626583e-02
1.157831566313262606e+01,1.993471488037179427e+02,1.780459992747611011e+02,3.079279785751170007e-01,5.039320995930253178e-01,4.352493637028409523e-02
