x,sigma,I,I_noisy
2.906028764278068000e+00,1.122975706839259846e+00,1.182565610785475119e-01,1.183887256481748335e-01
2.707897290702160120e+00,1.432242397440541382e+00,1.238055259560943838e-01,1.240281952570616991e-01
2.098687773795758105e+00,9.807352606513000115e-01,2.433827021915468403e-01,2.432165142161535065e-01
3.314451223811700320e+00,1.433542737348268536e+00,8.377651604479294245e-02,8.387503962691682247e-02
3.164489411263704532e-01,1.590641280870487506e+00,7.395446608081281958e-01,7.396718303302058928e-01
2.519167812385421090e+00,1.966565058241583230e+00,1.352402180781558660e-01,1.361275456314267052e-01
4.677533594076174417e+00,5.803888227133087163e-01,6.983342784848223239e-02,6.949144796625289500e-02
1.024335686087796127e+00,1.916682523543071337e+00,3.839602326277327671e-01,3.839549855279540957e-01
6.850669694530853171e-01,1.334651775259770412e+00,5.891149540063014278e-01,5.892968839124362868e-01
2.052601722594925349e+00,7.235028288786871098e-01,3.305035522752025612e-01,3.296411588121548886e-01
2.597552209721910366e+00,1.949942172483647207e+00,1.287957271353168676e-01,1.279942429516027769e-01
1.882629172873318435e+00,1.672328400282105942e+00,2.105803967452545833e-01,2.116633059306684828e-01
2.419705147828906000e+00,8.002417208426539919e-01,2.304202894756409159e-01,2.295367299988100851e-01
3.373340636544249094e+00,1.546516899688500146e+00,8.038485841483276884e-02,8.067232298716039973e-02
3.963892842766771452e+00,1.813631130970774663e+00,5.640632444014956337e-02,5.598221173711727394e-02
2.579574344237905992e-01,1.091171597522030412e+00,8.341399356463380377e-01,8.337583555949624747e-01
1.908561070417198469e+00,5.787867839030400585e-01,4.338321196178900885e-01,4.328408571657539339e-01
3.096154580049743643e+00,5.515830750672563454e-01,2.234074957313887666e-01,2.229571264452260837e-01
1.045783023341345652e-01,5.476277415307653218e-01,9.612044461180270227e-01,9.615966354257788895e-01
4.745980429027319758e+00,1.955223265704851165e+00,3.594450383261212079e-02,3.525013241215386312e-02
3.204104883311271301e+00,1.276132686528270055e+00,9.157155206684067239e-02,9.186926550701156324e-02
2.425018371805748973e+00,5.413430840183928172e-01,3.432108723692983143e-01,3.433675212439726288e-01
2.241571509495953407e+00,5.642590681673425035e-01,3.670463324825852247e-01,3.680554836322614265e-01
7.362884096991689775e-01,1.445784302753295725e+00,5.487142980510938406e-01,5.484770312594650088e-01
3.312750154266158598e-01,1.662617446192677040e+00,7.221144085169078908e-01,7.227461155365092482e-01
3.404833536910675917e+00,1.818099450312673948e+00,7.859933070972721647e-02,7.904376518684794184e-02
4.619930697445120416e+00,6.868901431189190498e-01,5.443577724778978638e-02,5.429244303913064590e-02
3.961842509389950084e+00,1.233448059991828938e+00,5.721376316354158387e-02,5.638228516907350246e-02
1.072716746077551075e-01,9.051934446873026729e-01,9.361362979734092482e-01,9.368910181632025269e-01
1.948424097204387584e-01,1.859708522146185761e+00,7.995218641766166368e-01,7.988396697236949118e-01
2.563292490454273320e+00,1.842384457360137340e+00,1.318631484458974712e-01,1.316264404695860757e-01
2.866320628074439547e+00,7.437508907194976260e-01,1.789610224633550739e-01,1.794026107333551723e-01
3.031732019344201667e+00,1.991888347649475088e+00,9.849018668549988642e-02,9.904816446989653245e-02
4.380124127219887420e+00,1.291753882979377543e+00,4.448114413332469874e-02,4.405842078524570271e-02
4.489328940638475096e+00,1.836791482448550061e+00,4.160633677606619119e-02,4.159033593311707577e-02
4.946472154464077953e+00,7.076464386635921144e-01,4.140742831455712647e-02,4.127813909352245209e-02
1.668181407418093398e+00,9.078178731023771597e-01,3.591984614052150526e-01,3.597892406930062181e-01
2.342719372027413094e+00,6.968649901435262084e-01,2.809257383057884305e-01,2.821780549928789017e-01
4.968146564691839018e+00,1.097225299837009560e+00,3.199524638093113882e-02,3.108030296817117233e-02
3.501813975810259549e+00,1.431238308496376899e+00,7.465003516833965125e-02,7.510824662333179247e-02
2.871745751133741864e-01,1.005074797388297414e+00,8.299983663117862509e-01,8.285692786233328500e-01
4.547757963691873684e+00,9.005220177736611431e-01,4.357403654910022017e-02,4.358106973518254684e-02
3.083363683448065551e+00,1.680011389303343927e+00,9.570147208832652241e-02,9.514707982635192685e-02
9.685612588376263377e-01,1.647306157026139140e+00,4.298297299164535734e-01,4.308256393115085792e-01
1.738645273622593246e+00,1.504192005135156940e+00,2.438000184496542933e-01,2.438832027138048142e-01
2.888296460543062327e+00,1.467768126953685526e+00,1.094445426906011792e-01,1.090761568166232903e-01
3.263832220575913823e+00,1.959204257786345771e+00,8.554197959977896670e-02,8.529232317242455008e-02
2.053642376906875011e+00,1.935592605889685291e+00,1.822661516843886165e-01,1.819785038083674977e-01
3.721795479730978240e+00,1.499818464746054847e+00,6.521496888236910650e-02,6.530912468665045489e-02
2.664132628624488852e+00,1.023561413328538006e+00,1.510042140622973039e-01,1.509251398271074518e-01
4.873789030946066525e+00,1.189804774284425548e+00,3.359008353093956983e-02,3.391802631793033179e-02
4.267480315246936939e+00,1.509558790134458706e+00,4.731001639564703931e-02,4.808014693660938449e-02
7.504827164756794344e-01,1.723262390337591432e+00,5.033471807886784610e-01,5.036978868121322339e-01
5.154384570606529437e-01,1.067674311481703775e+00,7.123333474189781356e-01,7.117203458951261164e-01
4.267647965163325452e+00,1.562118790835602677e+00,4.729139356155933477e-02,4.647949015831634445e-02
3.038653362288641357e+00,1.579581004297153424e+00,9.870197071508868270e-02,9.832426095226083629e-02
4.881117832302138915e+00,1.297630282498328347e+00,3.335944250134655759e-02,3.388605013350142608e-02
2.179173897313095409e+00,1.418126107221270082e+00,1.797781060291067101e-01,1.796105819522740288e-01
8.964918666333326902e-01,1.923018120338761072e+00,4.255275757870491948e-01,4.251937893775109001e-01
1.849417318763679763e-01,8.642511560809074123e-01,8.986172832308519931e-01,8.986864245097548887e-01
3.842923608551540582e+00,1.794865400488927953e+00,6.056238582139721049e-02,5.985462284660150040e-02
4.175896468346340651e-01,1.658586560584237590e+00,6.716944892064280470e-01,6.711248253455933677e-01
3.219515763414904086e+00,6.982626541940175624e-01,1.490938743491778407e-01,1.493490370617825691e-01
2.817717834186898251e+00,8.811619318942556234e-01,1.536518816486347194e-01,1.535003049021806121e-01
3.697841602009645179e+00,8.677452427374461319e-01,8.037272709113907343e-02,8.014610897009381840e-02
4.719456315010040370e+00,1.276852075679280274e+00,3.658893011463775630e-02,3.674774762729601102e-02
1.182607451920832942e+00,1.019731349192457781e+00,4.703567618736729239e-01,4.700643262720825000e-01
2.413020463479749633e+00,1.325214169138328568e+00,1.559187623524646293e-01,1.555756168291833053e-01
3.757810343647299156e+00,1.333312387024871093e+00,6.423165157770689693e-02,6.400174649644005398e-02
1.011790842958908865e+00,1.986119641556499893e+00,3.823610376311457060e-01,3.826623479257015292e-01
4.600581174641210636e-01,1.250943555246881056e+00,7.064519119755614529e-01,7.064818219434220170e-01
6.901149330343586685e-01,1.860547117234662373e+00,5.126179664043557516e-01,5.120206676120175882e-01
4.658439928890579118e+00,1.925948041943659650e+00,3.777681022075912720e-02,3.762528176349452108e-02
3.947126015076003469e+00,1.787192078354574498e+00,5.696532635670720213e-02,5.728943831993285607e-02
1.002054253744206758e+00,1.708459136765106745e+00,4.111932679815996083e-01,4.121286439531780532e-01
7.944864917994398645e-02,1.675295787571556616e+00,9.150438979512296456e-01,9.144727209551686276e-01
3.189095058364866286e+00,1.086522021690933482e+00,9.835590143034809996e-02,9.852516907737236818e-02
1.609534400453842107e+00,1.637864708975331540e+00,2.594019083267268266e-01,2.592725341883191370e-01
1.139773068662730093e+00,1.750650685852804145e+00,3.637644807759251031e-01,3.641772404943312558e-01
9.977781864690399294e-01,1.171484847159688591e+00,4.979637153622959445e-01,4.981884928509539567e-01
2.361126817902047925e+00,1.555198133884407419e+00,1.536287807383413806e-01,1.543648691922117899e-01
1.711257269951898419e+00,8.518950182114745084e-01,3.655138803782024270e-01,3.657736058293397097e-01
4.701086459447351373e+00,7.100025095956571386e-01,4.900763802602646491e-02,4.873508136991201029e-02
2.829437386974682500e+00,1.941286544421459537e+00,1.115362815817592113e-01,1.112669849926695709e-01
4.500630723489400964e+00,1.337330087849784244e+00,4.143341857320601701e-02,4.163619362806458141e-02
4.623193326322827978e+00,1.734791237246802842e+00,3.854579802214553458e-02,3.874326961685783249e-02
4.500662450274250048e+00,1.927538572902791847e+00,4.133578348872700425e-02,4.253475212251970478e-02
2.491727452643666130e+00,1.538278557049281625e+00,1.409664059694396565e-01,1.418045723292724603e-01
2.916447823459531019e+00,1.651637502865587859e+00,1.062322272568231446e-01,1.056454380806356175e-01
2.671294508618493158e+00,8.768161933589485590e-01,1.729509791047036671e-01,1.731260915025904512e-01
1.013174036866437699e-01,1.591963359187009708e+00,8.988721693002054147e-01,8.982066748695211045e-01
4.732050288450282416e+00,1.819556061055941143e+00,3.623100155524666688e-02,3.540316310738700345e-02
7.554517655140025045e-01,8.536151836821233019e-01,6.646061203476738566e-01,6.649778933483951882e-01
2.767279552929067243e+00,6.841410769699323158e-01,2.127301309079391856e-01,2.130060046744617630e-01
3.413239283944189850e+00,1.664771245262321120e+00,7.828672931852989625e-02,7.776744542136139471e-02
3.931530565810428701e+00,5.305151414489077677e-01,1.376652270514552023e-01,1.384870704205044545e-01
2.711115898054226481e+00,6.969337460264518613e-01,2.166568139352842426e-01,2.161680289705340818e-01
3.195554395150698834e+00,1.025750932487203171e+00,1.013447778407044614e-01,1.007609136501311231e-01
4.135546797496332694e+00,8.023297432814491259e-01,6.336504227413106149e-02,6.369135138484106895e-02
3.217641784298077123e+00,1.927175984618327398e+00,8.797295099661295303e-02,8.808342026947073300e-02
3.334209077692483980e+00,1.301380557837636731e+00,8.383690211753956623e-02,8.375664811705514634e-02
4.270260280252219154e+00,9.206376928459025777e-01,5.158810422034521698e-02,5.155457130389473619e-02
3.670583345776634587e-01,5.328587115915706107e-01,8.761424947802962659e-01,8.762543951759255156e-01
2.592605254045790009e+00,1.327147701466372842e+00,1.370390240327486742e-01,1.369692340398742658e-01
1.327601188062094151e-01,1.309543467656575810e+00,8.915434477295791638e-01,8.914571952954386536e-01
7.569308567156474155e-01,1.028801934293569698e+00,6.207017668881729122e-01,6.197537885438396676e-01
1.425320710847988170e-01,1.274418840389909935e+00,8.871698055555645723e-01,8.864988248725597098e-01
4.331207482589439550e+00,1.277332525654125028e+00,4.579406562370368083e-02,4.609954040886506121e-02
1.648691090013695293e+00,8.014334557652829094e-01,3.994138545342955093e-01,3.990617040890721556e-01
2.605656036731631708e+00,1.833060440827462223e+00,1.284183591025634397e-01,1.286909557321193054e-01
3.936289689945452253e+00,1.163379590340889003e+00,5.864695758228752331e-02,5.926468953191035144e-02
3.444484123748924986e+00,1.062592547324424430e+00,8.328473290527060868e-02,8.310725749204639357e-02
4.631572802478038930e+00,7.498499689014404002e-01,4.805872903682914532e-02,4.820021392750068606e-02
2.449018443614957796e+00,8.554784727318154314e-01,2.105118774781932212e-01,2.115501157015825529e-01
3.512189075171970210e+00,1.467565081932512783e+00,7.406197615243664822e-02,7.440944397359341989e-02
4.338773344455020720e+00,9.434029882683352408e-01,4.868338155929224920e-02,4.960431847466791749e-02
5.359851151927413904e-01,8.023991208666398922e-01,7.585570903157574651e-01,7.593237938427145339e-01
2.349275794373608672e+00,1.271540256243813394e+00,1.666115312768946533e-01,1.669882114516552107e-01
4.399712920225001822e-01,1.618736383079752761e+00,6.643473527585317395e-01,6.642914058778198738e-01
2.784821810671269660e+00,8.731329499442674891e-01,1.590919355117964840e-01,1.586709387451787079e-01
1.566766732168235476e+00,1.006592573688421588e+00,3.589530573866428487e-01,3.583972083918816609e-01
4.202491365759911446e+00,5.002628882614088557e-01,1.280175567397616176e-01,1.282607212071022462e-01
2.341904347514209395e+00,1.223055171497704485e+00,1.711095679471410225e-01,1.713436596354784291e-01
8.144765034387002611e-01,1.827532934778217877e+00,4.654537672255411040e-01,4.653664561215247741e-01
4.366895675735173121e+00,1.860198208778082840e+00,4.463597489888034703e-02,4.506020808942364647e-02
2.129327483442779112e+00,1.693679487939785844e+00,1.767235463720990274e-01,1.764212778149274463e-01
9.855621093722899406e-02,8.092658723399441811e-01,9.469131814001949810e-01,9.474682909342505566e-01
1.343444292935048079e+00,1.000858547998871195e+00,4.244905313026097748e-01,4.245105348350028396e-01
1.915497109050007252e+00,6.236079101028495497e-01,4.082793863973529502e-01,4.082612231094626676e-01
1.312216036741115088e-01,1.325877893930917484e+00,8.914946585550865832e-01,8.914945219065968374e-01
7.005576759576609414e-01,1.498700582068595244e+00,5.556996970897420951e-01,5.556504014513498069e-01
1.482544343936884612e+00,8.403402074893780993e-01,4.317558206339769944e-01,4.329999527781413504e-01
1.687916475792057724e+00,1.869004087578550521e+00,2.348584372143335819e-01,2.340526772997597871e-01
2.187897322108242726e+00,1.340313750990671515e+00,1.831177585128975771e-01,1.832063697847884642e-01
1.488089072034399774e+00,8.823976742869925616e-01,4.163065699932150809e-01,4.169286230878845867e-01
1.603341206347019376e+00,9.784839677286870652e-01,3.564467731143388107e-01,3.568055296406250632e-01
2.310393874123277236e+00,1.511944400418304912e+00,1.602095176854196334e-01,1.600584766995659936e-01
1.759663731551437849e+00,1.066693795562936309e+00,2.967282087480429542e-01,2.975982692601513713e-01
3.748929738833205683e+00,7.530802027963554579e-01,9.072344828612137480e-02,9.018920185723854066e-02
3.905354074578990087e+00,1.207124326240330392e+00,5.939503088119709590e-02,5.874188281633797859e-02
8.832981923528382406e-02,8.170899683281228620e-01,9.517431874876259856e-01,9.520272227690922406e-01
8.104610595641031923e-01,1.524106028530022083e+00,5.060824547984088539e-01,5.053552198977923071e-01
5.090957194643730421e-01,1.136998746514715330e+00,7.025021659870562818e-01,7.013131911105729976e-01
1.764343503292872928e+00,8.961307468816707145e-01,3.382528550245890164e-01,3.386942983434529930e-01
1.781302766839284457e+00,7.299230033701197273e-01,3.925930991335093712e-01,3.929737742898196107e-01
3.746465477230012553e+00,6.789626653147737834e-01,1.050405168233357056e-01,1.054066602548074244e-01
3.647600628371634901e+00,7.045291136479785443e-01,1.071308805698787114e-01,1.068871449975366539e-01
4.412073662806961671e+00,1.055826755852299570e+00,4.469344203519265424e-02,4.478491509903732848e-02
3.414990101544846723e+00,1.081556416530236264e+00,8.425667523278793092e-02,8.377401194366670967e-02
2.977670701504476547e+00,1.669301322093653894e+00,1.021953606377004747e-01,1.030625362410068080e-01
4.971666007450448177e+00,1.006473931587801740e+00,3.229979803430276658e-02,3.269531016005498836e-02
3.209833575343509882e+00,5.401282145459924688e-01,2.137519643055078578e-01,2.141230923416929666e-01
1.947358791033251268e+00,9.314385253154759958e-01,2.858146231172527529e-01,2.848396307467994104e-01
1.523835725274699238e+00,6.018422803633924900e-01,5.192052501349273541e-01,5.196089011569222649e-01
1.787566794554829031e-01,1.000937216491641468e+00,8.881229068322578080e-01,8.888698928432484658e-01
4.720691910509673406e+00,1.250064320359213221e+00,3.658841066811527321e-02,3.719654171093896011e-02
3.763198016927174372e+00,9.147777200599656044e-01,7.329603030329533142e-02,7.369059547119358178e-02
1.885372370192570646e+00,6.406102813931540130e-01,4.070390880517579246e-01,4.070386094672430732e-01
4.375132044193862590e+00,1.389039084559471338e+00,4.450796351268037493e-02,4.433704708905285286e-02
