t,N1,N2,direct_interference_pressure_12,nonlethal_interference_pressure_12,dN1_dt
3.801760352070414228e+01,3.447250900946772845e+01,8.254684813645641839e+01,3.615590078172742361e-01,3.615590078172742361e-01,-1.876385489009830820e-01
3.804760952190437706e+01,3.446688377542758275e+01,8.255006857184243074e+01,3.616013796943875480e-01,3.616013796943875480e-01,-1.873020805381706566e-01
3.807761552310461894e+01,3.446126862660115364e+01,8.255328308093395151e+01,3.616436772400647426e-01,3.616436772400647426e-01,-1.869662879274418543e-01
3.810762152430486083e+01,3.445566354283165822e+01,8.255649167586790327e+01,3.616859005988135034e-01,3.616859005988135034e-01,-1.866311694923297182e-01
3.813762752550510271e+01,3.445006850400424270e+01,8.255969436876246448e+01,3.617280499148188833e-01,3.617280499148188833e-01,-1.862967236602592891e-01
3.816763352670533749e+01,3.444448349004603216e+01,8.256289117171705527e+01,3.617701253319435817e-01,3.617701253319435817e-01,-1.859629488625333948e-01
3.819763952790557937e+01,3.443890848092610213e+01,8.256608209681235166e+01,3.618121269937276119e-01,3.618121269937276119e-01,-1.856298435343344266e-01
3.822764552910582125e+01,3.443334345665549989e+01,8.256926715611029977e+01,3.618540550433884118e-01,3.618540550433884118e-01,-1.852974061147296680e-01
3.825765153030606314e+01,3.442778839728721607e+01,8.257244636165407314e+01,3.618959096238210660e-01,3.618959096238210660e-01,-1.849656350466517551e-01
3.828765753150629791e+01,3.442224328291621305e+01,8.257561972546811546e+01,3.619376908775979729e-01,3.619376908775979729e-01,-1.846345287768969001e-01
3.831766353270653980e+01,3.441670809367939654e+01,8.257878725955811205e+01,3.619793989469689555e-01,3.619793989469689555e-01,-1.843040857561231149e-01
3.834766953390678168e+01,3.441118280975565114e+01,8.258194897591101835e+01,3.620210339738614280e-01,3.620210339738614280e-01,-1.839743044388519877e-01
3.837767553510702356e+01,3.440566741136581186e+01,8.258510488649501724e+01,3.620625960998802295e-01,3.620625960998802295e-01,-1.836451832834598008e-01
3.840768153630725834e+01,3.440016187877267129e+01,8.258825500325956170e+01,3.621040854663076236e-01,3.621040854663076236e-01,-1.833167207521757547e-01
3.843768753750750022e+01,3.439466619228097954e+01,8.259139933813536061e+01,3.621455022141032987e-01,3.621455022141032987e-01,-1.829889153110677569e-01
3.846769353870774211e+01,3.438918033223744430e+01,8.259453790303437870e+01,3.621868464839044788e-01,3.621868464839044788e-01,-1.826617654300424221e-01
3.849769953990798399e+01,3.438370427903075210e+01,8.259767070984980819e+01,3.622281184160258127e-01,3.622281184160258127e-01,-1.823352695828628356e-01
3.852770554110821877e+01,3.437823801309152572e+01,8.260079777045611138e+01,3.622693181504594295e-01,3.622693181504594295e-01,-1.820094262471219082e-01
3.855771154230846065e+01,3.437278151489235967e+01,8.260391909670900645e+01,3.623104458268749384e-01,3.623104458268749384e-01,-1.816842339042228360e-01
3.858771754350870253e+01,3.436733476494779183e+01,8.260703470044548169e+01,3.623515015846193177e-01,3.623515015846193177e-01,-1.813596910394110751e-01
3.861772354470894442e+01,3.436189774381434603e+01,8.261014459348372441e+01,3.623924855627171371e-01,3.623924855627171371e-01,-1.810357961417601302e-01
3.864772954590917919e+01,3.435647043209048945e+01,8.261324878762322044e+01,3.624333978998702799e-01,3.624333978998702799e-01,-1.807125477041520156e-01
3.867773554710942108e+01,3.435105281041663261e+01,8.261634729464469729e+01,3.624742387344582206e-01,3.624742387344582206e-01,-1.803899442232737016e-01
3.870774154830966296e+01,3.434564485947517909e+01,8.261944012631015255e+01,3.625150082045378030e-01,3.625150082045378030e-01,-1.800679841996419839e-01
3.873774754950990484e+01,3.434024655999047582e+01,8.262252729436279708e+01,3.625557064478434066e-01,3.625557064478434066e-01,-1.797466661375697328e-01
3.876775355071013962e+01,3.433485789272881306e+01,8.262560881052711181e+01,3.625963336017868355e-01,3.625963336017868355e-01,-1.794259885451729986e-01
3.879775955191038150e+01,3.432947883849847415e+01,8.262868468650884779e+01,3.626368898034573185e-01,3.626368898034573185e-01,-1.791059499343639061e-01
3.882776555311062339e+01,3.432410937814966445e+01,8.263175493399499771e+01,3.626773751896215647e-01,3.626773751896215647e-01,-1.787865488208524312e-01
3.885777155431086527e+01,3.431874949257458240e+01,8.263481956465379596e+01,3.627177898967238190e-01,3.627177898967238190e-01,-1.784677837241339660e-01
3.888777755551110005e+01,3.431339916270736978e+01,8.263787859013474701e+01,3.627581340608856952e-01,3.627581340608856952e-01,-1.781496531674964245e-01
3.891778355671134193e+01,3.430805836952411880e+01,8.264093202206861122e+01,3.627984078179063432e-01,3.627984078179063432e-01,-1.778321556780060320e-01
3.894778955791158381e+01,3.430272709404289344e+01,8.264397987206736218e+01,3.628386113032622262e-01,3.628386113032622262e-01,-1.775152897865002188e-01
3.897779555911181859e+01,3.429740531732371522e+01,8.264702215172428623e+01,3.628787446521074544e-01,3.628787446521074544e-01,-1.771990540276089376e-01
3.900780156031206047e+01,3.429209302046857033e+01,8.265005887261386874e+01,3.629188079992735072e-01,3.629188079992735072e-01,-1.768834469397244646e-01
3.903780756151230236e+01,3.428679018462138117e+01,8.265309004629189360e+01,3.629588014792692885e-01,3.629588014792692885e-01,-1.765684670649942944e-01
3.906781356271254424e+01,3.428149679096806324e+01,8.265611568429535794e+01,3.629987252262812381e-01,3.629987252262812381e-01,-1.762541129493371272e-01
3.909781956391277902e+01,3.427621282073647535e+01,8.265913579814254319e+01,3.630385793741732203e-01,3.630385793741732203e-01,-1.759403831424464215e-01
3.912782556511302090e+01,3.427093825519641257e+01,8.266215039933295827e+01,3.630783640564865800e-01,3.630783640564865800e-01,-1.756272761977406560e-01
3.915783156631326278e+01,3.426567307565967724e+01,8.266515949934738217e+01,3.631180794064400863e-01,3.631180794064400863e-01,-1.753147906724024097e-01
3.918783756751350467e+01,3.426041726347997951e+01,8.266816310964783554e+01,3.631577255569300444e-01,3.631577255569300444e-01,-1.750029251273783615e-01
3.921784356871373944e+01,3.425517080005303683e+01,8.267116124167760915e+01,3.631973026405300731e-01,3.631973026405300731e-01,-1.746916781273331054e-01
3.924784956991398133e+01,3.424993366681648865e+01,8.267415390686123544e+01,3.632368107894913822e-01,3.632368107894913822e-01,-1.743810482406846774e-01
3.927785557111422321e+01,3.424470584524995331e+01,8.267714111660448850e+01,3.632762501357426066e-01,3.632762501357426066e-01,-1.740710340395796862e-01
3.930786157231446509e+01,3.423948731687500668e+01,8.268012288229441253e+01,3.633156208108898610e-01,3.633156208108898610e-01,-1.737616340999057485e-01
3.933786757351469987e+01,3.423427806325517508e+01,8.268309921529929341e+01,3.633549229462166852e-01,3.633549229462166852e-01,-1.734528470012719481e-01
3.936787357471494175e+01,3.422907806599594949e+01,8.268607012696868708e+01,3.633941566726840988e-01,3.633941566726840988e-01,-1.731446713270177185e-01
3.939787957591518364e+01,3.422388730674477841e+01,8.268903562863339118e+01,3.634333221209306020e-01,3.634333221209306020e-01,-1.728371056641826442e-01
3.942788557711542552e+01,3.421870576719107504e+01,8.269199573160544503e+01,3.634724194212720638e-01,3.634724194212720638e-01,-1.725301486035561993e-01
3.945789157831566030e+01,3.421353342906621720e+01,8.269495044717815802e+01,3.635114487037018893e-01,3.635114487037018893e-01,-1.722237987396137981e-01
3.948789757951590218e+01,3.420837027414351184e+01,8.269789978662608121e+01,3.635504100978909636e-01,3.635504100978909636e-01,-1.719180546705558754e-01
3.951790358071614406e+01,3.420321628423826610e+01,8.270084376120502156e+01,3.635893037331876521e-01,3.635893037331876521e-01,-1.716129149982723590e-01
3.954790958191638595e+01,3.419807144120771625e+01,8.270378238215205613e+01,3.636281297386176337e-01,3.636281297386176337e-01,-1.713083783283781969e-01
3.957791558311662072e+01,3.419293572695107031e+01,8.270671566068548941e+01,3.636668882428842342e-01,3.636668882428842342e-01,-1.710044432701636197e-01
3.960792158431686261e+01,3.418780912340949385e+01,8.270964360800488180e+01,3.637055793743680931e-01,3.637055793743680931e-01,-1.707011084366261144e-01
3.963792758551710449e+01,3.418269161256611710e+01,8.271256623529106378e+01,3.637442032611273857e-01,3.637442032611273857e-01,-1.703983724444402270e-01
3.966793358671734637e+01,3.417758317644601362e+01,8.271548355370612171e+01,3.637827600308977116e-01,3.637827600308977116e-01,-1.700962339139913126e-01
3.969793958791758115e+01,3.417248379711623585e+01,8.271839557439335522e+01,3.638212498110922066e-01,3.638212498110922066e-01,-1.697946914693186926e-01
3.972794558911782303e+01,3.416739345668577954e+01,8.272130230847736243e+01,3.638596727288013755e-01,3.638596727288013755e-01,-1.694937437381707213e-01
3.975795159031806492e+01,3.416231213730560512e+01,8.272420376706396894e+01,3.638980289107932586e-01,3.638980289107932586e-01,-1.691933893519497190e-01
3.978795759151829969e+01,3.415723982116864477e+01,8.272709996124027043e+01,3.639363184835132103e-01,3.639363184835132103e-01,-1.688936269457315120e-01
3.981796359271854158e+01,3.415217649050976689e+01,8.272999090207459005e+01,3.639745415730842870e-01,3.639745415730842870e-01,-1.685944551582725381e-01
3.984796959391878346e+01,3.414712212760581878e+01,8.273287660061652105e+01,3.640126983053068033e-01,3.640126983053068033e-01,-1.682958726319814247e-01
3.987797559511902534e+01,3.414207671477559103e+01,8.273575706789691253e+01,3.640507888056586094e-01,3.640507888056586094e-01,-1.679978780129367522e-01
3.990798159631926012e+01,3.413704023437984603e+01,8.273863231492786952e+01,3.640888131992950361e-01,3.640888131992950361e-01,-1.677004699508710672e-01
3.993798759751950200e+01,3.413201266882130369e+01,8.274150235270273868e+01,3.641267716110487829e-01,3.641267716110487829e-01,-1.674036470991708825e-01
3.996799359871974389e+01,3.412699400037995190e+01,8.274436719184555500e+01,3.641646641680170715e-01,3.641646641680170715e-01,-1.671074080993317779e-01
3.999799959991998577e+01,3.412198421137177462e+01,8.274722684244864013e+01,3.642024909990048132e-01,3.642024909990048132e-01,-1.668117515990967803e-01
4.002800560112022055e+01,3.411698328442737704e+01,8.275008131485249407e+01,3.642402522294336809e-01,3.642402522294336809e-01,-1.665166762777090526e-01
4.005801160232046243e+01,3.411199120221436942e+01,8.275293061938543815e+01,3.642779479844269752e-01,3.642779479844269752e-01,-1.662221808177637428e-01
4.008801760352070431e+01,3.410700794743534914e+01,8.275577476636067331e+01,3.643155783888362698e-01,3.643155783888362698e-01,-1.659282639049983743e-01
4.011802360472094620e+01,3.410203350282785806e+01,8.275861376607618070e+01,3.643531435672416885e-01,3.643531435672416885e-01,-1.656349242282555423e-01
4.014802960592118097e+01,3.409706785116441807e+01,8.276144762881475003e+01,3.643906436439516838e-01,3.643906436439516838e-01,-1.653421604795344280e-01
4.017803560712142286e+01,3.409211097525253109e+01,8.276427636484403649e+01,3.644280787430031476e-01,3.644280787430031476e-01,-1.650499713539428370e-01
4.020804160832166474e+01,3.408716285793465062e+01,8.276709998441647542e+01,3.644654489881614112e-01,3.644654489881614112e-01,-1.647583555497114105e-01
4.023804760952190662e+01,3.408222348208823149e+01,8.276991849776933918e+01,3.645027545029201343e-01,3.645027545029201343e-01,-1.644673117681954011e-01
4.026805361072214140e+01,3.407729283062566594e+01,8.277273191512472295e+01,3.645399954105015272e-01,3.645399954105015272e-01,-1.641768387138480279e-01
4.029805961192238328e+01,3.407237088649433332e+01,8.277554024668953048e+01,3.645771718338561285e-01,3.645771718338561285e-01,-1.638869350942595560e-01
4.032806561312262517e+01,3.406745763267657878e+01,8.277834350265551677e+01,3.646142838956628607e-01,3.646142838956628607e-01,-1.635975996201146643e-01
4.035807161432286705e+01,3.406255305218972751e+01,8.278114169319920279e+01,3.646513317183291969e-01,3.646513317183291969e-01,-1.633088310051959979e-01
4.038807761552310183e+01,3.405765712808607049e+01,8.278393482848198914e+01,3.646883154239909386e-01,3.646883154239909386e-01,-1.630206279664161428e-01
4.041808361672334371e+01,3.405276984345286451e+01,8.278672291865005661e+01,3.647252351345122157e-01,3.647252351345122157e-01,-1.627329892237607822e-01
4.044808961792358559e+01,3.404789118141233217e+01,8.278950597383443721e+01,3.647620909714857640e-01,3.647620909714857640e-01,-1.624459135003188948e-01
4.047809561912382748e+01,3.404302112512168321e+01,8.279228400415094313e+01,3.647988830562325924e-01,3.647988830562325924e-01,-1.621593995222703199e-01
4.050810162032406225e+01,3.403815965777309316e+01,8.279505701970023779e+01,3.648356115098021490e-01,3.648356115098021490e-01,-1.618734460188946400e-01
4.053810762152430414e+01,3.403330676259369625e+01,8.279782503056780740e+01,3.648722764529723772e-01,3.648722764529723772e-01,-1.615880517225622981e-01
4.056811362272454602e+01,3.402846242284560674e+01,8.280058804682394680e+01,3.649088780062495485e-01,3.649088780062495485e-01,-1.613032153687061765e-01
4.059811962392478790e+01,3.402362662182591890e+01,8.280334607852377360e+01,3.649454162898684295e-01,3.649454162898684295e-01,-1.610189356958589002e-01
4.062812562512502268e+01,3.401879934286667151e+01,8.280609913570721403e+01,3.649818914237920597e-01,3.649818914237920597e-01,-1.607352114456261916e-01
4.065813162632526456e+01,3.401398056933490466e+01,8.280884722839903134e+01,3.650183035277120291e-01,3.650183035277120291e-01,-1.604520413626797648e-01
4.068813762752550645e+01,3.400917028463260294e+01,8.281159036660882578e+01,3.650546527210483672e-01,3.650546527210483672e-01,-1.601694241947857478e-01
4.071814362872574122e+01,3.400436847219673808e+01,8.281432856033096357e+01,3.650909391229493761e-01,3.650909391229493761e-01,-1.598873586927460622e-01
4.074814962992598311e+01,3.399957511549925471e+01,8.281706181954469059e+01,3.651271628522918533e-01,3.651271628522918533e-01,-1.596058436104588196e-01
4.077815563112622499e+01,3.399479019804704905e+01,8.281979015421404711e+01,3.651633240276810910e-01,3.651633240276810910e-01,-1.593248777048703602e-01
4.080816163232646687e+01,3.399001370338199735e+01,8.282251357428788197e+01,3.651994227674507099e-01,3.651994227674507099e-01,-1.590444597359770285e-01
4.083816763352670165e+01,3.398524561508097008e+01,8.282523208969989525e+01,3.652354591896626590e-01,3.652354591896626590e-01,-1.587645884668678065e-01
4.086817363472694353e+01,3.398048591675576091e+01,8.282794571036856723e+01,3.652714334121075490e-01,3.652714334121075490e-01,-1.584852626636408246e-01
4.089817963592718542e+01,3.397573459205317903e+01,8.283065444619724360e+01,3.653073455523040969e-01,3.653073455523040969e-01,-1.582064810954708634e-01
4.092818563712742730e+01,3.397099162465498523e+01,8.283335830707405023e+01,3.653431957274997366e-01,3.653431957274997366e-01,-1.579282425345773788e-01
4.095819163832766208e+01,3.396625699827789902e+01,8.283605730287196423e+01,3.653789840546701195e-01,3.653789840546701195e-01,-1.576505457562156209e-01
4.098819763952790396e+01,3.396153069667363411e+01,8.283875144344877128e+01,3.654147106505193920e-01,3.654147106505193920e-01,-1.573733895386961734e-01
4.101820364072814584e+01,3.395681270362886295e+01,8.284144073864706570e+01,3.654503756314800844e-01,3.654503756314800844e-01,-1.570967726633529793e-01
4.104820964192838773e+01,3.395210300296522377e+01,8.284412519829427879e+01,3.654859791137131664e-01,3.654859791137131664e-01,-1.568206939145717627e-01
4.107821564312862250e+01,3.394740157853934193e+01,8.284680483220266467e+01,3.655215212131079916e-01,3.655215212131079916e-01,-1.565451520797580542e-01
4.110822164432886439e+01,3.394270841424279439e+01,8.284947965016928606e+01,3.655570020452823532e-01,3.655570020452823532e-01,-1.562701459493514022e-01
4.113822764552910627e+01,3.393802349400213103e+01,8.285214966197601427e+01,3.655924217255825392e-01,3.655924217255825392e-01,-1.559956743168111615e-01
4.116823364672934815e+01,3.393334680177889595e+01,8.285481487738960027e+01,3.656277803690830552e-01,3.656277803690830552e-01,-1.557217359786431388e-01
