t,Ca,S,h,dCa_dt,dCa_dt_noisy
2.051122471660369229e+01,1.882957249015361489e-01,1.109650819182257608e+00,9.356876613540827670e-01,-5.773851901041425483e-03,-2.481007827255529014e-02
2.052456101355857143e+01,1.882187871252805622e-01,1.109582210337581420e+00,9.358042493017350028e-01,-5.764238857740584809e-03,1.521531949474169004e-03
2.053789731051344702e+01,1.881419774680358759e-01,1.109513749034946262e+00,9.359205461022869210e-01,-5.754634545768626264e-03,-2.604702081515729989e-02
2.055123360746832617e+01,1.880652958215630610e-01,1.109445434960955712e+00,9.360365523690344913e-01,-5.745038997343701603e-03,-1.677720299263942005e-02
2.056456990442320532e+01,1.879887420765073980e-01,1.109377267803430600e+00,9.361522687145671373e-01,-5.735452243584855669e-03,5.053000562217856151e-02
2.057790620137808446e+01,1.879123161223983929e-01,1.109309247251410113e+00,9.362676957507675146e-01,-5.725874314508556939e-03,-1.098946102994617646e-02
2.059124249833296361e+01,1.878360178476497777e-01,1.109241372995151353e+00,9.363828340888115109e-01,-5.716305239027920371e-03,-4.731451558379279332e-02
2.060457879528784275e+01,1.877598471395595103e-01,1.109173644726129337e+00,9.364976843391679129e-01,-5.706745044950493895e-03,2.608379325570701207e-02
2.061791509224272190e+01,1.876838038843098022e-01,1.109106062137037441e+00,9.366122471115990722e-01,-5.697193758976183686e-03,3.599502805884270684e-02
2.063125138919760104e+01,1.876078879669671462e-01,1.109038624921786287e+00,9.367265230151605726e-01,-5.687651406696213330e-03,2.750479786838257862e-02
2.064458768615248019e+01,1.875320992714822055e-01,1.108971332775505081e+00,9.368405126582007858e-01,-5.678118012590327446e-03,-6.740255534400743653e-02
2.065792398310735933e+01,1.874564376806898969e-01,1.108904185394540942e+00,9.369542166483617596e-01,-5.668593600025716162e-03,4.286807978040261397e-02
2.067126028006223848e+01,1.873809030763094186e-01,1.108837182476458683e+00,9.370676355925784407e-01,-5.659078191255002832e-03,-8.169608896730568351e-04
2.068459657701711762e+01,1.873054953389441390e-01,1.108770323720041473e+00,9.371807700970792299e-01,-5.649571807414717484e-03,3.365364908371392891e-03
2.069793287397199322e+01,1.872302143480817638e-01,1.108703608825290177e+00,9.372936207673855380e-01,-5.640074468522653095e-03,1.289640554155125317e-03
2.071126917092687236e+01,1.871550599820941407e-01,1.108637037493423572e+00,9.374061882083120079e-01,-5.630586193477997436e-03,1.946278145624324649e-02
2.072460546788175151e+01,1.870800321182373716e-01,1.108570609426878795e+00,9.375184730239666253e-01,-5.621107000056906056e-03,2.092289081684806443e-02
2.073794176483663065e+01,1.870051306326518392e-01,1.108504324329310675e+00,9.376304758177504972e-01,-5.611636904913487600e-03,6.889474890851007838e-02
2.075127806179150980e+01,1.869303554003621526e-01,1.108438181905591957e+00,9.377421971923579624e-01,-5.602175923576209471e-03,9.285366023443991298e-03
2.076461435874638894e+01,1.868557062952771464e-01,1.108372181861813743e+00,9.378536377497764809e-01,-5.592724070446940254e-03,-6.745630981570530441e-03
2.077795065570126809e+01,1.867811831901899089e-01,1.108306323905284829e+00,9.379647980912868555e-01,-5.583281358799437044e-03,2.873034502866039092e-02
2.079128695265614724e+01,1.867067859567777266e-01,1.108240607744531925e+00,9.380756788174628991e-01,-5.573847800777541328e-03,-7.639112441284475960e-03
2.080462324961102638e+01,1.866325144656021950e-01,1.108175033089299877e+00,9.381862805281719897e-01,-5.564423407393229160e-03,5.058221051613760733e-02
2.081795954656590553e+01,1.865583685861090801e-01,1.108109599650551669e+00,9.382966038225742933e-01,-5.555008188524911128e-03,5.174600894040121135e-03
2.083129584352078467e+01,1.864843481866284292e-01,1.108044307140467755e+00,9.384066492991235409e-01,-5.545602152916592753e-03,3.377831433125128013e-02
2.084463214047566382e+01,1.864104531343744875e-01,1.107979155272446947e+00,9.385164175555664734e-01,-5.536205308175529138e-03,-2.730613205452585290e-02
2.085796843743054296e+01,1.863366832954458097e-01,1.107914143761106196e+00,9.386259091889429529e-01,-5.526817660770351470e-03,4.585815196879688277e-02
2.087130473438541856e+01,1.862630385417012591e-01,1.107849272316896450e+00,9.387351247969423218e-01,-5.517439223850895136e-03,2.807921248424933430e-02
2.088464103134029770e+01,1.861895187603205271e-01,1.107784540638240278e+00,9.388440649794866921e-01,-5.508070028637630788e-03,-4.326015023455976466e-02
2.089797732829517685e+01,1.861161238370342697e-01,1.107719948424820133e+00,9.389527303354612275e-01,-5.498710105156102979e-03,-2.041541921432132867e-02
2.091131362525005599e+01,1.860428536565215119e-01,1.107655495377510624e+00,9.390611214629471792e-01,-5.489359482365167853e-03,1.961783329610418750e-03
2.092464992220493514e+01,1.859697081024344334e-01,1.107591181198357200e+00,9.391692389592276591e-01,-5.480018188185310779e-03,-6.610271790057997698e-02
2.093798621915981428e+01,1.858966870573983410e-01,1.107527005590578151e+00,9.392770834207871955e-01,-5.470686249494399744e-03,-5.491776892481056715e-02
2.095132251611469343e+01,1.858237904030116960e-01,1.107462968258563718e+00,9.393846554433121776e-01,-5.461363692127525760e-03,2.128742971643798193e-02
2.096465881306957257e+01,1.857510180198461702e-01,1.107399068907876094e+00,9.394919556216905221e-01,-5.452050540875254259e-03,2.210092440610636477e-02
2.097799511002445172e+01,1.856783697874464789e-01,1.107335307245249201e+00,9.395989845500115623e-01,-5.442746819481807108e-03,6.273727332210451979e-02
2.099133140697933086e+01,1.856058455843305199e-01,1.107271682978589800e+00,9.397057428215666031e-01,-5.433452550643043388e-03,-6.458931959018979208e-02
2.100466770393421001e+01,1.855334452879893736e-01,1.107208195816976160e+00,9.398122310288483661e-01,-5.424167756005758567e-03,-2.015199783639491302e-02
2.101800400088908916e+01,1.854611687748871918e-01,1.107144845470658723e+00,9.399184497635512114e-01,-5.414892456165013024e-03,-1.005804670302059001e-01
2.103134029784396475e+01,1.853890159204613919e-01,1.107081631651060105e+00,9.400243996165711380e-01,-5.405626670663937761e-03,8.212824941497287590e-02
2.104467659479884389e+01,1.853169865991223797e-01,1.107018554070774874e+00,9.401300811780058941e-01,-5.396370417990938029e-03,-6.652727924783824465e-02
2.105801289175372304e+01,1.852450806842537989e-01,1.106955612443569770e+00,9.402354950371546449e-01,-5.387123715578444327e-03,-1.451181611303943055e-02
2.107134918870860218e+01,1.851732980482124480e-01,1.106892806484383485e+00,9.403406417825183050e-01,-5.377886579801705036e-03,9.056564295350422178e-02
2.108468548566348133e+01,1.851016385623282245e-01,1.106830135909326884e+00,9.404455220017994277e-01,-5.368659025977405574e-03,6.638418262060646891e-02
2.109802178261836048e+01,1.850301020969042087e-01,1.106767600435683008e+00,9.405501362819020938e-01,-5.359441068361316118e-03,-4.460314544883473009e-02
2.111135807957323962e+01,1.849586885212165799e-01,1.106705199781906401e+00,9.406544852089321340e-01,-5.350232720147618526e-03,1.063318532934615507e-01
2.112469437652811877e+01,1.848873977035147276e-01,1.106642933667624673e+00,9.407585693681969063e-01,-5.341033993466942631e-03,1.893755723589117534e-02
2.113803067348299791e+01,1.848162295110211406e-01,1.106580801813636494e+00,9.408623893442052966e-01,-5.331844899385262959e-03,-5.272743745706262586e-02
2.115136697043787706e+01,1.847451838099314347e-01,1.106518803941913154e+00,9.409659457206681621e-01,-5.322665447902032165e-03,9.636325037368040358e-03
2.116470326739275620e+01,1.846742604654144360e-01,1.106456939775597892e+00,9.410692390804976659e-01,-5.313495647948876521e-03,2.783938129947405998e-02
2.117803956434763535e+01,1.846034593416120417e-01,1.106395209039006122e+00,9.411722700058077207e-01,-5.304335507387972215e-03,2.724208255059851896e-02
2.119137586130251449e+01,1.845327803016393597e-01,1.106333611457624988e+00,9.412750390779137666e-01,-5.295185033011719222e-03,-1.060916344137918799e-01
2.120471215825739009e+01,1.844622232075845969e-01,1.106272146758114250e+00,9.413775468773329935e-01,-5.286044230538682054e-03,8.556798335336532335e-02
2.121804845521226923e+01,1.843917879205091148e-01,1.106210814668305398e+00,9.414797939837842300e-01,-5.276913104615359174e-03,-8.107936717090458156e-02
2.123138475216714838e+01,1.843214743004474299e-01,1.106149614917201651e+00,9.415817809761877211e-01,-5.267791658812956412e-03,-1.390829509374213839e-02
2.124472104912202752e+01,1.842512822143342333e-01,1.106088547228778030e+00,9.416835084343151419e-01,-5.258679904562281460e-03,6.578147428389422013e-02
2.125805734607690667e+01,1.841812115428038688e-01,1.106027611316317438e+00,9.417849769397400594e-01,-5.249577869364259464e-03,1.545692014200199249e-02
2.127139364303178581e+01,1.841112621647821579e-01,1.105966806894647547e+00,9.418861870727921470e-01,-5.240485579151292483e-03,-5.338137845286773479e-03
2.128472993998666496e+01,1.840414339582556735e-01,1.105906133679719350e+00,9.419871394129308850e-01,-5.231403058876989143e-03,-3.295603807728756524e-02
2.129806623694154410e+01,1.839717268002719341e-01,1.105845591388607163e+00,9.420878345387460051e-01,-5.222330332513791529e-03,2.429589741522573954e-02
2.131140253389642325e+01,1.839021405669394593e-01,1.105785179739508184e+00,9.421882730279570461e-01,-5.213267423052017624e-03,6.325871057197879344e-02
2.132473883085130240e+01,1.838326751334277420e-01,1.105724898451743821e+00,9.422884554574137983e-01,-5.204214352497418816e-03,-3.016114394943493135e-02
2.133807512780618154e+01,1.837633303739672486e-01,1.105664747245757473e+00,9.423883824030957479e-01,-5.195171141872248488e-03,1.703066463412994391e-02
2.135141142476106069e+01,1.836941061618493909e-01,1.105604725843116531e+00,9.424880544401128546e-01,-5.186137811211327664e-03,-2.147368930688869221e-02
2.136474772171593628e+01,1.836250023694265820e-01,1.105544833966511487e+00,9.425874721427045522e-01,-5.177114379561628676e-03,-2.365180535833211195e-02
2.137808401867081542e+01,1.835560188681122085e-01,1.105485071339756376e+00,9.426866360842409698e-01,-5.168100864980824938e-03,-1.037426200795222853e-01
2.139142031562569457e+01,1.834871555283805744e-01,1.105425437687787671e+00,9.427855468372215997e-01,-5.159097284536708072e-03,9.283791939726782072e-03
2.140475661258057372e+01,1.834184122197670408e-01,1.105365932736665613e+00,9.428842049732765185e-01,-5.150103654304453993e-03,4.234691262241715298e-02
2.141809290953545286e+01,1.833497888108678864e-01,1.105306556213573987e+00,9.429826110631654990e-01,-5.141119989365561249e-03,-1.017604796102913357e-02
2.143142920649033201e+01,1.832812851693403633e-01,1.105247307846819238e+00,9.430807656767783431e-01,-5.132146303808024501e-03,4.794588098407064070e-02
2.144476550344521115e+01,1.832129011619027525e-01,1.105188187365831132e+00,9.431786693831349933e-01,-5.123182610723059360e-03,5.912499910168443965e-03
2.145810180040009030e+01,1.831446366543342252e-01,1.105129194501163203e+00,9.432763227503854209e-01,-5.114228922204547279e-03,5.691476218844700868e-02
2.147143809735496944e+01,1.830764915114749536e-01,1.105070328984491423e+00,9.433737263458096267e-01,-5.105285249348154308e-03,5.031573768480526732e-03
2.148477439430984859e+01,1.830084655972261387e-01,1.105011590548615752e+00,9.434708807358175298e-01,-5.096351602249402091e-03,-1.969889046777168612e-02
2.149811069126472773e+01,1.829405587745498718e-01,1.104952978927458807e+00,9.435677864859490782e-01,-5.087427990003029477e-03,-2.594438999966247952e-02
2.151144698821960688e+01,1.828727709054692729e-01,1.104894493856066973e+00,9.436644441608745826e-01,-5.078514420700216969e-03,2.651519920595955988e-03
2.152478328517448602e+01,1.828051018510684078e-01,1.104836135070609293e+00,9.437608543243938275e-01,-5.069610901429932870e-03,1.237231970145082072e-02
2.153811958212936162e+01,1.827375514714923432e-01,1.104777902308378801e+00,9.438570175394370709e-01,-5.060717438274839330e-03,-3.952122814282583996e-02
2.155145587908424076e+01,1.826701196259470361e-01,1.104719795307790742e+00,9.439529343680644891e-01,-5.051834036312090326e-03,-8.906301453311993993e-03
2.156479217603911991e+01,1.826028061726995277e-01,1.104661813808384796e+00,9.440486053714661763e-01,-5.042960699611027942e-03,-6.603698473810268310e-02
2.157812847299399905e+01,1.825356109690777773e-01,1.104603957550822857e+00,9.441440311099622562e-01,-5.034097431232564812e-03,-6.642218697244946235e-02
2.159146476994887820e+01,1.824685338714707172e-01,1.104546226276890586e+00,9.442392121430029928e-01,-5.025244233227449397e-03,2.970081604541997128e-02
2.160480106690375735e+01,1.824015747353282535e-01,1.104488619729496746e+00,9.443341490291686791e-01,-5.016401106635239027e-03,1.616766324901042218e-02
2.161813736385863649e+01,1.823347334195791480e-01,1.104431137649231509e+00,9.444288423271557376e-01,-5.007568056402414425e-03,4.141800368263550552e-02
2.163147366081351564e+01,1.822680097983663261e-01,1.104373779764962205e+00,9.445232925978699345e-01,-4.998745104929779026e-03,5.533454637589774530e-03
2.164480995776839478e+01,1.822014037454469659e-01,1.104316545806033778e+00,9.446175004009720322e-01,-4.989932274632465081e-03,1.070156975004170688e-02
2.165814625472327393e+01,1.821349151335691086e-01,1.104259435502980891e+00,9.447114662951582309e-01,-4.981129586839279366e-03,8.737739901711091828e-02
2.167148255167815307e+01,1.820685438346276996e-01,1.104202448587410901e+00,9.448051908382013586e-01,-4.972337061956585980e-03,-4.155651414955746636e-02
2.168481884863303222e+01,1.820022897196643952e-01,1.104145584792003199e+00,9.448986745869516479e-01,-4.963554719468347975e-03,1.268461219034607360e-02
2.169815514558791136e+01,1.819361526588678113e-01,1.104088843850509871e+00,9.449919180973358479e-01,-4.954782577933587728e-03,7.464513662335270361e-02
2.171149144254278696e+01,1.818701325215733300e-01,1.104032225497754593e+00,9.450849219243578903e-01,-4.946020654987413889e-03,9.677615585227555828e-02
2.172482773949766610e+01,1.818042291762630991e-01,1.103975729469633293e+00,9.451776866220986673e-01,-4.937268967338190317e-03,2.595303618742095253e-02
2.173816403645254525e+01,1.817384424905662543e-01,1.103919355503114819e+00,9.452702127437160318e-01,-4.928527530765711151e-03,-6.530510804767557936e-03
2.175150033340742439e+01,1.816727723312586418e-01,1.103863103336239382e+00,9.453625008414445752e-01,-4.919796360122616341e-03,-5.202336970336126493e-02
2.176483663036230354e+01,1.816072185642629844e-01,1.103806972708120115e+00,9.454545514665961825e-01,-4.911075469330242194e-03,-8.946756359867660130e-03
2.177817292731718268e+01,1.815417810546488264e-01,1.103750963358941961e+00,9.455463651695592553e-01,-4.902364871379516487e-03,5.855542295278775428e-03
2.179150922427206183e+01,1.814764596666325613e-01,1.103695075029962114e+00,9.456379424997995997e-01,-4.893664578329237624e-03,-6.464749917682970082e-04
2.180484552122694097e+01,1.814112542635774039e-01,1.103639307463510466e+00,9.457292840058597605e-01,-4.884974601304076236e-03,2.273905020682204237e-02
2.181818181818182012e+01,1.813461647079933903e-01,1.103583660402988276e+00,9.458203902353590209e-01,-4.876294950495796421e-03,2.571393191584206428e-02
2.183151811513669927e+01,1.812811908615374057e-01,1.103528133592869942e+00,9.459112617349941798e-01,-4.867625635158752406e-03,-2.426644599893262519e-02
2.184485441209157841e+01,1.812163325850131290e-01,1.103472726778701452e+00,9.460018990505383307e-01,-4.858966663611755110e-03,-4.459987628301581575e-02
2.185819070904645756e+01,1.811515897383711438e-01,1.103417439707101266e+00,9.460923027268419716e-01,-4.850318043235636589e-03,-1.575463248237057162e-02
2.187152700600133315e+01,1.810869621807088270e-01,1.103362272125760324e+00,9.461824733078323391e-01,-4.841679780471778993e-03,1.910936607914728511e-02
2.188486330295621229e+01,1.810224497702703494e-01,1.103307223783441149e+00,9.462724113365138523e-01,-4.833051880822364366e-03,7.660091639731267388e-02
2.189819959991109144e+01,1.809580523644467309e-01,1.103252294429979186e+00,9.463621173549675580e-01,-4.824434348847578269e-03,-8.024632697404177062e-02
2.191153589686597059e+01,1.808937698197758959e-01,1.103197483816281466e+00,9.464515919043516856e-01,-4.815827188167025319e-03,4.943136516860654334e-02
2.192487219382084973e+01,1.808296019919425346e-01,1.103142791694327940e+00,9.465408355249013139e-01,-4.807230401455170332e-03,-1.574592335278588578e-02
2.193820849077572888e+01,1.807655487357781310e-01,1.103088217817170369e+00,9.466298487559284824e-01,-4.798643990443496321e-03,5.053534964812903679e-02
