L,E,T,T_noisy
5.223733841055256955e-01,8.835669167850037642e-01,8.583419518525883252e-01,8.574293348616621735e-01
1.797956902892887454e+00,8.914383594769672570e-01,4.267801834387739968e-01,4.283348393660826869e-01
8.159215579656160511e-01,6.217948855045019041e-01,7.445370987048540723e-01,7.466787198923066082e-01
5.127641988703850462e-01,5.270067854235915839e-01,9.375509480127409701e-01,9.372342165432293593e-01
2.490568475961066230e+00,7.318509778388859743e-01,7.571928563550046898e-02,7.775557870373811520e-02
2.776632528632253738e+00,3.217282064352570137e-01,3.746535689430788556e-03,7.042445110071012676e-03
6.808002435258806440e-01,8.593463305922748319e-01,7.544360198069439694e-01,7.545686196838975457e-01
2.147495373952559738e+00,5.639620889506444801e-01,6.769529155734775594e-02,6.769593591290119783e-02
6.332172350347795575e-01,3.476498288804585335e-01,5.406470236855964728e-01,5.400277890955436089e-01
1.955471889906659211e+00,5.433326461230240101e-01,8.427417793622077324e-02,8.303555902216883111e-02
2.059779076804241882e+00,7.521022830657602132e-01,1.392529657955772771e-01,1.395652680888686270e-01
1.966880049163383992e+00,3.124268696589635463e-01,2.409502851117227909e-02,2.327137480751794579e-02
2.975750267970086682e+00,8.306696491346472477e-01,1.167339732413831543e-01,1.161100119245825069e-01
2.034128383628321490e+00,5.195590426996723465e-01,6.272346013501788053e-02,6.117647758669723240e-02
9.153336583493258960e-01,5.883252683514768044e-01,6.217617516976149394e-01,6.186896554976996088e-01
2.832027276892512102e+00,4.926527287012049672e-01,1.119243444789138828e-02,9.317946264438776993e-03
1.247528329283174919e+00,6.563108171221058162e-01,3.892326442878530357e-01,3.898906391477671707e-01
1.848565066458609074e+00,5.106591632658206148e-01,8.505118147743438717e-02,8.268490472958074655e-02
1.581280454672794766e+00,4.951621007392436047e-01,1.322711414150274378e-01,1.309751936278862050e-01
2.516847153575556550e+00,6.184690543400124252e-01,4.894946219561779888e-02,5.223378244951795701e-02
7.100076215563417836e-01,5.410480575801832615e-01,7.411104923633029529e-01,7.433635238922573496e-01
1.419032441738927064e+00,8.252569727558340951e-01,3.581015896964178102e-01,3.567147575916885249e-01
1.606788858206899651e+00,5.039481093008706392e-01,1.312781911435594862e-01,1.324849499971101074e-01
1.993534570259103189e+00,3.731980589595448872e-01,3.091218513473171017e-02,2.961161324571741360e-02
2.769769789597760656e+00,7.106474836976832687e-01,4.850751689748183937e-02,5.176269523067682926e-02
1.253745342166789678e+00,7.593742847960465170e-01,3.893630410064211622e-01,3.881916536157460351e-01
1.363841718656481294e+00,8.614309368386072752e-01,4.255984546642447852e-01,4.257618880649665649e-01
2.180015318702947624e+00,5.271469456995683256e-01,4.995383756653324486e-02,5.272345479903272486e-02
1.022393544108995744e+00,5.700246440353484711e-01,4.991494890769627713e-01,4.974937355579901466e-01
1.774706316568807729e+00,7.394342902060251355e-01,1.937202071011999704e-01,1.963292755164772752e-01
1.299302672268680237e+00,5.594255621936842227e-01,3.003596724416389141e-01,2.987247697624960119e-01
2.059375248325348906e+00,8.983999581807937673e-01,4.671127033404753881e-01,4.675890948302161010e-01
1.951423474804633740e+00,5.873049871895505980e-01,1.086920141638436921e-01,1.081007847781524922e-01
2.214776737493698633e+00,4.046388641690968901e-01,2.226112800097143976e-02,2.208411792776432750e-02
1.574240694370173888e+00,7.739049759163141307e-01,2.674549901329312807e-01,2.677751707329890096e-01
1.084115966387089181e+00,3.646429883494649582e-01,2.299569447404369582e-01,2.298082559563199567e-01
5.365438163223616996e-01,5.088903829756985520e-01,8.601343171022604039e-01,8.580996502840132489e-01
2.003996084772960984e+00,4.020908257445645617e-01,3.493361142296642907e-02,3.666677106978349920e-02
1.062036750164081278e+00,7.654775893033083367e-01,4.934072335590934388e-01,4.948483122169909931e-01
5.120656897049096212e-01,7.981164914073890504e-01,8.688773275159145104e-01,8.714570005643808015e-01
1.437571858490828358e+00,7.549438796653593631e-01,3.075139142306965723e-01,3.102838105443551653e-01
1.185329442919242693e+00,5.573714618897093187e-01,3.629394870481835178e-01,3.602515513956330850e-01
2.206840144469113252e+00,7.614763094916479069e-01,1.209601196055021810e-01,1.235311421785993125e-01
1.244487099903219152e+00,8.423707058828548977e-01,4.442576366186583026e-01,4.468531059662192995e-01
1.419149664440501279e+00,4.950872757165032390e-01,1.813298466088522076e-01,1.802653602217370032e-01
2.309781779807257074e+00,5.057244374670499809e-01,3.372547748740326728e-02,3.580028669914320227e-02
2.185386007040118539e+00,8.094362334193905273e-01,1.585431148960702863e-01,1.614795772392611795e-01
9.018281410015869248e-01,8.115698511672533311e-01,6.005526109668617440e-01,5.994749399598510164e-01
1.967028863813342632e+00,4.997091749834823293e-01,6.339922266972197740e-02,6.064170397127507245e-02
2.832085457869471412e+00,6.626299102481696401e-01,3.626902390606579624e-02,3.554995085364577589e-02
2.773379824144897032e+00,6.675468836519634630e-01,4.015455463760078669e-02,4.573996876642547754e-02
2.623456510845953993e+00,3.116082597615000283e-01,5.010346029974630140e-03,5.482866935575226100e-03
1.205033921192120605e+00,6.603768451411707874e-01,4.141896391388100174e-01,4.117612202353210793e-01
2.898972854316586023e+00,8.341999955779029197e-01,1.271843663703066951e-01,1.266784718254926889e-01
9.991237450039440748e-01,7.839790680037712622e-01,5.342758642162588334e-01,5.322877597870655508e-01
1.504700332715572353e+00,7.853979937701367486e-01,2.973110475121509277e-01,2.965124863205175210e-01
7.853353959387319172e-01,8.425337258585623434e-01,6.833169502375967541e-01,6.835072384747103991e-01
1.914028334471632231e+00,6.722764641402281249e-01,1.426368716399865899e-01,1.375136776301028596e-01
2.306630598668567789e+00,7.799822106837799307e-01,1.184165910939618260e-01,1.191373926569205960e-01
2.219085191888912956e+00,8.770804030522700856e-01,3.102066905501786320e-01,3.130360298242415018e-01
5.179689473403127353e-01,7.977121322200835252e-01,8.647211771175050687e-01,8.643264395068120942e-01
2.956171738980399866e+00,6.500349663469480177e-01,2.885864670864712531e-02,2.809325686283719106e-02
1.275024507301085075e+00,5.302847479261123542e-01,2.765941264576200487e-01,2.787813073494497251e-01
2.353463145716534033e+00,6.427745314998214443e-01,6.877977163122923898e-02,6.624649437911028782e-02
2.816506588317701620e+00,7.984797357146669050e-01,8.560121537580492324e-02,8.310943501358777907e-02
2.450417292908539935e+00,8.767290431730607736e-01,2.974541500565434649e-01,2.946730779311504400e-01
1.808101107602603896e+00,3.680513461970588152e-01,4.601850656176490612e-02,4.570375064803359338e-02
1.846646679096887400e+00,6.968303095396599645e-01,1.630177619838722169e-01,1.638058159391066193e-01
8.594330465373338779e-01,6.069718076097689874e-01,6.956166778497969716e-01,6.954355319616771780e-01
1.455182390999035569e+00,4.628954198534845355e-01,1.476894084197841184e-01,1.487889608663802987e-01
2.556254939375969037e+00,4.281850101166333467e-01,1.228294191206927982e-02,1.394443631199418498e-02
2.202958746052694927e+00,7.965155456183030669e-01,1.442654555095820579e-01,1.452586260441250943e-01
2.158808345252149152e+00,4.200837508672823906e-01,2.738000951147374559e-02,2.576270189839122149e-02
2.203576073579271100e+00,8.460806023539977350e-01,2.095141359824718164e-01,2.089779606041991533e-01
1.373854462564549905e+00,6.962733911286633770e-01,3.219985819144227657e-01,3.244950763048436437e-01
2.950507600962486876e+00,3.915527013819024571e-01,4.124367763504229768e-03,2.030994577056974629e-03
1.340745692136030787e+00,7.598073361046566720e-01,3.494150165609746228e-01,3.489081691520027340e-01
9.678259227708538859e-01,6.093105087914963969e-01,5.922132402999370493e-01,5.913786926726073423e-01
2.171795352760947484e+00,6.306527551553108291e-01,8.841098669228580897e-02,8.805080937436383925e-02
9.229800299366542893e-01,8.041118496802059923e-01,5.854351465400655652e-01,5.832838095566017511e-01
2.938182821442356207e+00,8.899624743685647932e-01,4.542637306761887483e-01,4.515650636710141219e-01
1.938804325244289917e+00,5.271094096788604411e-01,7.875863973905367077e-02,8.387056769855265326e-02
8.003543458530943955e-01,7.245926896492920211e-01,6.800845197986591373e-01,6.819763219688345091e-01
5.590462805578739758e-01,3.613399822494143265e-01,6.262585817499732865e-01,6.248333472800184918e-01
2.003015524433861216e+00,6.118496535769182287e-01,1.099376584428845144e-01,1.098197284900015308e-01
6.053737868519624143e-01,6.174983806701488387e-01,9.949589394936755316e-01,9.963123565242620883e-01
6.311073195077311349e-01,3.391008323547856085e-01,5.349306799317822270e-01,5.342433579740188954e-01
1.531107075473250756e+00,5.595995096665180579e-01,1.994665048584698119e-01,2.006995519903762015e-01
1.620722553800384214e+00,7.486328884997753841e-01,2.408525007687944697e-01,2.396219313821741914e-01
2.572406528890008204e+00,3.249122331943340991e-01,6.158489984749625223e-03,5.441431685110141407e-03
8.234879031888793222e-01,4.849381069526295107e-01,5.201154106406790101e-01,5.199458731289962055e-01
2.670831001707282049e+00,7.017199630095732887e-01,5.286989033479311956e-02,5.195489931327894328e-02
1.512505306354120727e+00,3.640463691662501611e-01,8.877574935474329132e-02,8.387010437349494418e-02
2.632450689510792419e+00,7.592058285813807483e-01,7.432516263648253352e-02,7.436746680454217606e-02
8.783648218475371694e-01,5.900140693860240759e-01,6.603273587102755915e-01,6.608506027417322404e-01
6.201741669421557690e-01,8.723196440636264981e-01,7.968276580455415647e-01,7.977800509825314634e-01
1.589564968836193914e+00,6.993139343084970871e-01,2.366874647505610996e-01,2.346994947339643978e-01
1.039132481658624929e+00,6.202258846951038684e-01,5.349648656729595331e-01,5.356533604041515684e-01
1.695631850126222195e+00,8.372444688462563622e-01,2.876341541557627113e-01,2.880655553295431437e-01
2.550491198101874080e+00,6.333796285362423006e-01,4.926642878591504932e-02,4.572879304310187992e-02
2.713571950892732509e+00,4.763278725076168785e-01,1.241854014557648191e-02,8.014669534657965777e-03
7.170370655855393682e-01,6.584662035207564657e-01,8.208014878784324342e-01,8.217544290477043489e-01
1.142724659968473055e+00,4.332495134378829271e-01,2.493411552184815194e-01,2.474327845461437025e-01
1.262152171656544697e+00,5.612045282870823382e-01,3.227592721911679008e-01,3.247636848468543058e-01
9.359189217988890253e-01,5.424509363120700867e-01,5.221953252886819552e-01,5.264760678813437123e-01
1.667571070099870489e+00,8.947982198650941132e-01,4.628355952332744994e-01,4.616701414213423837e-01
6.339652817539249696e-01,6.210388825976691507e-01,9.566363461493635478e-01,9.552575566365422155e-01
9.931971490398701086e-01,4.723950991778189668e-01,3.730611098420401617e-01,3.730377175918716537e-01
6.628209824677551154e-01,4.363252866214217818e-01,6.018604315224653778e-01,6.032099248762361476e-01
1.642331190495310622e+00,7.859959483586658191e-01,2.535771482761057238e-01,2.513055498488861450e-01
2.849969767097773055e+00,6.839131390968007373e-01,3.866525601766786918e-02,4.115619934288479442e-02
8.828328739157458305e-01,3.105894079537818153e-01,3.055134692856908418e-01,3.074959124409166744e-01
2.717854535869659749e+00,5.630583422377772873e-01,2.476026853336192601e-02,2.608248149004535610e-02
1.289411111592805748e+00,3.457548708589839315e-01,1.376197234828975269e-01,1.365400415224501951e-01
2.367826552268024631e+00,7.576041077549446889e-01,9.871774702608325514e-02,1.005503512177713110e-01
2.606566917637477943e+00,8.657403190722399167e-01,2.360666877949595954e-01,2.377811135150205701e-01
2.012605469427858118e+00,7.998946849139785265e-01,1.776817618499492990e-01,1.752798200533794148e-01
2.298139214358154270e+00,4.378397082271163754e-01,2.249123451930284956e-02,2.667160311798663641e-02
2.080302739321886030e+00,4.094706703145737925e-01,3.068282001708139833e-02,3.008176535161879300e-02
2.826461092956304988e+00,7.891698252929102431e-01,7.764742288859327601e-02,7.838579483702454165e-02
2.446843489436649755e+00,8.894987096781308278e-01,3.931878449521646335e-01,3.921395340788858541e-01
1.550655357975281756e+00,3.274095491278674053e-01,6.991272484735078230e-02,7.068251839042313800e-02
1.227373796375086368e+00,3.178233045070444907e-01,1.438039749132956902e-01,1.461241397484799864e-01
8.920866516491885445e-01,7.728265805946452627e-01,6.008932993576142634e-01,5.992785620416352099e-01
1.780334494257791444e+00,6.801456603287392433e-01,1.759048269113392959e-01,1.725939751760809659e-01
1.072842172310002340e+00,8.972894086330758245e-01,6.176084326190712792e-01,6.167084616458011759e-01
1.087143023049251367e+00,6.544823340477383677e-01,4.942745053328239102e-01,4.916624133069685820e-01
2.705121035329018930e+00,6.024546239683428173e-01,3.343221078030744753e-02,3.191506532582494976e-02
2.249365008425991519e+00,6.514499045814996503e-01,8.252247097841303169e-02,8.226950496795190637e-02
1.848661565280819818e+00,7.715804079412564853e-01,1.912435096460902428e-01,1.911151948407837087e-01
2.607831680595363633e+00,8.379851691181072759e-01,1.529125423022337782e-01,1.554940002282842182e-01
1.813451276036998294e+00,8.326518457903029358e-01,2.532887410310011855e-01,2.512591443287039983e-01
1.486073377259661932e+00,6.897056015127653872e-01,2.733701366380189568e-01,2.740755534450740605e-01
2.213767777281285820e+00,4.654071114043116797e-01,3.156946334257817316e-02,3.055432843680572566e-02
2.021970087770315949e+00,3.751881757524762051e-01,2.927301391110626733e-02,3.200312798146216775e-02
1.021269619915988303e+00,6.854262917735403082e-01,5.300099722593478724e-01,5.350653692506828207e-01
1.296452828648053446e+00,6.801161719380268700e-01,3.599896339269577084e-01,3.605965133986280824e-01
1.902469825282901983e+00,4.031865894491339919e-01,4.394859226794510521e-02,4.729697437084526973e-02
1.046603448627071220e+00,5.711034872042862753e-01,4.814598303212044295e-01,4.803994191383263446e-01
2.792207306400610989e+00,6.953084917727933023e-01,4.388225325355790685e-02,4.068344023597367937e-02
6.107573015456533305e-01,6.025692755920606380e-01,9.860795990040288617e-01,9.835388019720298081e-01
2.690904615757411467e+00,6.919434555900735306e-01,4.945522805848112657e-02,4.629704818354741375e-02
2.949784736390894668e+00,6.461325433637626903e-01,2.862217158174384588e-02,2.671267293754236646e-02
2.038100624735867505e+00,3.250140459042818453e-01,2.172532504146008903e-02,2.124488763303363642e-02
1.029736543195040932e+00,7.339867040076613058e-01,5.118312760537591100e-01,5.141314829442148460e-01
2.524386169304509320e+00,4.973419750816296947e-01,2.098503366229912542e-02,2.238475188689150602e-02
1.603335485763006441e+00,6.272335300335922792e-01,2.196545534654484322e-01,2.205820811472871956e-01
2.281121575959242698e+00,6.582659970680928563e-01,7.992346651925198719e-02,7.907599437958436062e-02
1.306663097381281613e+00,3.665009076816642120e-01,1.423271413561928711e-01,1.408833167157502175e-01
1.053628674745425320e+00,7.428116581549515374e-01,4.964878229695462442e-01,4.965543522808386623e-01
2.885595440509646448e+00,6.166379563081809678e-01,2.728637889631720451e-02,2.756171235692715313e-02
6.893679016322804554e-01,4.160625680819048933e-01,5.539935676461957836e-01,5.545059900649301765e-01
6.452225355997318612e-01,4.334976792757517239e-01,6.154714153962222989e-01,6.162145116445791881e-01
2.456952263960793026e+00,6.628269049244656097e-01,6.226701994735312634e-02,6.203179204307458783e-02
2.438758783001152786e+00,7.977631062374785920e-01,1.164471977463107932e-01,1.125978851552463800e-01
1.278690176552919944e+00,8.036083619747893536e-01,3.974921168403646177e-01,3.952616387781565654e-01
1.435147999563026744e+00,5.834196871564871767e-01,2.608735346296559565e-01,2.592223059553113163e-01
2.219817120682185507e+00,4.630367686718552811e-01,3.074229152161943313e-02,3.413575693221614082e-02
1.999487838560036534e+00,5.466318449609817165e-01,7.931028871020556759e-02,7.845574376665968852e-02
