t,N1,N2,P1,dN1_dt,dN1_dt_noisy
1.359871974394878968e+01,2.778276109779497816e+01,8.448232901324104205e+01,1.118686384794816746e+01,-1.393808116458551183e+00,-1.389158452154559686e+00
1.361072214442888395e+01,2.776602590540882787e+01,8.448892902629602020e+01,1.119428714468208774e+01,-1.394831598065012557e+00,-1.351861957539100434e+00
1.362272454490897999e+01,2.774927846002690046e+01,8.449553672269050253e+01,1.120170961087128347e+01,-1.395849887469677419e+00,-1.380204363363543907e+00
1.363472694538907604e+01,2.773251882397451595e+01,8.450215209777351788e+01,1.120913123000929090e+01,-1.396862987852093951e+00,-1.328670156351128062e+00
1.364672934586917208e+01,2.771574705954044404e+01,8.450877514677857505e+01,1.121655198557050603e+01,-1.397870902395108139e+00,-1.407373384002748251e+00
1.365873174634926812e+01,2.769896322897690411e+01,8.451540586482364859e+01,1.122397186101018818e+01,-1.398873634284908185e+00,-1.480805145612553719e+00
1.367073414682936416e+01,2.768216739449956876e+01,8.452204424691113616e+01,1.123139083976445463e+01,-1.399871186711051152e+00,-1.378246775256772638e+00
1.368273654730946021e+01,2.766535961828755319e+01,8.452869028792791539e+01,1.123880890525029130e+01,-1.400863562866526024e+00,-1.409123037260404221e+00
1.369473894778955625e+01,2.764853996248343293e+01,8.453534398264528704e+01,1.124622604086554212e+01,-1.401850765947785682e+00,-1.450565435061918595e+00
1.370674134826965229e+01,2.763170848919322253e+01,8.454200532571901761e+01,1.125364222998891428e+01,-1.402832799154777099e+00,-1.370269531258638818e+00
1.371874374874974833e+01,2.761486526047573875e+01,8.454867431171970793e+01,1.126105745598649044e+01,-1.403809665694889297e+00,-1.390593208732157526e+00
1.373074614922984438e+01,2.759801033799230296e+01,8.455535093609064745e+01,1.126847170242288776e+01,-1.404781368905163141e+00,-1.382514438808432056e+00
1.374274854970994042e+01,2.758114378355040586e+01,8.456203519353437059e+01,1.127588495272419244e+01,-1.405747912046184211e+00,-1.422366709585518807e+00
1.375475095019003646e+01,2.756426565909918835e+01,8.456872707812560463e+01,1.128329719018842248e+01,-1.406709298316942025e+00,-1.396856940104554301e+00
1.376675335067013251e+01,2.754737602654642359e+01,8.457542658385183643e+01,1.129070839809883786e+01,-1.407665530923932096e+00,-1.394948578716160847e+00
1.377875575115022855e+01,2.753047494775853821e+01,8.458213370461322711e+01,1.129811855972395307e+01,-1.408616613081187019e+00,-1.319883857754102108e+00
1.379075815163032459e+01,2.751356248456058751e+01,8.458884843422268318e+01,1.130552765831752993e+01,-1.409562548010318217e+00,-1.443760536233252401e+00
1.380276055211042063e+01,2.749663869873627320e+01,8.459557076640581386e+01,1.131293567711858472e+01,-1.410503338940531037e+00,-1.411028048918400835e+00
1.381476295259051668e+01,2.747970365202794696e+01,8.460230069480094528e+01,1.132034259935137754e+01,-1.411438989108642517e+00,-1.393245998495160176e+00
1.382676535307061272e+01,2.746275740613658556e+01,8.460903821295909211e+01,1.132774840822542117e+01,-1.412369501759140000e+00,-1.498608848063909926e+00
1.383876775355070876e+01,2.744580002272182284e+01,8.461578331434401434e+01,1.133515308693548107e+01,-1.413294880144182031e+00,-1.493443298515591655e+00
1.385077015403080480e+01,2.742883156340192130e+01,8.462253599233217471e+01,1.134255661866156473e+01,-1.414215127523637427e+00,-1.305924208982246926e+00
1.386277255451090085e+01,2.741185208975379339e+01,8.462929624021275288e+01,1.134995898656893765e+01,-1.415130247165111932e+00,-1.503486194848195456e+00
1.387477495499099689e+01,2.739486166331299088e+01,8.463606405118764542e+01,1.135736017380811091e+01,-1.416040242343980182e+00,-1.387293785111217259e+00
1.388677735547109293e+01,2.737786034557370485e+01,8.464283941837143743e+01,1.136476016351484652e+01,-1.416945116343407030e+00,-1.459356386646635695e+00
1.389877975595118897e+01,2.736084819798876921e+01,8.464962233479147358e+01,1.137215893881015560e+01,-1.417844872454387506e+00,-1.456002877591944022e+00
1.391078215643128502e+01,2.734382528196966078e+01,8.465641279338775860e+01,1.137955648280030196e+01,-1.418739513975754818e+00,-1.517865759189371833e+00
1.392278455691138106e+01,2.732679165888649564e+01,8.466321078701307101e+01,1.138695277857679322e+01,-1.419629044214234526e+00,-1.464665972830501817e+00
1.393478695739147710e+01,2.730974739006803276e+01,8.467001630843283522e+01,1.139434780921639501e+01,-1.420513466484455201e+00,-1.381294535709271187e+00
1.394678935787157315e+01,2.729269253680166685e+01,8.467682935032524938e+01,1.140174155778111320e+01,-1.421392784108983065e+00,-1.490829926154808804e+00
1.395879175835166919e+01,2.727562716033344614e+01,8.468364990528120018e+01,1.140913400731821348e+01,-1.422267000418350413e+00,-1.392495656401261384e+00
1.397079415883176523e+01,2.725855132186804752e+01,8.469047796580427701e+01,1.141652514086020531e+01,-1.423136118751080481e+00,-1.407471231283651258e+00
1.398279655931186127e+01,2.724146508256879784e+01,8.469731352431081461e+01,1.142391494142484731e+01,-1.424000142453723861e+00,-1.323085027486104348e+00
1.399479895979195732e+01,2.722436850355766325e+01,8.470415657312982205e+01,1.143130339201515078e+01,-1.424859074880879817e+00,-1.448585754043765661e+00
1.400680136027205336e+01,2.720726164591524565e+01,8.471100710450305371e+01,1.143869047561937791e+01,-1.425712919395234479e+00,-1.362542217435094294e+00
1.401880376075214940e+01,2.719014457068080048e+01,8.471786511058496671e+01,1.144607617521103649e+01,-1.426561679367571500e+00,-1.382118231655499407e+00
1.403080616123224544e+01,2.717301733885220827e+01,8.472473058344273511e+01,1.145346047374888876e+01,-1.427405358176824457e+00,-1.441738779042738727e+00
1.404280856171234149e+01,2.715588001138600660e+01,8.473160351505624988e+01,1.146084335417694255e+01,-1.428243959210085734e+00,-1.511391758656894124e+00
1.405481096219243753e+01,2.713873264919736528e+01,8.473848389731810471e+01,1.146822479942445838e+01,-1.429077485862646490e+00,-1.353605466883321062e+00
1.406681336267253357e+01,2.712157531316010051e+01,8.474537172203359603e+01,1.147560479240594411e+01,-1.429905941538021530e+00,-1.498125386830198691e+00
1.407881576315262961e+01,2.710440806410666426e+01,8.475226698092077982e+01,1.148298331602116207e+01,-1.430729329647979498e+00,-1.454400127279119381e+00
1.409081816363272566e+01,2.708723096282815490e+01,8.475916966561037214e+01,1.149036035315512017e+01,-1.431547653612572191e+00,-1.387388826612562909e+00
1.410282056411282170e+01,2.707004407007431013e+01,8.476607976764584862e+01,1.149773588667807545e+01,-1.432360916860155875e+00,-1.376563138420491494e+00
1.411482296459291774e+01,2.705284744655350693e+01,8.477299727848335920e+01,1.150510989944553941e+01,-1.433169122827438358e+00,-1.475441457635337850e+00
1.412682536507301378e+01,2.703564115293277226e+01,8.477992218949181336e+01,1.151248237429826915e+01,-1.433972274959486981e+00,-1.435572359254398300e+00
1.413882776555310983e+01,2.701842524983776173e+01,8.478685449195278068e+01,1.151985329406227621e+01,-1.434770376709762374e+00,-1.447699298813229785e+00
1.415083016603320587e+01,2.700119979785278446e+01,8.479379417706057609e+01,1.152722264154881415e+01,-1.435563431540166413e+00,-1.376485502761048307e+00
1.416283256651330191e+01,2.698396485752078178e+01,8.480074123592223145e+01,1.153459039955439458e+01,-1.436351442921038668e+00,-1.311119774211992661e+00
1.417483496699339796e+01,2.696672048934334143e+01,8.480769565955749556e+01,1.154195655086077466e+01,-1.437134414331218579e+00,-1.528628755607215117e+00
1.418683736747349400e+01,2.694946675378069401e+01,8.481465743889880571e+01,1.154932107823496246e+01,-1.437912349258048117e+00,-1.392091203758834661e+00
1.419883976795359004e+01,2.693220371125170232e+01,8.482162656479133034e+01,1.155668396442921519e+01,-1.438685251197411752e+00,-1.581594020042748072e+00
1.421084216843368608e+01,2.691493142213388268e+01,8.482860302799294061e+01,1.156404519218104099e+01,-1.439453123653764877e+00,-1.438749805045532515e+00
1.422284456891378213e+01,2.689764994676338716e+01,8.483558681917425304e+01,1.157140474421319887e+01,-1.440215970140167556e+00,-1.495655196337627002e+00
1.423484696939387817e+01,2.688035934543500716e+01,8.484257792891857264e+01,1.157876260323369166e+01,-1.440973794178294298e+00,-1.341382854672791725e+00
1.424684936987397421e+01,2.686305967840218045e+01,8.484957634772189294e+01,1.158611875193578200e+01,-1.441726599298490008e+00,-1.433408172883437137e+00
1.425885177035407025e+01,2.684575100587697705e+01,8.485658206599298126e+01,1.159347317299797275e+01,-1.442474389039772653e+00,-1.479312976437562099e+00
1.427085417083416630e+01,2.682843338803012401e+01,8.486359507405326497e+01,1.160082584908402126e+01,-1.443217166949886554e+00,-1.468182809685327550e+00
1.428285657131426234e+01,2.681110688499097350e+01,8.487061536213693103e+01,1.160817676284293753e+01,-1.443954936585305937e+00,-1.472719724187417034e+00
1.429485897179435838e+01,2.679377155684753120e+01,8.487764292039084069e+01,1.161552589690897364e+01,-1.444687701511281119e+00,-1.435272121083146724e+00
1.430686137227445442e+01,2.677642746364643500e+01,8.488467773887458634e+01,1.162287323390163785e+01,-1.445415465301863378e+00,-1.453322888820848702e+00
1.431886377275455047e+01,2.675907466539296919e+01,8.489171980756047731e+01,1.163021875642568581e+01,-1.446138231539928931e+00,-1.413343952840852902e+00
1.433086617323464651e+01,2.674171322205106094e+01,8.489876911633352563e+01,1.163756244707112586e+01,-1.446856003817213576e+00,-1.369842949720978975e+00
1.434286857371474255e+01,2.672434319354327670e+01,8.490582565499147449e+01,1.164490428841321190e+01,-1.447568785734329566e+00,-1.412498183388955386e+00
1.435487097419483860e+01,2.670696463975082224e+01,8.491288941324476980e+01,1.165224426301244876e+01,-1.448276580900815347e+00,-1.509576733286019934e+00
1.436687337467493464e+01,2.668957762051354976e+01,8.491996038071656017e+01,1.165958235341459215e+01,-1.448979392935133781e+00,-1.530169733259433062e+00
1.437887577515503068e+01,2.667218219562994364e+01,8.492703854694273957e+01,1.166691854215065050e+01,-1.449677225464738761e+00,-1.487448201747523902e+00
1.439087817563512672e+01,2.665477842485714177e+01,8.493412390137187629e+01,1.167425281173687601e+01,-1.450370082126060112e+00,-1.397709318910573373e+00
1.440288057611522277e+01,2.663736636791091783e+01,8.494121643336529814e+01,1.168158514467477360e+01,-1.451057966564570201e+00,-1.467810374247837668e+00
1.441488297659531881e+01,2.661994608446568122e+01,8.494831613219699307e+01,1.168891552345110085e+01,-1.451740882434783053e+00,-1.485119523388612306e+00
1.442688537707541485e+01,2.660251763415449489e+01,8.495542298705370854e+01,1.169624393053786093e+01,-1.452418833400308529e+00,-1.445504705510014309e+00
1.443888777755551089e+01,2.658508107656905040e+01,8.496253698703489476e+01,1.170357034839230792e+01,-1.453091823133854987e+00,-1.523868120613425692e+00
1.445089017803560694e+01,2.656763647125969285e+01,8.496965812115269046e+01,1.171089475945694502e+01,-1.453759855317269256e+00,-1.510726241400733860e+00
1.446289257851570298e+01,2.655018387773539956e+01,8.497678637833197968e+01,1.171821714615952992e+01,-1.454422933641573934e+00,-1.428906662381100201e+00
1.447489497899579902e+01,2.653272335546379068e+01,8.498392174741034921e+01,1.172553749091306585e+01,-1.455081061806979825e+00,-1.470238736452391004e+00
1.448689737947589329e+01,2.651525496387113634e+01,8.499106421713810278e+01,1.173285577611580344e+01,-1.455734243522915250e+00,-1.478396055627441141e+00
1.449889977995598933e+01,2.649777876234233531e+01,8.499821377617824680e+01,1.174017198415125129e+01,-1.456382482508063347e+00,-1.440500731242238208e+00
1.451090218043608537e+01,2.648029481022093279e+01,8.500537041310650466e+01,1.174748609738816008e+01,-1.457025782490376287e+00,-1.486269342649416680e+00
1.452290458091618142e+01,2.646280316680912037e+01,8.501253411641133084e+01,1.175479809818053312e+01,-1.457664147207128558e+00,-1.491978699535262187e+00
1.453490698139627746e+01,2.644530389136772541e+01,8.501970487449386837e+01,1.176210796886762644e+01,-1.458297580404901872e+00,-1.481288088531585556e+00
1.454690938187637350e+01,2.642779704291409359e+01,8.502688267595721072e+01,1.176941569188510606e+01,-1.458926085877337187e+00,-1.428795056421757304e+00
1.455891178235646954e+01,2.641028267984137656e+01,8.503406751014942699e+01,1.177672124997627634e+01,-1.459549667536443884e+00,-1.456558670750383699e+00
1.457091418283656559e+01,2.639276086123637555e+01,8.504125936528330953e+01,1.178402462546836205e+01,-1.460168329167832013e+00,-1.519898208401647466e+00
1.458291658331666163e+01,2.637523164621844884e+01,8.504845822938847277e+01,1.179132580063442148e+01,-1.460782074554211718e+00,-1.475934920280672191e+00
1.459491898379675767e+01,2.635769509385566778e+01,8.505566409043166232e+01,1.179862475773935238e+01,-1.461390907491015412e+00,-1.428979711168450129e+00
1.460692138427685371e+01,2.634015126316483091e+01,8.506287693631662705e+01,1.180592147903989719e+01,-1.461994831786422644e+00,-1.368457234628578822e+00
1.461892378475694976e+01,2.632260021311145692e+01,8.507009675488419020e+01,1.181321594678463960e+01,-1.462593851261358324e+00,-1.519711550867455907e+00
1.463092618523704580e+01,2.630504200260978820e+01,8.507732353391222091e+01,1.182050814321400090e+01,-1.463187969749501605e+00,-1.446261205047075560e+00
1.464292858571714184e+01,2.628747669052278724e+01,8.508455726111567685e+01,1.182779805056024713e+01,-1.463777191097299202e+00,-1.476714604938067055e+00
1.465493098619723789e+01,2.626990433566214023e+01,8.509179792414651899e+01,1.183508565104748911e+01,-1.464361519163968062e+00,-1.423085547323355460e+00
1.466693338667733393e+01,2.625232499678825704e+01,8.509904551059381106e+01,1.184237092689167525e+01,-1.464940957821511347e+00,-1.442463208955708120e+00
1.467893578715742997e+01,2.623473873261026412e+01,8.510630000798364847e+01,1.184965386030059697e+01,-1.465515510954717548e+00,-1.391906665567676837e+00
1.469093818763752601e+01,2.621714560178601516e+01,8.511356140377920099e+01,1.185693443347388509e+01,-1.466085182461171144e+00,-1.440112637347440661e+00
1.470294058811762206e+01,2.619954566292208753e+01,8.512082968538067007e+01,1.186421262860301518e+01,-1.466649976251269472e+00,-1.493905641862714795e+00
1.471494298859771810e+01,2.618193897457377162e+01,8.512810484012533152e+01,1.187148842787130576e+01,-1.467209896248206746e+00,-1.494139555157171229e+00
1.472694538907781414e+01,2.616432559524509216e+01,8.513538685528753547e+01,1.187876181345391302e+01,-1.467764946388021130e+00,-1.447487440902164746e+00
1.473894778955791018e+01,2.614670558338878337e+01,8.514267571807863533e+01,1.188603276751783788e+01,-1.468315130619550324e+00,-1.448567971148320810e+00
1.475095019003800623e+01,2.612907899740631379e+01,8.514997141564710148e+01,1.189330127222192068e+01,-1.468860452904495517e+00,-1.348963589525225437e+00
1.476295259051810227e+01,2.611144589564786500e+01,8.515727393507839338e+01,1.190056730971684473e+01,-1.469400917217377867e+00,-1.385584281234098158e+00
1.477495499099819831e+01,2.609380633641234226e+01,8.516458326339510165e+01,1.190783086214513631e+01,-1.469936527545582905e+00,-1.528615445164335673e+00
1.478695739147829435e+01,2.607616037794737807e+01,8.517189938755682022e+01,1.191509191164116110e+01,-1.470467287889343666e+00,-1.452956048100666031e+00
1.479895979195839040e+01,2.605850807844932149e+01,8.517922229446023152e+01,1.192235044033112601e+01,-1.470993202261761112e+00,-1.537542645330190583e+00
1.481096219243848644e+01,2.604084949606324528e+01,8.518655197093902132e+01,1.192960643033308443e+01,-1.471514274688806800e+00,-1.554298119474773143e+00
1.482296459291858248e+01,2.602318468888294589e+01,8.519388840376400651e+01,1.193685986375692742e+01,-1.472030509209328208e+00,-1.434853209137192831e+00
1.483496699339867853e+01,2.600551371495093989e+01,8.520123157964300731e+01,1.194411072270438723e+01,-1.472541909875055843e+00,-1.444954533222797988e+00
1.484696939387877457e+01,2.598783663225847107e+01,8.520858148522090403e+01,1.195135898926903906e+01,-1.473048480750610345e+00,-1.524976870467460888e+00
1.485897179435887061e+01,2.597015349874549273e+01,8.521593810707966554e+01,1.195860464553630109e+01,-1.473550225913506040e+00,-1.391365889008579382e+00
1.487097419483896665e+01,2.595246437230069603e+01,8.522330143173829242e+01,1.196584767358343093e+01,-1.474047149454164263e+00,-1.522925645929178895e+00
1.488297659531906270e+01,2.593476931076148517e+01,8.523067144565283115e+01,1.197308805547952915e+01,-1.474539255475911581e+00,-1.532925674533245131e+00
1.489497899579915874e+01,2.591706837191398449e+01,8.523804813521641677e+01,1.198032577328553927e+01,-1.475026548094989565e+00,-1.442395637023988098e+00
