t,vx,vy,dvx_dt,dvx_dt_noisy
7.831566313262651846e+00,-3.189001192981931465e-02,-4.887908294300032964e-03,1.562950917179819349e-02,1.682718323474090977e-04
7.837567513502699867e+00,-3.179572374334533463e-02,-4.670048941724985747e-03,1.579329202616591710e-02,9.985611842243755087e-02
7.843568713742747889e+00,-3.170045827009015937e-02,-4.453545648615974892e-03,1.595520767829393394e-02,-4.243695693150531523e-02
7.849569913982795910e+00,-3.160422669611166052e-02,-4.238399355619712830e-03,1.611526188581924660e-02,1.498363909521507539e-02
7.855571114222843931e+00,-3.150704017254914169e-02,-4.024610941610521839e-03,1.627346042461196018e-02,-1.273558321485284556e-02
7.861572314462891953e+00,-3.140890981561136885e-02,-3.812181224273810450e-03,1.642980908834707626e-02,6.803196149289000849e-02
7.867573514702939974e+00,-3.130984670858235480e-02,-3.601110964664278394e-03,1.658431368523461888e-02,8.810838904994866549e-02
7.873574714942987995e+00,-3.120986190400081364e-02,-3.391400854400004449e-03,1.673698005300632702e-02,7.894142209351975858e-02
7.879575915183036017e+00,-3.110896641895106313e-02,-3.183051524970979991e-03,1.688781404633516933e-02,5.465817313425987145e-02
7.885577115423084038e+00,-3.100717123442044490e-02,-2.976063550899903966e-03,1.703682153330682986e-02,-5.309327729069356766e-02
7.891578315663132059e+00,-3.090448729529932451e-02,-2.770437449742183759e-03,1.718400839561128393e-02,1.212456437729276665e-01
7.897579515903180081e+00,-3.080092551038106363e-02,-2.566173682085934327e-03,1.732938052873694845e-02,4.316418500746938697e-02
7.903580716143228102e+00,-3.069649675236205133e-02,-2.363272651551979499e-03,1.747294384216730584e-02,1.204978159232651669e-02
7.909581916383276123e+00,-3.059121185784168667e-02,-2.161734704793850242e-03,1.761470425957996355e-02,1.868973406531615825e-02
7.915583116623324145e+00,-3.048508162732237875e-02,-1.961560131497785964e-03,1.775466771904822202e-02,7.787110364681423813e-04
7.921584316863372166e+00,-3.037811682520955708e-02,-1.762749164382734074e-03,1.789284017324506773e-02,3.908686880943570974e-02
7.927585517103420187e+00,-3.027032817981165774e-02,-1.565301979200349556e-03,1.802922758964952896e-02,3.353761799517973596e-02
7.933586717343468209e+00,-3.016172638333970354e-02,-1.369218694745067636e-03,1.816383595074464591e-02,1.588336674095136569e-04
7.939587917583516230e+00,-3.005232209281509873e-02,-1.174499376666518578e-03,1.829667125081339135e-02,-1.101979005879604734e-01
7.945589117823564251e+00,-2.994212593300249470e-02,-9.811440293177656462e-04,1.842773950661584850e-02,1.667167275421723577e-02
7.951590318063612273e+00,-2.983114849284354206e-02,-7.891525985917834498e-04,1.855704675231604345e-02,4.239884456429111881e-02
7.957591518303660294e+00,-2.971940032426085773e-02,-5.985249777373505189e-04,1.868459903280880047e-02,4.499299127742507898e-02
7.963592718543708315e+00,-2.960689194215801109e-02,-4.092610073590513672e-04,1.881040240392999399e-02,1.113715236514562813e-02
7.969593918783756337e+00,-2.949363382441953438e-02,-2.213604754172757323e-04,1.893446293266883712e-02,4.160020140583921278e-02
7.975595119023804358e+00,-2.937963641191092268e-02,-3.482311722821803367e-05,1.905678669738248426e-02,7.047273371923123975e-02
7.981596319263852379e+00,-2.926491010847862700e-02,1.503513845361225190e-04,1.917737978801259402e-02,-4.335134340180745588e-03
7.987597519503900401e+00,-2.914946528095005429e-02,3.341633998479402994e-04,1.929624830630410556e-02,9.261020057723551302e-02
7.993598719743948422e+00,-2.903331225913357780e-02,5.166133513236264088e-04,1.941339836602608629e-02,-7.834451672502015795e-02
7.999599919983996443e+00,-2.891646133581851977e-02,6.977017142237658572e-04,1.952883609319455011e-02,-4.352359059275897474e-02
8.005601120224044465e+00,-2.879892276677806576e-02,8.774290163165989961e-04,1.964256762615521415e-02,-2.561467989261570141e-02
8.011602320464092486e+00,-2.868070677205196775e-02,1.055795834922165256e-03,1.975459911352123177e-02,-1.024687363602558854e-01
8.017603520704140507e+00,-2.856182353759278633e-02,1.232802805347028938e-03,1.986493672437760968e-02,-3.012319432726172017e-02
8.023604720944188529e+00,-2.844228321213719546e-02,1.408450615017958546e-03,1.997358664029046452e-02,8.239218542210956231e-02
8.029605921184236550e+00,-2.832209590667292623e-02,1.582740000114002139e-03,2.008055505162995372e-02,8.215700831425912232e-02
8.035607121424284571e+00,-2.820127169443877729e-02,1.755671745566486901e-03,2.018584815779546349e-02,2.505377129410572140e-02
8.041608321664332593e+00,-2.807982061092460790e-02,1.927246685059017407e-03,2.028947216744270837e-02,1.063395705043413964e-01
8.047609521904380614e+00,-2.795775265387134140e-02,2.097465701027478868e-03,2.039143329871251700e-02,3.236594429602224210e-02
8.053610722144428635e+00,-2.783507778327096172e-02,2.266329724660035190e-03,2.049173777946151215e-02,-4.398860051351170808e-03
8.059611922384476657e+00,-2.771180592136652035e-02,2.433839735897127231e-03,2.059039184749450815e-02,3.267193031663531699e-02
8.065613122624524678e+00,-2.758794695265212593e-02,2.599996763431477141e-03,2.068740175079863269e-02,1.383007123260353993e-02
8.071614322864572699e+00,-2.746351072387295811e-02,2.764801884708083593e-03,2.078277374777927344e-02,5.757944677277918727e-02
8.077615523104620721e+00,-2.733850704409398688e-02,2.928256223863779251e-03,2.087651410535453986e-02,-5.427601788231548041e-02
8.083616723344668742e+00,-2.721294568695625110e-02,3.090360954811766873e-03,2.096862910393190033e-02,7.093937627049336225e-02
8.089617923584716763e+00,-2.708683638972713206e-02,3.251117304994867018e-03,2.105912504102354713e-02,-1.917211518402437559e-03
8.095619123824764785e+00,-2.696018885131339776e-02,3.410526547140777225e-03,2.114800822144366835e-02,6.391415904695656180e-02
8.101620324064812806e+00,-2.683301273223255914e-02,3.568589999054948628e-03,2.123528495730488824e-02,-5.581672513501440697e-02
8.107621524304860827e+00,-2.670531765461289786e-02,3.725309023620584654e-03,2.132096156825460248e-02,3.580287956401889682e-04
8.113622724544908849e+00,-2.657711320219343504e-02,3.880685028798643195e-03,2.140504438171280180e-02,2.530820539922358503e-02
8.119623924784956870e+00,-2.644840892032396945e-02,4.034719467627834871e-03,2.148753973311144649e-02,6.656017118066966110e-02
8.125625125025004891e+00,-2.631921431596503935e-02,4.187413838224626067e-03,2.156845396613521829e-02,-3.930809949245768486e-02
8.131626325265052913e+00,-2.618953885768794676e-02,4.338769683783231558e-03,2.164779343296376404e-02,1.050200062284015884e-01
8.137627525505100934e+00,-2.605939197567475399e-02,4.488788592575624486e-03,2.172556449451533422e-02,4.585873824469109683e-02
8.143628725745148955e+00,-2.592878306171410296e-02,4.637472197896519606e-03,2.180177352063042071e-02,-4.486997399524936952e-03
8.149629925985196977e+00,-2.579772146966301596e-02,4.784822174680251373e-03,2.187642688700498078e-02,8.274152859640901414e-02
8.155631126225244998e+00,-2.566621651763047879e-02,4.930840248785030473e-03,2.194953098676820716e-02,2.708508213789969504e-02
8.161632326465293019e+00,-2.553427748560976179e-02,5.075528192279081703e-03,2.202109222416942166e-02,7.993594125973089992e-02
8.167633526705341040e+00,-2.540191361464766429e-02,5.218887818750977785e-03,2.209111700927592070e-02,1.382485074466145158e-01
8.173634726945389062e+00,-2.526913410684452146e-02,5.360920983309645435e-03,2.215961175821531265e-02,6.058603064114432418e-02
8.179635927185437083e+00,-2.513594812535420789e-02,5.501629582584356692e-03,2.222658289341902793e-02,-4.107390285082709869e-03
8.185637127425485104e+00,-2.500236479438412360e-02,5.641015554724739325e-03,2.229203684386708850e-02,1.006665074309666397e-03
8.191638327665533126e+00,-2.486839319919519758e-02,5.779080879400766424e-03,2.235598004533393898e-02,5.148369736425725818e-02
8.197639527905581147e+00,-2.473404238610190514e-02,5.915827577802765941e-03,2.241841894063549903e-02,3.681368979532338714e-02
8.203640728145629168e+00,-2.459932136247224357e-02,6.051257712641412018e-03,2.247935997987729473e-02,-1.917213819777222050e-02
8.209641928385677190e+00,-2.446423909672774608e-02,6.185373388147732791e-03,2.253880962070373833e-02,-1.086666616059521473e-02
8.215643128625725211e+00,-2.432880451834070965e-02,6.318176750016415294e-03,2.259677432848575945e-02,5.588587579259542137e-02
8.221644328865773232e+00,-2.419302651835052859e-02,6.449669982101999439e-03,2.265326057335794938e-02,1.399881791164228895e-01
8.227645529105821254e+00,-2.405691395120533593e-02,6.579855316024934425e-03,2.270827484198450694e-02,-1.088100942234124513e-01
8.233646729345869275e+00,-2.392047563260101678e-02,6.708735026224758868e-03,2.276182363110527962e-02,5.895763052224137213e-02
8.239647929585917296e+00,-2.378372033880050626e-02,6.836311425212361279e-03,2.281391344224280998e-02,1.226155429115908385e-02
8.245649129825965318e+00,-2.364665680663378261e-02,6.962586863569980057e-03,2.286455078194838883e-02,6.183278646895772057e-02
8.251650330066013339e+00,-2.350929373349787410e-02,7.087563729951205233e-03,2.291374216204897923e-02,6.629981106531265822e-02
8.257651530306061360e+00,-2.337163977735685558e-02,7.211244451080974990e-03,2.296149409989504259e-02,2.560339835182244214e-02
8.263652730546109382e+00,-2.323370355674185192e-02,7.333631491755577408e-03,2.300781311860922163e-02,-2.779086423250053811e-02
8.269653930786157403e+00,-2.309549365075103111e-02,7.454727354842653059e-03,2.305270574733583877e-02,-4.679988892781387910e-02
8.275655131026205424e+00,-2.295701859904961117e-02,7.574534581281187201e-03,2.309617852149123754e-02,-7.061275590816699921e-02
8.281656331266253446e+00,-2.281828690186986017e-02,7.693055750081522794e-03,2.313823798301491846e-02,8.425551799476073411e-02
8.287657531506301467e+00,-2.267930702001109272e-02,7.810293478325346615e-03,2.317889068062141400e-02,1.269377239277166142e-02
8.293658731746349488e+00,-2.254008737502996573e-02,7.926250418929931679e-03,2.321814316775975412e-02,-3.795605200168038901e-03
8.299659931986397510e+00,-2.240063635092012090e-02,8.040929265434197670e-03,2.325600200912851176e-02,9.370031467808832490e-03
8.305661132226445531e+00,-2.226096229294010839e-02,8.154332754635859257e-03,2.329247378302923971e-02,-4.368091213679937274e-02
8.311662332466493552e+00,-2.212107350649445553e-02,8.266463658186555541e-03,2.332756507180882427e-02,3.855829404786181858e-02
8.317663532706541574e+00,-2.198097825712625950e-02,8.377324782460223579e-03,2.336128246195864205e-02,8.929635726414841823e-02
8.323664732946589595e+00,-2.184068477051715959e-02,8.486918968553094911e-03,2.339363254436122724e-02,8.031666408290936976e-02
8.329665933186637616e+00,-2.170020123248735458e-02,8.595249092283697295e-03,2.342462191453763276e-02,-5.486533164684836983e-02
8.335667133426685638e+00,-2.155953578899560616e-02,8.702318064192858180e-03,2.345425717289530837e-02,9.162985136334289571e-02
8.341668333666731883e+00,-2.141869654613926324e-02,8.808128829543664801e-03,2.348254492497651308e-02,-1.472929981134026706e-02
8.347669533906779904e+00,-2.127769157015411278e-02,8.912684368321599493e-03,2.350949178170733470e-02,-7.213812148043093064e-02
8.353670734146827925e+00,-2.113652888741462260e-02,9.015987695234343666e-03,2.353510435964705286e-02,-3.793850741088367062e-02
8.359671934386875947e+00,-2.099521648443377145e-02,9.118041859711907907e-03,2.355938928123818554e-02,-2.476631628101451377e-02
8.365673134626923968e+00,-2.085376230786800331e-02,9.218849945535657897e-03,2.358235317465651876e-02,2.323496115765456838e-02
8.371674334866971989e+00,-2.071217426532103584e-02,9.318415068472451698e-03,2.360400267200832986e-02,-2.799477097730401071e-02
8.377675535107020011e+00,-2.057046022597225354e-02,9.416740387133502171e-03,2.362434442180702532e-02,-5.188792861718941052e-02
8.383676735347068032e+00,-2.042862801895951874e-02,9.513829094392446672e-03,2.364338507884704635e-02,1.041868332228193875e-02
8.389677935587116053e+00,-2.028668543317963327e-02,9.609684414581052062e-03,2.366113130126796388e-02,1.198563284409465690e-01
8.395679135827164075e+00,-2.014464021728832113e-02,9.704309603489211233e-03,2.367758975079762435e-02,-1.143995436863241844e-02
8.401680336067212096e+00,-2.000250007970022503e-02,9.797707948364951791e-03,2.369276709299552794e-02,4.690544286548280206e-02
8.407681536307260117e+00,-1.986027268858892719e-02,9.889882767914425638e-03,2.370666999749651560e-02,2.770401155896981202e-02
8.413682736547308139e+00,-1.971796567188693200e-02,9.980837412301921119e-03,2.371930513825474748e-02,1.566226908479834423e-01
8.419683936787356160e+00,-1.957558661728566948e-02,1.007057526314984568e-02,2.373067919378786528e-02,-7.118222878918607777e-02
8.425685137027404181e+00,-1.943314307223549531e-02,1.015909973353874667e-02,2.374079884742146679e-02,7.850988120817041505e-02
8.431686337267452203e+00,-1.929064254394569772e-02,1.024641426800729400e-02,2.374967078753375399e-02,-4.031957900247192667e-02
8.437687537507500224e+00,-1.914809249938448713e-02,1.033252234255228712e-02,2.375730170780035108e-02,-5.863460993206424249e-03
8.443688737747548245e+00,-1.900550036533617607e-02,1.041742746354560462e-02,2.376369830629020477e-02,1.892961563661960112e-02
8.449689937987596267e+00,-1.886287352934455652e-02,1.050113316816491879e-02,2.376886728679264427e-02,1.830731773766946791e-01
8.455691138227644288e+00,-1.872021933938184182e-02,1.058364303305672771e-02,2.377281536834498221e-02,-1.437745014582132025e-02
8.461692338467692309e+00,-1.857754510287673230e-02,1.066496066421194697e-02,2.377554927376221774e-02,-7.066865638865464649e-02
8.467693538707740331e+00,-1.843485808668167761e-02,1.074508969588118881e-02,2.377707572866442215e-02,8.864525574572573730e-02
8.473694738947788352e+00,-1.829216551707289057e-02,1.082403379057477605e-02,2.377740146171302554e-02,-1.818440395479212907e-02
8.479695939187836373e+00,-1.814947457975035067e-02,1.090179663906272987e-02,2.377653320484703764e-02,1.162901552031243325e-02
8.485697139427884395e+00,-1.800679241983779016e-02,1.097838196037478030e-02,2.377447769351931361e-02,2.257238654630648600e-02
8.491698339667932416e+00,-1.786412614188269757e-02,1.105379350180035573e-02,2.377124166693282692e-02,2.862068094597744819e-02
8.497699539907980437e+00,-1.772148280985632804e-02,1.112803503888858993e-02,2.376683186827687616e-02,1.525990045043229548e-02
8.503700740148028459e+00,-1.757886944715368951e-02,1.120111037544832197e-02,2.376125504496331975e-02,3.714907684366600821e-02
8.509701940388076480e+00,-1.743629303659356006e-02,1.127302334354809109e-02,2.375451794886263707e-02,4.312249806064981372e-02
8.515703140628124501e+00,-1.729376052041846357e-02,1.134377780351614531e-02,2.374662733654006597e-02,6.644276824743704235e-02
8.521704340868172523e+00,-1.715127880037164640e-02,1.141337764271080704e-02,2.373758996818512920e-02,2.375933173202029319e-03
8.527705541108220544e+00,-1.700885473839966119e-02,1.148182677666886170e-02,2.372741260956791332e-02,-1.370909455817726635e-02
8.533706741348268565e+00,-1.686649515611291644e-02,1.154912915709113523e-02,2.371610204074210346e-02,-2.946141189261059293e-02
8.539707941588316586e+00,-1.672420683425824423e-02,1.161528876166536065e-02,2.370366504471718011e-02,5.333911005317712450e-02
8.545709141828364608e+00,-1.658199651271652017e-02,1.168030959318528197e-02,2.369010840671173165e-02,2.137520114690597342e-02
8.551710342068412629e+00,-1.643987089050267733e-02,1.174419567955064907e-02,2.367543891437921821e-02,5.133566748577086947e-02
8.557711542308460650e+00,-1.629783662576568884e-02,1.180695107376721759e-02,2.365966335803352041e-02,5.056947544882708923e-02
8.563712742548508672e+00,-1.615590033578858178e-02,1.186857985394675422e-02,2.364278853087423832e-02,1.079366351986044970e-01
8.569713942788556693e+00,-1.601406859698843027e-02,1.192908612330703319e-02,2.362482122921170935e-02,3.400007600756350945e-02
8.575715143028604714e+00,-1.587234794491634848e-02,1.198847401017183283e-02,2.360576825269178336e-02,6.122433408719493014e-02
8.581716343268652736e+00,-1.573074487425750803e-02,1.204674766797094246e-02,2.358563640452027849e-02,-3.654385491022040661e-02
8.587717543508700757e+00,-1.558926583883112060e-02,1.210391127524015897e-02,2.356443249168712478e-02,-3.045065131781054396e-02
8.593718743748748778e+00,-1.544791725159045184e-02,1.215996903562128507e-02,2.354216332519018171e-02,7.955276034972143945e-03
8.599719943988796800e+00,-1.530670548466828151e-02,1.221492517709779797e-02,2.351883571943916285e-02,-3.731704807128319312e-02
8.605721144228844821e+00,-1.516563686981753020e-02,1.226878395125897969e-02,2.349445649194486715e-02,5.797411738150225202e-02
8.611722344468892842e+00,-1.502471769787636253e-02,1.232154964343873567e-02,2.346903247446541912e-02,-4.318360693925061417e-02
8.617723544708940864e+00,-1.488395421854628309e-02,1.237322656263750362e-02,2.344257050189644739e-02,2.686172143868211654e-02
8.623724744948988885e+00,-1.474335264042524359e-02,1.242381903983197713e-02,2.341507741062831202e-02,-9.948970366435172519e-02
