p,p_source,N_effective,H_freq,H_freq_noisy
5.386375060517747393e-01,3.808788843544274050e-01,4.057468137350432436e+00,-8.252682098779806630e-02,-8.844251285743216784e-02
4.338619382317355222e-01,3.602161343189914655e-01,1.672793506655419549e+01,-9.955319230164993982e-02,-1.027930617695030358e-01
8.006040842016181047e-01,5.246254057866831522e-01,6.710428813231317235e+01,-8.320861026573966868e-02,-7.499780963098928721e-02
9.232298765008596642e-02,4.213974101069108968e-01,5.736676381108115841e+00,7.110442316932125140e-02,7.673700199170720160e-02
3.702607171616593695e-01,8.003426303411121934e-01,2.870525391608637733e+00,-4.031291661115760094e-02,-4.377999687298075177e-02
4.438612324171046786e-01,3.719308124011608818e-01,9.204504770924094714e+01,-1.126031241361480917e-01,-1.095862270022715523e-01
5.954655515415684386e-01,1.975974119460598699e-01,5.182273574749011402e+01,-1.665777130499563330e-01,-1.698291427724920588e-01
8.997497575223222244e-01,6.475299782635774992e-01,2.405903743646192083e+01,-1.535791873729586143e-02,-7.219972904308391906e-03
3.054681741293815977e-01,7.124990463947286079e-01,3.985306956495347208e+01,-6.239288446409463340e-02,-6.532135294078242338e-02
3.486259537133406528e-01,8.485745824514762115e-01,2.257998663839278208e+01,-1.060687958114622798e-01,-1.056602123096578444e-01
6.685660049315556019e-01,4.028625942660911674e-01,6.949385191749793300e+00,-1.077568451906442126e-01,-1.008328021093955196e-01
2.147782692907263535e-01,4.600328587137980652e-01,2.043063662714951079e+01,2.922504215662535820e-03,-1.216879581768969508e-03
5.096848760949725943e-01,6.859123869413668029e-01,7.251970732243772488e+01,-1.365086370794524329e-01,-1.299859660412591711e-01
3.233266475293226638e-01,4.459007495915788821e-01,3.286543836570353427e+00,-7.306736525503065849e-04,-4.817930350407494469e-03
6.212750973435368085e-01,8.978666109077249047e-01,9.065812803913775753e+00,-1.713619336395449388e-01,-1.701709549151931289e-01
5.789580021234164153e-01,4.830733162527341973e-01,9.840819539302317764e+01,-1.349333208768722092e-01,-1.364113943411002228e-01
6.821924810975297238e-01,2.395184855587958461e-01,9.197095845180007245e+01,-1.528747316696068004e-01,-1.533172568526245672e-01
4.311023521931081071e-01,7.318733012217520928e-01,2.778822700006081003e+00,-4.469838744399745600e-02,-4.389793594385313358e-02
2.389734588237389934e-01,1.861906511326199554e-01,3.263239042932707612e+00,-2.109395530125179885e-03,-2.481117490417698336e-03
2.432517599836576255e-02,3.785205106342646175e-01,2.491652279046722640e+01,8.293871324541043921e-02,7.785204619979242679e-02
5.995664652310006559e-01,2.361211009927527416e-01,4.585335512347169740e+00,-1.158768548572914892e-01,-1.115439557402488069e-01
2.303184060643198861e-01,7.206367857377443675e-01,4.312666781028554830e+00,7.244507139841149801e-03,1.084720378458502166e-02
1.472975036432454948e-02,7.641553218765185784e-01,4.963269288962899850e+01,6.452331680307890616e-02,7.097249942424460611e-02
3.775281685284046507e-01,7.065918395538124397e-01,5.299443267591713891e+01,-9.541378700687314085e-02,-8.848904622272669995e-02
2.786491416243431773e-01,4.431619491862791582e-01,5.714887817663700353e+00,-6.981008722882597883e-03,-1.370084785425861908e-02
6.790813366318924071e-01,7.153017459888638685e-01,9.917525530701408343e+01,-1.458945485798769370e-01,-1.394669921471340945e-01
3.018389431620618901e-01,8.231609411771398932e-01,2.508976026981362040e+01,-7.917328825742114828e-02,-7.268461488851865604e-02
3.703066684606764469e-01,3.601163676220043852e-01,1.015174542046796979e+01,-6.733584898078787129e-02,-6.999706494857585448e-02
7.194344576844446948e-01,3.742992499560665598e-01,5.521995037745615775e+01,-1.234095929109466638e-01,-1.182225698815968229e-01
6.706713147597265223e-01,7.792483112258541400e-01,5.588175828066832551e+00,-1.252075560219416683e-01,-1.178664001639644354e-01
1.675166312726220907e-01,7.820931348896710267e-01,8.469670197724234129e+01,-5.746268465434800632e-03,-8.440445982961704632e-03
5.850753146148303108e-01,3.662788999779763577e-01,6.009703900658809061e+01,-1.402257033690866295e-01,-1.471195001152038884e-01
9.241774994848328539e-01,5.835065469975595498e-01,9.592453460107725505e+01,1.068181017967932689e-02,8.884127548629282972e-03
9.011648910647996891e-01,5.900625115359512396e-01,3.274237652300172385e+01,-1.006287149064455377e-02,3.900663831417173349e-03
8.423949522516138710e-01,1.154776796820000256e-01,6.180351037923613511e+00,-9.192439522600914792e-02,-9.074309296200766539e-02
2.863732971073112421e-01,5.805024601882277091e-01,4.799552459611352617e+01,-3.989819628213520097e-02,-4.596924354085753228e-02
9.503973588921016402e-01,8.122666607705369968e-01,6.159602153408129332e+00,1.129762498068745402e-02,1.003288861865246281e-02
2.056565080415460600e-01,7.453054240050284163e-01,1.045239104388310203e+01,-6.639655184103587793e-03,-1.160991625708686012e-02
4.038425304245043534e-01,7.471973250268488798e-01,2.978365283812733821e+01,-1.094298135831811014e-01,-1.114262165622645767e-01
1.218514752079829233e-01,8.233783011447497469e-01,2.767493613356537097e+00,4.258588431862353474e-02,4.306160491140770957e-02
5.642991071128798941e-01,5.963686188536375665e-01,6.940713129084345212e+01,-1.359899575256771076e-01,-1.487979425503864472e-01
7.181991946780785785e-01,7.399762809117066409e-01,8.184514870529493180e+01,-1.399012894559918951e-01,-1.380992855485949633e-01
6.838813952204538804e-01,8.694405374030267364e-01,7.864855469154937850e+01,-1.768861065943097555e-01,-1.698127584091526088e-01
1.704382735740259114e-02,7.636161762934445818e-01,5.722464184746841909e+01,6.423277297083830606e-02,6.324592894410578647e-02
9.728193216803168175e-01,5.667132884625972755e-01,1.752740573493906950e+01,6.309645721768614157e-02,6.118298260316130249e-02
3.138096068620253587e-01,4.070463305681497612e-01,5.058864806309476769e+00,-1.980802593305697190e-02,-1.434007370348281199e-02
7.365575531208813365e-01,5.570327086664285110e-01,2.526266217376114120e+00,-4.724854532245542638e-02,-5.358173845275279734e-02
9.180705826205389775e-01,7.646396476195557179e-01,2.494225848623260688e+00,8.433315206823666088e-03,2.203864301280797876e-03
7.745635788201475913e-01,8.689720575640810241e-01,1.243222803199307513e+01,-1.353608386458832191e-01,-1.423135189593658367e-01
5.227756341802207718e-01,1.907351282627450795e-01,2.103975639899276118e+01,-1.535666548962446587e-01,-1.543535446805729405e-01
5.378854982059798617e-01,6.291070793862132415e-01,2.406169357356015226e+00,-4.545072346086925785e-02,-4.348058857278325195e-02
1.508977542426348517e-01,5.092957434796920868e-01,2.950231720713456696e+01,3.414214259423850595e-02,3.368927787393916073e-02
3.844314972716219581e-01,3.171938931379794102e-01,3.122206916127668919e+01,-9.213132204576712780e-02,-8.938244092927666307e-02
8.160519362353798600e-01,2.709133468221777141e-01,2.541573908319303143e+01,-8.939681202746146971e-02,-8.524307602764920333e-02
6.775598284526564985e-01,7.620207274910706374e-01,1.051757948196759074e+01,-1.374956952169279489e-01,-1.350127688805703718e-01
6.602528713388425841e-01,2.601116678230431800e-01,1.371060008812575326e+01,-1.403094766608680155e-01,-1.443527456935743136e-01
6.778018208430742764e-01,8.281074698053301208e-01,6.961276283311254076e+01,-1.673612971694821150e-01,-1.687017356151637726e-01
3.525509493253036197e-01,6.283645215048845323e-01,7.215229166662497029e+00,-5.061095467698667472e-02,-4.436971870093453507e-02
9.705989795772949069e-01,2.220702685092033057e-01,1.123029528050614623e+01,3.546814223450963505e-02,3.023470926839149503e-02
3.395723113173240160e-01,7.130764481395422960e-01,3.930010109275412589e+01,-7.843894408681589825e-02,-7.970606260924559261e-02
1.933877617261747506e-01,5.124140117219951884e-01,6.866551126341100542e+00,2.793449920206547699e-02,2.584813013374130664e-02
6.653437782822914093e-01,5.408703402070810240e-01,5.402489113069715465e+00,-9.707671942892176498e-02,-9.797716272372669621e-02
1.758081717351684947e-01,7.721491329069414267e-01,5.287307799236434391e+01,-7.215961689339078777e-03,-1.259430414799865908e-02
9.657676660054036466e-01,8.866166324914196428e-01,4.875808901086053027e+00,8.143792823723856877e-03,1.397125310787302940e-03
5.740112954957616864e-01,4.028125462384805067e-01,2.196673638732215039e+01,-1.300832283226676100e-01,-1.173034084239201608e-01
1.277389035744130041e-01,6.661235861990559837e-01,7.311381720119145200e+01,3.383682991345665636e-02,3.856633533889499560e-02
3.314614197868660100e-02,1.817866429992190946e-01,3.936069785166048440e+00,5.577072413159605418e-02,5.220763795670918528e-02
5.991820855780736199e-01,5.157995381025575199e-01,9.245114413775685591e+01,-1.356779254012372982e-01,-1.359727502834447432e-01
5.130652444596928846e-02,5.233311742268651479e-01,6.703533917884624316e+01,7.888345302721773422e-02,8.226699560368420927e-02
6.139406924703060681e-02,1.521344431397141372e-01,1.759374384828192106e+01,3.368278775204237852e-02,3.196448285763395930e-02
4.141939735855142968e-01,4.461326795553574032e-01,3.489643345374266659e+01,-9.344047451007675420e-02,-9.035785668031079410e-02
4.493232410897506357e-01,6.981771846663671344e-01,2.831390560292956948e+01,-1.171650906902785283e-01,-1.202415141568292517e-01
8.223833593248832674e-01,1.332163109257788192e-01,2.111857362557716833e+00,-5.794604635017386318e-02,-5.973869209927257229e-02
1.368072580500407087e-01,3.465841426035060069e-01,1.327790209157357637e+01,3.721348074705574382e-02,3.678963696784874615e-02
8.609657526692544582e-01,6.356266173460977109e-01,8.572414499399020826e+01,-4.939055127025468450e-02,-5.167802882404012171e-02
4.069020800908152991e-01,1.853951588883335500e-01,1.130113427225673917e+01,-1.123006020176258724e-01,-1.245647144707467541e-01
8.459206702882307027e-01,7.122744381085076570e-01,6.970406855535972390e+00,-5.485676750963167092e-02,-5.475100708948257150e-02
1.583190101642345804e-01,4.866854258480319828e-01,2.655834033278215500e+01,3.077688322622046391e-02,3.208499330486206530e-02
5.710827344132506089e-02,8.630928587515019901e-01,6.970723519797466849e+00,3.558042607511828492e-02,3.796140841759305939e-02
4.371094677837880083e-01,6.324185790779961458e-01,3.293528018371399924e+01,-1.064371143069519632e-01,-1.114070393484437177e-01
2.213399328101809671e-01,5.269678462601385949e-01,5.556136144356138118e+00,2.021579640344073336e-02,2.193703323142095346e-02
4.786876852494791335e-01,8.163259584616751052e-01,6.305411963991060631e+00,-1.200183487905241986e-01,-1.189398458560730898e-01
8.137925496559347271e-01,5.445061713816563564e-01,1.085662151098972750e+01,-6.538375727590484132e-02,-7.422784663293777174e-02
8.777202047499510495e-01,3.351038300101558676e-01,6.776637866746972350e+01,-3.871490802247676277e-02,-4.972458454977304876e-02
9.507852970953144245e-02,5.779549380276752801e-01,4.527350561704783338e+00,7.376254862555453595e-02,7.614490154873426730e-02
2.619480667076414249e-01,2.776660179171772658e-01,4.061624585326274683e+01,-4.238084283693799303e-02,-4.715176951778256298e-02
3.087636512893655039e-01,4.482727043827765545e-01,2.988401611660715318e+01,-4.708132458496044892e-02,-4.207029294574447104e-02
1.808802173451644901e-01,4.232679150827601822e-01,1.234643039154514987e+01,2.294163265593737733e-02,3.364348913759171444e-02
4.676878594791492039e-01,8.930642931534588103e-01,2.374848687510414891e+01,-1.627029775385816501e-01,-1.656166120684119392e-01
6.251439044753859253e-02,5.280518434635589342e-01,2.786790668147133943e+00,9.246627074625293763e-02,8.901929696419973170e-02
2.033332824236290803e-01,3.298601322370919853e-01,2.386862962060116899e+01,-2.109411513659620319e-03,-2.167892139080903301e-03
7.382582512735999525e-02,2.817670488285624053e-01,2.367792569998027119e+00,7.769069752128041073e-02,8.106443090570727983e-02
4.577938266741617968e-01,7.479945978115543070e-01,7.895940099175557059e+00,-1.074036562859974619e-01,-1.130826523540464507e-01
9.311881487023269122e-01,6.118841854624009757e-01,4.546867775585131000e+01,1.634870623682067869e-02,2.257606454986299527e-02
1.600704865749723593e-01,1.141192106050424732e-01,4.663977494512050725e+01,-2.561837386072041145e-02,-2.066226597265585427e-02
8.793989780609066109e-01,4.507444563170364127e-01,2.523418113268511576e+01,-2.601840041269659620e-02,-2.271286802098802099e-02
3.194491557443798202e-01,1.610064944786452346e-01,5.204512685905068992e+01,-9.534253372301787488e-02,-9.804173862413623208e-02
7.421880084890656315e-01,7.101388103399263185e-01,2.635720672519407159e+01,-1.224598578269166516e-01,-1.178783473476965188e-01
8.357742317138913135e-01,8.543204254296530298e-01,2.927735339400691572e+01,-1.037050440404449769e-01,-9.941897974029256790e-02
6.029413440157204152e-01,7.665262465519714352e-01,1.781070883932832771e+01,-1.514543637364176853e-01,-1.574592182278424235e-01
7.148705720283964338e-01,2.837862776361551598e-01,3.214497609845778925e+01,-1.335283924776370368e-01,-1.230774709809275697e-01
6.294786738141793236e-01,2.459608937527650585e-01,3.474699987046453664e+00,-1.001687138479857020e-01,-1.016713505116422223e-01
9.219727484388714478e-01,7.522264337238803167e-01,3.332137603734143028e+01,-1.061423396333660563e-02,-8.768304092258424193e-03
7.731626478591667739e-01,8.859982795708408743e-01,3.820224415984445177e+00,-1.119924696898497163e-01,-1.146132468730466786e-01
4.218569003263104022e-01,1.365460655038232274e-01,5.841325505755969871e+00,-1.114569081107211201e-01,-1.095324242530402170e-01
2.951305281790339019e-01,1.237644060093926746e-01,4.275551507694711262e+00,-5.296938851328952813e-02,-4.716897642532880131e-02
1.636979674464819345e-01,7.304354407928602688e-01,2.673454017064112875e+01,8.951293338232052532e-03,4.914450048284307003e-03
5.118911217490542676e-01,6.068608804383188726e-01,1.287448654369481638e+01,-1.142800679042165202e-01,-1.225571972423623590e-01
2.345541315455209608e-01,8.963858781774342033e-01,3.266864297434077802e+00,-2.157692070470645929e-02,-2.382684813788164477e-02
2.401600650353065414e-01,5.726431120636511496e-01,5.663556765196296539e+01,-1.644372435321800330e-02,-2.297395441785626130e-02
8.744074458489753399e-01,5.032728319577904896e-01,1.924490992633582209e+01,-2.800113021815697767e-02,-3.179399385436321862e-02
6.957510833029886266e-01,5.685998727753328597e-01,1.276331875536140714e+01,-1.143330963567658065e-01,-1.149655113829186337e-01
5.386753335900813511e-01,7.287738772550085287e-01,3.042392934489948075e+00,-7.787557383123933086e-02,-7.819636084450565239e-02
8.362700187933825857e-01,8.173135588241428051e-01,3.932152453015271831e+00,-6.729081157253738454e-02,-6.083716675741129148e-02
5.248729002065032345e-01,8.102024610537371663e-01,3.722689282191222304e+00,-1.045480566286768331e-01,-1.096220483844198706e-01
3.965407638857874617e-01,6.196074686836871015e-01,4.242039816343857517e+00,-4.621600267281600338e-02,-4.445246065517818174e-02
6.817969686942640939e-01,3.205428152057488989e-01,3.138430313276847272e+01,-1.360220903967308548e-01,-1.385599276611619857e-01
6.066122744059637695e-01,2.002509010033016179e-01,6.745024349961275867e+00,-1.385011664395680575e-01,-1.316758812636782960e-01
2.143376910070674268e-01,6.139017223647204036e-01,8.078490729816627081e+00,1.039428580879175890e-02,2.303277828712923733e-02
3.222095088300369614e-01,6.068215625840358562e-01,2.334815496783400235e+01,-5.474593325905774410e-02,-5.322873457988184370e-02
5.597681715108976386e-01,2.375821192655119818e-01,3.067141157386829065e+01,-1.529176377110074703e-01,-1.445466824537570416e-01
2.242685518618119378e-01,4.614713162723816930e-01,5.329994192528093144e+00,1.983891297549622568e-02,1.718788501830105162e-02
9.085452641090394632e-01,6.270779890303910253e-01,5.896815849513989960e+00,4.192504781142247783e-03,-3.804527762818320918e-03
5.341686220589612899e-02,5.034257007894142877e-01,8.141142882627564248e+00,8.317395211363545759e-02,7.682195953363794849e-02
8.688346093769052647e-01,6.225912741200979594e-01,2.014014263576881625e+00,7.789669203536769837e-03,-1.057804837975122314e-04
9.703156166652305847e-01,5.615100578183501723e-01,3.372952315616655206e+00,6.701218412719106565e-02,6.223843751668736712e-02
6.129354448964599023e-01,1.333520612057091381e-01,1.370436581360443640e+01,-1.707638009839896331e-01,-1.719648945050557542e-01
2.176567249324560804e-01,6.786489386768815857e-01,8.745759379723471838e+00,5.619998106469736854e-04,6.312517036786403912e-03
8.035593783673675716e-01,3.631226334421729929e-01,2.969514836941585134e+00,-4.231638765401757318e-02,-3.881709209253662168e-02
