t,p,D,dp_dt,dp_dt_noisy
1.875375075015002935e+01,5.919925959521379344e-01,3.495664071079589846e-02,1.088779155269971495e-02,1.136365899033472612e-02
1.878375675135027123e+01,5.923187614054372663e-01,3.494218811777314443e-02,1.085224182065142907e-02,1.052852000640126101e-02
1.881376275255050956e+01,5.926438618469633823e-01,3.492775459723651554e-02,1.081680495209500284e-02,1.354597199109929852e-02
1.884376875375075144e+01,5.929679006585610868e-01,3.491334026979280719e-02,1.078148063778803026e-02,1.262392824340618711e-02
1.887377475495098977e+01,5.932908812128665499e-01,3.489894525494057625e-02,1.074626856880759630e-02,1.053174456930127366e-02
1.890378075615123166e+01,5.936128068733079743e-01,3.488456967107009254e-02,1.071116843655682375e-02,1.038203718239383462e-02
1.893378675735146999e+01,5.939336809941051509e-01,3.487021363546339431e-02,1.067617993277143913e-02,1.236635648608786289e-02
1.896379275855171187e+01,5.942535069202695697e-01,3.485587726429426741e-02,1.064130274952621025e-02,8.757942968221223146e-03
1.899379875975195020e+01,5.945722879876045308e-01,3.484156067262824535e-02,1.060653657924131091e-02,1.015498551993620178e-02
1.902380476095218853e+01,5.948900275227049228e-01,3.482726397442258842e-02,1.057188111468868735e-02,1.152263806568405886e-02
1.905381076215243041e+01,5.952067288429575553e-01,3.481298728252632535e-02,1.053733604899824601e-02,9.625238478079282262e-03
1.908381676335266874e+01,5.955223952565408263e-01,3.479873070868021862e-02,1.050290107566407942e-02,1.002607110257059363e-02
1.911382276455291063e+01,5.958370300624248328e-01,3.478449436351677831e-02,1.046857588855057940e-02,1.011743472245589179e-02
1.914382876575314896e+01,5.961506365503712601e-01,3.477027835656027605e-02,1.043436018189848082e-02,1.109516867840504468e-02
1.917383476695339084e+01,5.964632180009339368e-01,3.475608279622671021e-02,1.040025365033079435e-02,1.053778053515392298e-02
1.920384076815362917e+01,5.967747776854583908e-01,3.474190778982374356e-02,1.036625598885877915e-02,1.076834339914691310e-02
1.923384676935387105e+01,5.970853188667881728e-01,3.472775344174017925e-02,1.033236689272473523e-02,1.092765061790807596e-02
1.926385277055410938e+01,5.973948447980984566e-01,3.471361984949764695e-02,1.029858605733920997e-02,1.032852428551634186e-02
1.929385877175435127e+01,5.977033587226724398e-01,3.469950710855663339e-02,1.026491317853925160e-02,1.137547937678792288e-02
1.932386477295458960e+01,5.980108638748062866e-01,3.468541531346715223e-02,1.023134795255276931e-02,9.502389081447133734e-03
1.935387077415483148e+01,5.983173634798096829e-01,3.467134455786873709e-02,1.019789007600429599e-02,8.761768580377658766e-03
1.938387677535506981e+01,5.986228607540052815e-01,3.465729493449046239e-02,1.016453924592084987e-02,8.387667441108404703e-03
1.941388277655531169e+01,5.989273589047291457e-01,3.464326653515090865e-02,1.013129515973760185e-02,8.510285380775143432e-03
1.944388877775555002e+01,5.992308611303301946e-01,3.462925945075818329e-02,1.009815751530360010e-02,9.547641785756025290e-03
1.947389477895579191e+01,5.995333706201710910e-01,3.461527377130992067e-02,1.006512601088729343e-02,1.109517290414361278e-02
1.950390078015603024e+01,5.998348905546272425e-01,3.460130958589327510e-02,1.003220034518215002e-02,1.020636710255412583e-02
1.953390678135627212e+01,6.001354241050875782e-01,3.458736698268492782e-02,9.999380217312094088e-03,9.400833607776730785e-03
1.956391278255651045e+01,6.004349744339539940e-01,3.457344604895108697e-02,9.966665326836949418e-03,8.896809733821287036e-03
1.959391878375675233e+01,6.007335446946419077e-01,3.455954687104747375e-02,9.934055373757771923e-03,9.405169722427188933e-03
1.962392478495699066e+01,6.010311380315794816e-01,3.454566953441933624e-02,9.901550058522223807e-03,9.497883673125786380e-03
1.965393078615723255e+01,6.013277575802085106e-01,3.453181412360144947e-02,9.869149082029725698e-03,9.304049691130543420e-03
1.968393678735747088e+01,6.016234064669838677e-01,3.451798072221812230e-02,9.836852145636724998e-03,8.404307824893987935e-03
1.971394278855771276e+01,6.019180878093736142e-01,3.450416941298316276e-02,9.804658951161787303e-03,9.328851130039518200e-03
1.974394878975795109e+01,6.022118047158590004e-01,3.449038027769991965e-02,9.772569200890693017e-03,1.078970533426976998e-02
1.977395479095819297e+01,6.025045602859345761e-01,3.447661339726125485e-02,9.740582597581448968e-03,7.565973655985977486e-03
1.980396079215843130e+01,6.027963576101079690e-01,3.446286885164957098e-02,9.708698844469260125e-03,9.468090172024884107e-03
1.983396679335867319e+01,6.030871997705273824e-01,3.444914671902499226e-02,9.676917645156967937e-03,7.555569290324443132e-03
1.986397279455891152e+01,6.033770898406638494e-01,3.443544707131848681e-02,9.645238703422844700e-03,9.828286314000745857e-03
1.989397879575914985e+01,6.036660308837180633e-01,3.442176997780999059e-02,9.613661723578359464e-03,8.866172332670054987e-03
1.992398479695939173e+01,6.039540259541447131e-01,3.440811550704312577e-02,9.582186410409261612e-03,7.496498742316595222e-03
1.995399079815963006e+01,6.042410780976912310e-01,3.439448372682427091e-02,9.550812469176302513e-03,9.651514659109726793e-03
1.998399679935987194e+01,6.045271903513982359e-01,3.438087470422257486e-02,9.519539605620054579e-03,1.133694495917244444e-02
2.001400280056011027e+01,6.048123657435986456e-01,3.436728850556994286e-02,9.488367525965792776e-03,9.597259059317955407e-03
2.004400880176035216e+01,6.050966072939185647e-01,3.435372519646102962e-02,9.457295936928143687e-03,1.061908742071049176e-02
2.007401480296059049e+01,6.053799180132765079e-01,3.434018484175326014e-02,9.426324545715868142e-03,9.354820143546958844e-03
2.010402080416083237e+01,6.056623009038839545e-01,3.432666750556681579e-02,9.395453060036440887e-03,7.237862231874345534e-03
2.013402680536107070e+01,6.059437589592453488e-01,3.431317325128463436e-02,9.364681188100654544e-03,9.855164678724662869e-03
2.016403280656131258e+01,6.062242951641574340e-01,3.429970214155241698e-02,9.334008638627213153e-03,8.915729331814999797e-03
2.019403880776155091e+01,6.065039124947102511e-01,3.428625423827862118e-02,9.303435120847117559e-03,7.841350193174239161e-03
2.022404480896179280e+01,6.067826139182863621e-01,3.427282960263446088e-02,9.272960344508210384e-03,1.005779701843132791e-02
2.025405081016203113e+01,6.070604023935610716e-01,3.425942829505392723e-02,9.242584019879502427e-03,9.529441585333330023e-03
2.028405681136227301e+01,6.073372808705025383e-01,3.424605037523374002e-02,9.212305857755542435e-03,8.686896217037366752e-03
2.031406281256251134e+01,6.076132522903717748e-01,3.423269590213340319e-02,9.182125569460684519e-03,1.005019499486278084e-02
2.034406881376275322e+01,6.078883195857223143e-01,3.421936493397517709e-02,9.152042866853379866e-03,8.279970899060348083e-03
2.037407481496299155e+01,6.081624856804008772e-01,3.420605752824407153e-02,9.122057462330291494e-03,9.765489801070387568e-03
2.040408081616323344e+01,6.084357534895465935e-01,3.419277374168785272e-02,9.092169068830540865e-03,8.151708599587241533e-03
2.043408681736347177e+01,6.087081259196084337e-01,3.417951363031098561e-02,9.062377399837596992e-03,9.596332161543676825e-03
2.046409281856371365e+01,6.089796058696992365e-01,3.416627724726956084e-02,9.032682169121638779e-03,7.931934224572317199e-03
2.049409881976395198e+01,6.092501962293930262e-01,3.415306464022725003e-02,9.003083090829044205e-03,1.049227129385015521e-02
2.052410482096419386e+01,6.095198998787917377e-01,3.413987585562367616e-02,8.973579879714433868e-03,9.227887379730338041e-03
2.055411082216443219e+01,6.097887196896173423e-01,3.412671093931217425e-02,8.944172251063607637e-03,1.037704736705671871e-02
2.058411682336467408e+01,6.100566585252112928e-01,3.411356993655975667e-02,8.914859920697621246e-03,8.092413943177771685e-03
2.061412282456491241e+01,6.103237192405354117e-01,3.410045289204716862e-02,8.885642604976717179e-03,8.409540232009189709e-03
2.064412882576515429e+01,6.105899046821711140e-01,3.408735984986882572e-02,8.856520020804364846e-03,9.696184819319166384e-03
2.067413482696539262e+01,6.108552176883198515e-01,3.407429085353285564e-02,8.827491885631127272e-03,6.083774737321802697e-03
2.070414082816563450e+01,6.111196610888027791e-01,3.406124594596108418e-02,8.798557917458576377e-03,7.731767062811323483e-03
2.073414682936587283e+01,6.113832377050611999e-01,3.404822516948904226e-02,8.769717834843057322e-03,9.802894787124732945e-03
2.076415283056611472e+01,6.116459503501561201e-01,3.403522856586595202e-02,8.740971356899544797e-03,9.206080680793919668e-03
2.079415883176635305e+01,6.119078018287686938e-01,3.402225617625474763e-02,8.712318203305310232e-03,9.691087545723118743e-03
2.082416483296659138e+01,6.121687949371995563e-01,3.400930804123204754e-02,8.683758094303715633e-03,8.373997207218991309e-03
2.085417083416683326e+01,6.124289324633697129e-01,3.399638420078818918e-02,8.655290750707755887e-03,9.219290132310877309e-03
2.088417683536707159e+01,6.126882171868197613e-01,3.398348469432718733e-02,8.626915893903772808e-03,7.896071623686950341e-03
2.091418283656731347e+01,6.129466518787103357e-01,3.397060956066678267e-02,8.598633245854961013e-03,7.226672878232563886e-03
2.094418883776755180e+01,6.132042393018217741e-01,3.395775883803839323e-02,8.570442529104951856e-03,6.875647555388331167e-03
2.097419483896779369e+01,6.134609822105545618e-01,3.394493256408714216e-02,8.542343466781244718e-03,7.990633895750821197e-03
2.100420084016803202e+01,6.137168833509288879e-01,3.393213077587187154e-02,8.514335782598712876e-03,7.965394360174212277e-03
2.103420684136827390e+01,6.139719454605849780e-01,3.391935350986510084e-02,8.486419200862967138e-03,7.857041803266255967e-03
2.106421284256851223e+01,6.142261712687828723e-01,3.390660080195305459e-02,8.458593446473761102e-03,4.909788475475823644e-03
2.109421884376875411e+01,6.144795634975480647e-01,3.389387268628543670e-02,8.430858244738307153e-03,6.432254644701766028e-03
2.112422484496899244e+01,6.147321248607167110e-01,3.388116919173207037e-02,8.403213321265345578e-03,7.870580832071890839e-03
2.115423084616923433e+01,6.149838580622072337e-01,3.386849034556280863e-02,8.375658402367468572e-03,8.662675029965019938e-03
2.118423684736947266e+01,6.152347657979096995e-01,3.385583617459386047e-02,8.348193214930679437e-03,7.769400589883633350e-03
2.121424284856971454e+01,6.154848507556994752e-01,3.384320670518585483e-02,8.320817486416160272e-03,7.443920286065456617e-03
2.124424884976995287e+01,6.157341156154365613e-01,3.383060196324384067e-02,8.293530944863611309e-03,5.985057611711974701e-03
2.127425485097019475e+01,6.159825630489658144e-01,3.381802197421727302e-02,8.266333318894506996e-03,1.028783235787043664e-02
2.130426085217043308e+01,6.162301957201171687e-01,3.380546676310004078e-02,8.239224337715267063e-03,7.138113058248339929e-03
2.133426685337067497e+01,6.164770162847050816e-01,3.379293635443043203e-02,8.212203731120493524e-03,9.895600368819586906e-03
2.136427285457091330e+01,6.167230273905290883e-01,3.378043077229117563e-02,8.185271229496058482e-03,9.745957146489604705e-03
2.139427885577115518e+01,6.169682316773735797e-01,3.376795004030939962e-02,8.158426563822219688e-03,8.432355629723152848e-03
2.142428485697139351e+01,6.172126317770076920e-01,3.375549418165666588e-02,8.131669465676701417e-03,7.559060060614023607e-03
2.145429085817163539e+01,6.174562303131855279e-01,3.374306321904894240e-02,8.104999667237704208e-03,8.237215198419968812e-03
2.148429685937187372e+01,6.176990299016459351e-01,3.373065717474662412e-02,8.078416901286911145e-03,6.925374927247556281e-03
2.151430286057211561e+01,6.179410331501127285e-01,3.371827607055451897e-02,8.051920901212426471e-03,8.312651027910417795e-03
2.154430886177235394e+01,6.181822426582946894e-01,3.370591992782186186e-02,8.025511401011702073e-03,8.028463548861291058e-03
2.157431486297259582e+01,6.184226610178851224e-01,3.369358876744228681e-02,7.999188135294460489e-03,8.531156403242722008e-03
2.160432086417283415e+01,6.186622908125624098e-01,3.368128260985386868e-02,7.972950839285498220e-03,8.923387687929280887e-03
2.163432686537307603e+01,6.189011346179897899e-01,3.366900147503908147e-02,7.946799248827511597e-03,9.679637736240356491e-03
2.166433286657331436e+01,6.191391950018153567e-01,3.365674538252484693e-02,7.920733100383907030e-03,7.532417265867253145e-03
2.169433886777355269e+01,6.193764745236720604e-01,3.364451435138246516e-02,7.894752131041517587e-03,8.938140548800800611e-03
2.172434486897379458e+01,6.196129757352205614e-01,3.363230840021393109e-02,7.868856078507933255e-03,7.077186497879032340e-03
2.175435087017403291e+01,6.198487011820420500e-01,3.362012754505145501e-02,7.843044680781818476e-03,6.948479733260556901e-03
2.178435687137427479e+01,6.200836534005237377e-01,3.360797179755941472e-02,7.817317676372493446e-03,7.199261241053117773e-03
2.181436287257451312e+01,6.203178349181678319e-01,3.359584116866755343e-02,7.791674804494828563e-03,6.809709148705166831e-03
2.184436887377475500e+01,6.205512482548555253e-01,3.358373566896245138e-02,7.766115804961928361e-03,8.746380123296586262e-03
2.187437487497499333e+01,6.207838959228465514e-01,3.357165530868751191e-02,7.740640418187869770e-03,8.663881556649594487e-03
2.190438087617523522e+01,6.210157804267794068e-01,3.355960009774298231e-02,7.715248385190345837e-03,8.987560132229736182e-03
2.193438687737547355e+01,6.212469042636715733e-01,3.354757004568593992e-02,7.689939447593237450e-03,7.664639118329117339e-03
2.196439287857571543e+01,6.214772699229190733e-01,3.353556516173027136e-02,7.664713347629263998e-03,7.939094943716541383e-03
2.199439887977595376e+01,6.217068798862966927e-01,3.352358545474673490e-02,7.639569828142512599e-03,7.061142829542444571e-03
2.202440488097619564e+01,6.219357366279583132e-01,3.351163093326288422e-02,7.614508632590932628e-03,6.463547384741183399e-03
2.205441088217643397e+01,6.221638426144361356e-01,3.349970160546312387e-02,7.589529505048894439e-03,8.036547655580450825e-03
2.208441688337667586e+01,6.223912003046414565e-01,3.348779747918868149e-02,7.564632190209597158e-03,7.833005301526132710e-03
2.211442288457691419e+01,6.226178121498640028e-01,3.347591856193762871e-02,7.539816433387550206e-03,6.432803168329827466e-03
2.214442888577715607e+01,6.228436805937728193e-01,3.346406486086485332e-02,7.515081980520888286e-03,8.100414447167494231e-03
2.217443488697739440e+01,6.230688080724150479e-01,3.345223638278208012e-02,7.490428578173873725e-03,5.748701235574145418e-03
2.220444088817763628e+01,6.232931970142171485e-01,3.344043313415787089e-02,7.465855973539119519e-03,7.286857489414585998e-03
2.223444688937787461e+01,6.235168498399838999e-01,3.342865512111761750e-02,7.441363914439991060e-03,6.811050077324473130e-03
2.226445289057811650e+01,6.237397689628993991e-01,3.341690234944353494e-02,7.416952149332795355e-03,6.887675933110000946e-03
2.229445889177835483e+01,6.239619567885259510e-01,3.340517482457468906e-02,7.392620427309159331e-03,6.309162672083958902e-03
2.232446489297859671e+01,6.241834157148048456e-01,3.339347255160694805e-02,7.368368498098164417e-03,8.320862589560060543e-03
2.235447089417883504e+01,6.244041481320562470e-01,3.338179553529304483e-02,7.344196112068556576e-03,7.910144324117679773e-03
2.238447689537907692e+01,6.246241564229790821e-01,3.337014378004251464e-02,7.320103020230938999e-03,8.503523287042112980e-03
2.241448289657931525e+01,6.248434429639144749e-01,3.335851728905046137e-02,7.296088974048811279e-03,7.426586322693988496e-03
2.244448889777955713e+01,6.250620101242998494e-01,3.334691606113193013e-02,7.272153725290061467e-03,5.974100071094185643e-03
2.247449489897979547e+01,6.252798602638486303e-01,3.333534009378927992e-02,7.248297026527268129e-03,6.869295508582454017e-03
2.250450090018003735e+01,6.254969957350228205e-01,3.332378938428292442e-02,7.224518630947579859e-03,6.033000825574034651e-03
2.253450690138027568e+01,6.257134188830774102e-01,3.331226392962601673e-02,7.200818292349819155e-03,7.647613457329749745e-03
2.256451290258051756e+01,6.259291320460615982e-01,3.330076372658442169e-02,7.177195765146452203e-03,8.375901694194706759e-03
