Lt,C,C_noisy
1.327696154701044584e+01,1.696110992436631548e+00,1.690581214923261077e+00
1.328807290509002037e+01,1.696074674738019983e+00,1.693482853122894261e+00
1.329918426316959312e+01,1.696038232422506731e+00,1.655552236123416732e+00
1.331029562124916588e+01,1.696001665877834519e+00,1.679747032822923147e+00
1.332140697932874041e+01,1.695964975490465321e+00,1.688959180406278460e+00
1.333251833740831316e+01,1.695928161645586130e+00,1.687000706430157537e+00
1.334362969548788591e+01,1.695891224727112956e+00,1.710874743646974672e+00
1.335474105356745866e+01,1.695854165117696599e+00,1.765204345091992533e+00
1.336585241164703319e+01,1.695816983198727979e+00,1.695637527217401797e+00
1.337696376972660595e+01,1.695779679350342795e+00,1.724485446506681008e+00
1.338807512780617870e+01,1.695742253951425305e+00,1.696964826882104926e+00
1.339918648588575145e+01,1.695704707379615650e+00,1.718817935411919073e+00
1.341029784396532598e+01,1.695667040011312743e+00,1.712535395658807857e+00
1.342140920204489873e+01,1.695629252221680705e+00,1.723553657826251584e+00
1.343252056012447149e+01,1.695591344384651977e+00,1.695831717491595558e+00
1.344363191820404602e+01,1.695553316872933980e+00,1.677866284379019746e+00
1.345474327628361877e+01,1.695515170058012888e+00,1.658280315267270488e+00
1.346585463436319152e+01,1.695476904310158517e+00,1.726440501019451679e+00
1.347696599244276427e+01,1.695438519998429427e+00,1.693528353707869361e+00
1.348807735052233880e+01,1.695400017490678035e+00,1.699039602321717357e+00
1.349918870860191156e+01,1.695361397153554162e+00,1.700729259771906365e+00
1.351030006668148431e+01,1.695322659352510142e+00,1.718877034567109607e+00
1.352141142476105706e+01,1.695283804451807486e+00,1.662629930473944917e+00
1.353252278284063159e+01,1.695244832814517988e+00,1.663061008545754005e+00
1.354363414092020435e+01,1.695205744802531722e+00,1.682235771442484706e+00
1.355474549899977710e+01,1.695166540776559705e+00,1.668131926126992237e+00
1.356585685707935163e+01,1.695127221096138559e+00,1.692794862894206442e+00
1.357696821515892438e+01,1.695087786119636730e+00,1.676305580109542115e+00
1.358807957323849713e+01,1.695048236204256931e+00,1.698933318954777505e+00
1.359919093131806989e+01,1.695008571706042577e+00,1.702159929774299307e+00
1.361030228939764442e+01,1.694968792979880234e+00,1.682189399746469416e+00
1.362141364747721717e+01,1.694928900379506276e+00,1.699537702614702717e+00
1.363252500555678992e+01,1.694888894257510215e+00,1.709222915735934434e+00
1.364363636363636445e+01,1.694848774965338922e+00,1.683626535792180468e+00
1.365474772171593720e+01,1.694808542853302402e+00,1.700470717505182527e+00
1.366585907979550996e+01,1.694768198270576232e+00,1.729196166696820969e+00
1.367697043787508271e+01,1.694727741565207779e+00,1.671528490184456039e+00
1.368808179595465724e+01,1.694687173084119092e+00,1.633040166140651728e+00
1.369919315403422999e+01,1.694646493173113111e+00,1.687525312744852402e+00
1.371030451211380274e+01,1.694605702176875894e+00,1.709540679183453316e+00
1.372141587019337550e+01,1.694564800438982388e+00,1.678829728465839333e+00
1.373252722827295003e+01,1.694523788301900202e+00,1.703129528474290222e+00
1.374363858635252278e+01,1.694482666106993829e+00,1.692881507475638037e+00
1.375474994443209553e+01,1.694441434194529306e+00,1.684097899667846621e+00
1.376586130251167006e+01,1.694400092903678434e+00,1.674433880163426425e+00
1.377697266059124281e+01,1.694358642572521445e+00,1.735758515829833426e+00
1.378808401867081557e+01,1.694317083538054103e+00,1.681000450191345141e+00
1.379919537675038832e+01,1.694275416136189705e+00,1.709137457941372062e+00
1.381030673482996285e+01,1.694233640701763299e+00,1.707033960765226954e+00
1.382141809290953560e+01,1.694191757568537238e+00,1.703339770423526467e+00
1.383252945098910835e+01,1.694149767069203616e+00,1.701429278057539074e+00
1.384364080906868111e+01,1.694107669535390048e+00,1.690823823461237163e+00
1.385475216714825564e+01,1.694065465297661444e+00,1.652977861645740898e+00
1.386586352522782839e+01,1.694023154685527555e+00,1.694067733897686168e+00
1.387697488330740114e+01,1.693980738027443200e+00,1.720075369556868905e+00
1.388808624138697567e+01,1.693938215650815149e+00,1.710334474533224736e+00
1.389919759946654843e+01,1.693895587882004783e+00,1.692603198361906536e+00
1.391030895754612118e+01,1.693852855046331651e+00,1.699183360157119571e+00
1.392142031562569393e+01,1.693810017468079021e+00,1.692240576573757371e+00
1.393253167370526846e+01,1.693767075470497652e+00,1.705954197434985220e+00
1.394364303178484121e+01,1.693724029375807127e+00,1.729067079693095810e+00
1.395475438986441397e+01,1.693680879505202963e+00,1.679294035123410023e+00
1.396586574794398672e+01,1.693637626178859490e+00,1.708223457536654610e+00
1.397697710602356125e+01,1.693594269715932743e+00,1.677166843555741638e+00
1.398808846410313400e+01,1.693550810434565568e+00,1.714774112492418956e+00
1.399919982218270675e+01,1.693507248651890951e+00,1.697079854691462941e+00
1.401031118026228128e+01,1.693463584684035350e+00,1.732857611099667849e+00
1.402142253834185404e+01,1.693419818846124025e+00,1.688985518196302049e+00
1.403253389642142679e+01,1.693375951452283257e+00,1.684498186695219557e+00
1.404364525450099954e+01,1.693331982815644787e+00,1.695406384942261591e+00
1.405475661258057407e+01,1.693287913248349597e+00,1.701311168719265465e+00
1.406586797066014682e+01,1.693243743061551676e+00,1.685105197604205296e+00
1.407697932873971958e+01,1.693199472565421804e+00,1.690241446966971095e+00
1.408809068681929233e+01,1.693155102069150431e+00,1.723366519037479172e+00
1.409920204489886686e+01,1.693110631880953010e+00,1.714635886151102628e+00
1.411031340297843961e+01,1.693066062308072439e+00,1.697164094353118990e+00
1.412142476105801236e+01,1.693021393656782170e+00,1.655747926070828102e+00
1.413253611913758689e+01,1.692976626232392423e+00,1.682512742889417101e+00
1.414364747721715965e+01,1.692931760339250413e+00,1.708357267217758046e+00
1.415475883529673240e+01,1.692886796280746342e+00,1.658586264555416800e+00
1.416587019337630515e+01,1.692841734359316952e+00,1.688275427555775421e+00
1.417698155145587968e+01,1.692796574876447302e+00,1.746370612691723556e+00
1.418809290953545243e+01,1.692751318132676097e+00,1.680193477183481887e+00
1.419920426761502519e+01,1.692705964427599019e+00,1.700303798336730621e+00
1.421031562569459794e+01,1.692660514059870724e+00,1.731979836844993015e+00
1.422142698377417247e+01,1.692614967327211062e+00,1.675479968187758351e+00
1.423253834185374522e+01,1.692569324526405961e+00,1.693617987841616435e+00
1.424364969993331798e+01,1.692523585953312093e+00,1.674157497650804460e+00
1.425476105801289251e+01,1.692477751902860206e+00,1.683105332401459542e+00
1.426587241609246526e+01,1.692431822669059116e+00,1.693976478670304875e+00
1.427698377417203801e+01,1.692385798544998154e+00,1.692806061330879963e+00
1.428809513225161076e+01,1.692339679822851384e+00,1.688193453466581451e+00
1.429920649033118529e+01,1.692293466793880707e+00,1.677768776237101633e+00
1.431031784841075805e+01,1.692247159748438756e+00,1.667173282156207303e+00
1.432142920649033080e+01,1.692200758975973551e+00,1.673340588023508602e+00
1.433254056456990355e+01,1.692154264765030280e+00,1.733967510261967160e+00
1.434365192264947808e+01,1.692107677403256183e+00,1.664330292285503221e+00
1.435476328072905083e+01,1.692060997177402992e+00,1.709535300720153694e+00
1.436587463880862359e+01,1.692014224373330045e+00,1.682699982899662716e+00
1.437698599688819812e+01,1.691967359276008054e+00,1.675651971870643964e+00
1.438809735496777087e+01,1.691920402169523108e+00,1.692126117685289310e+00
1.439920871304734362e+01,1.691873353337077779e+00,1.683307811436802970e+00
1.441032007112691637e+01,1.691826213060996897e+00,1.667858434450287586e+00
1.442143142920649090e+01,1.691778981622729106e+00,1.686631905445576063e+00
1.443254278728606366e+01,1.691731659302850854e+00,1.704403004674975852e+00
1.444365414536563641e+01,1.691684246381069512e+00,1.702793007716138840e+00
1.445476550344520916e+01,1.691636743136226251e+00,1.672094259928963877e+00
1.446587686152478369e+01,1.691589149846299378e+00,1.692884125423835151e+00
1.447698821960435644e+01,1.691541466788407444e+00,1.699040678779615732e+00
1.448809957768392920e+01,1.691493694238813683e+00,1.711328517988074838e+00
1.449921093576350373e+01,1.691445832472926236e+00,1.727439380478353215e+00
1.451032229384307648e+01,1.691397881765305033e+00,1.668229100796911668e+00
1.452143365192264923e+01,1.691349842389660907e+00,1.686191510875957311e+00
1.453254501000222199e+01,1.691301714618862473e+00,1.697818435071697829e+00
1.454365636808179651e+01,1.691253498724937021e+00,1.669212557393808805e+00
1.455476772616136927e+01,1.691205194979073401e+00,1.678754523621074357e+00
1.456587908424094202e+01,1.691156803651626461e+00,1.681639211733374495e+00
1.457699044232051477e+01,1.691108325012119273e+00,1.695933982220825920e+00
1.458810180040008930e+01,1.691059759329246237e+00,1.665301350445493878e+00
1.459921315847966206e+01,1.691011106870876191e+00,1.711254844705736522e+00
1.461032451655923481e+01,1.690962367904055519e+00,1.662898646625441179e+00
1.462143587463880934e+01,1.690913542695011040e+00,1.691522700320798434e+00
1.463254723271838209e+01,1.690864631509152671e+00,1.687800556978582334e+00
1.464365859079795484e+01,1.690815634611077201e+00,1.695149951396708099e+00
1.465476994887752760e+01,1.690766552264570510e+00,1.686661600983305309e+00
1.466588130695710213e+01,1.690717384732610906e+00,1.734914000650528143e+00
1.467699266503667488e+01,1.690668132277372226e+00,1.669008267104445720e+00
1.468810402311624763e+01,1.690618795160225618e+00,1.692669581532285861e+00
1.469921538119582038e+01,1.690569373641744200e+00,1.711745083042680360e+00
1.471032673927539491e+01,1.690519867981704838e+00,1.663329390339641334e+00
1.472143809735496767e+01,1.690470278439090812e+00,1.669383012232589891e+00
1.473254945543454042e+01,1.690420605272096033e+00,1.673607408120548090e+00
1.474366081351411495e+01,1.690370848738126153e+00,1.703598620560205390e+00
1.475477217159368770e+01,1.690321009093803006e+00,1.680983115980906994e+00
1.476588352967326045e+01,1.690271086594966388e+00,1.683624344616653001e+00
1.477699488775283321e+01,1.690221081496676492e+00,1.673325209830009985e+00
1.478810624583240774e+01,1.690170994053219022e+00,1.693936197912945030e+00
1.479921760391198049e+01,1.690120824518104747e+00,1.706943454701702612e+00
1.481032896199155324e+01,1.690070573144075272e+00,1.676415701037606620e+00
1.482144032007112600e+01,1.690020240183103706e+00,1.675999601129557481e+00
1.483255167815070052e+01,1.689969825886398880e+00,1.705121346517121550e+00
1.484366303623027328e+01,1.689919330504406680e+00,1.665351136462161596e+00
1.485477439430984603e+01,1.689868754286814045e+00,1.699914042309330631e+00
1.486588575238942056e+01,1.689818097482550741e+00,1.707777720063763160e+00
1.487699711046899331e+01,1.689767360339793356e+00,1.654968400605378198e+00
1.488810846854856607e+01,1.689716543105966640e+00,1.712465847760288318e+00
1.489921982662813882e+01,1.689665646027745716e+00,1.674817806434365064e+00
1.491033118470771335e+01,1.689614669351062304e+00,1.675077511342730530e+00
1.492144254278728610e+01,1.689563613321102498e+00,1.723675336279737014e+00
1.493255390086685885e+01,1.689512478182313426e+00,1.657434412245877731e+00
1.494366525894643338e+01,1.689461264178402589e+00,1.703813771578732261e+00
1.495477661702600614e+01,1.689409971552343848e+00,1.673814662744998571e+00
1.496588797510557889e+01,1.689358600546377653e+00,1.692932730902952043e+00
1.497699933318515164e+01,1.689307151402013929e+00,1.695236452183892073e+00
1.498811069126472617e+01,1.689255624360036290e+00,1.655167323671777657e+00
1.499922204934429892e+01,1.689204019660502709e+00,1.665787139564448127e+00
1.501033340742387168e+01,1.689152337542748850e+00,1.656125184964067243e+00
1.502144476550344443e+01,1.689100578245390505e+00,1.652304255648325393e+00
1.503255612358301896e+01,1.689048742006327153e+00,1.663642374650700084e+00
1.504366748166259171e+01,1.688996829062743066e+00,1.657050874453818379e+00
1.505477883974216446e+01,1.688944839651110419e+00,1.675639857309769054e+00
1.506589019782173899e+01,1.688892774007191733e+00,1.704528690342108410e+00
1.507700155590131175e+01,1.688840632366042982e+00,1.712731883808415345e+00
1.508811291398088450e+01,1.688788414962015372e+00,1.681348084768920392e+00
1.509922427206045725e+01,1.688736122028758002e+00,1.719697119663671891e+00
1.511033563014003178e+01,1.688683753799220533e+00,1.703275447408548082e+00
1.512144698821960453e+01,1.688631310505655403e+00,1.717292508082914670e+00
1.513255834629917729e+01,1.688578792379620941e+00,1.691615212467872276e+00
1.514366970437875004e+01,1.688526199651982473e+00,1.643502286833888881e+00
1.515478106245832457e+01,1.688473532552916545e+00,1.691050700321028222e+00
1.516589242053789732e+01,1.688420791311911806e+00,1.686142093656156193e+00
1.517700377861747008e+01,1.688367976157772343e+00,1.671290357865605980e+00
1.518811513669704460e+01,1.688315087318619900e+00,1.680329111892514549e+00
1.519922649477661736e+01,1.688262125021895876e+00,1.704405257794209483e+00
1.521033785285619011e+01,1.688209089494363990e+00,1.698907690738605591e+00
1.522144921093576286e+01,1.688155980962113389e+00,1.688184082098812544e+00
1.523256056901533739e+01,1.688102799650559760e+00,1.651963619769768243e+00
1.524367192709491015e+01,1.688049545784447769e+00,1.690949567013946275e+00
1.525478328517448290e+01,1.687996219587855506e+00,1.681160400630415497e+00
1.526589464325405565e+01,1.687942821284193595e+00,1.692267738744879901e+00
1.527700600133363018e+01,1.687889351096210078e+00,1.659992377834319299e+00
1.528811735941320293e+01,1.687835809245991747e+00,1.632367588413833115e+00
1.529922871749277569e+01,1.687782195954965925e+00,1.688339725213211295e+00
1.531034007557235022e+01,1.687728511443904234e+00,1.697257750061633264e+00
1.532145143365192297e+01,1.687674755932923709e+00,1.727501786568979236e+00
1.533256279173149572e+01,1.687620929641489465e+00,1.681082519228008998e+00
1.534367414981106847e+01,1.687567032788416466e+00,1.711357914680237569e+00
1.535478550789064300e+01,1.687513065591872863e+00,1.674708865791139090e+00
1.536589686597021576e+01,1.687459028269381545e+00,1.676898446875127346e+00
1.537700822404978851e+01,1.687404921037822136e+00,1.694702232537762976e+00
1.538811958212936126e+01,1.687350744113434109e+00,1.693407951258328881e+00
1.539923094020893579e+01,1.687296497711817889e+00,1.686123277419579791e+00
1.541034229828850854e+01,1.687242182047938188e+00,1.670415342626740740e+00
1.542145365636808130e+01,1.687187797336125339e+00,1.713624972527970414e+00
1.543256501444765583e+01,1.687133343790078177e+00,1.694786484143362415e+00
1.544367637252722858e+01,1.687078821622865377e+00,1.708849905371926159e+00
1.545478773060680133e+01,1.687024231046929224e+00,1.691175772848592995e+00
1.546589908868637409e+01,1.686969572274085394e+00,1.717397622104887445e+00
1.547701044676594861e+01,1.686914845515527173e+00,1.669611365663991265e+00
1.548812180484552137e+01,1.686860050981827452e+00,1.704612557771713721e+00
1.549923316292509412e+01,1.686805188882938733e+00,1.721233169614696079e+00
1.551034452100466687e+01,1.686750259428199117e+00,1.705596522846878349e+00
1.552145587908424140e+01,1.686695262826329866e+00,1.711710807136010537e+00
1.553256723716381416e+01,1.686640199285441177e+00,1.702748571879455053e+00
1.554367859524338691e+01,1.686585069013032845e+00,1.685671759505989575e+00
1.555478995332296144e+01,1.686529872215996262e+00,1.671676353213765509e+00
1.556590131140253419e+01,1.686474609100616640e+00,1.662285280308076763e+00
1.557701266948210694e+01,1.686419279872575672e+00,1.656204254617386074e+00
1.558812402756167970e+01,1.686363884736952201e+00,1.672494289496656572e+00
1.559923538564125423e+01,1.686308423898226216e+00,1.684355168234269229e+00
1.561034674372082698e+01,1.686252897560279074e+00,1.666122799922146847e+00
1.562145810180039973e+01,1.686197305926397272e+00,1.697391933783057416e+00
