t,a,c_productive,maturation_intermediate,c_cleaved_product,da_dt
5.491098219643928413e-01,1.831555500225955091e-02,1.415511597531323579e-02,9.023070013302913247e-04,1.989685282774418182e-03,1.698828699733169814e-02
5.501100220044008449e-01,1.833255600430114263e-02,1.416734025904644277e-02,9.046813161641209869e-04,1.992055820424895509e-03,1.700691685036005707e-02
5.511102220444088484e-01,1.834957564121521972e-02,1.417958298670123247e-02,9.070558591337033426e-04,1.994425479611320034e-03,1.702554852462447033e-02
5.521104220844168520e-01,1.836661391478081051e-02,1.419184413885121038e-02,9.094306280067370254e-04,1.996794278930856797e-03,1.704418206913345737e-02
5.531106221244248555e-01,1.838367082683220466e-02,1.420412369616372988e-02,9.118056206017675826e-04,1.999162236866048985e-03,1.706281753298498349e-02
5.541108221644328591e-01,1.840074637925632334e-02,1.421642163941180814e-02,9.141808347744972540e-04,2.001529371810692199e-03,1.708145496526123144e-02
5.551110222044408626e-01,1.841784057399272617e-02,1.422873794947413471e-02,9.165562684177854056e-04,2.003895702069832287e-03,1.710009441502853555e-02
5.561112222444488662e-01,1.843495341303360430e-02,1.424107260733506290e-02,9.189319194616482047e-04,2.006261245859765775e-03,1.711873593133743029e-02
5.571114222844568697e-01,1.845208489842380117e-02,1.425342559408462190e-02,9.213077858732590534e-04,2.008626021308040303e-03,1.713737956322265721e-02
5.581116223244648733e-01,1.846923503226077790e-02,1.426579689091850289e-02,9.236838656569480461e-04,2.010990046453455058e-03,1.715602535970308512e-02
5.591118223644728769e-01,1.848640381669464788e-02,1.427818647913807124e-02,9.260601568542024039e-04,2.013353339246060341e-03,1.717467336978179687e-02
5.601120224044808804e-01,1.850359125392815607e-02,1.429059434015035948e-02,9.284366575436662572e-04,2.015715917547156264e-03,1.719332364244600259e-02
5.611122224444888840e-01,1.852079734621667542e-02,1.430302045546806566e-02,9.308133658411408629e-04,2.018077799129295354e-03,1.721197622666709864e-02
5.621124224844968875e-01,1.853802209586823124e-02,1.431546480670956023e-02,9.331902798995841703e-04,2.020439001676279950e-03,1.723063117140062953e-02
5.631126225245048911e-01,1.855526550524347340e-02,1.432792737559888431e-02,9.355673979091112553e-04,2.022799542783164806e-03,1.724928852558628087e-02
5.641128225645128946e-01,1.857252757675570062e-02,1.434040814396574451e-02,9.379447180969942115e-04,2.025159439956254054e-03,1.726794833814792457e-02
5.651130226045208982e-01,1.858980831287083274e-02,1.435290709374551464e-02,9.403222387276619337e-04,2.027518710613103806e-03,1.728661065799354246e-02
5.661132226445289017e-01,1.860710771610743844e-02,1.436542420697924267e-02,9.426999581027005514e-04,2.029877372082521721e-03,1.730527553401525059e-02
5.671134226845369053e-01,1.862442578903672138e-02,1.437795946581364032e-02,9.450778745608528868e-04,2.032235441604564839e-03,1.732394301508933393e-02
5.681136227245449088e-01,1.864176253428251676e-02,1.439051285250109342e-02,9.474559864780188884e-04,2.034592936330542612e-03,1.734261315007618390e-02
5.691138227645529124e-01,1.865911795452130512e-02,1.440308434939965160e-02,9.498342922672554142e-04,2.036949873323014738e-03,1.736128598782034002e-02
5.701140228045609160e-01,1.867649205248219854e-02,1.441567393897303512e-02,9.522127903787764485e-04,2.039306269555792462e-03,1.737996157715045176e-02
5.711142228445689195e-01,1.869388483094694409e-02,1.442828160379063494e-02,9.545914792999526683e-04,2.041662141913938144e-03,1.739863996687927156e-02
5.721144228845769231e-01,1.871129629274993073e-02,1.444090732652750925e-02,9.569703575553118770e-04,2.044017507193763954e-03,1.741732120580368956e-02
5.731146229245849266e-01,1.872872644077817894e-02,1.445355108996438341e-02,9.593494237065387873e-04,2.046372382102834477e-03,1.743600534270470931e-02
5.741148229645929302e-01,1.874617527797135114e-02,1.446621287698765697e-02,9.617286763524753469e-04,2.048726783259964546e-03,1.745469242634739571e-02
5.751150230046009337e-01,1.876364280732174469e-02,1.447889267058939146e-02,9.641081141291199790e-04,2.051080727195220537e-03,1.747338250548097910e-02
5.761152230446089373e-01,1.878112903187429544e-02,1.449159045386732084e-02,9.664877357096285588e-04,2.053434230349919076e-03,1.749207562883875466e-02
5.771154230846169408e-01,1.879863395472656726e-02,1.450430621002484974e-02,9.688675398043136537e-04,2.055787309076628766e-03,1.751077184513807894e-02
5.781156231246249444e-01,1.881615757902877634e-02,1.451703992237105001e-02,9.712475251606448494e-04,2.058139979639168025e-03,1.752947120308044962e-02
5.791158231646329480e-01,1.883369990798376345e-02,1.452979157432065897e-02,9.736276905632486409e-04,2.060492258212607251e-03,1.754817375135142923e-02
5.801160232046409515e-01,1.885126094484700782e-02,1.454256114939408810e-02,9.760080348339088665e-04,2.062844160883267955e-03,1.756687953862063820e-02
5.811162232446489551e-01,1.886884069292663058e-02,1.455534863121741435e-02,9.783885568315656232e-04,2.065195703648721459e-03,1.758558861354177910e-02
5.821164232846569586e-01,1.888643915558338784e-02,1.456815400352238707e-02,9.807692554523168935e-04,2.067546902417791502e-03,1.760430102475264366e-02
5.831166233246649622e-01,1.890405633623067072e-02,1.458097725014641764e-02,9.831501296294167021e-04,2.069897773010551632e-03,1.762301682087509536e-02
5.841168233646729657e-01,1.892169223833450528e-02,1.459381835503259506e-02,9.855311783332767420e-04,2.072248331158327815e-03,1.764173605051500004e-02
5.851170234046809693e-01,1.893934686541356299e-02,1.460667730222967031e-02,9.879124005714651820e-04,2.074598592503695393e-03,1.766045876226235781e-02
5.861172234446889728e-01,1.895702022103914336e-02,1.461955407589206508e-02,9.902937953887075342e-04,2.076948572600481688e-03,1.767918500469116416e-02
5.871174234846969764e-01,1.897471230883518781e-02,1.463244866027987347e-02,9.926753618668862199e-04,2.079298286913765573e-03,1.769791482635947599e-02
5.881176235247049799e-01,1.899242313238993021e-02,1.464536103948847062e-02,9.950570990144265784e-04,2.081647751054147531e-03,1.771664827597062980e-02
5.891178235647129835e-01,1.901015269525854062e-02,1.465829119720707049e-02,9.974390058988230178e-04,2.083996980531170433e-03,1.773538540374611228e-02
5.901180236047209871e-01,1.902790100110746119e-02,1.467123911728445210e-02,9.998210817631569217e-04,2.086345990489561330e-03,1.775412626047773168e-02
5.911182236447289906e-01,1.904566805365482535e-02,1.468420478368754473e-02,1.002203325878463442e-03,2.088694796002639117e-03,1.777287089685790702e-02
5.921184236847369942e-01,1.906345385667039538e-02,1.469718818050125102e-02,1.004585737543599875e-03,2.091043412072579079e-03,1.779161936347956052e-02
5.931186237247449977e-01,1.908125841397554159e-02,1.471018929192844868e-02,1.006968316085246964e-03,2.093391853630414186e-03,1.781037171083598228e-02
5.941188237647530013e-01,1.909908172944326313e-02,1.472320810228999743e-02,1.009351060857907817e-03,2.095740135536034235e-03,1.782912798932092396e-02
5.951190238047610048e-01,1.911692380699816368e-02,1.473624459602473034e-02,1.011733971243908552e-03,2.098088272578187141e-03,1.784788824922856065e-02
5.961192238447690084e-01,1.913478465061648273e-02,1.474929875768945901e-02,1.014117046653397868e-03,2.100436279474476777e-03,1.786665254075349429e-02
5.971194238847770119e-01,1.915266426432606084e-02,1.476237057195897186e-02,1.016500286524347476e-03,2.102784170871365571e-03,1.788542091399071554e-02
5.981196239247849045e-01,1.917056265220637087e-02,1.477546002362603063e-02,1.018883690322551668e-03,2.105131961344171906e-03,1.790419341893570090e-02
5.991198239647929080e-01,1.918847981838850067e-02,1.478856709760138256e-02,1.021267257541627962e-03,2.107479665397072720e-03,1.792297010548427744e-02
6.001200240048009116e-01,1.920641576705515302e-02,1.480169177891374303e-02,1.023650987703016244e-03,2.109827297463101343e-03,1.794175102343274070e-02
6.011202240448089151e-01,1.922437050244064916e-02,1.481483405270981116e-02,1.026034880355979626e-03,2.112174871904148356e-03,1.796053622247775761e-02
6.021204240848169187e-01,1.924234402883093567e-02,1.482799390425425592e-02,1.028418935077603149e-03,2.114522403010962032e-03,1.797932575221643237e-02
6.031206241248249222e-01,1.926033635056357066e-02,1.484117131892973181e-02,1.030803151472795736e-03,2.116869905003147465e-03,1.799811966214627870e-02
6.041208241648329258e-01,1.927834747202773411e-02,1.485436628223686141e-02,1.033187529174288454e-03,2.119217392029167438e-03,1.801691800166518517e-02
6.051210242048409294e-01,1.929637739766422444e-02,1.486757877979425282e-02,1.035572067842635167e-03,2.121564878166341123e-03,1.803572082007150190e-02
6.061212242448489329e-01,1.931442613196545505e-02,1.488080879733848227e-02,1.037956767166212753e-03,2.123912377420846681e-03,1.805452816656392609e-02
6.071214242848569365e-01,1.933249367947546121e-02,1.489405632072411320e-02,1.040341626861221100e-03,2.126259903727716928e-03,1.807334009024156793e-02
6.081216243248649400e-01,1.935058004478990012e-02,1.490732133592367545e-02,1.042726646671682245e-03,2.128607470950844970e-03,1.809215664010396449e-02
6.091218243648729436e-01,1.936868523255604047e-02,1.492060382902768434e-02,1.045111826369441669e-03,2.130955092882978134e-03,1.811097786505101379e-02
6.101220244048809471e-01,1.938680924747277629e-02,1.493390378624462680e-02,1.047497165754167434e-03,2.133302783245723169e-03,1.812980381388305112e-02
6.111222244448889507e-01,1.940495209429060966e-02,1.494722119390097005e-02,1.049882664653349965e-03,2.135650555689543213e-03,1.814863453530071724e-02
6.121224244848969542e-01,1.942311377781167844e-02,1.496055603844115636e-02,1.052268322922303130e-03,2.137998423793758661e-03,1.816747007790514221e-02
6.131226245249049578e-01,1.944129430288972157e-02,1.497390830642760483e-02,1.054654140444163382e-03,2.140346401066547596e-03,1.818631049019778928e-02
6.141228245649129613e-01,1.945949367443010683e-02,1.498727798454071482e-02,1.057040117129889748e-03,2.142694500944944489e-03,1.820515582058049309e-02
6.151230246049209649e-01,1.947771189738981348e-02,1.500066505957885730e-02,1.059426252918264488e-03,2.145042736794841934e-03,1.822400611735550124e-02
6.161232246449289685e-01,1.949594897677744965e-02,1.501406951845838354e-02,1.061812547775892006e-03,2.147391121910989346e-03,1.824286142872545355e-02
6.171234246849369720e-01,1.951420491765323492e-02,1.502749134821362333e-02,1.064199001697200371e-03,2.149739669516993398e-03,1.826172180279333340e-02
6.181236247249449756e-01,1.953247972512900735e-02,1.504093053599687979e-02,1.066585614704439579e-03,2.152088392765318017e-03,1.828058728756249557e-02
6.191238247649529791e-01,1.955077340436821992e-02,1.505438706907843288e-02,1.068972386847683075e-03,2.154437304737284384e-03,1.829945793093666964e-02
6.201240248049609827e-01,1.956908596058595795e-02,1.506786093484654629e-02,1.071359318204826664e-03,2.156786418443071372e-03,1.831833378072000862e-02
6.211242248449689862e-01,1.958741739904891130e-02,1.508135212080745184e-02,1.073746408881589166e-03,2.159135746821714240e-03,1.833721488461696747e-02
6.221244248849769898e-01,1.960576772507539173e-02,1.509486061458536338e-02,1.076133659011512195e-03,2.161485302741105938e-03,1.835610129023239334e-02
6.231246249249849933e-01,1.962413694403533290e-02,1.510838640392246982e-02,1.078521068755960164e-03,2.163835098997997104e-03,1.837499304507150474e-02
6.241248249649929969e-01,1.964252506135028692e-02,1.512192947667893861e-02,1.080908638304120496e-03,2.166185148317994764e-03,1.839389019653986379e-02
6.251250250050010004e-01,1.966093208249342431e-02,1.513548982083291403e-02,1.083296367873002545e-03,2.168535463355564068e-03,1.841279279194340396e-02
6.261252250450090040e-01,1.967935801298952708e-02,1.514906742448051541e-02,1.085684257707439761e-03,2.170886056694026119e-03,1.843170087848841621e-02
6.271254250850170076e-01,1.969780285841500958e-02,1.516266227583584064e-02,1.088072308080087090e-03,2.173236940845561013e-03,1.845061450328154898e-02
6.281256251250250111e-01,1.971626662439789068e-02,1.517627436323096615e-02,1.090460519291423574e-03,2.175588128251204796e-03,1.846953371332976657e-02
6.291258251650330147e-01,1.973474931658550022e-02,1.518990367500375194e-02,1.092848891636472551e-03,2.177939631354882267e-03,1.848845855567220198e-02
6.301260252050410182e-01,1.975325094050063568e-02,1.520355019887843252e-02,1.095237425318164358e-03,2.180291462816575862e-03,1.850738907862907803e-02
6.311262252450490218e-01,1.977177150180597226e-02,1.521721392283287289e-02,1.097626120745748453e-03,2.182643634857046443e-03,1.852632533100409193e-02
6.321264252850570253e-01,1.979031100623368858e-02,1.523089483502181908e-02,1.100014978376230796e-03,2.184996159581962041e-03,1.854526736144552351e-02
6.331266253250650289e-01,1.980886945956409836e-02,1.524459292371396074e-02,1.102403998686561680e-03,2.187349049041845996e-03,1.856421521847117020e-02
6.341268253650730324e-01,1.982744686762563310e-02,1.525830817729192761e-02,1.104793182173635299e-03,2.189702315232075654e-03,1.858316895046822903e-02
6.351270254050810360e-01,1.984604323629484204e-02,1.527204058425229126e-02,1.107182529354290828e-03,2.192055970092884106e-03,1.860212860569334867e-02
6.361272254450890395e-01,1.986465857149641301e-02,1.528579013320557033e-02,1.109572040765311124e-03,2.194410025509358451e-03,1.862109423227264332e-02
6.371274254850970431e-01,1.988329287920315158e-02,1.529955681287621660e-02,1.111961716963424029e-03,2.196764493311440664e-03,1.864006587820169619e-02
6.381276255251050467e-01,1.990194616543598111e-02,1.531334061210262894e-02,1.114351558525301499e-03,2.199119385273926724e-03,1.865904359134549009e-02
6.391278255651130502e-01,1.992061843626396350e-02,1.532714151983714801e-02,1.116741566047559390e-03,2.201474713116467925e-03,1.867802741943850112e-02
6.401280256051210538e-01,1.993930969780427151e-02,1.534095952514605461e-02,1.119131740146758324e-03,2.203830488503570433e-03,1.869701741008459456e-02
6.411282256451290573e-01,1.995801995622220951e-02,1.535479461720957312e-02,1.121522081459403689e-03,2.206186723044594854e-03,1.871601361075713593e-02
6.421284256851370609e-01,1.997674921773121004e-02,1.536864678532186626e-02,1.123912590641944122e-03,2.208543428293756675e-03,1.873501606879893200e-02
6.431286257251450644e-01,1.999549748859281648e-02,1.538251601889104037e-02,1.126303268370773894e-03,2.210900615750124951e-03,1.875402483142215790e-02
6.441288257651530680e-01,2.001426477511671423e-02,1.539640230743914533e-02,1.128694115342230306e-03,2.213258296857625353e-03,1.877303994570853757e-02
6.451290258051610715e-01,2.003305108366069953e-02,1.541030564060217115e-02,1.131085132272596295e-03,2.215616483005036254e-03,1.879206145860914598e-02
6.461292258451690751e-01,2.005185642063070026e-02,1.542422600813004793e-02,1.133476319898098043e-03,2.217975185525992207e-03,1.881108941694455486e-02
6.471294258851770786e-01,2.007068079248076550e-02,1.543816339988665111e-02,1.135867678974906720e-03,2.220334415698981337e-03,1.883012386740471819e-02
6.481296259251850822e-01,2.008952420571307254e-02,1.545211780584979620e-02,1.138259210279137608e-03,2.222694184747347514e-03,1.884916485654911100e-02
6.491298259651930858e-01,2.010838666687791293e-02,1.546608921611123712e-02,1.140650914606850539e-03,2.225054503839288614e-03,1.886821243080654201e-02
6.501300260052010893e-01,2.012726818257372027e-02,1.548007762087667653e-02,1.143042792774049245e-03,2.227415384087856956e-03,1.888726663647531667e-02
6.511302260452090929e-01,2.014616875944703553e-02,1.549408301046575204e-02,1.145434845616682441e-03,2.229776836550960168e-03,1.890632751972319558e-02
6.521304260852170964e-01,2.016508840419253129e-02,1.550810537531204826e-02,1.147827073990642741e-03,2.232138872231360319e-03,1.892539512658727649e-02
6.531306261252251000e-01,2.018402712355300832e-02,1.552214470596308647e-02,1.150219478771767308e-03,2.234501502076674355e-03,1.894446950297420940e-02
