t,N,P_agg,dN_dt,dN_dt_noisy
4.532906581316263228e+00,4.108302150815417804e+02,1.193190398928873019e+00,-8.629845525111237237e+01,-8.583348882071321384e+01
4.536907381476295242e+00,4.104850701417803407e+02,1.193393198126326604e+00,-8.623949634624955252e+01,-8.194253229365833135e+01
4.540908181636327257e+00,4.101401610128985453e+02,1.193595936799767276e+00,-8.618057334208715758e+01,-8.461602093147379833e+01
4.544908981796359271e+00,4.097954875514383843e+02,1.193798614835332339e+00,-8.612168620810912500e+01,-7.930240305801252987e+01
4.548909781956391285e+00,4.094510496140571263e+02,1.194001232119490163e+00,-8.606283491383456408e+01,-8.701308307459858327e+01
4.552910582116423299e+00,4.091068470575273182e+02,1.194203788539038635e+00,-8.600401942881761386e+01,-9.419717056158216906e+01
4.556911382276455313e+00,4.087628797387369559e+02,1.194406283981106931e+00,-8.594523972264754264e+01,-8.378279857721969393e+01
4.560912182436487328e+00,4.084191475146893708e+02,1.194608718333153963e+00,-8.588649576494870530e+01,-8.671244320433652319e+01
4.564912982596519342e+00,4.080756502425031158e+02,1.194811091482969712e+00,-8.582778752538058598e+01,-9.069925443679387911e+01
4.568913782756551356e+00,4.077323877794123064e+02,1.195013403318673895e+00,-8.576911497363772696e+01,-8.251278818402390414e+01
4.572914582916583370e+00,4.073893599827662229e+02,1.195215653728717076e+00,-8.571047807944982821e+01,-8.438883238317663427e+01
4.576915383076615385e+00,4.070465667100295377e+02,1.195417842601880665e+00,-8.565187681258166208e+01,-8.342518380290856328e+01
4.580916183236647399e+00,4.067040078187823156e+02,1.195619969827275364e+00,-8.559331114283303066e+01,-8.725519089676649287e+01
4.584916983396679413e+00,4.063616831667198994e+02,1.195822035294343610e+00,-8.553478104003893634e+01,-8.454954521880016216e+01
4.588917783556711427e+00,4.060195926116530245e+02,1.196024038892857355e+00,-8.547628647406943969e+01,-8.420459125329232108e+01
4.592918583716743441e+00,4.056777360115077613e+02,1.196225980512919618e+00,-8.541782741482968788e+01,-7.654455188212118344e+01
4.596919383876775456e+00,4.053361132243254588e+02,1.196427860044962932e+00,-8.535940383225988626e+01,-8.877920265455331617e+01
4.600920184036807470e+00,4.049947241082629148e+02,1.196629677379751344e+00,-8.530101569633544045e+01,-8.535348669412242373e+01
4.604920984196839484e+00,4.046535685215922626e+02,1.196831432408378637e+00,-8.524266297706675743e+01,-8.342336391571852516e+01
4.608921784356871498e+00,4.043126463227009140e+02,1.197033125022269440e+00,-8.518434564449935920e+01,-9.380828027497635446e+01
4.612922584516903513e+00,4.039719573700916158e+02,1.197234755113178561e+00,-8.512606366871386854e+01,-9.314090550585483186e+01
4.616923384676935527e+00,4.036315015223825640e+02,1.197436322573190992e+00,-8.506781701982599486e+01,-7.423872516568694380e+01
4.620924184836967541e+00,4.032912786383071762e+02,1.197637827294723012e+00,-8.500960566798656259e+01,-9.384520043629490260e+01
4.624924984996999555e+00,4.029512885767143189e+02,1.197839269170520193e+00,-8.495142958338146855e+01,-8.207678386010516647e+01
4.628925785157031569e+00,4.026115311965681940e+02,1.198040648093659621e+00,-8.489328873623166771e+01,-8.913441576655452536e+01
4.632926585317063584e+00,4.022720063569482818e+02,1.198241963957548339e+00,-8.483518309679328695e+01,-8.865098361054894838e+01
4.636927385477095598e+00,4.019327139170493979e+02,1.198443216655923349e+00,-8.477711263535745445e+01,-9.468973715671916125e+01
4.640928185637127612e+00,4.015936537361817500e+02,1.198644406082852942e+00,-8.471907732225041343e+01,-8.922277018387714520e+01
4.644928985797159626e+00,4.012548256737709949e+02,1.198845532132735370e+00,-8.466107712783355055e+01,-8.073918405031514567e+01
4.648929785957191640e+00,4.009162295893578971e+02,1.199046594700299506e+00,-8.460311202250325380e+01,-9.154682622708581619e+01
4.652930586117223655e+00,4.005778653425987272e+02,1.199247593680604407e+00,-8.454518197669105462e+01,-8.156804757498214542e+01
4.656931386277255669e+00,4.002397327932651478e+02,1.199448528969039751e+00,-8.448728696086357104e+01,-8.292079821412065144e+01
4.660932186437287683e+00,3.999018318012439863e+02,1.199649400461325621e+00,-8.442942694552243665e+01,-7.433791544876046942e+01
4.664932986597319697e+00,3.995641622265375759e+02,1.199850208053512723e+00,-8.437160190120451375e+01,-8.674426981749309107e+01
4.668933786757351712e+00,3.992267239292634713e+02,1.200050951641981722e+00,-8.431381179848159491e+01,-7.799674160246756571e+01
4.672934586917383726e+00,3.988895167696547333e+02,1.200251631123444129e+00,-8.425605660796063034e+01,-7.981171183675343173e+01
4.676935387077415740e+00,3.985525406080595872e+02,1.200452246394941636e+00,-8.419833630028364269e+01,-8.563167838687506617e+01
4.680936187237447754e+00,3.982157953049417642e+02,1.200652797353846779e+00,-8.414065084612775536e+01,-9.245543079080857751e+01
4.684936987397479768e+00,3.978792807208801605e+02,1.200853283897862056e+00,-8.408300021620516418e+01,-7.653579831827262581e+01
4.688937787557511783e+00,3.975429967165691778e+02,1.201053705925020587e+00,-8.402538438126312315e+01,-9.084732891048082593e+01
4.692938587717543797e+00,3.972069431528185532e+02,1.201254063333685895e+00,-8.396780331208400128e+01,-8.633488307519797900e+01
4.696939387877575811e+00,3.968711198905531887e+02,1.201454356022551906e+00,-8.391025697948519735e+01,-7.949437427948426205e+01
4.700940188037607825e+00,3.965355267908136057e+02,1.201654583890643391e+00,-8.385274535431928200e+01,-7.827296751035285638e+01
4.704940988197639840e+00,3.962001637147554334e+02,1.201854746837314858e+00,-8.379526840747379879e+01,-8.802250188826374711e+01
4.708941788357671854e+00,3.958650305236498070e+02,1.202054844762251662e+00,-8.373782610987144892e+01,-8.389783453936257729e+01
4.712942588517703868e+00,3.955301270788830266e+02,1.202254877565469782e+00,-8.368041843246997757e+01,-8.497331064281672752e+01
4.716943388677735882e+00,3.951954532419570114e+02,1.202454845147314932e+00,-8.362304534626220232e+01,-7.771525246835038558e+01
4.720944188837767896e+00,3.948610088744887321e+02,1.202654747408464120e+00,-8.356570682227604152e+01,-7.104253995137145239e+01
4.724944988997799911e+00,3.945267938382106649e+02,1.202854584249924086e+00,-8.350840283157448596e+01,-9.265783695917414775e+01
4.728945789157831925e+00,3.941928079949706785e+02,1.203054355573032641e+00,-8.345113334525558457e+01,-7.886901879533424164e+01
4.732946589317863939e+00,3.938590512067318627e+02,1.203254061279457332e+00,-8.339389833445248712e+01,-9.768477521898611826e+01
4.736947389477895953e+00,3.935255233355726432e+02,1.203453701271196552e+00,-8.333669777033340154e+01,-8.326636590951017070e+01
4.740948189637927968e+00,3.931922242436869510e+02,1.203653275450579319e+00,-8.327953162410160814e+01,-8.882345424384755006e+01
4.744948989797959982e+00,3.928591537933838822e+02,1.203852783720264386e+00,-8.322239986699545966e+01,-7.326330591644519075e+01
4.748949789957991996e+00,3.925263118470879817e+02,1.204052225983241797e+00,-8.316530247028842382e+01,-8.233345982878313407e+01
4.752950590118024010e+00,3.921936982673390730e+02,1.204251602142831556e+00,-8.310823940528896969e+01,-8.679209814506791076e+01
4.756951390278056024e+00,3.918613129167924853e+02,1.204450912102684068e+00,-8.305121064334073822e+01,-8.554777491688483337e+01
4.760952190438088039e+00,3.915291556582186558e+02,1.204650155766780140e+00,-8.299421615582235745e+01,-8.587069491603347160e+01
4.764952990598120053e+00,3.911972263545035275e+02,1.204849333039431425e+00,-8.293725591414752785e+01,-8.199569787133408738e+01
4.768953790758152067e+00,3.908655248686483219e+02,1.205048443825279536e+00,-8.288032988976509330e+01,-8.367107224166363721e+01
4.772954590918184081e+00,3.905340510637696525e+02,1.205247488029296932e+00,-8.282343805415891325e+01,-7.954401018425130587e+01
4.776955391078216095e+00,3.902028048030994114e+02,1.205446465556786029e+00,-8.276658037884790531e+01,-7.506527496922444698e+01
4.780956191238247222e+00,3.898717859499849965e+02,1.205645376313380090e+00,-8.270975683538613055e+01,-7.920269660084871077e+01
4.784956991398279236e+00,3.895409943678888567e+02,1.205844220205042561e+00,-8.265296739536263715e+01,-8.878298263388310829e+01
4.788957791558311250e+00,3.892104299203890605e+02,1.206042997138067507e+00,-8.259621203040158832e+01,-9.071524606283151115e+01
4.792958591718343264e+00,3.888800924711788980e+02,1.206241707019079401e+00,-8.253949071216223388e+01,-8.631658834044074524e+01
4.796959391878375278e+00,3.885499818840670514e+02,1.206440349755032893e+00,-8.248280341233879653e+01,-7.721672709079012975e+01
4.800960192038407293e+00,3.882200980229775382e+02,1.206638925253213479e+00,-8.242615010266072773e+01,-8.410139087098747268e+01
4.804960992198439307e+00,3.878904407519495976e+02,1.206837433421236838e+00,-8.236953075489236653e+01,-8.570739485027529270e+01
4.808961792358471321e+00,3.875610099351380313e+02,1.207035874167048828e+00,-8.231294534083328074e+01,-8.162153255180386680e+01
4.812962592518503335e+00,3.872318054368129197e+02,1.207234247398926374e+00,-8.225639383231802526e+01,-8.933402358027510104e+01
4.816963392678535349e+00,3.869028271213595076e+02,1.207432553025476585e+00,-8.219987620121619898e+01,-8.789651480956266028e+01
4.820964192838567364e+00,3.865740748532786029e+02,1.207630790955636524e+00,-8.214339241943253000e+01,-7.959176529338516559e+01
4.824964992998599378e+00,3.862455484971862347e+02,1.207828961098674325e+00,-8.208694245890674779e+01,-8.360270992344786123e+01
4.828965793158631392e+00,3.859172479178138815e+02,1.208027063364188081e+00,-8.203052629161369680e+01,-8.429670750206628327e+01
4.832966593318663406e+00,3.855891729800082999e+02,1.208225097662106950e+00,-8.197414388956330811e+01,-8.038596876298078087e+01
4.836967393478695421e+00,3.852613235487315819e+02,1.208423063902689831e+00,-8.191779522480049991e+01,-8.484215124070453840e+01
4.840968193638727435e+00,3.849336994890611550e+02,1.208620961996526466e+00,-8.186148026940530542e+01,-8.529293550221868259e+01
4.844968993798759449e+00,3.846063006661898385e+02,1.208818791854536778e+00,-8.180519899549283025e+01,-8.410424980816119955e+01
4.848969793958791463e+00,3.842791269454257872e+02,1.209016553387971538e+00,-8.174895137521320976e+01,-7.873584842965522057e+01
4.852970594118823477e+00,3.839521781921924912e+02,1.209214246508411250e+00,-8.169273738075166591e+01,-8.139363770214565363e+01
4.856971394278855492e+00,3.836254542720287191e+02,1.209411871127767713e+00,-8.163655698432847885e+01,-8.760954490771003123e+01
4.860972194438887506e+00,3.832989550505887451e+02,1.209609427158282458e+00,-8.158041015819901531e+01,-8.309569473084505375e+01
4.864972994598919520e+00,3.829726803936420652e+02,1.209806914512527865e+00,-8.152429687465365760e+01,-7.828317724239713016e+01
4.868973794758951534e+00,3.826466301670722032e+02,1.210004333103399832e+00,-8.146821710601746247e+01,-7.211445739023307056e+01
4.872974594918983549e+00,3.823208042357649674e+02,1.210201682838747850e+00,-8.141217082430013363e+01,-8.712394078490989102e+01
4.876975395079015563e+00,3.819952024649929854e+02,1.210398963628322555e+00,-8.135615800163880351e+01,-7.966348153139618660e+01
4.880976195239047577e+00,3.816698247211608077e+02,1.210596175387228524e+00,-8.130017861052867545e+01,-8.259391999460545719e+01
4.884976995399079591e+00,3.813446708707749622e+02,1.210793318030830346e+00,-8.124423262349559138e+01,-7.711663543943431876e+01
4.888977795559111605e+00,3.810197407804440672e+02,1.210990391474752181e+00,-8.118832001309611712e+01,-7.894054512651578648e+01
4.892978595719143620e+00,3.806950343168789459e+02,1.211187395634877761e+00,-8.113244075191747129e+01,-7.377155621321340107e+01
4.896979395879175634e+00,3.803705513468921708e+02,1.211384330427350164e+00,-8.107659481257755374e+01,-7.847934030120450188e+01
4.900980196039207648e+00,3.800462917373986897e+02,1.211581195768573149e+00,-8.102078216772500241e+01,-8.374634872886953474e+01
4.904980996199239662e+00,3.797222553554153137e+02,1.211777991575209157e+00,-8.096500279003907963e+01,-8.365796868093552519e+01
4.908981796359271677e+00,3.793984420680608878e+02,1.211974717764180864e+00,-8.090925665222977159e+01,-7.888150610364412785e+01
4.912982596519303691e+00,3.790748517425564614e+02,1.212171374252670519e+00,-8.085354372703773151e+01,-7.887882777991478633e+01
4.916983396679335705e+00,3.787514842462249476e+02,1.212367960958120161e+00,-8.079786398723433649e+01,-6.880817764930732494e+01
4.920984196839367719e+00,3.784283394464915204e+02,1.212564477798230955e+00,-8.074221740562161642e+01,-7.236055380729364117e+01
4.924984996999399733e+00,3.781054172108832745e+02,1.212760924690964526e+00,-8.068660395503232508e+01,-8.655449571690760990e+01
4.928985797159431748e+00,3.777827174070293381e+02,1.212957301554541623e+00,-8.063102360832991167e+01,-7.887989962946213041e+01
4.932986597319463762e+00,3.774602399026609305e+02,1.213153608307443232e+00,-8.057547633840852086e+01,-8.723042064525147055e+01
4.936987397479495776e+00,3.771379845656114185e+02,1.213349844868409244e+00,-8.051996211819297855e+01,-8.879834659678961373e+01
4.940988197639527790e+00,3.768159512638160891e+02,1.213546011156440008e+00,-8.046448092063882029e+01,-7.674675091342527367e+01
4.944988997799559804e+00,3.764941398653122633e+02,1.213742107090795219e+00,-8.040903271873226288e+01,-7.765029505350648265e+01
4.948989797959591819e+00,3.761725502382395234e+02,1.213938132590993924e+00,-8.035361748549027539e+01,-8.554645645717532432e+01
4.952990598119623833e+00,3.758511822508392584e+02,1.214134087576815624e+00,-8.029823519396049392e+01,-7.207980150346783432e+01
4.956991398279655847e+00,3.755300357714550614e+02,1.214329971968298949e+00,-8.024288581722127844e+01,-8.513073546472274700e+01
4.960992198439687861e+00,3.752091106685325599e+02,1.214525785685742321e+00,-8.018756932838167018e+01,-8.602621123411502424e+01
4.964992998599719876e+00,3.748884068106193013e+02,1.214721528649703952e+00,-8.013228570058141997e+01,-7.686919459348128214e+01
4.968993798759751890e+00,3.745679240663651512e+02,1.214917200781001627e+00,-8.007703490699104520e+01,-7.897234217841328530e+01
4.972994598919783904e+00,3.742476623045217252e+02,1.215112802000712700e+00,-8.002181692081168762e+01,-8.082435692565584873e+01
4.976995399079815918e+00,3.739276213939429567e+02,1.215308332230174537e+00,-7.996663171527528391e+01,-8.030196087978009700e+01
4.980996199239847932e+00,3.736078012035846427e+02,1.215503791390984079e+00,-7.991147926364442355e+01,-7.879247530735177918e+01
4.984996999399879947e+00,3.732882016025047847e+02,1.215699179404997832e+00,-7.985635953921243413e+01,-8.055425946795661218e+01
4.988997799559911961e+00,3.729688224598632473e+02,1.215894496194332097e+00,-7.980127251530336707e+01,-8.066379685670855793e+01
4.992998599719943975e+00,3.726496636449221569e+02,1.216089741681362746e+00,-7.974621816527199769e+01,-8.922600160860423557e+01
4.996999399879975989e+00,3.723307250270455597e+02,1.216284915788725440e+00,-7.969119646250382516e+01,-8.640100329255216138e+01
5.001000200040008004e+00,3.720120064756995930e+02,1.216480018439315414e+00,-7.963620738041501568e+01,-7.658145952880120433e+01
5.005001000200040018e+00,3.716935078604524278e+02,1.216675049556287691e+00,-7.958125089245250194e+01,-8.310275534468597414e+01
5.009001800360072032e+00,3.713752290509743830e+02,1.216870009063057090e+00,-7.952632697209395474e+01,-7.680036067653543341e+01
5.013002600520104046e+00,3.710571699170376974e+02,1.217064896883297997e+00,-7.947143559284776870e+01,-7.329411609661947580e+01
5.017003400680136060e+00,3.707393303285167576e+02,1.217259712940944372e+00,-7.941657672825304815e+01,-8.119133086049519932e+01
5.021004200840168075e+00,3.704217101553879274e+02,1.217454457160189962e+00,-7.936175035187959281e+01,-7.794690144516417263e+01
5.025005001000200089e+00,3.701043092677297182e+02,1.217649129465488311e+00,-7.930695643732801159e+01,-6.892457420343457386e+01
5.029005801160232103e+00,3.697871275357226182e+02,1.217843729781552531e+00,-7.925219495822958038e+01,-7.577751674666184556e+01
5.033006601320264117e+00,3.694701648296491499e+02,1.218038258033355303e+00,-7.919746588824637001e+01,-6.998809673448968738e+01
5.037007401480296132e+00,3.691534210198939832e+02,1.218232714146129103e+00,-7.914276920107107571e+01,-7.147573393150068455e+01
5.041008201640328146e+00,3.688368959769438220e+02,1.218427098045366419e+00,-7.908810487042728710e+01,-7.532130312282161810e+01
5.045009001800360160e+00,3.685205895713873474e+02,1.218621409656818644e+00,-7.903347287006920396e+01,-7.959294167718793744e+01
5.049009801960392174e+00,3.682045016739153311e+02,1.218815648906497850e+00,-7.897887317378180683e+01,-8.318884083995955336e+01
