t,T,T_core,dT_dt,dT_dt_noisy
7.753550710142027356e+02,8.037452458550577603e+02,8.815407319550647571e+02,-1.481048357661305659e-01,-1.307613237000040118e-01
7.759551910382075448e+02,8.036563772516051358e+02,8.814458154616853562e+02,-1.480643866824016830e-01,-1.401541441673571919e-01
7.765553110622123540e+02,8.035675329017493596e+02,8.813509079357527298e+02,-1.480239948103616310e-01,-1.406014340866594547e-01
7.771554310862171633e+02,8.034787127716813302e+02,8.812560093848616134e+02,-1.479836599761698568e-01,-1.674835073852362077e-01
7.777555511102219725e+02,8.033899168276767568e+02,8.811611198165883252e+02,-1.479433820065002014e-01,-1.398703615666013755e-01
7.783556711342267818e+02,8.033011450360967274e+02,8.810662392384899704e+02,-1.479031607285445360e-01,-1.329634405087309346e-01
7.789557911582315910e+02,8.032123973633873675e+02,8.809713676581053505e+02,-1.478629959700084595e-01,-1.357003751135347214e-01
7.795559111822364002e+02,8.031236737760799542e+02,8.808765050829542815e+02,-1.478228875591129365e-01,-1.399315842011479294e-01
7.801560312062412095e+02,8.030349742407905751e+02,8.807816515205380483e+02,-1.477828353245913551e-01,-1.477924070148880220e-01
7.807561512302460187e+02,8.029462987242206964e+02,8.806868069783392912e+02,-1.477428390956910809e-01,-1.511611675682415223e-01
7.813562712542508280e+02,8.028576471931567085e+02,8.805919714638215510e+02,-1.477028987021719864e-01,-1.416864818459831754e-01
7.819563912782556372e+02,8.027690196144702668e+02,8.804971449844299514e+02,-1.476630139743060344e-01,-1.438353204163324017e-01
7.825565113022603327e+02,8.026804159551180646e+02,8.804023275475908576e+02,-1.476231847428763067e-01,-1.452594394390177845e-01
7.831566313262651420e+02,8.025918361821417193e+02,8.803075191607118768e+02,-1.475834108391754773e-01,-1.506756583070656408e-01
7.837567513502699512e+02,8.025032802626681132e+02,8.802127198311819711e+02,-1.475436920950075614e-01,-1.307311268157532458e-01
7.843568713742747605e+02,8.024147481639091666e+02,8.801179295663712310e+02,-1.475040283426850563e-01,-1.591824612646449144e-01
7.849569913982795697e+02,8.023262398531619510e+02,8.800231483736312157e+02,-1.474644194150293575e-01,-1.476907439731501848e-01
7.855571114222843789e+02,8.022377552978085760e+02,8.799283762602946126e+02,-1.474248651453701486e-01,-1.532266738732631084e-01
7.861572314462891882e+02,8.021492944653161885e+02,8.798336132336755782e+02,-1.473853653675437358e-01,-1.370649348866351536e-01
7.867573514702939974e+02,8.020608573232370873e+02,8.797388593010691693e+02,-1.473459199158941302e-01,-1.330411048429513132e-01
7.873574714942988066e+02,8.019724438392087222e+02,8.796441144697522532e+02,-1.473065286252708550e-01,-1.348656402171681812e-01
7.879575915183036159e+02,8.018840539809534675e+02,8.795493787469824838e+02,-1.472671913310292235e-01,-1.397131195134442838e-01
7.885577115423084251e+02,8.017956877162790761e+02,8.794546521399990979e+02,-1.472279078690298393e-01,-1.612539276338299243e-01
7.891578315663132344e+02,8.017073450130781112e+02,8.793599346560226877e+02,-1.471886780756360147e-01,-1.263763510001727486e-01
7.897579515903180436e+02,8.016190258393282875e+02,8.792652263022547459e+02,-1.471495017877163247e-01,-1.419825408919698495e-01
7.903580716143228528e+02,8.015307301630925849e+02,8.791705270858784615e+02,-1.471103788426415537e-01,-1.481950112926097018e-01
7.909581916383275484e+02,8.014424579525190211e+02,8.790758370140579245e+02,-1.470713090782857502e-01,-1.468563031171385147e-01
7.915583116623323576e+02,8.013542091758403103e+02,8.789811560939389210e+02,-1.470322923330222853e-01,-1.504274836695383144e-01
7.921584316863371669e+02,8.012659838013748868e+02,8.788864843326481378e+02,-1.469933284457286271e-01,-1.427545227184905119e-01
7.927585517103419761e+02,8.011777817975258813e+02,8.787918217372937306e+02,-1.469544172557810668e-01,-1.438527391746750317e-01
7.933586717343467853e+02,8.010896031327815763e+02,8.786971683149652108e+02,-1.469155586030554683e-01,-1.505165590597224989e-01
7.939587917583515946e+02,8.010014477757155191e+02,8.786025240727332175e+02,-1.468767523279280729e-01,-1.725756666956828334e-01
7.945589117823564038e+02,8.009133156949859540e+02,8.785078890176497453e+02,-1.468379982712722520e-01,-1.471892116217519697e-01
7.951590318063612131e+02,8.008252068593367312e+02,8.784132631567479166e+02,-1.467992962744612551e-01,-1.420309367120662358e-01
7.957591518303660223e+02,8.007371212375965115e+02,8.783186464970424367e+02,-1.467606461793642403e-01,-1.414989677304409887e-01
7.963592718543708315e+02,8.006490587986789933e+02,8.782240390455291390e+02,-1.467220478283471352e-01,-1.482566978361040122e-01
7.969593918783756408e+02,8.005610195115830265e+02,8.781294408091849846e+02,-1.466835010642723869e-01,-1.421503533696382993e-01
7.975595119023804500e+02,8.004730033453927263e+02,8.780348517949684037e+02,-1.466450057304984345e-01,-1.363618163261286764e-01
7.981596319263852592e+02,8.003850102692770179e+02,8.779402720098191821e+02,-1.466065616708770447e-01,-1.513090644965157106e-01
7.987597519503900685e+02,8.002970402524900919e+02,8.778457014606581197e+02,-1.465681687297557545e-01,-1.319053782755694737e-01
7.993598719743947640e+02,8.002090932643712904e+02,8.777511401543875991e+02,-1.465298267519749842e-01,-1.660814097701842351e-01
7.999599919983995733e+02,8.001211692743447657e+02,8.776565880978910172e+02,-1.464915355828682042e-01,-1.591020209200589008e-01
8.005601120224043825e+02,8.000332682519201626e+02,8.775620452980332402e+02,-1.464532950682615464e-01,-1.555047445720157406e-01
8.011602320464091918e+02,7.999453901666918227e+02,8.774675117616602620e+02,-1.464151050544725829e-01,-1.708597721492280119e-01
8.017603520704140010e+02,7.998575349883394665e+02,8.773729874955995456e+02,-1.463769653883101873e-01,-1.563745915986380630e-01
8.023604720944188102e+02,7.997697026866277383e+02,8.772784725066596820e+02,-1.463388759170737852e-01,-1.338551561607099760e-01
8.029605921184236195e+02,7.996818932314066615e+02,8.771839668016305041e+02,-1.463008364885537982e-01,-1.338855458360279638e-01
8.035607121424284287e+02,7.995941065926108422e+02,8.770894703872833134e+02,-1.462628469510274254e-01,-1.452892623237653780e-01
8.041608321664332379e+02,7.995063427402603793e+02,8.769949832703706534e+02,-1.462249071532623623e-01,-1.290148874858826344e-01
8.047609521904380472e+02,7.994186016444604093e+02,8.769005054576261955e+02,-1.461870169445145806e-01,-1.437921147450526294e-01
8.053610722144428564e+02,7.993308832754009927e+02,8.768060369557650802e+02,-1.461491761745263573e-01,-1.511272957406888939e-01
8.059611922384476657e+02,7.992431876033575691e+02,8.767115777714835758e+02,-1.461113846935283012e-01,-1.436950769997001331e-01
8.065613122624524749e+02,7.991555145986903881e+02,8.766171279114593062e+02,-1.460736423522360217e-01,-1.474451084558750513e-01
8.071614322864571704e+02,7.990678642318449647e+02,8.765226873823511369e+02,-1.460359490018516004e-01,-1.386766143968516107e-01
8.077615523104619797e+02,7.989802364733517379e+02,8.764282561907992886e+02,-1.459983044940613706e-01,-1.610288108915953753e-01
8.083616723344667889e+02,7.988926312938264118e+02,8.763338343434251101e+02,-1.459607086810369991e-01,-1.359665592477247165e-01
8.089617923584715982e+02,7.988050486639696146e+02,8.762394218468315330e+02,-1.459231614154326562e-01,-1.505184287273178545e-01
8.095619123824764074e+02,7.987174885545674670e+02,8.761450187076025031e+02,-1.458856625503878179e-01,-1.373324323852852524e-01
8.101620324064812166e+02,7.986299509364905589e+02,8.760506249323033217e+02,-1.458482119395220766e-01,-1.612586139579859357e-01
8.107621524304860259e+02,7.985424357806950866e+02,8.759562405274805315e+02,-1.458108094369394148e-01,-1.500033959914622850e-01
8.113622724544908351e+02,7.984549430582220566e+02,8.758618654996621444e+02,-1.457734548972230981e-01,-1.449928226937209352e-01
8.119623924784956444e+02,7.983674727401978544e+02,8.757674998553570731e+02,-1.457361481754395893e-01,-1.367216218859279575e-01
8.125625125025004536e+02,7.982800247978334482e+02,8.756731436010559264e+02,-1.456988891271328024e-01,-1.578741998188513684e-01
8.131626325265052628e+02,7.981925992024255265e+02,8.755787967432304413e+02,-1.456616776083283216e-01,-1.289872350492407560e-01
8.137627525505100721e+02,7.981051959253553605e+02,8.754844592883334826e+02,-1.456245134755297377e-01,-1.407978787254945963e-01
8.143628725745148813e+02,7.980178149380896002e+02,8.753901312427994981e+02,-1.455873965857193975e-01,-1.508451507697504690e-01
8.149629925985196905e+02,7.979304562121799336e+02,8.752958126130438359e+02,-1.455503267963576541e-01,-1.333773064544768461e-01
8.155631126225243861e+02,7.978431197192630862e+02,8.752015034054635407e+02,-1.455133039653814242e-01,-1.444861937351551162e-01
8.161632326465291953e+02,7.977558054310608213e+02,8.751072036264365579e+02,-1.454763279512046315e-01,-1.338933581440923393e-01
8.167633526705340046e+02,7.976685133193802812e+02,8.750129132823225291e+02,-1.454393986127171523e-01,-1.222079205252494249e-01
8.173634726945388138e+02,7.975812433561133048e+02,8.749186323794618829e+02,-1.454025158092845382e-01,-1.377172320326987276e-01
8.179635927185436231e+02,7.974939955132369960e+02,8.748243609241767444e+02,-1.453656794007460729e-01,-1.506324740364464176e-01
8.185637127425484323e+02,7.974067697628137239e+02,8.747300989227702530e+02,-1.453288892474170479e-01,-1.495859636013285310e-01
8.191638327665532415e+02,7.973195660769907818e+02,8.746358463815271307e+02,-1.452921452100845445e-01,-1.394666017462998786e-01
8.197639527905580508e+02,7.972323844280003868e+02,8.745416033067130002e+02,-1.452554471500098199e-01,-1.423763929790722305e-01
8.203640728145628600e+02,7.971452247881602489e+02,8.744473697045751805e+02,-1.452187949289259761e-01,-1.535490945644558680e-01
8.209641928385676692e+02,7.970580871298728880e+02,8.743531455813417779e+02,-1.451821884090386261e-01,-1.518632835652984070e-01
8.215643128625724785e+02,7.969709714256259758e+02,8.742589309432225946e+02,-1.451456274530240065e-01,-1.384878071602020644e-01
8.221644328865772877e+02,7.968838776479922217e+02,8.741647257964085611e+02,-1.451091119240288108e-01,-1.216421282154158123e-01
8.227645529105820970e+02,7.967968057696296000e+02,8.740705301470719633e+02,-1.450726416856705225e-01,-1.713763154987499038e-01
8.233646729345869062e+02,7.967097557632810094e+02,8.739763440013662148e+02,-1.450362166020357224e-01,-1.377970552238085011e-01
8.239647929585916017e+02,7.966227276017744998e+02,8.738821673654261986e+02,-1.449998365376795606e-01,-1.471103083678962919e-01
8.245649129825964110e+02,7.965357212580231590e+02,8.737880002453679253e+02,-1.449635013576257569e-01,-1.371698542202239024e-01
8.251650330066012202e+02,7.964487367050253397e+02,8.736938426472886476e+02,-1.449272109273663789e-01,-1.362499971467136528e-01
8.257651530306060295e+02,7.963617739158644326e+02,8.735996945772672007e+02,-1.448909651128595655e-01,-1.443625842624740863e-01
8.263652730546108387e+02,7.962748328637086388e+02,8.735055560413633202e+02,-1.448547637805304156e-01,-1.550144992507523634e-01
8.269653930786156479e+02,7.961879135218115380e+02,8.734114270456184386e+02,-1.448186067972693225e-01,-1.587891257322992522e-01
8.275655131026204572e+02,7.961010158635118614e+02,8.733173075960547749e+02,-1.447824940304335839e-01,-1.635242809163652278e-01
8.281656331266252664e+02,7.960141398622332645e+02,8.732231976986762447e+02,-1.447464253478442375e-01,-1.325229693454950675e-01
8.287657531506300757e+02,7.959272854914844402e+02,8.731290973594677780e+02,-1.447104006177862001e-01,-1.468074242753561465e-01
8.293658731746348849e+02,7.958404527248594604e+02,8.730350065843957736e+02,-1.446744197090090167e-01,-1.500771693825945774e-01
8.299659931986396941e+02,7.957536415360370938e+02,8.729409253794079859e+02,-1.446384824907234468e-01,-1.474156765989873830e-01
8.305661132226445034e+02,7.956668518987814878e+02,8.728468537504330698e+02,-1.446025888326047948e-01,-1.579972660165705201e-01
8.311662332466493126e+02,7.955800837869419411e+02,8.727527917033812628e+02,-1.445667386047893022e-01,-1.415205928095787102e-01
8.317663532706540082e+02,7.954933371744525630e+02,8.726587392441440443e+02,-1.445309316778740638e-01,-1.313439167174361155e-01
8.323664732946588174e+02,7.954066120353327278e+02,8.725646963785941352e+02,-1.444951679229176111e-01,-1.331105616152079840e-01
8.329665933186636266e+02,7.953199083436868477e+02,8.724706631125856120e+02,-1.444594472114375527e-01,-1.601174379237147449e-01
8.335667133426684359e+02,7.952332260737044862e+02,8.723766394519536789e+02,-1.444237694154123508e-01,-1.307886505773228347e-01
8.341668333666732451e+02,7.951465651996603583e+02,8.722826254025150092e+02,-1.443881344072786010e-01,-1.520305033545419626e-01
8.347669533906780543e+02,7.950599256959141030e+02,8.721886209700674044e+02,-1.443525420599314490e-01,-1.634820647123590986e-01
8.353670734146828636e+02,7.949733075369105109e+02,8.720946261603900211e+02,-1.443169922467237853e-01,-1.566117146008299266e-01
8.359671934386876728e+02,7.948867106971795238e+02,8.720006409792432578e+02,-1.442814848414658568e-01,-1.539466259539163939e-01
8.365673134626924821e+02,7.948001351513362351e+02,8.719066654323688681e+02,-1.442460197184247672e-01,-1.443154981218251476e-01
8.371674334866972913e+02,7.947135808740805487e+02,8.718126995254898475e+02,-1.442105967523226451e-01,-1.545303514821851076e-01
8.377675535107021005e+02,7.946270478401977471e+02,8.717187432643104330e+02,-1.441752158183384203e-01,-1.592776704261377185e-01
8.383676735347069098e+02,7.945405360245581505e+02,8.716247966545161034e+02,-1.441398767921054092e-01,-1.467848171434184279e-01
8.389677935587117190e+02,7.944540454021171172e+02,8.715308597017739203e+02,-1.441045795497110649e-01,-1.248655401217753369e-01
8.395679135827165283e+02,7.943675759479150429e+02,8.714369324117318456e+02,-1.440693239676966442e-01,-1.510928327915826430e-01
8.401680336067212238e+02,7.942811276370774749e+02,8.713430147900193106e+02,-1.440341099230568189e-01,-1.393915747685593731e-01
8.407681536307260330e+02,7.941947004448151120e+02,8.712491068422468743e+02,-1.439989372932392597e-01,-1.431994689809445997e-01
8.413682736547308423e+02,7.941082943464238042e+02,8.711552085740066786e+02,-1.439638059561432204e-01,-1.173831288141974766e-01
8.419683936787356515e+02,7.940219093172842122e+02,8.710613199908718798e+02,-1.439287157901191772e-01,-1.629112973867139769e-01
8.425685137027404608e+02,7.939355453328622616e+02,8.709674410983971029e+02,-1.438936666739684400e-01,-1.329398502018186434e-01
8.431686337267452700e+02,7.938492023676193412e+02,8.708735719023287629e+02,-1.438586584828154824e-01,-1.566725084408166213e-01
8.437687537507500792e+02,7.937628803921458029e+02,8.707797124091395062e+02,-1.438236910773074695e-01,-1.497478436175088135e-01
8.443688737747548885e+02,7.936765793818332213e+02,8.706858626243453045e+02,-1.437887643364891277e-01,-1.447555808704232561e-01
8.449689937987596977e+02,7.935902993128165690e+02,8.705920225533145640e+02,-1.437538781423506329e-01,-1.118930161243702204e-01
8.455691138227645069e+02,7.935040401612862979e+02,8.704981922014031852e+02,-1.437190323772151723e-01,-1.513490854800484398e-01
8.461692338467693162e+02,7.934178019034882254e+02,8.704043715739537674e+02,-1.436842269237409986e-01,-1.625730680562243735e-01
8.467693538707741254e+02,7.933315845157236481e+02,8.703105606762968591e+02,-1.436494616649168776e-01,-1.306758256615046243e-01
8.473694738947789347e+02,7.932453879743492280e+02,8.702167595137498211e+02,-1.436147364840651974e-01,-1.520070975673662173e-01
8.479695939187837439e+02,7.931592122557772200e+02,8.701229680916171674e+02,-1.435800512648412464e-01,-1.460095548017481537e-01
8.485697139427884395e+02,7.930730573364751308e+02,8.700291864151910204e+02,-1.435454058912302711e-01,-1.437858241206728394e-01
8.491698339667932487e+02,7.929869231929658326e+02,8.699354144897504284e+02,-1.435108002475494471e-01,-1.425409123917405207e-01
8.497699539907980579e+02,7.929008098018279043e+02,8.698416523205619342e+02,-1.434762342184471295e-01,-1.451776205020160471e-01
8.503700740148028672e+02,7.928147171396951762e+02,8.697478999128791202e+02,-1.434417076889017706e-01,-1.407641433291612343e-01
8.509701940388076764e+02,7.927286451832568446e+02,8.696541572719428359e+02,-1.434072205442217807e-01,-1.395336245218643523e-01
8.515703140628124856e+02,7.926425939092576982e+02,8.695604244029813117e+02,-1.433727726700452232e-01,-1.348335444878658307e-01
8.521704340868172949e+02,7.925565632944977779e+02,8.694667013112099312e+02,-1.433383639523390929e-01,-1.476106953113357212e-01
8.527705541108221041e+02,7.924705533158327171e+02,8.693729880018312315e+02,-1.433039942774001207e-01,-1.507912957109491525e-01
